705119340	20161108	201611	2016	2016.8438	RUS	RUSSIA	RUS																		1	111	111	11	3	-2.0	6	1	6	0	4	Rayma, Saratovskaya Oblast', Russia	RS	RS67	25096	51.4136	43.9497	91365	0								4	Rayma, Saratovskaya Oblast', Russia	RS	RS67	25096	51.4136	43.9497	91365	20171108214500	http://www.cagle.com/rayma-suprani/2017/11/100-years-of-the-russian-revolution
705119341	20161108	201611	2016	2016.8438	TUR	ISTANBUL	TUR																		1	010	010	01	1	0.0	6	1	6	1.19904076738609	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171108214500	http://www2.gulf-times.com/story/570492/Rota-announces-youth-training-programme
705119342	20161108	201611	2016	2016.8438	USA	ORLANDO	USA								USACOP	DALLAS	USA					COP			0	180	180	18	4	-9.0	1	1	1	-3.19277108433735	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171108214500	https://www.csmonitor.com/USA/Justice/2017/1108/Why-both-sides-of-debate-say-Devin-Kelley-should-not-have-owned-a-gun
705119343	20161108	201611	2016	2016.8438	USA	AMERICAN	USA								USAMED	WASHINGTON	USA					MED			1	070	070	07	2	7.0	1	1	1	-2.06286836935167	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171108214500	https://www.yahoo.com/news/president-trump-meets-world-most-085130010.html
705119344	20161108	201611	2016	2016.8438	VEN	VENEZUELA	VEN																		1	111	111	11	3	-2.0	3	1	3	0	4	Rayma, Saratovskaya Oblast', Russia	RS	RS67	25096	51.4136	43.9497	91365	0								4	Rayma, Saratovskaya Oblast', Russia	RS	RS67	25096	51.4136	43.9497	91365	20171108214500	http://www.cagle.com/rayma-suprani/2017/11/100-years-of-the-russian-revolution
705119345	20171009	201710	2017	2017.7644											AUS	AUSTRALIA	AUS								0	040	040	04	1	1.0	1	1	1	-8.17757009345795	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	20171108214500	http://www.theage.com.au/federal-politics/political-news/you-terrorist-labor-senator-sam-dastyari-racially-abused-in-pub-20171108-gzhmqw.html
705119346	20171009	201710	2017	2017.7644	AUS	AUSTRALIA	AUS																		0	040	040	04	1	1.0	1	1	1	-8.17757009345795	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	20171108214500	http://www.theage.com.au/federal-politics/political-news/you-terrorist-labor-senator-sam-dastyari-racially-abused-in-pub-20171108-gzhmqw.html
705119347	20171009	201710	2017	2017.7644	BEL	BELGIUM	BEL								IGOEUREEC	THE EU	EUR	EEC				IGO			0	046	046	04	1	7.0	1	1	1	-6.37087599544938	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171108214500	http://www.telegraph.co.uk/opinion/2017/11/08/theresa-may-must-lift-air-crisis-needs-reshuffle/
705119348	20171009	201710	2017	2017.7644	BEL	BELGIUM	BEL								IGOEUREEC	THE EU	EUR	EEC				IGO			0	046	046	04	1	7.0	1	1	1	-6.37087599544938	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	20171108214500	http://www.telegraph.co.uk/opinion/2017/11/08/theresa-may-must-lift-air-crisis-needs-reshuffle/
705119349	20171009	201710	2017	2017.7644	COP	POLICE						COP			MNCUSA	DELTA AIR LINES	USA					MNC			1	112	112	11	3	-2.0	10	1	10	-2.93103448275862	4	Ancaster, Lincolnshire, United Kingdom	UK	UKH7	40120	52.9667	-0.533333	-2588257	4	Ancaster, Lincolnshire, United Kingdom	UK	UKH7	40120	52.9667	-0.533333	-2588257	4	Ancaster, Lincolnshire, United Kingdom	UK	UKH7	40120	52.9667	-0.533333	-2588257	20171108214500	https://www.thespec.com/living-story/7879753-how-a-wife-s-suspicions-of-infidelity-diverted-an-entire-plane-flight/
705119350	20171009	201710	2017	2017.7644	COP	POLICE						COP			USA	HOUSTON	USA								1	090	090	09	2	-2.0	8	1	8	-6.01092896174863	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20171108214500	http://www.star-telegram.com/news/state/texas/article183489981.html
705119351	20171009	201710	2017	2017.7644	EDU	SCHOOL						EDU													1	010	010	01	1	0.0	1	1	1	1.69133192389007	3	Armwood High School, Florida, United States	US	USFL	FL057	28.0167	-82.2455	297788	0								3	Armwood High School, Florida, United States	US	USFL		28.0167	-82.2455	297788	20171108214500	http://www.abcactionnews.com/news/local-news/students-across-hillsborough-county-stage-walk-outs-in-support-of-teachers-awaiting-pay-raises
705119352	20171009	201710	2017	2017.7644	GHA	GHANA	GHA								AUS	AUSTRALIA	AUS								0	012	012	01	1	-0.4	2	1	2	-6.91399662731872	1	Ghana	GH	GH		8	-2	GH	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171108214500	http://www.news.com.au/national/queensland/courts-law/sentencing-hearing-told-heidi-strbak-slapped-son-hard-across-face/news-story/94a83014379d2ee14046e5e359b1f4a0
705119353	20171009	201710	2017	2017.7644	GHA	GHANA	GHA								AUS	AUSTRALIA	AUS								0	173	173	17	4	-5.0	2	1	2	-6.91399662731872	1	Ghana	GH	GH		8	-2	GH	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171108214500	http://www.news.com.au/national/queensland/courts-law/sentencing-hearing-told-heidi-strbak-slapped-son-hard-across-face/news-story/94a83014379d2ee14046e5e359b1f4a0
705119354	20171009	201710	2017	2017.7644	GOV	PRESIDENT						GOV			IRN	IRAN	IRN								0	030	030	03	1	4.0	8	1	8	-6.48379052369078	1	Syria	SY	SY		35	38	SY	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171108214500	https://www.wsj.com/articles/mirroring-saudis-israel-seeks-to-counter-iran-and-hezbollah-1510172198
705119355	20171009	201710	2017	2017.7644	GOV	PRESIDENT						GOV			IRN	IRAN	IRN								0	057	057	05	1	8.0	8	1	8	-6.48379052369078	1	Syria	SY	SY		35	38	SY	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171108214500	https://www.wsj.com/articles/mirroring-saudis-israel-seeks-to-counter-iran-and-hezbollah-1510172198
705119356	20171009	201710	2017	2017.7644	GRC	GREECE	GRC								BGR	BULGARIA	BGR								1	173	173	17	4	-5.0	8	1	8	-6.91927512355849	1	Greece	GR	GR		39	22	GR	1	Bulgaria	BU	BU		43	25	BU	1	Greece	GR	GR		39	22	GR	20171108214500	https://www.dailysabah.com/investigations/2017/11/09/feto-suspects-turn-to-greece-for-safe-haven
705119357	20171009	201710	2017	2017.7644	GRC	GREECE	GRC								BGR	BULGARIA	BGR								1	173	173	17	4	-5.0	2	1	2	-6.91927512355849	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20171108214500	https://www.dailysabah.com/investigations/2017/11/09/feto-suspects-turn-to-greece-for-safe-haven
705119358	20171009	201710	2017	2017.7644	IGOEUREEC	THE EU	EUR	EEC				IGO			BEL	BELGIUM	BEL								0	046	046	04	1	7.0	1	1	1	-6.37087599544938	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	20171108214500	http://www.telegraph.co.uk/opinion/2017/11/08/theresa-may-must-lift-air-crisis-needs-reshuffle/
705119359	20171009	201710	2017	2017.7644	IRN	IRAN	IRN								GOV	PRESIDENT						GOV			0	057	057	05	1	8.0	8	1	8	-6.48379052369078	1	Iran	IR	IR		32	53	IR	1	Syria	SY	SY		35	38	SY	1	Iran	IR	IR		32	53	IR	20171108214500	https://www.wsj.com/articles/mirroring-saudis-israel-seeks-to-counter-iran-and-hezbollah-1510172198
705119360	20171009	201710	2017	2017.7644	IRN	IRAN	IRN								SYRGOV	SYRIA	SYR					GOV			0	057	057	05	1	8.0	2	1	2	-6.48379052369078	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171108214500	https://www.wsj.com/articles/mirroring-saudis-israel-seeks-to-counter-iran-and-hezbollah-1510172198
705119361	20171009	201710	2017	2017.7644	IRQ	KIRKUK	IRQ								COP	SECURITY FORCE						COP			1	171	171	17	4	-9.2	8	1	8	-4.69667318982387	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	20171108214500	http://www.arabnews.com/node/1190486/middle-east
705119362	20171009	201710	2017	2017.7644	IRQ	KIRKUK	IRQ								COP	SECURITY FORCE						COP			1	192	192	19	4	-9.5	8	1	8	-4.69667318982387	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171108214500	http://www.arabnews.com/node/1190486/middle-east
705119363	20171009	201710	2017	2017.7644	JUD	FEDERAL JUDGE						JUD			AFGGOV	AFGHANISTAN	AFG					GOV			0	172	172	17	4	-5.0	20	5	20	-1.60243850948012	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171108214500	http://www.lmtonline.com/news/politics/article/House-Senate-negotiators-agree-on-700-billion-12341458.php
705119364	20171009	201710	2017	2017.7644	JUD	LAWYER						JUD			LAB	EMPLOYEE						LAB			0	043	043	04	1	2.8	6	1	6	-3.30291177748805	3	Bowling Green, Kentucky, United States	US	USKY	KY227	36.9903	-86.4436	487744	3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	20171108214500	http://www.macon.com/news/business/article183519441.html
705119365	20171009	201710	2017	2017.7644	JUD	LAWYER						JUD			LAB	EMPLOYEE						LAB			0	043	043	04	1	2.8	4	1	4	-3.30291177748805	3	Jamestown, Kentucky, United States	US	USKY	KY207	36.9848	-85.063	495165	3	Jamestown, Kentucky, United States	US	USKY	KY207	36.9848	-85.063	495165	3	Jamestown, Kentucky, United States	US	USKY	KY207	36.9848	-85.063	495165	20171108214500	http://www.macon.com/news/business/article183519441.html
705119366	20171009	201710	2017	2017.7644	LAB	EMPLOYEE						LAB			JUD	LAWYER						JUD			0	042	042	04	1	1.9	2	1	2	-3.30291177748805	3	Bowling Green, Kentucky, United States	US	USKY	KY227	36.9903	-86.4436	487744	3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	20171108214500	http://www.macon.com/news/business/article183519441.html
705119367	20171009	201710	2017	2017.7644	LAB	EMPLOYEE						LAB			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-3.30291177748805	3	Jamestown, Kentucky, United States	US	USKY	KY207	36.9848	-85.063	495165	3	Jamestown, Kentucky, United States	US	USKY	KY207	36.9848	-85.063	495165	3	Jamestown, Kentucky, United States	US	USKY	KY207	36.9848	-85.063	495165	20171108214500	http://www.macon.com/news/business/article183519441.html
705119368	20171009	201710	2017	2017.7644	MNCUSAMED	GOOGLE	USA					MNC	MED												1	090	090	09	2	-2.0	10	1	10	0.15337423312884	3	Mount Pleasant, California, United States	US	USCA	CA091	39.6124	-120.979	1701304	0								3	Mount Pleasant, California, United States	US	USCA		39.6124	-120.979	1701304	20171108214500	http://www.moultrienews.com/news/east-cooper-lock-safe-hacked-by-phony-call-center/article_7fe61fa0-be5a-11e7-a478-5bdcaf75b79c.html
705119369	20171009	201710	2017	2017.7644	RUS	RUSSIA	RUS								SYR	SYRIA	SYR								1	111	111	11	3	-2.0	2	1	2	-8.52390852390852	4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	20171108214500	https://en.diariodelweb.it/english/article/?nid=20171108_462346
705119370	20171009	201710	2017	2017.7644	RUS	RUSSIA	RUS								SYR	DAMASCUS	SYR								1	111	111	11	3	-2.0	2	1	2	-8.52390852390852	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	20171108214500	https://en.diariodelweb.it/english/article/?nid=20171108_462346
705119371	20171009	201710	2017	2017.7644	RUS	RUSSIA	RUS								SYR	SYRIA	SYR								1	111	111	11	3	-2.0	6	1	6	-8.52390852390852	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	20171108214500	https://en.diariodelweb.it/english/article/?nid=20171108_462346
705119372	20171009	201710	2017	2017.7644	RUS	RUSSIA	RUS								SYR	SYRIA	SYR								1	1124	112	11	3	-2.0	2	1	2	-8.52390852390852	4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20171108214500	https://en.diariodelweb.it/english/article/?nid=20171108_462346
705119373	20171009	201710	2017	2017.7644	RUS	RUSSIA	RUS								SYR	DAMASCUS	SYR								1	1124	112	11	3	-2.0	8	1	8	-8.52390852390852	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20171108214500	https://en.diariodelweb.it/english/article/?nid=20171108_462346
705119374	20171009	201710	2017	2017.7644	RUS	RUSSIA	RUS								SYR	SYRIA	SYR								1	120	120	12	3	-4.0	2	1	2	-8.52390852390852	4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171108214500	https://en.diariodelweb.it/english/article/?nid=20171108_462346
705119375	20171009	201710	2017	2017.7644	RUS	RUSSIA	RUS								SYR	SYRIA	SYR								1	120	120	12	3	-4.0	8	1	8	-8.52390852390852	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171108214500	https://en.diariodelweb.it/english/article/?nid=20171108_462346
705119376	20171009	201710	2017	2017.7644	SYRGOV	SYRIA	SYR					GOV			IRN	IRAN	IRN								0	030	030	03	1	4.0	2	1	2	-6.48379052369078	1	Syria	SY	SY		35	38	SY	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171108214500	https://www.wsj.com/articles/mirroring-saudis-israel-seeks-to-counter-iran-and-hezbollah-1510172198
705119377	20171009	201710	2017	2017.7644	SYRGOV	SYRIA	SYR					GOV			IRN	IRAN	IRN								0	057	057	05	1	8.0	2	1	2	-6.48379052369078	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171108214500	https://www.wsj.com/articles/mirroring-saudis-israel-seeks-to-counter-iran-and-hezbollah-1510172198
705119378	20171009	201710	2017	2017.7644	USA	FLORIDA	USA																		0	112	112	11	3	-2.0	3	1	3	-5.69852941176471	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20171108214500	http://sunshinestatenews.com/story/ex-dem-rep-daisy-baez-pleads-guilty-perjury-charges
705119379	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	120	120	12	3	-4.0	2	1	2	1.2987012987013	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	3	Humphreys County, Mississippi, United States	US	USMS		33.1604	-90.5223	695750	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20171108214500	http://www.wapt.com/article/jackson-school-takeover-back-on-table-under-separate-law/13452636
705119380	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	120	120	12	3	-4.0	2	1	2	1.2987012987013	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20171108214500	http://www.wapt.com/article/jackson-school-takeover-back-on-table-under-separate-law/13452636
705119381	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA								LAB	EMPLOYEE						LAB			0	043	043	04	1	2.8	2	1	2	-3.30291177748805	3	Jamestown, Kentucky, United States	US	USKY	KY207	36.9848	-85.063	495165	3	Jamestown, Kentucky, United States	US	USKY	KY207	36.9848	-85.063	495165	3	Jamestown, Kentucky, United States	US	USKY	KY207	36.9848	-85.063	495165	20171108214500	http://www.macon.com/news/business/article183519441.html
705119382	20171009	201710	2017	2017.7644	USAEDU	UNITED STATES	USA					EDU													1	010	010	01	1	0.0	4	1	4	1.69133192389007	3	Armwood High School, Florida, United States	US	USFL	FL057	28.0167	-82.2455	297788	0								3	Armwood High School, Florida, United States	US	USFL		28.0167	-82.2455	297788	20171108214500	http://www.abcactionnews.com/news/local-news/students-across-hillsborough-county-stage-walk-outs-in-support-of-teachers-awaiting-pay-raises
705119383	20171009	201710	2017	2017.7644	USAPRI	PUERTO RICO	USA																		0	084	084	08	2	7.0	1	1	1	-0.22988505747126	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	0								4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	20171108214500	https://www.wuft.org/nation-world/2017/11/08/lin-manuel-miranda-is-taking-hamilton-to-puerto-rico/
705119384	20171009	201710	2017	2017.7644	USAPRI	PUERTO RICO	USA																		0	084	084	08	2	7.0	1	1	1	-0.22988505747126	2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	0								2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	20171108214500	https://www.wuft.org/nation-world/2017/11/08/lin-manuel-miranda-is-taking-hamilton-to-puerto-rico/
705119385	20171101	201711	2017	2017.8247											USA	FLORIDA	USA								1	040	040	04	1	1.0	8	1	8	-2.22634508348794	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Jacksonville, Florida, United States	US	USFL	FL031	30.3322	-81.6556	295003	20171108214500	http://folioweekly.com/stories/big-green-comes-to-town,18599
705119386	20171101	201711	2017	2017.8247											USA	FLORIDA	USA								1	042	042	04	1	1.9	10	1	10	-2.22634508348794	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Jacksonville, Florida, United States	US	USFL	FL031	30.3322	-81.6556	295003	20171108214500	http://folioweekly.com/stories/big-green-comes-to-town,18599
705119387	20171101	201711	2017	2017.8247	AUS	VICTORIA	AUS																		1	180	180	18	4	-9.0	8	1	8	-11.1587982832618	4	Box Hill South, Victoria, Australia	AS	AS07	5426	-37.8333	145.133	-1561231	0								4	Box Hill South, Victoria, Australia	AS	AS07	5426	-37.8333	145.133	-1561231	20171108214500	http://www.theage.com.au/victoria/manhunt-after-woman-assaulted-while-walking-in-burwood-20171108-gzhma9.html
705119388	20171101	201711	2017	2017.8247	AZE	BAKU	AZE								TURGOV	TURKEY	TUR					GOV			1	042	042	04	1	1.9	5	1	5	0.95087163232963	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	20171108214500	http://www.hurriyetdailynews.com/opinion/mustafa-aydin/the-iron-silk-road-122150
705119389	20171101	201711	2017	2017.8247	FRA	PARIS	FRA																		0	036	036	03	1	4.0	1	1	1	0.21276595744681	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171108214500	http://www.independent.co.uk/news/uk/politics/priti-patel-resigns-letter-read-in-full-statement-latest-theresa-may-israel-meetings-a8044871.html
705119390	20171101	201711	2017	2017.8247	FRA	PARIS	FRA																		0	036	036	03	1	4.0	3	1	3	0.21276595744681	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171108214500	http://www.independent.co.uk/news/uk/politics/priti-patel-resigns-letter-read-in-full-statement-latest-theresa-may-israel-meetings-a8044871.html
705119391	20171101	201711	2017	2017.8247	IRQ	IRAQI	IRQ								UAF	TERRORIST						UAF			1	172	172	17	4	-5.0	1	1	1	-4.69667318982388	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	4	Albu Kamal, Dayr az Zawr, Syria	SY	SY07	26340	34.45	40.9186	-2537443	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	20171108214500	https://www.dailysabah.com/syrian-crisis/2017/11/08/assad-regime-allied-forces-say-encircled-last-daesh-held-town-in-syria
705119392	20171101	201711	2017	2017.8247	IRQ	IRAQI	IRQ								UAF	TERRORIST						UAF			1	172	172	17	4	-5.0	5	1	5	-4.69667318982388	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	20171108214500	https://www.dailysabah.com/syrian-crisis/2017/11/08/assad-regime-allied-forces-say-encircled-last-daesh-held-town-in-syria
