704028007	20171029	201710	2017	2017.8192	JOR	JORDAN	JOR								ARE	UNITED ARAB EMIRATES	ARE								1	020	020	02	1	3.0	2	1	2	2.9585798816568	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20171105071500	http://gulfnews.com/news/uae/society/look-pilot-proposes-to-passenger-on-dubai-flight-1.2118770
704028008	20171029	201710	2017	2017.8192	JOR	JORDAN	JOR								ARE	UNITED ARAB EMIRATES	ARE								1	020	020	02	1	3.0	2	1	2	2.9585798816568	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20171105071500	http://gulfnews.com/news/uae/society/look-pilot-proposes-to-passenger-on-dubai-flight-1.2118770
704028009	20171029	201710	2017	2017.8192	MIL	GOVERNMENT TROOPS						MIL			IMGSEAMOSASF	ISNILON	SEA			MOS		IMG			1	190	190	19	4	-10.0	6	1	6	-5.96330275229358	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171105071500	https://news.mb.com.ph/2017/11/05/hunt-for-remaining-maute-stragglers-still-ongoing/
704028010	20171029	201710	2017	2017.8192	USA	UNITED STATES	USA																		1	015	015	01	1	0.0	1	1	1	-5.80204778156997	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								1	Italy	IT	IT		42.833333	12.833333	IT	20171105071500	http://staugustine.com/opinion/2017-11-05/tallahassee-politics-eating-its-young
704028011	20171104	201711	2017	2017.8329											BHRGOV	BAHRAIN	BHR					GOV			1	043	043	04	1	2.8	8	1	8	-0.918032112262605	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171105071500	http://www.newsofbahrain.com/viewNews.php?ppId=39264&TYPE=Posts&pid=21&MNU=18&SUB=2
704028012	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV			NGA	NIGERIA	NGA								0	138	138	13	3	-7.0	10	1	10	-1.66112956810631	4	Kogi, Nigeria (general), Nigeria	NI	NI00	190990	12.55	6.63333	-2015590	4	Kogi, Nigeria (general), Nigeria	NI	NI00	190990	12.55	6.63333	-2015590	4	Kogi, Nigeria (general), Nigeria	NI	NI00	190990	12.55	6.63333	-2015590	20171105071500	http://dailypost.ng/2017/11/05/nigerian-newspapers-10-things-need-know-sunday-morning-94/
704028013	20171104	201711	2017	2017.8329	NGA	NIGERIAN	NGA								UAF	TERRORIST						UAF			0	046	046	04	1	7.0	4	1	4	-1.66112956810631	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171105071500	http://dailypost.ng/2017/11/05/nigerian-newspapers-10-things-need-know-sunday-morning-94/
704028014	20171104	201711	2017	2017.8329	NGAMIL	NIGERIAN	NGA					MIL			UAF	TERRORIST						UAF			0	046	046	04	1	7.0	6	1	6	-1.66112956810631	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171105071500	http://dailypost.ng/2017/11/05/nigerian-newspapers-10-things-need-know-sunday-morning-94/
704028015	20171104	201711	2017	2017.8329	UAF	TERRORIST						UAF			NGA	NIGERIAN	NGA								0	046	046	04	1	7.0	4	1	4	-1.66112956810631	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171105071500	http://dailypost.ng/2017/11/05/nigerian-newspapers-10-things-need-know-sunday-morning-94/
704028016	20171104	201711	2017	2017.8329	UAF	TERRORIST						UAF			NGAMIL	NIGERIAN	NGA					MIL			0	046	046	04	1	7.0	6	1	6	-1.66112956810631	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171105071500	http://dailypost.ng/2017/11/05/nigerian-newspapers-10-things-need-know-sunday-morning-94/
704028017	20171105	201711	2017	2017.8356											AFG	AFGHANISTAN	AFG								1	040	040	04	1	1.0	1	1	1	-0.40485829959514	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171105071500	http://www.tolonews.com/tawde-khabare/tawde-khabare-concerns-rise-over-electoral-fraud
704028018	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								1	042	042	04	1	1.9	4	1	4	3.44827586206897	0								4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	20171105071500	https://www.news24.com/Books/abantu-book-festival-returns-20171105-2
704028019	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								0	061	061	06	2	6.4	8	1	8	-11.3207547169812	0								4	Magamba, Limpopo, South Africa	SF	SF09	77343	-22.7722	31.1914	-1255618	4	Magamba, Limpopo, South Africa	SF	SF09	77343	-22.7722	31.1914	-1255618	20171105071500	http://allafrica.com/stories/201711050006.html
704028020	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								0	061	061	06	2	6.4	2	1	2	-11.3207547169812	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171105071500	http://allafrica.com/stories/201711050006.html
704028021	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	0.3003003003003	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171105071500	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11940766
704028022	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	0.3003003003003	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105071500	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11940766
704028023	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								1	110	110	11	3	-2.0	2	1	2	-0.60606060606061	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171105071500	https://www.theguardian.com/australia-news/2017/nov/05/warm-relations-as-turnbull-and-ardern-stow-differences-in-chilly-bin
704028024	20171105	201711	2017	2017.8356											AUT	VIENNA	AUT								1	040	040	04	1	1.0	10	1	10	-3.09597523219814	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20171105071500	http://www.jpost.com/Opinion/German-and-Austrian-far-right-are-not-identical-513334
704028025	20171105	201711	2017	2017.8356											AUT	AUSTRIA	AUT								0	050	050	05	1	3.5	3	1	3	-3.09597523219814	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20171105071500	http://www.jpost.com/Opinion/German-and-Austrian-far-right-are-not-identical-513334
704028026	20171105	201711	2017	2017.8356											AUT	VIENNA	AUT								1	051	051	05	1	3.4	10	1	10	-3.09597523219814	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171105071500	http://www.jpost.com/Opinion/German-and-Austrian-far-right-are-not-identical-513334
704028027	20171105	201711	2017	2017.8356											BGD	BANGLADESHI	BGD								0	190	190	19	4	-10.0	10	1	10	-2.1978021978022	0								4	Penang, Jawa Timur, Indonesia	ID	ID08	18585	-7.8487	113.341	10287177	4	Penang, Jawa Timur, Indonesia	ID	ID08	18585	-7.8487	113.341	10287177	20171105071500	http://www.freemalaysiatoday.com/category/nation/2017/11/05/teng-penang-storm-biggest-disaster-since-2004-tsunami/
704028028	20171105	201711	2017	2017.8356											BUD	BUDDHIST				BUD					0	046	046	04	1	7.0	2	1	2	-2.65700483091788	0								4	Kaba Aye, Shan State, Myanmar	BM	BM11	41833	19.7167	96.8667	-417478	4	Kaba Aye, Shan State, Myanmar	BM	BM11	41833	19.7167	96.8667	-417478	20171105071500	http://www.heraldmalaysia.com/news/anti-pope-provocations-elicit-buddhist-solidarity-towards-catholics/39204/1
704028029	20171105	201711	2017	2017.8356											BUS	INDUSTRY						BUS			0	036	036	03	1	4.0	5	1	5	2.29621125143513	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171105071500	http://www.mrt.com/opinion/article/Q-A-with-Brent-Hilliard-chairman-of-the-12332886.php
704028030	20171105	201711	2017	2017.8356											BUS	BANK						BUS			0	046	046	04	1	7.0	10	1	10	-2.24954589911975	0								4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171105071500	https://indiankanoon.org/doc/77789826/
704028031	20171105	201711	2017	2017.8356											CAN	ONTARIO	CAN								1	046	046	04	1	7.0	3	1	3	-2.55863539445629	0								3	Payette County, Idaho, United States	US	USID		44.1277	-116.879	394896	3	Payette County, Idaho, United States	US	USID		44.1277	-116.879	394896	20171105071500	http://www.argusobserver.com/news/rapid-weather-change-delays-tree-planting/article_245f7a76-c1d6-11e7-b66d-5b5e7f71faa5.html
704028032	20171105	201711	2017	2017.8356											CHN	CHINA	CHN								1	173	173	17	4	-5.0	5	1	5	-5.29411764705882	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171105071500	http://www.thehindu.com/todays-paper/in-china-3-year-jail-for-slighting-anthem/article19985507.ece
704028033	20171105	201711	2017	2017.8356											CHR	CHRISTIAN				CHR					0	050	050	05	1	3.5	3	1	3	-3.09597523219814	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20171105071500	http://www.jpost.com/Opinion/German-and-Austrian-far-right-are-not-identical-513334
704028034	20171105	201711	2017	2017.8356											COLGOV	COLOMBIAN	COL					GOV			1	100	100	10	3	-5.0	6	1	6	-6.05504587155964	0								4	Tumaco, NariñO, Colombia	CO	CO20	18585	1.79861	-78.8156	-600727	4	Tumaco, NariñO, Colombia	CO	CO20	18585	1.79861	-78.8156	-600727	20171105071500	http://todaycolombia.com/colombia-people-suffer-high-levels-of-violence-despite-peace-process/
704028035	20171105	201711	2017	2017.8356											COP	DEPUTY						COP			0	042	042	04	1	1.9	3	1	3	-5.57275541795666	0								3	Morgan County, Indiana, United States	US	USIN		39.4278	-86.4283	450375	3	Morgan County, Indiana, United States	US	USIN		39.4278	-86.4283	450375	20171105071500	https://www.reporter-times.com/news/local/suspect-dead-after--hour-owen-county-hostage-standoff/article_88f3ca3a-c1e2-11e7-85d5-13d79238952a.html
704028036	20171105	201711	2017	2017.8356											COP	PRISON						COP			1	046	046	04	1	7.0	10	1	10	-2.61096605744125	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171105071500	http://www.maoritelevision.com/news/regional/man-using-facebook-raise-awareness
704028037	20171105	201711	2017	2017.8356											COP	DEPUTY						COP			1	051	051	05	1	3.4	3	1	3	-3.79746835443038	0								3	Chautauqua County, New York, United States	US	USNY		42.2506	-79.3998	974105	3	Chautauqua County, New York, United States	US	USNY		42.2506	-79.3998	974105	20171105071500	http://www.observertoday.com/news/local-region/2017/11/senator-young-secures-100000-for-agencies-drug-interdiction-efforts/
704028038	20171105	201711	2017	2017.8356											CVL	VOTER						CVL			0	020	020	02	1	3.0	10	1	10	-0.93457943925234	0								4	Bahia, Bahia, Brazil	BR	BR05	6865	-12.9833	-38.5167	-667833	4	Bahia, Bahia, Brazil	BR	BR05	6865	-12.9833	-38.5167	-667833	20171105071500	http://www.marinij.com/government-and-politics/20171104/marin-election-five-council-races-five-measures-on-ballots
704028039	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			0	036	036	03	1	4.0	5	1	5	-3.72596153846154	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20171105071500	https://www.news24.com/Columnists/GuestColumn/its-up-to-all-of-us-20171103
704028040	20171105	201711	2017	2017.8356											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	5	1	5	2.88461538461539	0								4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20171105071500	http://english.vietnamnet.vn/fms/travel/189630/lak-lake-in-dak-lak-province-offers-a-tranquil-experience.html
704028041	20171105	201711	2017	2017.8356											CVL	CITIZEN						CVL			0	042	042	04	1	1.9	5	1	5	-5.96330275229358	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171105071500	https://news.mb.com.ph/2017/11/05/hunt-for-remaining-maute-stragglers-still-ongoing/
704028042	20171105	201711	2017	2017.8356											CVL	CITIZEN						CVL			1	173	173	17	4	-5.0	10	1	10	-5.29411764705882	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171105071500	http://www.thehindu.com/todays-paper/in-china-3-year-jail-for-slighting-anthem/article19985507.ece
704028043	20171105	201711	2017	2017.8356											CVLCOP	COMMUNITY						CVL	COP		0	190	190	19	4	-10.0	10	1	10	-2.79069767441861	0								0								0								20171105071500	http://www.mercedsunstar.com/news/local/article182857146.html
704028044	20171105	201711	2017	2017.8356											DEU	GERMAN	DEU								1	043	043	04	1	2.8	1	1	1	0.63492063492063	0								1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	20171105071500	http://www.observertoday.com/news/2017/11/newest-k-9s-named-after-former-sheriff-lieutenant/
704028045	20171105	201711	2017	2017.8356											DEU	GERMAN	DEU								1	043	043	04	1	2.8	6	1	6	0.63492063492063	0								1	Germany	GM	GM		51.5	10.5	GM	1	Chad	CD	CD		15	19	CD	20171105071500	http://www.observertoday.com/news/2017/11/newest-k-9s-named-after-former-sheriff-lieutenant/
704028046	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			0	040	040	04	1	1.0	10	1	5	6.44904458598726	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20171105071500	http://www.argusobserver.com/valley_life/celebrating-an-abundance-of-success-on-campus/article_c8d4a5b8-c1c2-11e7-9789-23177fe4deba.html
704028047	20171105	201711	2017	2017.8356											EDU	COLLEGE						EDU			1	043	043	04	1	2.8	20	1	10	6.44904458598726	0								3	Treasure Valley Community College, Oregon, United States	US	USOR		44.0226	-116.973	1128220	3	Treasure Valley Community College, Oregon, United States	US	USOR		44.0226	-116.973	1128220	20171105071500	http://www.argusobserver.com/valley_life/celebrating-an-abundance-of-success-on-campus/article_c8d4a5b8-c1c2-11e7-9789-23177fe4deba.html
