705386861	20161109	201611	2016	2016.8466	COP	POLICE						COP			GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	6	1	6	-2.76497695852535	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	40110	51.5167	-0.216667	-2604471	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	40110	51.5167	-0.216667	-2604471	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	40110	51.5167	-0.216667	-2604471	20171109161500	https://www.theguardian.com/uk-news/2017/nov/09/durham-police-force-asks-twitter-to-vote-if-it-should-use-spit-hoods
705386862	20161109	201611	2016	2016.8466	COP	POLICE						COP			HLH	HOSPITAL						HLH			0	020	020	02	1	3.0	6	1	6	-2.76497695852535	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	40110	51.5167	-0.216667	-2604471	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	40110	51.5167	-0.216667	-2604471	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	40110	51.5167	-0.216667	-2604471	20171109161500	https://www.theguardian.com/uk-news/2017/nov/09/durham-police-force-asks-twitter-to-vote-if-it-should-use-spit-hoods
705386863	20161109	201611	2016	2016.8466	GBR	BRITISH	GBR								GRC	GREECE	GRC								1	042	042	04	1	1.9	5	1	5	0.3125	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109161500	http://focus-fen.net/./news/2017/11/09/424866/ekathimerini-bookings-from-uk-seen-rising-by-over-10-pct.html
705386864	20161109	201611	2016	2016.8466	GRC	GREECE	GRC								GBR	BRITISH	GBR								1	043	043	04	1	2.8	3	1	3	0.3125	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109161500	http://focus-fen.net/./news/2017/11/09/424866/ekathimerini-bookings-from-uk-seen-rising-by-over-10-pct.html
705386865	20161109	201611	2016	2016.8466	GRC	GREECE	GRC								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	0.3125	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20171109161500	http://focus-fen.net/./news/2017/11/09/424866/ekathimerini-bookings-from-uk-seen-rising-by-over-10-pct.html
705386866	20161109	201611	2016	2016.8466	HLH	HOSPITAL						HLH			COP	POLICE						COP			0	010	010	01	1	0.0	2	1	2	-2.76497695852535	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	40110	51.5167	-0.216667	-2604471	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	40110	51.5167	-0.216667	-2604471	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	40110	51.5167	-0.216667	-2604471	20171109161500	https://www.theguardian.com/uk-news/2017/nov/09/durham-police-force-asks-twitter-to-vote-if-it-should-use-spit-hoods
705386867	20161109	201611	2016	2016.8466	HLH	HOSPITAL						HLH			COP	POLICE						COP			0	020	020	02	1	3.0	2	1	2	-2.76497695852535	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	40110	51.5167	-0.216667	-2604471	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	40110	51.5167	-0.216667	-2604471	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	40110	51.5167	-0.216667	-2604471	20171109161500	https://www.theguardian.com/uk-news/2017/nov/09/durham-police-force-asks-twitter-to-vote-if-it-should-use-spit-hoods
705386868	20161109	201611	2016	2016.8466	IGOBUSIMF	INTERNATIONAL MONETARY FUND		IMF				IGO	BUS		EGY	EGYPT	EGY								1	071	071	07	2	7.4	20	2	20	-5.37976375006681	4	Sharm El-Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	4	Sharm El-Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	4	Sharm El-Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	20171109161500	http://www.newser.com/article/d6137ea543b6487e8da007ff23500664/egypt-fears-influx-of-militants-after-islamic-state-defeat.html
705386869	20161109	201611	2016	2016.8466	LBN	LEBANON	LBN								GOV	CABINET						GOV			0	045	045	04	1	5.0	3	1	3	-2.9925187032419	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171109161500	https://stepfeed.com/saudi-arabia-just-asked-its-citizens-to-leave-lebanon-warned-against-visiting-8943
705386870	20161109	201611	2016	2016.8466	MED	BLOG						MED													0	010	010	01	1	0.0	10	1	10	-2.23642172523961	1	Namibia	WA	WA		-22	17	WA	0								1	Botswana	BC	BC		-22	24	BC	20171109161500	https://www.cbsnews.com/news/kenya-crazy-gay-lions-isolated-ezekial-mutua-film-classification-board/
705386871	20161109	201611	2016	2016.8466	MED	BLOG						MED			BWA	BOTSWANA	BWA								0	042	042	04	1	1.9	6	1	6	-2.23642172523961	1	Namibia	WA	WA		-22	17	WA	1	Botswana	BC	BC		-22	24	BC	1	Namibia	WA	WA		-22	17	WA	20171109161500	https://www.cbsnews.com/news/kenya-crazy-gay-lions-isolated-ezekial-mutua-film-classification-board/
705386872	20161109	201611	2016	2016.8466	MED	BLOG						MED			BWA	BOTSWANA	BWA								0	042	042	04	1	1.9	4	1	4	-2.23642172523961	1	Namibia	WA	WA		-22	17	WA	1	Namibia	WA	WA		-22	17	WA	1	Namibia	WA	WA		-22	17	WA	20171109161500	https://www.cbsnews.com/news/kenya-crazy-gay-lions-isolated-ezekial-mutua-film-classification-board/
705386873	20161109	201611	2016	2016.8466	NOR	NORWAY	NOR								EUR	EUROPE	EUR								1	061	061	06	2	6.4	9	1	7	-0.255102040816327	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20171109161500	http://china.org.cn/world/Off_the_Wire/2017-11/09/content_41870258.htm
705386874	20161109	201611	2016	2016.8466	NOR	NORWAY	NOR								EUR	EUROPE	EUR								1	061	061	06	2	6.4	6	1	6	-0.255102040816327	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171109161500	http://china.org.cn/world/Off_the_Wire/2017-11/09/content_41870258.htm
705386875	20161109	201611	2016	2016.8466	SPY	INTELLIGENCE						SPY			AFG	AFGHANISTAN	AFG								0	010	010	01	1	0.0	4	1	4	-1.28939828080229	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171109161500	http://uk.reuters.com/article/uk-nato-afghanistan/despite-nato-pledge-to-increase-afghan-support-troop-shortfall-remains-u-s-idUKKBN1D91RD
705386876	20161109	201611	2016	2016.8466	SPY	INTELLIGENCE						SPY			EDU	COLLEGE						EDU			1	030	030	03	1	4.0	1	1	1	3.3175355450237	3	Fullerton College, California, United States	US	USCA	CA059	33.8761	-117.917	242542	3	Fullerton College, California, United States	US	USCA		33.8761	-117.917	242542	3	Fullerton College, California, United States	US	USCA		33.8761	-117.917	242542	20171109161500	https://www.photonics.com/Article.aspx?AID=62730
705386877	20161109	201611	2016	2016.8466	SPY	INTELLIGENCE						SPY			USA	UNITED STATES	USA								1	030	030	03	1	4.0	2	1	2	3.3175355450237	3	Fullerton College, California, United States	US	USCA	CA059	33.8761	-117.917	242542	3	Fullerton College, California, United States	US	USCA		33.8761	-117.917	242542	3	Fullerton College, California, United States	US	USCA		33.8761	-117.917	242542	20171109161500	https://www.photonics.com/Article.aspx?AID=62730
705386878	20171010	201710	2017	2017.7671											BRA	BRAZIL	BRA								0	046	046	04	1	7.0	10	1	10	0.76759061833688	0								4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20171109161500	http://www.ifrs.org/news-and-events/2017/11/iasb-chairs-speech-at-international-accounting-seminar-in-brazil/
705386879	20171010	201710	2017	2017.7671	BRA	BRAZIL	BRA																		0	036	036	03	1	4.0	10	1	10	0.76759061833688	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	0								4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20171109161500	http://www.ifrs.org/news-and-events/2017/11/iasb-chairs-speech-at-international-accounting-seminar-in-brazil/
705386880	20171010	201710	2017	2017.7671	BRA	BRAZIL	BRA																		0	046	046	04	1	7.0	10	1	10	0.76759061833688	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	0								4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20171109161500	http://www.ifrs.org/news-and-events/2017/11/iasb-chairs-speech-at-international-accounting-seminar-in-brazil/
705386881	20171010	201710	2017	2017.7671	BRA	BRAZIL	BRA								GBR	LONDON	GBR								1	040	040	04	1	1.0	10	1	10	0.76759061833688	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20171109161500	http://www.ifrs.org/news-and-events/2017/11/iasb-chairs-speech-at-international-accounting-seminar-in-brazil/
705386882	20171010	201710	2017	2017.7671	BRA	BRAZIL	BRA								GBR	LONDON	GBR								1	042	042	04	1	1.9	8	1	8	0.76759061833688	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109161500	http://www.ifrs.org/news-and-events/2017/11/iasb-chairs-speech-at-international-accounting-seminar-in-brazil/
705386883	20171010	201710	2017	2017.7671	BRA	BRAZIL	BRA								GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	0.76759061833688	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20171109161500	http://www.ifrs.org/news-and-events/2017/11/iasb-chairs-speech-at-international-accounting-seminar-in-brazil/
705386884	20171010	201710	2017	2017.7671	CHN	CHINA	CHN								GOVMED	STATE RUN TELEVISION						GOV	MED		0	040	040	04	1	1.0	10	1	10	-0.48721071863581	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171109161500	http://www.scmp.com/news/china/diplomacy-defence/article/2119201/did-china-test-missile-could-hit-any-target-us-two-days
705386885	20171010	201710	2017	2017.7671	FRA	FRANCE	FRA								AFR	AFRICA	AFR								0	174	174	17	4	-5.0	4	2	4	-3.08556663862517	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171109161500	http://www.reuters.com/article/us-kenya-retail-insight/kenyas-nakumatt-supermarket-chain-foiled-by-explosive-growth-idUSKBN1D92AA
705386886	20171010	201710	2017	2017.7671	GBR	LONDON	GBR								BRA	BRAZIL	BRA								1	040	040	04	1	1.0	10	1	10	0.76759061833688	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20171109161500	http://www.ifrs.org/news-and-events/2017/11/iasb-chairs-speech-at-international-accounting-seminar-in-brazil/
705386887	20171010	201710	2017	2017.7671	GBR	LONDON	GBR								BRA	BRAZIL	BRA								1	043	043	04	1	2.8	8	1	8	0.76759061833688	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109161500	http://www.ifrs.org/news-and-events/2017/11/iasb-chairs-speech-at-international-accounting-seminar-in-brazil/
705386888	20171010	201710	2017	2017.7671	GBR	UNITED KINGDOM	GBR								BRA	BRAZIL	BRA								1	043	043	04	1	2.8	2	1	2	0.76759061833688	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20171109161500	http://www.ifrs.org/news-and-events/2017/11/iasb-chairs-speech-at-international-accounting-seminar-in-brazil/
705386889	20171010	201710	2017	2017.7671	GOV	GOVERNMENT						GOV			LEG	SENATOR						LEG			0	030	030	03	1	4.0	10	1	10	-2.12483399734395	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171109161500	http://kdhnews.com/news/nation/trump-voter-fraud-commission-faces-lawsuit-from-member/article_1d99d236-4ff1-57a3-8eca-e05bd0570bbf.html
705386890	20171010	201710	2017	2017.7671	GOVMED	STATE RUN TELEVISION						GOV	MED												0	010	010	01	1	0.0	10	1	10	-0.48721071863581	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171109161500	http://www.scmp.com/news/china/diplomacy-defence/article/2119201/did-china-test-missile-could-hit-any-target-us-two-days
705386891	20171010	201710	2017	2017.7671	GOVMED	STATE RUN TELEVISION						GOV	MED		CHN	CHINA	CHN								0	010	010	01	1	0.0	10	1	10	-0.48721071863581	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171109161500	http://www.scmp.com/news/china/diplomacy-defence/article/2119201/did-china-test-missile-could-hit-any-target-us-two-days
705386892	20171010	201710	2017	2017.7671	GOVMED	STATE RUN TELEVISION						GOV	MED		CHN	CHINA	CHN								0	040	040	04	1	1.0	10	1	10	-0.48721071863581	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171109161500	http://www.scmp.com/news/china/diplomacy-defence/article/2119201/did-china-test-missile-could-hit-any-target-us-two-days
705386893	20171010	201710	2017	2017.7671	HTI	HAITI	HTI								GOV	PRESIDENT						GOV			1	010	010	01	1	0.0	2	1	2	0.98684210526315	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20171109161500	https://www.caribbeanlifenews.com/stories/2017/11/2017-11-10-nk-haitian-tps-recipients-cl.html
705386894	20171010	201710	2017	2017.7671	HTI	HAITIAN	HTI								GOV	PRESIDENT						GOV			1	010	010	01	1	0.0	8	1	8	0.98684210526315	1	Haiti	HA	HA		19	-72.416667	HA	3	Brooklyn, Florida, United States	US	USFL	FL031	30.3236	-81.6745	279437	3	Brooklyn, Florida, United States	US	USFL	FL031	30.3236	-81.6745	279437	20171109161500	https://www.caribbeanlifenews.com/stories/2017/11/2017-11-10-nk-haitian-tps-recipients-cl.html
705386895	20171010	201710	2017	2017.7671	HTI	HAITI	HTI								GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	2	1	2	0.98684210526315	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20171109161500	https://www.caribbeanlifenews.com/stories/2017/11/2017-11-10-nk-haitian-tps-recipients-cl.html
705386896	20171010	201710	2017	2017.7671	HTI	HAITIAN	HTI								GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	8	1	8	0.98684210526315	1	Haiti	HA	HA		19	-72.416667	HA	3	Brooklyn, Florida, United States	US	USFL	FL031	30.3236	-81.6745	279437	3	Brooklyn, Florida, United States	US	USFL	FL031	30.3236	-81.6745	279437	20171109161500	https://www.caribbeanlifenews.com/stories/2017/11/2017-11-10-nk-haitian-tps-recipients-cl.html
705386897	20171010	201710	2017	2017.7671	SOM	MOGADISHU	SOM								RAD	EXTREMIST						RAD			1	112	112	11	3	-2.0	6	1	6	-2.73972602739727	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20171109161500	https://www.militarytimes.com/flashpoints/2017/11/05/us-tells-somalia-mission-staffers-to-leave-over-threat/
705386898	20171010	201710	2017	2017.7671	UAF	MILITANT						UAF			EGY	CAIRO	EGY								0	180	180	18	4	-9.0	16	2	16	-5.37976375006681	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171109161500	http://www.newser.com/article/d6137ea543b6487e8da007ff23500664/egypt-fears-influx-of-militants-after-islamic-state-defeat.html
705386899	20171010	201710	2017	2017.7671	UGAGOV	UGANDA	UGA					GOV			MIL	MILITARY						MIL			1	150	150	15	4	-7.2	20	1	20	-1.78947368421053	4	Bushenyi, Bushenyi, Uganda	UG	UG29	18585	-0.585278	30.2114	-1727208	4	Bushenyi, Bushenyi, Uganda	UG	UG29	18585	-0.585278	30.2114	-1727208	4	Bushenyi, Bushenyi, Uganda	UG	UG29	18585	-0.585278	30.2114	-1727208	20171109161500	https://www.reuters.com/article/us-uganda-politics-museveni/ugandas-president-boosts-military-unit-as-rural-support-slips-away-idUSKBN1D927K
705386900	20171010	201710	2017	2017.7671	USA	AMERICAN	USA																		1	010	010	01	1	0.0	2	1	2	2.52764612954187	4	Nijmegen, Gelderland, Netherlands	NL	NL03	22372	51.8333	5.86667	-2150237	0								4	Nijmegen, Gelderland, Netherlands	NL	NL03	22372	51.8333	5.86667	-2150237	20171109161500	http://www.3quarksdaily.com/3quarksdaily/2017/11/lab-grown-minibrains-are-revealing-what-makes-humans-special.html
705386901	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA																		1	142	142	14	3	-6.5	2	1	2	-8.12236286919831	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171109161500	http://www.mercurynews.com/2017/11/09/east-and-south-bay-jails-under-spotlight-amid-inmate-allegations-of-inhumane-treatment/
705386902	20171010	201710	2017	2017.7671	USAMED	REUTERS	USA					MED			AFR	AFRICA	AFR								0	174	174	17	4	-5.0	12	2	12	-3.08556663862517	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171109161500	http://www.reuters.com/article/us-kenya-retail-insight/kenyas-nakumatt-supermarket-chain-foiled-by-explosive-growth-idUSKBN1D92AA
705386903	20171010	201710	2017	2017.7671	USAMED	REUTERS	USA					MED			FRA	FRANCE	FRA								0	174	174	17	4	-5.0	4	2	4	-3.08556663862517	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171109161500	http://www.reuters.com/article/us-kenya-retail-insight/kenyas-nakumatt-supermarket-chain-foiled-by-explosive-growth-idUSKBN1D92AA
705386904	20171102	201711	2017	2017.8274	AFG	AFGHANISTAN	AFG								CVL	CIVILIAN						CVL			0	090	090	09	2	-2.0	3	1	3	-2.52136752136753	4	Kunduz, Kondoz, Afghanistan	AF	AF24	3642	36.729	68.857	-3381731	4	Kunduz, Kondoz, Afghanistan	AF	AF24	3642	36.729	68.857	-3381731	4	Kunduz, Kondoz, Afghanistan	AF	AF24	3642	36.729	68.857	-3381731	20171109161500	https://www.justsecurity.org/46885/early-edition-november-9-2017/
705386905	20171102	201711	2017	2017.8274	AFG	AFGHANISTAN	AFG								CVL	CIVILIAN						CVL			0	1123	112	11	3	-2.0	3	1	3	-2.52136752136753	4	Kunduz, Kondoz, Afghanistan	AF	AF24	3642	36.729	68.857	-3381731	4	Kunduz, Kondoz, Afghanistan	AF	AF24	3642	36.729	68.857	-3381731	4	Kunduz, Kondoz, Afghanistan	AF	AF24	3642	36.729	68.857	-3381731	20171109161500	https://www.justsecurity.org/46885/early-edition-november-9-2017/
705386906	20171102	201711	2017	2017.8274	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	8	1	8	2.57936507936508	1	China	CH	CH		35	105	CH	4	Vientiane, (LA11), Laos	LA	LA11	27147	17.9667	102.6	-2669740	4	Vientiane, (LA11), Laos	LA	LA11	27147	17.9667	102.6	-2669740	20171109161500	http://vientianetimes.la/FreeContent/FreeConten_Laosedition.html
705386907	20171102	201711	2017	2017.8274	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	2	1	2	2.57936507936508	1	China	CH	CH		35	105	CH	4	Vientiane, (LA11), Laos	LA	LA11	27147	17.9667	102.6	-2669740	1	China	CH	CH		35	105	CH	20171109161500	http://vientianetimes.la/FreeContent/FreeConten_Laosedition.html
705386908	20171102	201711	2017	2017.8274	CVL	PROPERTY OWNER						CVL													0	115	115	11	3	-2.0	10	1	10	1.06100795755968	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171109161500	http://www.pnj.com/story/news/politics/2017/11/09/commercial-real-estate-group-says-cra-should-hold-city-state-accountable-over-hatchery/846145001/
705386909	20171102	201711	2017	2017.8274	CVL	PROPERTY OWNER						CVL			JUD	ATTORNEY						JUD			0	036	036	03	1	4.0	10	1	10	1.06100795755968	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171109161500	http://www.pnj.com/story/news/politics/2017/11/09/commercial-real-estate-group-says-cra-should-hold-city-state-accountable-over-hatchery/846145001/
