703915376	20171005	201710	2017	2017.7534	JUD	FEDERAL COURT						JUD													0	115	115	11	3	-2.0	3	1	3	-4.11946446961895	3	Pima County, Arizona, United States	US	USAZ	AZ019	32.0004	-112.003	25446	0								3	Pima County, Arizona, United States	US	USAZ		32.0004	-112.003	25446	20171104164500	http://tucson.com/news/local/city-board-reinstates-tucson-police-officer-fired-over-alleged-forgery/article_3dc24367-779b-5f20-a71b-eb966d676b6b.html
703915377	20171005	201710	2017	2017.7534	JUD	FEDERAL COURT						JUD			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-4.11946446961895	3	Pima County, Arizona, United States	US	USAZ	AZ019	32.0004	-112.003	25446	3	Pima County, Arizona, United States	US	USAZ		32.0004	-112.003	25446	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	20171104164500	http://tucson.com/news/local/city-board-reinstates-tucson-police-officer-fired-over-alleged-forgery/article_3dc24367-779b-5f20-a71b-eb966d676b6b.html
703915378	20171005	201710	2017	2017.7534	USA	DELAWARE	USA								GOV	AUTHORITIES						GOV			1	1121	112	11	3	-2.0	2	1	2	-5.64102564102564	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20171104164500	http://www.fox29.com/news/local-news/delaware-wawa-carjacking-suspect-arrested-in-maryland
703915379	20171005	201710	2017	2017.7534	USA	UNITED STATES	USA								JUD	FEDERAL COURT						JUD			0	043	043	04	1	2.8	2	1	2	-4.11946446961895	3	Pima County, Arizona, United States	US	USAZ	AZ019	32.0004	-112.003	25446	3	Pima County, Arizona, United States	US	USAZ		32.0004	-112.003	25446	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	20171104164500	http://tucson.com/news/local/city-board-reinstates-tucson-police-officer-fired-over-alleged-forgery/article_3dc24367-779b-5f20-a71b-eb966d676b6b.html
703915380	20171005	201710	2017	2017.7534	USA	UNITED STATES	USA								JUD	FEDERAL COURT						JUD			0	115	115	11	3	-2.0	2	1	2	-4.11946446961895	3	Pima County, Arizona, United States	US	USAZ	AZ019	32.0004	-112.003	25446	3	Pima County, Arizona, United States	US	USAZ		32.0004	-112.003	25446	3	Pima County, Arizona, United States	US	USAZ		32.0004	-112.003	25446	20171104164500	http://tucson.com/news/local/city-board-reinstates-tucson-police-officer-fired-over-alleged-forgery/article_3dc24367-779b-5f20-a71b-eb966d676b6b.html
703915381	20171028	201710	2017	2017.8164	AGO	ANGOLAN	AGO								IGOSAFSAD	SADC	SAF	SAD				IGO			0	040	040	04	1	1.0	2	1	2	-1.06100795755968	4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171104164500	http://www.defenceweb.co.za/index.php?option=com_content&view=article&id=49742&catid=74&Itemid=30
703915382	20171028	201710	2017	2017.8164	AGOGOV	ANGOLAN	AGO					GOV			IGOSAFSAD	SADC	SAF	SAD				IGO			0	040	040	04	1	1.0	6	1	6	-1.06100795755968	4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171104164500	http://www.defenceweb.co.za/index.php?option=com_content&view=article&id=49742&catid=74&Itemid=30
703915383	20171028	201710	2017	2017.8164	GRDGOVMED	BRIAN MC	GRD					GOV	MED												1	083	083	08	2	5.0	6	1	6	-2.20588235294117	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171104164500	https://dankennedy.net/2017/11/04/globe-editor-mcgrory-talks-numbers-at-first-amendment-gathering/
703915384	20171028	201710	2017	2017.8164	GRDGOVMED	BRIAN MC	GRD					GOV	MED		USA	UNITED STATES	USA								1	083	083	08	2	5.0	2	1	2	-2.20588235294117	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171104164500	https://dankennedy.net/2017/11/04/globe-editor-mcgrory-talks-numbers-at-first-amendment-gathering/
703915385	20171028	201710	2017	2017.8164	IRN	IRAN	IRN								KOR	SOUTH KOREA	KOR								1	040	040	04	1	1.0	2	1	2	-4.90956072351421	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171104164500	https://www.tasnimnews.com/en/news/2017/11/04/1564956/pro-anti-trump-rallies-held-in-south-korea-ahead-of-state-visit
703915386	20171028	201710	2017	2017.8164	IRN	TEHRAN	IRN								KOR	SOUTH KOREA	KOR								1	040	040	04	1	1.0	8	1	8	-4.90956072351421	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171104164500	https://www.tasnimnews.com/en/news/2017/11/04/1564956/pro-anti-trump-rallies-held-in-south-korea-ahead-of-state-visit
703915387	20171028	201710	2017	2017.8164	KOR	SOUTH KOREA	KOR								IRN	IRAN	IRN								1	051	051	05	1	3.4	2	1	2	-4.90956072351421	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171104164500	https://www.tasnimnews.com/en/news/2017/11/04/1564956/pro-anti-trump-rallies-held-in-south-korea-ahead-of-state-visit
703915388	20171028	201710	2017	2017.8164	KOR	SOUTH KOREA	KOR								IRN	IRAN	IRN								1	051	051	05	1	3.4	2	1	2	-4.90956072351421	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	United States	US	US		39.828175	-98.5795	US	20171104164500	https://www.tasnimnews.com/en/news/2017/11/04/1564956/pro-anti-trump-rallies-held-in-south-korea-ahead-of-state-visit
703915389	20171028	201710	2017	2017.8164	KOR	SOUTH KOREA	KOR								IRN	TEHRAN	IRN								1	051	051	05	1	3.4	6	1	6	-4.90956072351421	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171104164500	https://www.tasnimnews.com/en/news/2017/11/04/1564956/pro-anti-trump-rallies-held-in-south-korea-ahead-of-state-visit
703915390	20171028	201710	2017	2017.8164	LEG	LAWMAKER						LEG			USAGOVELI	HILLARY CLINTON	USA					GOV	ELI		0	090	090	09	2	-2.0	6	1	6	-2.74314214463841	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171104164500	https://www.sott.net/article/366546-Republicans-call-on-Mueller-to-step-down-due-to-Uranium-One-scandal
703915391	20171028	201710	2017	2017.8164	USA	UNITED STATES	USA																		1	083	083	08	2	5.0	2	1	2	-2.20588235294117	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171104164500	https://dankennedy.net/2017/11/04/globe-editor-mcgrory-talks-numbers-at-first-amendment-gathering/
703915392	20171103	201711	2017	2017.8301	GOV	GOVERNMENT						GOV													1	064	064	06	2	7.0	2	1	2	-2.85714285714286	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20171104164500	http://www.dnaindia.com/world/report-newly-released-jfk-assasination-files-says-no-evidence-of-cia-lee-harvey-oswald-link-2557726
703915393	20171104	201711	2017	2017.8329											ARE	UNITED ARAB EMIRATES	ARE								1	170	170	17	4	-7.0	4	1	4	-3.954802259887	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20171104164500	http://gulfnews.com/news/uae/government/crackdown-on-illegally-parked-heavy-vehicles-in-musaffah-1.2118561
703915394	20171104	201711	2017	2017.8329											ARE	UNITED ARAB EMIRATES	ARE								1	170	170	17	4	-7.0	2	1	2	-3.954802259887	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Musaffah, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.349	54.4932	114729	20171104164500	http://gulfnews.com/news/uae/government/crackdown-on-illegally-parked-heavy-vehicles-in-musaffah-1.2118561
703915395	20171104	201711	2017	2017.8329											BGD	GOPALGANJ	BGD								1	080	080	08	2	5.0	6	1	6	-7.67590618336886	0								4	Munsiganj, Khulna, Bangladesh	BG	BG82	5804	22.2429	89.1896	-2737863	4	Munsiganj, Khulna, Bangladesh	BG	BG82	5804	22.2429	89.1896	-2737863	20171104164500	http://www.clickittefaq.com/johny-murdered-two-in-kakrail/
703915396	20171104	201711	2017	2017.8329											BUS	BUSINESS						BUS			1	020	020	02	1	3.0	5	1	5	5.79439252336448	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171104164500	https://www.geo.tv/latest/166044-empathy-the-new-obsession-for-brands
703915397	20171104	201711	2017	2017.8329											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	10	1	10	-0.57471264367816	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171104164500	http://thefinancialexpress.com.bd/views/columns/improving-global-ranking-in-doing-business-1509812306
703915398	20171104	201711	2017	2017.8329											BUS	BANK						BUS			0	040	040	04	1	1.0	2	1	2	-0.607902735562308	0								4	Gulf News, Dubayy, United Arab Emirates	AE	AE03	28575	25.1877	55.2529	11414118	4	Gulf News, Dubayy, United Arab Emirates	AE	AE03	28575	25.1877	55.2529	11414118	20171104164500	http://gulfnews.com/news/uae/society/paying-back-car-loan-in-full-is-not-enough-to-sell-your-car-1.2118667
703915399	20171104	201711	2017	2017.8329											BUS	INVESTOR						BUS			0	040	040	04	1	1.0	10	1	10	0	0								3	Brookdale, Washington, United States	US	USWA	WA053	47.1418	-122.383	1512036	3	Brookdale, Washington, United States	US	USWA	WA053	47.1418	-122.383	1512036	20171104164500	http://www.barrons.com/articles/the-uncivil-society-and-its-discontents-1509765056
703915400	20171104	201711	2017	2017.8329											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	10	1	10	-2.77777777777778	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171104164500	http://ksnt.com/2017/11/04/brownback-confirms-he-fired-ex-commerce-secretary/
703915401	20171104	201711	2017	2017.8329											BUS	INVESTOR						BUS			0	046	046	04	1	7.0	8	1	8	0	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171104164500	http://www.barrons.com/articles/the-uncivil-society-and-its-discontents-1509765056
703915402	20171104	201711	2017	2017.8329											BUS	PRODUCER						BUS			0	051	051	05	1	3.4	3	1	3	3.08008213552362	0								4	Arewa, Oyo, Nigeria	NI	NI32	191213	7.53333	3.80472	387630	4	Arewa, Oyo, Nigeria	NI	NI32	191213	7.53333	3.80472	387630	20171104164500	https://blueprint.ng/days-of-cds-vcds-ll-soon-be-over-producer/
703915403	20171104	201711	2017	2017.8329											CHN	CHINA	CHN								1	042	042	04	1	1.9	8	1	8	-0.91116173120728	0								4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	20171104164500	http://www.taipeitimes.com/News/taiwan/archives/2017/11/05/2003681703
703915404	20171104	201711	2017	2017.8329											CHN	CHINA	CHN								1	042	042	04	1	1.9	2	1	2	-0.91116173120728	0								4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	20171104164500	http://www.taipeitimes.com/News/taiwan/archives/2017/11/05/2003681703
703915405	20171104	201711	2017	2017.8329											CHN	CHINA	CHN								1	0831	083	08	2	5.0	8	1	8	-0.91116173120728	0								4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	20171104164500	http://www.taipeitimes.com/News/taiwan/archives/2017/11/05/2003681703
703915406	20171104	201711	2017	2017.8329											CHN	CHINA	CHN								1	0831	083	08	2	5.0	2	1	2	-0.91116173120728	0								4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	20171104164500	http://www.taipeitimes.com/News/taiwan/archives/2017/11/05/2003681703
703915407	20171104	201711	2017	2017.8329											COP	PRISON						COP			0	040	040	04	1	1.0	6	1	6	-0.5427408412483	0								3	Laramie County, Wyoming, United States	US	USWY		41.35	-104.667	1605075	3	Laramie County, Wyoming, United States	US	USWY		41.35	-104.667	1605075	20171104164500	http://www.wyomingnews.com/news/local_news/wyoming-boot-camp-a-path-to-success-or-pipeline-to/article_dadb954e-c129-11e7-b7b2-8be473441199.html
703915408	20171104	201711	2017	2017.8329											COP	POLICE						COP			1	046	046	04	1	7.0	4	1	4	-7.25388601036269	0								3	University Of Utah, Utah, United States	US	USUT		40.7649	-111.849	1446845	3	University Of Utah, Utah, United States	US	USUT		40.7649	-111.849	1446845	20171104164500	https://www.yahoo.com/news/man-arrested-librarian-recognizes-him-204402353.html
703915409	20171104	201711	2017	2017.8329											COP	POLICE						COP			1	046	046	04	1	7.0	6	1	6	-7.25388601036269	0								3	Salt Lake City, Utah, United States	US	USUT		40.7608	-111.891	1454997	3	Salt Lake City, Utah, United States	US	USUT		40.7608	-111.891	1454997	20171104164500	https://www.yahoo.com/news/man-arrested-librarian-recognizes-him-204402353.html
703915410	20171104	201711	2017	2017.8329											COP	DETECTIVE						COP			0	100	100	10	3	-5.0	6	1	6	-1.95402298850575	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171104164500	http://www.thescarboroughnews.co.uk/lifestyle/1917-court-boy-beyond-control-after-spate-of-thefts-1-8836821
703915411	20171104	201711	2017	2017.8329											COP	SECURITY FORCE						COP			1	190	190	19	4	-10.0	10	1	10	-9.20502092050208	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171104164500	http://www.thehindu.com/news/national/other-states/policeman-killed-in-jk-militant-attack/article19983255.ece
703915412	20171104	201711	2017	2017.8329											CVL	POPULATION						CVL			1	036	036	03	1	4.0	10	1	10	-5.19230769230769	0								3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20171104164500	https://www.planetizen.com/tag/homeless
703915413	20171104	201711	2017	2017.8329											CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	2	1	2	3.125	0								4	Sungai Petani, Kedah, Malaysia	MY	MY02	37348	5.647	100.488	-2402673	4	Sungai Petani, Kedah, Malaysia	MY	MY02	37348	5.647	100.488	-2402673	20171104164500	http://www.theborneopost.com/2017/11/05/countrys-nurses-recognised-globally-says-dr-hilmi/
703915414	20171104	201711	2017	2017.8329											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	6	1	6	5.94184576485462	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171104164500	https://www.noozhawk.com/article/santa_barbara_foundation_honors_those_who_care_for_community
703915415	20171104	201711	2017	2017.8329											EDU	STUDENT						EDU			1	036	036	03	1	4.0	2	1	2	0.40816326530612	0								4	Rotorua, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.9	176.217	-1515453	4	Rotorua, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.9	176.217	-1515453	20171104164500	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11939796
703915416	20171104	201711	2017	2017.8329											EDU	SCHOOL						EDU			1	040	040	04	1	1.0	10	1	10	1.91082802547771	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20171104164500	https://www.soompi.com/2017/11/04/tiger-jk-yoon-mi-rae-cameo-return-superman/
703915417	20171104	201711	2017	2017.8329											EDU	STUDENT						EDU			0	040	040	04	1	1.0	2	1	2	-7.54257907542579	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Brookside, New Jersey, United States	US	USNJ	NJ027	40.7943	-74.5679	874966	20171104164500	http://nj1015.com/nj-teens-skull-fractured-in-fight-over-girls-nude-pics-reports-say/
703915418	20171104	201711	2017	2017.8329											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	10	1	10	-0.27624309392265	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171104164500	http://www.jacksonvilleprogress.com/opinion/my-cents-five-goings-on-in-texas/article_8f0b7490-c0cf-11e7-b63d-fbaefc11961b.html
703915419	20171104	201711	2017	2017.8329											EDU	LECTURER						EDU			1	046	046	04	1	7.0	2	1	2	0.9150586831112	0								3	Fashion Institute Of Technology, New York, United States	US	USNY		40.7478	-73.9953	2083029	3	Fashion Institute Of Technology, New York, United States	US	USNY		40.7478	-73.9953	2083029	20171104164500	http://bombmagazine.org/articles/richard-martin/
703915420	20171104	201711	2017	2017.8329											ELI	ACTOR						ELI			1	046	046	04	1	7.0	6	1	6	-3.03555941023417	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171104164500	http://www.scpr.org/programs/the-frame/2017/11/04/60014/richard-linklater-reflects-on-his-new-film-i-don-t/
703915421	20171104	201711	2017	2017.8329											FRA	FRANCE	FRA								0	043	043	04	1	2.8	3	1	3	0.42735042735043	0								4	Cambrai, Nord-Pas-de-Calais, France	FR	FRB4	16306	50.1772	3.23383	-1416310	4	Cambrai, Nord-Pas-de-Calais, France	FR	FRB4	16306	50.1772	3.23383	-1416310	20171104164500	http://www.dailymail.co.uk/news/article-5049729/Tank-banned-Remembrance-Parade-health-safety.html
703915422	20171104	201711	2017	2017.8329											FRA	FRANCE	FRA								1	046	046	04	1	7.0	8	1	8	0.42735042735043	0								4	Cambrai, Nord-Pas-de-Calais, France	FR	FRB4	16306	50.1772	3.23383	-1416310	4	Cambrai, Nord-Pas-de-Calais, France	FR	FRB4	16306	50.1772	3.23383	-1416310	20171104164500	http://www.dailymail.co.uk/news/article-5049729/Tank-banned-Remembrance-Parade-health-safety.html
703915423	20171104	201711	2017	2017.8329											GHA	ACCRA	GHA								1	040	040	04	1	1.0	18	1	10	2.00400801603206	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20171104164500	https://www.myjoyonline.com/business/2017/November-4th/akufo-addo-meets-eni-ceo-to-discuss-operational-activities.php
703915424	20171104	201711	2017	2017.8329											GHA	ACCRA	GHA								1	046	046	04	1	7.0	18	1	10	2.00400801603206	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20171104164500	https://www.myjoyonline.com/business/2017/November-4th/akufo-addo-meets-eni-ceo-to-discuss-operational-activities.php
703915425	20171104	201711	2017	2017.8329											GHA	GHANA	GHA								0	051	051	05	1	3.4	2	1	2	5.59440559440559	0								5	Central Region, Central, Ghana	GH	GH04	16598	5.5	-1	-2071697	5	Central Region, Central, Ghana	GH	GH04	16598	5.5	-1	-2071697	20171104164500	http://www.ghananewsagency.org/health/chag-honours-minister-and-five-former-ministers-of-health-124511
703915426	20171104	201711	2017	2017.8329											GHA	GHANA	GHA								0	070	070	07	2	7.0	2	1	2	5.59440559440559	0								5	Central Region, Central, Ghana	GH	GH04	16598	5.5	-1	-2071697	5	Central Region, Central, Ghana	GH	GH04	16598	5.5	-1	-2071697	20171104164500	http://www.ghananewsagency.org/health/chag-honours-minister-and-five-former-ministers-of-health-124511
703915427	20171104	201711	2017	2017.8329											GOV	GOVERNOR						GOV			0	014	014	01	1	0.0	10	1	10	-1.48809523809524	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20171104164500	http://www.wyomingnews.com/news/local_news/mead-preparing-wyoming-s-biennium-budget-recommendations/article_438bb0fc-c124-11e7-87c8-570dfbd223e4.html
703915428	20171104	201711	2017	2017.8329											GOV	CIVIL SERVICE						GOV			1	040	040	04	1	1.0	3	1	3	-4.11946446961895	0								3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	20171104164500	http://tucson.com/news/local/city-board-reinstates-tucson-police-officer-fired-over-alleged-forgery/article_3dc24367-779b-5f20-a71b-eb966d676b6b.html
703915429	20171104	201711	2017	2017.8329											GOV	FIRE COMPANY						GOV			1	043	043	04	1	2.8	2	1	2	-7.09219858156027	0								3	Millville, Delaware, United States	US	USDE	DE005	38.5496	-75.1232	214323	3	Millville, Delaware, United States	US	USDE	DE005	38.5496	-75.1232	214323	20171104164500	http://www.delaware1059.com/news/update-millville-fire-co-severely-disappointed-over-sentencing-of-ex/article_016a9c2c-c16c-11e7-9125-f32a38d73387.html
