704781499	20171008	201710	2017	2017.7616	KOR	SOUTH KOREA	KOR																		1	060	060	06	2	6.0	2	1	2	-6.18892508143323	4	Nam Yang, Cholla-namdo, South Korea	KS	KS16	24974	34.7677	127.306	10076059	0								4	Nam Yang, Cholla-namdo, South Korea	KS	KS16	24974	34.7677	127.306	10076059	20171107220000	https://www.navytimes.com/news/your-navy/2017/11/07/shoddy-seamanship-to-blame-in-lake-champlain-collision/
704781500	20171008	201710	2017	2017.7616	KOR	SOUTH KOREA	KOR																		1	120	120	12	3	-4.0	2	1	2	-6.18892508143323	4	Nam Yang, Cholla-namdo, South Korea	KS	KS16	24974	34.7677	127.306	10076059	0								4	Nam Yang, Cholla-namdo, South Korea	KS	KS16	24974	34.7677	127.306	10076059	20171107220000	https://www.navytimes.com/news/your-navy/2017/11/07/shoddy-seamanship-to-blame-in-lake-champlain-collision/
704781501	20171008	201710	2017	2017.7616	MIL	NAVY						MIL													1	060	060	06	2	6.0	3	1	3	-6.18892508143323	4	Nam Yang, Cholla-namdo, South Korea	KS	KS16	24974	34.7677	127.306	10076059	0								4	Nam Yang, Cholla-namdo, South Korea	KS	KS16	24974	34.7677	127.306	10076059	20171107220000	https://www.navytimes.com/news/your-navy/2017/11/07/shoddy-seamanship-to-blame-in-lake-champlain-collision/
704781502	20171008	201710	2017	2017.7616	MIL	NAVY						MIL													1	120	120	12	3	-4.0	3	1	3	-6.18892508143323	4	Nam Yang, Cholla-namdo, South Korea	KS	KS16	24974	34.7677	127.306	10076059	0								4	Nam Yang, Cholla-namdo, South Korea	KS	KS16	24974	34.7677	127.306	10076059	20171107220000	https://www.navytimes.com/news/your-navy/2017/11/07/shoddy-seamanship-to-blame-in-lake-champlain-collision/
704781503	20171008	201710	2017	2017.7616	SAU	SAUDI ARABIA	SAU																		1	020	020	02	1	3.0	2	1	2	1.63487738419619	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171107220000	http://www.infiniteunknown.net/2017/11/07/trump-defends-saudi-actions-some-have-been-milking-their-country-for-years/
704781504	20171008	201710	2017	2017.7616	THA	THAILAND	THA																		1	015	015	01	1	0.0	4	1	4	-15.3005464480874	1	Thailand	TH	TH		15	100	TH	0								1	Thailand	TH	TH		15	100	TH	20171107220000	https://www.wtvq.com/2017/11/07/murder-victims-father-forgives-killer-court/
704781505	20171008	201710	2017	2017.7616	THA	THAILAND	THA																		1	190	190	19	4	-10.0	4	1	4	-15.3005464480874	1	Thailand	TH	TH		15	100	TH	0								1	Thailand	TH	TH		15	100	TH	20171107220000	https://www.wtvq.com/2017/11/07/murder-victims-father-forgives-killer-court/
704781506	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	2	1	2	-3.80526021264689	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20171107220000	http://theweek.com/speedreads/735918/texas-officials-wont-use-sutherland-springs-shooters-name-anymore
704781507	20171031	201710	2017	2017.8247	COPGOVMIL	DEPUTY						COP	GOV	MIL	USA	UNITED STATES	USA								1	040	040	04	1	1.0	5	1	5	-4.46428571428571	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171107220000	https://www.cbsnews.com/news/family-of-american-held-in-iran-hopes-for-direct-talks/
704781508	20171031	201710	2017	2017.8247	COPGOVMIL	DEPUTY						COP	GOV	MIL	USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	-4.46428571428571	1	Iran	IR	IR		32	53	IR	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171107220000	https://www.cbsnews.com/news/family-of-american-held-in-iran-hopes-for-direct-talks/
704781509	20171031	201710	2017	2017.8247	COPGOVMIL	DEPUTY						COP	GOV	MIL	USAGOV	THE WHITE HOUSE	USA					GOV			1	040	040	04	1	1.0	2	1	2	-4.46428571428571	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171107220000	https://www.cbsnews.com/news/family-of-american-held-in-iran-hopes-for-direct-talks/
704781510	20171031	201710	2017	2017.8247	CVL	VOTER						CVL													1	014	014	01	1	0.0	8	1	8	0	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171107220000	http://www.timescitizen.com/opinion/editorial-educate-yourself-before-next-week-s-elections/article_8815ff14-c3f1-11e7-bdc3-875cfed67bca.html
704781511	20171031	201710	2017	2017.8247	GOV	GOVERNOR						GOV													1	129	129	12	3	-5.0	10	1	10	-2.66666666666666	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171107220000	https://www.jdsupra.com/legalnews/maine-legislature-votes-on-marijuana-51000/
704781512	20171031	201710	2017	2017.8247	GOV	GOVERNOR						GOV			LEG	LEGISLATURE						LEG			1	129	129	12	3	-5.0	10	1	10	-2.66666666666666	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171107220000	https://www.jdsupra.com/legalnews/maine-legislature-votes-on-marijuana-51000/
704781513	20171031	201710	2017	2017.8247	GOV	REGULATOR						GOV			MNCUSAMED	GOOGLE	USA					MNC	MED		1	010	010	01	1	0.0	5	1	5	-1.82291666666666	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107220000	https://www.bloomberg.com/news/articles/2017-11-07/google-restores-russian-newswire-linked-to-u-s-election-trolls
704781514	20171031	201710	2017	2017.8247	GOV	REGULATOR						GOV			MNCUSAMED	GOOGLE	USA					MNC	MED		1	020	020	02	1	3.0	5	1	5	-1.82291666666666	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107220000	https://www.bloomberg.com/news/articles/2017-11-07/google-restores-russian-newswire-linked-to-u-s-election-trolls
704781515	20171031	201710	2017	2017.8247	GOV	ATTORNEY GENERAL						GOV			RUS	RUSSIAN	RUS								1	015	015	01	1	0.0	2	1	2	-3.30708661417323	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Bowling Green, Florida, United States	US	USFL		27.6384	-81.824	279294	3	Bowling Green, Florida, United States	US	USFL		27.6384	-81.824	279294	20171107220000	http://www.towleroad.com/2017/11/sia-nude-photo/
704781516	20171031	201710	2017	2017.8247	GOV	ATTORNEY GENERAL						GOV			RUS	RUSSIAN	RUS								1	015	015	01	1	0.0	2	1	2	-3.30708661417323	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171107220000	http://www.towleroad.com/2017/11/sia-nude-photo/
704781517	20171031	201710	2017	2017.8247	GOV	ATTORNEY GENERAL						GOV			RUS	RUSSIAN	RUS								1	015	015	01	1	0.0	6	1	6	-3.30708661417323	3	Bowling Green, Florida, United States	US	USFL	FL049	27.6384	-81.824	279294	3	Bowling Green, Florida, United States	US	USFL		27.6384	-81.824	279294	3	Bowling Green, Florida, United States	US	USFL		27.6384	-81.824	279294	20171107220000	http://www.towleroad.com/2017/11/sia-nude-photo/
704781518	20171031	201710	2017	2017.8247	JUD	HIGH COURT						JUD													1	120	120	12	3	-4.0	1	1	1	-2.55102040816327	4	Athenry, Galway, Ireland	EI	EI10	18303	53.2964	-8.74306	-1500276	0								4	Athenry, Galway, Ireland	EI	EI10	18303	53.2964	-8.74306	-1500276	20171107220000	http://connachttribune.ie/ida-boss-vows-keep-pressure-apple-athenry-site-022/
704781519	20171031	201710	2017	2017.8247	JUD	HIGH COURT						JUD													1	120	120	12	3	-4.0	4	1	4	-2.55102040816327	4	Galway Bay, Galway, Ireland	EI	EI10	18289	53.1997	-9.23028	-1502952	0								4	Galway Bay, Galway, Ireland	EI	EI10	18289	53.1997	-9.23028	-1502952	20171107220000	http://connachttribune.ie/ida-boss-vows-keep-pressure-apple-athenry-site-022/
704781520	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA																		1	180	180	18	4	-9.0	4	1	4	-8.49315068493151	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107220000	http://uproxx.com/news/harvey-weinstein-manhattan-da-indictment/
704781521	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								COPGOVMIL	DEPUTY						COP	GOV	MIL	1	040	040	04	1	1.0	5	1	5	-4.46428571428571	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171107220000	https://www.cbsnews.com/news/family-of-american-held-in-iran-hopes-for-direct-talks/
704781522	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								COPGOVMIL	DEPUTY						COP	GOV	MIL	1	040	040	04	1	1.0	1	1	1	-4.46428571428571	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Iran	IR	IR		32	53	IR	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171107220000	https://www.cbsnews.com/news/family-of-american-held-in-iran-hopes-for-direct-talks/
704781523	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								CRM	CRIMINAL						CRM			1	173	173	17	4	-5.0	2	1	2	-9.63687150837986	3	Farmington, Maine, United States	US	USME	ME007	44.6706	-70.1512	566054	3	Farmington, Maine, United States	US	USME	ME007	44.6706	-70.1512	566054	3	Farmington, Maine, United States	US	USME	ME007	44.6706	-70.1512	566054	20171107220000	http://www.centralmaine.com/2017/11/07/litchfield-carstore-crash-hallowell-break-in-result-in-jail-time/
704781524	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								MNCUSA	NETFLIX	USA					MNC			1	020	020	02	1	3.0	4	1	4	1.59574468085106	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20171107220000	http://www.washingtonblade.com/2017/11/07/petition-launched-replace-kevin-spacey-kevin-james-house-cards/
704781525	20171031	201710	2017	2017.8247	USA	WASHINGTON	USA								USAGOV	THE WHITE HOUSE	USA					GOV			1	040	040	04	1	1.0	1	1	1	-4.46428571428571	1	Iran	IR	IR		32	53	IR	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Iran	IR	IR		32	53	IR	20171107220000	https://www.cbsnews.com/news/family-of-american-held-in-iran-hopes-for-direct-talks/
704781526	20171031	201710	2017	2017.8247	USAGOV	THE WHITE HOUSE	USA					GOV			COPGOVMIL	DEPUTY						COP	GOV	MIL	1	040	040	04	1	1.0	2	1	2	-4.46428571428571	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171107220000	https://www.cbsnews.com/news/family-of-american-held-in-iran-hopes-for-direct-talks/
704781527	20171031	201710	2017	2017.8247	USAGOV	THE WHITE HOUSE	USA					GOV			USA	WASHINGTON	USA								1	040	040	04	1	1.0	1	1	1	-4.46428571428571	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171107220000	https://www.cbsnews.com/news/family-of-american-held-in-iran-hopes-for-direct-talks/
704781528	20171031	201710	2017	2017.8247	ZWE	ZIMBABWE	ZWE																		1	173	173	17	4	-5.0	2	1	2	-9.09090909090905	4	Hwange National Park, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-18.9106	27.1217	10699717	0								4	Hwange National Park, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-18.9106	27.1217	10699717	20171107220000	http://www.myzimbabwe.co.zw/news/14055-poachers-caged-280-years.html
704781529	20171106	201711	2017	2017.8384											AUS	CANBERRA	AUS								1	042	042	04	1	1.9	7	1	7	1.42450142450143	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	New Holland, North Lincolnshire, United Kingdom	UK	UKJ3	40123	53.7	-0.366667	-2604006	20171107220000	http://www.gizmodo.in/news/350-year-old-map-of-australia-restored-to-its-former-glory/articleshow/61552859.cms
704781530	20171106	201711	2017	2017.8384											AUS	CANBERRA	AUS								1	042	042	04	1	1.9	1	1	1	1.42450142450143	0								4	New Holland, North Lincolnshire, United Kingdom	UK	UKJ3	40123	53.7	-0.366667	-2604006	1	Netherlands	NL	NL		52.5	5.75	NL	20171107220000	http://www.gizmodo.in/news/350-year-old-map-of-australia-restored-to-its-former-glory/articleshow/61552859.cms
704781531	20171106	201711	2017	2017.8384	AFR	AFRICA	AFR																		0	190	190	19	4	-10.0	1	1	1	-10.4925053533191	1	South Africa	SF	SF		-30	26	SF	0								1	Belgium	BE	BE		50.833333	4	BE	20171107220000	https://www.iol.co.za/capetimes/news/computer-engineer-gets-15-years-for-child-porn-11899043
704781532	20171106	201711	2017	2017.8384	AUS	CANBERRA	AUS								SWE	SWEDEN	SWE								1	043	043	04	1	2.8	1	1	1	1.42450142450143	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20171107220000	http://www.gizmodo.in/news/350-year-old-map-of-australia-restored-to-its-former-glory/articleshow/61552859.cms
704781533	20171106	201711	2017	2017.8384	AUS	CANBERRA	AUS								SWE	SWEDEN	SWE								1	043	043	04	1	2.8	1	1	1	1.42450142450143	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20171107220000	http://www.gizmodo.in/news/350-year-old-map-of-australia-restored-to-its-former-glory/articleshow/61552859.cms
704781534	20171106	201711	2017	2017.8384	GOV	GOVERNMENT						GOV			LKA	SRI LANKA	LKA								1	040	040	04	1	1.0	4	1	4	-6.63716814159292	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20171107220000	http://www.fijitimes.com/story.aspx?id=423021
704781535	20171106	201711	2017	2017.8384	JUD	MAGISTRATE						JUD			FJIJUD	SUVA	FJI					JUD			1	173	173	17	4	-5.0	6	1	6	-6.63716814159292	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	20171107220000	http://www.fijitimes.com/story.aspx?id=423021
704781536	20171106	201711	2017	2017.8384	LKA	SRI LANKA	LKA								FJIJUD	FIJI	FJI					JUD			1	173	173	17	4	-5.0	1	1	1	-6.63716814159292	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20171107220000	http://www.fijitimes.com/story.aspx?id=423021
704781537	20171106	201711	2017	2017.8384	LKA	SRI LANKA	LKA								GOV	GOVERNMENT						GOV			1	040	040	04	1	1.0	4	1	4	-6.63716814159292	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20171107220000	http://www.fijitimes.com/story.aspx?id=423021
704781538	20171106	201711	2017	2017.8384	LKA	SRI LANKA	LKA								JUD	MAGISTRATE						JUD			1	173	173	17	4	-5.0	1	1	1	-6.63716814159292	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20171107220000	http://www.fijitimes.com/story.aspx?id=423021
704781539	20171106	201711	2017	2017.8384	SWE	SWEDEN	SWE								AUS	CANBERRA	AUS								1	042	042	04	1	1.9	1	1	1	1.42450142450143	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	New Holland, North Lincolnshire, United Kingdom	UK	UKJ3	40123	53.7	-0.366667	-2604006	20171107220000	http://www.gizmodo.in/news/350-year-old-map-of-australia-restored-to-its-former-glory/articleshow/61552859.cms
704781540	20171106	201711	2017	2017.8384	SWE	SWEDEN	SWE								AUS	CANBERRA	AUS								1	042	042	04	1	1.9	1	1	1	1.42450142450143	4	New Holland, North Lincolnshire, United Kingdom	UK	UKJ3	40123	53.7	-0.366667	-2604006	4	New Holland, North Lincolnshire, United Kingdom	UK	UKJ3	40123	53.7	-0.366667	-2604006	1	Netherlands	NL	NL		52.5	5.75	NL	20171107220000	http://www.gizmodo.in/news/350-year-old-map-of-australia-restored-to-its-former-glory/articleshow/61552859.cms
704781541	20171106	201711	2017	2017.8384	TUR	TURKEY	TUR																		1	173	173	17	4	-5.0	2	1	2	-10	4	Amasya, Amasya, Turkey	TU	TU05	27506	40.6533	35.8331	-735239	0								4	Amasya, Amasya, Turkey	TU	TU05	27506	40.6533	35.8331	-735239	20171107220000	https://www.dailysabah.com/investigations/2017/11/08/20-detained-hundreds-on-trial-for-coup-feto-links
704781542	20171107	201711	2017	2017.8411											AFG	AFGHANISTAN	AFG								1	057	057	05	1	8.0	2	1	2	-0.35928143712575	0								1	Afghanistan	AF	AF		33	66	AF	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171107220000	https://www.businessinsider.com.au/india-steering-a-tricky-path-through-us-allies-and-foes-in-south-asia-2017-11
704781543	20171107	201711	2017	2017.8411											AFR	AFRICA	AFR								1	043	043	04	1	2.8	4	1	4	6.78899082568807	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Elandsfontein, Gauteng, South Africa	SF	SF06	77340	-25.6967	28.5681	435792	20171107220000	http://www.destinyconnect.com/2017/11/07/meet-sas-worlds-best-female-chef/
704781544	20171107	201711	2017	2017.8411											AFR	AFRICA	AFR								1	100	100	10	3	-5.0	5	1	5	0.26109660574413	0								0								0								20171107220000	http://www.atlanticcouncil.org/events/past-events/the-jobs-gap-making-inclusive-growth-work-in-africa
704781545	20171107	201711	2017	2017.8411											ARM	ARMENIA	ARM								0	046	046	04	1	7.0	1	1	1	0.29368575624083	0								1	Armenia	AM	AM		40	45	AM	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107220000	http://www.kelownadailycourier.ca/news/world_news/article_f5a0d9ad-73e4-5a81-88aa-49cb7985c010.html
704781546	20171107	201711	2017	2017.8411											AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	4	1	4	0.60790273556231	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171107220000	https://www.businessinsider.com.au/why-is-it-named-black-friday-2017-11
704781547	20171107	201711	2017	2017.8411											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	1	1	1	1.38121546961326	0								4	Camooweal, Queensland, Australia	AS	AS04	40197	-19.9215	138.12	-1563815	4	Normanton, Queensland, Australia	AS	AS04	40197	-17.6718	141.077	-1591929	20171107220000	http://www.queenslandcountrylife.com.au/story/5041887/robbie-katter-draws-number-one-in-traeger-ballot-draw/?cs=5011
