705428964	20161109	201611	2016	2016.8466	GBRMED	UNITED KINGDOM	GBR					MED			GBR	UNITED KINGDOM	GBR								0	013	013	01	1	0.4	2	1	2	2.85035629453682	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171109184500	http://www.ibtimes.co.uk/prince-harry-makes-cheeky-meghan-markle-joke-field-remembrance-event-1646645
705428965	20161109	201611	2016	2016.8466	JUD	ADVOCATE						JUD			HLH	HOSPITAL						HLH			0	020	020	02	1	3.0	1	1	1	-0.27272727272728	3	Oktibbeha County, Mississippi, United States	US	USMS	MS105	33.4382	-88.8301	695775	3	Oktibbeha County, Mississippi, United States	US	USMS		33.4382	-88.8301	695775	3	Oktibbeha County, Mississippi, United States	US	USMS		33.4382	-88.8301	695775	20171109184500	http://www.djournal.com/news/local/after-oktibbeha-voters-reject-hospital-sale-board-oks-idea-of/article_51dbbb36-6c5a-5686-90cf-259e8f870a0d.html
705428966	20161109	201611	2016	2016.8466	LEG	SENATE PRESIDENT						LEG													1	190	190	19	4	-10.0	6	1	6	0.70921985815603	1	Jersey	JE	JE		49.216667	-2.116667	JE	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	20171109184500	https://www.seattletimes.com/nation-world/prieto-wont-seek-3rd-assembly-speaker-term-backs-coughlin/
705428967	20161109	201611	2016	2016.8466	LEG	SENATE PRESIDENT						LEG			USA	JERSEY	USA								1	190	190	19	4	-10.0	2	1	2	0.70921985815603	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20171109184500	https://www.seattletimes.com/nation-world/prieto-wont-seek-3rd-assembly-speaker-term-backs-coughlin/
705428968	20161109	201611	2016	2016.8466	LEG	CHAMBER						LEG			USALEG	JERSEY	USA					LEG			1	190	190	19	4	-10.0	2	1	2	0.70921985815603	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20171109184500	https://www.seattletimes.com/nation-world/prieto-wont-seek-3rd-assembly-speaker-term-backs-coughlin/
705428969	20161109	201611	2016	2016.8466	MED	COMMENTATOR						MED			GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	2	1	2	2.85035629453682	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171109184500	http://www.ibtimes.co.uk/prince-harry-makes-cheeky-meghan-markle-joke-field-remembrance-event-1646645
705428970	20161109	201611	2016	2016.8466	MNCUSA	INTUIT INC	USA					MNC													0	0831	083	08	2	5.0	12	2	12	-1.48643994965456	1	Mexico	MX	MX		23	-102	MX	0								1	Mexico	MX	MX		23	-102	MX	20171109184500	http://www.4-traders.com/LONDON-COFFEE-16170/news/Procter-Gamble-P-G-Finds-Consumer-Goods-Directors-in-Short-Supply-25476951/
705428971	20161109	201611	2016	2016.8466	MNCUSA	INTUIT INC	USA					MNC			MEX	MEXICO	MEX								0	0831	083	08	2	5.0	8	2	8	-1.48643994965456	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20171109184500	http://www.4-traders.com/LONDON-COFFEE-16170/news/Procter-Gamble-P-G-Finds-Consumer-Goods-Directors-in-Short-Supply-25476951/
705428972	20161109	201611	2016	2016.8466	SYR	SYRIAN	SYR								TUR	TURKEY	TUR								0	110	110	11	3	-2.0	7	1	7	-0.23980815347722	1	Syria	SY	SY		35	38	SY	4	Kerim, Sirnak, Turkey	TU	TU80	28262	37.4167	42.13	-765119	4	Kerim, Sirnak, Turkey	TU	TU80	28262	37.4167	42.13	-765119	20171109184500	http://www.turkishny.com/english-news/5-english-news/257342-yildirim-meets-opinion-formers-during-us-trip
705428973	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								HLH	HOSPITAL						HLH			0	020	020	02	1	3.0	2	1	2	-0.27272727272728	3	Oktibbeha County, Mississippi, United States	US	USMS	MS105	33.4382	-88.8301	695775	3	Oktibbeha County, Mississippi, United States	US	USMS		33.4382	-88.8301	695775	3	Oktibbeha County, Mississippi, United States	US	USMS		33.4382	-88.8301	695775	20171109184500	http://www.djournal.com/news/local/after-oktibbeha-voters-reject-hospital-sale-board-oks-idea-of/article_51dbbb36-6c5a-5686-90cf-259e8f870a0d.html
705428974	20161109	201611	2016	2016.8466	USA	JERSEY	USA								LEG	SENATE PRESIDENT						LEG			1	190	190	19	4	-10.0	2	1	2	0.70921985815603	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20171109184500	https://www.seattletimes.com/nation-world/prieto-wont-seek-3rd-assembly-speaker-term-backs-coughlin/
705428975	20161109	201611	2016	2016.8466	USA	NEBRASKA	USA								USAGOVAGR	UNITED STATES	USA					GOV	AGR		1	042	042	04	1	1.9	2	1	2	0.813008130081301	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20171109184500	http://www.hpj.com/markets/lexington-livestock-market-report/article_fe837001-8baa-5b1f-8c24-44170c3d4400.html
705428976	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								USAGOVAGR	UNITED STATES	USA					GOV	AGR		1	043	043	04	1	2.8	2	1	2	-0.165016501650165	3	Thomasville, Georgia, United States	US	USGA	GA121	33.6973	-84.3496	326551	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171109184500	http://www.hpj.com/markets/georgia-livestock-auction-summary/article_e9ebf6ca-34a2-5c42-8740-ff98961185c7.html
705428977	20161109	201611	2016	2016.8466	USACHR	UNITED STATES	USA			CHR															1	036	036	03	1	4.0	1	1	1	-0.984251968503933	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171109184500	http://missoulian.com/news/local/regents-will-consider-contract-for-incoming-university-of-montana-president/article_58a66be8-2f0d-522f-9694-8e24de0e9a8e.html
705428978	20161109	201611	2016	2016.8466	USACHR	UNITED STATES	USA			CHR															1	114	114	11	3	-2.0	1	1	1	-0.984251968503933	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171109184500	http://missoulian.com/news/local/regents-will-consider-contract-for-incoming-university-of-montana-president/article_58a66be8-2f0d-522f-9694-8e24de0e9a8e.html
705428979	20161109	201611	2016	2016.8466	USACHR	UNITED STATES	USA			CHR					USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	-0.984251968503933	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171109184500	http://missoulian.com/news/local/regents-will-consider-contract-for-incoming-university-of-montana-president/article_58a66be8-2f0d-522f-9694-8e24de0e9a8e.html
705428980	20161109	201611	2016	2016.8466	USACHR	UNITED STATES	USA			CHR					USA	UNITED STATES	USA								1	114	114	11	3	-2.0	1	1	1	-0.984251968503933	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171109184500	http://missoulian.com/news/local/regents-will-consider-contract-for-incoming-university-of-montana-president/article_58a66be8-2f0d-522f-9694-8e24de0e9a8e.html
705428981	20161109	201611	2016	2016.8466	USAGOVAGR	UNITED STATES	USA					GOV	AGR		USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-0.165016501650165	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171109184500	http://www.hpj.com/markets/georgia-livestock-auction-summary/article_e9ebf6ca-34a2-5c42-8740-ff98961185c7.html
705428982	20161109	201611	2016	2016.8466	USAGOVAGR	UNITED STATES	USA					GOV	AGR		USA	NEBRASKA	USA								1	043	043	04	1	2.8	2	1	2	0.813008130081301	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20171109184500	http://www.hpj.com/markets/lexington-livestock-market-report/article_fe837001-8baa-5b1f-8c24-44170c3d4400.html
705428983	20161109	201611	2016	2016.8466	USALEG	JERSEY	USA					LEG			LEG	CHAMBER						LEG			1	190	190	19	4	-10.0	2	1	2	0.70921985815603	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20171109184500	https://www.seattletimes.com/nation-world/prieto-wont-seek-3rd-assembly-speaker-term-backs-coughlin/
705428984	20171010	201710	2017	2017.7671											USA	UNITED STATES	USA								1	036	036	03	1	4.0	8	1	8	-0.35087719298246	0								3	Rocky Mountain, Colorado, United States	US	USCO		38.8597	-104.957	193446	3	Rocky Mountain, Colorado, United States	US	USCO		38.8597	-104.957	193446	20171109184500	https://collegian.com/2017/11/reed-pricey-national-park-passes-will-only-harm-attendance/
705428985	20171010	201710	2017	2017.7671											USA	UNITED STATES	USA								1	043	043	04	1	2.8	8	1	8	-0.35087719298246	0								3	Rocky Mountain, Colorado, United States	US	USCO		38.8597	-104.957	193446	3	Rocky Mountain, Colorado, United States	US	USCO		38.8597	-104.957	193446	20171109184500	https://collegian.com/2017/11/reed-pricey-national-park-passes-will-only-harm-attendance/
705428986	20171010	201710	2017	2017.7671	ARG	ARGENTINA	ARG								AUS	AUSTRALIA	AUS								1	120	120	12	3	-4.0	5	1	5	-1.8018018018018	1	Argentina	AR	AR		-34	-64	AR	1	Australia	AS	AS		-25	135	AS	1	Argentina	AR	AR		-34	-64	AR	20171109184500	http://www.cottongrower.com/cotton-production/production-outlook-acreage/cotton-highlights-from-november-wasde-report-2/
705428987	20171010	201710	2017	2017.7671	ARG	ARGENTINA	ARG								AUS	AUSTRALIA	AUS								1	120	120	12	3	-4.0	5	1	5	-1.8018018018018	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20171109184500	http://www.cottongrower.com/cotton-production/production-outlook-acreage/cotton-highlights-from-november-wasde-report-2/
705428988	20171010	201710	2017	2017.7671	ARG	ARGENTINA	ARG								UZB	UZBEKISTAN	UZB								1	120	120	12	3	-4.0	2	1	2	-1.8018018018018	1	Argentina	AR	AR		-34	-64	AR	1	Australia	AS	AS		-25	135	AS	1	Argentina	AR	AR		-34	-64	AR	20171109184500	http://www.cottongrower.com/cotton-production/production-outlook-acreage/cotton-highlights-from-november-wasde-report-2/
705428989	20171010	201710	2017	2017.7671	ARG	ARGENTINA	ARG								UZB	UZBEKISTAN	UZB								1	120	120	12	3	-4.0	8	1	8	-1.8018018018018	1	Argentina	AR	AR		-34	-64	AR	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Argentina	AR	AR		-34	-64	AR	20171109184500	http://www.cottongrower.com/cotton-production/production-outlook-acreage/cotton-highlights-from-november-wasde-report-2/
705428990	20171010	201710	2017	2017.7671	IRQ	IRAQ	IRQ																		1	192	192	19	4	-9.5	2	1	2	-3.50877192982456	1	Syria	SY	SY		35	38	SY	0								4	Hawija, DiyaláZ, Iraq	IZ	IZ10	36834	34.0167	44.3833	-3105974	20171109184500	https://world.wng.org/content/isis_withdraws_from_last_syrian_stronghold
705428991	20171010	201710	2017	2017.7671	MED	MEDIA						MED			USA	WASHINGTON	USA								1	042	042	04	1	1.9	2	1	2	4.40713536201469	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109184500	http://www.lankamission.org/2013-08-29-07-25-36/other-statements/2185-remarks-to-media-by-foreign-secretary-prasad-kariyawasam-following-talks-with-us-under-secretary-of-state-for-political-affairs-thomas-a-shannon-jr.html
705428992	20171010	201710	2017	2017.7671	MED	MEDIA						MED			USA	WASHINGTON	USA								1	042	042	04	1	1.9	2	1	2	4.40713536201469	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171109184500	http://www.lankamission.org/2013-08-29-07-25-36/other-statements/2185-remarks-to-media-by-foreign-secretary-prasad-kariyawasam-following-talks-with-us-under-secretary-of-state-for-political-affairs-thomas-a-shannon-jr.html
705428993	20171010	201710	2017	2017.7671	ROU	ROMANIA									JUD	COUNSEL						JUD			1	043	043	04	1	2.8	1	1	1	2.4390243902439	3	Rowan County, Kentucky, United States	US	USKY	KY205	38.1834	-83.4332	516949	3	Rowan County, Kentucky, United States	US	USKY		38.1834	-83.4332	516949	3	Rowan County, Kentucky, United States	US	USKY		38.1834	-83.4332	516949	20171109184500	https://www.41nbc.com/2017/11/09/anti-gay-marriage-kentucky-clerk-to-run-for-2018-re-election/
705428994	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA																		1	036	036	03	1	4.0	8	1	8	-0.35087719298246	3	Rocky Mountain, Colorado, United States	US	USCO	CO041	38.8597	-104.957	193446	0								3	Rocky Mountain, Colorado, United States	US	USCO		38.8597	-104.957	193446	20171109184500	https://collegian.com/2017/11/reed-pricey-national-park-passes-will-only-harm-attendance/
705428995	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	8	1	8	-0.35087719298246	3	Colorado State University, Colorado, United States	US	USCO	CO069	40.5672	-105.594	177310	0								3	Colorado State University, Colorado, United States	US	USCO		40.5672	-105.594	177310	20171109184500	https://collegian.com/2017/11/reed-pricey-national-park-passes-will-only-harm-attendance/
705428996	20171010	201710	2017	2017.7671	USA	WASHINGTON	USA								MED	MEDIA						MED			1	043	043	04	1	2.8	2	1	2	4.40713536201469	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109184500	http://www.lankamission.org/2013-08-29-07-25-36/other-statements/2185-remarks-to-media-by-foreign-secretary-prasad-kariyawasam-following-talks-with-us-under-secretary-of-state-for-political-affairs-thomas-a-shannon-jr.html
705428997	20171010	201710	2017	2017.7671	USA	WASHINGTON	USA								MED	MEDIA						MED			1	043	043	04	1	2.8	2	1	2	4.40713536201469	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171109184500	http://www.lankamission.org/2013-08-29-07-25-36/other-statements/2185-remarks-to-media-by-foreign-secretary-prasad-kariyawasam-following-talks-with-us-under-secretary-of-state-for-political-affairs-thomas-a-shannon-jr.html
705428998	20171010	201710	2017	2017.7671	USA	HAWAII	USA								MNCUSAGOV	HAWAIIAN HOLDINGS INC	USA					MNC	GOV		1	010	010	01	1	0.0	1	1	1	-0.81521739130434	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171109184500	https://skift.com/2017/11/09/southwest-airlines-considers-flying-short-hops-between-hawaiian-islands/
705428999	20171102	201711	2017	2017.8274											COP	DETECTIVE						COP			0	190	190	19	4	-10.0	3	1	3	-7.69230769230774	0								3	Crown Point, Indiana, United States	US	USIN		41.417	-87.3653	449644	3	Crown Point, Indiana, United States	US	USIN		41.417	-87.3653	449644	20171109184500	http://www.nwitimes.com/news/local/crime-and-courts/the-latest-on-suspected-region-serial-killer-darren-vann/collection_9e8c9e0b-cd62-5bbe-bed6-9df51ef72c30.html
705429000	20171102	201711	2017	2017.8274											GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	4	1	4	3.46020761245675	0								3	Indiana State University, Indiana, United States	US	USIN		37.9623	-87.6764	446884	3	Indiana State University, Indiana, United States	US	USIN		37.9623	-87.6764	446884	20171109184500	http://www.insideindianabusiness.com/story/36805243/isu-names-12th-president
705429001	20171102	201711	2017	2017.8274											GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	2	1	2	3.46020761245675	0								3	Indiana State University, Indiana, United States	US	USIN		37.9623	-87.6764	446884	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171109184500	http://www.insideindianabusiness.com/story/36805243/isu-names-12th-president
705429002	20171102	201711	2017	2017.8274											MED	JOURNALIST						MED			1	130	130	13	3	-4.4	10	1	10	-1.04529616724739	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20171109184500	http://nypost.com/2017/11/09/country-star-sturgill-simpson-trolls-cmas/
705429003	20171102	201711	2017	2017.8274											USAEDU	NEW YORK	USA					EDU			0	020	020	02	1	3.0	3	1	3	-2.46646473388144	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109184500	https://www.vox.com/first-person/2017/11/9/16624588/new-republic-harassment
705429004	20171102	201711	2017	2017.8274	BUS	INVESTOR						BUS			CANBUS	CANADIAN	CAN					BUS			1	061	061	06	2	6.4	3	1	3	-1.36798905608755	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171109184500	https://www.fool.ca/2017/11/09/softwood-lumber-duties-finalized-what-investors-need-to-know/
705429005	20171102	201711	2017	2017.8274	GBR	BRITAIN	GBR								GBRCVL	BRITISH	GBR					CVL			1	173	173	17	4	-5.0	3	1	3	-4.24710424710425	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109184500	https://theintercept.com/2017/11/09/britains-top-diplomat-tries-save-iran-deal-causes-another-international-incident/
705429006	20171102	201711	2017	2017.8274	GBR	BRITAIN	GBR								IRN	IRAN	IRN								1	160	160	16	4	-4.0	3	1	3	-4.24710424710425	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109184500	https://theintercept.com/2017/11/09/britains-top-diplomat-tries-save-iran-deal-causes-another-international-incident/
705429007	20171102	201711	2017	2017.8274	GOV	PRESIDENT						GOV													1	036	036	03	1	4.0	4	1	4	3.46020761245675	3	Indiana State University, Indiana, United States	US	USIN	IN163	37.9623	-87.6764	446884	0								3	Indiana State University, Indiana, United States	US	USIN		37.9623	-87.6764	446884	20171109184500	http://www.insideindianabusiness.com/story/36805243/isu-names-12th-president
705429008	20171102	201711	2017	2017.8274	GOV	PRESIDENT						GOV													1	036	036	03	1	4.0	2	1	2	3.46020761245675	3	Indiana State University, Indiana, United States	US	USIN	IN163	37.9623	-87.6764	446884	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171109184500	http://www.insideindianabusiness.com/story/36805243/isu-names-12th-president
705429009	20171102	201711	2017	2017.8274	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	3.46020761245675	3	Indiana State University, Indiana, United States	US	USIN	IN163	37.9623	-87.6764	446884	3	Indiana State University, Indiana, United States	US	USIN		37.9623	-87.6764	446884	3	Indiana State University, Indiana, United States	US	USIN		37.9623	-87.6764	446884	20171109184500	http://www.insideindianabusiness.com/story/36805243/isu-names-12th-president
705429010	20171102	201711	2017	2017.8274	GOVLAB	GOVERNMENT						GOV	LAB		USA	UNITED STATES	USA								1	190	190	19	4	-10.0	6	1	6	-4.32098765432099	3	City Of Spring Hill, Tennessee, United States	US	USTN	TN119	35.7436	-86.9124	2405506	3	City Of Spring Hill, Tennessee, United States	US	USTN		35.7436	-86.9124	2405506	3	City Of Spring Hill, Tennessee, United States	US	USTN		35.7436	-86.9124	2405506	20171109184500	https://www.scmagazine.com/tennessee-city-hit-with-ransomware-250k-demanded/article/706452/
705429011	20171102	201711	2017	2017.8274	GTM	GUATEMALAN	GTM								COP	POLICEMAN						COP			1	173	173	17	4	-5.0	4	1	4	-12.1359223300971	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	20171109184500	http://valleycentral.com/news/local/police-arrest-17-year-old-man-accused-of-smuggling-immigrants-through-sullivan-city
705429012	20171102	201711	2017	2017.8274	GTM	GUATEMALAN	GTM								CRM	CRIMINAL						CRM			1	114	114	11	3	-2.0	4	1	4	-12.1359223300971	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	20171109184500	http://valleycentral.com/news/local/police-arrest-17-year-old-man-accused-of-smuggling-immigrants-through-sullivan-city
705429013	20171102	201711	2017	2017.8274	GTMCVL	GUATEMALAN	GTM					CVL			COP	POLICEMAN						COP			1	173	173	17	4	-5.0	6	1	6	-12.1359223300971	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	20171109184500	http://valleycentral.com/news/local/police-arrest-17-year-old-man-accused-of-smuggling-immigrants-through-sullivan-city
705429014	20171102	201711	2017	2017.8274	GTMCVL	GUATEMALAN	GTM					CVL			CRM	CRIMINAL						CRM			1	114	114	11	3	-2.0	3	1	3	-12.1359223300971	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	20171109184500	http://valleycentral.com/news/local/police-arrest-17-year-old-man-accused-of-smuggling-immigrants-through-sullivan-city
705429015	20171102	201711	2017	2017.8274	JOR	JORDAN	JOR								JUD	JUDICIARY						JUD			1	010	010	01	1	0.0	6	1	6	-0.54945054945055	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20171109184500	http://insider.foxnews.com/2017/11/09/jim-jordan-special-counsel-must-probe-clintons-uranium-one-fusion-gps
705429016	20171102	201711	2017	2017.8274	JOR	JORDAN	JOR								USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-0.54945054945055	1	Jordan	JO	JO		31	36	JO	1	United States	US	US		39.828175	-98.5795	US	1	Jordan	JO	JO		31	36	JO	20171109184500	http://insider.foxnews.com/2017/11/09/jim-jordan-special-counsel-must-probe-clintons-uranium-one-fusion-gps
