704034400	20171006	201710	2017	2017.7562	IND	UTTAR PRADESH	IND								CHE	SWITZERLAND	CHE								0	190	190	19	4	-10.0	2	1	2	-7.27272727272727	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20171105080000	http://www.newsx.com/national/up-german-national-assaulted-in-sonebhadra-for-not-responding-to-locals-greeting
704034401	20171006	201710	2017	2017.7562	IND	UTTAR PRADESH	IND								CHE	SWISS	CHE								0	190	190	19	4	-10.0	4	1	4	-7.27272727272727	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171105080000	http://www.newsx.com/national/up-german-national-assaulted-in-sonebhadra-for-not-responding-to-locals-greeting
704034402	20171006	201710	2017	2017.7562	SAU	SAUDI	SAU								GBR	BRITISH	GBR								0	010	010	01	1	0.0	1	1	1	1.38568129330254	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105080000	http://www.zawya.com/mena/en/story/Saudi_Arabia_Roundup_of_the_latest_news-ZAWYA20171105060959/
704034403	20171006	201710	2017	2017.7562	SAU	SAUDI	SAU								GBR	BRITISH	GBR								0	010	010	01	1	0.0	1	1	1	1.38568129330254	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105080000	http://www.zawya.com/mena/en/story/Saudi_Arabia_Roundup_of_the_latest_news-ZAWYA20171105060959/
704034404	20171006	201710	2017	2017.7562	SYR	SYRIA	SYR								CHR	CHRISTIAN				CHR					1	043	043	04	1	2.8	8	1	8	-1.73841059602649	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	20171105080000	https://cruxnow.com/sponsored/2017/11/05/anglosphere-society-host-summit-defending-middle-east-christians/
704034405	20171029	201710	2017	2017.8192											PTY	POLITICIAN									1	040	040	04	1	1.0	6	1	6	-2.64765784114053	0								4	Wodonga, Victoria, Australia	AS	AS07	5428	-36.1218	146.888	-1610265	4	Wodonga, Victoria, Australia	AS	AS07	5428	-36.1218	146.888	-1610265	20171105080000	http://www.bordermail.com.au/story/5034959/mayor-wants-manus-island-refugees-here/
704034406	20171029	201710	2017	2017.8192											PTY	POLITICIAN									1	040	040	04	1	1.0	4	1	4	-2.64765784114053	0								4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	20171105080000	http://www.bordermail.com.au/story/5034959/mayor-wants-manus-island-refugees-here/
704034407	20171029	201710	2017	2017.8192	MED	NEWS ORGANISATION						MED			IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO			1	0214	021	02	1	3.4	10	1	10	0	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20171105080000	https://www.timesofmalta.com/articles/view/20171105/opinion/The-state-of-our-journalism-Petra-Caruana-Dingli.662251
704034408	20171029	201710	2017	2017.8192	PTY	POLITICIAN																			1	040	040	04	1	1.0	10	1	10	-2.64765784114053	4	Wodonga, Victoria, Australia	AS	AS07	5428	-36.1218	146.888	-1610265	0								4	Wodonga, Victoria, Australia	AS	AS07	5428	-36.1218	146.888	-1610265	20171105080000	http://www.bordermail.com.au/story/5034959/mayor-wants-manus-island-refugees-here/
704034409	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								1	051	051	05	1	3.4	6	1	6	4.53900709219859	0								4	Makerere, Kampala, Uganda	UG	UG37	18585	0.333333	32.5667	-1731878	4	Makerere, Kampala, Uganda	UG	UG37	18585	0.333333	32.5667	-1731878	20171105080000	http://www.monitor.co.ug/OpEd/Commentary/-challenge-building-unity-diversity/689364-4173146-ij2wl8/
704034410	20171105	201711	2017	2017.8356											ARE	EMIRATI	ARE								1	045	045	04	1	5.0	5	1	5	4.54545454545455	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171105080000	http://satnews.com/story.php?number=1238961593&menu=2
704034411	20171105	201711	2017	2017.8356											AUS	MURRAY	AUS								1	036	036	03	1	4.0	10	1	10	-1.10192837465565	0								0								0								20171105080000	http://www.theguardian.pe.ca/news/local/we-have-no-clue-how-pei-should-adapt-to-climate-change-159175/
704034412	20171105	201711	2017	2017.8356											AUS	MURRAY	AUS								1	043	043	04	1	2.8	10	1	10	-1.10192837465565	0								0								0								20171105080000	http://www.theguardian.pe.ca/news/local/we-have-no-clue-how-pei-should-adapt-to-climate-change-159175/
704034413	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	4	1	4	2.37529691211401	0								4	Warrawong Sanctuary, South Australia, Australia	AS	AS05	5289	-35.0361	138.736	11360885	4	Warrawong Sanctuary, South Australia, Australia	AS	AS05	5289	-35.0361	138.736	11360885	20171105080000	http://www.perthnow.com.au/news/western-australia/peel-zoo-in-pinjarra-is-up-for-sale-for-699k/news-story/d937d9ce8101d3790aa7e952eeda648e
704034414	20171105	201711	2017	2017.8356											AUS	BRISBANE	AUS								0	190	190	19	4	-10.0	8	1	8	-0.60362173038229	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171105080000	http://www.huffingtonpost.com.au/2017/11/05/three-key-things-to-expect-when-pauline-hanson-starts-campaigning-in-queensland-tomorrow_a_23267032/
704034415	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	2	1	2	-0.60362173038229	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171105080000	http://www.huffingtonpost.com.au/2017/11/05/three-key-things-to-expect-when-pauline-hanson-starts-campaigning-in-queensland-tomorrow_a_23267032/
704034416	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	4	1	4	0	0								4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	20171105080000	https://www.thechronicle.com.au/news/elevated-temperature-forces-who-shot-thebarman-out/3257691/
704034417	20171105	201711	2017	2017.8356											AUSGOV	AUSTRALIA	AUS					GOV			0	043	043	04	1	2.8	2	1	2	1.26984126984127	0								4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	20171105080000	http://www.bordermail.com.au/story/5035371/nsws-oldest-lutheran-congregation-celebrates-150th/
704034418	20171105	201711	2017	2017.8356											BGD	CHITTAGONG	BGD								1	040	040	04	1	1.0	10	1	10	-3.87931034482759	0								0								0								20171105080000	http://www.dhakatribune.com/bangladesh/politics/2017/11/05/quader-khaleda-travelled-coxs-bazar-mess/
704034419	20171105	201711	2017	2017.8356											BGD	CHITTAGONG	BGD								1	046	046	04	1	7.0	10	1	10	-3.87931034482759	0								0								0								20171105080000	http://www.dhakatribune.com/bangladesh/politics/2017/11/05/quader-khaleda-travelled-coxs-bazar-mess/
704034420	20171105	201711	2017	2017.8356											BUS	BOSS						BUS			1	043	043	04	1	2.8	6	1	6	-1.20845921450152	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171105080000	https://www.theguardian.com/media/2017/nov/05/ian-katz-channel-4-bbc-harding-catalonia
704034421	20171105	201711	2017	2017.8356											BUS	INDUSTRY						BUS			1	057	057	05	1	8.0	2	1	2	1.48514851485149	0								4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20171105080000	https://retail.economictimes.indiatimes.com/news/industry/haryana-signs-pacts-worth-over-rs-2000-cr-at-world-food-india/61514900
704034422	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	080	080	08	2	5.0	5	1	5	-5.61224489795918	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171105080000	http://qctimes.com/opinion/columnists/guest-view-vietnam-vets-don-t-need-pity/article_eea52ba4-34e1-5d08-8963-e00a67112602.html
704034423	20171105	201711	2017	2017.8356											CHR	CHRISTIANITY				CHR					0	042	042	04	1	1.9	10	1	10	0.63657407407407	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105080000	http://bombmagazine.org/articles/the-mystical-arts-of-pop-culture/
704034424	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	020	020	02	1	3.0	10	1	10	-1.21457489878543	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20171105080000	http://www.sfgate.com/news/article/Port-Angeles-residents-replace-Canadian-teen-s-12332956.php
704034425	20171105	201711	2017	2017.8356											CRM	CRIMINAL						CRM			0	0841	084	08	2	7.0	10	1	10	-1.90217391304348	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105080000	http://www.chieftain.com/opinion/ideas/nerenberg-make-current-jail-a-drug-treatment-center/article_6c950a44-6072-5977-ab0f-891d7b822736.html
704034426	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	2	1	2	-0.48309178743961	0								3	Advanced Technologies Academy, Nevada, United States	US	USNV		36.1867	-115.177	2085649	3	Advanced Technologies Academy, Nevada, United States	US	USNV		36.1867	-115.177	2085649	20171105080000	https://www.reviewjournal.com/opinion/commentary-victor-joecks-column-engaged-in-fear-mongering-rather-than-thoughtful-conversation/
704034427	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	8	1	8	-0.48309178743961	0								3	Clark County, Nevada, United States	US	USNV		36.0003	-114.876	863600	3	Clark County, Nevada, United States	US	USNV		36.0003	-114.876	863600	20171105080000	https://www.reviewjournal.com/opinion/commentary-victor-joecks-column-engaged-in-fear-mongering-rather-than-thoughtful-conversation/
704034428	20171105	201711	2017	2017.8356											CVL	CITIZEN						CVL			1	112	112	11	3	-2.0	10	1	10	-12.0129870129871	0								4	Shava, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.9217	31.654	10804876	4	Shava, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.9217	31.654	10804876	20171105080000	https://www.thestandard.co.zw/2017/11/05/court-upholds-charge-us-citizen-accused-subversion/
704034429	20171105	201711	2017	2017.8356											CYM	GEORGE TOWN	CYM								1	036	036	03	1	4.0	30	6	30	-6.18360882777116	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171105080000	http://nationalpost.com/pmn/news-pmn/2-dead-2000-evacuated-as-storm-strikes-malaysian-state
704034430	20171105	201711	2017	2017.8356											CYM	GEORGE TOWN	CYM								1	036	036	03	1	4.0	35	7	35	-5.85688166890826	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171105080000	http://www.sunherald.com/news/nation-world/article182869046.html
704034431	20171105	201711	2017	2017.8356											DEU	GERMAN	DEU								1	043	043	04	1	2.8	2	1	2	-7.27272727272727	0								1	Germany	GM	GM		51.5	10.5	GM	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20171105080000	http://www.newsx.com/national/up-german-national-assaulted-in-sonebhadra-for-not-responding-to-locals-greeting
704034432	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	2	1	2	4.73537604456825	0								4	Cullercoats, North Tyneside, United Kingdom	UK	UKJ5	40134	55.0333	-1.43333	-2593857	4	Cullercoats, North Tyneside, United Kingdom	UK	UKJ5	40134	55.0333	-1.43333	-2593857	20171105080000	http://www.newsguardian.co.uk/news/children-go-spotty-over-mascot-s-visit-1-8837525
704034433	20171105	201711	2017	2017.8356											EDU	COLLEGE						EDU			0	043	043	04	1	2.8	20	1	20	-2.40160106737825	0								1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20171105080000	http://www.lankaweb.com/news/items/2017/11/05/mr-sumanthiram-tear-down-that-federal-wall/
704034434	20171105	201711	2017	2017.8356											EDUCVL	SCHOOL						EDU	CVL		0	040	040	04	1	1.0	10	1	10	1.42131979695431	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171105080000	http://www.thejournal.ie/kilkenny-mother-maria-petition-teachers-cpr-training-3672491-Nov2017/
704034435	20171105	201711	2017	2017.8356											EGY	EGYPTIAN	EGY								0	060	060	06	2	6.0	2	1	2	2.75689223057644	0								4	Gulf Of Suez, Janub Sina', Egypt	EG	EG26	66029	28.1667	33.45	-303684	4	Gulf Of Suez, Janub Sina', Egypt	EG	EG26	66029	28.1667	33.45	-303684	20171105080000	http://www.tradearabia.com/news/OGN_332488.html
704034436	20171105	201711	2017	2017.8356											EGY	NILE	EGY								1	0874	087	08	2	10.0	20	1	20	2.04081632653061	0								0								0								20171105080000	http://www.examiner.com.au/story/5035285/glover-country-a-trip-through-the-northern-midlands/?cs=132
704034437	20171105	201711	2017	2017.8356											GOV	MINIST						GOV			1	020	020	02	1	3.0	6	1	6	2.8125	0								4	Mufakose, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8667	30.9225	124320	4	Mufakose, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8667	30.9225	124320	20171105080000	https://www.thestandard.co.zw/2017/11/05/magaya-draws-bumper-crowd/
704034438	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	20	2	20	-6.92688976656498	0								1	Sudan	SU	SU		16	30	SU	1	Sudan	SU	SU		16	30	SU	20171105080000	http://www.njherald.com/article/20171104/AP/311049964
704034439	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	4	1	4	2.16216216216216	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	20171105080000	https://www.aninews.in/news/national/general-news/prez-kovind-to-visit-chhattisgarh-today201711051010210001/
704034440	20171105	201711	2017	2017.8356											GOV	MAYOR						GOV			0	043	043	04	1	2.8	6	1	6	1.26984126984127	0								4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	20171105080000	http://www.bordermail.com.au/story/5035371/nsws-oldest-lutheran-congregation-celebrates-150th/
704034441	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			1	0841	084	08	2	7.0	3	1	3	7	0								4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171105080000	http://tradearabia.com/news/CONS_332513.html
704034442	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			1	110	110	11	3	-2.0	10	1	10	-1.29353233830846	0								1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20171105080000	https://www.timesofmalta.com/articles/view/20171105/opinion/With-a-little-help-from-the-State-Mark-Anthony-Falzon.662253
704034443	20171105	201711	2017	2017.8356											GOV	FIREFIGHTER						GOV			1	190	190	19	4	-10.0	10	1	10	-4.10958904109589	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171105080000	http://www.perthnow.com.au/news/western-australia/firefighters-battle-blaze-at-iga-distribution-centre-in-canning-vale/news-story/ae7818bbc7a8cf64b75626d753bf1b9d
704034444	20171105	201711	2017	2017.8356											GOVEDU	MINIST OF EDUCATION						GOV	EDU		1	042	042	04	1	1.9	2	1	2	4.73537604456825	0								4	Diponegoro, Jawa Timur, Indonesia	ID	ID08	18585	-7.9703	112.635	10184711	4	Diponegoro, Jawa Timur, Indonesia	ID	ID08	18585	-7.9703	112.635	10184711	20171105080000	https://www.nst.com.my/lifestyle/sunday-vibes/2017/11/299404/hammer-time
704034445	20171105	201711	2017	2017.8356											GOVEDU	MINIST OF EDUCATION						GOV	EDU		1	042	042	04	1	1.9	8	1	8	4.73537604456825	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171105080000	https://www.nst.com.my/lifestyle/sunday-vibes/2017/11/299404/hammer-time
704034446	20171105	201711	2017	2017.8356											HIN	HINDU				HIN					1	043	043	04	1	2.8	1	1	1	-3.68421052631579	0								4	Ennore, Tamil Nadu, India	IN	IN25	70251	13.2475	80.3253	-2095490	4	Ennore, Tamil Nadu, India	IN	IN25	70251	13.2475	80.3253	-2095490	20171105080000	http://www.newsnow.in/news/after-fishermen-kamal-haasan-vows-help-to-ryots
704034447	20171105	201711	2017	2017.8356											IND	GUJARAT	IND								0	020	020	02	1	3.0	10	1	10	-1.7283950617284	0								5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	20171105080000	http://www.newsx.com/national/congress-a-termite-must-be-uprooted-from-india-pm-modi
704034448	20171105	201711	2017	2017.8356											IND	HIMACHAL PRADESH	IND								0	036	036	03	1	4.0	5	1	5	-2.56410256410256	0								0								0								20171105080000	https://timesofindia.indiatimes.com/india/himachal-pradesh-poll-a-one-sided-contest-pm-modi/articleshow/61516373.cms
704034449	20171105	201711	2017	2017.8356											IND	BOMBAY	IND								0	051	051	05	1	3.4	2	1	2	1.94871794871794	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171105080000	https://scroll.in/magazine/856638/how-kesarbai-kerkar-earned-the-title-surashri-after-a-meeting-with-rabindranath-tagore
704034450	20171105	201711	2017	2017.8356											IND	BOMBAY	IND								0	051	051	05	1	3.4	2	1	2	1.94871794871794	0								4	Dicholi, Goa, India	IN	IN33	70122	15.6	73.95	-2094882	4	Dicholi, Goa, India	IN	IN33	70122	15.6	73.95	-2094882	20171105080000	https://scroll.in/magazine/856638/how-kesarbai-kerkar-earned-the-title-surashri-after-a-meeting-with-rabindranath-tagore
704034451	20171105	201711	2017	2017.8356											IND	NAGALAND	IND								0	190	190	19	4	-10.0	4	1	4	-2.1838034576888	0								5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	20171105080000	https://scroll.in/article/856346/the-prospects-of-a-final-settlement-of-the-naga-issue-has-stirred-the-political-pot-in-manipur
704034452	20171105	201711	2017	2017.8356											IND	NAGALAND	IND								0	190	190	19	4	-10.0	2	1	2	-2.1838034576888	0								4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	20171105080000	https://scroll.in/article/856346/the-prospects-of-a-final-settlement-of-the-naga-issue-has-stirred-the-political-pot-in-manipur
704034453	20171105	201711	2017	2017.8356											JAM	JAMAICA	JAM								0	043	043	04	1	2.8	2	1	2	-0.81766148814391	0								4	Savanna-La-Mar, Westmoreland, Jamaica	JM	JM16	18433	18.2189	-78.1332	-3753680	4	Moneague, Saint Ann, Jamaica	JM	JM09	18426	18.2756	-77.1118	-3752828	20171105080000	http://jamaica-gleaner.com/article/commentary/20171105/arnold-bertram-slide-down-slippery-slope
704034454	20171105	201711	2017	2017.8356											JOR	JORDAN	JOR								0	100	100	10	3	-5.0	2	1	2	-1.21457489878543	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20171105080000	http://www.sfgate.com/news/article/Port-Angeles-residents-replace-Canadian-teen-s-12332956.php
704034455	20171105	201711	2017	2017.8356											JPN	JAPAN	JPN								1	1124	112	11	3	-2.0	2	1	2	-7.92682926829268	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171105080000	http://www.newsnow.in/news/jfk-assassination-files-no-evidence-found-of-cia-link-to-lee-oswald
704034456	20171105	201711	2017	2017.8356											JUD	FEDERAL COURT						JUD			1	020	020	02	1	3.0	10	1	10	-4.51977401129944	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20171105080000	http://nevadanewsandviews.com/new-step-in-federal-antitrust-lawsuit/
704034457	20171105	201711	2017	2017.8356											JUD	ADVOCATE						JUD			0	043	043	04	1	2.8	5	1	5	-2.70270270270271	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171105080000	https://www.fin24.com/Companies/Financial-Services/can-kmpgs-miss-fixit-really-fix-it-20171103
704034458	20171105	201711	2017	2017.8356											JUD	FEDERAL COURT						JUD			1	114	114	11	3	-2.0	10	1	10	-4.51977401129944	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20171105080000	http://nevadanewsandviews.com/new-step-in-federal-antitrust-lawsuit/
