703115771	20161102	201611	2016	2016.8274	CANGOV	CANADIAN	CAN					GOV			CVL	RESIDENTS						CVL			1	013	013	01	1	0.4	3	1	3	-2.16998191681736	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171102001500	http://www.4-traders.com/news/Canada-to-Welcome-More-Immigrants-in-Bid-to-Boost-Economic-Growth--25417948/
703115772	20161102	201611	2016	2016.8274	CUB	CUBA	CUB								USA	UNITED STATES	USA								1	110	110	11	3	-2.0	8	1	8	-5.4335260115607	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171102001500	https://www.courthousenews.com/us-votes-un-resolution-condemning-us-embargo-cuba/
703115773	20161102	201611	2016	2016.8274	CUB	CUBA	CUB								USAGOV	OBAMA	USA					GOV			1	110	110	11	3	-2.0	2	1	2	-5.4335260115607	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171102001500	https://www.courthousenews.com/us-votes-un-resolution-condemning-us-embargo-cuba/
703115774	20161102	201611	2016	2016.8274	CUB	CUBA	CUB								USAGOV	OBAMA	USA					GOV			1	111	111	11	3	-2.0	10	1	10	-5.4335260115607	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171102001500	https://www.courthousenews.com/us-votes-un-resolution-condemning-us-embargo-cuba/
703115775	20161102	201611	2016	2016.8274	EDU	PROFESSOR						EDU			mao	MAORI			mao						1	020	020	02	1	3.0	4	1	4	-1.36540962288686	4	Kerikeri, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2167	173.967	-1511831	4	Kerikeri, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2167	173.967	-1511831	4	Kerikeri, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2167	173.967	-1511831	20171102001500	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11939648
703115776	20161102	201611	2016	2016.8274	IND	KANPUR	IND								GOV	PRIME MINISTER						GOV			1	0874	087	08	2	10.0	4	1	4	0.36630036630036	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	20171102001500	http://www.business-standard.com/article/current-affairs/news-digest-pharma-firms-face-price-heat-markets-log-new-highs-and-more-117110200174_1.html
703115777	20161102	201611	2016	2016.8274	IND	KANPUR	IND								GOV	PRIME MINISTER						GOV			1	172	172	17	4	-5.0	2	1	2	0.36630036630036	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	4	Bhiwandi, Maharashtra, India	IN	IN16	17783	19.3	73.0667	-2091610	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	20171102001500	http://www.business-standard.com/article/current-affairs/news-digest-pharma-firms-face-price-heat-markets-log-new-highs-and-more-117110200174_1.html
703115778	20161102	201611	2016	2016.8274	IND	KANPUR	IND								GOV	PRIME MINISTER						GOV			1	172	172	17	4	-5.0	2	1	2	0.36630036630036	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	4	Tirupur, Tamil Nadu, India	IN	IN25	17875	11.1	77.35	-2113268	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	20171102001500	http://www.business-standard.com/article/current-affairs/news-digest-pharma-firms-face-price-heat-markets-log-new-highs-and-more-117110200174_1.html
703115779	20161102	201611	2016	2016.8274	IRN	IRANIAN	IRN								IRNREL	IRAN	IRN								1	120	120	12	3	-4.0	1	1	1	-1.91570881226054	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171102001500	https://financialtribune.com/articles/national/75460/diplomatic-channel-required-interests-section-in-saudi-arabia
703115780	20161102	201611	2016	2016.8274	IRN	IRANIAN	IRN								IRNREL	IRAN	IRN								1	120	120	12	3	-4.0	1	1	1	-1.91570881226054	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171102001500	https://financialtribune.com/articles/national/75460/diplomatic-channel-required-interests-section-in-saudi-arabia
703115781	20161102	201611	2016	2016.8274	IRN	IRAN	IRN								REL	PILGRIM									1	122	122	12	3	-4.0	2	1	2	-1.91570881226054	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171102001500	https://financialtribune.com/articles/national/75460/diplomatic-channel-required-interests-section-in-saudi-arabia
703115782	20161102	201611	2016	2016.8274	IRN	IRAN	IRN								REL	PILGRIM									1	122	122	12	3	-4.0	2	1	2	-1.91570881226054	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171102001500	https://financialtribune.com/articles/national/75460/diplomatic-channel-required-interests-section-in-saudi-arabia
703115783	20161102	201611	2016	2016.8274	IRN	IRAN	IRN								REL	PILGRIM									1	122	122	12	3	-4.0	6	1	6	-1.91570881226054	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171102001500	https://financialtribune.com/articles/national/75460/diplomatic-channel-required-interests-section-in-saudi-arabia
703115784	20161102	201611	2016	2016.8274	IRNREL	IRANIAN	IRN								SAU	RIYADH	SAU								1	120	120	12	3	-4.0	6	1	6	-1.91570881226054	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171102001500	https://financialtribune.com/articles/national/75460/diplomatic-channel-required-interests-section-in-saudi-arabia
703115785	20161102	201611	2016	2016.8274	JUD	COUNSEL						JUD			RUS	RUSSIA	RUS								1	010	010	01	1	0.0	2	1	2	-0.51813471502591	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171102001500	http://gulfnews.com/business/sectors/technology/facebook-profit-booms-to-4-7b-1.2117354
703115786	20161102	201611	2016	2016.8274	MED	COLUMNIST						MED			USA	DETROIT	USA								1	042	042	04	1	1.9	8	1	8	-0.5736137667304	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	20171102001500	https://www.courthousenews.com/newspaper-cleared-radio-hosts-libel-claim-kkk-label/
703115787	20161102	201611	2016	2016.8274	NZLEDU	NEW ZEALAND	NZL					EDU			mao	MAORI			mao						1	020	020	02	1	3.0	1	1	1	-1.36540962288686	4	Kerikeri, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2167	173.967	-1511831	4	Kerikeri, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2167	173.967	-1511831	4	Kerikeri, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2167	173.967	-1511831	20171102001500	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11939648
703115788	20161102	201611	2016	2016.8274	NZLGOV	NEW ZEALAND	NZL					GOV			GOV	GOVERNMENT						GOV			1	071	071	07	2	7.4	8	1	8	-1.36540962288686	4	Western Springs, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.8667	174.733	-1521412	4	Western Springs, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.8667	174.733	-1521412	4	Western Springs, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.8667	174.733	-1521412	20171102001500	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11939648
703115789	20161102	201611	2016	2016.8274	NZLGOV	NEW ZEALAND	NZL					GOV			GOV	GOVERNMENT						GOV			1	071	071	07	2	7.4	2	1	2	-1.36540962288686	5	Waikato, Waikato, New Zealand	NZ	NZG1	22389	-38	175.5	11483309	5	Waikato, Waikato, New Zealand	NZ	NZG1	22389	-38	175.5	11483309	5	Waikato, Waikato, New Zealand	NZ	NZG1	22389	-38	175.5	11483309	20171102001500	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11939648
703115790	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	1	1	1	-7.95262267343485	3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	0								3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	20171102001500	https://patch.com/oklahoma/oklahoma-city/jail-nurse-attempts-exorcism-inmate-has-seizure-later-dies
703115791	20161102	201611	2016	2016.8274	USA	DETROIT	USA								MED	COLUMNIST						MED			1	043	043	04	1	2.8	2	1	2	-0.5736137667304	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171102001500	https://www.courthousenews.com/newspaper-cleared-radio-hosts-libel-claim-kkk-label/
703115792	20161102	201611	2016	2016.8274	USA	DETROIT	USA								MED	COLUMNIST						MED			1	043	043	04	1	2.8	6	1	6	-0.5736137667304	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171102001500	https://www.courthousenews.com/newspaper-cleared-radio-hosts-libel-claim-kkk-label/
703115793	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								USACHR	INDIANAPOLIS	USA			CHR					0	010	010	01	1	0.0	1	1	1	-7.95262267343485	3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	20171102001500	https://patch.com/oklahoma/oklahoma-city/jail-nurse-attempts-exorcism-inmate-has-seizure-later-dies
703115794	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								USACHR	INDIANAPOLIS	USA			CHR					0	010	010	01	1	0.0	1	1	1	-7.95262267343485	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	20171102001500	https://patch.com/oklahoma/oklahoma-city/jail-nurse-attempts-exorcism-inmate-has-seizure-later-dies
703115795	20161102	201611	2016	2016.8274	USA	DETROIT	USA								USAMED	UNITED STATES	USA					MED			1	043	043	04	1	2.8	2	1	2	-0.5736137667304	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171102001500	https://www.courthousenews.com/newspaper-cleared-radio-hosts-libel-claim-kkk-label/
703115796	20161102	201611	2016	2016.8274	USACHR	INDIANAPOLIS	USA			CHR															0	010	010	01	1	0.0	3	1	3	-7.95262267343485	3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	0								3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	20171102001500	https://patch.com/oklahoma/oklahoma-city/jail-nurse-attempts-exorcism-inmate-has-seizure-later-dies
703115797	20161102	201611	2016	2016.8274	USAMED	UNITED STATES	USA					MED			USA	DETROIT	USA								1	042	042	04	1	1.9	2	1	2	-0.5736137667304	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	20171102001500	https://www.courthousenews.com/newspaper-cleared-radio-hosts-libel-claim-kkk-label/
703115798	20161102	201611	2016	2016.8274	mao	MAORI			mao																1	020	020	02	1	3.0	5	1	5	-1.36540962288686	4	Kerikeri, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2167	173.967	-1511831	0								4	Kerikeri, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2167	173.967	-1511831	20171102001500	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11939648
703115799	20171003	201710	2017	2017.7479											GOV	FIREFIGHTER						GOV			1	190	190	19	4	-10.0	1	1	1	-5.91715976331361	0								3	San Fernando Valley, California, United States	US	USCA		34.1819	-118.36	273472	3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	20171102001500	https://patch.com/california/pacificpalisades/escaped-inmate-premature-births-director-accused-patch-pm
703115800	20171003	201710	2017	2017.7479	COP	POLICE						COP			IND	MUMBAI	IND								0	112	112	11	3	-2.0	2	1	2	-3.60272638753651	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171102001500	https://timesofindia.indiatimes.com/articleshow/61386768.cms
703115801	20171003	201710	2017	2017.7479	COP	POLICE						COP			IND	MUMBAI	IND								0	112	112	11	3	-2.0	1	1	1	-3.60272638753651	4	Dedan, Gujarat, India	IN	IN09	17636	21.05	71.2833	-2094186	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171102001500	https://timesofindia.indiatimes.com/articleshow/61386768.cms
703115802	20171003	201710	2017	2017.7479	COP	POLICE						COP			IND	MUMBAI	IND								0	112	112	11	3	-2.0	1	1	1	-3.60272638753651	4	Dedan, Gujarat, India	IN	IN09	17636	21.05	71.2833	-2094186	4	Dedan, Gujarat, India	IN	IN09	17636	21.05	71.2833	-2094186	4	Dedan, Gujarat, India	IN	IN09	17636	21.05	71.2833	-2094186	20171102001500	https://timesofindia.indiatimes.com/articleshow/61386768.cms
703115803	20171003	201710	2017	2017.7479	GOV	FIREFIGHTER						GOV													1	190	190	19	4	-10.0	1	1	1	-5.91715976331361	3	Yorba Linda Middle School, California, United States	US	USCA	CA059	33.8916	-117.825	1763417	0								3	Yorba Linda Middle School, California, United States	US	USCA		33.8916	-117.825	1763417	20171102001500	https://patch.com/california/pacificpalisades/escaped-inmate-premature-births-director-accused-patch-pm
703115804	20171003	201710	2017	2017.7479	GOV	FIREFIGHTER						GOV			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	1	1	1	-5.91715976331361	3	San Fernando Valley, California, United States	US	USCA	CA037	34.1819	-118.36	273472	3	San Fernando Valley, California, United States	US	USCA		34.1819	-118.36	273472	3	San Fernando Valley, California, United States	US	USCA		34.1819	-118.36	273472	20171102001500	https://patch.com/california/pacificpalisades/escaped-inmate-premature-births-director-accused-patch-pm
703115805	20171003	201710	2017	2017.7479	GOV	FIREFIGHTER						GOV			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-5.91715976331361	3	San Fernando Valley, California, United States	US	USCA	CA037	34.1819	-118.36	273472	3	San Fernando Valley, California, United States	US	USCA		34.1819	-118.36	273472	3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	20171102001500	https://patch.com/california/pacificpalisades/escaped-inmate-premature-births-director-accused-patch-pm
703115806	20171003	201710	2017	2017.7479	GOV	FIREFIGHTER						GOV			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	1	1	1	-5.91715976331361	3	Orange County, California, United States	US	USCA	CA059	33.7	-117.768	277294	3	San Fernando Valley, California, United States	US	USCA		34.1819	-118.36	273472	3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	20171102001500	https://patch.com/california/pacificpalisades/escaped-inmate-premature-births-director-accused-patch-pm
703115807	20171003	201710	2017	2017.7479	IGOUNO	UNITED NATIONS		UNO				IGO													1	120	120	12	3	-4.0	10	1	10	-0.29940119760479	1	Malaysia	MY	MY		2.5	112.5	MY	0								1	Malaysia	MY	MY		2.5	112.5	MY	20171102001500	https://foodmag.com.au/first-asia-pacific-eat-forum-shapes-the-future-of-food/
703115808	20171003	201710	2017	2017.7479	IRNMIL	IRAN	IRN					MIL			ISR	ISRAEL	ISR								0	130	130	13	3	-4.4	20	2	20	-6.5165184656325	1	Iran	IR	IR		32	53	IR	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171102001500	https://www.swissinfo.ch/eng/israeli-air-strike-hits-near-syria-s-homs/43644276
703115809	20171003	201710	2017	2017.7479	IRNMIL	IRAN	IRN					MIL			SYR	SYRIAN	SYR								0	128	128	12	3	-5.0	12	2	12	-6.51651846563251	1	Iran	IR	IR		32	53	IR	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20171102001500	https://www.swissinfo.ch/eng/israeli-air-strike-hits-near-syria-s-homs/43644276
703115810	20171003	201710	2017	2017.7479	IRNMIL	IRAN	IRN					MIL			SYR	SYRIA	SYR								0	128	128	12	3	-5.0	4	2	4	-6.5165184656325	1	Iran	IR	IR		32	53	IR	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171102001500	https://www.swissinfo.ch/eng/israeli-air-strike-hits-near-syria-s-homs/43644276
703115811	20171003	201710	2017	2017.7479	IRNMIL	IRAN	IRN					MIL			SYR	SYRIAN	SYR								0	128	128	12	3	-5.0	4	2	4	-6.5165184656325	1	Iran	IR	IR		32	53	IR	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171102001500	https://www.swissinfo.ch/eng/israeli-air-strike-hits-near-syria-s-homs/43644276
703115812	20171003	201710	2017	2017.7479	USA	UNITED STATES	USA																		1	172	172	17	4	-5.0	2	1	2	-7.95262267343485	3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	0								3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	20171102001500	https://patch.com/oklahoma/oklahoma-city/jail-nurse-attempts-exorcism-inmate-has-seizure-later-dies
703115813	20171003	201710	2017	2017.7479	USA	UNITED STATES	USA								GOV	FIREFIGHTER						GOV			1	173	173	17	4	-5.0	2	1	2	-5.91715976331361	3	San Fernando Valley, California, United States	US	USCA	CA037	34.1819	-118.36	273472	3	San Fernando Valley, California, United States	US	USCA		34.1819	-118.36	273472	3	San Fernando Valley, California, United States	US	USCA		34.1819	-118.36	273472	20171102001500	https://patch.com/california/pacificpalisades/escaped-inmate-premature-births-director-accused-patch-pm
703115814	20171003	201710	2017	2017.7479	USA	UNITED STATES	USA								GOV	FIREFIGHTER						GOV			1	173	173	17	4	-5.0	1	1	1	-5.91715976331361	3	San Fernando Valley, California, United States	US	USCA	CA037	34.1819	-118.36	273472	3	San Fernando Valley, California, United States	US	USCA		34.1819	-118.36	273472	3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	20171102001500	https://patch.com/california/pacificpalisades/escaped-inmate-premature-births-director-accused-patch-pm
703115815	20171003	201710	2017	2017.7479	USA	UNITED STATES	USA								GOV	FIREFIGHTER						GOV			1	173	173	17	4	-5.0	1	1	1	-5.91715976331361	3	San Fernando Valley, California, United States	US	USCA	CA037	34.1819	-118.36	273472	3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	3	San Fernando Valley, California, United States	US	USCA		34.1819	-118.36	273472	20171102001500	https://patch.com/california/pacificpalisades/escaped-inmate-premature-births-director-accused-patch-pm
703115816	20171003	201710	2017	2017.7479	USA	UNITED STATES	USA								GOV	FIREFIGHTER						GOV			1	190	190	19	4	-10.0	2	1	2	-5.91715976331361	3	Yorba Linda Middle School, California, United States	US	USCA	CA059	33.8916	-117.825	1763417	3	Yorba Linda Middle School, California, United States	US	USCA		33.8916	-117.825	1763417	3	Yorba Linda Middle School, California, United States	US	USCA		33.8916	-117.825	1763417	20171102001500	https://patch.com/california/pacificpalisades/escaped-inmate-premature-births-director-accused-patch-pm
703115817	20171003	201710	2017	2017.7479	USA	UNITED STATES	USA								GOV	FIREFIGHTER						GOV			1	190	190	19	4	-10.0	1	1	1	-5.91715976331361	3	San Fernando Valley, California, United States	US	USCA	CA037	34.1819	-118.36	273472	3	San Fernando Valley, California, United States	US	USCA		34.1819	-118.36	273472	3	San Fernando Valley, California, United States	US	USCA		34.1819	-118.36	273472	20171102001500	https://patch.com/california/pacificpalisades/escaped-inmate-premature-births-director-accused-patch-pm
703115818	20171003	201710	2017	2017.7479	USA	UNITED STATES	USA								GOV	FIREFIGHTER						GOV			1	190	190	19	4	-10.0	1	1	1	-5.91715976331361	3	San Fernando Valley, California, United States	US	USCA	CA037	34.1819	-118.36	273472	3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	20171102001500	https://patch.com/california/pacificpalisades/escaped-inmate-premature-births-director-accused-patch-pm
703115819	20171026	201710	2017	2017.8110	BEL	ANTWERP	BEL								CVL	RESIDENTS						CVL			0	042	042	04	1	1.9	5	1	5	-6.86813186813187	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171102001500	https://www.dailysabah.com/columns/ozan-ceyhun/2017/11/02/pkk-terrorism-must-be-prohibited-in-europe
