705160391	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								JUD	JUDGE						JUD			1	020	020	02	1	3.0	2	1	2	-6.53753026634383	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171109001500	http://wpri.com/2017/11/08/ri-mobster-set-to-testify-against-former-mob-boss/
705160392	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								JUD	JUDGE						JUD			1	115	115	11	3	-2.0	2	1	2	-6.53753026634383	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171109001500	http://wpri.com/2017/11/08/ri-mobster-set-to-testify-against-former-mob-boss/
705160393	20161109	201611	2016	2016.8466	USA	BOSTON	USA								JUDJUD	SUPERIOR COURT						JUD	JUD		1	110	110	11	3	-2.0	3	1	3	-8.14814814814815	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171109001500	http://wbsm.com/lawsuit-over-hernandez-jailhouse-phone-calls-dismissed/
705160394	20161109	201611	2016	2016.8466	USACVL	TEXAS	USA					CVL			USA	ORLANDO	USA								1	190	190	19	4	-10.0	7	1	7	-2.60707635009311	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171109001500	http://washingtoninformer.com/editorial-its-guns-that-kill-people-not-attitudes-religion-or-race/
705160395	20161109	201611	2016	2016.8466	USAEDU	UNITED STATES	USA					EDU			EDU	COLLEGE						EDU			0	012	012	01	1	-0.4	1	1	1	2.31884057971015	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171109001500	http://missoulian.com/news/national/govt-and-politics/pennsylvania-democrats-see-anti-trump-zeal-in-election-wins/article_3f18d277-1528-5286-b44e-4eaf24a8bc75.html
705160396	20161109	201611	2016	2016.8466	USAGOV	THE WHITE HOUSE	USA					GOV			USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	-2.11538461538462	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171109001500	http://www.msn.com/en-us/news/politics/trump-source-explains-why-gop-losses-not-referendum-on-president/ar-BBEJY6a
705160397	20161109	201611	2016	2016.8466	USAJUD	BOSTON	USA					JUD			JUD	JUDGE						JUD			1	020	020	02	1	3.0	5	1	5	-6.53753026634383	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171109001500	http://wpri.com/2017/11/08/ri-mobster-set-to-testify-against-former-mob-boss/
705160398	20161109	201611	2016	2016.8466	USAJUD	BOSTON	USA					JUD			JUD	JUDGE						JUD			1	115	115	11	3	-2.0	3	1	3	-6.53753026634383	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171109001500	http://wpri.com/2017/11/08/ri-mobster-set-to-testify-against-former-mob-boss/
705160399	20161109	201611	2016	2016.8466	USAJUD	BOSTON	USA					JUD			USA	BOSTON	USA								1	015	015	01	1	0.0	3	1	3	-6.53753026634383	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171109001500	http://wpri.com/2017/11/08/ri-mobster-set-to-testify-against-former-mob-boss/
705160400	20161109	201611	2016	2016.8466	USAJUD	BOSTON	USA					JUD			USA	BOSTON	USA								1	015	015	01	1	0.0	2	1	2	-6.53753026634383	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171109001500	http://wpri.com/2017/11/08/ri-mobster-set-to-testify-against-former-mob-boss/
705160401	20161109	201611	2016	2016.8466	USAJUD	BOSTON	USA					JUD			USA	UNITED STATES	USA								1	115	115	11	3	-2.0	2	1	2	-6.53753026634383	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171109001500	http://wpri.com/2017/11/08/ri-mobster-set-to-testify-against-former-mob-boss/
705160402	20171010	201710	2017	2017.7671	AFG	AFGHANISTAN	AFG																		0	010	010	01	1	0.0	2	1	2	-2.92721518987342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	0								5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	20171109001500	http://www.kunc.org/post/helmand-afghan-general-fights-taliban-cancer-some-help-us-marines
705160403	20171010	201710	2017	2017.7671	AFG	AFGHANISTAN	AFG																		0	110	110	11	3	-2.0	2	1	2	-2.92721518987342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	0								5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	20171109001500	http://www.kunc.org/post/helmand-afghan-general-fights-taliban-cancer-some-help-us-marines
705160404	20171010	201710	2017	2017.7671	BUS	BUSINESS						BUS			USA	MICHIGAN	USA								1	036	036	03	1	4.0	10	1	10	0.72992700729927	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171109001500	https://www.metrotimes.com/news-hits/archives/2017/11/08/detroits-cobo-center-to-host-cannabis-business-expo-in-december
705160405	20171010	201710	2017	2017.7671	CHN	CHINA	CHN								COP	PRISON						COP			0	173	173	17	4	-5.0	2	1	2	-0.632911392405069	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171109001500	http://www.chinadaily.com.cn/china/2017-11/09/content_34301733.htm
705160406	20171010	201710	2017	2017.7671	JUD	FEDERAL JUDGE						JUD			AFGGOV	AFGHANISTAN	AFG					GOV			0	172	172	17	4	-5.0	4	1	4	-1.14795918367347	4	Bost Airfield, Helmand, Afghanistan	AF	AF10	3546	31.5605	64.3649	6284812	4	Bost Airfield, Helmand, Afghanistan	AF	AF10	3546	31.5605	64.3649	6284812	4	Bost Airfield, Helmand, Afghanistan	AF	AF10	3546	31.5605	64.3649	6284812	20171109001500	https://www.voanews.com/a/us-military-2018-budget/4107051.html
705160407	20171010	201710	2017	2017.7671	JUD	FEDERAL JUDGE						JUD			GOV	ADMINISTRATION						GOV			0	172	172	17	4	-5.0	6	1	6	-1.14795918367347	4	Bost Airfield, Helmand, Afghanistan	AF	AF10	3546	31.5605	64.3649	6284812	4	Bost Airfield, Helmand, Afghanistan	AF	AF10	3546	31.5605	64.3649	6284812	4	Bost Airfield, Helmand, Afghanistan	AF	AF10	3546	31.5605	64.3649	6284812	20171109001500	https://www.voanews.com/a/us-military-2018-budget/4107051.html
705160408	20171010	201710	2017	2017.7671	JUD	LAWYER						JUD			LAB	EMPLOYEE						LAB			0	043	043	04	1	2.8	18	3	18	-3.36847114408202	3	Bowling Green, Kentucky, United States	US	USKY	KY227	36.9903	-86.4436	487744	3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	20171109001500	http://www.kentucky.com/news/business/article183519441.html
705160409	20171010	201710	2017	2017.7671	JUD	LAWYER						JUD			LAB	EMPLOYEE						LAB			0	043	043	04	1	2.8	12	3	12	-3.36847114408202	3	Jamestown, Kentucky, United States	US	USKY	KY207	36.9848	-85.063	495165	3	Jamestown, Kentucky, United States	US	USKY	KY207	36.9848	-85.063	495165	3	Jamestown, Kentucky, United States	US	USKY	KY207	36.9848	-85.063	495165	20171109001500	http://www.kentucky.com/news/business/article183519441.html
705160410	20171010	201710	2017	2017.7671	LAB	EMPLOYEE						LAB			JUD	LAWYER						JUD			0	042	042	04	1	1.9	6	3	6	-3.36847114408202	3	Bowling Green, Kentucky, United States	US	USKY	KY227	36.9903	-86.4436	487744	3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	20171109001500	http://www.kentucky.com/news/business/article183519441.html
705160411	20171010	201710	2017	2017.7671	LAB	EMPLOYEE						LAB			JUD	LAWYER						JUD			0	042	042	04	1	1.9	24	3	24	-3.36847114408202	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171109001500	http://www.kentucky.com/news/business/article183519441.html
705160412	20171010	201710	2017	2017.7671	LAB	EMPLOYEE						LAB			USA	UNITED STATES	USA								0	042	042	04	1	1.9	6	3	6	-3.36847114408202	3	Jamestown, Kentucky, United States	US	USKY	KY207	36.9848	-85.063	495165	3	Jamestown, Kentucky, United States	US	USKY	KY207	36.9848	-85.063	495165	3	Jamestown, Kentucky, United States	US	USKY	KY207	36.9848	-85.063	495165	20171109001500	http://www.kentucky.com/news/business/article183519441.html
705160413	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA																		1	172	172	17	4	-5.0	1	1	1	-5.97667638483965	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171109001500	http://www.mysanantonio.com/nation/article/Feinstein-Senate-Democrats-introduce-assault-12342832.php
705160414	20171010	201710	2017	2017.7671	USA	CALIFORNIA	USA																		1	172	172	17	4	-5.0	4	1	4	-5.97667638483965	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171109001500	http://www.mysanantonio.com/nation/article/Feinstein-Senate-Democrats-introduce-assault-12342832.php
705160415	20171010	201710	2017	2017.7671	USA	MICHIGAN	USA								BUS	BUSINESS						BUS			1	036	036	03	1	4.0	10	1	10	0.72992700729927	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171109001500	https://www.metrotimes.com/news-hits/archives/2017/11/08/detroits-cobo-center-to-host-cannabis-business-expo-in-december
705160416	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA								LAB	EMPLOYEE						LAB			0	043	043	04	1	2.8	6	3	6	-3.36847114408202	3	Jamestown, Kentucky, United States	US	USKY	KY207	36.9848	-85.063	495165	3	Jamestown, Kentucky, United States	US	USKY	KY207	36.9848	-85.063	495165	3	Jamestown, Kentucky, United States	US	USKY	KY207	36.9848	-85.063	495165	20171109001500	http://www.kentucky.com/news/business/article183519441.html
705160417	20171010	201710	2017	2017.7671	USACOP	NEW ORLEANS	USA					COP													1	1121	112	11	3	-2.0	10	1	10	-4.6875	0								0								0								20171109001500	http://www.nola.com/crime/index.ssf/2017/11/nopd_seeks_woman_suspected_of.html
705160418	20171102	201711	2017	2017.8274	COP	POLICE						COP													0	090	090	09	2	-2.0	3	1	3	-4.57142857142857	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171109001500	http://www.latimes.com/sns-bc-us--sexual-harassment-20171108-story.html
705160419	20171102	201711	2017	2017.8274	USA	WASHINGTON	USA								COP	DEPUTIES						COP			1	020	020	02	1	3.0	8	1	8	-6.02006688963211	3	Forest Park, California, United States	US	USCA	CA087	37.1338	-122.139	1658562	3	Forest Park, California, United States	US	USCA		37.1338	-122.139	1658562	3	Forest Park, California, United States	US	USCA		37.1338	-122.139	1658562	20171109001500	http://www.kptv.com/story/36797001/police-investigating-bodies-found-near-pittock-mansion-in-connection-with-missing-aloha-teen
705160420	20171108	201711	2017	2017.8438	CZE	CZECH REPUBLIC	CZE								GOVMILGOV	DEFENCE MINIST						GOV	MIL	GOV	1	040	040	04	1	1.0	10	1	10	2.68199233716475	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20171109001500	http://www.khmertimeskh.com/5089710/czechs-tout-defence-tech/
705160421	20171108	201711	2017	2017.8438	CZE	CZECH REPUBLIC	CZE								GOVMILGOV	DEFENCE MINIST						GOV	MIL	GOV	1	046	046	04	1	7.0	6	1	6	2.68199233716475	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20171109001500	http://www.khmertimeskh.com/5089710/czechs-tout-defence-tech/
705160422	20171108	201711	2017	2017.8438	GOV	ELECTORAL COMMISSION						GOV			CVL	VOTER						CVL			1	051	051	05	1	3.4	6	1	6	-0.18518518518518	5	Mashonaland West, Mashonaland West, Zimbabwe	ZI	ZI05	40201	-17	29.5	-2315777	5	Mashonaland West, Mashonaland West, Zimbabwe	ZI	ZI05	40201	-17	29.5	-2315777	5	Mashonaland West, Mashonaland West, Zimbabwe	ZI	ZI05	40201	-17	29.5	-2315777	20171109001500	http://www.newsdzezimbabwe.co.uk/2017/11/bvr-2-million-register.html
705160423	20171108	201711	2017	2017.8438	GOV	PRIME MINISTER						GOV			MIL	DEFENCE FORCE						MIL			1	112	112	11	3	-2.0	10	1	10	-2.26415094339623	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171109001500	http://www.voxy.co.nz/politics/5/297352
705160424	20171108	201711	2017	2017.8438	GOVEDU	MINIST OF EDUCATION						GOV	EDU		FJI	NAMOSI	FJI								1	026	026	02	1	4.0	10	1	10	1.41843971631206	0								0								0								20171109001500	http://fijisun.com.fj/2017/11/09/lease-secured-for-new-namosi-school-no-funds-to-build/
705160425	20171108	201711	2017	2017.8438	GOVMILGOV	DEFENCE MINIST						GOV	MIL	GOV	CZE	CZECH REPUBLIC	CZE								1	040	040	04	1	1.0	2	1	2	2.68199233716475	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20171109001500	http://www.khmertimeskh.com/5089710/czechs-tout-defence-tech/
705160426	20171108	201711	2017	2017.8438	GOVMILGOV	DEFENCE MINIST						GOV	MIL	GOV	CZE	CZECH REPUBLIC	CZE								1	040	040	04	1	1.0	2	1	2	2.68199233716475	1	Cambodia	CB	CB		13	105	CB	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20171109001500	http://www.khmertimeskh.com/5089710/czechs-tout-defence-tech/
705160427	20171108	201711	2017	2017.8438	GOVMILGOV	DEFENCE MINIST						GOV	MIL	GOV	CZE	CZECH REPUBLIC	CZE								1	040	040	04	1	1.0	6	1	6	2.68199233716475	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20171109001500	http://www.khmertimeskh.com/5089710/czechs-tout-defence-tech/
705160428	20171108	201711	2017	2017.8438	GOVMILGOV	DEFENCE MINIST						GOV	MIL	GOV	CZE	CZECH REPUBLIC	CZE								1	046	046	04	1	7.0	6	1	6	2.68199233716475	1	Cambodia	CB	CB		13	105	CB	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20171109001500	http://www.khmertimeskh.com/5089710/czechs-tout-defence-tech/
705160429	20171108	201711	2017	2017.8438	KHMELI	HUN SEN	KHM					ELI													1	020	020	02	1	3.0	10	1	10	-5.59440559440559	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	0								4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20171109001500	http://www.khmertimeskh.com/5089708/agriculture-reform-draft-laws-hold/
705160430	20171108	201711	2017	2017.8438	KHMELI	HUN SEN	KHM					ELI			GOVAGR	AGRICULTURE MINIST						GOV	AGR		1	100	100	10	3	-5.0	8	1	8	-5.59440559440559	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20171109001500	http://www.khmertimeskh.com/5089708/agriculture-reform-draft-laws-hold/
