705824468	20171103	201711	2017	2017.8301	AGRAGR	FARMER						AGR	AGR		CAN	MONTREAL	CAN								1	042	042	04	1	1.9	1	1	1	3.4136546184739	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	3	Essex, Massachusetts, United States	US	USMA	MA009	42.632	-70.7828	614536	3	Essex, Massachusetts, United States	US	USMA	MA009	42.632	-70.7828	614536	20171110230000	http://www.gloucestertimes.com/news/local_news/police-helping-in-toy-drive/article_87787e5d-8362-5383-8f70-f00e7a8e2588.html
705824469	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS																		0	112	112	11	3	-2.0	6	1	6	-0.43041606886657	4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	0								4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	20171110230000	https://www.coffscoastadvocate.com.au/news/oils-at-the-reef-concert-film-airs-ahead-of-bands-/3262572/
705824470	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								BUS	INVESTOR						BUS			1	042	042	04	1	1.9	2	1	2	-0.95693779904306	4	Maori, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.8	169.117	-1513340	4	Maori, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.8	169.117	-1513340	4	Maori, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.8	169.117	-1513340	20171110230000	http://www.nzherald.co.nz/opinion/news/article.cfm?c_id=466&objectid=11942612
705824471	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								BUS	INVESTOR						BUS			1	042	042	04	1	1.9	8	1	8	-0.95693779904306	4	Maori, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.8	169.117	-1513340	1	Hungary	HU	HU		47	20	HU	4	Maori, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.8	169.117	-1513340	20171110230000	http://www.nzherald.co.nz/opinion/news/article.cfm?c_id=466&objectid=11942612
705824472	20171103	201711	2017	2017.8301	BUS	INVESTOR						BUS			AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	2	1	2	-0.95693779904306	1	Australia	AS	AS		-25	135	AS	4	Maori, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.8	169.117	-1513340	1	Australia	AS	AS		-25	135	AS	20171110230000	http://www.nzherald.co.nz/opinion/news/article.cfm?c_id=466&objectid=11942612
705824473	20171103	201711	2017	2017.8301	CAN	CANADA	CAN																		1	042	042	04	1	1.9	2	1	2	-0.31007751937985	4	Lambton County, Ontario, Canada	CA	CA08	12661	42.8333	-82.0833	-567655	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171110230000	http://www.lfpress.com/2017/11/08/the-world-outdoors-lake-huron-ducks-dont-disappoint
705824474	20171103	201711	2017	2017.8301	CAN	CANADA	CAN																		1	042	042	04	1	1.9	6	1	6	-0.31007751937985	4	Lambton County, Ontario, Canada	CA	CA08	12661	42.8333	-82.0833	-567655	0								4	Lambton County, Ontario, Canada	CA	CA08	12661	42.8333	-82.0833	-567655	20171110230000	http://www.lfpress.com/2017/11/08/the-world-outdoors-lake-huron-ducks-dont-disappoint
705824475	20171103	201711	2017	2017.8301	CAN	MONTREAL	CAN								AGRAGR	FARMER						AGR	AGR		1	043	043	04	1	2.8	7	1	7	3.4136546184739	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20171110230000	http://www.gloucestertimes.com/news/local_news/police-helping-in-toy-drive/article_87787e5d-8362-5383-8f70-f00e7a8e2588.html
705824476	20171103	201711	2017	2017.8301	CAN	MONTREAL	CAN								AGRAGR	FARMER						AGR	AGR		1	043	043	04	1	2.8	1	1	1	3.4136546184739	3	Essex, Massachusetts, United States	US	USMA	MA009	42.632	-70.7828	614536	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	3	Essex, Massachusetts, United States	US	USMA	MA009	42.632	-70.7828	614536	20171110230000	http://www.gloucestertimes.com/news/local_news/police-helping-in-toy-drive/article_87787e5d-8362-5383-8f70-f00e7a8e2588.html
705824477	20171103	201711	2017	2017.8301	EDU	SCHOOL						EDU													1	193	193	19	4	-10.0	3	1	3	-2.10970464135021	3	Wausau, Florida, United States	US	USFL	FL133	30.6321	-85.5888	292952	0								3	Wausau, Florida, United States	US	USFL	FL133	30.6321	-85.5888	292952	20171110230000	http://www.wausaudailyherald.com/story/news/nation-now/2017/11/10/florida-school-selling-bulletproof-panels-students-backpacks/853214001/
705824478	20171103	201711	2017	2017.8301	EDU	SCHOOL						EDU													1	193	193	19	4	-10.0	2	1	2	-2.10970464135021	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	0								3	Wausau, Florida, United States	US	USFL	FL133	30.6321	-85.5888	292952	20171110230000	http://www.wausaudailyherald.com/story/news/nation-now/2017/11/10/florida-school-selling-bulletproof-panels-students-backpacks/853214001/
705824479	20171103	201711	2017	2017.8301	GOV	CHANCELLOR						GOV			EDU	UNIVERSITY						EDU			1	051	051	05	1	3.4	10	1	10	7.27272727272727	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20171110230000	http://www.davisenterprise.com/local-news/ucd-recognized-as-innovation-of-the-year-honoree/
705824480	20171103	201711	2017	2017.8301	GOV	KINGDOM						GOV			LBNGOV	LEBANON	LBN					GOV			1	173	173	17	4	-5.0	6	2	6	-4.08710988421134	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171110230000	https://www.msn.com/en-us/news/world/it-looks-like-saudi-arabia-removed-lebanons-prime-minister-e2-80-94-and-it-may-be-the-first-move-in-starting-a-war/ar-BBEPaEV
705824481	20171103	201711	2017	2017.8301	GOV	KINGDOM						GOV			SAU	SAUDI ARABIA	SAU								1	173	173	17	4	-5.0	1	1	1	-4.23216444981862	1	Israel	IS	IS		31.5	34.75	IS	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Israel	IS	IS		31.5	34.75	IS	20171110230000	https://www.businessinsider.com.au/saudi-arabia-lebanon-israel-hezbollah-middle-east-war-2017-11
705824482	20171103	201711	2017	2017.8301	GOV	KINGDOM						GOV			SAU	SAUDI ARABIA	SAU								1	173	173	17	4	-5.0	1	1	1	-4.23216444981862	1	Israel	IS	IS		31.5	34.75	IS	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171110230000	https://www.businessinsider.com.au/saudi-arabia-lebanon-israel-hezbollah-middle-east-war-2017-11
705824483	20171103	201711	2017	2017.8301	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	2.76073619631902	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171110230000	http://www.shorelinemedia.net/ludington_daily_news/news/nation/the-latest-melania-trump-plays-with-kids-at-alaska-base/article_ad1c15b1-06b2-5a81-93e9-f2e7b6b8cf18.html
705824484	20171103	201711	2017	2017.8301	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	2.76073619631902	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171110230000	http://www.shorelinemedia.net/ludington_daily_news/news/nation/the-latest-melania-trump-plays-with-kids-at-alaska-base/article_ad1c15b1-06b2-5a81-93e9-f2e7b6b8cf18.html
705824485	20171103	201711	2017	2017.8301	ITA	ITALY	ITA								BUS	CORPORATION						BUS			1	010	010	01	1	0.0	4	1	4	2.94117647058824	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171110230000	http://romesentinel.com/education/board-mulls-changes-in-evaluating-super/QBqqki!ZeOq2DvfkuJgSzODk82bA/
705824486	20171103	201711	2017	2017.8301	LEG	NATIONAL COUNCIL						LEG			USA	SAN FRANCISCO	USA								1	042	042	04	1	1.9	4	1	4	-3.36134453781512	3	Banner Springs, California, United States	US	USCA	CA051	37.6853	-118.592	266412	3	Banner Springs, California, United States	US	USCA		37.6853	-118.592	266412	3	Banner Springs, California, United States	US	USCA		37.6853	-118.592	266412	20171110230000	http://clarksvillenow.com/local/northeast-middle-school-teacher-researches-veterans-sacrifice/
705824487	20171103	201711	2017	2017.8301	USA	COLUMBUS	USA																		1	071	071	07	2	7.4	10	1	10	-2.46406570841889	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	0								3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20171110230000	http://www.speroforum.com/a/LEDBPYGSUB6/82150-Terrorismaffiliated-Muslim-group-gets-taxpayer-cash
705824488	20171103	201711	2017	2017.8301	USA	SAN FRANCISCO	USA								LEG	NATIONAL COUNCIL						LEG			1	043	043	04	1	2.8	2	1	2	-3.36134453781512	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	Banner Springs, California, United States	US	USCA		37.6853	-118.592	266412	20171110230000	http://clarksvillenow.com/local/northeast-middle-school-teacher-researches-veterans-sacrifice/
705824489	20171109	201711	2017	2017.8466	AUS	AUSTRALIA	AUS																		0	025	025	02	1	-0.3	4	1	4	-6.21621621621622	4	Tewantin, Queensland, Australia	AS	AS04	154693	-26.391	153.034	-1604210	0								4	Tewantin, Queensland, Australia	AS	AS04	154693	-26.391	153.034	-1604210	20171110230000	https://www.noosanews.com.au/news/queensland-election-2017-lnp-to-appeal-sentence-in/3262587/
705824490	20171109	201711	2017	2017.8466	BHSOPP	BAHAMA	BHS					OPP			GOV	ADMINISTRATION						GOV			1	020	020	02	1	3.0	1	1	1	0	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20171110230000	http://www.tribune242.com/news/2017/nov/10/davis-rbdf-audit-attempt-smear-reputation-plp/
705824491	20171109	201711	2017	2017.8466	BOLGOVBUS	BOLIVIA	BOL					GOV	BUS		ESP	SPANISH	ESP								0	012	012	01	1	-0.4	12	1	6	0.9478672985782	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	1	Spain	SP	SP		40	-4	SP	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	20171110230000	http://www.plenglish.com/index.php?o=rn&id=20884&SEO=spanish-party-podemos-leader-decorated-by-bolivian-parlamentarians
705824492	20171109	201711	2017	2017.8466	BOLGOVBUS	BOLIVIA	BOL					GOV	BUS		ESP	SPANISH	ESP								0	012	012	01	1	-0.4	4	1	2	0.9478672985782	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171110230000	http://www.plenglish.com/index.php?o=rn&id=20884&SEO=spanish-party-podemos-leader-decorated-by-bolivian-parlamentarians
705824493	20171109	201711	2017	2017.8466	BOLGOVBUS	BOLIVIA	BOL					GOV	BUS		ESP	SPANISH	ESP								0	012	012	01	1	-0.4	2	1	1	0.9478672985782	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171110230000	http://www.plenglish.com/index.php?o=rn&id=20884&SEO=spanish-party-podemos-leader-decorated-by-bolivian-parlamentarians
705824494	20171109	201711	2017	2017.8466	OPP	OPPOSITION LEADER						OPP			GOV	ADMINISTRATION						GOV			1	020	020	02	1	3.0	8	1	8	0	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20171110230000	http://www.tribune242.com/news/2017/nov/10/davis-rbdf-audit-attempt-smear-reputation-plp/
705824495	20171109	201711	2017	2017.8466	UAF	GUNMEN						UAF													1	193	193	19	4	-10.0	10	1	10	-9.9206349206349	4	Sikatuna, Quezon City, Philippines	RP	RPF2	24210	14.6381	121.059	10584905	0								4	Sikatuna, Quezon City, Philippines	RP	RPF2	24210	14.6381	121.059	10584905	20171110230000	http://www.philstar.com/cebu-news/2017/11/11/1757849/drug-suspect-wanted-man-killed-separate-shootings
705824496	20171109	201711	2017	2017.8466	VNM	VIETNAM	VNM																		0	051	051	05	1	3.4	1	1	1	-0.5893909626719	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171110230000	http://www.philstar.com/world/2017/11/11/1757821/trump-marks-veterans-day-vietnam
705824497	20171109	201711	2017	2017.8466	VNM	VIETNAM	VNM																		0	051	051	05	1	3.4	1	1	1	-0.5893909626719	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171110230000	http://www.philstar.com/world/2017/11/11/1757821/trump-marks-veterans-day-vietnam
705824498	20171109	201711	2017	2017.8466	VNM	VIETNAM	VNM								VNMMIL	VIETNAM	VNM					MIL			0	051	051	05	1	3.4	1	1	1	-0.5893909626719	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171110230000	http://www.philstar.com/world/2017/11/11/1757821/trump-marks-veterans-day-vietnam
705824499	20171110	201711	2017	2017.8493											ARG	ARGENTINA	ARG								1	042	042	04	1	1.9	3	1	3	2.94117647058824	0								4	La Boca, Distrito Federal, Argentina	AR	AR07	22379	-34.6325	-58.359	-978821	4	La Boca, Distrito Federal, Argentina	AR	AR07	22379	-34.6325	-58.359	-978821	20171110230000	https://www.wanderlust.co.uk/content/argentina-foodie-trekking-wildlife-adventures-you-ll-want-to-book-now
705824500	20171110	201711	2017	2017.8493											ARG	ARGENTINA	ARG								1	042	042	04	1	1.9	1	1	1	2.94117647058824	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	La Boca, Distrito Federal, Argentina	AR	AR07	22379	-34.6325	-58.359	-978821	20171110230000	https://www.wanderlust.co.uk/content/argentina-foodie-trekking-wildlife-adventures-you-ll-want-to-book-now
705824501	20171110	201711	2017	2017.8493											ARG	ARGENTINA	ARG								1	043	043	04	1	2.8	10	1	10	2.94117647058824	0								4	Patagonia, Argentina (general), Argentina	AR	AR00	22391	-44	-68	-1007160	4	Patagonia, Argentina (general), Argentina	AR	AR00	22391	-44	-68	-1007160	20171110230000	https://www.wanderlust.co.uk/content/argentina-foodie-trekking-wildlife-adventures-you-ll-want-to-book-now
705824502	20171110	201711	2017	2017.8493											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	1	1	1	-0.45016077170418	0								4	Nullawarre, Victoria, Australia	AS	AS07	5407	-38.4667	142.767	-1592441	4	Nullawarre, Victoria, Australia	AS	AS07	5407	-38.4667	142.767	-1592441	20171110230000	http://www.standard.net.au/story/5044703/giving-silent-lives-of-women-a-voice/
705824503	20171110	201711	2017	2017.8493											AUS	AUSTRALIAN	AUS								1	042	042	04	1	1.9	10	1	10	2.92134831460675	0								4	Towie, Aberdeenshire, United Kingdom	UK	UKT6	40171	57.1833	-2.93333	-2610065	4	Towie, Aberdeenshire, United Kingdom	UK	UKT6	40171	57.1833	-2.93333	-2610065	20171110230000	http://www.dailymail.co.uk/tvshowbiz/article-5071471/Lucy-Mecklenburgh-Olympia-Valance-stun-Oaks-Day.html
705824504	20171110	201711	2017	2017.8493											AUS	VICTORIA	AUS								0	043	043	04	1	2.8	8	1	8	-0.45016077170418	0								4	Blue Mountains, Queensland, Australia	AS	AS04	154701	-21.6333	148.967	-1559960	4	Blue Mountains, Queensland, Australia	AS	AS04	154701	-21.6333	148.967	-1559960	20171110230000	http://www.standard.net.au/story/5044703/giving-silent-lives-of-women-a-voice/
705824505	20171110	201711	2017	2017.8493											AUS	AUSTRALIA	AUS								0	080	080	08	2	5.0	1	1	1	-0.45016077170418	0								4	Nullawarre, Victoria, Australia	AS	AS07	5407	-38.4667	142.767	-1592441	4	Nullawarre, Victoria, Australia	AS	AS07	5407	-38.4667	142.767	-1592441	20171110230000	http://www.standard.net.au/story/5044703/giving-silent-lives-of-women-a-voice/
705824506	20171110	201711	2017	2017.8493											AUS	AUSTRALIA	AUS								0	080	080	08	2	5.0	4	1	4	-0.45016077170418	0								4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	20171110230000	http://www.standard.net.au/story/5044703/giving-silent-lives-of-women-a-voice/
705824507	20171110	201711	2017	2017.8493											AUS	AUSTRALIA	AUS								0	141	141	14	3	-6.5	6	1	6	-0.45016077170418	0								4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	20171110230000	http://www.standard.net.au/story/5044703/giving-silent-lives-of-women-a-voice/
705824508	20171110	201711	2017	2017.8493											AUS	AUSTRALIA	AUS								0	141	141	14	3	-6.5	2	1	2	-0.45016077170418	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171110230000	http://www.standard.net.au/story/5044703/giving-silent-lives-of-women-a-voice/
705824509	20171110	201711	2017	2017.8493											AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	2	1	2	-6.47058823529412	0								4	Tewantin, Queensland, Australia	AS	AS04	154693	-26.391	153.034	-1604210	4	Tewantin, Queensland, Australia	AS	AS04	154693	-26.391	153.034	-1604210	20171110230000	https://www.noosanews.com.au/news/andrew-lee-jailed-for-killing-patrick-cronin-durin/3262620/
705824510	20171110	201711	2017	2017.8493											BLR	BELARUS	BLR								1	173	173	17	4	-5.0	4	1	4	-0.42826552462527	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20171110230000	https://charter97.org/en/news/2017/11/10/268781/
705824511	20171110	201711	2017	2017.8493											BUS	BANK						BUS			0	036	036	03	1	4.0	10	1	10	-2.50569476082004	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171110230000	http://www.app.com.pk/finance-ministry-strongly-rebutted-a-report-carries-by-a-section-of-media/
705824512	20171110	201711	2017	2017.8493											BUS	COMPANY						BUS			0	040	040	04	1	1.0	2	1	2	-2.53456221198157	0								3	Malvern, Pennsylvania, United States	US	USPA	PA029	40.0362	-75.5138	1180245	3	Malvern, Pennsylvania, United States	US	USPA	PA029	40.0362	-75.5138	1180245	20171110230000	http://www.philly.com/philly/business/cannabis/for-medical-marijuana-patients-in-the-suburbs-philadelphias-loss-will-be-malverns-gain-20171110.html
705824513	20171110	201711	2017	2017.8493											BUS	COMPANY						BUS			0	040	040	04	1	1.0	8	1	8	-2.53456221198157	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171110230000	http://www.philly.com/philly/business/cannabis/for-medical-marijuana-patients-in-the-suburbs-philadelphias-loss-will-be-malverns-gain-20171110.html
