703195402	20171026	201710	2017	2017.8110	GOV	CHIEF MINISTER						GOV			sen	SENA			sen						1	010	010	01	1	0.0	8	1	8	-6.09756097560976	4	Shiv, Rajasthan, India	IN	IN24	17848	26.1833	71.25	-2111141	4	Shiv, Rajasthan, India	IN	IN24	17848	26.1833	71.25	-2111141	4	Shiv, Rajasthan, India	IN	IN24	17848	26.1833	71.25	-2111141	20171102064500	https://www.ndtv.com/india-news/ally-shiv-senas-classic-opposition-move-a-booklet-against-the-bjp-1770104
703195403	20171026	201710	2017	2017.8110	IND	NEW DELHI	IND								FRA	PARIS	FRA								1	050	050	05	1	3.5	4	1	4	1.82232346241458	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171102064500	http://www.atimes.com/france-ready-join-indias-anti-china-front/
703195404	20171026	201710	2017	2017.8110	USA	WEST VIRGINIA	USA																		1	1723	172	17	4	-5.0	10	1	10	1.19760479041916	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20171102064500	http://www.dominionpost.com/M-SNAP-opens-doors-to-holiday-sh
703195405	20171026	201710	2017	2017.8110	USA	NEW YORK	USA								FRA	PARIS	FRA								1	057	057	05	1	8.0	7	1	7	0.76726342710998	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20171102064500	http://blogs.worldbank.org/africacan/climatechange/trade/ppps/education/energy/publicsphere/archive/201604
703195406	20171026	201710	2017	2017.8110	ZWE	ZIMBABWE	ZWE								PTY	PRESIDENTIAL CANDIDATE									1	051	051	05	1	3.4	2	1	2	3.21543408360128	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171102064500	https://www.newsday.co.zw/2017/11/mujuru-coalition-launched-byo/
703195407	20171101	201711	2017	2017.8247											GOV	KING						GOV			0	052	052	05	1	3.5	5	1	5	2.18181818181818	0								0								0								20171102064500	https://www.newsday.co.zw/2017/11/king-clansmen-clash-rainmaking-ceremony/
703195408	20171101	201711	2017	2017.8247											PAK	PAKISTAN	PAK								0	190	190	19	4	-10.0	1	1	1	-7.22543352601156	0								4	Kazi Ahmad, Sindh, Pakistan	PK	PK05	40401	26.3019	68.1042	-2771982	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20171102064500	http://www.dailyrecord.co.uk/news/scottish-news/restaurant-killer-caged-after-39-11450975
703195409	20171101	201711	2017	2017.8247	ARE	UNITED ARAB EMIRATES	ARE								GBR	BRITISH	GBR								0	012	012	01	1	-0.4	2	1	2	-7.70750988142292	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20171102064500	http://www.dailyrecord.co.uk/news/scottish-news/scot-trapped-dubai-two-years-11450830
703195410	20171101	201711	2017	2017.8247	COP	PRISON						COP			LEG	PARLIAMENTARIAN						LEG			1	173	173	17	4	-5.0	6	1	6	-5.48302872062663	4	Chikurubi, Harare, Zimbabwe	ZI	ZI10	40197	-17.7811	31.1777	10644218	4	Chikurubi, Harare, Zimbabwe	ZI	ZI10	40197	-17.7811	31.1777	10644218	4	Chikurubi, Harare, Zimbabwe	ZI	ZI10	40197	-17.7811	31.1777	10644218	20171102064500	https://www.newsday.co.zw/2017/11/200-mental-patients-detained-chikurubi-prison/
703195411	20171101	201711	2017	2017.8247	COP	PRISON						COP			ZWE	ZIMBABWE	ZWE								1	173	173	17	4	-5.0	4	1	4	-5.48302872062663	4	Chikurubi, Harare, Zimbabwe	ZI	ZI10	40197	-17.7811	31.1777	10644218	4	Chikurubi, Harare, Zimbabwe	ZI	ZI10	40197	-17.7811	31.1777	10644218	4	Chikurubi, Harare, Zimbabwe	ZI	ZI10	40197	-17.7811	31.1777	10644218	20171102064500	https://www.newsday.co.zw/2017/11/200-mental-patients-detained-chikurubi-prison/
703195412	20171101	201711	2017	2017.8247	GBRGOV	UNITED KINGDOM	GBR					GOV			GBR	UNITED KINGDOM	GBR								0	012	012	01	1	-0.4	3	1	3	-7.70750988142292	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20171102064500	http://www.dailyrecord.co.uk/news/scottish-news/scot-trapped-dubai-two-years-11450830
703195413	20171101	201711	2017	2017.8247	GOV	MINISTRY						GOV			CVL	CITIZEN						CVL			1	010	010	01	1	0.0	5	1	5	-7.27699530516432	5	Kween District, Kween, Uganda	UG	UGF9	18585	1.37732	34.5746	11074795	5	Kween District, Kween, Uganda	UG	UGF9	18585	1.37732	34.5746	11074795	5	Kween District, Kween, Uganda	UG	UGF9	18585	1.37732	34.5746	11074795	20171102064500	http://www.dailynews.co.tz/index.php/home-news/53935-dar-on-alert-intensfies-control-of-marburg
703195414	20171101	201711	2017	2017.8247	GOV	PRESIDENT						GOV			GOVPTY	RULING PARTY						GOV			1	120	120	12	3	-4.0	5	1	5	-2.03045685279188	0								0								0								20171102064500	http://news2.onlinenigeria.com/news/general/672814-sgf-again,-buhari-fails-to-play-father-figure-%E2%80%94-ohanaeze.html
703195415	20171101	201711	2017	2017.8247	GOV	MINIST						GOV			GUY	GUYANA	GUY								1	010	010	01	1	0.0	10	1	10	-1.82767624020888	4	Demerara, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.1667	-919880	4	Demerara, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.1667	-919880	4	Demerara, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.1667	-919880	20171102064500	https://www.stabroeknews.com/2017/news/stories/11/02/jagdeo-distances-self-from-afc-canada-woes/
703195416	20171101	201711	2017	2017.8247	GOV	MINIST OF THE PRESIDENCY						GOV			GUY	GUYANA	GUY								1	071	071	07	2	7.4	5	1	5	-1.82767624020888	4	Demerara, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.1667	-919880	4	Demerara, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.1667	-919880	4	Demerara, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.1667	-919880	20171102064500	https://www.stabroeknews.com/2017/news/stories/11/02/jagdeo-distances-self-from-afc-canada-woes/
703195417	20171101	201711	2017	2017.8247	GOV	MINIST OF THE PRESIDENCY						GOV			GUY	GUYANA	GUY								1	0841	084	08	2	7.0	5	1	5	-1.82767624020888	4	Demerara, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.1667	-919880	4	Demerara, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.1667	-919880	4	Demerara, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.1667	-919880	20171102064500	https://www.stabroeknews.com/2017/news/stories/11/02/jagdeo-distances-self-from-afc-canada-woes/
703195418	20171101	201711	2017	2017.8247	HLH	HOSPITAL						HLH			NGAGOV	NIGERIA	NGA					GOV			1	043	043	04	1	2.8	3	1	3	-0.11976047904192	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171102064500	http://news2.onlinenigeria.com/news/general/672818-family-allays-fears-over-ekwueme%E2%80%99s-health.html
703195419	20171101	201711	2017	2017.8247	LEG	PARLIAMENTARIAN						LEG			COP	PRISON						COP			1	173	173	17	4	-5.0	6	1	6	-5.48302872062663	4	Chikurubi, Harare, Zimbabwe	ZI	ZI10	40197	-17.7811	31.1777	10644218	4	Chikurubi, Harare, Zimbabwe	ZI	ZI10	40197	-17.7811	31.1777	10644218	4	Chikurubi, Harare, Zimbabwe	ZI	ZI10	40197	-17.7811	31.1777	10644218	20171102064500	https://www.newsday.co.zw/2017/11/200-mental-patients-detained-chikurubi-prison/
703195420	20171101	201711	2017	2017.8247	LEG	PARLIAMENTARIAN						LEG			ZWE	ZIMBABWE	ZWE								1	173	173	17	4	-5.0	4	1	4	-5.48302872062663	4	Chikurubi, Harare, Zimbabwe	ZI	ZI10	40197	-17.7811	31.1777	10644218	4	Chikurubi, Harare, Zimbabwe	ZI	ZI10	40197	-17.7811	31.1777	10644218	4	Chikurubi, Harare, Zimbabwe	ZI	ZI10	40197	-17.7811	31.1777	10644218	20171102064500	https://www.newsday.co.zw/2017/11/200-mental-patients-detained-chikurubi-prison/
703195421	20171101	201711	2017	2017.8247	NGAGOV	NIGERIA	NGA					GOV			HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	3	1	3	-0.11976047904192	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171102064500	http://news2.onlinenigeria.com/news/general/672818-family-allays-fears-over-ekwueme%E2%80%99s-health.html
703195422	20171101	201711	2017	2017.8247	USAGOV	THE US	USA					GOV			USA	NEW YORK	USA								1	111	111	11	3	-2.0	3	1	3	-2.54854368932039	1	Iraq	IZ	IZ		33	44	IZ	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20171102064500	http://www.dailytelegraph.com.au/technology/wouldnt-want-to-live-there-anyway-aussies-laugh-in-face-of-trump-vow-to-axe-green-card/news-story/0c19d22b13258b6f7ab1d95b73760a69?nk=b7d6a4c35dd31221c44e5dd6f2a325ba-1509604322
703195423	20171101	201711	2017	2017.8247	ZWE	HARARE	ZWE								ZWEJUD	ZIMBABWE	ZWE					JUD			1	071	071	07	2	7.4	4	1	4	-5.92105263157896	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171102064500	https://www.newsday.co.zw/2017/11/court-grants-state-order-dispose-confiscated-goods/
703195424	20171101	201711	2017	2017.8247	ZWE	HARARE	ZWE								ZWEJUD	ZIMBABWE	ZWE					JUD			1	1711	171	17	4	-9.2	4	1	4	-5.92105263157896	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171102064500	https://www.newsday.co.zw/2017/11/court-grants-state-order-dispose-confiscated-goods/
703195425	20171101	201711	2017	2017.8247	ZWEJUD	HARARE	ZWE					JUD													1	071	071	07	2	7.4	6	1	6	-5.92105263157896	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171102064500	https://www.newsday.co.zw/2017/11/court-grants-state-order-dispose-confiscated-goods/
703195426	20171101	201711	2017	2017.8247	ZWEJUD	HARARE	ZWE					JUD													1	1711	171	17	4	-9.2	6	1	6	-5.92105263157896	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171102064500	https://www.newsday.co.zw/2017/11/court-grants-state-order-dispose-confiscated-goods/
703195427	20171102	201711	2017	2017.8274											ABR010	FREEMASON									1	030	030	03	1	4.0	2	1	2	0	0								4	Balgowlah, New South Wales, Australia	AS	AS02	5044	-33.8	151.267	-1557090	4	Balgowlah, New South Wales, Australia	AS	AS02	5044	-33.8	151.267	-1557090	20171102064500	http://www.dailytelegraph.com.au/newslocal/manly-daily/divorced-you-can-now-become-a-member-of-the-freemasons/news-story/06115ac644adc57fe1570ac2699361a4?nk=b62c2f29a5fb5735decf7f52835e8a23-1509604347
703195428	20171102	201711	2017	2017.8274											ABR010	FREEMASON									1	030	030	03	1	4.0	8	1	8	0	0								4	Pittwater, New South Wales, Australia	AS	AS02	5104	-33.6167	151.3	-1595452	4	Pittwater, New South Wales, Australia	AS	AS02	5104	-33.6167	151.3	-1595452	20171102064500	http://www.dailytelegraph.com.au/newslocal/manly-daily/divorced-you-can-now-become-a-member-of-the-freemasons/news-story/06115ac644adc57fe1570ac2699361a4?nk=b62c2f29a5fb5735decf7f52835e8a23-1509604347
703195429	20171102	201711	2017	2017.8274											AFG	KABUL	AFG								1	183	183	18	4	-10.0	10	1	10	-14.1414141414142	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Parwan, Parvan, Afghanistan	AF	AF40	3717	35.1215	69.2373	-3377581	20171102064500	https://www.siasat.com/news/tanker-explosion-afghanistan-kills-8-injures-25-1250621/
703195430	20171102	201711	2017	2017.8274											AFR	AFRICA	AFR								0	014	014	01	1	0.0	1	1	1	-2.35148514851485	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171102064500	http://www.dailyrecord.co.uk/news/scottish-news/rangers-oldco-feeding-frenzy-liquidators-11452697
703195431	20171102	201711	2017	2017.8274											AFR	AFRICA	AFR								1	043	043	04	1	2.8	10	1	10	-0.84889643463497	0								4	Budakli, Bitlis, Turkey	TU	TU13	28343	38.9194	42.9349	10441141	4	Budakli, Bitlis, Turkey	TU	TU13	28343	38.9194	42.9349	10441141	20171102064500	http://www.ozy.com/good-sht/the-turkish-hot-springs-where-residents-bathe-with-water-buffalo/81507
703195432	20171102	201711	2017	2017.8274											AFR	AFRICA	AFR								0	060	060	06	2	6.0	3	1	3	-2.35148514851485	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171102064500	http://www.dailyrecord.co.uk/news/scottish-news/rangers-oldco-feeding-frenzy-liquidators-11452697
703195433	20171102	201711	2017	2017.8274											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	6	1	6	-1.25195618153364	0								4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	20171102064500	http://news2.onlinenigeria.com/news/general/672827-pregnant-woman-loses-husband-after-he-was-mysteriously-shot-and-rejected-by-2-hospitals-in-port-harcourt.html
703195434	20171102	201711	2017	2017.8274											ARE	UNITED ARAB EMIRATES	ARE								1	172	172	17	4	-5.0	1	1	1	-7.70750988142292	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20171102064500	http://www.dailyrecord.co.uk/news/scottish-news/scot-trapped-dubai-two-years-11450830
703195435	20171102	201711	2017	2017.8274											ARE	UNITED ARAB EMIRATES	ARE								1	172	172	17	4	-5.0	1	1	1	-7.70750988142292	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171102064500	http://www.dailyrecord.co.uk/news/scottish-news/scot-trapped-dubai-two-years-11450830
