705327639	20161109	201611	2016	2016.8466	NGA	NIGERIA	NGA								CHE	SWITZERLAND	CHE								0	062	062	06	2	7.4	6	1	6	-3.07128722227166	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Switzerland	SZ	SZ		47	8	SZ	20171109123000	http://www.reuters.com/article/saudi-arrests-assets/saudi-arabia-faces-battle-to-repatriate-assets-after-corruption-crackdown-idUSL5N1NE3FE
705327640	20161109	201611	2016	2016.8466	NGA	NIGERIA	NGA								CHE	SWITZERLAND	CHE								0	062	062	06	2	7.4	24	1	24	-3.07128722227166	1	Nigeria	NI	NI		10	8	NI	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171109123000	http://www.reuters.com/article/saudi-arrests-assets/saudi-arabia-faces-battle-to-repatriate-assets-after-corruption-crackdown-idUSL5N1NE3FE
705327641	20161109	201611	2016	2016.8466	NGA	NIGERIA	NGA								NGAELI	NIGERIA	NGA					ELI			0	1711	171	17	4	-9.2	30	1	30	-3.07128722227166	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20171109123000	http://www.reuters.com/article/saudi-arrests-assets/saudi-arabia-faces-battle-to-repatriate-assets-after-corruption-crackdown-idUSL5N1NE3FE
705327642	20161109	201611	2016	2016.8466	NOR	NORWAY	NOR								EUR	EUROPE	EUR								1	061	061	06	2	6.4	6	1	6	-0.23696682464455	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20171109123000	https://sputniknews.com/europe/201711091058951219-norway-record-gas-exports/
705327643	20161109	201611	2016	2016.8466	NOR	NORWAY	NOR								EUR	EUROPE	EUR								1	061	061	06	2	6.4	4	1	4	-0.23696682464455	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20171109123000	https://sputniknews.com/europe/201711091058951219-norway-record-gas-exports/
705327644	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA																		1	086	086	08	2	9.0	4	1	4	0.99009900990099	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20171109123000	https://www.newsreview.com/sacramento/thor-ragnarok/content?oid=25328490
705327645	20161109	201611	2016	2016.8466	USA	WASHINGTON	USA								MNCUSA	OFFICE DEPOT INC	USA					MNC			1	084	084	08	2	7.0	10	1	10	2.05761316872428	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109123000	http://www.finanznachrichten.de/nachrichten-2017-11/42193499-office-depot-inc-q3-profit-falls-17-020.htm
705327646	20161109	201611	2016	2016.8466	USALEG	THE US	USA					LEG			LEG	HOUSE OF REPRESENTATIVES						LEG			1	030	030	03	1	4.0	10	1	10	5.84415584415584	0								0								0								20171109123000	http://rinf.com/alt-news/newswire/presstv-us-lawmakers-agree-on-700bn-military-budget/
705327647	20161109	201611	2016	2016.8466	VAT	VATICAN	VAT																		1	172	172	17	4	-5.0	5	1	5	-0.41666666666667	1	Vatican City	VT	VT		41.9	12.45	VT	0								1	Vatican City	VT	VT		41.9	12.45	VT	20171109123000	http://www.sbs.com.au/news/article/2017/11/09/holy-smokes-vatican-bans-cigarettes
705327648	20161109	201611	2016	2016.8466	idg	INDIGENOUS			idg						CVL	COMMUNITY						CVL			1	190	190	19	4	-10.0	5	1	5	-8.17941952506596	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20171109123000	http://unpo.org/article/20440
705327649	20171010	201710	2017	2017.7671											TUN	TUNISIA	TUN								0	046	046	04	1	7.0	3	1	3	-3.6563071297989	0								4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	4	Bani Walid, Libya (general), Libya	LY	LY00	19098	31.7566	13.9942	-3163263	20171109123000	http://uk.reuters.com/article/uk-libya-security/hilltop-tribes-bitterness-a-challenge-for-libya-peace-effort-idUKKBN1D91LM
705327650	20171010	201710	2017	2017.7671											TUN	TUNIS	TUN								0	164	164	16	4	-7.0	9	1	9	-3.6563071297989	0								4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	20171109123000	http://uk.reuters.com/article/uk-libya-security/hilltop-tribes-bitterness-a-challenge-for-libya-peace-effort-idUKKBN1D91LM
705327651	20171010	201710	2017	2017.7671											USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-4.39223697650664	0								3	Lassen County, California, United States	US	USCA		40.6666	-120.584	1693324	3	Lassen County, California, United States	US	USCA		40.6666	-120.584	1693324	20171109123000	http://goldrushcam.com/sierrasuntimes/index.php/news/local-news/11841-california-farm-bureau-federation-commentary-raising-livestock-in-areas-with-wolves-won-t-be-easy
705327652	20171010	201710	2017	2017.7671	FRAMED	FRANCE	FRA					MED			FRA	FRENCH	FRA								1	190	190	19	4	-10.0	1	1	1	-7.14285714285714	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171109123000	https://www.gatestoneinstitute.org/11336/france-decomposing
705327653	20171010	201710	2017	2017.7671	GOV	ADMINISTRATION						GOV			SSD	SOUTH SUDANESE	SSD								0	163	163	16	4	-8.0	6	1	6	-4.21455938697318	1	Sudan	SU	SU		16	30	SU	1	Sudan	SU	SU		16	30	SU	1	Sudan	SU	SU		16	30	SU	20171109123000	http://www.defenceweb.co.za/index.php?option=com_content&view=article&id=49705&catid=74&Itemid=30
705327654	20171010	201710	2017	2017.7671	LBY	LIBYA	LBY								TUN	TUNISIA	TUN								0	046	046	04	1	7.0	6	1	6	-3.6563071297989	4	Bani Walid, Libya (general), Libya	LY	LY00	19098	31.7566	13.9942	-3163263	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171109123000	http://uk.reuters.com/article/uk-libya-security/hilltop-tribes-bitterness-a-challenge-for-libya-peace-effort-idUKKBN1D91LM
705327655	20171010	201710	2017	2017.7671	LBY	LIBYA	LBY								TUN	TUNISIA	TUN								0	046	046	04	1	7.0	6	1	6	-3.6563071297989	4	Bani Walid, Libya (general), Libya	LY	LY00	19098	31.7566	13.9942	-3163263	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	20171109123000	http://uk.reuters.com/article/uk-libya-security/hilltop-tribes-bitterness-a-challenge-for-libya-peace-effort-idUKKBN1D91LM
705327656	20171010	201710	2017	2017.7671	LBY	LIBYA	LBY								TUN	TUNISIA	TUN								0	164	164	16	4	-7.0	6	1	6	-3.6563071297989	4	Bani Walid, Libya (general), Libya	LY	LY00	19098	31.7566	13.9942	-3163263	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171109123000	http://uk.reuters.com/article/uk-libya-security/hilltop-tribes-bitterness-a-challenge-for-libya-peace-effort-idUKKBN1D91LM
705327657	20171010	201710	2017	2017.7671	LBY	LIBYA	LBY								TUN	TUNISIA	TUN								0	164	164	16	4	-7.0	6	1	6	-3.6563071297989	4	Bani Walid, Libya (general), Libya	LY	LY00	19098	31.7566	13.9942	-3163263	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	20171109123000	http://uk.reuters.com/article/uk-libya-security/hilltop-tribes-bitterness-a-challenge-for-libya-peace-effort-idUKKBN1D91LM
705327658	20171010	201710	2017	2017.7671	MED	COMMENTATOR						MED			FRA	FRENCH	FRA								1	190	190	19	4	-10.0	1	1	1	-7.14285714285714	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171109123000	https://www.gatestoneinstitute.org/11336/france-decomposing
705327659	20171010	201710	2017	2017.7671	SDNGOV	SUDAN	SDN					GOV			SSD	SOUTH SUDANESE	SSD								0	163	163	16	4	-8.0	4	1	4	-4.21455938697318	1	Sudan	SU	SU		16	30	SU	1	Sudan	SU	SU		16	30	SU	1	Sudan	SU	SU		16	30	SU	20171109123000	http://www.defenceweb.co.za/index.php?option=com_content&view=article&id=49705&catid=74&Itemid=30
705327660	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	8	1	8	-4.39223697650664	3	Lassen County, California, United States	US	USCA	CA035	40.6666	-120.584	1693324	0								3	Lassen County, California, United States	US	USCA		40.6666	-120.584	1693324	20171109123000	http://goldrushcam.com/sierrasuntimes/index.php/news/local-news/11841-california-farm-bureau-federation-commentary-raising-livestock-in-areas-with-wolves-won-t-be-easy
705327661	20171102	201711	2017	2017.8274	GOV	GOVERNMENT						GOV													0	0831	083	08	2	5.0	2	1	2	-2.12264150943396	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171109123000	https://www.theguardian.com/politics/blog/live/2017/nov/09/theresa-may-under-pressure-to-replace-patel-with-brexit-enthusiast-politics-live?page=with:block-5a043a1170242a077194d507
705327662	20171102	201711	2017	2017.8274	GOV	GOVERNMENT						GOV													0	0831	083	08	2	5.0	2	1	2	-2.12264150943396	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20171109123000	https://www.theguardian.com/politics/blog/live/2017/nov/09/theresa-may-under-pressure-to-replace-patel-with-brexit-enthusiast-politics-live?page=with:block-5a043a1170242a077194d507
705327663	20171102	201711	2017	2017.8274	LEG	LAWMAKER						LEG													0	040	040	04	1	1.0	4	1	4	-3.30275229357798	1	Israel	IS	IS		31.5	34.75	IS	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109123000	http://uk.reuters.com/article/uk-britain-politics-patel-may/may-faces-brexit-balancing-act-to-replace-scandal-hit-minister-idUKKBN1D918J
705327664	20171102	201711	2017	2017.8274	LEG	PARLIAMENT						LEG			GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	10	1	10	-0.630252100840334	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171109123000	http://www.polity.org.za/article/da-mmusi-maimane-says-the-presidency-ducking-and-diving-on-zumas-declaration-of-interests-2017-11-09
705327665	20171102	201711	2017	2017.8274	THA	BANGKOK	THA								GOVHLH	MINIST OF PUBLIC HEALTH						GOV	HLH		1	114	114	11	3	-2.0	10	1	10	-8.59728506787328	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20171109123000	http://www.khaosodenglish.com/news/crimecourtscalamity/2017/11/09/health-ministry-grapples-sexual-harassment/
705327666	20171102	201711	2017	2017.8274	THA	BANGKOK	THA								GOVHLH	MINIST OF PUBLIC HEALTH						GOV	HLH		1	180	180	18	4	-9.0	10	1	10	-8.59728506787328	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20171109123000	http://www.khaosodenglish.com/news/crimecourtscalamity/2017/11/09/health-ministry-grapples-sexual-harassment/
705327667	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA								MNCUSAMED	SIRIUS XM	USA					MNC	MED		0	010	010	01	1	0.0	1	1	1	-1.74672489082969	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171109123000	http://www.ibtimes.com.au/portia-de-rossi-latest-woman-accuse-steven-seagal-sexual-misconduct-1561502
705327668	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA								MNCUSAMED	SIRIUS XM	USA					MNC	MED		0	010	010	01	1	0.0	1	1	1	-1.74672489082969	1	Australia	AS	AS		-25	135	AS	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171109123000	http://www.ibtimes.com.au/portia-de-rossi-latest-woman-accuse-steven-seagal-sexual-misconduct-1561502
705327669	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA								USAUAF	NEW YORK CITY	USA					UAF			1	014	014	01	1	0.0	5	1	5	-4.3338683788122	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171109123000	http://www.northumberlandtoday.com/2017/11/09/our-neighbours-in-the-land-of--the-free
705327670	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA								VNM	VIETNAM	VNM								0	036	036	03	1	4.0	7	1	7	-4.12303664921466	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20171109123000	http://www.dailymail.co.uk/news/article-5065377/Trump-comes-Vietnam-1968-draft-deferments.html
705327671	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA								VNM	VIETNAM	VNM								0	036	036	03	1	4.0	1	1	1	-4.12303664921466	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171109123000	http://www.dailymail.co.uk/news/article-5065377/Trump-comes-Vietnam-1968-draft-deferments.html
705327672	20171102	201711	2017	2017.8274	USAUAF	NEW YORK CITY	USA					UAF													1	014	014	01	1	0.0	3	1	3	-4.3338683788122	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171109123000	http://www.northumberlandtoday.com/2017/11/09/our-neighbours-in-the-land-of--the-free
705327673	20171102	201711	2017	2017.8274	USAUAF	NEW YORK	USA					UAF			USA	UNITED STATES	USA								1	014	014	01	1	0.0	2	1	2	-4.3338683788122	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171109123000	http://www.northumberlandtoday.com/2017/11/09/our-neighbours-in-the-land-of--the-free
705327674	20171102	201711	2017	2017.8274	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								0	036	036	03	1	4.0	6	1	6	-4.12303664921466	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171109123000	http://www.dailymail.co.uk/news/article-5065377/Trump-comes-Vietnam-1968-draft-deferments.html
705327675	20171102	201711	2017	2017.8274	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-4.12303664921466	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171109123000	http://www.dailymail.co.uk/news/article-5065377/Trump-comes-Vietnam-1968-draft-deferments.html
705327676	20171108	201711	2017	2017.8438	BTN	THIMPHU	BTN								BGD	BANGLADESHI	BGD								1	040	040	04	1	1.0	5	1	5	2.22929936305733	4	Thimphu, Thimphu, Bhutan	BT	BT20	6071	27.4833	89.6	-2211419	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171109123000	http://www.customstoday.com.pk/bangladesh-seeks-to-reduce-trade-deficit-with-bhutan/
705327677	20171108	201711	2017	2017.8438	IGOWSTNATBUS	NATO	WST	NAT				IGO	BUS		EUR	EUROPE	EUR								0	020	020	02	1	3.0	10	1	10	-4.27927927927928	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171109123000	https://www.dailystar.co.uk/news/world-news/658782/Russia-War-Vladimir-Putin-Missile-NATO-Baltic-Admiral-Makarov-Drill-Warship-Cold-War-Trump
705327678	20171108	201711	2017	2017.8438	IGOWSTNATBUS	NATO	WST	NAT				IGO	BUS		EUR	EUROPE	EUR								0	190	190	19	4	-10.0	2	1	2	-4.27927927927928	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171109123000	https://www.dailystar.co.uk/news/world-news/658782/Russia-War-Vladimir-Putin-Missile-NATO-Baltic-Admiral-Makarov-Drill-Warship-Cold-War-Trump
705327679	20171108	201711	2017	2017.8438	IGOWSTNATBUS	NATO	WST	NAT				IGO	BUS		EUR	EUROPE	EUR								0	190	190	19	4	-10.0	8	1	8	-4.27927927927928	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	United Kingdom	UK	UK		54	-4	UK	20171109123000	https://www.dailystar.co.uk/news/world-news/658782/Russia-War-Vladimir-Putin-Missile-NATO-Baltic-Admiral-Makarov-Drill-Warship-Cold-War-Trump
705327680	20171108	201711	2017	2017.8438	TTO	TRINIDAD	TTO																		1	173	173	17	4	-5.0	2	1	2	-6.64893617021277	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171109123000	https://www.stabroeknews.com/2017/news/regional/11/09/tt-man-charged-with-murder-kidnapping/
