703300204	20161102	201611	2016	2016.8274	CAN	CANADA	CAN								GOV	PRIME MINISTER						GOV			1	046	046	04	1	7.0	2	1	2	1.89944134078213	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171102140000	http://windsorstar.com/life/food/this-is-why-jamie-oliver-wants-you-to-focus-on-fundamentals-with-5-ingredients/wcm/30c5c719-37e7-4aae-b0e6-330ecb1b8db3
703300205	20161102	201611	2016	2016.8274	CAN	CANADA	CAN								HLH	PHYSICIAN						HLH			1	060	060	06	2	6.0	10	1	10	-1.5819209039548	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171102140000	http://theresurgent.com/canada-passed-assisted-suicide-bill-last-year-and-is-now-considering-child-euthanasia/
703300206	20161102	201611	2016	2016.8274	CAN	CANADA	CAN								HLH	PHYSICIAN						HLH			1	081	081	08	2	5.0	6	1	6	-1.5819209039548	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20171102140000	http://theresurgent.com/canada-passed-assisted-suicide-bill-last-year-and-is-now-considering-child-euthanasia/
703300207	20161102	201611	2016	2016.8274	CAN	CANADA	CAN								HLH	PHYSICIAN						HLH			1	081	081	08	2	5.0	4	1	4	-1.5819209039548	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171102140000	http://theresurgent.com/canada-passed-assisted-suicide-bill-last-year-and-is-now-considering-child-euthanasia/
703300208	20161102	201611	2016	2016.8274	CANGOV	CANADA	CAN					GOV			CAN	CANADA	CAN								1	046	046	04	1	7.0	2	1	2	1.89944134078213	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171102140000	http://windsorstar.com/life/food/this-is-why-jamie-oliver-wants-you-to-focus-on-fundamentals-with-5-ingredients/wcm/30c5c719-37e7-4aae-b0e6-330ecb1b8db3
703300209	20161102	201611	2016	2016.8274	CHN	BEIJING	CHN								IMGMOSALQ	AL QAIDA		ALQ		MOS		IMG			1	129	129	12	3	-5.0	10	1	10	-8	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	India	IN	IN		20	77	IN	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171102140000	http://www.business-standard.com/article/news-ians/china-again-blocks-un-move-to-ban-jaish-chief-117110201327_1.html
703300210	20161102	201611	2016	2016.8274	CUB	CUBA	CUB								GOV	GOVERNMENT						GOV			0	042	042	04	1	1.9	2	1	2	-1.13895216400911	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171102140000	http://markets.businessinsider.com/news/stocks/r-update-1-caterpillar-dealer-to-open-shop-in-cuba-special-development-zone-2017-11-1006484011
703300211	20161102	201611	2016	2016.8274	CUBELI	CUBA	CUB					ELI			GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	2	1	2	-1.13895216400911	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171102140000	http://markets.businessinsider.com/news/stocks/r-update-1-caterpillar-dealer-to-open-shop-in-cuba-special-development-zone-2017-11-1006484011
703300212	20161102	201611	2016	2016.8274	CUBELI	CUBA	CUB					ELI			GOV	GOVERNMENT						GOV			0	042	042	04	1	1.9	2	1	2	-1.13895216400911	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171102140000	http://markets.businessinsider.com/news/stocks/r-update-1-caterpillar-dealer-to-open-shop-in-cuba-special-development-zone-2017-11-1006484011
703300213	20161102	201611	2016	2016.8274	EDU	PROFESSOR						EDU			SPY	INTELLIGENCE						SPY			0	130	130	13	3	-4.4	8	1	8	-0.44444444444444	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20171102140000	http://www.dailymail.co.uk/sciencetech/article-5042991/Stephen-Hawking-warns-robots-replace-humans.html
703300214	20161102	201611	2016	2016.8274	GBREDU	UNITED KINGDOM	GBR					EDU			SPY	INTELLIGENCE						SPY			0	130	130	13	3	-4.4	2	1	2	-0.44444444444444	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20171102140000	http://www.dailymail.co.uk/sciencetech/article-5042991/Stephen-Hawking-warns-robots-replace-humans.html
703300215	20161102	201611	2016	2016.8274	GOV	GOVERNMENT						GOV			CUB	CUBA	CUB								0	043	043	04	1	2.8	2	1	2	-1.13895216400911	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171102140000	http://markets.businessinsider.com/news/stocks/r-update-1-caterpillar-dealer-to-open-shop-in-cuba-special-development-zone-2017-11-1006484011
703300216	20161102	201611	2016	2016.8274	GOV	GOVERNMENT						GOV			CUBELI	CUBA	CUB					ELI			0	040	040	04	1	1.0	2	1	2	-1.13895216400911	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171102140000	http://markets.businessinsider.com/news/stocks/r-update-1-caterpillar-dealer-to-open-shop-in-cuba-special-development-zone-2017-11-1006484011
703300217	20161102	201611	2016	2016.8274	GOV	GOVERNMENT						GOV			CUBELI	CUBA	CUB					ELI			0	043	043	04	1	2.8	2	1	2	-1.13895216400911	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171102140000	http://markets.businessinsider.com/news/stocks/r-update-1-caterpillar-dealer-to-open-shop-in-cuba-special-development-zone-2017-11-1006484011
703300218	20161102	201611	2016	2016.8274	GOV	GOVERNMENT						GOV			LAB	EMPLOYEE						LAB			1	020	020	02	1	3.0	4	1	4	-4.50450450450451	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20171102140000	https://www.yahoo.com/news/romanias-president-criticizes-government-over-economy-130128815.html
703300219	20161102	201611	2016	2016.8274	GOV	PRESIDENT						GOV			RUS	RUSSIA	RUS								0	014	014	01	1	0.0	4	1	4	-4.08684546615581	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171102140000	http://www.businessinsider.com/russia-dnc-hack-doj-charges-clinton-emails-2017-11
703300220	20161102	201611	2016	2016.8274	IRQ	IRAQ	IRQ								GOV	PRIME MINISTER						GOV			1	051	051	05	1	3.4	2	1	2	-0.56179775280898	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20171102140000	http://www.iraq-businessnews.com/2017/11/02/cabinet-sets-date-for-parliamentary-elections/
703300221	20161102	201611	2016	2016.8274	JAM	JAMAICA	JAM																		0	042	042	04	1	1.9	1	1	1	2.23463687150838	1	Jamaica	JM	JM		18.25	-77.5	JM	0								1	Jamaica	JM	JM		18.25	-77.5	JM	20171102140000	http://www.lowellsun.com/lifestyles/ci_31421780
703300222	20161102	201611	2016	2016.8274	MNCUSA	EXXON	USA					MNC													1	115	115	11	3	-2.0	1	1	1	-4.22195416164053	3	Baton Rouge, Louisiana, United States	US	USLA	LA033	30.4507	-91.1545	1629914	0								3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	20171102140000	https://www.ecowatch.com/exxon-refinery-catches-fire-2505402070.html
703300223	20161102	201611	2016	2016.8274	MNCUSA	EXXON	USA					MNC			USA	UNITED STATES	USA								1	115	115	11	3	-2.0	4	1	4	-4.22195416164053	3	Baton Rouge, Louisiana, United States	US	USLA	LA033	30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	20171102140000	https://www.ecowatch.com/exxon-refinery-catches-fire-2505402070.html
703300224	20161102	201611	2016	2016.8274	PNG	MANUS	PNG								AUS	AUSTRALIA	AUS								1	110	110	11	3	-2.0	3	1	3	-6.65188470066519	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171102140000	https://www.voanews.com/a/australia-asylum-seekers-detention-center/4096673.html
703300225	20161102	201611	2016	2016.8274	PNG	MANUS	PNG								AUS	AUSTRALIA	AUS								1	110	110	11	3	-2.0	1	1	1	-6.65188470066519	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	Australia	AS	AS		-25	135	AS	20171102140000	https://www.voanews.com/a/australia-asylum-seekers-detention-center/4096673.html
703300226	20161102	201611	2016	2016.8274	PNG	MANUS	PNG								AUS	AUSTRALIA	AUS								1	110	110	11	3	-2.0	1	1	1	-6.65188470066519	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171102140000	https://www.voanews.com/a/australia-asylum-seekers-detention-center/4096673.html
703300227	20161102	201611	2016	2016.8274	QAT	QATAR	QAT								TUR	TURKEY	TUR								1	050	050	05	1	3.5	4	1	4	3.35195530726257	4	Akdag, Erzurum, Turkey	TU	TU25	27796	39.5245	41.8139	-753560	4	Akdag, Erzurum, Turkey	TU	TU25	27796	39.5245	41.8139	-753560	1	Qatar	QA	QA		25.5	51.25	QA	20171102140000	http://www.yenisafak.com/en/news/turkish-deputy-premier-meets-qatari-health-minister-2797381
703300228	20161102	201611	2016	2016.8274	QAT	QATAR	QAT								TUR	TURKEY	TUR								1	050	050	05	1	3.5	6	1	6	3.35195530726257	1	Qatar	QA	QA		25.5	51.25	QA	4	Akdag, Erzurum, Turkey	TU	TU25	27796	39.5245	41.8139	-753560	1	Qatar	QA	QA		25.5	51.25	QA	20171102140000	http://www.yenisafak.com/en/news/turkish-deputy-premier-meets-qatari-health-minister-2797381
703300229	20161102	201611	2016	2016.8274	QAT	QATAR	QAT								TUR	TURKEY	TUR								1	057	057	05	1	8.0	2	1	2	3.35195530726257	4	Akdag, Erzurum, Turkey	TU	TU25	27796	39.5245	41.8139	-753560	4	Akdag, Erzurum, Turkey	TU	TU25	27796	39.5245	41.8139	-753560	4	Akdag, Erzurum, Turkey	TU	TU25	27796	39.5245	41.8139	-753560	20171102140000	http://www.yenisafak.com/en/news/turkish-deputy-premier-meets-qatari-health-minister-2797381
703300230	20161102	201611	2016	2016.8274	QAT	QATAR	QAT								TUR	TURKEY	TUR								1	057	057	05	1	8.0	2	1	2	3.35195530726257	4	Akdag, Erzurum, Turkey	TU	TU25	27796	39.5245	41.8139	-753560	4	Akdag, Erzurum, Turkey	TU	TU25	27796	39.5245	41.8139	-753560	1	Qatar	QA	QA		25.5	51.25	QA	20171102140000	http://www.yenisafak.com/en/news/turkish-deputy-premier-meets-qatari-health-minister-2797381
703300231	20161102	201611	2016	2016.8274	QAT	QATAR	QAT								TUR	TURKEY	TUR								1	057	057	05	1	8.0	6	1	6	3.35195530726257	1	Qatar	QA	QA		25.5	51.25	QA	4	Akdag, Erzurum, Turkey	TU	TU25	27796	39.5245	41.8139	-753560	1	Qatar	QA	QA		25.5	51.25	QA	20171102140000	http://www.yenisafak.com/en/news/turkish-deputy-premier-meets-qatari-health-minister-2797381
703300232	20161102	201611	2016	2016.8274	REF	ASYLUM SEEKER						REF			DEU	BERLIN	DEU								0	190	190	19	4	-10.0	10	1	10	-8.88468809073722	1	Tunisia	TS	TS		34	9	TS	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	Tunisia	TS	TS		34	9	TS	20171102140000	http://www.reuters.com/article/us-germany-asylum/pressure-mounts-on-merkel-over-migrant-policy-in-future-coalition-idUSKBN1D211A
703300233	20161102	201611	2016	2016.8274	RUSGOV	RUSSIA	RUS					GOV			RUS	RUSSIA	RUS								0	014	014	01	1	0.0	1	1	1	-4.08684546615581	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171102140000	http://www.businessinsider.com/russia-dnc-hack-doj-charges-clinton-emails-2017-11
703300234	20161102	201611	2016	2016.8274	TUR	TURKEY	TUR								QAT	QATAR	QAT								1	050	050	05	1	3.5	4	1	4	3.35195530726257	4	Akdag, Erzurum, Turkey	TU	TU25	27796	39.5245	41.8139	-753560	4	Akdag, Erzurum, Turkey	TU	TU25	27796	39.5245	41.8139	-753560	1	Qatar	QA	QA		25.5	51.25	QA	20171102140000	http://www.yenisafak.com/en/news/turkish-deputy-premier-meets-qatari-health-minister-2797381
703300235	20161102	201611	2016	2016.8274	TUR	TURKEY	TUR								QAT	QATAR	QAT								1	050	050	05	1	3.5	6	1	6	3.35195530726257	4	Akdag, Erzurum, Turkey	TU	TU25	27796	39.5245	41.8139	-753560	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171102140000	http://www.yenisafak.com/en/news/turkish-deputy-premier-meets-qatari-health-minister-2797381
703300236	20161102	201611	2016	2016.8274	TUR	TURKEY	TUR								QAT	QATAR	QAT								1	057	057	05	1	8.0	3	1	3	3.35195530726257	4	Akdag, Erzurum, Turkey	TU	TU25	27796	39.5245	41.8139	-753560	4	Akdag, Erzurum, Turkey	TU	TU25	27796	39.5245	41.8139	-753560	4	Akdag, Erzurum, Turkey	TU	TU25	27796	39.5245	41.8139	-753560	20171102140000	http://www.yenisafak.com/en/news/turkish-deputy-premier-meets-qatari-health-minister-2797381
703300237	20161102	201611	2016	2016.8274	TUR	TURKEY	TUR								QAT	QATAR	QAT								1	057	057	05	1	8.0	2	1	2	3.35195530726257	4	Akdag, Erzurum, Turkey	TU	TU25	27796	39.5245	41.8139	-753560	4	Akdag, Erzurum, Turkey	TU	TU25	27796	39.5245	41.8139	-753560	1	Qatar	QA	QA		25.5	51.25	QA	20171102140000	http://www.yenisafak.com/en/news/turkish-deputy-premier-meets-qatari-health-minister-2797381
703300238	20161102	201611	2016	2016.8274	TUR	TURKEY	TUR								QAT	QATAR	QAT								1	057	057	05	1	8.0	5	1	5	3.35195530726257	4	Akdag, Erzurum, Turkey	TU	TU25	27796	39.5245	41.8139	-753560	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171102140000	http://www.yenisafak.com/en/news/turkish-deputy-premier-meets-qatari-health-minister-2797381
703300239	20161102	201611	2016	2016.8274	UAF	MILITIA						UAF			GOV	PRIME MINISTER						GOV			1	051	051	05	1	3.4	6	1	6	-0.56179775280898	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20171102140000	http://www.iraq-businessnews.com/2017/11/02/cabinet-sets-date-for-parliamentary-elections/
703300240	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA																		1	1821	182	18	4	-9.0	2	1	2	-5.4054054054054	3	Los Angeles County, California, United States	US	USCA	CA037	34.3667	-118.201	277283	0								3	Los Angeles County, California, United States	US	USCA		34.3667	-118.201	277283	20171102140000	https://www.seattletimes.com/nation-world/california-men-who-prevented-suspect-from-fleeing-awarded/
703300241	20161102	201611	2016	2016.8274	USAMED	REUTERS	USA					MED			CUB	CUBA	CUB								1	0254	025	02	1	-0.3	10	1	10	-3.6	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171102140000	http://the-japan-news.com/news/article/0004042810
703300242	20161102	201611	2016	2016.8274	USAMED	REUTERS	USA					MED			CUB	CUBA	CUB								1	057	057	05	1	8.0	10	1	10	-3.6	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171102140000	http://the-japan-news.com/news/article/0004042810
703300243	20171003	201710	2017	2017.7479	BUDMAH223	SOTO				BUD															1	084	084	08	2	7.0	10	1	10	4.90196078431373	0								0								0								20171102140000	http://teamrock.com/news/2017-11-02/sons-of-apollos-mike-portnoy-derek-sherinian-discuss-natural-studio-chemistry
703300244	20171003	201710	2017	2017.7479	CHNGOVDEV	CARRIE LAM CHENG YUET NGOR	CHN					GOV	DEV												1	010	010	01	1	0.0	8	1	8	-3.58680057388809	4	San Po Kong, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3333	114.2	-1353877	0								4	San Po Kong, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3333	114.2	-1353877	20171102140000	http://www.scmp.com/news/hong-kong/economy/article/2118189/green-form-housing-estate-sparks-fears-over-traffic
703300245	20171003	201710	2017	2017.7479	CHNGOVDEV	CARRIE LAM CHENG YUET NGOR	CHN					GOV	DEV		CHNGOVDEV	CARRIE LAM CHENG YUET NGOR	CHN					GOV	DEV		1	020	020	02	1	3.0	8	1	8	-3.58680057388809	4	San Po Kong, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3333	114.2	-1353877	4	San Po Kong, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3333	114.2	-1353877	4	San Po Kong, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3333	114.2	-1353877	20171102140000	http://www.scmp.com/news/hong-kong/economy/article/2118189/green-form-housing-estate-sparks-fears-over-traffic
703300246	20171003	201710	2017	2017.7479	GOV	CHIEF EXECUTIVE						GOV													1	010	010	01	1	0.0	2	1	2	-3.58680057388809	4	San Po Kong, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3333	114.2	-1353877	0								4	San Po Kong, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3333	114.2	-1353877	20171102140000	http://www.scmp.com/news/hong-kong/economy/article/2118189/green-form-housing-estate-sparks-fears-over-traffic
703300247	20171003	201710	2017	2017.7479	GOV	CHIEF EXECUTIVE						GOV													1	020	020	02	1	3.0	2	1	2	-3.58680057388809	4	San Po Kong, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3333	114.2	-1353877	0								4	San Po Kong, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3333	114.2	-1353877	20171102140000	http://www.scmp.com/news/hong-kong/economy/article/2118189/green-form-housing-estate-sparks-fears-over-traffic
703300248	20171003	201710	2017	2017.7479	GOV	SECRETARY OF STATE						GOV			QAT	QATARI	QAT								0	020	020	02	1	3.0	8	1	8	-1.5625	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171102140000	https://www.alaraby.co.uk/english/news/2017/11/2/us-approves-1-billion-qatar-arms-deal-amid-blockade
703300249	20171003	201710	2017	2017.7479	GOV	SECRETARY OF STATE						GOV			QAT	QATARI	QAT								0	042	042	04	1	1.9	8	1	8	-1.5625	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171102140000	https://www.alaraby.co.uk/english/news/2017/11/2/us-approves-1-billion-qatar-arms-deal-amid-blockade
703300250	20171003	201710	2017	2017.7479	GOV	SECRETARY OF STATE						GOV			QAT	QATARI	QAT								0	110	110	11	3	-2.0	6	1	6	-1.5625	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171102140000	https://www.alaraby.co.uk/english/news/2017/11/2/us-approves-1-billion-qatar-arms-deal-amid-blockade
703300251	20171003	201710	2017	2017.7479	GOV	SECRETARY OF STATE						GOV			QAT	QATAR	QAT								0	110	110	11	3	-2.0	2	1	2	-1.5625	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171102140000	https://www.alaraby.co.uk/english/news/2017/11/2/us-approves-1-billion-qatar-arms-deal-amid-blockade
703300252	20171003	201710	2017	2017.7479	GOV	SECRETARY OF STATE						GOV			SAU	RIYADH	SAU								0	020	020	02	1	3.0	8	1	8	-1.5625	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171102140000	https://www.alaraby.co.uk/english/news/2017/11/2/us-approves-1-billion-qatar-arms-deal-amid-blockade
