703303465	20161102	201611	2016	2016.8274	DEU	GERMANY	DEU								BUS	COMPANY						BUS			1	046	046	04	1	7.0	2	1	2	2.5974025974026	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171102141500	http://deadline.com/2017/11/tom-tykwer-president-berlin-film-festival-jury-2018-1202200045/
703303466	20161102	201611	2016	2016.8274	GBR	UNITED KINGDOM	GBR								JOR	JORDAN	JOR								1	042	042	04	1	1.9	4	1	4	3.54191263282173	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171102141500	http://www.pressparty.com/pg/newsdesk/ibizarocks/view/171574/
703303467	20161102	201611	2016	2016.8274	JOR	JORDAN	JOR																		1	043	043	04	1	2.8	6	1	6	3.54191263282173	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171102141500	http://www.pressparty.com/pg/newsdesk/ibizarocks/view/171574/
703303468	20161102	201611	2016	2016.8274	JOR	JORDAN	JOR								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	4	1	4	3.54191263282173	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171102141500	http://www.pressparty.com/pg/newsdesk/ibizarocks/view/171574/
703303469	20161102	201611	2016	2016.8274	MIL	AIR FORCE						MIL													0	046	046	04	1	7.0	6	1	6	3.80761523046092	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20171102141500	http://www.localdvm.com/news/united-states-air-force-celebrates-70th-anniversary/849492049
703303470	20161102	201611	2016	2016.8274	MIL	AIR FORCE						MIL													0	046	046	04	1	7.0	2	1	2	3.80761523046092	1	United States	US	US		39.828175	-98.5795	US	0								1	Japan	JA	JA		36	138	JA	20171102141500	http://www.localdvm.com/news/united-states-air-force-celebrates-70th-anniversary/849492049
703303471	20161102	201611	2016	2016.8274	MIL	AIR FORCE						MIL													0	046	046	04	1	7.0	2	1	2	3.80761523046092	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171102141500	http://www.localdvm.com/news/united-states-air-force-celebrates-70th-anniversary/849492049
703303472	20161102	201611	2016	2016.8274	REF	ASYLUM SEEKER						REF			DEU	BERLIN	DEU								0	190	190	19	4	-10.0	6	1	6	-8.70406189555128	1	Tunisia	TS	TS		34	9	TS	1	Syria	SY	SY		35	38	SY	1	Tunisia	TS	TS		34	9	TS	20171102141500	http://indianexpress.com/article/world/pressure-mounts-on-merkel-over-migrant-policy-in-future-coalition-4919628/
703303473	20161102	201611	2016	2016.8274	REF	ASYLUM SEEKER						REF			DEU	BERLIN	DEU								0	190	190	19	4	-10.0	4	1	4	-8.70406189555128	1	Tunisia	TS	TS		34	9	TS	1	Tunisia	TS	TS		34	9	TS	1	Tunisia	TS	TS		34	9	TS	20171102141500	http://indianexpress.com/article/world/pressure-mounts-on-merkel-over-migrant-policy-in-future-coalition-4919628/
703303474	20161102	201611	2016	2016.8274	USA	IOWA	USA																		0	071	071	07	2	7.4	4	1	4	-1.0752688172043	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								3	Des Moines, Iowa, United States	US	USIA		41.6005	-93.6091	465961	20171102141500	https://www.seattletimes.com/nation-world/health-care-enrollment-counselors-facing-stiff-challenges/
703303475	20161102	201611	2016	2016.8274	USA	IOWA	USA																		0	071	071	07	2	7.4	1	1	1	-1.0752688172043	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171102141500	https://www.seattletimes.com/nation-world/health-care-enrollment-counselors-facing-stiff-challenges/
703303476	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			1	010	010	01	1	0.0	4	1	4	-0.581395348837209	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171102141500	http://www.dotnews.com/2017/former-epa-administrator-gina-mccarthy-ofd-urges-action-climate-change
703303477	20161102	201611	2016	2016.8274	USA	LOUISIANA	USA								JUD	PUBLIC DEFENDER						JUD			0	020	020	02	1	3.0	2	1	2	-4.71247664521486	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	20171102141500	https://www.washingtonpost.com/news/the-watch/wp/2017/11/02/how-a-fired-prosecutor-became-the-most-powerful-law-enforcement-official-in-louisiana/
703303478	20161102	201611	2016	2016.8274	USA	LOUISIANA	USA								JUD	PUBLIC DEFENDER						JUD			0	020	020	02	1	3.0	2	1	2	-4.71247664521486	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20171102141500	https://www.washingtonpost.com/news/the-watch/wp/2017/11/02/how-a-fired-prosecutor-became-the-most-powerful-law-enforcement-official-in-louisiana/
703303479	20161102	201611	2016	2016.8274	USAGOV	OBAMA	USA					GOV			EDU	UNIVERSITY						EDU			1	010	010	01	1	0.0	6	1	6	-0.581395348837209	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171102141500	http://www.dotnews.com/2017/former-epa-administrator-gina-mccarthy-ofd-urges-action-climate-change
703303480	20161102	201611	2016	2016.8274	USAJUD	LOUISIANA	USA					JUD			JUD	PUBLIC DEFENDER						JUD			0	020	020	02	1	3.0	6	1	6	-4.71247664521486	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20171102141500	https://www.washingtonpost.com/news/the-watch/wp/2017/11/02/how-a-fired-prosecutor-became-the-most-powerful-law-enforcement-official-in-louisiana/
703303481	20171003	201710	2017	2017.7479	AFR	AFRICA	AFR								COPGOV	POLICE						COP	GOV		1	084	084	08	2	7.0	10	1	10	-6.89655172413793	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171102141500	http://www.defenceweb.co.za/index.php?option=com_content&view=article&id=49751:ff-leader-on-black-monday-protest&catid=3:Civil%20Security&Itemid=113
703303482	20171003	201710	2017	2017.7479	COP	POLICE						COP			GBR	UNITED KINGDOM	GBR								0	111	111	11	3	-2.0	1	1	1	-6.01092896174864	4	Whitechapel, Tower Hamlets, United Kingdom	UK	UKO5	40110	51.5167	-0.05	-2611557	4	Whitechapel, Tower Hamlets, United Kingdom	UK	UKO5	40110	51.5167	-0.05	-2611557	4	Whitechapel, Tower Hamlets, United Kingdom	UK	UKO5	40110	51.5167	-0.05	-2611557	20171102141500	http://www.eastlondonadvertiser.co.uk:80/news/politics/pc-faces-disciplinary-hearing-over-headlock-schoolgirl-arrest-outside-wapping-school-1-5261975
703303483	20171003	201710	2017	2017.7479	COP	POLICE						COP			GBRGOV	UNITED KINGDOM	GBR					GOV			0	111	111	11	3	-2.0	4	1	4	-6.01092896174864	4	Whitechapel, Tower Hamlets, United Kingdom	UK	UKO5	40110	51.5167	-0.05	-2611557	5	Tower Hamlets, Tower Hamlets, United Kingdom	UK	UKO5	40110	51.5206	-0.036489	-2610063	5	Tower Hamlets, Tower Hamlets, United Kingdom	UK	UKO5	40110	51.5206	-0.036489	-2610063	20171102141500	http://www.eastlondonadvertiser.co.uk:80/news/politics/pc-faces-disciplinary-hearing-over-headlock-schoolgirl-arrest-outside-wapping-school-1-5261975
703303484	20171003	201710	2017	2017.7479	COP	POLICE						COP			GOV	MAYOR						GOV			0	111	111	11	3	-2.0	2	1	2	-6.01092896174864	4	Whitechapel, Tower Hamlets, United Kingdom	UK	UKO5	40110	51.5167	-0.05	-2611557	5	Tower Hamlets, Tower Hamlets, United Kingdom	UK	UKO5	40110	51.5206	-0.036489	-2610063	5	Tower Hamlets, Tower Hamlets, United Kingdom	UK	UKO5	40110	51.5206	-0.036489	-2610063	20171102141500	http://www.eastlondonadvertiser.co.uk:80/news/politics/pc-faces-disciplinary-hearing-over-headlock-schoolgirl-arrest-outside-wapping-school-1-5261975
703303485	20171003	201710	2017	2017.7479	GBR	UNITED KINGDOM	GBR								GOV	MAYOR						GOV			0	111	111	11	3	-2.0	2	1	2	-6.01092896174864	4	Whitechapel, Tower Hamlets, United Kingdom	UK	UKO5	40110	51.5167	-0.05	-2611557	5	Tower Hamlets, Tower Hamlets, United Kingdom	UK	UKO5	40110	51.5206	-0.036489	-2610063	5	Tower Hamlets, Tower Hamlets, United Kingdom	UK	UKO5	40110	51.5206	-0.036489	-2610063	20171102141500	http://www.eastlondonadvertiser.co.uk:80/news/politics/pc-faces-disciplinary-hearing-over-headlock-schoolgirl-arrest-outside-wapping-school-1-5261975
703303486	20171003	201710	2017	2017.7479	GBR	UNITED KINGDOM	GBR								GOV	MAYOR						GOV			0	111	111	11	3	-2.0	1	1	1	-6.01092896174864	4	Whitechapel, Tower Hamlets, United Kingdom	UK	UKO5	40110	51.5167	-0.05	-2611557	4	Whitechapel, Tower Hamlets, United Kingdom	UK	UKO5	40110	51.5167	-0.05	-2611557	4	Whitechapel, Tower Hamlets, United Kingdom	UK	UKO5	40110	51.5167	-0.05	-2611557	20171102141500	http://www.eastlondonadvertiser.co.uk:80/news/politics/pc-faces-disciplinary-hearing-over-headlock-schoolgirl-arrest-outside-wapping-school-1-5261975
703303487	20171003	201710	2017	2017.7479	GBR	UNITED KINGDOM	GBR								LBY	LIBYAN	LBY								1	111	111	11	3	-2.0	2	1	2	1.76211453744494	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171102141500	http://rinf.com/alt-news/newswire/mi6-doesnt-trust-boris-johnson-enough-to-share-information-with-him-claims-report-rt-uk-news/
703303488	20171003	201710	2017	2017.7479	JUD	ADVOCATE						JUD			EDU	PROFESSOR						EDU			1	020	020	02	1	3.0	5	1	5	-0.19607843137255	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171102141500	http://www.afr.com/markets/btims-vimal-gor-says-stakes-high-for-australia-in-chinas-one-belt-one-road-20171102-gzdfsd
703303489	20171003	201710	2017	2017.7479	JUD	ADVOCATE						JUD			NZLEDU	NEW ZEALAND	NZL					EDU			1	020	020	02	1	3.0	1	1	1	-0.19607843137255	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171102141500	http://www.afr.com/markets/btims-vimal-gor-says-stakes-high-for-australia-in-chinas-one-belt-one-road-20171102-gzdfsd
703303490	20171003	201710	2017	2017.7479	RUS	RUSSIA	RUS								RUSGOV	RUSSIA	RUS					GOV			1	111	111	11	3	-2.0	2	1	2	-3.97350993377483	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171102141500	https://www.seattletimes.com/nation-world/russia-wants-new-rules-for-syria-chemical-weapons-inspectors/
703303491	20171003	201710	2017	2017.7479	USA	UNITED STATES	USA																		1	070	070	07	2	7.0	2	1	2	2.74509803921568	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								3	Hoboken, New York, United States	US	USNY	NY077	42.627	-75.3224	952913	20171102141500	https://www.foodbev.com/news/unilevers-ben-jerrys-debuts-marshmallow-moon-ice-cream/
703303492	20171003	201710	2017	2017.7479	USA	UNITED STATES	USA								EDUCOP	UNIVERSITY						EDU	COP		1	193	193	19	4	-10.0	2	1	2	-12.3188405797102	3	Stephenville, Texas, United States	US	USTX	TX143	32.2207	-98.2023	1347894	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171102141500	http://www.yourstephenvilletx.com/news/20171102/student-indicted-in-death-of-texas-tech-police-officer
703303493	20171026	201710	2017	2017.8110											AUS	SYDNEY	AUS								1	173	173	17	4	-5.0	6	1	6	-11.3989637305699	0								4	Sackville, New South Wales, Australia	AS	AS02	4951	-33.4833	150.9	-1598772	4	Sackville, New South Wales, Australia	AS	AS02	4951	-33.4833	150.9	-1598772	20171102141500	http://www.capebretonpost.com/news/lower-sackville-man-released-on-conditions-158657/
703303494	20171026	201710	2017	2017.8110											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	4	1	4	-1.36986301369863	0								4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	1	Canada	CA	CA		60	-96	CA	20171102141500	http://www.haitian-truth.org/a-mountain-behind-a-mountain-things-are-never-as-they-first-appear-attack-on-stimphil-much-different-than-presented-something-smells-here/
703303495	20171026	201710	2017	2017.8110											IND	NEW DELHI	IND								1	036	036	03	1	4.0	1	1	1	1.31578947368422	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20171102141500	http://indiatoday.intoday.in/story/microsoft-ceo-satya-nadella-to-visit-india-next-week/1/1080945.html
703303496	20171026	201710	2017	2017.8110											MNCUSA	MICROSOFT	USA					MNC			1	036	036	03	1	4.0	4	1	4	1.31578947368422	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20171102141500	http://indiatoday.intoday.in/story/microsoft-ceo-satya-nadella-to-visit-india-next-week/1/1080945.html
703303497	20171026	201710	2017	2017.8110											VNM	VIETNAM	VNM								1	036	036	03	1	4.0	1	1	1	1.10294117647058	0								1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171102141500	http://www.afr.com/news/malcolm-turnbull-to-boost-navy-missile-defence-system-20171030-gzbgiv
703303498	20171026	201710	2017	2017.8110	BGD	BANGLADESH	BGD								BGDGOV	BANGLADESH	BGD					GOV			0	057	057	05	1	8.0	1	1	1	-3.32225913621262	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171102141500	The Independent website in English/BBC Monitoring/(c) BBC
703303499	20171026	201710	2017	2017.8110	BGDGOV	BANGLADESH	BGD					GOV			BGD	BANGLADESH	BGD								0	057	057	05	1	8.0	1	1	1	-3.32225913621262	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171102141500	The Independent website in English/BBC Monitoring/(c) BBC
703303500	20171026	201710	2017	2017.8110	GOV	PRESIDENT						GOV													1	040	040	04	1	1.0	6	1	6	-1.36986301369863	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	0								4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	20171102141500	http://www.haitian-truth.org/a-mountain-behind-a-mountain-things-are-never-as-they-first-appear-attack-on-stimphil-much-different-than-presented-something-smells-here/
703303501	20171026	201710	2017	2017.8110	GOV	GOVERNMENT						GOV			HLH	HOSPITAL						HLH			1	130	130	13	3	-4.4	5	1	5	-2.75103163686383	0								0								0								20171102141500	https://www.forbes.com/sites/sap/2017/11/02/how-to-look-back-to-the-future-of-cybersecurity/
703303502	20171026	201710	2017	2017.8110	GOV	MINIST						GOV			HTI	PORT AU PRINCE	HTI								1	020	020	02	1	3.0	5	1	5	-1.36986301369863	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	20171102141500	http://www.haitian-truth.org/a-mountain-behind-a-mountain-things-are-never-as-they-first-appear-attack-on-stimphil-much-different-than-presented-something-smells-here/
703303503	20171026	201710	2017	2017.8110	GOV	PRESIDENT						GOV			HTI	HAITI	HTI								1	040	040	04	1	1.0	2	1	2	-1.36986301369863	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	20171102141500	http://www.haitian-truth.org/a-mountain-behind-a-mountain-things-are-never-as-they-first-appear-attack-on-stimphil-much-different-than-presented-something-smells-here/
703303504	20171026	201710	2017	2017.8110	GOV	MINIST						GOV			HTIGOV	HAITI	HTI					GOV			1	020	020	02	1	3.0	2	1	2	-1.36986301369863	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	20171102141500	http://www.haitian-truth.org/a-mountain-behind-a-mountain-things-are-never-as-they-first-appear-attack-on-stimphil-much-different-than-presented-something-smells-here/
703303505	20171026	201710	2017	2017.8110	GOV	MINIST						GOV			HTIGOV	HAITI	HTI					GOV			1	040	040	04	1	1.0	2	1	2	-1.36986301369863	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	20171102141500	http://www.haitian-truth.org/a-mountain-behind-a-mountain-things-are-never-as-they-first-appear-attack-on-stimphil-much-different-than-presented-something-smells-here/
703303506	20171026	201710	2017	2017.8110	GRC	ATHENS	GRC								TUR	TURKISH	TUR								1	036	036	03	1	4.0	1	1	1	1.27118644067797	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20171102141500	http://www.worldbulletin.net/haberler/195564/greece-born-turkish-minister-seeks-to-improve-relations
703303507	20171026	201710	2017	2017.8110	GRC	ATHENS	GRC								TURGOV	TURKISH	TUR					GOV			1	036	036	03	1	4.0	3	1	3	1.27118644067797	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20171102141500	http://www.worldbulletin.net/haberler/195564/greece-born-turkish-minister-seeks-to-improve-relations
703303508	20171026	201710	2017	2017.8110	HTI	HAITI	HTI								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	2	1	2	-1.36986301369863	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	20171102141500	http://www.haitian-truth.org/a-mountain-behind-a-mountain-things-are-never-as-they-first-appear-attack-on-stimphil-much-different-than-presented-something-smells-here/
703303509	20171026	201710	2017	2017.8110	HTIGOV	HAITI	HTI					GOV			GOV	MINIST						GOV			1	020	020	02	1	3.0	2	1	2	-1.36986301369863	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	20171102141500	http://www.haitian-truth.org/a-mountain-behind-a-mountain-things-are-never-as-they-first-appear-attack-on-stimphil-much-different-than-presented-something-smells-here/
703303510	20171026	201710	2017	2017.8110	HTIGOV	HAITI	HTI					GOV			GOV	MINIST						GOV			1	040	040	04	1	1.0	2	1	2	-1.36986301369863	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	20171102141500	http://www.haitian-truth.org/a-mountain-behind-a-mountain-things-are-never-as-they-first-appear-attack-on-stimphil-much-different-than-presented-something-smells-here/
703303511	20171026	201710	2017	2017.8110	IND	NEW DELHI	IND																		1	036	036	03	1	4.0	2	1	2	1.31578947368422	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20171102141500	http://indiatoday.intoday.in/story/microsoft-ceo-satya-nadella-to-visit-india-next-week/1/1080945.html
703303512	20171026	201710	2017	2017.8110	IND	MUMBAI	IND								LEGGOV	CONGRESS						LEG	GOV		0	141	141	14	3	-6.5	2	1	2	-4.43786982248521	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171102141500	https://www.nmtv.tv/congress-mns-clash-over-hawkers-issue/
