703890544	20171005	201710	2017	2017.7534	VAT	VATICAN	VAT								GBR	SCOTLAND	GBR								1	040	040	04	1	1.0	6	1	6	0.45454545454545	4	Queensferry, Edinburgh, City of, United Kingdom	UK	UKU8	40176	55.9833	-3.4	-2605854	4	Queensferry, Edinburgh, City of, United Kingdom	UK	UKU8	40176	55.9833	-3.4	-2605854	4	Queensferry, Edinburgh, City of, United Kingdom	UK	UKU8	40176	55.9833	-3.4	-2605854	20171104134500	http://www.heraldscotland.com/arts_ents/15641194.Bringing_the_churches_together___500_years_since_the_Reformation/
703890545	20171028	201710	2017	2017.8164	CANGOV	CANADA	CAN					GOV													1	036	036	03	1	4.0	3	1	3	2.05607476635514	1	Canada	CA	CA		60	-96	CA	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171104134500	https://tuoitrenews.vn/news/politics/20171104/canadian-pm-justin-trudeau-to-visit-vietnam-next-week/42454.html
703890546	20171028	201710	2017	2017.8164	CANGOV	CANADA	CAN					GOV													1	036	036	03	1	4.0	4	1	4	2.05607476635514	1	Canada	CA	CA		60	-96	CA	0								4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171104134500	https://tuoitrenews.vn/news/politics/20171104/canadian-pm-justin-trudeau-to-visit-vietnam-next-week/42454.html
703890547	20171028	201710	2017	2017.8164	CANGOV	CANADA	CAN					GOV													1	036	036	03	1	4.0	1	1	1	2.05607476635514	1	Peru	PE	PE		-10	-76	PE	0								4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171104134500	https://tuoitrenews.vn/news/politics/20171104/canadian-pm-justin-trudeau-to-visit-vietnam-next-week/42454.html
703890548	20171028	201710	2017	2017.8164	CANGOV	CANADA	CAN					GOV			VNM	VIETNAM	VNM								1	036	036	03	1	4.0	2	1	2	2.05607476635514	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171104134500	https://tuoitrenews.vn/news/politics/20171104/canadian-pm-justin-trudeau-to-visit-vietnam-next-week/42454.html
703890549	20171028	201710	2017	2017.8164	CANGOV	CANADA	CAN					GOV			VNM	VIETNAM	VNM								1	036	036	03	1	4.0	6	1	6	2.05607476635514	1	Canada	CA	CA		60	-96	CA	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171104134500	https://tuoitrenews.vn/news/politics/20171104/canadian-pm-justin-trudeau-to-visit-vietnam-next-week/42454.html
703890550	20171028	201710	2017	2017.8164	CHN	CHINA	CHN								MED	MEDIA						MED			1	010	010	01	1	0.0	4	1	4	3.32480818414322	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20171104134500	http://www.dailynews.co.tz/~dailynew/index.php/business/53977-experts-focus-on-internet-of-things-use-to-boost-productivity
703890551	20171028	201710	2017	2017.8164	CHNELI	LI PENG	CHN					ELI			MED	MEDIA						MED			1	010	010	01	1	0.0	4	1	4	3.32480818414322	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20171104134500	http://www.dailynews.co.tz/~dailynew/index.php/business/53977-experts-focus-on-internet-of-things-use-to-boost-productivity
703890552	20171028	201710	2017	2017.8164	GOV	MINIST FOR PETROLEUM						GOV			RUS	RUSSIAN	RUS								0	057	057	05	1	8.0	10	1	10	-2.41228070175438	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171104134500	http://www.thehindu.com/news/international/hopes-fade-for-farzad-b-gas-field/article19982064.ece
703890553	20171028	201710	2017	2017.8164	HLH	NURSE						HLH			EDU	SCHOOL						EDU			1	051	051	05	1	3.4	10	1	10	-1.87861271676301	3	Naugatuck, Connecticut, United States	US	USCT	CT009	41.4859	-73.0507	209191	3	Naugatuck, Connecticut, United States	US	USCT	CT009	41.4859	-73.0507	209191	3	Naugatuck, Connecticut, United States	US	USCT	CT009	41.4859	-73.0507	209191	20171104134500	https://www.mycitizensnews.com/news/2017/11/region-16-to-keep-narcan-in-schools/
703890554	20171028	201710	2017	2017.8164	IRN	TEHRAN	IRN								RUSGOV	VLADIMIR PUTIN	RUS					GOV			0	043	043	04	1	2.8	3	1	3	-2.41228070175438	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171104134500	http://www.thehindu.com/news/international/hopes-fade-for-farzad-b-gas-field/article19982064.ece
703890555	20171028	201710	2017	2017.8164	RUS	RUSSIAN	RUS								GOV	MINIST FOR PETROLEUM						GOV			0	057	057	05	1	8.0	10	1	10	-2.41228070175438	1	Russia	RS	RS		60	100	RS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	20171104134500	http://www.thehindu.com/news/international/hopes-fade-for-farzad-b-gas-field/article19982064.ece
703890556	20171028	201710	2017	2017.8164	RUSGOV	VLADIMIR PUTIN	RUS					GOV			IRN	TEHRAN	IRN								0	042	042	04	1	1.9	5	1	5	-2.41228070175438	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171104134500	http://www.thehindu.com/news/international/hopes-fade-for-farzad-b-gas-field/article19982064.ece
703890557	20171028	201710	2017	2017.8164	RUSGOV	VLADIMIR PUTIN	RUS					GOV			IRN	TEHRAN	IRN								0	042	042	04	1	1.9	3	1	3	-2.41228070175438	1	Russia	RS	RS		60	100	RS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171104134500	http://www.thehindu.com/news/international/hopes-fade-for-farzad-b-gas-field/article19982064.ece
703890558	20171028	201710	2017	2017.8164	TUR	TURKISH	TUR								TURGOVBUS	BINALI YILDIRIM	TUR					GOV	BUS		0	036	036	03	1	4.0	2	1	2	-4.21487603305785	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171104134500	https://www.sott.net/article/366525-Threats-from-US-means-Turkey-may-give-up-Russian-S-400-deal
703890559	20171028	201710	2017	2017.8164	TUR	TURKISH	TUR								TURGOVBUS	BINALI YILDIRIM	TUR					GOV	BUS		0	036	036	03	1	4.0	2	1	2	-4.21487603305785	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171104134500	https://www.sott.net/article/366525-Threats-from-US-means-Turkey-may-give-up-Russian-S-400-deal
703890560	20171028	201710	2017	2017.8164	TURGOV	TURKISH	TUR					GOV			TURGOVBUS	BINALI YILDIRIM	TUR					GOV	BUS		0	036	036	03	1	4.0	6	1	6	-4.21487603305785	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171104134500	https://www.sott.net/article/366525-Threats-from-US-means-Turkey-may-give-up-Russian-S-400-deal
703890561	20171028	201710	2017	2017.8164	TURGOVBUS	BINALI YILDIRIM	TUR					GOV	BUS		TUR	TURKISH	TUR								0	036	036	03	1	4.0	2	1	2	-4.21487603305785	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171104134500	https://www.sott.net/article/366525-Threats-from-US-means-Turkey-may-give-up-Russian-S-400-deal
703890562	20171028	201710	2017	2017.8164	TURGOVBUS	BINALI YILDIRIM	TUR					GOV	BUS		TUR	TURKISH	TUR								0	036	036	03	1	4.0	2	1	2	-4.21487603305785	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171104134500	https://www.sott.net/article/366525-Threats-from-US-means-Turkey-may-give-up-Russian-S-400-deal
703890563	20171028	201710	2017	2017.8164	TURGOVBUS	BINALI YILDIRIM	TUR					GOV	BUS		TURGOV	TURKISH	TUR					GOV			0	036	036	03	1	4.0	6	1	6	-4.21487603305785	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171104134500	https://www.sott.net/article/366525-Threats-from-US-means-Turkey-may-give-up-Russian-S-400-deal
703890564	20171028	201710	2017	2017.8164	USA	CONNECTICUT	USA								AUS	MURRAY	AUS								1	017	017	01	1	0.0	6	1	6	5.85365853658537	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171104134500	https://www.mycitizensnews.com/news/2017/11/murray-among-halls-heroic-women/
703890565	20171028	201710	2017	2017.8164	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	193	193	19	4	-10.0	2	1	2	-4.71512770137524	3	Wade Hampton High School, South Carolina, United States	US	USSC	SC049	32.8589	-81.0892	1232228	3	Wade Hampton High School, South Carolina, United States	US	USSC		32.8589	-81.0892	1232228	3	Wade Hampton High School, South Carolina, United States	US	USSC		32.8589	-81.0892	1232228	20171104134500	http://www.foxnews.com/us/2017/11/04/11-year-old-girl-killed-herself-because-was-bullied-family-says.html
703890566	20171028	201710	2017	2017.8164	USA	CONNECTICUT	USA								USAGOV	UNITED STATES	USA					GOV			1	017	017	01	1	0.0	2	1	2	5.85365853658537	3	Naugatuck, Connecticut, United States	US	USCT	CT009	41.4859	-73.0507	209191	3	Naugatuck, Connecticut, United States	US	USCT	CT009	41.4859	-73.0507	209191	3	Naugatuck, Connecticut, United States	US	USCT	CT009	41.4859	-73.0507	209191	20171104134500	https://www.mycitizensnews.com/news/2017/11/murray-among-halls-heroic-women/
703890567	20171028	201710	2017	2017.8164	VNM	VIETNAM	VNM								CANGOV	CANADA	CAN					GOV			1	036	036	03	1	4.0	5	1	5	2.05607476635514	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	1	Canada	CA	CA		60	-96	CA	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171104134500	https://tuoitrenews.vn/news/politics/20171104/canadian-pm-justin-trudeau-to-visit-vietnam-next-week/42454.html
703890568	20171028	201710	2017	2017.8164	VNM	VIETNAM	VNM								CANGOV	CANADA	CAN					GOV			1	036	036	03	1	4.0	1	1	1	2.05607476635514	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	1	Peru	PE	PE		-10	-76	PE	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171104134500	https://tuoitrenews.vn/news/politics/20171104/canadian-pm-justin-trudeau-to-visit-vietnam-next-week/42454.html
703890569	20171028	201710	2017	2017.8164	VNM	VIETNAM	VNM								CANGOV	CANADA	CAN					GOV			1	036	036	03	1	4.0	2	1	2	2.05607476635514	1	Peru	PE	PE		-10	-76	PE	1	Canada	CA	CA		60	-96	CA	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171104134500	https://tuoitrenews.vn/news/politics/20171104/canadian-pm-justin-trudeau-to-visit-vietnam-next-week/42454.html
703890570	20171103	201711	2017	2017.8301	BMU	BERMUDA	BMU																		1	030	030	03	1	4.0	5	1	5	2.78745644599303	1	Bermuda	BD	BD		32.333333	-64.75	BD	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	20171104134500	http://www.royalgazette.com/news/article/20171104/violinist-returns-for-autumn-classics
703890571	20171103	201711	2017	2017.8301	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	5	1	5	-6.38075313807531	3	Sandy Hook, Georgia, United States	US	USGA	GA033	32.8354	-82.3151	322488	0								3	Sandy Hook, Georgia, United States	US	USGA		32.8354	-82.3151	322488	20171104134500	http://www.care2.com/causes/trumps-hypocrisy-las-vegas-and-new-york-terrorism-get-different-reactions.html
703890572	20171103	201711	2017	2017.8301	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	1	1	1	-6.38075313807531	3	Sandy Hook, Georgia, United States	US	USGA	GA033	32.8354	-82.3151	322488	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171104134500	http://www.care2.com/causes/trumps-hypocrisy-las-vegas-and-new-york-terrorism-get-different-reactions.html
703890573	20171103	201711	2017	2017.8301	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	111	111	11	3	-2.0	2	1	2	-8.4745762711864	1	United States	US	US		39.828175	-98.5795	US	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	United States	US	US		39.828175	-98.5795	US	20171104134500	http://www.themalaymailonline.com/world/article/thousands-of-iranians-protest-against-trump
703890574	20171104	201711	2017	2017.8329											AFR	AFRICA	AFR								1	013	013	01	1	0.4	3	1	3	-0.67829457364342	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171104134500	http://www.squamishchief.com/news/local-news/touting-medical-benefits-of-cannabis-mdma-iboga-and-magic-mushrooms-1.23082907
703890575	20171104	201711	2017	2017.8329											ARG	ARGENTINE	ARG								0	030	030	03	1	4.0	2	1	2	-2.29591836734694	0								1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20171104134500	https://www.msn.com/en-us/news/world/argentine-survivors-mourn-5-friends-killed-in-new-york-attack/ar-AAuqxXD
703890576	20171104	201711	2017	2017.8329											ARG	ARGENTINE	ARG								0	036	036	03	1	4.0	2	1	2	-2.29591836734694	0								1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20171104134500	https://www.msn.com/en-us/news/world/argentine-survivors-mourn-5-friends-killed-in-new-york-attack/ar-AAuqxXD
703890577	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	4	1	4	-1.80525164113786	0								4	Eltham, Victoria, Australia	AS	AS07	5409	-37.7333	145.15	-1572046	4	Eltham, Victoria, Australia	AS	AS07	5409	-37.7333	145.15	-1572046	20171104134500	http://www.theage.com.au/comment/the-age-letters/uluru-no-we-are-not-entitled-to-climb-this-landmark-20171102-gzdyws.html
703890578	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	6	1	6	-1.12359550561798	0								1	Tanzania	TZ	TZ		-6	35	TZ	1	Tanzania	TZ	TZ		-6	35	TZ	20171104134500	http://www.reuters.com/article/update-2-top-acacia-mining-bosses-quit-in-midst-of-tanzania-dispute-idusl8n1n81rc
703890579	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	12	2	12	-0.80142989065334	0								4	Ramingining, Northern Territory, Australia	AS	AS03	154722	-12.3318	134.932	11430667	4	Ramingining, Northern Territory, Australia	AS	AS03	154722	-12.3318	134.932	11430667	20171104134500	https://www.brisbanetimes.com.au/environment/smoke-money-offers-an-unexpected-way-forward-for-indigenous-communities-20171103-gzdxn6.html
703890580	20171104	201711	2017	2017.8329											AUT	AUSTRIAN	AUT								1	014	014	01	1	0.0	10	1	10	-3.8961038961039	0								1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20171104134500	http://www.reuters.com/article/us-austria-politics-pilz/austrian-party-leader-quits-parliament-over-accusation-of-sexual-assault-idUSKBN1D40H5
703890581	20171104	201711	2017	2017.8329											AUT	AUSTRIA	AUT								1	014	014	01	1	0.0	1	1	1	-5.88235294117647	0								1	United Kingdom	UK	UK		54	-4	UK	4	Alpbach, Tirol, Austria	AU	AU07	5667	47.4	11.95	6011198	20171104134500	https://au.news.yahoo.com/world/a/37741411/austrian-party-head-peter-pilz-quits-over-sex-harassment-claims/
703890582	20171104	201711	2017	2017.8329											AUT	AUSTRIA	AUT								1	112	112	11	3	-2.0	1	1	1	-5.88235294117647	0								1	United Kingdom	UK	UK		54	-4	UK	4	Alpbach, Tirol, Austria	AU	AU07	5667	47.4	11.95	6011198	20171104134500	https://au.news.yahoo.com/world/a/37741411/austrian-party-head-peter-pilz-quits-over-sex-harassment-claims/
703890583	20171104	201711	2017	2017.8329											AZEGOV	AZERBAIJAN	AZE					GOV			0	051	051	05	1	3.4	2	1	2	9.03225806451613	0								4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171104134500	https://azertag.az/en/xeber/Ambassador_Australia_has_always_been_strong_supporter_of_Azerbaijan-1109011
