704125795	20161105	201611	2016	2016.8356	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	046	046	04	1	7.0	10	1	10	-1.99501246882793	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20171105191500	http://www.thehindu.com/news/national/india-ukraine-panel-meeting-falls-through/article19988743.ece
704125796	20161105	201611	2016	2016.8356	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	190	190	19	4	-10.0	8	1	8	-1.99501246882793	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	1	Russia	RS	RS		60	100	RS	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20171105191500	http://www.thehindu.com/news/national/india-ukraine-panel-meeting-falls-through/article19988743.ece
704125797	20161105	201611	2016	2016.8356	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	190	190	19	4	-10.0	2	1	2	-1.99501246882793	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171105191500	http://www.thehindu.com/news/national/india-ukraine-panel-meeting-falls-through/article19988743.ece
704125798	20161105	201611	2016	2016.8356	USA	UNITED STATES	USA																		1	193	193	19	4	-10.0	4	1	4	0.86206896551724	1	United States	US	US		39.828175	-98.5795	US	0								1	France	FR	FR		46	2	FR	20171105191500	http://variety.com/2017/film/asia/ej-yong-to-remake-the-big-picture-for-koreas-mirovision-1202607423/
704125799	20161105	201611	2016	2016.8356	USA	UNITED STATES	USA								COP	DETECTIVE						COP			0	013	013	01	1	0.4	3	1	3	-7.0952092177077	3	Parker County, Texas, United States	US	USTX	TX367	32.7668	-97.8003	1383969	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171105191500	http://www.desmoinesregister.com/story/news/health/2017/11/05/assault-charges-dropped-mysterious-death-disabled-veteran-iowa/829379001/
704125800	20161105	201611	2016	2016.8356	USA	UNITED STATES	USA								FRA	FRANCE	FRA								1	051	051	05	1	3.4	4	1	4	0.86206896551724	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105191500	http://variety.com/2017/film/asia/ej-yong-to-remake-the-big-picture-for-koreas-mirovision-1202607423/
704125801	20171006	201710	2017	2017.7562	COP	POLICE						COP			DNKGRL	GREENLAND	DNK								1	036	036	03	1	4.0	3	1	3	-3.85756676557864	1	Greenland	GL	GL		72	-40	GL	1	Greenland	GL	GL		72	-40	GL	1	Greenland	GL	GL		72	-40	GL	20171105191500	https://patch.com/new-hampshire/portsmouth-nh/bay-state-porsche-driver-bagged-going-109-mph-i-95-nhsp
704125802	20171006	201710	2017	2017.7562	COP	POLICE						COP			DNKGRL	GREENLAND	DNK								1	036	036	03	1	4.0	2	1	2	-3.85756676557864	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	1	Greenland	GL	GL		72	-40	GL	1	Greenland	GL	GL		72	-40	GL	20171105191500	https://patch.com/new-hampshire/portsmouth-nh/bay-state-porsche-driver-bagged-going-109-mph-i-95-nhsp
704125803	20171006	201710	2017	2017.7562	DNKGRL	GREENLAND	DNK								COP	POLICE						COP			1	036	036	03	1	4.0	5	1	5	-3.85756676557864	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20171105191500	https://patch.com/new-hampshire/portsmouth-nh/bay-state-porsche-driver-bagged-going-109-mph-i-95-nhsp
704125804	20171006	201710	2017	2017.7562	DNKGRL	GREENLAND	DNK								USA	MASSACHUSETTS	USA								1	036	036	03	1	4.0	5	1	5	-3.85756676557864	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20171105191500	https://patch.com/new-hampshire/portsmouth-nh/bay-state-porsche-driver-bagged-going-109-mph-i-95-nhsp
704125805	20171006	201710	2017	2017.7562	JUD	PROSECUTOR						JUD													0	081	081	08	2	5.0	5	1	5	-7.0952092177077	3	Parker County, Texas, United States	US	USTX	TX367	32.7668	-97.8003	1383969	0								3	Parker County, Texas, United States	US	USTX		32.7668	-97.8003	1383969	20171105191500	http://www.desmoinesregister.com/story/news/health/2017/11/05/assault-charges-dropped-mysterious-death-disabled-veteran-iowa/829379001/
704125806	20171006	201710	2017	2017.7562	PRK	NORTH KOREAN	PRK								PRKGOV	NORTH KOREA	PRK					GOV			0	050	050	05	1	3.5	4	2	4	0.35971223021583	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171105191500	http://www.tmj4.com/newsy/pentagon-supports-diplomacy-in-north-korea-but-weighs-other-options
704125807	20171006	201710	2017	2017.7562	PRKGOV	NORTH KOREA	PRK					GOV			PRK	NORTH KOREAN	PRK								0	050	050	05	1	3.5	4	2	4	0.35971223021583	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171105191500	http://www.tmj4.com/newsy/pentagon-supports-diplomacy-in-north-korea-but-weighs-other-options
704125808	20171006	201710	2017	2017.7562	USA	MASSACHUSETTS	USA								DNKGRL	GREENLAND	DNK								1	036	036	03	1	4.0	5	1	5	-3.85756676557864	1	Greenland	GL	GL		72	-40	GL	1	Greenland	GL	GL		72	-40	GL	1	Greenland	GL	GL		72	-40	GL	20171105191500	https://patch.com/new-hampshire/portsmouth-nh/bay-state-porsche-driver-bagged-going-109-mph-i-95-nhsp
704125809	20171029	201710	2017	2017.8192	GOV	PRESIDENT						GOV			PHL	MANILA	PHL								1	020	020	02	1	3.0	8	1	8	0.63091482649842	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171105191500	http://www.philstar.com/headlines/2017/11/06/1756183/duterte-excited-meeting-trump-next-week
704125810	20171029	201710	2017	2017.8192	GOV	PRESIDENT						GOV			PHL	MANILA	PHL								1	036	036	03	1	4.0	8	1	8	0.63091482649842	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171105191500	http://www.philstar.com/headlines/2017/11/06/1756183/duterte-excited-meeting-trump-next-week
704125811	20171029	201710	2017	2017.8192	GOV	PRESIDENT						GOV			PHL	MANILA	PHL								1	040	040	04	1	1.0	8	1	8	0.63091482649842	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171105191500	http://www.philstar.com/headlines/2017/11/06/1756183/duterte-excited-meeting-trump-next-week
704125812	20171029	201710	2017	2017.8192	GOV	PRESIDENT						GOV			PHL	MANILA	PHL								1	040	040	04	1	1.0	2	1	2	0.63091482649842	1	China	CH	CH		35	105	CH	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171105191500	http://www.philstar.com/headlines/2017/11/06/1756183/duterte-excited-meeting-trump-next-week
704125813	20171029	201710	2017	2017.8192	GOV	PRESIDENT						GOV			PHLGOV	PHILIPPINE	PHL					GOV			1	020	020	02	1	3.0	2	1	2	0.63091482649842	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171105191500	http://www.philstar.com/headlines/2017/11/06/1756183/duterte-excited-meeting-trump-next-week
704125814	20171029	201710	2017	2017.8192	GOV	PRESIDENT						GOV			PHLGOV	PHILIPPINE	PHL					GOV			1	036	036	03	1	4.0	2	1	2	0.63091482649842	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171105191500	http://www.philstar.com/headlines/2017/11/06/1756183/duterte-excited-meeting-trump-next-week
704125815	20171029	201710	2017	2017.8192	GOV	KING						GOV			USAMED	REUTERS	USA					MED			0	013	013	01	1	0.4	6	1	6	-1.35440180586908	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171105191500	https://sputniknews.com/business/201711051058838602-saudi-shock-arrests-oil-price/
704125816	20171029	201710	2017	2017.8192	IND	MUMBAI	IND																		1	046	046	04	1	7.0	1	1	1	-1.72413793103448	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20171105191500	http://www.thehindu.com/news/cities/mumbai/let-us-teach-say-teachers-protest-non-educational-work/article19988693.ece
704125817	20171029	201710	2017	2017.8192	PHL	MANILA	PHL								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	8	1	8	0.63091482649842	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171105191500	http://www.philstar.com/headlines/2017/11/06/1756183/duterte-excited-meeting-trump-next-week
704125818	20171029	201710	2017	2017.8192	PHL	MANILA	PHL								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	4	1	4	0.63091482649842	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171105191500	http://www.philstar.com/headlines/2017/11/06/1756183/duterte-excited-meeting-trump-next-week
704125819	20171029	201710	2017	2017.8192	PHL	MANILA	PHL								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	6	1	6	0.63091482649842	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171105191500	http://www.philstar.com/headlines/2017/11/06/1756183/duterte-excited-meeting-trump-next-week
704125820	20171029	201710	2017	2017.8192	PHLGOV	PHILIPPINE	PHL					GOV			GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	2	1	2	0.63091482649842	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171105191500	http://www.philstar.com/headlines/2017/11/06/1756183/duterte-excited-meeting-trump-next-week
704125821	20171029	201710	2017	2017.8192	SAU	SAUDI ARABIA	SAU								USAMED	REUTERS	USA					MED			0	013	013	01	1	0.4	4	1	4	-1.35440180586908	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171105191500	https://sputniknews.com/business/201711051058838602-saudi-shock-arrests-oil-price/
704125822	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								1	193	193	19	4	-10.0	4	1	4	-1.19331742243436	0								4	East Rand, Gauteng, South Africa	SF	SF06	77339	-26.1833	28.25	-1269585	4	East Rand, Gauteng, South Africa	SF	SF06	77339	-26.1833	28.25	-1269585	20171105191500	https://citizen.co.za/news/south-africa/1717220/communications-minister-extends-condolences-on-death-of-sabc-legal-dept-head/
704125823	20171105	201711	2017	2017.8356											AGR	FARMER						AGR			0	190	190	19	4	-10.0	10	1	10	-7.22021660649819	0								4	Nagat, Ilocos Norte, Philippines	RP	RP28	24211	18.3533	120.614	-2440793	4	Nagat, Ilocos Norte, Philippines	RP	RP28	24211	18.3533	120.614	-2440793	20171105191500	http://www.hindustantimes.com/india-news/odisha-farmer-suicides-pesticides-failed-to-kill-pests-they-killed-my-father/story-wnlGUkUCFLB07O1UgZktUI.html
704125824	20171105	201711	2017	2017.8356											AGR	FARMER						AGR			1	190	190	19	4	-10.0	3	1	3	1.64948453608248	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171105191500	https://ocj.com/2017/11/monsanto-pauses-commercialization-of-nemastrike-technology/
704125825	20171105	201711	2017	2017.8356											BDI	BURUNDI	BDI								1	046	046	04	1	7.0	4	1	4	0	0								1	Burundi	BY	BY		-3.5	30	BY	1	Burundi	BY	BY		-3.5	30	BY	20171105191500	https://www.lusakatimes.com/2017/11/05/nkwazi-halt-leaders-zesco-surge/
704125826	20171105	201711	2017	2017.8356											BUS	INVESTOR						BUS			1	020	020	02	1	3.0	10	1	10	-0.56980056980057	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20171105191500	http://www.thehindu.com/news/cities/Hyderabad/shared-transit-a-fix-for-traffic-bottlenecks-in-cities-experts/article19988572.ece
704125827	20171105	201711	2017	2017.8356											BUS	INVESTOR						BUS			1	030	030	03	1	4.0	5	1	5	-6.61577608142493	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20171105191500	http://www.thehindu.com/news/national/other-states/now-ds-kulkarni-faces-cheating-case-in-kolhapur/article19988664.ece
704125828	20171105	201711	2017	2017.8356											BUS	BANK						BUS			1	042	042	04	1	1.9	5	1	5	-5.58375634517766	0								3	Parker County, Texas, United States	US	USTX		32.7668	-97.8003	1383969	3	Parker County, Texas, United States	US	USTX		32.7668	-97.8003	1383969	20171105191500	http://www.star-telegram.com/news/local/community/weatherford-star-telegram/wt-news/article182890436.html
704125829	20171105	201711	2017	2017.8356											BUS	INVESTOR						BUS			1	071	071	07	2	7.4	10	1	10	-0.56980056980057	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20171105191500	http://www.thehindu.com/news/cities/Hyderabad/shared-transit-a-fix-for-traffic-bottlenecks-in-cities-experts/article19988572.ece
704125830	20171105	201711	2017	2017.8356											BUS	BANK						BUS			1	084	084	08	2	7.0	5	1	5	-5.58375634517766	0								3	Willow Park, Texas, United States	US	USTX		32.7626	-97.6506	1388568	3	Willow Park, Texas, United States	US	USTX		32.7626	-97.6506	1388568	20171105191500	http://www.star-telegram.com/news/local/community/weatherford-star-telegram/wt-news/article182890436.html
704125831	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	0841	084	08	2	7.0	5	1	5	-0.220750551876381	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171105191500	https://www.clevelandjewishnews.com/columnists/karamu-s-the-lake-effect-more-bluster-than-blizzard/article_5b50104a-c249-11e7-879b-4f695017b1c0.html
704125832	20171105	201711	2017	2017.8356											BUS	INDUSTRY						BUS			0	190	190	19	4	-10.0	10	1	10	-0.46296296296296	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171105191500	http://www.thejournal.ie/ban-poitin-bar-dublin-3-3678076-Nov2017/
704125833	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	040	040	04	1	1.0	10	1	8	2.55102040816326	0								4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	20171105191500	http://www.vernonmorningstar.com/business/qiology-pro-connects-vernon-to-mumbai-and-beyond/
704125834	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								0	042	042	04	1	1.9	1	1	1	3.29575021682567	0								4	Eagle Hill, Alberta, Canada	CA	CA01	154724	51.8167	-114.367	-563927	4	Eagle Hill, Alberta, Canada	CA	CA01	154724	51.8167	-114.367	-563927	20171105191500	https://www.juniorminingnetwork.com/junior-miner-news/press-releases/1226-tsx-venture/nvo/37817-novo-resources-reports-trenching-results-from-purdy-s-reward-tenement.html
704125835	20171105	201711	2017	2017.8356											CHN	CHINA	CHN								0	043	043	04	1	2.8	2	1	2	-3.63447559709242	0								4	Zhang Yi, Ningxia, China	CH	CH21	13206	35.7111	105.752	10651751	4	Zhang Yi, Ningxia, China	CH	CH21	13206	35.7111	105.752	10651751	20171105191500	http://www.manilatimes.net/tough-talk-corruption-needs-concrete-action-succeed/360941/
704125836	20171105	201711	2017	2017.8356											CHN	CHINA	CHN								0	080	080	08	2	5.0	2	1	2	-5.14775977121068	0								1	China	CH	CH		35	105	CH	1	Thailand	TH	TH		15	100	TH	20171105191500	http://theindianawaaz.com/myanmar-has-greater-threat-than-rohingya-muslims/
704125837	20171105	201711	2017	2017.8356											COP	POLICE						COP			0	020	020	02	1	3.0	4	1	4	-3.92156862745098	0								1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	20171105191500	http://wkrg.com/2017/11/05/family-remembers-life-of-woman-killed-in-lloyds-lane-crash-in-mobile/
704125838	20171105	201711	2017	2017.8356											COP	POLICE FORCE						COP			1	046	046	04	1	7.0	2	1	2	-3.16455696202532	0								3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20171105191500	http://www.nj.com/ocean/index.ssf/2017/11/police_sergeant_dies_after_suffering_stroke_on_dut.html
704125839	20171105	201711	2017	2017.8356											CVL	POPULATION						CVL			1	051	051	05	1	3.4	10	1	10	-3.93873085339168	0								4	Ganges, British Columbia, Canada	CA	CA02	12548	48.85	-123.517	-565082	4	Ganges, British Columbia, Canada	CA	CA02	12548	48.85	-123.517	-565082	20171105191500	http://www.thehindu.com/opinion/op-ed/linking-superbugs-to-the-ganges/article19988362.ece
704125840	20171105	201711	2017	2017.8356											CVL	POPULATION						CVL			1	130	130	13	3	-4.4	10	1	10	-3.93873085339168	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171105191500	http://www.thehindu.com/opinion/op-ed/linking-superbugs-to-the-ganges/article19988362.ece
704125841	20171105	201711	2017	2017.8356											CVL	NEIGHBORHOOD						CVL			1	154	154	15	4	-7.2	10	1	10	3.33333333333333	0								0								0								20171105191500	https://patch.com/california/lamorinda/missing-lafayette-woman-safe
704125842	20171105	201711	2017	2017.8356											DEU	GERMANY	DEU								1	063	063	06	2	7.4	10	1	10	-5.72289156626506	0								4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20171105191500	http://www.newser.com/story/251030/investigation-dutch-red-cross-abandoned-jews-in-wwii.html
704125843	20171105	201711	2017	2017.8356											DEU	GERMANY	DEU								1	190	190	19	4	-10.0	8	1	8	-2.31839258114374	0								4	Merode, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.8	6.38333	-1825087	4	Merode, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.8	6.38333	-1825087	20171105191500	http://rinf.com/alt-news/newswire/the-times-hails-belgian-royals-conservation-of-the-congo-a-place-ravaged-by-belgian-royals-rt-uk-news/
704125844	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			1	020	020	02	1	3.0	10	1	10	-2.02020202020202	0								3	Cambridge Central School, New York, United States	US	USNY		43.0217	-73.3769	2499810	3	Cambridge Central School, New York, United States	US	USNY		43.0217	-73.3769	2499810	20171105191500	http://www.foxnews.com/us/2017/11/05/transgender-lesson-gets-new-york-7th-grade-teacher-suspended.html
704125845	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	10	1	10	-4.26179604261796	0								4	Rotorua, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.9	176.217	-1515453	4	Rotorua, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.9	176.217	-1515453	20171105191500	http://www.nzherald.co.nz/rotorua-daily-post/news/article.cfm?c_id=1503438&objectid=11937297
704125846	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			0	036	036	03	1	4.0	5	1	5	7.71428571428571	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171105191500	https://ocj.com/2017/11/agriculture-is-cool-scholarship-winners-announced-2/
704125847	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	10	1	10	5.44041450777202	0								1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20171105191500	http://www.thisdaylive.com/index.php/2017/11/05/iccoba-lauds-obasekis-policies-on-education/
704125848	20171105	201711	2017	2017.8356											EGY	EGYPT	EGY								0	057	057	05	1	8.0	10	1	10	-2.86624203821656	0								4	Hurghada, Al Ba?r al A?mar, Egypt	EG	EG02	65985	27.2529	33.8181	-290029	4	Hurghada, Al Ba?r al A?mar, Egypt	EG	EG02	65985	27.2529	33.8181	-290029	20171105191500	http://www.hulldailymail.co.uk/news/boyfriend-hull-woman-egypt-jail-731242
704125849	20171105	201711	2017	2017.8356											GOV	ADMINISTRATION						GOV			0	020	020	02	1	3.0	20	1	20	1.69082125603865	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20171105191500	http://couriernews.com/view/full_story/27503487/article-State-waits-for-Medicaid-approval
704125850	20171105	201711	2017	2017.8356											GOV	CHIEF MINISTER						GOV			1	046	046	04	1	7.0	5	1	5	-3.70370370370371	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20171105191500	http://www.thehindu.com/news/national/karnataka/belagavi-chalo-by-pvt-doctors-on-nov-13/article19988760.ece
