704680961	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								GBRELI	UNITED KINGDOM	GBR					ELI			1	013	013	01	1	0.4	2	1	2	3.92156862745099	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	1	United Kingdom	UK	UK		54	-4	UK	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171107154500	http://www.hollywood.com/general/jamie-bell-hasnt-spoken-to-barbara-broccoli-about-bond-60702492/
704680962	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								GBRELI	UNITED KINGDOM	GBR					ELI			1	013	013	01	1	0.4	2	1	2	3.92156862745099	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171107154500	http://www.hollywood.com/general/jamie-bell-hasnt-spoken-to-barbara-broccoli-about-bond-60702492/
704680963	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								USACOP	UNITED STATES	USA					COP			1	111	111	11	3	-2.0	2	1	2	-5.72755417956656	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107154500	http://reason.com/blog/2017/11/07/first-state-prosecution-of-ny-killer-cop
704680964	20161107	201611	2016	2016.8411	USA	SOUTH DAKOTA	USA								USAGOVAGR	UNITED STATES	USA					GOV	AGR		1	042	042	04	1	1.9	2	1	2	-0.4149377593361	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20171107154500	http://www.hpj.com/markets/newell-sheep-sales-report/article_b5a168cf-b2ff-592b-bfae-1bf8447c67ed.html
704680965	20161107	201611	2016	2016.8411	USACOP	NEW YORK	USA					COP													1	111	111	11	3	-2.0	8	1	8	-5.72755417956656	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107154500	http://reason.com/blog/2017/11/07/first-state-prosecution-of-ny-killer-cop
704680966	20161107	201611	2016	2016.8411	USAGOVAGR	UNITED STATES	USA					GOV	AGR		AGR	FARMER						AGR			1	043	043	04	1	2.8	2	1	2	-0.31055900621118	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171107154500	http://www.hpj.com/markets/salina-livestock-auction-report/article_1a8ff200-70fd-57a9-9de0-f42e6a5dedc7.html
704680967	20161107	201611	2016	2016.8411	USAGOVAGR	UNITED STATES	USA					GOV	AGR		USA	SOUTH DAKOTA	USA								1	043	043	04	1	2.8	2	1	2	-0.4149377593361	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20171107154500	http://www.hpj.com/markets/newell-sheep-sales-report/article_b5a168cf-b2ff-592b-bfae-1bf8447c67ed.html
704680968	20171008	201710	2017	2017.7616											USA	SAN DIEGO	USA								1	042	042	04	1	1.9	1	1	1	-0.47961630695444	0								3	Monterey, California, United States	US	USCA	CA053	36.6002	-121.895	1659762	3	Monterey, California, United States	US	USCA	CA053	36.6002	-121.895	1659762	20171107154500	https://today.uconn.edu/2017/11/navy-using-new-uconn-software-improve-navigation/
704680969	20171008	201710	2017	2017.7616	ARE	DUBAI	ARE																		1	010	010	01	1	0.0	3	1	3	0.71090047393365	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20171107154500	https://www.bloomberg.com/news/articles/2017-11-07/cryptocurrency-pioneer-sees-total-bubble-just-in-a-good-way
704680970	20171008	201710	2017	2017.7616	DEUGOV	HORST KOHLER	DEU					GOV			GOV	ENVOY						GOV			0	046	046	04	1	7.0	4	1	4	-0.21413276231263	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171107154500	http://www.naharnet.com/stories/en/237873-morocco-king-rejects-independence-for-western-sahara
704680971	20171008	201710	2017	2017.7616	DEUGOV	HORST KOHLER	DEU					GOV			GOV	ENVOY						GOV			0	046	046	04	1	7.0	1	1	1	-0.21413276231263	1	Germany	GM	GM		51.5	10.5	GM	1	Morocco	MO	MO		32	-5	MO	1	Germany	GM	GM		51.5	10.5	GM	20171107154500	http://www.naharnet.com/stories/en/237873-morocco-king-rejects-independence-for-western-sahara
704680972	20171008	201710	2017	2017.7616	ESP	CATALONIA	ESP																		1	161	161	16	4	-4.0	4	1	4	-1.60857908847185	4	Sabadell, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.5433	2.10942	-399916	0								4	Sabadell, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.5433	2.10942	-399916	20171107154500	https://www.npr.org/2017/11/06/562393748/catalans-unsure-of-next-steps-following-independence-vote-and-leadership-removal
704680973	20171008	201710	2017	2017.7616	GBRGOVBUS	PHILIP HAMMOND	GBR					GOV	BUS												0	020	020	02	1	3.0	30	1	30	-1.95228224544186	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171107154500	http://uk.reuters.com/article/uk-britain-eu-poll/voter-confidence-in-uk-handling-of-brexit-ebbs-away-orb-poll-idUKKBN1D726M
704680974	20171008	201710	2017	2017.7616	GOV	COMMERCE DEPARTMENT						GOV			CHN	BEIJING	CHN								0	111	111	11	3	-2.0	5	1	5	1.13636363636363	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107154500	https://www.ajot.com/news/trump-xi-joust-for-world-economy-crown-with-divergent-plans-1
704680975	20171008	201710	2017	2017.7616	GOV	ENVOY						GOV			DEUGOV	HORST KOHLER	DEU					GOV			0	046	046	04	1	7.0	4	1	4	-0.21413276231263	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171107154500	http://www.naharnet.com/stories/en/237873-morocco-king-rejects-independence-for-western-sahara
704680976	20171008	201710	2017	2017.7616	GOV	ENVOY						GOV			DEUGOV	HORST KOHLER	DEU					GOV			0	046	046	04	1	7.0	1	1	1	-0.21413276231263	1	Morocco	MO	MO		32	-5	MO	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171107154500	http://www.naharnet.com/stories/en/237873-morocco-king-rejects-independence-for-western-sahara
704680977	20171008	201710	2017	2017.7616	GOV	AMBASSADOR						GOV			USA	WASHINGTON	USA								0	010	010	01	1	0.0	1	1	1	1.13636363636363	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107154500	https://www.ajot.com/news/trump-xi-joust-for-world-economy-crown-with-divergent-plans-1
704680978	20171008	201710	2017	2017.7616	GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		GOV	GOVERNMENT OFFICIAL						GOV			1	173	173	17	4	-5.0	10	1	10	-6.00706713780919	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171107154500	http://www.informationng.com/2017/11/efcc-arraign-ex-accountant-general-n2bn-onsa-fraud.html
704680979	20171008	201710	2017	2017.7616	IRL	IRELAND	IRL																		1	080	080	08	2	5.0	4	1	4	-2.88248337028825	4	Bodenstown, Kildare, Ireland	EI	EI12	18291	53.2675	-6.67167	407900	0								4	Bodenstown, Kildare, Ireland	EI	EI12	18291	53.2675	-6.67167	407900	20171107154500	http://www.leinsterleader.ie/news/news/280399/new-cemetery-plan-near-bodenstown.html
704680980	20171008	201710	2017	2017.7616	IRQ	IRAQ	IRQ								MIL	MILITARY						MIL			0	010	010	01	1	0.0	3	1	3	-2.37556561085973	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107154500	https://www.npr.org/2017/11/06/562326147/fall-of-raqqa-delivers-sharp-blow-to-islamic-states-media-operation
704680981	20171008	201710	2017	2017.7616	JUD	COUNSEL						JUD			LEGSPY	SENATE						LEG	SPY		0	040	040	04	1	1.0	6	1	6	1.13207547169812	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20171107154500	http://www.newsweek.com/page-trump-russia-trip-campaign-703831
704680982	20171008	201710	2017	2017.7616	JUD	COUNSEL						JUD			RUS	RUSSIA	RUS								0	0241	024	02	1	-0.3	2	1	2	0.17857142857143	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171107154500	http://www.theintelligencer.com/entertainment/the-wrap/article/Bill-Hemmer-Defends-Fox-News-Primetime-Hosts-If-12337773.php
704680983	20171008	201710	2017	2017.7616	JUD	COUNSEL						JUD			RUS	RUSSIA	RUS								0	040	040	04	1	1.0	2	1	2	1.13207547169812	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20171107154500	http://www.newsweek.com/page-trump-russia-trip-campaign-703831
704680984	20171008	201710	2017	2017.7616	LEGSPY	SENATE						LEG	SPY		JUD	COUNSEL						JUD			0	040	040	04	1	1.0	6	1	6	1.13207547169812	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107154500	http://www.newsweek.com/page-trump-russia-trip-campaign-703831
704680985	20171008	201710	2017	2017.7616	MIL	MILITARY						MIL			SYR	SYRIA	SYR								0	013	013	01	1	0.4	2	1	2	-2.37556561085973	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107154500	https://www.npr.org/2017/11/06/562326147/fall-of-raqqa-delivers-sharp-blow-to-islamic-states-media-operation
704680986	20171008	201710	2017	2017.7616	RUS	RUSSIA	RUS								JUD	COUNSEL						JUD			0	040	040	04	1	1.0	2	1	2	1.13207547169812	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20171107154500	http://www.newsweek.com/page-trump-russia-trip-campaign-703831
704680987	20171008	201710	2017	2017.7616	RUS	RUSSIA	RUS								SPY	INTELLIGENCE						SPY			1	040	040	04	1	1.0	4	1	4	-2.1411843425895	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107154500	https://theintercept.com/2017/11/07/dnc-hack-trump-cia-director-william-binney-nsa/
704680988	20171008	201710	2017	2017.7616	RUS	RUSSIA	RUS								USAJUD	UNITED STATES	USA					JUD			0	040	040	04	1	1.0	2	1	2	1.13207547169812	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20171107154500	http://www.newsweek.com/page-trump-russia-trip-campaign-703831
704680989	20171008	201710	2017	2017.7616	RUSJUD	RUSSIA	RUS					JUD			RUS	RUSSIA	RUS								0	0241	024	02	1	-0.3	2	1	2	0.17857142857143	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171107154500	http://www.theintelligencer.com/entertainment/the-wrap/article/Bill-Hemmer-Defends-Fox-News-Primetime-Hosts-If-12337773.php
704680990	20171008	201710	2017	2017.7616	RUSJUD	RUSSIA	RUS					JUD			RUS	RUSSIA	RUS								0	111	111	11	3	-2.0	1	1	1	0.17857142857143	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171107154500	http://www.theintelligencer.com/entertainment/the-wrap/article/Bill-Hemmer-Defends-Fox-News-Primetime-Hosts-If-12337773.php
704680991	20171008	201710	2017	2017.7616	SAU	SAUDI	SAU								GOV	KING						GOV			1	044	044	04	1	2.5	2	1	2	-1.64233576642335	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	20171107154500	https://www.npr.org/sections/parallels/2017/11/06/562336706/with-saudi-arrests-crown-prince-shows-he-can-force-change-but-its-not-democracy
704680992	20171008	201710	2017	2017.7616	SAU	SAUDI ARABIA	SAU								GOV	SOVEREIGN						GOV			1	071	071	07	2	7.4	10	1	10	1.65289256198347	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171107154500	https://www.bloomberg.com/news/articles/2017-11-07/bezos-musk-have-different-ideas-about-how-to-pay-for-space-race
704680993	20171008	201710	2017	2017.7616	SAU	SAUDI	SAU								SAUGOV	SAUDI ARABIA	SAU					GOV			1	044	044	04	1	2.5	2	1	2	-1.64233576642335	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	20171107154500	https://www.npr.org/sections/parallels/2017/11/06/562336706/with-saudi-arrests-crown-prince-shows-he-can-force-change-but-its-not-democracy
