705289860	20171010	201710	2017	2017.7671	BRN	BRUNEI	BRN								KOR	SOUTH KOREA	KOR								0	043	043	04	1	2.8	6	1	6	0.17729412483951	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	Sacheon, Ch'ungch'ong-bukto, South Korea	KS	KS05	24980	37.0207	127.509	10265024	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	20171109101500	https://www.environmentguru.com/pages/elements/element.aspx?id=5718337
705289861	20171010	201710	2017	2017.7671	BRN	BRUNEI	BRN								KOR	SOUTH KOREA	KOR								0	043	043	04	1	2.8	2	1	2	0.17729412483951	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171109101500	https://www.environmentguru.com/pages/elements/element.aspx?id=5718337
705289862	20171010	201710	2017	2017.7671	COP	SECURITY FORCE						COP			PAK	PAKISTAN	PAK								0	190	190	19	4	-10.0	1	1	1	-9.91253644314865	4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	20171109101500	http://www.financialexpress.com/world-news/aig-hamid-shakeel-among-3-officers-killed-in-suicide-bombing-in-pakistan/926234/
705289863	20171010	201710	2017	2017.7671	GOV	AUTHORITIES						GOV													0	043	043	04	1	2.8	5	1	5	-9.7488921713442	4	Potami, Perifereia Stereas Elladas, Greece	GR	GR63	16716	38.0167	24.5667	-826899	0								4	Potami, Perifereia Stereas Elladas, Greece	GR	GR63	16716	38.0167	24.5667	-826899	20171109101500	https://www.newdelhitimes.com/gang-with-suspected-neo-nazi-links-vows-to-force-migrants-from-greece/
705289864	20171010	201710	2017	2017.7671	GOV	AUTHORITIES						GOV			COP	POLICE OFFICER						COP			0	180	180	18	4	-9.0	2	1	2	-4.8372911169745	4	Sharm El-Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	4	Sharm El-Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	4	Sharm El-Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	20171109101500	http://www.dailyastorian.com/egypts-el-sissi-says-iraq-syria-militants-headed-to-libya-da-ap-webfeeds-news-nation-world9b6b227f283e4c5f842915cf33e7f0f9
705289865	20171010	201710	2017	2017.7671	GOVBUS	CENTRAL BANK						GOV	BUS		IGOBUSIMF	INTERNATIONAL MONETARY FUND		IMF				IGO	BUS		0	026	026	02	1	4.0	3	1	3	-1.42857142857143	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109101500	http://www.scmp.com/news/china/economy/article/2119186/what-chinas-super-regulator-means-chinas-economy
705289866	20171010	201710	2017	2017.7671	GOVBUS	CENTRAL BANK						GOV	BUS		IGOBUSIMF	INTERNATIONAL MONETARY FUND		IMF				IGO	BUS		0	040	040	04	1	1.0	3	1	3	-1.42857142857143	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109101500	http://www.scmp.com/news/china/economy/article/2119186/what-chinas-super-regulator-means-chinas-economy
705289867	20171010	201710	2017	2017.7671	IGOBUSIMF	INTERNATIONAL MONETARY FUND		IMF				IGO	BUS		GOVBUS	CENTRAL BANK						GOV	BUS		0	040	040	04	1	1.0	3	1	3	-1.42857142857143	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109101500	http://www.scmp.com/news/china/economy/article/2119186/what-chinas-super-regulator-means-chinas-economy
705289868	20171010	201710	2017	2017.7671	IMGMOSALQ	AL QAEDA		ALQ		MOS		IMG			SAU	SAUDI	SAU								1	051	051	05	1	3.4	4	1	4	-3.98050365556459	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	20171109101500	http://www.middleeasteye.net/news/my-enemy-s-enemy-is-my-ally-how-al-qaeda-fighters-are-backed-yemen-government-houthi-saudi-popular-resistance-1047546687
705289869	20171010	201710	2017	2017.7671	IMGMOSALQ	AL QAEDA		ALQ		MOS		IMG			SAU	SAUDI	SAU								1	051	051	05	1	3.4	6	1	6	-3.98050365556459	4	Marib, Ma'rib, Yemen	YM	YM14	145032	15.461	45.3253	10642624	4	Marib, Ma'rib, Yemen	YM	YM14	145032	15.461	45.3253	10642624	4	Marib, Ma'rib, Yemen	YM	YM14	145032	15.461	45.3253	10642624	20171109101500	http://www.middleeasteye.net/news/my-enemy-s-enemy-is-my-ally-how-al-qaeda-fighters-are-backed-yemen-government-houthi-saudi-popular-resistance-1047546687
705289870	20171010	201710	2017	2017.7671	KOR	SOUTH KOREA	KOR								BRN	BRUNEI	BRN								0	042	042	04	1	1.9	2	1	2	0.17729412483951	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171109101500	https://www.environmentguru.com/pages/elements/element.aspx?id=5718337
705289871	20171010	201710	2017	2017.7671	KOR	SOUTH KOREA	KOR								BRN	BRUNEI	BRN								0	042	042	04	1	1.9	6	1	6	0.17729412483951	4	Sacheon, Ch'ungch'ong-bukto, South Korea	KS	KS05	24980	37.0207	127.509	10265024	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	20171109101500	https://www.environmentguru.com/pages/elements/element.aspx?id=5718337
705289872	20171010	201710	2017	2017.7671	KOR	REPUBLIC OF KOREA	KOR								USA	THE US	USA								0	036	036	03	1	4.0	2	1	2	0.17729412483951	4	Sacheon, Ch'ungch'ong-bukto, South Korea	KS	KS05	24980	37.0207	127.509	10265024	4	Sacheon, Ch'ungch'ong-bukto, South Korea	KS	KS05	24980	37.0207	127.509	10265024	4	Sacheon, Ch'ungch'ong-bukto, South Korea	KS	KS05	24980	37.0207	127.509	10265024	20171109101500	https://www.environmentguru.com/pages/elements/element.aspx?id=5718337
705289873	20171010	201710	2017	2017.7671	KORBUS	SOUTH KOREA	KOR					BUS			KOR	SOUTH KOREA	KOR								0	1124	112	11	3	-2.0	2	1	2	0.17729412483951	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171109101500	https://www.environmentguru.com/pages/elements/element.aspx?id=5718337
705289874	20171010	201710	2017	2017.7671	KORMIL	REPUBLIC OF KOREA	KOR					MIL			USA	THE US	USA								0	036	036	03	1	4.0	8	1	8	0.17729412483951	4	Sacheon, Ch'ungch'ong-bukto, South Korea	KS	KS05	24980	37.0207	127.509	10265024	4	Sacheon, Ch'ungch'ong-bukto, South Korea	KS	KS05	24980	37.0207	127.509	10265024	4	Sacheon, Ch'ungch'ong-bukto, South Korea	KS	KS05	24980	37.0207	127.509	10265024	20171109101500	https://www.environmentguru.com/pages/elements/element.aspx?id=5718337
705289875	20171010	201710	2017	2017.7671	MNCUSA	LOCKHEED MARTIN	USA					MNC			ARE	ABU DHABI	ARE								0	084	084	08	2	7.0	1	1	1	0.17729412483951	4	Sacheon, Ch'ungch'ong-bukto, South Korea	KS	KS05	24980	37.0207	127.509	10265024	4	Sacheon, Ch'ungch'ong-bukto, South Korea	KS	KS05	24980	37.0207	127.509	10265024	4	Sacheon, Ch'ungch'ong-bukto, South Korea	KS	KS05	24980	37.0207	127.509	10265024	20171109101500	https://www.environmentguru.com/pages/elements/element.aspx?id=5718337
705289876	20171010	201710	2017	2017.7671	MNCUSA	LOCKHEED MARTIN	USA					MNC			ARE	ABU DHABI	ARE								0	084	084	08	2	7.0	4	1	4	0.17729412483951	4	Sacheon, Ch'ungch'ong-bukto, South Korea	KS	KS05	24980	37.0207	127.509	10265024	1	United Arab Emirates	AE	AE		24	54	AE	4	Sacheon, Ch'ungch'ong-bukto, South Korea	KS	KS05	24980	37.0207	127.509	10265024	20171109101500	https://www.environmentguru.com/pages/elements/element.aspx?id=5718337
705289877	20171010	201710	2017	2017.7671	MOS	ISLAMIC				MOS					SAU	SAUDI	SAU								1	051	051	05	1	3.4	10	1	10	-3.98050365556459	4	Arabian Peninsula, Saudi Arabia (general), Saudi Arabia	SA	SA00	25316	25	45	-3092884	4	Arabian Peninsula, Saudi Arabia (general), Saudi Arabia	SA	SA00	25316	25	45	-3092884	4	Arabian Peninsula, Saudi Arabia (general), Saudi Arabia	SA	SA00	25316	25	45	-3092884	20171109101500	http://www.middleeasteye.net/news/my-enemy-s-enemy-is-my-ally-how-al-qaeda-fighters-are-backed-yemen-government-houthi-saudi-popular-resistance-1047546687
705289878	20171010	201710	2017	2017.7671	USA	THE US	USA								KOR	REPUBLIC OF KOREA	KOR								0	036	036	03	1	4.0	2	1	2	0.17729412483951	4	Sacheon, Ch'ungch'ong-bukto, South Korea	KS	KS05	24980	37.0207	127.509	10265024	4	Sacheon, Ch'ungch'ong-bukto, South Korea	KS	KS05	24980	37.0207	127.509	10265024	4	Sacheon, Ch'ungch'ong-bukto, South Korea	KS	KS05	24980	37.0207	127.509	10265024	20171109101500	https://www.environmentguru.com/pages/elements/element.aspx?id=5718337
705289879	20171010	201710	2017	2017.7671	USA	THE US	USA								KORMIL	REPUBLIC OF KOREA	KOR					MIL			0	036	036	03	1	4.0	8	1	8	0.17729412483951	4	Sacheon, Ch'ungch'ong-bukto, South Korea	KS	KS05	24980	37.0207	127.509	10265024	4	Sacheon, Ch'ungch'ong-bukto, South Korea	KS	KS05	24980	37.0207	127.509	10265024	4	Sacheon, Ch'ungch'ong-bukto, South Korea	KS	KS05	24980	37.0207	127.509	10265024	20171109101500	https://www.environmentguru.com/pages/elements/element.aspx?id=5718337
705289880	20171102	201711	2017	2017.8274	IRQ	IRAQI	IRQ																		1	172	172	17	4	-5.0	5	1	5	-2.36220472440945	4	Albu Kamal, Dayr az Zawr, Syria	SY	SY07	26340	34.45	40.9186	-2537443	0								4	Albu Kamal, Dayr az Zawr, Syria	SY	SY07	26340	34.45	40.9186	-2537443	20171109101500	http://www.dailymail.co.uk/wires/afp/article-5063331/Syria-army-allies-encircle-IS-held-town-state-media.html
705289881	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	4	1	4	-0.62047569803516	3	Arlington, Texas, United States	US	USTX	TX439	32.7357	-97.1081	1372320	0								3	Arlington, Texas, United States	US	USTX	TX439	32.7357	-97.1081	1372320	20171109101500	http://www.kxxv.com/story/36800608/study-most-student-loan-fraud-claims-involve-for-profits
705289882	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA																		0	110	110	11	3	-2.0	4	1	4	-0.62047569803516	3	Arlington, Texas, United States	US	USTX	TX439	32.7357	-97.1081	1372320	0								3	Arlington, Texas, United States	US	USTX	TX439	32.7357	-97.1081	1372320	20171109101500	http://www.kxxv.com/story/36800608/study-most-student-loan-fraud-claims-involve-for-profits
705289883	20171102	201711	2017	2017.8274	USAGOV	NASA	USA					GOV													1	010	010	01	1	0.0	10	1	10	2.05882352941177	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20171109101500	https://www.indiatimes.com/news/india/over-one-lakh-indians-receive-their-boarding-passes-for-travelling-to-mars-on-nasa-s-insight-333313.html
705289884	20171108	201711	2017	2017.8438											GOV	MINIST						GOV			1	036	036	03	1	4.0	3	1	3	-4.9645390070922	0								5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	20171109101500	Jurnat National in Romanian/BBC Monitoring/(c) BBC
705289885	20171108	201711	2017	2017.8438											USA	MILWAUKEE	USA								0	057	057	05	1	8.0	10	1	10	-0.23474178403756	0								3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	20171109101500	http://www.wisbusiness.com/index.iml?Article=389240
705289886	20171108	201711	2017	2017.8438	BELELI	GUY VERHOFSTADT	BEL					ELI			IGOEUREECLEG	THE EU	EUR	EEC				IGO	LEG		0	051	051	05	1	3.4	4	1	4	-5.20607375271149	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109101500	https://www.businessinsider.com.au/the-eu-believes-theresa-mays-government-could-soon-collapse-2017-11
705289887	20171108	201711	2017	2017.8438	BELELI	GUY VERHOFSTADT	BEL					ELI			IGOEUREECLEG	THE EU	EUR	EEC				IGO	LEG		0	051	051	05	1	3.4	1	1	1	-5.20607375271149	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Ireland	EI	EI		53	-8	EI	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109101500	https://www.businessinsider.com.au/the-eu-believes-theresa-mays-government-could-soon-collapse-2017-11
705289888	20171108	201711	2017	2017.8438	CVL	CITIZEN						CVL			IGOEUREECLEG	THE EU	EUR	EEC				IGO	LEG		0	040	040	04	1	1.0	4	1	4	-5.20607375271149	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109101500	https://www.businessinsider.com.au/the-eu-believes-theresa-mays-government-could-soon-collapse-2017-11
705289889	20171108	201711	2017	2017.8438	CVL	CITIZEN						CVL			IGOEUREECLEG	THE EU	EUR	EEC				IGO	LEG		0	040	040	04	1	1.0	1	1	1	-5.20607375271149	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Ireland	EI	EI		53	-8	EI	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109101500	https://www.businessinsider.com.au/the-eu-believes-theresa-mays-government-could-soon-collapse-2017-11
705289890	20171108	201711	2017	2017.8438	GOV	MINIST						GOV													1	026	026	02	1	4.0	3	1	3	-4.9645390070922	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	0								5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	20171109101500	Jurnat National in Romanian/BBC Monitoring/(c) BBC
705289891	20171108	201711	2017	2017.8438	GOV	MINIST						GOV													1	036	036	03	1	4.0	3	1	3	-4.9645390070922	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	0								5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	20171109101500	Jurnat National in Romanian/BBC Monitoring/(c) BBC
705289892	20171108	201711	2017	2017.8438	GOV	MINIST						GOV			ROU	ROMANIA									1	026	026	02	1	4.0	1	1	1	-4.9645390070922	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	20171109101500	Jurnat National in Romanian/BBC Monitoring/(c) BBC
705289893	20171108	201711	2017	2017.8438	GOV	MINIST						GOV			ROU	ROMANIA									1	036	036	03	1	4.0	1	1	1	-4.9645390070922	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	20171109101500	Jurnat National in Romanian/BBC Monitoring/(c) BBC
705289894	20171108	201711	2017	2017.8438	GOV	GOVERNMENT						GOV			ROUGOV	ROMANIA						GOV			1	036	036	03	1	4.0	1	1	1	-4.9645390070922	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	20171109101500	Jurnat National in Romanian/BBC Monitoring/(c) BBC
705289895	20171108	201711	2017	2017.8438	IGOEUREECLEG	THE EU	EUR	EEC				IGO	LEG		CVL	CITIZEN						CVL			0	040	040	04	1	1.0	4	1	4	-5.20607375271149	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109101500	https://www.businessinsider.com.au/the-eu-believes-theresa-mays-government-could-soon-collapse-2017-11
705289896	20171108	201711	2017	2017.8438	IGOEUREECLEG	THE EU	EUR	EEC				IGO	LEG		CVL	CITIZEN						CVL			0	040	040	04	1	1.0	1	1	1	-5.20607375271149	1	Ireland	EI	EI		53	-8	EI	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109101500	https://www.businessinsider.com.au/the-eu-believes-theresa-mays-government-could-soon-collapse-2017-11
705289897	20171108	201711	2017	2017.8438	ROU	ROMANIA									GOV	MINIST						GOV			1	036	036	03	1	4.0	1	1	1	-4.9645390070922	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	20171109101500	Jurnat National in Romanian/BBC Monitoring/(c) BBC
705289898	20171108	201711	2017	2017.8438	ROUGOV	ROMANIA						GOV			GOV	GOVERNMENT						GOV			1	026	026	02	1	4.0	1	1	1	-4.9645390070922	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	20171109101500	Jurnat National in Romanian/BBC Monitoring/(c) BBC
705289899	20171108	201711	2017	2017.8438	ROUGOV	ROMANIA						GOV			GOV	GOVERNMENT						GOV			1	036	036	03	1	4.0	1	1	1	-4.9645390070922	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	5	Teleorman, Teleorman, Romania	RO	RO35	25022	44.0833	25.1667	-1172213	20171109101500	Jurnat National in Romanian/BBC Monitoring/(c) BBC
705289900	20171108	201711	2017	2017.8438	USA	MILWAUKEE	USA																		0	057	057	05	1	8.0	10	1	10	-0.23474178403756	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	0								3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	20171109101500	http://www.wisbusiness.com/index.iml?Article=389240
705289901	20171108	201711	2017	2017.8438	ZMB	LUSAKA	ZMB								ZMBGOV	ZAMBIA	ZMB					GOV			1	070	070	07	2	7.0	4	1	4	0.47846889952153	4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	20171109101500	https://zambiareports.com/2017/11/09/lusaka-residents-meet-mayor-city-activities/
705289902	20171108	201711	2017	2017.8438	ZMBCVL	LUSAKA	ZMB					CVL			ZMBGOV	LUSAKA	ZMB					GOV			1	070	070	07	2	7.0	6	1	6	0.47846889952153	4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	20171109101500	https://zambiareports.com/2017/11/09/lusaka-residents-meet-mayor-city-activities/
705289903	20171109	201711	2017	2017.8466											AFG	AFGHANISTAN	AFG								0	042	042	04	1	1.9	6	1	6	2.04778156996587	0								4	Anbar, Balkh, Afghanistan	AF	AF30	99976	35.8198	66.7913	-3368602	4	Fallujah, Al Anbar, Iraq	IZ	IZ01	36755	33.3558	43.7861	-3102259	20171109101500	https://www.stripes.com/news/okinawa-marines-honor-gold-star-dad-who-enlisted-to-finish-what-son-started-1.496981
705289904	20171109	201711	2017	2017.8466											AFG	AFGHANISTAN	AFG								1	190	190	19	4	-10.0	2	1	2	-9.27835051546392	0								4	Mazar-E-Sharif, Balkh, Afghanistan	AF	AF30	3488	36.7069	67.1122	-3383832	4	Mazar-E-Sharif, Balkh, Afghanistan	AF	AF30	3488	36.7069	67.1122	-3383832	20171109101500	https://timesofislamabad.com/bomb-blast-in-mazar-e-sharif-afghanistan/2017/11/09/
705289905	20171109	201711	2017	2017.8466											AFR	AFRICA	AFR								0	043	043	04	1	2.8	4	1	4	-3.19917440660475	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	20171109101500	https://www.news24.com/SouthAfrica/News/breaking-zuma-was-paid-a-salary-by-tender-tycoon-claims-book-20171029
705289906	20171109	201711	2017	2017.8466											AFRJUD	AFRICA	AFR					JUD			1	036	036	03	1	4.0	6	1	6	-3.40136054421769	0								4	Vanderbijlpark, Gauteng, South Africa	SF	SF06	77351	-26.7117	27.8379	-1295554	4	Vanderbijlpark, Gauteng, South Africa	SF	SF06	77351	-26.7117	27.8379	-1295554	20171109101500	https://www.news24.com/SouthAfrica/News/da-lambastes-anc-after-mashatile-holds-off-replacement-of-sex-pest-mayor-20171109
705289907	20171109	201711	2017	2017.8466											ARE	UNITED ARAB EMIRATES	ARE								1	036	036	03	1	4.0	4	1	4	3.67647058823529	0								4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	28575	25.1723	55.2444	11414110	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171109101500	http://gulfbusiness.com/dubai-frame-ticket-prices-revealed-ahead-november-opening/
