704077317	20171105	201711	2017	2017.8356											AFG	AFGHANISTAN	AFG								1	141	141	14	3	-6.5	4	1	4	-7.83582089552239	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Lower House, United Kingdom (general), United Kingdom	UK	UK00	154724	53.7833	-5.28333	-2602120	20171105134500	http://www.khaama.com/pedram-warns-uk-embassy-in-kabul-of-massive-protests-over-bbcs-step-03774
704077318	20171105	201711	2017	2017.8356											AFG	KABUL	AFG								1	141	141	14	3	-6.5	3	1	3	-7.83582089552239	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171105134500	http://www.khaama.com/pedram-warns-uk-embassy-in-kabul-of-massive-protests-over-bbcs-step-03774
704077319	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	6	1	6	-0.20491803278688	0								4	Fairdale, Queensland, Australia	AS	AS04	154691	-26.2833	151.783	-1572850	4	Fairdale, Queensland, Australia	AS	AS04	154691	-26.2833	151.783	-1572850	20171105134500	http://m.washingtontimes.com/news/2017/nov/5/world-war-ii-korean-war-veteran-to-lead-veterans-d/
704077320	20171105	201711	2017	2017.8356											BEL	BELGIAN	BEL								1	080	080	08	2	5.0	1	1	1	-1.38888888888889	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171105134500	https://www.timesofmalta.com/articles/view/20171105/world/ex-catalan-leader-hands-himself-in-to-police.662351
704077321	20171105	201711	2017	2017.8356											BELCOP	BELGIAN	BEL					COP			1	080	080	08	2	5.0	3	1	3	-2.89855072463768	0								1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171105134500	https://economictimes.indiatimes.com/news/international/world-news/ex-catalonia-leader-turns-himself-in-to-belgian-police-report/articleshow/61518978.cms
704077322	20171105	201711	2017	2017.8356											BELCOP	BELGIUM	BEL					COP			1	080	080	08	2	5.0	1	1	1	-1.38888888888889	0								1	Spain	SP	SP		40	-4	SP	1	Belgium	BE	BE		50.833333	4	BE	20171105134500	https://www.timesofmalta.com/articles/view/20171105/world/ex-catalan-leader-hands-himself-in-to-police.662351
704077323	20171105	201711	2017	2017.8356											BELCOP	BELGIAN	BEL					COP			1	080	080	08	2	5.0	2	1	2	-1.38888888888889	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171105134500	https://www.timesofmalta.com/articles/view/20171105/world/ex-catalan-leader-hands-himself-in-to-police.662351
704077324	20171105	201711	2017	2017.8356											BELJUD	BRUSSELS	BEL					JUD			1	042	042	04	1	1.9	27	5	27	-6.36364113473403	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171105134500	http://www.greensboro.com/ap/us_world/the-latest-catalan-ex-president-turns-himself-in-to-police/article_08d9da5d-b3b6-525b-a2b9-38c67a52cf01.html
704077325	20171105	201711	2017	2017.8356											BGD	DHAKA	BGD								0	061	061	06	2	6.4	10	1	10	1.64705882352942	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171105134500	http://www.bssnews.net/newsDetails.php?cat=0&id=700742&date=2017-11-05
704077326	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	031	031	03	1	5.2	6	1	6	0	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171105134500	http://www.walesonline.co.uk/business/business-news/sex-robot-shocked-tv-viewers-13860242
704077327	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	112	112	11	3	-2.0	2	1	2	0.13831258644536	0								4	Losar, Himachal Pradesh, India	IN	IN11	72785	32.4333	77.7333	-2102812	4	Losar, Himachal Pradesh, India	IN	IN11	72785	32.4333	77.7333	-2102812	20171105134500	http://www.btvi.in/article/read/industry/39660/bsnl-to-hire-consultant-for-tower-biz-spin-off-blueprint
704077328	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	112	112	11	3	-2.0	3	1	3	0.13831258644536	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171105134500	http://www.btvi.in/article/read/industry/39660/bsnl-to-hire-consultant-for-tower-biz-spin-off-blueprint
704077329	20171105	201711	2017	2017.8356											CAN	ONTARIO	CAN								1	042	042	04	1	1.9	10	1	10	3.97163120567376	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171105134500	https://www.horse-canada.com/horse-news/amis-mesa-gutsy-second-breeders-cup-thriller/
704077330	20171105	201711	2017	2017.8356											CHE	SWITZERLAND	CHE								0	182	182	18	4	-9.5	2	1	2	-3.76237623762376	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Germany	GM	GM		51.5	10.5	GM	20171105134500	http://www.ptinews.com/news/9210500_German-alleges-being-roughed-up-at-UP-Railway-station.html
704077331	20171105	201711	2017	2017.8356											CHN	CHINA	CHN								1	031	031	03	1	5.2	4	1	4	0	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171105134500	http://www.walesonline.co.uk/business/business-news/sex-robot-shocked-tv-viewers-13860242
704077332	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	012	012	01	1	-0.4	5	1	5	-2.13903743315508	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171105134500	http://www.bssnews.net/newsDetails.php?cat=0&id=700710&date=2017-11-05
704077333	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	193	193	19	4	-10.0	3	1	3	-7.30769230769231	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20171105134500	http://www.royalgazette.com/crime/article/20171104/shooting-victim-named
704077334	20171105	201711	2017	2017.8356											CVL	VOTER						CVL			0	022	022	02	1	3.2	3	1	3	0.0846381718154898	0								3	Hicksville, California, United States	US	USCA	CA067	38.3271	-121.323	1666291	3	Hicksville, California, United States	US	USCA	CA067	38.3271	-121.323	1666291	20171105134500	http://www.crescent-news.com/opinion/letters_to_editor/letters-to-the-editor/article_c978c324-745e-548d-86ee-c2ac41ebab99.html
704077335	20171105	201711	2017	2017.8356											CVL	VOTER						CVL			0	022	022	02	1	3.2	7	1	7	0.0846381718154898	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105134500	http://www.crescent-news.com/opinion/letters_to_editor/letters-to-the-editor/article_c978c324-745e-548d-86ee-c2ac41ebab99.html
704077336	20171105	201711	2017	2017.8356											CVL	CITIZEN						CVL			1	036	036	03	1	4.0	10	1	10	2.25563909774436	0								4	Lahave, Nova Scotia, Canada	CA	CA07	12631	44.2833	-64.3667	-567609	4	Lahave, Nova Scotia, Canada	CA	CA07	12631	44.2833	-64.3667	-567609	20171105134500	http://www.cjhk.ca/news/1978278182/30000-people-celebrate-4h-across-canada
704077337	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	5	1	5	6.31229235880398	0								5	Kaduna State, Kaduna, Nigeria	NI	NI23	191100	10.3333	7.75	-2014091	5	Kaduna State, Kaduna, Nigeria	NI	NI23	191100	10.3333	7.75	-2014091	20171105134500	http://www.informationng.com/2017/11/groups-set-to-promote-peace-in-southern-kaduna.html
704077338	20171105	201711	2017	2017.8356											CVL	CITIZEN						CVL			0	080	080	08	2	5.0	5	1	5	-2.71186440677966	0								1	Vatican City	VT	VT		41.9	12.45	VT	1	Vatican City	VT	VT		41.9	12.45	VT	20171105134500	http://www.theage.com.au/comment/the-age-letters/manus-island-deeply-ashamed--to-be-australian-20171105-gzfatb.html
704077339	20171105	201711	2017	2017.8356											CVL	CIVILIAN						CVL			1	190	190	19	4	-10.0	4	1	4	-8.94941634241245	0								4	Lalpur, Nangarhar, Afghanistan	AF	AF18	3667	34.2385	71.0454	-3382540	4	Lalpur, Nangarhar, Afghanistan	AF	AF18	3667	34.2385	71.0454	-3382540	20171105134500	http://www.khaama.com/us-airstrikes-pound-isis-hideouts-in-nangarhar-leaving-several-militants-dead-03775
704077340	20171105	201711	2017	2017.8356											CVL	CIVILIAN						CVL			1	190	190	19	4	-10.0	4	1	4	-9.64912280701753	0								4	Chenar, Oruzgan, Afghanistan	AF	AF39	3542	32.6009	65.6786	6251764	4	Lalpur, Nangarhar, Afghanistan	AF	AF18	3667	34.2385	71.0454	-3382540	20171105134500	https://timesofislamabad.com/us-airstrikes-kill-several-isis-terrorists-in-afghanistan-near-pakistan-border/2017/11/05/
704077341	20171105	201711	2017	2017.8356											DEU	GERMANY	DEU								1	040	040	04	1	1.0	1	1	1	-2.24403927068723	0								4	Erlangen, Bayern, Germany	GM	GM02	16533	49.5897	11.0039	-1767100	4	Erlangen, Bayern, Germany	GM	GM02	16533	49.5897	11.0039	-1767100	20171105134500	http://www.dw.com/en/bavarias-seehofer-defies-csu-youth-wing/a-41243671
704077342	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	8	1	8	1.13708149084018	0								3	First Presbyterian Church, Michigan, United States	US	USMI		46.4556	-90.1664	2126125	3	First Presbyterian Church, Michigan, United States	US	USMI		46.4556	-90.1664	2126125	20171105134500	http://www.elkharttruth.com/features/bulletin-board/article_c78b129c-2c91-5468-9994-a32b1c525b48.html
704077343	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	2	1	2	1.13708149084018	0								3	Michiana, Michigan, United States	US	USMI	MI021	41.7642	-86.8134	632191	3	Michiana, Michigan, United States	US	USMI	MI021	41.7642	-86.8134	632191	20171105134500	http://www.elkharttruth.com/features/bulletin-board/article_c78b129c-2c91-5468-9994-a32b1c525b48.html
704077344	20171105	201711	2017	2017.8356											EDU	COLLEGE						EDU			0	036	036	03	1	4.0	4	1	4	6.25724217844728	0								3	University Of Mississippi, Mississippi, United States	US	USMS		34.3668	-89.5354	711542	3	University Of Mississippi, Mississippi, United States	US	USMS		34.3668	-89.5354	711542	20171105134500	http://hottytoddy.com/2017/11/05/three-kind-sistrunk-triplets-inducted-phi-kappa-phi-honor-society-2/
704077345	20171105	201711	2017	2017.8356											EDU	UNIVERSITY						EDU			1	036	036	03	1	4.0	5	1	5	0.62630480167014	0								1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	20171105134500	http://www.herald-dispatch.com/news/marshall_university/marshall-university-rec-center-offers-activities-for-children/article_d12928a8-15c1-5363-a601-4f4dca9c211a.html
704077346	20171105	201711	2017	2017.8356											EDU	COLLEGE						EDU			0	036	036	03	1	4.0	6	1	6	6.25724217844728	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171105134500	http://hottytoddy.com/2017/11/05/three-kind-sistrunk-triplets-inducted-phi-kappa-phi-honor-society-2/
704077347	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			1	043	043	04	1	2.8	7	2	7	1.00250626566416	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171105134500	http://www.crescent-news.com/business/local_business/hundreds-attend-local-manufacturing-day-event/article_6d6d02eb-f405-535e-8f24-5f01917e3361.html
704077348	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	111	111	11	3	-2.0	5	1	5	-8.57142857142855	0								4	Bwaila, Zomba, Malawi	MI	MI23	19330	-15.4	35.3167	-1478993	4	Bwaila, Zomba, Malawi	MI	MI23	19330	-15.4	35.3167	-1478993	20171105134500	https://www.nyasatimes.com/mutharika-hits-back-chakwera-rejects-liar-tag-proffessor-unaccredited-bible-school-liar/
704077349	20171105	201711	2017	2017.8356											ESP	SPAIN	ESP								1	051	051	05	1	3.4	10	1	10	-2.76422764227642	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171105134500	http://www.swissinfo.ch/eng/sacked-catalonia-leader-turns-self-in--polls-show-secessionists-getting-most-seats-in-election/43651706
704077350	20171105	201711	2017	2017.8356											ETH	ETHIOPIA	ETH								1	046	046	04	1	7.0	10	1	10	0.92592592592593	0								1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20171105134500	The Reporter, Addis Ababa/BBC Monitoring/(c) BBC
704077351	20171105	201711	2017	2017.8356											ETH	ETHIOPIA	ETH								1	050	050	05	1	3.5	10	1	10	0.92592592592593	0								1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20171105134500	The Reporter, Addis Ababa/BBC Monitoring/(c) BBC
704077352	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	8	1	8	2.83018867924529	0								4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	20171105134500	http://www.leicestermercury.co.uk/whats-on/food-drink/bake-star-top-leicester-chef-711053
704077353	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	8	1	6	2.83018867924529	0								4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	20171105134500	http://www.leicestermercury.co.uk/whats-on/food-drink/bake-star-top-leicester-chef-711053
704077354	20171105	201711	2017	2017.8356											GBR	WALES	GBR								1	043	043	04	1	2.8	20	1	20	2.67857142857143	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105134500	http://www.thisisthewestcountry.co.uk/news/somerset_news/15634013.MEET_THE_CHEF__Enjoy_fresh_quality_food_at_the_Rose___Crown_in_Stoke_St_Gregory/
704077355	20171105	201711	2017	2017.8356											GOV	PRIME MINISTER						GOV			0	043	043	04	1	2.8	10	1	10	-1.46666666666667	0								4	Jetpur, Gujarat, India	IN	IN09	17647	23	70.9	-2098486	4	Jetpur, Gujarat, India	IN	IN09	17647	23	70.9	-2098486	20171105134500	http://www.hindustantimes.com/assembly-elections/gujarat-elections-is-saurashtra-bjp-s-weak-link-in-the-battleground-state/story-8vw6s4lRdh68HnqxU1Yc0M.html
704077356	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	6	1	6	3.98936170212766	0								4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	20171105134500	http://www.sunstar.com.ph/pampanga/local-news/2017/11/05/lawmaker-says-asean-summit-chance-showcase-ph-growth-573139
704077357	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			1	052	052	05	1	3.5	6	1	6	1.07816711590296	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171105134500	http://www.masslive.com/news/index.ssf/2017/11/in_northampton_mayoral_race_na.html
704077358	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			0	111	111	11	3	-2.0	5	1	5	-8.57142857142855	0								4	Bwaila, Zomba, Malawi	MI	MI23	19330	-15.4	35.3167	-1478993	4	Bwaila, Zomba, Malawi	MI	MI23	19330	-15.4	35.3167	-1478993	20171105134500	https://www.nyasatimes.com/mutharika-hits-back-chakwera-rejects-liar-tag-proffessor-unaccredited-bible-school-liar/
704077359	20171105	201711	2017	2017.8356											GOVMIL	DEFENSE MINIST						GOV	MIL		1	040	040	04	1	1.0	2	1	2	-0.41322314049586	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171105134500	https://www.tasnimnews.com/en/news/2017/11/05/1565686/iranian-defense-minister-hails-liberation-of-syria-s-deir-ez-zor
704077360	20171105	201711	2017	2017.8356											HLH	HOSPITAL						HLH			0	036	036	03	1	4.0	10	1	10	-1.25039074710847	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	3	Lewistown, Montana, United States	US	USMT	MT027	47.0625	-109.428	798996	20171105134500	http://www.montanaroue.com/search?updated-max=2017-11-05T04:00:00-07:00&max-results=14
704077361	20171105	201711	2017	2017.8356											HTI	HAITI	HTI								1	042	042	04	1	1.9	10	1	10	0.73193046660568	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171105134500	https://pembinavalleyonline.com/local/former-altona-woman-and-family-land-permanent-mission-to-haiti
704077362	20171105	201711	2017	2017.8356											IGOUNO	UNITED NATIONS		UNO				IGO			1	046	046	04	1	7.0	3	1	3	5.23731587561375	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105134500	http://www.masala.com/meet-the-judges-of-masala-awards-2017-252584.html
704077363	20171105	201711	2017	2017.8356											IND	TAMIL NADU	IND								1	023	023	02	1	3.4	1	1	1	-1.61290322580645	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20171105134500	http://www.newsnation.in/india-news/kamal-haasan-asks-if-he-should-still-say-if-he-will-enter-politics-might-make-some-announcement-soon-dmk-aiadmk-arvind-kejriwal-article-185719.html
704077364	20171105	201711	2017	2017.8356											IND	GUJARAT	IND								1	100	100	10	3	-5.0	5	1	5	-1.46666666666667	0								4	Gundala, Gujarat, India	IN	IN09	17643	22.9167	69.7667	-2096839	4	Gundala, Gujarat, India	IN	IN09	17643	22.9167	69.7667	-2096839	20171105134500	http://www.hindustantimes.com/assembly-elections/gujarat-elections-is-saurashtra-bjp-s-weak-link-in-the-battleground-state/story-8vw6s4lRdh68HnqxU1Yc0M.html
704077365	20171105	201711	2017	2017.8356											IND	TAMIL NADU	IND								1	100	100	10	3	-5.0	1	1	1	-1.61290322580645	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20171105134500	http://www.newsnation.in/india-news/kamal-haasan-asks-if-he-should-still-say-if-he-will-enter-politics-might-make-some-announcement-soon-dmk-aiadmk-arvind-kejriwal-article-185719.html
