703808206	20171028	201710	2017	2017.8164	ITA	ITALY	ITA								USA	WASHINGTON	USA								1	043	043	04	1	2.8	6	1	6	4.88322717622081	5	Umbria, Umbria, Italy	IT	IT18	18411	43	12.5	-131512	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104034500	http://www.governor.wa.gov/news-media/inslee-travel-overseas-trip-focusing-apprenticeships-aerospace-and-climate
703808207	20171028	201710	2017	2017.8164	ITA	ITALY	ITA								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	4.88322717622081	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104034500	http://www.governor.wa.gov/news-media/inslee-travel-overseas-trip-focusing-apprenticeships-aerospace-and-climate
703808208	20171028	201710	2017	2017.8164	ITA	ITALY	ITA								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	4.88322717622081	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104034500	http://www.governor.wa.gov/news-media/inslee-travel-overseas-trip-focusing-apprenticeships-aerospace-and-climate
703808209	20171028	201710	2017	2017.8164	USA	WASHINGTON	USA								CHE	SWITZERLAND	CHE								1	042	042	04	1	1.9	8	1	8	4.88322717622081	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	20171104034500	http://www.governor.wa.gov/news-media/inslee-travel-overseas-trip-focusing-apprenticeships-aerospace-and-climate
703808210	20171028	201710	2017	2017.8164	USA	UNITED STATES	USA								CHE	SWITZERLAND	CHE								1	042	042	04	1	1.9	1	1	1	4.88322717622081	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	5	Umbria, Umbria, Italy	IT	IT18	18411	43	12.5	-131512	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	20171104034500	http://www.governor.wa.gov/news-media/inslee-travel-overseas-trip-focusing-apprenticeships-aerospace-and-climate
703808211	20171028	201710	2017	2017.8164	USA	UNITED STATES	USA								CHE	SWITZERLAND	CHE								1	042	042	04	1	1.9	1	1	1	4.88322717622081	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	5	Umbria, Umbria, Italy	IT	IT18	18411	43	12.5	-131512	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171104034500	http://www.governor.wa.gov/news-media/inslee-travel-overseas-trip-focusing-apprenticeships-aerospace-and-climate
703808212	20171028	201710	2017	2017.8164	USA	WASHINGTON	USA								DEU	GERMANY	DEU								1	042	042	04	1	1.9	6	1	6	4.88322717622081	2	Washington, United States	US	USWA		47.3917	-121.571	WA	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104034500	http://www.governor.wa.gov/news-media/inslee-travel-overseas-trip-focusing-apprenticeships-aerospace-and-climate
703808213	20171028	201710	2017	2017.8164	USA	UNITED STATES	USA								DEU	GERMANY	DEU								1	042	042	04	1	1.9	2	1	2	4.88322717622081	2	Washington, United States	US	USWA		47.3917	-121.571	WA	1	Switzerland	SZ	SZ		47	8	SZ	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104034500	http://www.governor.wa.gov/news-media/inslee-travel-overseas-trip-focusing-apprenticeships-aerospace-and-climate
703808214	20171028	201710	2017	2017.8164	USA	UNITED STATES	USA								DEU	GERMANY	DEU								1	042	042	04	1	1.9	2	1	2	4.88322717622081	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104034500	http://www.governor.wa.gov/news-media/inslee-travel-overseas-trip-focusing-apprenticeships-aerospace-and-climate
703808215	20171028	201710	2017	2017.8164	USA	WASHINGTON	USA								ITA	ITALY	ITA								1	042	042	04	1	1.9	6	1	6	4.88322717622081	2	Washington, United States	US	USWA		47.3917	-121.571	WA	5	Umbria, Umbria, Italy	IT	IT18	18411	43	12.5	-131512	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104034500	http://www.governor.wa.gov/news-media/inslee-travel-overseas-trip-focusing-apprenticeships-aerospace-and-climate
703808216	20171028	201710	2017	2017.8164	USA	UNITED STATES	USA								ITA	ITALY	ITA								1	042	042	04	1	1.9	2	1	2	4.88322717622081	2	Washington, United States	US	USWA		47.3917	-121.571	WA	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104034500	http://www.governor.wa.gov/news-media/inslee-travel-overseas-trip-focusing-apprenticeships-aerospace-and-climate
703808217	20171028	201710	2017	2017.8164	USA	UNITED STATES	USA								ITA	ITALY	ITA								1	042	042	04	1	1.9	2	1	2	4.88322717622081	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104034500	http://www.governor.wa.gov/news-media/inslee-travel-overseas-trip-focusing-apprenticeships-aerospace-and-climate
703808218	20171028	201710	2017	2017.8164	VNM	VIETNAM	VNM								AUS	PERTH	AUS								0	042	042	04	1	1.9	8	1	8	-1.40515222482436	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171104034500	https://thewest.com.au/news/australia/pm-to-issue-warning-on-rising-us-china-tensions-ng-b88649114z
703808219	20171103	201711	2017	2017.8301	DEUGOV	ANGELA MERKEL	DEU					GOV			DEU	GERMAN	DEU								1	013	013	01	1	0.4	2	1	2	0	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171104034500	http://www.gulf-times.com/story/569846/Merkel-says-she-believes-three-way-coalition-can-w
703808220	20171103	201711	2017	2017.8301	PTY	PRESIDENTIAL CANDIDATE																			0	017	017	01	1	0.0	5	1	5	4.60251046025105	0								0								0								20171104034500	http://globaltimes-sl.com/apc-minister-hails-maada-bio/
703808221	20171104	201711	2017	2017.8329		TIRUCHIR																			1	193	193	19	4	-10.0	10	1	10	-1.77935943060498	0								0								0								20171104034500	http://www.thehindu.com/news/cities/Tiruchirapalli/price-of-shallots-shoots-up-to-150-a-kg-in-tiruchi/article19980038.ece
703808222	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								1	014	014	01	1	0.0	2	1	2	-2.12464589235128	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171104034500	http://www.canberratimes.com.au/act-news/act-health-says-latest-emergency-department-figures-incorrect-20171101-gzcwni.html
703808223	20171104	201711	2017	2017.8329											AUS	QUEENSLAND	AUS								1	043	043	04	1	2.8	5	1	5	-1.04712041884817	0								4	Lockhart River, Queensland, Australia	AS	AS04	154675	-12.7872	143.344	11430593	4	Lockhart River, Queensland, Australia	AS	AS04	154675	-12.7872	143.344	11430593	20171104034500	https://www.brisbanetimes.com.au/national/queensland/brisbane-charity-washes-up-in-regional-first-20171104-p4ywt1.html
703808224	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	4	1	4	-1.04166666666667	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171104034500	https://www.businessinsider.com.au/netflix-fires-kevin-spacey-house-of-cards-2017-11
703808225	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								0	114	114	11	3	-2.0	5	1	5	-1.60857908847185	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171104034500	http://www.canberratimes.com.au/national/young-woman-who-fled-from-north-korea-to-australia-had-to-relearn-everything-20171026-gz8lzh.html
703808226	20171104	201711	2017	2017.8329											BUS	AIRLINE						BUS			0	020	020	02	1	3.0	20	1	10	-3.57142857142857	0								4	Vishakhapatnam, Andhra Pradesh, India	IN	IN02	17566	17.7	83.3	-2114520	4	Vishakhapatnam, Andhra Pradesh, India	IN	IN02	17566	17.7	83.3	-2114520	20171104034500	http://idrw.org/iaf-mig-27-stuck-on-jodhpur-runway-airport-closed-till-fighter-jet-removed-from-airstrip/
703808227	20171104	201711	2017	2017.8329											BUS	COMPANIES						BUS			1	020	020	02	1	3.0	2	1	2	0.25316455696203	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171104034500	http://www.wireupdate.com/2017/11/03/how-is-emerging-technology-transforming-agriculture/
703808228	20171104	201711	2017	2017.8329											BUS	COMPANIES						BUS			1	020	020	02	1	3.0	3	1	3	0.25316455696203	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171104034500	http://www.wireupdate.com/2017/11/03/how-is-emerging-technology-transforming-agriculture/
703808229	20171104	201711	2017	2017.8329											BUS	COMPANY						BUS			0	040	040	04	1	1.0	6	1	6	-1.31195335276968	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171104034500	https://mumbaimirror.indiatimes.com/mumbai/civic/museum-in-the-sky-will-open-early-next-year/articleshow/61501178.cms
703808230	20171104	201711	2017	2017.8329											BUS	COMPANY						BUS			0	040	040	04	1	1.0	4	1	4	-1.31195335276968	0								4	Malabar, Kerala, India	IN	IN13	17699	9.96667	76.2333	-2093645	4	Malabar, Kerala, India	IN	IN13	17699	9.96667	76.2333	-2093645	20171104034500	https://mumbaimirror.indiatimes.com/mumbai/civic/museum-in-the-sky-will-open-early-next-year/articleshow/61501178.cms
703808231	20171104	201711	2017	2017.8329											BUS	BANK						BUS			0	042	042	04	1	1.9	10	1	10	-3.54671280276816	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20171104034500	http://www.freepressjournal.in/editorspick/single-point-control-will-undo-the-economy/1164614
703808232	20171104	201711	2017	2017.8329											BUS	BANK						BUS			0	0874	087	08	2	10.0	10	1	10	-3.54671280276816	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20171104034500	http://www.freepressjournal.in/editorspick/single-point-control-will-undo-the-economy/1164614
703808233	20171104	201711	2017	2017.8329											BUS	COMPANY						BUS			0	110	110	11	3	-2.0	5	1	5	-6.37860082304527	0								5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	20171104034500	http://thenewdaily.com.au/news/national/2017/11/04/neds-online-betting-agency-forced-dump-tv-ad-promoting-excessive-gambling/
703808234	20171104	201711	2017	2017.8329											CAN	CANADA	CAN								0	020	020	02	1	3.0	4	1	4	0.24311183144246	0								4	Avonlea, Saskatchewan, Canada	CA	CA11	12794	50.0167	-105.067	-560458	4	Avonlea, Saskatchewan, Canada	CA	CA11	12794	50.0167	-105.067	-560458	20171104034500	https://www.vanityfair.com/hollywood/2017/11/sarah-polley-mary-harron-alias-grace
703808235	20171104	201711	2017	2017.8329											CAN	CANADA	CAN								0	036	036	03	1	4.0	4	1	4	3.23785803237858	0								4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	20171104034500	http://www.kamloopsthisweek.com/honourable-mention-school-districts-honour-band-choir-prepping-gala-concert/
703808236	20171104	201711	2017	2017.8329											CAN	CANADA	CAN								0	043	043	04	1	2.8	4	1	4	0.24311183144246	0								4	Avonlea, Saskatchewan, Canada	CA	CA11	12794	50.0167	-105.067	-560458	4	Avonlea, Saskatchewan, Canada	CA	CA11	12794	50.0167	-105.067	-560458	20171104034500	https://www.vanityfair.com/hollywood/2017/11/sarah-polley-mary-harron-alias-grace
703808237	20171104	201711	2017	2017.8329											CAN	CANADA	CAN								0	100	100	10	3	-5.0	1	1	1	3.23785803237858	0								4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	20171104034500	http://www.kamloopsthisweek.com/honourable-mention-school-districts-honour-band-choir-prepping-gala-concert/
703808238	20171104	201711	2017	2017.8329											CAN	CANADA	CAN								0	100	100	10	3	-5.0	2	1	2	3.23785803237858	0								4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	20171104034500	http://www.kamloopsthisweek.com/honourable-mention-school-districts-honour-band-choir-prepping-gala-concert/
703808239	20171104	201711	2017	2017.8329											CHE	SWITZERLAND	CHE								1	042	042	04	1	1.9	6	1	6	4.88322717622081	0								1	Switzerland	SZ	SZ		47	8	SZ	5	Umbria, Umbria, Italy	IT	IT18	18411	43	12.5	-131512	20171104034500	http://www.governor.wa.gov/news-media/inslee-travel-overseas-trip-focusing-apprenticeships-aerospace-and-climate
703808240	20171104	201711	2017	2017.8329											CHN	CHINESE	CHN								1	014	014	01	1	0.0	10	1	10	-3.24675324675324	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171104034500	http://delawarestatenews.net/news/local-korean-war-vets-offer-perspective-us-tensions-n-korea/
703808241	20171104	201711	2017	2017.8329											COP	POLICE						COP			1	040	040	04	1	1.0	6	1	6	-7.14285714285714	0								3	Hall County, Georgia, United States	US	USGA		34.3168	-83.7832	1686953	3	Hall County, Georgia, United States	US	USGA		34.3168	-83.7832	1686953	20171104034500	https://patch.com/georgia/lawrenceville-ga/gwinnett-police-officer-shoots-suspect
703808242	20171104	201711	2017	2017.8329											COP	POLICE						COP			1	060	060	06	2	6.0	4	1	4	-5.48780487804878	0								3	Chicopee, Massachusetts, United States	US	USMA	MA013	42.1487	-72.6079	617597	3	Chicopee, Massachusetts, United States	US	USMA	MA013	42.1487	-72.6079	617597	20171104034500	http://www.westernmassnews.com/story/36762260/woman-suffers-life-threatening-injuries-following-pedestrian-accident-in-chicopee
703808243	20171104	201711	2017	2017.8329											COP	POLICE						COP			1	080	080	08	2	5.0	4	1	4	-10.9289617486339	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171104034500	http://www.theadvertiser.com/story/news/crime/2017/11/03/carencro-man-arrested-sexual-battery-juvenile-rape-charges/831418001/
703808244	20171104	201711	2017	2017.8329											COP	POLICE						COP			0	173	173	17	4	-5.0	4	1	4	-7.79768177028451	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20171104034500	https://mumbaimirror.indiatimes.com/deepdive-one-case-many-twists/articleshow/61501239.cms
703808245	20171104	201711	2017	2017.8329											COP	POLICE						COP			0	1823	182	18	4	-10.0	2	1	2	-1.81430096051228	0								3	Essex County, Massachusetts, United States	US	USMA		42.6668	-70.8328	606931	3	Essex County, Massachusetts, United States	US	USMA		42.6668	-70.8328	606931	20171104034500	http://www.fox25boston.com/news/new-englands-unsolved-the-murder-of-melissa-tremblay/638328890
703808246	20171104	201711	2017	2017.8329											COP	POLICE						COP			0	1823	182	18	4	-10.0	8	1	8	-1.81430096051228	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171104034500	http://www.fox25boston.com/news/new-englands-unsolved-the-murder-of-melissa-tremblay/638328890
703808247	20171104	201711	2017	2017.8329											COP	POLICE						COP			0	190	190	19	4	-10.0	4	1	4	-7.79768177028451	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20171104034500	https://mumbaimirror.indiatimes.com/deepdive-one-case-many-twists/articleshow/61501239.cms
703808248	20171104	201711	2017	2017.8329											COP	TROOPER						COP			1	190	190	19	4	-10.0	10	1	10	-3.94431554524362	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20171104034500	http://www.kgw.com/news/local/eastern-oregon/conservation-group-calls-for-more-thorough-investigation-of-wolf-shooting/489037319
703808249	20171104	201711	2017	2017.8329											CRI	COSTA RICA	CRI								1	042	042	04	1	1.9	5	1	5	1.09090909090909	0								4	Playa Hermosa, Cartago, Costa Rica	CS	CS02	14516	9.95824	-83.3416	-1108605	4	Playa Hermosa, Cartago, Costa Rica	CS	CS02	14516	9.95824	-83.3416	-1108605	20171104034500	http://www.ticotimes.net/travel/punta-mala-wildlife-refuge
703808250	20171104	201711	2017	2017.8329											CRM	GANG						CRM			0	110	110	11	3	-2.0	2	1	2	-2.6	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171104034500	http://www.foxnews.com/politics/2017/11/03/sanctuary-cities-flip-flop-costly-for-virginia-dem-ralph-northam.html
703808251	20171104	201711	2017	2017.8329											CRM	GANG						CRM			0	110	110	11	3	-2.0	1	1	1	-2.6	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171104034500	http://www.foxnews.com/politics/2017/11/03/sanctuary-cities-flip-flop-costly-for-virginia-dem-ralph-northam.html
703808252	20171104	201711	2017	2017.8329											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	6	1	6	5.53191489361702	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20171104034500	https://ktrh.iheart.com/content/2017-11-03-free-food-tasting-program-celebrates-brookwood/
