704099744	20171006	201710	2017	2017.7562	FRA	FRANCE	FRA								USAMED	REUTERS	USA					MED			0	013	013	01	1	0.4	4	3	4	0.10321822488711	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171105160000	https://www.reuters.com/article/us-france-germany-lemaire/frances-le-maire-heads-to-berlin-to-test-eurogroup-waters-idUSKBN1D50UA
704099745	20171006	201710	2017	2017.7562	PHL	PHILIPPINE	PHL								COP	POLICE OFFICER						COP			1	020	020	02	1	3.0	4	1	4	-1.79856115107914	4	Camp Crame, Quezon City, Philippines	RP	RPF2	24210	14.6069	121.054	-2419768	4	Camp Crame, Quezon City, Philippines	RP	RPF2	24210	14.6069	121.054	-2419768	4	Camp Crame, Quezon City, Philippines	RP	RPF2	24210	14.6069	121.054	-2419768	20171105160000	https://news.mb.com.ph/2017/11/05/pnp-wants-full-control-of-police-recruits-training/
704099746	20171006	201710	2017	2017.7562	PHL	PHILIPPINE	PHL								COP	POLICE OFFICER						COP			1	112	112	11	3	-2.0	4	1	4	-1.79856115107914	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171105160000	https://news.mb.com.ph/2017/11/05/pnp-wants-full-control-of-police-recruits-training/
704099747	20171029	201710	2017	2017.8192											GOV	MINISTRY						GOV			0	036	036	03	1	4.0	5	1	5	-7.16845878136201	0								4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171105160000	https://news.mb.com.ph/2017/11/05/27-dead-as-typhoon-damrey-batters-vietnam/
704099748	20171029	201710	2017	2017.8192	GOV	PRESIDENT						GOV													0	020	020	02	1	3.0	2	2	2	0.06578947368421	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								1	Netherlands	NL	NL		52.5	5.75	NL	20171105160000	http://www.sharenet.co.za/news/Frances_Le_Maire_heads_to_Berlin_to_test_Eurogroup_waters/7d6f909eec3fe24cd84b7b65f3278710
704099749	20171029	201710	2017	2017.8192	GOV	MINISTRY						GOV													0	036	036	03	1	4.0	5	1	5	-7.16845878136201	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	0								4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171105160000	https://news.mb.com.ph/2017/11/05/27-dead-as-typhoon-damrey-batters-vietnam/
704099750	20171029	201710	2017	2017.8192	MED	WEBSITE						MED			PSE	PALESTINIAN	PSE								0	141	141	14	3	-6.5	1	1	1	-3.46441947565543	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171105160000	https://www.haaretz.com/israel-news/.premium-1.821148
704099751	20171029	201710	2017	2017.8192	MED	WEBSITE						MED			PSE	PALESTINIAN	PSE								0	141	141	14	3	-6.5	1	1	1	-3.46441947565543	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171105160000	https://www.haaretz.com/israel-news/.premium-1.821148
704099752	20171029	201710	2017	2017.8192	cat	CATALAN			cat						BEL	BELGIUM	BEL								1	080	080	08	2	5.0	1	1	1	-8.83977900552487	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171105160000	https://www.marketwatch.com/story/ousted-catalan-leader-puigdemont-turns-himself-in-at-federal-police-station-in-brussels-2017-11-05
704099753	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	2.54452926208651	0								4	Casablanca, Grand Casablanca, Morocco	MO	MO45	147343	33.59	-7.61	-28159	4	Casablanca, Grand Casablanca, Morocco	MO	MO45	147343	33.59	-7.61	-28159	20171105160000	http://footprint2africa.com/topics/energy/business-leaders-energy-sector-stakeholders-convene-morocco-africa-renewable-energy-forum/
704099754	20171105	201711	2017	2017.8356											ARE	DUBAI	ARE								1	042	042	04	1	1.9	10	1	10	4.15430267062314	0								1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20171105160000	http://saudigazette.com.sa/article/521108/BUSINESS/Leaders-to-discuss-GCC-digital-maturity
704099755	20171105	201711	2017	2017.8356											BGD	BANGLADESH	BGD								1	062	062	06	2	7.4	10	1	10	-0.833333333333337	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171105160000	http://daily-sun.com/post/266442/Joint-exercise-between-armies-of-BangladeshIndia-starts-Monday
704099756	20171105	201711	2017	2017.8356											BGD	BANGLADESH	BGD								1	062	062	06	2	7.4	10	1	10	-0.833333333333337	0								1	Bangladesh	BG	BG		24	90	BG	1	India	IN	IN		20	77	IN	20171105160000	http://daily-sun.com/post/266442/Joint-exercise-between-armies-of-BangladeshIndia-starts-Monday
704099757	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	014	014	01	1	0.0	5	1	5	-2.25464190981433	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105160000	http://www.sharenet.co.za/news/Lonmin_to_showcase_social_projects_after_share_price_meltdown/627d57f710280107ce42e14169197012
704099758	20171105	201711	2017	2017.8356											BUS	BANK						BUS			0	040	040	04	1	1.0	10	1	10	-2.26904376012966	0								4	Philippine Islands, Philippines (general), Philippines	RP	RP00	24236	13	122	-2445612	4	Philippine Islands, Philippines (general), Philippines	RP	RP00	24236	13	122	-2445612	20171105160000	https://business.mb.com.ph/2017/11/05/banks-adopt-tighter-cybersecurity-measures/
704099759	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	042	042	04	1	1.9	2	1	2	2.50696378830084	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171105160000	https://business.mb.com.ph/2017/11/05/nestle-ph-buys-more-from-local-suppliers/
704099760	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	042	042	04	1	1.9	3	1	3	2.50696378830084	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171105160000	https://business.mb.com.ph/2017/11/05/nestle-ph-buys-more-from-local-suppliers/
704099761	20171105	201711	2017	2017.8356											BUS	WAITRESS						BUS			0	043	043	04	1	2.8	1	1	1	-3.48623853211009	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171105160000	http://www.nj.com/news/index.ssf/2017/11/another_story_of_terror_connected_to_a_city_that_c.html
704099762	20171105	201711	2017	2017.8356											BUS	WAITRESS						BUS			0	043	043	04	1	2.8	1	1	1	-3.48623853211009	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171105160000	http://www.nj.com/news/index.ssf/2017/11/another_story_of_terror_connected_to_a_city_that_c.html
704099763	20171105	201711	2017	2017.8356											BUS	WAITRESS						BUS			0	043	043	04	1	2.8	3	1	3	-3.48623853211009	0								1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171105160000	http://www.nj.com/news/index.ssf/2017/11/another_story_of_terror_connected_to_a_city_that_c.html
704099764	20171105	201711	2017	2017.8356											BUS	BANK						BUS			1	046	046	04	1	7.0	10	1	10	2.62390670553936	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171105160000	https://business.mb.com.ph/2017/11/05/william-c-whang-is-new-china-bank-president/
704099765	20171105	201711	2017	2017.8356											BUS	CORPORATION						BUS			1	060	060	06	2	6.0	20	1	10	1.67364016736402	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171105160000	https://everything2.com/user/Rancid_Pickle/writeups/Gold+Bond
704099766	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	061	061	06	2	6.4	10	1	10	1.67364016736402	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171105160000	https://everything2.com/user/Rancid_Pickle/writeups/Gold+Bond
704099767	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	071	071	07	2	7.4	5	1	5	-2.25464190981433	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171105160000	http://www.sharenet.co.za/news/Lonmin_to_showcase_social_projects_after_share_price_meltdown/627d57f710280107ce42e14169197012
704099768	20171105	201711	2017	2017.8356											CAN	ONTARIO	CAN								1	042	042	04	1	1.9	2	1	2	4.15754923413567	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20171105160000	http://www.argusobserver.com/obituaries/sharon-joy-mizuta/article_9c47411a-c1c0-11e7-94f6-3b6f58e43f6d.html
704099769	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	190	190	19	4	-10.0	2	1	2	-1.97101449275362	0								4	Hudson Bay, Saskatchewan, Canada	CA	CA11	154724	52.85	-102.383	-566434	4	Hudson Bay, Saskatchewan, Canada	CA	CA11	154724	52.85	-102.383	-566434	20171105160000	http://www.cbc.ca/news/canada/manitoba/omnitrax-rail-churchill-thompson-damage-tracks-1.4387841
704099770	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	190	190	19	4	-10.0	2	1	2	-1.97101449275362	0								4	Hudson Bay, Saskatchewan, Canada	CA	CA11	154724	52.85	-102.383	-566434	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171105160000	http://www.cbc.ca/news/canada/manitoba/omnitrax-rail-churchill-thompson-damage-tracks-1.4387841
704099771	20171105	201711	2017	2017.8356											CANCVL	CANADA	CAN					CVL			0	036	036	03	1	4.0	2	1	2	-2.15982721382289	0								4	Etobicoke, Ontario, Canada	CA	CA08	12686	43.7	-79.5667	-564366	4	Etobicoke, Ontario, Canada	CA	CA08	12686	43.7	-79.5667	-564366	20171105160000	http://www.ctvnews.ca/politics/wynne-and-tory-make-up-after-summer-break-caused-by-toll-controversy-1.3664236
704099772	20171105	201711	2017	2017.8356											CHN	SHENZHEN	CHN								1	100	100	10	3	-5.0	2	1	2	-2.10355987055016	0								4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20171105160000	https://business.mb.com.ph/2017/11/05/with-more-long-haul-flights-shenzhen-airport-steps-up-pressure-on-hong-kong/
704099773	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	036	036	03	1	4.0	10	1	10	-1.27388535031848	0								4	Torquay, Northern Cape, South Africa	SF	SF08	77360	-29.2667	23.8167	-1291848	4	Torquay, Northern Cape, South Africa	SF	SF08	77360	-29.2667	23.8167	-1291848	20171105160000	http://www.dailymail.co.uk/news/article-5051771/Man-accused-murdering-girlfriend-says-shes-abroad.html
704099774	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	060	060	06	2	6.0	4	1	4	-5.91715976331361	0								3	Charleston County, South Carolina, United States	US	USSC		32.7668	-79.9665	1252740	3	Charleston County, South Carolina, United States	US	USSC		32.7668	-79.9665	1252740	20171105160000	http://wlos.com/news/nation-world/senator-paul-campbell-dui-drunk-driving-arrest-berkeley
704099775	20171105	201711	2017	2017.8356											CVL	NEIGHBOURHOOD						CVL			0	036	036	03	1	4.0	1	1	1	-2.15982721382289	0								4	Etobicoke, Ontario, Canada	CA	CA08	12686	43.7	-79.5667	-564366	4	Etobicoke, Ontario, Canada	CA	CA08	12686	43.7	-79.5667	-564366	20171105160000	http://www.ctvnews.ca/politics/wynne-and-tory-make-up-after-summer-break-caused-by-toll-controversy-1.3664236
704099776	20171105	201711	2017	2017.8356											CVL	VOTER						CVL			0	040	040	04	1	1.0	6	1	6	-4.17209908735333	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171105160000	http://www.erienewsnow.com/story/36766900/liberals-are-still-obsessed-by-trumps-victory
704099777	20171105	201711	2017	2017.8356											CVL	CIVILIAN						CVL			0	180	180	18	4	-9.0	6	1	6	-4.65116279069768	0								4	Kunduz, Kondoz, Afghanistan	AF	AF24	3642	36.729	68.857	-3381731	4	Kunduz, Kondoz, Afghanistan	AF	AF24	3642	36.729	68.857	-3381731	20171105160000	https://www.rferl.org/a/afghanistan-civilian-casualties-kunduz-air-strikes/28836322.html
704099778	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	5	1	5	-0.68627450980392	0								4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20171105160000	http://www.nairaland.com/4156487/kaduna-releases-list-teachers-scored
704099779	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			1	043	043	04	1	2.8	8	1	8	-3.15315315315315	0								4	Koraput, Orissa, India	IN	IN21	17814	18.8167	82.7167	-2101436	4	Koraput, Orissa, India	IN	IN21	17814	18.8167	82.7167	-2101436	20171105160000	http://pragativadi.com/psychologists-conduct-counseling-kunduli-gangrape-survivor/
704099780	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			1	043	043	04	1	2.8	2	1	2	-3.15315315315315	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Koraput, Orissa, India	IN	IN21	17814	18.8167	82.7167	-2101436	20171105160000	http://pragativadi.com/psychologists-conduct-counseling-kunduli-gangrape-survivor/
704099781	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			0	043	043	04	1	2.8	30	1	10	-1.35242641209228	0								4	Nasarawa, Sokoto, Nigeria	NI	NI51	23100	13.0303	5.1938	10483473	4	Nasarawa, Sokoto, Nigeria	NI	NI51	23100	13.0303	5.1938	10483473	20171105160000	http://www.nairaland.com/4157478/federal-polytechnic-nasarawa-hostels-poor
704099782	20171105	201711	2017	2017.8356											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	2	1	2	4.15754923413567	0								3	Pacific University, Oregon, United States	US	USOR		45.5209	-123.109	1163192	3	Pacific University, Oregon, United States	US	USOR		45.5209	-123.109	1163192	20171105160000	http://www.argusobserver.com/obituaries/sharon-joy-mizuta/article_9c47411a-c1c0-11e7-94f6-3b6f58e43f6d.html
704099783	20171105	201711	2017	2017.8356											EDU	UNIVERSITY						EDU			1	062	062	06	2	7.4	10	1	10	5.02008032128514	0								0								0								20171105160000	http://www.lancasterguardian.co.uk/news/lancaster-university-joins-forces-with-firm-to-invest-in-local-start-ups-1-8836513
704099784	20171105	201711	2017	2017.8356											EDUCVL	STUDENT						EDU	CVL		0	042	042	04	1	1.9	20	1	10	-1.35242641209228	0								4	Nasarawa, Sokoto, Nigeria	NI	NI51	23100	13.0303	5.1938	10483473	4	Nasarawa, Sokoto, Nigeria	NI	NI51	23100	13.0303	5.1938	10483473	20171105160000	http://www.nairaland.com/4157478/federal-polytechnic-nasarawa-hostels-poor
704099785	20171105	201711	2017	2017.8356											ELI	ACTOR						ELI			1	043	043	04	1	2.8	6	1	6	9.90990990990995	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171105160000	http://www.oyetimes.com/cinema/masala/193909-shah-rukh-khan-dances-on-jabra-fan-on-his-52nd-birthday
704099786	20171105	201711	2017	2017.8356											ELI	ACTOR						ELI			1	043	043	04	1	2.8	4	1	4	9.90990990990995	0								4	Jabra, Jharkhand, India	IN	IN38	70149	24.0167	84.8667	-2097918	4	Jabra, Jharkhand, India	IN	IN38	70149	24.0167	84.8667	-2097918	20171105160000	http://www.oyetimes.com/cinema/masala/193909-shah-rukh-khan-dances-on-jabra-fan-on-his-52nd-birthday
704099787	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								1	030	030	03	1	4.0	10	1	10	-7.27272727272727	0								5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20171105160000	http://www.express.co.uk/news/uk/875741/Labour-leader-Jeremy-Corbyn-overturn-culture-abuse
704099788	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	2	2	2	-2.55536626916525	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Syria	SY	SY		35	38	SY	20171105160000	http://www.townsvillebulletin.com.au/news/world/jihadi-wife-i-had-children-to-serve-god-as-terrorists/news-story/da5a26017c0d596670d241ef09cb4a22?nk=3edbd7a1bf73186d03d090a64c3c8d92-1509896888
704099789	20171105	201711	2017	2017.8356											GBR	BRITISH	GBR								1	1823	182	18	4	-10.0	8	1	8	-3.32326283987916	0								4	Shaftesbury, Dorset, United Kingdom	UK	UKD6	40139	51.0053	-2.19333	-2607492	4	Shaftesbury, Dorset, United Kingdom	UK	UKD6	40139	51.0053	-2.19333	-2607492	20171105160000	http://instinctmagazine.com/post/gay-rights-activist-julian-aubrey-found-stabbed-death-his-home
704099790	20171105	201711	2017	2017.8356											GBRCRM	UNITED KINGDOM	GBR					CRM			1	173	173	17	4	-5.0	2	1	2	-0.23094688221709	0								4	Stoke-On-Trent, Stoke-on-Trent, United Kingdom	UK	UKN4	40131	53	-2.18333	-2608811	4	Stoke-On-Trent, Stoke-on-Trent, United Kingdom	UK	UKN4	40131	53	-2.18333	-2608811	20171105160000	http://www.msn.com/en-gb/news/uknews/charles-bronson%E2%80%99s-fianc%C3%A9e-reveals-they-want-to-live-in-a-cottage-and-keep-llamas/ar-AAuqsYC
704099791	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			0	013	013	01	1	0.4	6	1	6	0.77369439071567	0								4	Akufo, Ghana (general), Ghana	GH	GH00	190679	5.85	-0.35	-2069039	1	South Africa	SF	SF		-30	26	SF	20171105160000	https://www.myjoyonline.com/politics/2017/November-5th/ex-prez-mahama-confirms-joy-news-reports-about-botchwey-committee.php
704099792	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	2	1	2	3.00518134715025	0								4	Abakaliki, Ebonyi, Nigeria	NI	NI53	191314	6.31625	8.11691	-1996692	4	Abakaliki, Ebonyi, Nigeria	NI	NI53	191314	6.31625	8.11691	-1996692	20171105160000	http://www.nairaland.com/4157631/osinbajo-wedding-ekene-nwokoro-margret
704099793	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	1	1	1	3.00518134715025	0								4	Abakaliki, Ebonyi, Nigeria	NI	NI53	191314	6.31625	8.11691	-1996692	5	Ebonyi State, Ebonyi, Nigeria	NI	NI53	191314	6.25	8.08333	9098617	20171105160000	http://www.nairaland.com/4157631/osinbajo-wedding-ekene-nwokoro-margret
704099794	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	1	1	1	3.00518134715025	0								4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	4	Abakaliki, Ebonyi, Nigeria	NI	NI53	191314	6.31625	8.11691	-1996692	20171105160000	http://www.nairaland.com/4157631/osinbajo-wedding-ekene-nwokoro-margret
704099795	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	3	1	3	3.00518134715025	0								4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	20171105160000	http://www.nairaland.com/4157631/osinbajo-wedding-ekene-nwokoro-margret
704099796	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	1	1	1	0	0								3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	20171105160000	https://www.westernjournalism.com/trump-melania-take-trip-pearl-harbor-pay-moving-tribute-fallen/
704099797	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	6	1	5	3.00518134715025	0								5	Ebonyi State, Ebonyi, Nigeria	NI	NI53	191314	6.25	8.08333	9098617	5	Ebonyi State, Ebonyi, Nigeria	NI	NI53	191314	6.25	8.08333	9098617	20171105160000	http://www.nairaland.com/4157631/osinbajo-wedding-ekene-nwokoro-margret
704099798	20171105	201711	2017	2017.8356											GOV	KINGDOM						GOV			1	051	051	05	1	3.4	5	2	5	1.77836970842642	0								3	Syracuse, New York, United States	US	USNY	NY067	43.0481	-76.1474	966966	3	Syracuse, New York, United States	US	USNY	NY067	43.0481	-76.1474	966966	20171105160000	http://www.digitaljournal.com/news/world/al-waleed-the-saudi-billionaire-prince-who-slammed-trump/article/506858
704099799	20171105	201711	2017	2017.8356											GOV	ATTORNEY GENERAL						GOV			0	100	100	10	3	-5.0	2	1	2	-1.16618075801749	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171105160000	https://thinkprogress.org/lindsey-graham-trumps-crossed-the-line-e6f0c42c163c/
704099800	20171105	201711	2017	2017.8356											GOV	RULER						GOV			1	163	163	16	4	-8.0	5	1	5	-3.83141762452107	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171105160000	http://worldtribunepakistan.com/2017/11/05/nawaz-zardari-are-pakistans-corruption-mafia-imran/
704099801	20171105	201711	2017	2017.8356											GOV	PRINCE						GOV			1	173	173	17	4	-5.0	3	1	3	0.69284064665127	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105160000	https://www.vosizneias.com/283950/2017/11/05/riydah-saudi-billionaire-prince-alwaleed-former-ministers-detained-in-corruption-probe/
704099802	20171105	201711	2017	2017.8356											GOV	ATTORNEY GENERAL						GOV			0	173	173	17	4	-5.0	2	1	2	-1.16618075801749	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171105160000	https://thinkprogress.org/lindsey-graham-trumps-crossed-the-line-e6f0c42c163c/
