705174372	20171102	201711	2017	2017.8274	AUS	BRISBANE	AUS								FRA	CHERBOURG	FRA								1	042	042	04	1	1.9	8	1	8	0.7843137254902	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171109013000	https://www.gattonstar.com.au/news/refire-pottery-sells-out-in-brisbane/3260959/
705174373	20171102	201711	2017	2017.8274	BELGOV	BELGIUM	BEL					GOV			BEL	BRUSSELS	BEL								0	036	036	03	1	4.0	1	1	1	-1.72786177105832	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	20171109013000	https://www.b92.net/eng/comments.php?nav_id=102754
705174374	20171102	201711	2017	2017.8274	BUS	LANDLORD						BUS			CAN	CANADA	CAN								1	012	012	01	1	-0.4	8	1	8	-0.18761726078799	4	Muskrat Falls, Newfoundland, Canada	CA	CA05	154724	53.2667	-60.7333	-569823	4	Muskrat Falls, Newfoundland, Canada	CA	CA05	154724	53.2667	-60.7333	-569823	4	Muskrat Falls, Newfoundland, Canada	CA	CA05	154724	53.2667	-60.7333	-569823	20171109013000	http://www.lportepilot.ca/news/local/ndp-presses-on-privacy-and-power-bills-159651/
705174375	20171102	201711	2017	2017.8274	CRIGOV	COSTA RICA	CRI					GOV			BUS	BANK						BUS			1	016	016	01	1	-2.0	2	1	2	0.16528925619835	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109013000	http://qcostarica.com/president-luis-guillermo-solis-denies-any-involvement-in-the-chinese-cement-corruption/
705174376	20171102	201711	2017	2017.8274	CRIGOV	COSTA RICA	CRI					GOV			BUS	BANK						BUS			1	016	016	01	1	-2.0	2	1	2	0.16528925619835	1	China	CH	CH		35	105	CH	1	Costa Rica	CS	CS		10	-84	CS	1	China	CH	CH		35	105	CH	20171109013000	http://qcostarica.com/president-luis-guillermo-solis-denies-any-involvement-in-the-chinese-cement-corruption/
705174377	20171102	201711	2017	2017.8274	CRIGOV	COSTA RICA	CRI					GOV			BUS	BANK						BUS			1	016	016	01	1	-2.0	6	1	6	0.16528925619835	1	China	CH	CH		35	105	CH	1	Costa Rica	CS	CS		10	-84	CS	1	Costa Rica	CS	CS		10	-84	CS	20171109013000	http://qcostarica.com/president-luis-guillermo-solis-denies-any-involvement-in-the-chinese-cement-corruption/
705174378	20171102	201711	2017	2017.8274	CVL	TENANTS						CVL			BUS	COMPANY						BUS			1	012	012	01	1	-0.4	2	1	2	-0.18761726078799	4	Muskrat Falls, Newfoundland, Canada	CA	CA05	154724	53.2667	-60.7333	-569823	4	Muskrat Falls, Newfoundland, Canada	CA	CA05	154724	53.2667	-60.7333	-569823	4	Muskrat Falls, Newfoundland, Canada	CA	CA05	154724	53.2667	-60.7333	-569823	20171109013000	http://www.lportepilot.ca/news/local/ndp-presses-on-privacy-and-power-bills-159651/
705174379	20171102	201711	2017	2017.8274	CVL	TENANTS						CVL			CAN	CANADA	CAN								1	012	012	01	1	-0.4	8	1	8	-0.18761726078799	4	Muskrat Falls, Newfoundland, Canada	CA	CA05	154724	53.2667	-60.7333	-569823	4	Muskrat Falls, Newfoundland, Canada	CA	CA05	154724	53.2667	-60.7333	-569823	4	Muskrat Falls, Newfoundland, Canada	CA	CA05	154724	53.2667	-60.7333	-569823	20171109013000	http://www.lportepilot.ca/news/local/ndp-presses-on-privacy-and-power-bills-159651/
705174380	20171102	201711	2017	2017.8274	FRA	CHERBOURG	FRA								AUS	BRISBANE	AUS								1	043	043	04	1	2.8	6	1	6	0.7843137254902	4	Barambah, Queensland, Australia	AS	AS04	154691	-26.3333	152.083	-1557396	4	Barambah, Queensland, Australia	AS	AS04	154691	-26.3333	152.083	-1557396	4	Barambah, Queensland, Australia	AS	AS04	154691	-26.3333	152.083	-1557396	20171109013000	https://www.gattonstar.com.au/news/refire-pottery-sells-out-in-brisbane/3260959/
705174381	20171102	201711	2017	2017.8274	FRA	CHERBOURG	FRA								AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	2	1	2	0.7843137254902	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171109013000	https://www.gattonstar.com.au/news/refire-pottery-sells-out-in-brisbane/3260959/
705174382	20171102	201711	2017	2017.8274	GOV	PREMIER						GOV			BEL	BRUSSELS	BEL								0	036	036	03	1	4.0	7	1	7	-1.72786177105832	1	Kosovo	KV	KV		42.583333	21	KV	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171109013000	https://www.b92.net/eng/comments.php?nav_id=102754
705174383	20171102	201711	2017	2017.8274	GOV	THE PM						GOV			GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	4	1	4	-3.06278713629403	1	Israel	IS	IS		31.5	34.75	IS	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171109013000	http://news.sky.com/story/theresa-mays-cabinet-cannot-continue-like-this-11119136
705174384	20171102	201711	2017	2017.8274	GOV	THE PM						GOV			GOVMIL	DEFENCE SECRETARY						GOV	MIL		0	051	051	05	1	3.4	4	1	4	-3.06278713629403	1	United Kingdom	UK	UK		54	-4	UK	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	1	United Kingdom	UK	UK		54	-4	UK	20171109013000	http://news.sky.com/story/theresa-mays-cabinet-cannot-continue-like-this-11119136
705174385	20171102	201711	2017	2017.8274	IRQ	IRAQI	IRQ								UAF	TERRORIST						UAF			1	172	172	17	4	-5.0	2	1	2	-5.03937007874016	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	4	Albu Kamal, Dayr az Zawr, Syria	SY	SY07	26340	34.45	40.9186	-2537443	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	20171109013000	https://www.ndtv.com/world-news/syrian-troops-break-into-last-isis-held-town-albu-kamal-1773040
705174386	20171102	201711	2017	2017.8274	IRQ	IRAQI	IRQ								UAF	TERRORIST						UAF			1	172	172	17	4	-5.0	4	1	4	-5.03937007874016	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	20171109013000	https://www.ndtv.com/world-news/syrian-troops-break-into-last-isis-held-town-albu-kamal-1773040
705174387	20171102	201711	2017	2017.8274	IRQ	IRAQI	IRQ								UAF	TERRORIST						UAF			1	192	192	19	4	-9.5	2	1	2	-5.03937007874016	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	4	Albu Kamal, Dayr az Zawr, Syria	SY	SY07	26340	34.45	40.9186	-2537443	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	20171109013000	https://www.ndtv.com/world-news/syrian-troops-break-into-last-isis-held-town-albu-kamal-1773040
705174388	20171102	201711	2017	2017.8274	IRQ	IRAQI	IRQ								UAF	TERRORIST						UAF			1	192	192	19	4	-9.5	4	1	4	-5.03937007874016	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	20171109013000	https://www.ndtv.com/world-news/syrian-troops-break-into-last-isis-held-town-albu-kamal-1773040
705174389	20171102	201711	2017	2017.8274	MED	MEDIA						MED			AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	5	1	5	-3.2967032967033	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171109013000	https://www.direktbroker.de/news/international-facebook-employees-are-trained-to-look-at-your-nude-pics-55375666
705174390	20171102	201711	2017	2017.8274	MIL	MILITARY						MIL													0	071	071	07	2	7.4	3	1	3	0.86132644272179	3	Department Of Energy, District of Columbia, United States	US	USDC	DC001	38.8862	-77.025	530856	0								3	Department Of Energy, District of Columbia, United States	US	USDC		38.8862	-77.025	530856	20171109013000	https://www.stripes.com/news/us/lawmakers-agree-on-defense-bill-deal-that-includes-2-4-percent-pay-raise-for-troops-1.496852
705174391	20171102	201711	2017	2017.8274	PTY	DEMOCRATIC PARTY																			0	020	020	02	1	3.0	6	1	6	-3.0442035029191	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20171109013000	https://www.newyorker.com/news/our-columnists/one-year-after-trumps-election-revisiting-autocracy-rules-for-survival
705174392	20171102	201711	2017	2017.8274	PTY	DEMOCRATIC PARTY																			0	020	020	02	1	3.0	4	1	4	-3.0442035029191	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171109013000	https://www.newyorker.com/news/our-columnists/one-year-after-trumps-election-revisiting-autocracy-rules-for-survival
705174393	20171102	201711	2017	2017.8274	SCGSRB	SERBIA	SRB								UKR	UKRAINE	UKR								1	040	040	04	1	1.0	2	1	2	-1.72786177105832	1	Serbia	RI	RI		44	21	RI	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20171109013000	https://www.b92.net/eng/comments.php?nav_id=102754
