705246269	20171010	201710	2017	2017.7671	AUT	AUSTRIA	AUT																		1	042	042	04	1	1.9	1	1	1	9.67741935483871	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	0								1	South Africa	SF	SF		-30	26	SF	20171109064500	http://www.herefordtimes.com/news/15649126.Hereford_roofer_wins_international_award/
705246270	20171010	201710	2017	2017.7671	AUT	AUSTRIA	AUT																		1	042	042	04	1	1.9	1	1	1	9.67741935483871	1	South Africa	SF	SF		-30	26	SF	0								1	United Kingdom	UK	UK		54	-4	UK	20171109064500	http://www.herefordtimes.com/news/15649126.Hereford_roofer_wins_international_award/
705246271	20171010	201710	2017	2017.7671	GOV	TREASURY SECRETARY						GOV													0	050	050	05	1	3.5	6	1	6	-0.86058519793459	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171109064500	https://www.adn.com/nation-world/2017/11/08/targeting-chinas-purchases-congress-proposes-tougher-reviews-of-foreign-investments/
705246272	20171010	201710	2017	2017.7671	GOV	CHIEF EXECUTIVE						GOV			BUS	HOLDING COMPANY						BUS			1	120	120	12	3	-4.0	3	1	3	-3.9080459770115	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171109064500	https://www.today.ng/business/energy/31132/power-plants-shut-days
705246273	20171010	201710	2017	2017.7671	GOV	TREASURY SECRETARY						GOV			CHNGOV	CHINA	CHN					GOV			0	050	050	05	1	3.5	2	1	2	-0.86058519793459	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171109064500	https://www.adn.com/nation-world/2017/11/08/targeting-chinas-purchases-congress-proposes-tougher-reviews-of-foreign-investments/
705246274	20171010	201710	2017	2017.7671	GOV	CHIEF EXECUTIVE						GOV			NGA	NIGERIA	NGA								1	120	120	12	3	-4.0	2	1	2	-3.9080459770115	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171109064500	https://www.today.ng/business/energy/31132/power-plants-shut-days
705246275	20171010	201710	2017	2017.7671	IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO			IRL	IRELAND	IRL								1	173	173	17	4	-5.0	10	1	10	-1.81159420289855	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171109064500	https://insideretail.asia/2017/11/09/eu-seeks-details-on-apples-tax-set-up/
705246276	20171010	201710	2017	2017.7671	NGA	NIGER DELTA	NGA																		1	120	120	12	3	-4.0	2	1	2	-3.9080459770115	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	0								4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171109064500	https://www.today.ng/business/energy/31132/power-plants-shut-days
705246277	20171010	201710	2017	2017.7671	NGA	NIGER DELTA	NGA								BUS	HOLDING COMPANY						BUS			1	120	120	12	3	-4.0	3	1	3	-3.9080459770115	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171109064500	https://www.today.ng/business/energy/31132/power-plants-shut-days
705246278	20171010	201710	2017	2017.7671	USAGOV	UNITED STATES	USA					GOV			CHNGOV	CHINA	CHN					GOV			0	050	050	05	1	3.5	2	1	2	-0.86058519793459	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171109064500	https://www.adn.com/nation-world/2017/11/08/targeting-chinas-purchases-congress-proposes-tougher-reviews-of-foreign-investments/
705246279	20171102	201711	2017	2017.8274	IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIAN NATIONS	SEA	ASN				IGO			PHL	MANILA	PHL								1	040	040	04	1	1.0	7	1	7	-1.0016694490818	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171109064500	https://news.mb.com.ph/2017/11/09/duterte-to-hold-candid-productive-meeting-with-trump/
705246280	20171102	201711	2017	2017.8274	IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIAN NATIONS	SEA	ASN				IGO			PHL	MANILA	PHL								1	040	040	04	1	1.0	1	1	1	-1.0016694490818	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171109064500	https://news.mb.com.ph/2017/11/09/duterte-to-hold-candid-productive-meeting-with-trump/
705246281	20171102	201711	2017	2017.8274	PHL	MANILA	PHL								IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIAN NATIONS	SEA	ASN				IGO			1	040	040	04	1	1.0	7	1	7	-1.0016694490818	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171109064500	https://news.mb.com.ph/2017/11/09/duterte-to-hold-candid-productive-meeting-with-trump/
705246282	20171102	201711	2017	2017.8274	PHL	MANILA	PHL								IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIAN NATIONS	SEA	ASN				IGO			1	040	040	04	1	1.0	1	1	1	-1.0016694490818	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171109064500	https://news.mb.com.ph/2017/11/09/duterte-to-hold-candid-productive-meeting-with-trump/
705246283	20171102	201711	2017	2017.8274	UKR	UKRAINIAN	UKR								RUS	RUSSIA	RUS								0	161	161	16	4	-4.0	1	1	1	-3.57941834451901	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	20171109064500	TRK Peterburg Channel Five TV in Russian/BBC Monitoring/(c) BBC
705246284	20171102	201711	2017	2017.8274	UKR	UKRAINIAN	UKR								RUS	RUSSIA	RUS								0	161	161	16	4	-4.0	1	1	1	-3.57941834451901	1	Syria	SY	SY		35	38	SY	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	20171109064500	TRK Peterburg Channel Five TV in Russian/BBC Monitoring/(c) BBC
705246285	20171102	201711	2017	2017.8274	UKRLEG	UKRAINIAN	UKR					LEG			RUS	RUSSIA	RUS								0	161	161	16	4	-4.0	7	1	7	-3.57941834451901	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	20171109064500	TRK Peterburg Channel Five TV in Russian/BBC Monitoring/(c) BBC
705246286	20171102	201711	2017	2017.8274	UKRLEG	UKRAINE	UKR					LEG			RUS	RUSSIA	RUS								0	161	161	16	4	-4.0	1	1	1	-3.57941834451901	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	20171109064500	TRK Peterburg Channel Five TV in Russian/BBC Monitoring/(c) BBC
705246287	20171102	201711	2017	2017.8274	USAMED	THE ASSOCIATED PRESS	USA					MED			MILMIL	ARMY						MIL	MIL		0	016	016	01	1	-2.0	6	1	6	-4.76190476190477	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171109064500	http://www.lankabusinessonline.com/sri-lanka-to-investigate-allegations-of-torture-under-new-government/
705246288	20171102	201711	2017	2017.8274	USAMED	THE ASSOCIATED PRESS	USA					MED			USA	UNITED STATES	USA								0	016	016	01	1	-2.0	4	1	4	-4.76190476190477	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171109064500	http://www.lankabusinessonline.com/sri-lanka-to-investigate-allegations-of-torture-under-new-government/
705246289	20171108	201711	2017	2017.8438											FRA	LYON	FRA								1	190	190	19	4	-10.0	4	1	4	-9.349593495935	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20171109064500	http://www.dailyrecord.co.uk/news/scottish-news/freed-gangland-killer-jailed-after-11489138
705246290	20171108	201711	2017	2017.8438											GOV	GOVERNOR						GOV			1	040	040	04	1	1.0	6	1	6	-10.2564102564102	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171109064500	http://bulawayo24.com/index-id-news-sc-national-byo-121489.html
705246291	20171108	201711	2017	2017.8438											ZWEGOV	ZIMBABWE	ZWE					GOV			1	040	040	04	1	1.0	2	1	2	-10.2564102564102	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171109064500	http://bulawayo24.com/index-id-news-sc-national-byo-121489.html
705246292	20171108	201711	2017	2017.8438	FRA	LYON	FRA								GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	2	1	2	-9.349593495935	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20171109064500	http://www.dailyrecord.co.uk/news/scottish-news/freed-gangland-killer-jailed-after-11489138
705246293	20171108	201711	2017	2017.8438	GBR	UNITED KINGDOM	GBR								FRA	LYON	FRA								1	190	190	19	4	-10.0	2	1	2	-9.349593495935	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20171109064500	http://www.dailyrecord.co.uk/news/scottish-news/freed-gangland-killer-jailed-after-11489138
705246294	20171108	201711	2017	2017.8438	GBR	UNITED KINGDOM	GBR								MIL	SERVICEMEN						MIL			1	070	070	07	2	7.0	2	1	2	3.125	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171109064500	https://www.thesun.co.uk/news/4873794/pounds-for-poppies-appeal-old-coins-donate/
705246295	20171108	201711	2017	2017.8438	GOV	GOVERNOR						GOV													1	040	040	04	1	1.0	6	1	6	-10.2564102564102	1	Zimbabwe	ZI	ZI		-19	29	ZI	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	20171109064500	http://bulawayo24.com/index-id-news-sc-national-byo-121489.html
705246296	20171108	201711	2017	2017.8438	GOV	STATE OWNED						GOV			MIL	MILITARY						MIL			0	112	112	11	3	-2.0	6	1	6	-4.64716006884681	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171109064500	http://newsinfo.inquirer.net/944184/trump-reaches-out-to-north-korea-in-restrained-speech
705246297	20171108	201711	2017	2017.8438	GOV	GOVERNOR						GOV			ZWE	ZIMBABWE	ZWE								1	040	040	04	1	1.0	2	1	2	-10.2564102564102	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171109064500	http://bulawayo24.com/index-id-news-sc-national-byo-121489.html
705246298	20171108	201711	2017	2017.8438	JUD	COUNSEL						JUD			FJIJUD	SUVA	FJI					JUD			1	020	020	02	1	3.0	6	1	6	-4.07608695652174	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	20171109064500	https://fijisun.com.fj/2017/11/09/fiji-times-lawyer-withdraws-letter-of-a-plea-of-not-guilty/
705246299	20171108	201711	2017	2017.8438	MIL	SERVICEMEN						MIL			GBR	BIRMINGHAM	GBR								1	070	070	07	2	7.0	8	1	8	3.125	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171109064500	https://www.thesun.co.uk/news/4873794/pounds-for-poppies-appeal-old-coins-donate/
705246300	20171108	201711	2017	2017.8438	PRKMED	NORTH KOREA	PRK					MED			PRK	NORTH KOREA	PRK								0	112	112	11	3	-2.0	2	1	2	-4.64716006884681	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171109064500	http://newsinfo.inquirer.net/944184/trump-reaches-out-to-north-korea-in-restrained-speech
705246301	20171108	201711	2017	2017.8438	USAMED	REUTERS	USA					MED			COL	COLOMBIA	COL								0	173	173	17	4	-5.0	2	1	2	-1.06221547799697	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20171109064500	https://www.stabroeknews.com/2017/news/world/11/09/u-s-military-joins-brazil-army-exercises-in-amazon/
705246302	20171108	201711	2017	2017.8438	ZWE	ZIMBABWE	ZWE								GOV	GOVERNOR						GOV			1	040	040	04	1	1.0	2	1	2	-10.2564102564102	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171109064500	http://bulawayo24.com/index-id-news-sc-national-byo-121489.html
705246303	20171108	201711	2017	2017.8438	ZWE	HARARE	ZWE								UAF	COMBATANT						UAF			1	051	051	05	1	3.4	10	1	10	-9.34579439252339	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171109064500	http://bulawayo24.com/index-id-news-sc-national-byo-121495.html
705246304	20171108	201711	2017	2017.8438	ZWEGOV	ZIMBABWE	ZWE					GOV													1	040	040	04	1	1.0	2	1	2	-10.2564102564102	1	Zimbabwe	ZI	ZI		-19	29	ZI	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	20171109064500	http://bulawayo24.com/index-id-news-sc-national-byo-121489.html
705246305	20171109	201711	2017	2017.8466											AFG	AFGHANISTAN	AFG								1	036	036	03	1	4.0	4	1	4	8.19672131147541	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171109064500	National Afghanistan TV, Kabul/BBC Monitoring/(c) BBC
705246306	20171109	201711	2017	2017.8466											AFG	AFGHANISTAN	AFG								1	183	183	18	4	-10.0	4	1	4	-11.1650485436893	0								4	Hajji, Sar-e Pol, Afghanistan	AF	AF33	3733	36.1871	65.602	-3376987	4	Hajji, Sar-e Pol, Afghanistan	AF	AF33	3733	36.1871	65.602	-3376987	20171109064500	http://news.xinhuanet.com/english/2017-11/09/c_136739779.htm
705246307	20171109	201711	2017	2017.8466											AFG	AFGHAN	AFG								0	190	190	19	4	-10.0	10	1	10	-11.1650485436893	0								4	Hajji, Sar-e Pol, Afghanistan	AF	AF33	3733	36.1871	65.602	-3376987	4	Hajji, Sar-e Pol, Afghanistan	AF	AF33	3733	36.1871	65.602	-3376987	20171109064500	http://news.xinhuanet.com/english/2017-11/09/c_136739779.htm
705246308	20171109	201711	2017	2017.8466											AFR	AFRICA	AFR								1	042	042	04	1	1.9	6	1	6	-7.60233918128655	0								4	Kwamashu, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.7511	30.962	-1249985	4	Kwamashu, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.7511	30.962	-1249985	20171109064500	https://www.timeslive.co.za/news/south-africa/2017-11-09-four-killed-in-kwamashu-hostel-shooting/
705246309	20171109	201711	2017	2017.8466											AFR	AFRICA	AFR								1	051	051	05	1	3.4	5	1	5	2.8235294117647	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171109064500	http://cajnewsafrica.com/2017/11/09/huawei-liquid-telecom-support-demand-for-cloud-services/
705246310	20171109	201711	2017	2017.8466											AGR	FARMER						AGR			1	051	051	05	1	3.4	2	1	2	7.57314974182444	0								5	Upper East Region, Upper East, Ghana	GH	GH10	190690	10.75	-0.75	-2079784	5	Upper East Region, Upper East, Ghana	GH	GH10	190690	10.75	-0.75	-2079784	20171109064500	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Entities-donate-towards-National-Farmer-s-Day-598715
705246311	20171109	201711	2017	2017.8466											AGR	FARMER						AGR			1	084	084	08	2	7.0	10	1	10	-4.39560439560439	0								0								0								20171109064500	https://idahostatejournal.com/news/local/preston-area-farmer-dies-in-hay-bale-accident/article_8e7de7f9-3081-5316-a603-5be57ef4cf42.html
705246312	20171109	201711	2017	2017.8466											ARE	ABU DHABI	ARE								0	036	036	03	1	4.0	5	1	5	4.14364640883978	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109064500	http://wam.ae/en/details/1395302645337
705246313	20171109	201711	2017	2017.8466											ARE	ABU DHABI	ARE								1	046	046	04	1	7.0	5	1	5	8.19672131147541	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171109064500	National Afghanistan TV, Kabul/BBC Monitoring/(c) BBC
705246314	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	6	1	6	1.6260162601626	0								4	Ayers Rock, Northern Territory, Australia	AS	AS03	154716	-25.3833	131.083	-1556648	4	Ayers Rock, Northern Territory, Australia	AS	AS03	154716	-25.3833	131.083	-1556648	20171109064500	http://www.maoritelevision.com/news/regional/aboriginal-land-owners-close-world-famous-ayers-rock
705246315	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	6	1	6	-0.87912087912088	0								4	Narrogin, Western Australia, Australia	AS	AS08	40758	-32.9328	117.178	-1590951	4	Narrogin, Western Australia, Australia	AS	AS08	40758	-32.9328	117.178	-1590951	20171109064500	http://www.farmweekly.com.au/news/agriculture/cropping/general-news/mechanical-knowhow-a-bonus-in-narrogin/2756180.aspx
705246316	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	2	1	2	-0.87912087912088	0								4	Aquinas College, Western Australia, Australia	AS	AS08	5544	-32.025	115.863	11371890	4	Narrogin, Western Australia, Australia	AS	AS08	40758	-32.9328	117.178	-1590951	20171109064500	http://www.farmweekly.com.au/news/agriculture/cropping/general-news/mechanical-knowhow-a-bonus-in-narrogin/2756180.aspx
705246317	20171109	201711	2017	2017.8466											AUSEDU	PERTH	AUS					EDU			1	043	043	04	1	2.8	1	1	1	-0.87912087912088	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Narrogin, Western Australia, Australia	AS	AS08	40758	-32.9328	117.178	-1590951	20171109064500	http://www.farmweekly.com.au/news/agriculture/cropping/general-news/mechanical-knowhow-a-bonus-in-narrogin/2756180.aspx
705246318	20171109	201711	2017	2017.8466											AZE	BAKU	AZE								0	170	170	17	4	-7.0	3	1	3	-1.77215189873418	0								4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171109064500	http://www.pressreleasepoint.com/senators-urge-trump-administration-investigate-reported-persecution-azerbaijans-lgbt-community
705246319	20171109	201711	2017	2017.8466											BHR	BAHRAINI	BHR								0	173	173	17	4	-5.0	20	1	20	-7.60233918128655	0								4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171109064500	http://www.newsofbahrain.com/viewNews.php?ppId=39381&TYPE=Posts&pid=21&MNU=18&SUB=3
705246320	20171109	201711	2017	2017.8466											BHS	BAHAMA	BHS								0	042	042	04	1	1.9	4	1	4	-2.53807106598985	0								1	Bahamas, The	BF	BF		24	-76	BF	1	Germany	GM	GM		51.5	10.5	GM	20171109064500	http://www.independenttribune.com/news/climate-scientists-are-obsessed-with-two-mysterious-boulders-in-the/article_651371f8-0618-5006-878d-ba9a96eeb996.html
705246321	20171109	201711	2017	2017.8466											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	5	1	5	5.03978779840849	0								4	Parktown, Gauteng, South Africa	SF	SF06	77364	-26.1821	28.0267	-1271370	4	Parktown, Gauteng, South Africa	SF	SF06	77364	-26.1821	28.0267	-1271370	20171109064500	http://www.smesouthafrica.co.za/17700/Entrepreneurship-And-Business-Stories/
705246322	20171109	201711	2017	2017.8466											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	5	1	5	5.03978779840849	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20171109064500	http://www.smesouthafrica.co.za/17700/Entrepreneurship-And-Business-Stories/
