704541958	20161107	201611	2016	2016.8411	USA	THE US	USA								PHL	PHILIPPINE	PHL								0	036	036	03	1	4.0	2	1	2	-1.44927536231884	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171107060000	http://philippinenews.com/index.php/column/beting-laygo-dolor/item/2135-preparing-the-red-carpet-for-trump
704541959	20161107	201611	2016	2016.8411	USA	THE US	USA								PHL	PHILIPPINE	PHL								0	043	043	04	1	2.8	2	1	2	-1.44927536231884	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171107060000	http://philippinenews.com/index.php/column/beting-laygo-dolor/item/2135-preparing-the-red-carpet-for-trump
704541960	20161107	201611	2016	2016.8411	USA	THE US	USA								PHLGOV	PHILIPPINE	PHL					GOV			0	036	036	03	1	4.0	8	1	8	-1.44927536231884	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171107060000	http://philippinenews.com/index.php/column/beting-laygo-dolor/item/2135-preparing-the-red-carpet-for-trump
704541961	20161107	201611	2016	2016.8411	USA	THE US	USA								PHLGOV	PHILIPPINE	PHL					GOV			0	043	043	04	1	2.8	8	1	8	-1.44927536231884	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171107060000	http://philippinenews.com/index.php/column/beting-laygo-dolor/item/2135-preparing-the-red-carpet-for-trump
704541962	20171008	201710	2017	2017.7616	BGR	BULGARIA	BGR								EUR	EUROPE	EUR								1	042	042	04	1	1.9	2	1	2	1.04712041884817	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20171107060000	https://www.telugu360.com/keerthy-suresh-set-join-pawan-bulgaria/
704541963	20171008	201710	2017	2017.7616	BGR	BULGARIA	BGR								EUR	EUROPE	EUR								1	042	042	04	1	1.9	2	1	2	1.04712041884817	1	Bulgaria	BU	BU		43	25	BU	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107060000	https://www.telugu360.com/keerthy-suresh-set-join-pawan-bulgaria/
704541964	20171008	201710	2017	2017.7616	BGR	BULGARIA	BGR								EUR	EUROPE	EUR								1	193	193	19	4	-10.0	4	1	4	1.04712041884817	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20171107060000	https://www.telugu360.com/keerthy-suresh-set-join-pawan-bulgaria/
704541965	20171008	201710	2017	2017.7616	COP	POLICE						COP			AUS	MELBOURNE	AUS								1	180	180	18	4	-9.0	8	1	8	-9.21985815602841	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171107060000	http://www.couriermail.com.au/news/elderly-woman-sexually-assaulted-at-aspendale-railway-station/news-story/f75ac437a4db692360783bc62ce5b817?nk=1d29bf259bebed70b811c356f9441501-1510033772
704541966	20171008	201710	2017	2017.7616	ESP	SPAIN	ESP								REBGOV	REBEL						REB	GOV		1	192	192	19	4	-9.5	4	1	4	-3.33333333333334	4	Andalusia, Spain (general), Spain	SP	SP00	25778	37.6	-4.5	-370724	4	Andalusia, Spain (general), Spain	SP	SP00	25778	37.6	-4.5	-370724	4	Andalusia, Spain (general), Spain	SP	SP00	25778	37.6	-4.5	-370724	20171107060000	https://www.bloomberg.com/news/articles/2017-11-07/prisoners-politicians-and-provocateurs
704541967	20171008	201710	2017	2017.7616	EUR	EUROPE	EUR								BGR	BULGARIA	BGR								1	043	043	04	1	2.8	4	1	4	1.04712041884817	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20171107060000	https://www.telugu360.com/keerthy-suresh-set-join-pawan-bulgaria/
704541968	20171008	201710	2017	2017.7616	FRA	FRENCH	FRA								MLI	MALIAN	MLI								1	043	043	04	1	2.8	8	1	8	-10.3333333333333	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Abeibara, Kidal, Mali	ML	ML10	19384	19.1167	1.75	9131997	4	Abeibara, Kidal, Mali	ML	ML10	19384	19.1167	1.75	9131997	20171107060000	https://uk.news.yahoo.com/french-raid-last-month-killed-hostage-malian-soldiers-191210752.html
704541969	20171008	201710	2017	2017.7616	GOV	MINIST						GOV													1	110	110	11	3	-2.0	1	1	1	-2.32300884955753	4	Muthambi, Limpopo, South Africa	SF	SF09	77343	-22.8	30.5667	-1264194	0								4	Muthambi, Limpopo, South Africa	SF	SF09	77343	-22.8	30.5667	-1264194	20171107060000	https://www.fin24.com/Tech/Companies/why-multichoice-is-challenging-etvs-tv-box-victory-20160624
704541970	20171008	201710	2017	2017.7616	GOV	MINIST						GOV			AFR	AFRICA	AFR								1	110	110	11	3	-2.0	4	1	4	-2.32300884955753	4	Muthambi, Limpopo, South Africa	SF	SF09	77343	-22.8	30.5667	-1264194	4	Muthambi, Limpopo, South Africa	SF	SF09	77343	-22.8	30.5667	-1264194	4	Muthambi, Limpopo, South Africa	SF	SF09	77343	-22.8	30.5667	-1264194	20171107060000	https://www.fin24.com/Tech/Companies/why-multichoice-is-challenging-etvs-tv-box-victory-20160624
704541971	20171008	201710	2017	2017.7616	GOV	SECRETARY OF STATE						GOV			PRK	NORTH KOREA	PRK								0	040	040	04	1	1.0	6	3	6	-2.92944998629754	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107060000	https://www.yahoo.com/news/north-korea-trade-deficit-agenda-trumps-china-visit-051557722.html
704541972	20171008	201710	2017	2017.7616	GOV	SECRETARY OF STATE						GOV			PRK	PYONGYANG	PRK								0	040	040	04	1	1.0	6	3	6	-2.92944998629754	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171107060000	https://www.yahoo.com/news/north-korea-trade-deficit-agenda-trumps-china-visit-051557722.html
704541973	20171008	201710	2017	2017.7616	GOV	SECRETARY OF STATE						GOV			USA	WASHINGTON	USA								0	010	010	01	1	0.0	18	3	18	-2.92944998629754	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107060000	https://www.yahoo.com/news/north-korea-trade-deficit-agenda-trumps-china-visit-051557722.html
704541974	20171008	201710	2017	2017.7616	MLI	MALIAN	MLI								FRA	FRENCH	FRA								1	042	042	04	1	1.9	8	1	8	-10.3333333333333	4	Abeibara, Kidal, Mali	ML	ML10	19384	19.1167	1.75	9131997	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Abeibara, Kidal, Mali	ML	ML10	19384	19.1167	1.75	9131997	20171107060000	https://uk.news.yahoo.com/french-raid-last-month-killed-hostage-malian-soldiers-191210752.html
704541975	20171008	201710	2017	2017.7616	USAGOV	UNITED STATES	USA					GOV			PRK	PYONGYANG	PRK								0	040	040	04	1	1.0	6	3	6	-2.92944998629754	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171107060000	https://www.yahoo.com/news/north-korea-trade-deficit-agenda-trumps-china-visit-051557722.html
704541976	20171008	201710	2017	2017.7616	catLEG	CATALAN			cat			LEG			BEL	BELGIUM	BEL								1	080	080	08	2	5.0	10	1	10	-3.33333333333334	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171107060000	https://www.bloomberg.com/news/articles/2017-11-07/prisoners-politicians-and-provocateurs
704541977	20171008	201710	2017	2017.7616	catLEG	CATALAN			cat			LEG			BEL	BELGIUM	BEL								1	1044	104	10	3	-5.0	8	1	8	-3.33333333333334	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171107060000	https://www.bloomberg.com/news/articles/2017-11-07/prisoners-politicians-and-provocateurs
704541978	20171008	201710	2017	2017.7616	catLEG	CATALAN			cat			LEG			BEL	BELGIUM	BEL								1	1044	104	10	3	-5.0	2	1	2	-3.33333333333334	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Andalusia, Spain (general), Spain	SP	SP00	25778	37.6	-4.5	-370724	20171107060000	https://www.bloomberg.com/news/articles/2017-11-07/prisoners-politicians-and-provocateurs
704541979	20171008	201710	2017	2017.7616	catLEG	CATALAN			cat			LEG			REBGOV	REBEL						REB	GOV		1	192	192	19	4	-9.5	6	1	6	-3.33333333333334	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171107060000	https://www.bloomberg.com/news/articles/2017-11-07/prisoners-politicians-and-provocateurs
704541980	20171031	201710	2017	2017.8247	AFR	AFRICA	AFR																		1	010	010	01	1	0.0	2	1	2	-2.56821829855538	4	Muthambi, Limpopo, South Africa	SF	SF09	77343	-22.8	30.5667	-1264194	0								4	Muthambi, Limpopo, South Africa	SF	SF09	77343	-22.8	30.5667	-1264194	20171107060000	https://www.fin24.com/Tech/News/muthambi-lashes-out-at-nzimande-over-digital-tv-20160621
704541981	20171031	201710	2017	2017.8247	BUS	COMPANY						BUS			CHN	CHINA	CHN								1	084	084	08	2	7.0	7	1	7	1.5748031496063	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171107060000	https://news.metal.com/newscontent/100765173/southern-rare-earth-group-releases-listing-price-this-week
704541982	20171031	201710	2017	2017.8247	JAM	JAMAICA	JAM								LBN	TYRE	LBN								1	114	114	11	3	-2.0	4	1	4	-3.42612419700214	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20171107060000	https://www.barbadostoday.bb/2017/11/06/jamaica-a-waste-of-taxpayers-money/
704541983	20171031	201710	2017	2017.8247	KOR	SOUTH KOREA	KOR								PRK	NORTH KOREA	PRK								0	010	010	01	1	0.0	1	1	1	-4.17266187050359	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171107060000	http://isp.netscape.com/news/story/0002/20171107/KBN1D61YG_3
704541984	20171031	201710	2017	2017.8247	LBN	TYRE	LBN																		1	114	114	11	3	-2.0	6	1	6	-3.42612419700214	1	Jamaica	JM	JM		18.25	-77.5	JM	0								1	Jamaica	JM	JM		18.25	-77.5	JM	20171107060000	https://www.barbadostoday.bb/2017/11/06/jamaica-a-waste-of-taxpayers-money/
704541985	20171031	201710	2017	2017.8247	SPY	SPY AGENCY						SPY			PRK	NORTH KOREA	PRK								0	010	010	01	1	0.0	1	1	1	-4.17266187050359	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171107060000	http://isp.netscape.com/news/story/0002/20171107/KBN1D61YG_3
704541986	20171031	201710	2017	2017.8247	SPY	SPY AGENCY						SPY			PRK	NORTH KOREA	PRK								0	010	010	01	1	0.0	3	1	3	-4.17266187050359	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171107060000	http://isp.netscape.com/news/story/0002/20171107/KBN1D61YG_3
704541987	20171031	201710	2017	2017.8247	SPY	SPY AGENCY						SPY			PRK	NORTH KOREA	PRK								0	010	010	01	1	0.0	1	1	1	-4.17266187050359	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171107060000	http://isp.netscape.com/news/story/0002/20171107/KBN1D61YG_3
704541988	20171031	201710	2017	2017.8247	SSD	JUBA	SSD								REB	REBEL						REB			1	016	016	01	1	-2.0	2	1	2	-9.16442048517523	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	1	Sudan	SU	SU		16	30	SU	1	Sudan	SU	SU		16	30	SU	20171107060000	http://www.sudantribune.com/spip.php?article63937
704541989	20171031	201710	2017	2017.8247	USA	WASHINGTON	USA								ARM	ARMENIAN	ARM								1	010	010	01	1	0.0	10	1	10	-4.69314079422383	4	Metsamor, Armavir, Armenia	AM	AM03	4898	40.073	44.2896	-2325150	4	Metsamor, Armavir, Armenia	AM	AM03	4898	40.073	44.2896	-2325150	4	Metsamor, Armavir, Armenia	AM	AM03	4898	40.073	44.2896	-2325150	20171107060000	https://en.trend.az/scaucasus/armenia/2817750.html
704541990	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								CHEMED	ZURICH	CHE					MED			0	010	010	01	1	0.0	1	1	1	1.25156445556946	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	20171107060000	https://www.bloomberg.com/news/articles/2017-11-07/credit-suisse-embraces-digital-money-despite-ceo-s-bubble-fears
704541991	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								CHEMED	ZURICH	CHE					MED			0	010	010	01	1	0.0	1	1	1	1.25156445556946	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107060000	https://www.bloomberg.com/news/articles/2017-11-07/credit-suisse-embraces-digital-money-despite-ceo-s-bubble-fears
704541992	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								COP	POLICE						COP			1	114	114	11	3	-2.0	8	1	8	-15.929203539823	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171107060000	https://www.direktbroker.de/news/international-fake-hate-manhattan-man-admits-to-defacing-his-own-car-with-racist-graffiti-55361782
704541993	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								COP	POLICE						COP			1	1712	171	17	4	-9.2	8	1	8	-15.929203539823	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171107060000	https://www.direktbroker.de/news/international-fake-hate-manhattan-man-admits-to-defacing-his-own-car-with-racist-graffiti-55361782
704541994	20171031	201710	2017	2017.8247	ZAF	SOUTH AFRICAN	ZAF																		1	010	010	01	1	0.0	1	1	1	-2.56821829855538	4	Muthambi, Limpopo, South Africa	SF	SF09	77343	-22.8	30.5667	-1264194	0								4	Muthambi, Limpopo, South Africa	SF	SF09	77343	-22.8	30.5667	-1264194	20171107060000	https://www.fin24.com/Tech/News/muthambi-lashes-out-at-nzimande-over-digital-tv-20160621
704541995	20171106	201711	2017	2017.8384	GOV	PRIME MINISTER						GOV													1	030	030	03	1	4.0	10	2	10	-1.68349454154647	4	Cuddalore, Tamil Nadu, India	IN	IN25	70255	11.75	79.75	-2093718	0								4	Cuddalore, Tamil Nadu, India	IN	IN25	70255	11.75	79.75	-2093718	20171107060000	http://www.business-standard.com/article/pti-stories/rains-again-in-chennai-suburbs-schools-repoen-117110700261_1.html
704541996	20171106	201711	2017	2017.8384	INDCVL	JAMMU AND KASHMIR	IND					CVL			UAF	TERRORIST						UAF			1	193	193	19	4	-10.0	20	1	20	-4.9005376344086	0								0								0								20171107060000	http://www.business-standard.com/article/current-affairs/azhar-s-nephew-talha-rashid-among-3-militants-killed-in-pulwama-encounter-117110700174_1.html
704541997	20171106	201711	2017	2017.8384	MYS	MALAYSIA	MYS																		1	073	073	07	2	7.4	4	1	4	-8.04597701149425	4	Simunjan, Sarawak, Malaysia	MY	MY11	18585	1.38333	110.75	-2402481	0								4	Simunjan, Sarawak, Malaysia	MY	MY11	18585	1.38333	110.75	-2402481	20171107060000	http://www.theborneopost.com/2017/11/07/two-year-old-boy-missing-from-simunjan-house-sar-op-launched/
704541998	20171107	201711	2017	2017.8411											AFG	AFGHANISTAN	AFG								0	040	040	04	1	1.0	6	1	6	4	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171107060000	http://jakartaglobe.id/news/indonesia-reaffirms-commitment-support-peace-process-afghanistan/
