705041008	20161108	201611	2016	2016.8438	NGAJUD	ABUJA	NGA					JUD			NGA	NIGERIA	NGA								1	0841	084	08	2	7.0	4	1	4	-3.62318840579711	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171108160000	https://www.channelstv.com/2017/11/08/falana-writes-buhari-demands-immediate-release-el-zakzaky-wife/
705041009	20161108	201611	2016	2016.8438	REL	SAINT																			1	160	160	16	4	-4.0	20	2	20	-0.673350041771095	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171108160000	http://abcnews.go.com/Lifestyle/wireStory/kim-kardashian-west-mum-sibling-baby-rumors-51013373
705041010	20161108	201611	2016	2016.8438	REL	PILGRIM									IRQ	KARBALA	IRQ								1	042	042	04	1	1.9	5	1	5	0.52356020942408	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171108160000	https://www.tasnimnews.com/en/news/2017/11/08/1568809/tehran-gears-up-for-massive-arbaeen-procession
705041011	20161108	201611	2016	2016.8438	REL	PILGRIM									MOSSHI	SHIITE				MOS	SHI				1	043	043	04	1	2.8	20	2	20	-1.73268388322152	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	20171108160000	https://www.yahoo.com/news/more-two-million-iranian-pilgrims-descend-iraq-153530605.html
705041012	20161108	201611	2016	2016.8438	SAU	RIYADH	SAU								SAUGOV	SAUDI	SAU					GOV			1	031	031	03	1	5.2	10	1	10	-5.31986531986529	5	Eastern Province, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	22.5	51	-3093178	5	Eastern Province, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	22.5	51	-3093178	5	Eastern Province, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	22.5	51	-3093178	20171108160000	https://www.washingtonpost.com/news/made-by-history/wp/2017/11/08/dont-be-fooled-by-the-comforting-rhetoric-coming-from-saudi-arabias-crown-prince/
705041013	20161108	201611	2016	2016.8438	USA	DALLAS	USA								MED	WEBSITE						MED			0	043	043	04	1	2.8	10	1	10	4.12371134020618	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20171108160000	http://www.itprotoday.com/industry-perspectives/sponsor-spotlight-fast-reports-itdevconnections
705041014	20161108	201611	2016	2016.8438	USA	UNITED STATES	USA								USAGOVPTY	HILLARY CLINTON	USA					GOV			1	051	051	05	1	3.4	4	1	4	-1.10132158590309	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171108160000	http://us.blastingnews.com/news/2017/11/transgender-woman-makes-history-by-winning-virginia-house-seat-002153473.html
705041015	20171009	201710	2017	2017.7644	EDU	UNIVERSITY						EDU													1	051	051	05	1	3.4	1	1	1	0.80645161290323	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20171108160000	https://www.americanbazaaronline.com/2017/11/08/harvard-hold-memorial-service-alexander-h-patel/
705041016	20171009	201710	2017	2017.7644	EDU	UNIVERSITY						EDU													1	051	051	05	1	3.4	1	1	1	0.80645161290323	3	Harvard University, Massachusetts, United States	US	USMA	MA017	42.3784	-71.1164	618399	0								3	Harvard University, Massachusetts, United States	US	USMA		42.3784	-71.1164	618399	20171108160000	https://www.americanbazaaronline.com/2017/11/08/harvard-hold-memorial-service-alexander-h-patel/
705041017	20171009	201710	2017	2017.7644	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	051	051	05	1	3.4	1	1	1	0.80645161290323	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20171108160000	https://www.americanbazaaronline.com/2017/11/08/harvard-hold-memorial-service-alexander-h-patel/
705041018	20171009	201710	2017	2017.7644	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	0.80645161290323	3	Harvard University, Massachusetts, United States	US	USMA	MA017	42.3784	-71.1164	618399	3	Harvard University, Massachusetts, United States	US	USMA		42.3784	-71.1164	618399	3	Harvard University, Massachusetts, United States	US	USMA		42.3784	-71.1164	618399	20171108160000	https://www.americanbazaaronline.com/2017/11/08/harvard-hold-memorial-service-alexander-h-patel/
705041019	20171009	201710	2017	2017.7644	GOV	AMBASSADOR						GOV			NZLGOV	MURRAY MCCULLY	NZL					GOV			0	043	043	04	1	2.8	2	1	2	-2.69886363636364	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	20171108160000	https://thestandard.org.nz/category/government-and-politics/public-services/
705041020	20171009	201710	2017	2017.7644	GOV	AMBASSADOR						GOV			NZLGOV	MURRAY MCCULLY	NZL					GOV			0	043	043	04	1	2.8	3	1	3	-2.69886363636364	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171108160000	https://thestandard.org.nz/category/government-and-politics/public-services/
705041021	20171009	201710	2017	2017.7644	GOVPTY	RULING PARTY						GOV			ELI	FIRST LADY						ELI			0	051	051	05	1	3.4	20	2	20	-2.39137994229486	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171108160000	http://nationalpost.com/pmn/news-pmn/zimbabwes-mugabe-says-fired-deputy-plotted-to-take-power
705041022	20171009	201710	2017	2017.7644	GRC	GREECE	GRC								BUS	COMPANIES						BUS			1	010	010	01	1	0.0	4	1	4	2.60416666666666	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20171108160000	http://esctoday.com/152219/greece-ert-selects-5-candidates-national-final/
705041023	20171009	201710	2017	2017.7644	GRC	GREEK	GRC								BUS	COMPANIES						BUS			1	010	010	01	1	0.0	6	1	6	2.60416666666666	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20171108160000	http://esctoday.com/152219/greece-ert-selects-5-candidates-national-final/
705041024	20171009	201710	2017	2017.7644	GRC	GREEK	GRC								BUS	COMPANIES						BUS			1	020	020	02	1	3.0	10	1	10	2.60416666666666	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20171108160000	http://esctoday.com/152219/greece-ert-selects-5-candidates-national-final/
705041025	20171009	201710	2017	2017.7644	IRN	IRANIAN	IRN								IRQ	IRAQ	IRQ								0	173	173	17	4	-5.0	4	2	4	-1.73268388322152	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171108160000	https://www.yahoo.com/news/more-two-million-iranian-pilgrims-descend-iraq-153530605.html
705041026	20171009	201710	2017	2017.7644	IRN	IRANIAN	IRN								IRQ	IRAQ	IRQ								0	173	173	17	4	-5.0	4	2	4	-1.73268388322152	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	20171108160000	https://www.yahoo.com/news/more-two-million-iranian-pilgrims-descend-iraq-153530605.html
705041027	20171009	201710	2017	2017.7644	IRNMED	IRANIAN	IRN					MED			IRQ	IRAQ	IRQ								0	173	173	17	4	-5.0	4	2	4	-1.73268388322152	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171108160000	https://www.yahoo.com/news/more-two-million-iranian-pilgrims-descend-iraq-153530605.html
705041028	20171009	201710	2017	2017.7644	IRNMED	IRAN	IRN					MED			IRQ	IRAQ	IRQ								0	173	173	17	4	-5.0	2	2	2	-1.73268388322152	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	20171108160000	https://www.yahoo.com/news/more-two-million-iranian-pilgrims-descend-iraq-153530605.html
705041029	20171009	201710	2017	2017.7644	JUD	ATTORNEY						JUD													1	012	012	01	1	-0.4	6	1	6	-5.70719602977667	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171108160000	http://www.nydailynews.com/entertainment/brett-ratner-rape-accuser-reminded-alleged-encounter-daily-article-1.3618989
705041030	20171009	201710	2017	2017.7644	JUD	ATTORNEY						JUD													1	130	130	13	3	-4.4	6	1	6	-5.70719602977667	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171108160000	http://www.nydailynews.com/entertainment/brett-ratner-rape-accuser-reminded-alleged-encounter-daily-article-1.3618989
705041031	20171009	201710	2017	2017.7644	MNCUSAMED	VERIZON	USA					MNC	MED												1	010	010	01	1	0.0	30	3	30	-5.86964869240363	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20171108160000	http://www.reuters.com/article/us-usa-databreaches/former-yahoo-ceo-apologizes-for-data-breach-blames-russians-idUSKBN1D825V
705041032	20171009	201710	2017	2017.7644	MNCUSAMED	VERIZON	USA					MNC	MED												1	128	128	12	3	-5.0	30	3	30	-5.86964869240363	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20171108160000	http://www.reuters.com/article/us-usa-databreaches/former-yahoo-ceo-apologizes-for-data-breach-blames-russians-idUSKBN1D825V
705041033	20171009	201710	2017	2017.7644	NZLGOV	MURRAY MCCULLY	NZL					GOV			GOV	AMBASSADOR						GOV			0	042	042	04	1	1.9	2	1	2	-2.69886363636364	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	20171108160000	https://thestandard.org.nz/category/government-and-politics/public-services/
705041034	20171009	201710	2017	2017.7644	NZLGOV	MURRAY MCCULLY	NZL					GOV			GOV	AMBASSADOR						GOV			0	042	042	04	1	1.9	3	1	3	-2.69886363636364	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171108160000	https://thestandard.org.nz/category/government-and-politics/public-services/
705041035	20171009	201710	2017	2017.7644	NZLGOV	MURRAY MCCULLY	NZL					GOV			LEG	PARLIAMENT						LEG			0	100	100	10	3	-5.0	2	1	2	-2.69886363636364	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	20171108160000	https://thestandard.org.nz/category/government-and-politics/public-services/
705041036	20171009	201710	2017	2017.7644	NZLGOV	MURRAY MCCULLY	NZL					GOV			LEG	PARLIAMENT						LEG			0	100	100	10	3	-5.0	3	1	3	-2.69886363636364	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171108160000	https://thestandard.org.nz/category/government-and-politics/public-services/
705041037	20171009	201710	2017	2017.7644	RUSGOV	VLADIMIR PUTIN	RUS					GOV			VEN	VENEZUELAN	VEN								1	040	040	04	1	1.0	2	1	2	-3.27272727272727	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171108160000	http://www.digitaljournal.com/news/world/moscow-says-venezuela-agrees-to-debt-restructuring-terms/article/507129
705041038	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	2	1	2	0.80645161290323	3	Harvard University, Massachusetts, United States	US	USMA	MA017	42.3784	-71.1164	618399	0								3	Harvard University, Massachusetts, United States	US	USMA		42.3784	-71.1164	618399	20171108160000	https://www.americanbazaaronline.com/2017/11/08/harvard-hold-memorial-service-alexander-h-patel/
705041039	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	012	012	01	1	-0.4	4	1	4	-5.70719602977667	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171108160000	http://www.nydailynews.com/entertainment/brett-ratner-rape-accuser-reminded-alleged-encounter-daily-article-1.3618989
705041040	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	130	130	13	3	-4.4	4	1	4	-5.70719602977667	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171108160000	http://www.nydailynews.com/entertainment/brett-ratner-rape-accuser-reminded-alleged-encounter-daily-article-1.3618989
705041041	20171009	201710	2017	2017.7644	USA	LAS VEGAS	USA								USAELIEDU	DAVID KOPEL	USA					ELI	EDU		0	193	193	19	4	-10.0	1	1	1	-1.84859154929578	3	Sandy Hook, Connecticut, United States	US	USCT	CT001	41.4201	-73.2821	210639	3	Sandy Hook, Connecticut, United States	US	USCT		41.4201	-73.2821	210639	3	Sandy Hook, Connecticut, United States	US	USCT		41.4201	-73.2821	210639	20171108160000	http://progressive.org/dispatches/swamp-things-texas-governor-abbott%E2%80%99s-debt-to-the-gun-lobby/
705041042	20171009	201710	2017	2017.7644	USA	LAS VEGAS	USA								USAELIEDU	DAVID KOPEL	USA					ELI	EDU		0	193	193	19	4	-10.0	1	1	1	-1.84859154929578	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171108160000	http://progressive.org/dispatches/swamp-things-texas-governor-abbott%E2%80%99s-debt-to-the-gun-lobby/
705041043	20171009	201710	2017	2017.7644	USA	LAS VEGAS	USA								USAELIEDU	DAVID KOPEL	USA					ELI	EDU		0	193	193	19	4	-10.0	3	1	3	-1.84859154929578	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Sandy Hook, Connecticut, United States	US	USCT		41.4201	-73.2821	210639	3	Sandy Hook, Connecticut, United States	US	USCT		41.4201	-73.2821	210639	20171108160000	http://progressive.org/dispatches/swamp-things-texas-governor-abbott%E2%80%99s-debt-to-the-gun-lobby/
705041044	20171009	201710	2017	2017.7644	USA	KANSAS	USA								USAGOV	UNITED STATES	USA					GOV			1	084	084	08	2	7.0	4	1	4	0	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171108160000	http://targetednews.com/pr_disp.php?pr_id=6066214
705041045	20171009	201710	2017	2017.7644	USAGOV	KANSAS	USA					GOV													1	084	084	08	2	7.0	6	1	6	0	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171108160000	http://targetednews.com/pr_disp.php?pr_id=6066214
705041046	20171009	201710	2017	2017.7644	VEN	VENEZUELAN	VEN								RUSGOV	VLADIMIR PUTIN	RUS					GOV			1	040	040	04	1	1.0	2	1	2	-3.27272727272727	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171108160000	http://www.digitaljournal.com/news/world/moscow-says-venezuela-agrees-to-debt-restructuring-terms/article/507129
705041047	20171101	201711	2017	2017.8247											AFRJUD	AFRICA	AFR					JUD			0	036	036	03	1	4.0	1	1	1	-1.18811881188118	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20171108160000	https://citizen.co.za/news/south-africa/1721220/anc-kzn-claims-it-wasnt-told-about-pandors-role-in-dispute-resolution-committee/
705041048	20171101	201711	2017	2017.8247											AFRJUD	AFRICA	AFR					JUD			0	036	036	03	1	4.0	5	1	5	-1.18811881188118	0								4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	77352	-29.6168	30.3928	-1272393	4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	77352	-29.6168	30.3928	-1272393	20171108160000	https://citizen.co.za/news/south-africa/1721220/anc-kzn-claims-it-wasnt-told-about-pandors-role-in-dispute-resolution-committee/
705041049	20171101	201711	2017	2017.8247											JUD	HIGH COURT						JUD			0	036	036	03	1	4.0	2	1	2	-1.18811881188118	0								4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	77352	-29.6168	30.3928	-1272393	4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	77352	-29.6168	30.3928	-1272393	20171108160000	https://citizen.co.za/news/south-africa/1721220/anc-kzn-claims-it-wasnt-told-about-pandors-role-in-dispute-resolution-committee/
705041050	20171101	201711	2017	2017.8247											JUD	JUDICIARY						JUD			1	042	042	04	1	1.9	2	1	2	-2.4390243902439	0								3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20171108160000	http://180dfo.com/2017/11/lawmakers-want-sessions-and-kushner-to-clear-up-their-russia-testimonies/
705041051	20171101	201711	2017	2017.8247											VEN	CARACAS	VEN								0	026	026	02	1	4.0	2	1	2	-3.27272727272727	0								4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20171108160000	http://www.digitaljournal.com/news/world/moscow-says-venezuela-agrees-to-debt-restructuring-terms/article/507129
705041052	20171101	201711	2017	2017.8247											VEN	CARACAS	VEN								0	110	110	11	3	-2.0	2	1	2	-3.27272727272727	0								4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171108160000	http://www.digitaljournal.com/news/world/moscow-says-venezuela-agrees-to-debt-restructuring-terms/article/507129
705041053	20171101	201711	2017	2017.8247	AFRJUD	AFRICA	AFR					JUD													0	036	036	03	1	4.0	1	1	1	-1.18811881188118	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20171108160000	https://citizen.co.za/news/south-africa/1721220/anc-kzn-claims-it-wasnt-told-about-pandors-role-in-dispute-resolution-committee/
