703705787	20161103	201611	2016	2016.8301	REF	REFUGEE						REF			GRC	GREECE	GRC								0	160	160	16	4	-4.0	10	1	10	-5.17241379310345	4	Santorini, Perifereia Notiou Aigaiou, Greece	GR	GR61	16709	36.3956	25.4592	-829276	4	Santorini, Perifereia Notiou Aigaiou, Greece	GR	GR61	16709	36.3956	25.4592	-829276	4	Santorini, Perifereia Notiou Aigaiou, Greece	GR	GR61	16709	36.3956	25.4592	-829276	20171103191500	https://www.dailysabah.com/europe/2017/11/03/afghan-refugee-familys-home-attacked-over-greek-flag-dispute
703705788	20161103	201611	2016	2016.8301	RUS	RUSSIA	RUS								AFR	AFRICA	AFR								0	173	173	17	4	-5.0	2	1	2	-2.08333333333333	4	Sistema, Chelyabinskaya Oblast', Russia	RS	RS13	25084	53.1109	60.219	9243472	1	South Africa	SF	SF		-30	26	SF	4	Sistema, Chelyabinskaya Oblast', Russia	RS	RS13	25084	53.1109	60.219	9243472	20171103191500	http://www.nzherald.co.nz/politics/news/article.cfm?c_id=280&objectid=11940045
703705789	20161103	201611	2016	2016.8301	RUS	RUSSIA	RUS								AFR	AFRICA	AFR								0	173	173	17	4	-5.0	2	1	2	-2.08333333333333	4	Sistema, Chelyabinskaya Oblast', Russia	RS	RS13	25084	53.1109	60.219	9243472	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171103191500	http://www.nzherald.co.nz/politics/news/article.cfm?c_id=280&objectid=11940045
703705790	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA																		0	120	120	12	3	-4.0	4	1	4	0	3	Central Mall, Texas, United States	US	USTX	TX245	29.946	-93.9891	1384088	0								3	Central Mall, Texas, United States	US	USTX		29.946	-93.9891	1384088	20171103191500	http://www.texarkanagazette.com/news/texarkana/story/2017/nov/03/texarkanas-kmart-will-close-its-doors-january/698425/
703705791	20171004	201710	2017	2017.7507											FRA	FRANCE	FRA								1	046	046	04	1	7.0	1	1	1	-5.6353591160221	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171103191500	http://kansaspublicradio.org/npr-news/instead-metoo-french-women-say-out-your-pig
703705792	20171004	201710	2017	2017.7507	CAN	CANADIAN	CAN																		1	022	022	02	1	3.2	10	1	10	1.67364016736402	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20171103191500	https://www.canadianarchitect.com/sustainability/cagbc-zero-carbon-building/1003740115/
703705793	20171004	201710	2017	2017.7507	CHRCTH	CATHOLIC				CHR	CTH				CHRCTHOPP	CATHOLIC				CHR	CTH	OPP			0	040	040	04	1	1.0	6	1	6	0.42328042328042	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171103191500	http://www.nnettle.com/news/3075-catholic-cardinal-urges-christians-to-turn-their-back-on-cherished-beliefs-
703705794	20171004	201710	2017	2017.7507	CHRCTH	CATHOLIC				CHR	CTH				CHRCTHOPP	CATHOLIC				CHR	CTH	OPP			0	046	046	04	1	7.0	6	1	6	0.42328042328042	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171103191500	http://www.nnettle.com/news/3075-catholic-cardinal-urges-christians-to-turn-their-back-on-cherished-beliefs-
703705795	20171004	201710	2017	2017.7507	CHRCTH	CATHOLIC				CHR	CTH				USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	0.42328042328042	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Catholic Theological Union, Illinois, United States	US	USIL		41.7978	-87.585	1826518	3	Catholic Theological Union, Illinois, United States	US	USIL		41.7978	-87.585	1826518	20171103191500	http://www.nnettle.com/news/3075-catholic-cardinal-urges-christians-to-turn-their-back-on-cherished-beliefs-
703705796	20171004	201710	2017	2017.7507	CHRCTH	CATHOLIC				CHR	CTH				USA	UNITED STATES	USA								0	046	046	04	1	7.0	2	1	2	0.42328042328042	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Catholic Theological Union, Illinois, United States	US	USIL		41.7978	-87.585	1826518	3	Catholic Theological Union, Illinois, United States	US	USIL		41.7978	-87.585	1826518	20171103191500	http://www.nnettle.com/news/3075-catholic-cardinal-urges-christians-to-turn-their-back-on-cherished-beliefs-
703705797	20171004	201710	2017	2017.7507	CHRCTH	CATHOLIC				CHR	CTH				USAEDU	BOSTON	USA					EDU			0	043	043	04	1	2.8	8	1	8	0.42328042328042	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171103191500	http://www.nnettle.com/news/3075-catholic-cardinal-urges-christians-to-turn-their-back-on-cherished-beliefs-
703705798	20171004	201710	2017	2017.7507	CHRCTHOPP	CATHOLIC				CHR	CTH	OPP			CHRCTH	CATHOLIC				CHR	CTH				0	040	040	04	1	1.0	6	1	6	0.42328042328042	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171103191500	http://www.nnettle.com/news/3075-catholic-cardinal-urges-christians-to-turn-their-back-on-cherished-beliefs-
703705799	20171004	201710	2017	2017.7507	CHRCTHOPP	CATHOLIC				CHR	CTH	OPP			CHRCTH	CATHOLIC				CHR	CTH				0	046	046	04	1	7.0	6	1	6	0.42328042328042	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171103191500	http://www.nnettle.com/news/3075-catholic-cardinal-urges-christians-to-turn-their-back-on-cherished-beliefs-
703705800	20171004	201710	2017	2017.7507	CHRCTHOPP	CATHOLIC				CHR	CTH	OPP			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	0.42328042328042	3	Catholic Theological Union, Illinois, United States	US	USIL	IL031	41.7978	-87.585	1826518	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Catholic Theological Union, Illinois, United States	US	USIL		41.7978	-87.585	1826518	20171103191500	http://www.nnettle.com/news/3075-catholic-cardinal-urges-christians-to-turn-their-back-on-cherished-beliefs-
703705801	20171004	201710	2017	2017.7507	CHRCTHOPP	CATHOLIC				CHR	CTH	OPP			USA	UNITED STATES	USA								0	046	046	04	1	7.0	2	1	2	0.42328042328042	3	Catholic Theological Union, Illinois, United States	US	USIL	IL031	41.7978	-87.585	1826518	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Catholic Theological Union, Illinois, United States	US	USIL		41.7978	-87.585	1826518	20171103191500	http://www.nnettle.com/news/3075-catholic-cardinal-urges-christians-to-turn-their-back-on-cherished-beliefs-
703705802	20171004	201710	2017	2017.7507	CHREDU	CHRISTIAN				CHR		EDU			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-9.75609756097561	3	Northlake Christian School, Louisiana, United States	US	USLA	LA103	30.4469	-90.0909	2493372	3	Northlake Christian School, Louisiana, United States	US	USLA		30.4469	-90.0909	2493372	3	Northlake Christian School, Louisiana, United States	US	USLA		30.4469	-90.0909	2493372	20171103191500	http://www.vladtv.com/article/235743/daycare-teacher-arrested-after-biting-2-year-old
703705803	20171004	201710	2017	2017.7507	COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								ETH	ETHIOPIA	ETH								0	042	042	04	1	1.9	6	1	6	-2.0470053070508	1	Democratic Republic Of The Congo	CG	CG		0	25	CG	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20171103191500	http://www.sun-sentinel.com/opinion/fl-op-trump-africa-foreign-policy-20171103-story.html
703705804	20171004	201710	2017	2017.7507	COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								ETH	ETHIOPIA	ETH								0	042	042	04	1	1.9	2	1	2	-2.0470053070508	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20171103191500	http://www.sun-sentinel.com/opinion/fl-op-trump-africa-foreign-policy-20171103-story.html
703705805	20171004	201710	2017	2017.7507	COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								ETH	ETHIOPIA	ETH								0	042	042	04	1	1.9	2	1	2	-2.0470053070508	1	South Sudan	OD	OD		8	30	OD	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20171103191500	http://www.sun-sentinel.com/opinion/fl-op-trump-africa-foreign-policy-20171103-story.html
703705806	20171004	201710	2017	2017.7507	EST	ESTONIA	EST								FRA	FRANCE	FRA								1	084	084	08	2	7.0	10	1	10	0	1	Estonia	EN	EN		59	26	EN	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171103191500	http://esctoday.com/tag/eurovision-2008/
703705807	20171004	201710	2017	2017.7507	GOV	AUTHORITIES						GOV			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	6	1	6	-9.75609756097561	3	Northlake Christian School, Louisiana, United States	US	USLA	LA103	30.4469	-90.0909	2493372	3	Northlake Christian School, Louisiana, United States	US	USLA		30.4469	-90.0909	2493372	3	Northlake Christian School, Louisiana, United States	US	USLA		30.4469	-90.0909	2493372	20171103191500	http://www.vladtv.com/article/235743/daycare-teacher-arrested-after-biting-2-year-old
703705808	20171004	201710	2017	2017.7507	IRN	IRAN	IRN								LBN	BEIRUT	LBN								1	010	010	01	1	0.0	2	1	2	-0.76045627376425	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171103191500	http://www.reuters.com/article/us-mideast-crisis-syria-iran/syrian-government-forces-will-march-to-raqqa-soon-iranian-official-says-idUSKBN1D325U
703705809	20171004	201710	2017	2017.7507	IRQ	KIRKUK	IRQ																		1	070	070	07	2	7.0	10	1	10	-0.662251655629139	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	0								4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	20171103191500	http://www2.anba.com.br/noticia/21876773/oil-and-gas/iraq-exported-usd-54-bn-in-oil-in-october/
703705810	20171004	201710	2017	2017.7507	MOS	ISLAMIC				MOS					SYR	SYRIA	SYR								1	042	042	04	1	1.9	3	1	3	-0.76045627376425	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171103191500	http://www.reuters.com/article/us-mideast-crisis-syria-iran/syrian-government-forces-will-march-to-raqqa-soon-iranian-official-says-idUSKBN1D325U
703705811	20171004	201710	2017	2017.7507	MOS	ISLAMIC				MOS					SYR	SYRIA	SYR								1	138	138	13	3	-7.0	3	1	3	-0.76045627376425	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	20171103191500	http://www.reuters.com/article/us-mideast-crisis-syria-iran/syrian-government-forces-will-march-to-raqqa-soon-iranian-official-says-idUSKBN1D325U
703705812	20171004	201710	2017	2017.7507	SYR	SYRIA	SYR																		1	138	138	13	3	-7.0	2	1	2	-0.76045627376425	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	0								4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	20171103191500	http://www.reuters.com/article/us-mideast-crisis-syria-iran/syrian-government-forces-will-march-to-raqqa-soon-iranian-official-says-idUSKBN1D325U
703705813	20171004	201710	2017	2017.7507	SYR	SYRIA	SYR								MOS	ISLAMIC				MOS					1	043	043	04	1	2.8	3	1	3	-0.76045627376425	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	20171103191500	http://www.reuters.com/article/us-mideast-crisis-syria-iran/syrian-government-forces-will-march-to-raqqa-soon-iranian-official-says-idUSKBN1D325U
703705814	20171004	201710	2017	2017.7507	SYR	SYRIAN	SYR								UAF	FIGHTER						UAF			1	030	030	03	1	4.0	2	1	2	-0.76045627376425	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	1	Iran	IR	IR		32	53	IR	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	20171103191500	http://www.reuters.com/article/us-mideast-crisis-syria-iran/syrian-government-forces-will-march-to-raqqa-soon-iranian-official-says-idUSKBN1D325U
703705815	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA								CHRCTH	CATHOLIC				CHR	CTH				0	040	040	04	1	1.0	2	1	2	0.42328042328042	3	Catholic Theological Union, Illinois, United States	US	USIL	IL031	41.7978	-87.585	1826518	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Catholic Theological Union, Illinois, United States	US	USIL		41.7978	-87.585	1826518	20171103191500	http://www.nnettle.com/news/3075-catholic-cardinal-urges-christians-to-turn-their-back-on-cherished-beliefs-
703705816	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA								CHRCTH	CATHOLIC				CHR	CTH				0	046	046	04	1	7.0	2	1	2	0.42328042328042	3	Catholic Theological Union, Illinois, United States	US	USIL	IL031	41.7978	-87.585	1826518	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Catholic Theological Union, Illinois, United States	US	USIL		41.7978	-87.585	1826518	20171103191500	http://www.nnettle.com/news/3075-catholic-cardinal-urges-christians-to-turn-their-back-on-cherished-beliefs-
703705817	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA								CHRCTHOPP	CATHOLIC				CHR	CTH	OPP			0	040	040	04	1	1.0	2	1	2	0.42328042328042	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Catholic Theological Union, Illinois, United States	US	USIL		41.7978	-87.585	1826518	3	Catholic Theological Union, Illinois, United States	US	USIL		41.7978	-87.585	1826518	20171103191500	http://www.nnettle.com/news/3075-catholic-cardinal-urges-christians-to-turn-their-back-on-cherished-beliefs-
703705818	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA								CHRCTHOPP	CATHOLIC				CHR	CTH	OPP			0	046	046	04	1	7.0	2	1	2	0.42328042328042	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Catholic Theological Union, Illinois, United States	US	USIL		41.7978	-87.585	1826518	3	Catholic Theological Union, Illinois, United States	US	USIL		41.7978	-87.585	1826518	20171103191500	http://www.nnettle.com/news/3075-catholic-cardinal-urges-christians-to-turn-their-back-on-cherished-beliefs-
703705819	20171004	201710	2017	2017.7507	USA	NEW YORK	USA								CHREDU	CHRISTIAN				CHR		EDU			1	173	173	17	4	-5.0	1	1	1	-9.75609756097561	3	Northlake Christian School, Louisiana, United States	US	USLA	LA103	30.4469	-90.0909	2493372	3	Northlake Christian School, Louisiana, United States	US	USLA		30.4469	-90.0909	2493372	3	Northlake Christian School, Louisiana, United States	US	USLA		30.4469	-90.0909	2493372	20171103191500	http://www.vladtv.com/article/235743/daycare-teacher-arrested-after-biting-2-year-old
703705820	20171004	201710	2017	2017.7507	USA	NEW YORK	USA								CHREDU	CHRISTIAN				CHR		EDU			1	173	173	17	4	-5.0	1	1	1	-9.75609756097561	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Northlake Christian School, Louisiana, United States	US	USLA		30.4469	-90.0909	2493372	3	Northlake Christian School, Louisiana, United States	US	USLA		30.4469	-90.0909	2493372	20171103191500	http://www.vladtv.com/article/235743/daycare-teacher-arrested-after-biting-2-year-old
703705821	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA								USAEDU	BOSTON	USA					EDU			0	043	043	04	1	2.8	2	1	2	0.42328042328042	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171103191500	http://www.nnettle.com/news/3075-catholic-cardinal-urges-christians-to-turn-their-back-on-cherished-beliefs-
703705822	20171004	201710	2017	2017.7507	USAEDU	BOSTON	USA					EDU			CHRCTH	CATHOLIC				CHR	CTH				0	042	042	04	1	1.9	8	1	8	0.42328042328042	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171103191500	http://www.nnettle.com/news/3075-catholic-cardinal-urges-christians-to-turn-their-back-on-cherished-beliefs-
703705823	20171004	201710	2017	2017.7507	USAEDU	BOSTON	USA					EDU			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	0.42328042328042	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171103191500	http://www.nnettle.com/news/3075-catholic-cardinal-urges-christians-to-turn-their-back-on-cherished-beliefs-
703705824	20171004	201710	2017	2017.7507	USAMED	REUTERS	USA					MED													0	0214	021	02	1	3.4	1	1	1	-4.61049284578696	1	Malaysia	MY	MY		2.5	112.5	MY	0								1	Malaysia	MY	MY		2.5	112.5	MY	20171103191500	https://www.easterneye.eu/india-make-formal-request-malaysia-extradite-islamic-preacher-zakir-naik/
703705825	20171027	201710	2017	2017.8137											CHNGOV	XI JINPING	CHN					GOV			1	040	040	04	1	1.0	7	1	7	0	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171103191500	http://www.wbur.org/hereandnow/2017/11/03/trump-asia-trip-china
703705826	20171027	201710	2017	2017.8137											IRL	IRELAND	IRL								0	182	182	18	4	-9.5	4	1	4	-1.69286577992745	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171103191500	http://www.f4wonline.com/wwe-results/wwe-dublin-irl-live-results-styles-vs-mahal-bludgeon-brothers-debut-245656
703705827	20171027	201710	2017	2017.8137											USA	UNITED STATES	USA								0	042	042	04	1	1.9	5	1	5	-0.18192844147968	0								3	Door County, Wisconsin, United States	US	USWI		44.9167	-87.3001	1581074	3	Door County, Wisconsin, United States	US	USWI		44.9167	-87.3001	1581074	20171103191500	http://www.doorcountydailynews.com/category/news/feed/
703705828	20171027	201710	2017	2017.8137											USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	-0.18192844147968	0								3	Kewaunee County, Wisconsin, United States	US	USWI		44.5167	-87.6334	1581090	3	Kewaunee County, Wisconsin, United States	US	USWI		44.5167	-87.6334	1581090	20171103191500	http://www.doorcountydailynews.com/category/news/feed/
703705829	20171027	201710	2017	2017.8137											USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	1.27536231884058	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171103191500	http://www.grandforksherald.com/news/business/4353838-new-york-strippers-strike-dancers-say-nearly-naked-bottle-girls-are-grabbing
703705830	20171027	201710	2017	2017.8137	AFR	AFRICA	AFR								SYR	SYRIA	SYR								1	010	010	01	1	0.0	1	1	1	-0.82918739635158	4	Jacaranda, Limpopo, South Africa	SF	SF09	77355	-24.893	29.3664	-1239579	4	Jacaranda, Limpopo, South Africa	SF	SF09	77355	-24.893	29.3664	-1239579	4	Jacaranda, Limpopo, South Africa	SF	SF09	77355	-24.893	29.3664	-1239579	20171103191500	https://www.news24.com/SouthAfrica/News/kidnapped-sa-photographers-family-distances-itself-from-ngos-deal-claim-20170222
703705831	20171027	201710	2017	2017.8137	AFR	AFRICA	AFR								SYR	SYRIA	SYR								1	010	010	01	1	0.0	1	1	1	-0.82918739635158	4	Jacaranda, Limpopo, South Africa	SF	SF09	77355	-24.893	29.3664	-1239579	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	4	Jacaranda, Limpopo, South Africa	SF	SF09	77355	-24.893	29.3664	-1239579	20171103191500	https://www.news24.com/SouthAfrica/News/kidnapped-sa-photographers-family-distances-itself-from-ngos-deal-claim-20170222
703705832	20171027	201710	2017	2017.8137	AFR	AFRICA	AFR								SYR	SYRIA	SYR								1	042	042	04	1	1.9	2	1	2	-0.82918739635158	4	Jacaranda, Limpopo, South Africa	SF	SF09	77355	-24.893	29.3664	-1239579	4	Jacaranda, Limpopo, South Africa	SF	SF09	77355	-24.893	29.3664	-1239579	4	Jacaranda, Limpopo, South Africa	SF	SF09	77355	-24.893	29.3664	-1239579	20171103191500	https://www.news24.com/SouthAfrica/News/kidnapped-sa-photographers-family-distances-itself-from-ngos-deal-claim-20170222
703705833	20171027	201710	2017	2017.8137	AFR	AFRICA	AFR								SYR	SYRIA	SYR								1	042	042	04	1	1.9	2	1	2	-0.82918739635158	4	Jacaranda, Limpopo, South Africa	SF	SF09	77355	-24.893	29.3664	-1239579	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	20171103191500	https://www.news24.com/SouthAfrica/News/kidnapped-sa-photographers-family-distances-itself-from-ngos-deal-claim-20170222
703705834	20171027	201710	2017	2017.8137	AFR	AFRICA	AFR								SYR	SYRIA	SYR								1	084	084	08	2	7.0	2	1	2	-0.82918739635158	4	Jacaranda, Limpopo, South Africa	SF	SF09	77355	-24.893	29.3664	-1239579	4	Jacaranda, Limpopo, South Africa	SF	SF09	77355	-24.893	29.3664	-1239579	4	Jacaranda, Limpopo, South Africa	SF	SF09	77355	-24.893	29.3664	-1239579	20171103191500	https://www.news24.com/SouthAfrica/News/kidnapped-sa-photographers-family-distances-itself-from-ngos-deal-claim-20170222
