704855916	20171009	201710	2017	2017.7644	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			0	080	080	08	2	5.0	3	1	3	-1.81818181818182	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171108030000	http://www.telegraph.co.uk/technology/2017/11/08/donald-trump-fires-first-tweets-new-280-character-limit/
704855917	20171009	201710	2017	2017.7644	COP	PRISON						COP													1	173	173	17	4	-5.0	6	1	6	-1.68350168350169	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	0								3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20171108030000	http://www.timesunion.com/news/politics/article/What-s-on-the-ballot-Your-guide-to-Tuesday-s-US-12338136.php
704855918	20171009	201710	2017	2017.7644	COP	POLICE						COP			GOV	GOVERNMENT						GOV			1	153	153	15	4	-7.2	5	1	5	-3.68550368550368	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	20171108030000	http://nigerianpilot.com/police-to-deploy-15000-for-lg-polls-in-aibom/
704855919	20171009	201710	2017	2017.7644	GOV	PRESIDENT						GOV			CHN	CHINA	CHN								0	051	051	05	1	3.4	3	1	3	-1.81818181818182	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171108030000	http://www.telegraph.co.uk/technology/2017/11/08/donald-trump-fires-first-tweets-new-280-character-limit/
704855920	20171009	201710	2017	2017.7644	UAF	GUNMAN						UAF													1	193	193	19	4	-10.0	10	1	10	-9.01803607214428	3	Lanett, Alabama, United States	US	USAL	AL017	32.8687	-85.1905	151988	0								3	Lanett, Alabama, United States	US	USAL	AL017	32.8687	-85.1905	151988	20171108030000	http://www.oanow.com/news/local/lanett-council-votes-to-shut-down-club-where-gunman-opened/article_6c9981f1-553e-5ae6-90d8-011a311858b9.html
704855921	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA								COP	PRISON						COP			1	173	173	17	4	-5.0	4	1	4	-1.68350168350169	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20171108030000	http://www.timesunion.com/news/politics/article/What-s-on-the-ballot-Your-guide-to-Tuesday-s-US-12338136.php
704855922	20171101	201711	2017	2017.8247											USA	SAN FRANCISCO	USA								1	042	042	04	1	1.9	10	1	10	0.18796992481203	0								4	Deansgrange, County Dun Laoghaire-Rathdown, Ireland	EI	EI34	18288	53.2817	-6.16778	419180	4	Deansgrange, County Dun Laoghaire-Rathdown, Ireland	EI	EI34	18288	53.2817	-6.16778	419180	20171108030000	https://www.independent.ie/life/motoring/car-news/hounded-at-90kmh-cannonball-fun-super-new-showroom-eye-test-merc-x-dealers-36298645.html
704855923	20171101	201711	2017	2017.8247	CAN	CANADA	CAN								COP	POLICE						COP			1	081	081	08	2	5.0	4	1	4	-2.38095238095238	4	Mount Pearl, Newfoundland, Canada	CA	CA05	12608	47.5167	-52.7833	-569700	4	Mount Pearl, Newfoundland, Canada	CA	CA05	12608	47.5167	-52.7833	-569700	4	Mount Pearl, Newfoundland, Canada	CA	CA05	12608	47.5167	-52.7833	-569700	20171108030000	http://www.thetelegram.com/news/crowns-circumstantial-evidence-was-razor-thin-newfoundland-supreme-court-justice-rules-159652/
704855924	20171101	201711	2017	2017.8247	CAN	CANADIAN	CAN								EDU	ACADEMICS						EDU			0	051	051	05	1	3.4	3	1	3	-1.27758420441348	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171108030000	https://www.kingstonregion.com/news-story/7868660-feds-change-course-on-sex-discrimination-bill/
704855925	20171101	201711	2017	2017.8247	CAN	CANADA	CAN								NGOHRI	HUMAN RIGHTS GROUP						NGO	HRI		0	053	053	05	1	3.8	1	1	1	-1.27758420441348	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171108030000	https://www.kingstonregion.com/news-story/7868660-feds-change-course-on-sex-discrimination-bill/
704855926	20171101	201711	2017	2017.8247	CHN	SHENYANG	CHN								PRKOPP	NORTH KOREAN	PRK					OPP			1	173	173	17	4	-5.0	8	1	8	-9.375	4	Shenyang, Liaoning, China	CH	CH19	13177	41.7922	123.433	-1925258	1	North Korea	KN	KN		40	127	KN	4	Shenyang, Liaoning, China	CH	CH19	13177	41.7922	123.433	-1925258	20171108030000	http://world.kbs.co.kr/english/news/news_IK_detail.htm?No=131469
704855927	20171101	201711	2017	2017.8247	CHN	CHINA	CHN								PRKOPP	NORTH KOREA	PRK					OPP			1	173	173	17	4	-5.0	2	1	2	-9.375	4	Shenyang, Liaoning, China	CH	CH19	13177	41.7922	123.433	-1925258	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171108030000	http://world.kbs.co.kr/english/news/news_IK_detail.htm?No=131469
704855928	20171101	201711	2017	2017.8247	COP	POLICE						COP			CAN	CANADA	CAN								1	128	128	12	3	-5.0	4	1	4	-2.38095238095238	4	Mount Pearl, Newfoundland, Canada	CA	CA05	12608	47.5167	-52.7833	-569700	4	Mount Pearl, Newfoundland, Canada	CA	CA05	12608	47.5167	-52.7833	-569700	4	Mount Pearl, Newfoundland, Canada	CA	CA05	12608	47.5167	-52.7833	-569700	20171108030000	http://www.thetelegram.com/news/crowns-circumstantial-evidence-was-razor-thin-newfoundland-supreme-court-justice-rules-159652/
704855929	20171101	201711	2017	2017.8247	EDU	SCHOOL						EDU													1	040	040	04	1	1.0	10	1	10	-1.68067226890757	1	Haiti	HA	HA		19	-72.416667	HA	0								1	Haiti	HA	HA		19	-72.416667	HA	20171108030000	http://whur.com/podcasts/daily-drum-insight-segment/prince-georges-county-graduation-rate-audit/
704855930	20171101	201711	2017	2017.8247	EDU	SCHOOL						EDU													1	084	084	08	2	7.0	10	1	10	-1.68067226890757	1	Haiti	HA	HA		19	-72.416667	HA	0								1	Haiti	HA	HA		19	-72.416667	HA	20171108030000	http://whur.com/podcasts/daily-drum-insight-segment/prince-georges-county-graduation-rate-audit/
704855931	20171101	201711	2017	2017.8247	EDU	SCHOOL						EDU													1	1712	171	17	4	-9.2	4	1	4	-0.57142857142857	3	Clatsop County, Oregon, United States	US	USOR	OR007	45.9665	-123.668	1135846	0								3	Juniper Ridge, Oregon, United States	US	USOR		42.9499	-119.623	1122605	20171108030000	http://www.dailyastorian.com/SS/news/20171107/seaside-heights-resumes-normal-activities-after-cougar-alert
704855932	20171101	201711	2017	2017.8247	EDU	SCHOOL						EDU													1	1712	171	17	4	-9.2	1	1	1	-0.57142857142857	3	Clatsop County, Oregon, United States	US	USOR	OR007	45.9665	-123.668	1135846	0								3	Clatsop County, Oregon, United States	US	USOR		45.9665	-123.668	1135846	20171108030000	http://www.dailyastorian.com/SS/news/20171107/seaside-heights-resumes-normal-activities-after-cougar-alert
704855933	20171101	201711	2017	2017.8247	EDU	ACADEMICS						EDU			NGOHRI	HUMAN RIGHTS GROUP						NGO	HRI		0	053	053	05	1	3.8	3	1	3	-1.27758420441348	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171108030000	https://www.kingstonregion.com/news-story/7868660-feds-change-course-on-sex-discrimination-bill/
704855934	20171101	201711	2017	2017.8247	GOV	ATTORNEY GENERAL						GOV													1	0214	021	02	1	3.4	3	1	3	-0.99009900990099	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108030000	http://www.kelownadailycourier.ca/news/world_news/article_a99103e4-d047-5ffa-818a-4c7877082952.html
704855935	20171101	201711	2017	2017.8247	GOV	ATTORNEY GENERAL						GOV			USA	UNITED STATES	USA								1	0214	021	02	1	3.4	1	1	1	-0.99009900990099	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108030000	http://www.kelownadailycourier.ca/news/world_news/article_a99103e4-d047-5ffa-818a-4c7877082952.html
704855936	20171101	201711	2017	2017.8247	JUD	SUPREME COURT						JUD			JAM	KINGSTON	JAM								0	173	173	17	4	-5.0	5	1	5	-5.76923076923077	0								0								0								20171108030000	http://www.loopjamaica.com/content/ninjaman-needs-emergency-heart-surgery-lawyer
704855937	20171101	201711	2017	2017.8247	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	1	1	1	-0.43525571273123	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171108030000	http://www.680news.com/2017/11/07/trump-and-the-dmz-the-surprise-that-wasnt-to-be/
704855938	20171101	201711	2017	2017.8247	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	010	010	01	1	0.0	2	1	2	1.40597539543058	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108030000	http://www.kelownadailycourier.ca/news/world_news/article_644e9779-7ccd-5c39-82e7-6f176a33cf58.html
704855939	20171101	201711	2017	2017.8247	USA	UNITED STATES	USA								DEU	BONN	DEU								0	036	036	03	1	4.0	1	1	1	-2.61780104712042	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171108030000	http://www.themalaymailonline.com/world/article/worlds-sole-hold-out-us-mocks-syria-joining-climate-deal
704855940	20171101	201711	2017	2017.8247	USA	A US	USA								DEU	BONN	DEU								0	036	036	03	1	4.0	6	1	6	-2.61780104712042	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171108030000	http://www.themalaymailonline.com/world/article/worlds-sole-hold-out-us-mocks-syria-joining-climate-deal
704855941	20171101	201711	2017	2017.8247	USA	WASHINGTON	USA								USAGOV	THE WHITE HOUSE	USA					GOV			1	042	042	04	1	1.9	1	1	1	0.55401662049862	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171108030000	http://www.thehindu.com/news/international/trump-and-the-dmz-the-surprise-that-wasnt-to-be/article20002142.ece
704855942	20171101	201711	2017	2017.8247	USA	WASHINGTON	USA								USAGOV	THE WHITE HOUSE	USA					GOV			1	042	042	04	1	1.9	1	1	1	0.55401662049862	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171108030000	http://www.thehindu.com/news/international/trump-and-the-dmz-the-surprise-that-wasnt-to-be/article20002142.ece
704855943	20171101	201711	2017	2017.8247	USAGOV	UNITED STATES	USA					GOV													1	0214	021	02	1	3.4	1	1	1	-0.99009900990099	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108030000	http://www.kelownadailycourier.ca/news/world_news/article_a99103e4-d047-5ffa-818a-4c7877082952.html
704855944	20171107	201711	2017	2017.8411											ZWE	ZIMBABWE	ZWE								1	040	040	04	1	1.0	4	1	4	2.96610169491526	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171108030000	http://www.herald.co.zw/politburo-may-seal-ex-vps-fate/
704855945	20171107	201711	2017	2017.8411	CAN	CANADA	CAN								COP	POLICE OFFICER						COP			0	051	051	05	1	3.4	1	1	1	-1.86480186480187	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	20171108030000	http://www.aldergrovestar.com/news/silver-creek-farm-search-has-parents-anxious-for-answers/
704855946	20171107	201711	2017	2017.8411	CAN	CANADA	CAN								COP	POLICE OFFICER						COP			0	051	051	05	1	3.4	1	1	1	-0.54151624548737	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Langley, British Columbia, Canada	CA	CA02	12552	49.1	-122.65	-567692	20171108030000	http://www.aldergrovestar.com/community/new-remembrance-day-service-in-murrayville/
704855947	20171107	201711	2017	2017.8411	CAN	CANADA	CAN								COP	POLICE OFFICER						COP			0	051	051	05	1	3.4	4	1	4	-4.62935730535009	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Langley, British Columbia, Canada	CA	CA02	12552	49.1	-122.65	-567692	4	Langley, British Columbia, Canada	CA	CA02	12552	49.1	-122.65	-567692	20171108030000	http://www.aldergrovestar.com/buzz/kidnapping-charges-pending-after-naked-car-crash/
704855948	20171107	201711	2017	2017.8411	CAN	CANADA	CAN								COP	POLICE OFFICER						COP			0	110	110	11	3	-2.0	1	1	1	-1.86480186480187	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	20171108030000	http://www.aldergrovestar.com/news/silver-creek-farm-search-has-parents-anxious-for-answers/
704855949	20171107	201711	2017	2017.8411	CAN	CANADA	CAN								COP	POLICE OFFICER						COP			0	110	110	11	3	-2.0	1	1	1	-0.54151624548737	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Langley, British Columbia, Canada	CA	CA02	12552	49.1	-122.65	-567692	20171108030000	http://www.aldergrovestar.com/community/new-remembrance-day-service-in-murrayville/
704855950	20171107	201711	2017	2017.8411	CAN	CANADA	CAN								COP	POLICE OFFICER						COP			0	110	110	11	3	-2.0	4	1	4	-4.62935730535009	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Langley, British Columbia, Canada	CA	CA02	12552	49.1	-122.65	-567692	4	Langley, British Columbia, Canada	CA	CA02	12552	49.1	-122.65	-567692	20171108030000	http://www.aldergrovestar.com/buzz/kidnapping-charges-pending-after-naked-car-crash/
704855951	20171107	201711	2017	2017.8411	CHN	SHENZHEN	CHN																		1	138	138	13	3	-7.0	7	1	7	-4.53400503778337	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	0								4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20171108030000	http://english.sina.com/buz/b/2017-11-08/detail-ifynnnsc9295236.shtml
704855952	20171107	201711	2017	2017.8411	COP	DEPUTIES						COP			CVL	SETTLEMENT						CVL			0	040	040	04	1	1.0	10	1	10	-6.04255319148936	4	Minh Tr, B?n Tre, Vietnam, Republic Of	VM	VM03	32645	9.93333	106.55	-3721526	4	Minh Tr, B?n Tre, Vietnam, Republic Of	VM	VM03	32645	9.93333	106.55	-3721526	4	Minh Tr, B?n Tre, Vietnam, Republic Of	VM	VM03	32645	9.93333	106.55	-3721526	20171108030000	http://vietnamnews.vn/politics-laws/417079/more-anti-corruption-measures-needed-na.html
704855953	20171107	201711	2017	2017.8411	COP	DEPUTIES						COP			CVL	SETTLEMENT						CVL			0	114	114	11	3	-2.0	10	1	10	-6.04255319148936	4	Minh Tr, B?n Tre, Vietnam, Republic Of	VM	VM03	32645	9.93333	106.55	-3721526	4	Minh Tr, B?n Tre, Vietnam, Republic Of	VM	VM03	32645	9.93333	106.55	-3721526	4	Minh Tr, B?n Tre, Vietnam, Republic Of	VM	VM03	32645	9.93333	106.55	-3721526	20171108030000	http://vietnamnews.vn/politics-laws/417079/more-anti-corruption-measures-needed-na.html
704855954	20171107	201711	2017	2017.8411	COP	DEPUTY						COP			ELI	FIRST LADY						ELI			1	070	070	07	2	7.0	10	1	10	-0.31347962382446	0								0								0								20171108030000	http://www.herald.co.zw/make-chicken-project-successful-women-urged/
704855955	20171107	201711	2017	2017.8411	CVL	SETTLEMENT						CVL			COP	DEPUTIES						COP			0	040	040	04	1	1.0	10	1	10	-6.04255319148936	4	Minh Tr, B?n Tre, Vietnam, Republic Of	VM	VM03	32645	9.93333	106.55	-3721526	4	Minh Tr, B?n Tre, Vietnam, Republic Of	VM	VM03	32645	9.93333	106.55	-3721526	4	Minh Tr, B?n Tre, Vietnam, Republic Of	VM	VM03	32645	9.93333	106.55	-3721526	20171108030000	http://vietnamnews.vn/politics-laws/417079/more-anti-corruption-measures-needed-na.html
704855956	20171107	201711	2017	2017.8411	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	1	1	1	-3.21543408360128	4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	0								4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	20171108030000	http://www.themalaymailonline.com/world/article/at-un-russia-challenges-report-blaming-syria-for-gas-attack
704855957	20171107	201711	2017	2017.8411	ZWE	ZIMBABWE	ZWE																		1	040	040	04	1	1.0	4	1	4	2.96610169491526	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171108030000	http://www.herald.co.zw/politburo-may-seal-ex-vps-fate/
704855958	20171108	201711	2017	2017.8438											AFR	AFRICA	AFR								0	042	042	04	1	1.9	6	2	6	-1.47420147420147	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171108030000	http://www.bbc.co.uk/news/uk-politics-41904459
704855959	20171108	201711	2017	2017.8438											AGR	FARMER						AGR			0	042	042	04	1	1.9	10	1	10	-2.14285714285714	0								0								0								20171108030000	http://www.farmfutures.com/management/how-fix-negative-cash-flow
704855960	20171108	201711	2017	2017.8438											ARG	ARGENTINA	ARG								1	042	042	04	1	1.9	3	1	3	2.94117647058824	0								4	La Boca, Distrito Federal, Argentina	AR	AR07	22379	-34.6325	-58.359	-978821	4	La Boca, Distrito Federal, Argentina	AR	AR07	22379	-34.6325	-58.359	-978821	20171108030000	https://www.wanderlust.co.uk/content/argentina-foodie-trekking-wildlife-adventures-you-ll-want-to-book-now/
704855961	20171108	201711	2017	2017.8438											ARG	ARGENTINA	ARG								1	042	042	04	1	1.9	1	1	1	2.94117647058824	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	La Boca, Distrito Federal, Argentina	AR	AR07	22379	-34.6325	-58.359	-978821	20171108030000	https://www.wanderlust.co.uk/content/argentina-foodie-trekking-wildlife-adventures-you-ll-want-to-book-now/
704855962	20171108	201711	2017	2017.8438											ARG	ARGENTINA	ARG								1	043	043	04	1	2.8	10	1	10	2.94117647058824	0								4	Patagonia, Argentina (general), Argentina	AR	AR00	22391	-44	-68	-1007160	4	Patagonia, Argentina (general), Argentina	AR	AR00	22391	-44	-68	-1007160	20171108030000	https://www.wanderlust.co.uk/content/argentina-foodie-trekking-wildlife-adventures-you-ll-want-to-book-now/
704855963	20171108	201711	2017	2017.8438											AUS	GREAT BARRIER REEF	AUS								1	036	036	03	1	4.0	10	1	10	1.75438596491228	0								0								0								20171108030000	http://www.cairnspost.com.au/news/cairns/unique-tourism-experiences-you-can-only-find-in-far-north-queensland/news-story/34fce15f7063bf98d82ce49c22aed818?nk=fe605c45df4e47bf97ceace02177abf6-1510109319
704855964	20171108	201711	2017	2017.8438											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	4	1	4	9.79020979020979	0								4	Scone, New South Wales, Australia	AS	AS02	5096	-32.0501	150.869	-1599677	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171108030000	http://www.sconeadvocate.com.au/story/5042829/the-cottages-fabulous-melbourne-cup-celebrations/?cs=1911
704855965	20171108	201711	2017	2017.8438											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	8	1	8	9.79020979020979	0								4	Scone, New South Wales, Australia	AS	AS02	5096	-32.0501	150.869	-1599677	4	Scone, New South Wales, Australia	AS	AS02	5096	-32.0501	150.869	-1599677	20171108030000	http://www.sconeadvocate.com.au/story/5042829/the-cottages-fabulous-melbourne-cup-celebrations/?cs=1911
