702887964	20161101	201611	2016	2016.8247	CVL	TOURIST						CVL													1	036	036	03	1	4.0	8	1	8	1.54559505409583	4	Edgworth, Blackburn with Darwen, United Kingdom	UK	UKA8	40123	53.6333	-2.38333	-2595384	0								4	Edgworth, Blackburn with Darwen, United Kingdom	UK	UKA8	40123	53.6333	-2.38333	-2595384	20171101083000	http://www.theboltonnews.co.uk/news/15631420.The_Victorian_mill_owner__39_s_daughter_behind_Bolton__39_s_vast_Egyptology_collection/
702887965	20161101	201611	2016	2016.8247	CVL	TOURIST						CVL													1	036	036	03	1	4.0	1	1	1	1.54559505409583	3	Palm Beach, Florida, United States	US	USFL	FL099	26.7056	-80.0364	288390	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171101083000	http://www.theboltonnews.co.uk/news/15631420.The_Victorian_mill_owner__39_s_daughter_behind_Bolton__39_s_vast_Egyptology_collection/
702887966	20161101	201611	2016	2016.8247	CVL	COMMUNITY						CVL			BUS	BUSINESS						BUS			0	013	013	01	1	0.4	3	1	3	1.03383458646617	1	Italy	IT	IT		42.833333	12.833333	IT	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171101083000	http://www.laprensatoledo.com/Stories/2017/110317/santana.htm
702887967	20161101	201611	2016	2016.8247	CVL	COMMUNITY						CVL			BUS	BUSINESS						BUS			0	013	013	01	1	0.4	1	1	1	1.03383458646617	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	Cuyahoga County, Ohio, United States	US	USOH		41.4334	-81.6665	1074030	3	Cuyahoga County, Ohio, United States	US	USOH		41.4334	-81.6665	1074030	20171101083000	http://www.laprensatoledo.com/Stories/2017/110317/santana.htm
702887968	20161101	201611	2016	2016.8247	CVL	COMMUNITY						CVL			BUS	BUSINESS						BUS			0	013	013	01	1	0.4	1	1	1	1.03383458646617	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171101083000	http://www.laprensatoledo.com/Stories/2017/110317/santana.htm
702887969	20161101	201611	2016	2016.8247	EDU	SCHOOL						EDU			LEG	CONGRESSMAN						LEG			1	120	120	12	3	-4.0	6	1	6	-2.39912758996729	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171101083000	http://www.heraldstandard.com/opinion/letters_to_the_editor/catching-up-after-mediocre-summer/article_93b8df31-9897-5bef-94d0-ad848c2b4612.html
702887970	20161101	201611	2016	2016.8247	EDU	SCHOOL						EDU			RUS	RUSSIA	RUS								1	120	120	12	3	-4.0	2	1	2	-2.39912758996729	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171101083000	http://www.heraldstandard.com/opinion/letters_to_the_editor/catching-up-after-mediocre-summer/article_93b8df31-9897-5bef-94d0-ad848c2b4612.html
702887971	20161101	201611	2016	2016.8247	EDU	SCHOOL						EDU			RUSLEG	RUSSIA	RUS					LEG			1	120	120	12	3	-4.0	2	1	2	-2.39912758996729	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171101083000	http://www.heraldstandard.com/opinion/letters_to_the_editor/catching-up-after-mediocre-summer/article_93b8df31-9897-5bef-94d0-ad848c2b4612.html
702887972	20161101	201611	2016	2016.8247	FRA	FRANCE	FRA								AUS	MELBOURNE	AUS								1	020	020	02	1	3.0	2	1	2	3.67892976588629	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	20171101083000	http://www.bendigoweekly.com.au/news/qewy-cup
702887973	20161101	201611	2016	2016.8247	FRA	FRANCE	FRA								AUS	MELBOURNE	AUS								1	110	110	11	3	-2.0	1	1	1	3.67892976588629	1	France	FR	FR		46	2	FR	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171101083000	http://www.bendigoweekly.com.au/news/qewy-cup
702887974	20161101	201611	2016	2016.8247	FRA	FRANCE	FRA								AUS	MELBOURNE	AUS								1	110	110	11	3	-2.0	1	1	1	3.67892976588629	1	France	FR	FR		46	2	FR	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	1	France	FR	FR		46	2	FR	20171101083000	http://www.bendigoweekly.com.au/news/qewy-cup
702887975	20161101	201611	2016	2016.8247	MED	JOURNALIST						MED			IRL	IRELAND	IRL								1	172	172	17	4	-5.0	10	1	10	-7.03517587939698	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171101083000	http://www.bbc.co.uk/news/world-europe-41775320
702887976	20161101	201611	2016	2016.8247	USA	OREGON	USA								FRA	BURGUNDY	FRA								1	013	013	01	1	0.4	8	1	8	2.49017038007864	4	Bosc, Haute-Normandie, France	FR	FRA7	16277	49.6273	1.17483	-1413855	4	Bosc, Haute-Normandie, France	FR	FRA7	16277	49.6273	1.17483	-1413855	4	Bosc, Haute-Normandie, France	FR	FRA7	16277	49.6273	1.17483	-1413855	20171101083000	http://www.tri-cityherald.com/living/food-drink/wine/article181928871.html
702887977	20171002	201710	2017	2017.7452	CHN	CHINESE	CHN								SGP	SINGAPOREAN	SGP								1	040	040	04	1	1.0	4	1	4	-3.03030303030303	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171101083000	https://au.news.yahoo.com/world/a/37699064/china-asean-hold-joint-naval-drills-as-tensions-ease/
702887978	20171002	201710	2017	2017.7452	CHN	CHINESE	CHN								SGPGOVMIL	SINGAPOREAN	SGP					GOV	MIL		1	040	040	04	1	1.0	6	1	6	-3.03030303030303	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171101083000	https://au.news.yahoo.com/world/a/37699064/china-asean-hold-joint-naval-drills-as-tensions-ease/
702887979	20171002	201710	2017	2017.7452	EDU	SCHOOL						EDU			COP	DETECTIVE						COP			1	180	180	18	4	-9.0	10	1	10	-13.6792452830189	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171101083000	https://au.news.yahoo.com/nsw/a/37697110/nsw-teacher-allegedly-assaults-four-girls/
702887980	20171002	201710	2017	2017.7452	EGY	EGYPT	EGY								PSE	GAZA	PSE								1	080	080	08	2	5.0	10	2	10	0.389073843808908	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171101083000	http://www.enca.com/world/hamas-hands-over-egypt-border-crossing
702887981	20171002	201710	2017	2017.7452	EGY	EGYPT	EGY								PSE	GAZA	PSE								1	080	080	08	2	5.0	2	1	2	-0.42918454935623	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20171101083000	https://www.yahoo.com/news/hamas-hands-over-egypt-border-crossing-palestinian-authority-074425732.html
702887982	20171002	201710	2017	2017.7452	ELI	ACTOR						ELI													1	084	084	08	2	7.0	5	1	5	2.89855072463769	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171101083000	http://www.business-standard.com/article/news-ians/manoj-bajpayee-nervous-about-ambitious-project-117110100409_1.html
702887983	20171002	201710	2017	2017.7452	IND	KARNATAKA	IND																		0	141	141	14	3	-6.5	4	1	4	3.04243394715773	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20171101083000	http://www.business-standard.com/article/news-ians/india-s-pink-army-bringing-healthcare-to-doorsteps-of-deprived-ians-special-series-117110100400_1.html
702887984	20171002	201710	2017	2017.7452	ISR	ISRAEL	ISR								PSE	GAZA	PSE								1	080	080	08	2	5.0	2	1	2	-0.42918454935623	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20171101083000	https://www.yahoo.com/news/hamas-hands-over-egypt-border-crossing-palestinian-authority-074425732.html
702887985	20171002	201710	2017	2017.7452	MNCJPN	TOYOTA	JPN					MNC			JPN	JAPAN	JPN								1	010	010	01	1	0.0	3	1	3	1.09140518417463	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171101083000	https://www.japantimes.co.jp/?post_type=news&p=1297457
702887986	20171002	201710	2017	2017.7452	PSE	PALESTINIAN	PSE								EGY	EGYPT	EGY								1	080	080	08	2	5.0	4	2	4	0.252697444948052	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171101083000	http://www.enca.com/world/hamas-hands-over-egypt-border-crossing
702887987	20171025	201710	2017	2017.8082											GTM	GUATEMALA	GTM								0	043	043	04	1	2.8	2	1	2	-10.6685633001423	0								4	Chajul, QuichéT, Guatemala	GT	GT14	65071	15.4853	-91.0342	-1132531	4	Chajul, QuichéT, Guatemala	GT	GT14	65071	15.4853	-91.0342	-1132531	20171101083000	https://www.reuters.com/article/us-guatemala-riosmontt-maya/guatemalas-maya-finally-find-justice-over-civil-war-crimes-idUSBRE94B0BX20130512
702887988	20171025	201710	2017	2017.8082											myn	MAYAN			myn						0	043	043	04	1	2.8	6	1	6	-10.6685633001423	0								4	Chajul, QuichéT, Guatemala	GT	GT14	65071	15.4853	-91.0342	-1132531	4	Chajul, QuichéT, Guatemala	GT	GT14	65071	15.4853	-91.0342	-1132531	20171101083000	https://www.reuters.com/article/us-guatemala-riosmontt-maya/guatemalas-maya-finally-find-justice-over-civil-war-crimes-idUSBRE94B0BX20130512
702887989	20171025	201710	2017	2017.8082	ARE	DUBAI	ARE								QAT	DOHA	QAT								1	173	173	17	4	-5.0	5	1	5	10.7231920199501	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	1	Qatar	QA	QA		25.5	51.25	QA	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171101083000	http://tradearabia.com/news/TTN_332362.html
702887990	20171025	201710	2017	2017.8082	EDU	COLLEGE						EDU			USABUS	NORTH DAKOTA	USA					BUS			1	042	042	04	1	1.9	10	1	10	2.12765957446809	3	Watford City, North Dakota, United States	US	USND	ND053	47.8022	-103.283	1032701	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	3	Watford City, North Dakota, United States	US	USND		47.8022	-103.283	1032701	20171101083000	http://www.watfordcitynd.com/latest-news/getting-a-start-on-attending-college/
702887991	20171025	201710	2017	2017.8082	GBR	UNITED KINGDOM	GBR																		1	051	051	05	1	3.4	12	1	8	2.38095238095238	4	Scunthorpe, North Lincolnshire, United Kingdom	UK	UKJ3	40120	53.5833	-0.65	-2607324	0								4	Scunthorpe, North Lincolnshire, United Kingdom	UK	UKJ3	40120	53.5833	-0.65	-2607324	20171101083000	http://www.scunthorpetelegraph.co.uk/news/growth-more-jobs-expected-100-708454
702887992	20171025	201710	2017	2017.8082	GHA	GHANA	GHA								JUD	SUPREME COURT						JUD			1	015	015	01	1	0.0	4	1	4	-14.2857142857142	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171101083000	http://www.couriermail.com.au/news/queensland/crime-and-justice/mother-of-tyrell-cobb-pleads-guilty-to-manslaughter/news-story/14b1df0c425fc88a398a88c3da3b1fb6?nk=158f9b71a6b1f04b1ee413f6f3e87004-1509524255
702887993	20171025	201710	2017	2017.8082	GTM	GUATEMALA	GTM																		0	042	042	04	1	1.9	2	1	2	-10.6685633001423	4	Chajul, QuichéT, Guatemala	GT	GT14	65071	15.4853	-91.0342	-1132531	0								4	Chajul, QuichéT, Guatemala	GT	GT14	65071	15.4853	-91.0342	-1132531	20171101083000	https://www.reuters.com/article/us-guatemala-riosmontt-maya/guatemalas-maya-finally-find-justice-over-civil-war-crimes-idUSBRE94B0BX20130512
702887994	20171025	201710	2017	2017.8082	GTM	GUATEMALA	GTM								myn	MAYAN			myn						0	043	043	04	1	2.8	2	1	2	-10.6685633001423	4	Chajul, QuichéT, Guatemala	GT	GT14	65071	15.4853	-91.0342	-1132531	4	Chajul, QuichéT, Guatemala	GT	GT14	65071	15.4853	-91.0342	-1132531	4	Chajul, QuichéT, Guatemala	GT	GT14	65071	15.4853	-91.0342	-1132531	20171101083000	https://www.reuters.com/article/us-guatemala-riosmontt-maya/guatemalas-maya-finally-find-justice-over-civil-war-crimes-idUSBRE94B0BX20130512
702887995	20171025	201710	2017	2017.8082	JUD	SUPREME COURT						JUD													1	015	015	01	1	0.0	6	1	6	-14.2857142857142	1	Ghana	GH	GH		8	-2	GH	0								1	Ghana	GH	GH		8	-2	GH	20171101083000	http://www.couriermail.com.au/news/queensland/crime-and-justice/mother-of-tyrell-cobb-pleads-guilty-to-manslaughter/news-story/14b1df0c425fc88a398a88c3da3b1fb6?nk=158f9b71a6b1f04b1ee413f6f3e87004-1509524255
702887996	20171025	201710	2017	2017.8082	USABUS	NORTH DAKOTA	USA					BUS			EDU	COLLEGE						EDU			1	043	043	04	1	2.8	10	1	10	2.12765957446809	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	3	Watford City, North Dakota, United States	US	USND		47.8022	-103.283	1032701	3	Watford City, North Dakota, United States	US	USND		47.8022	-103.283	1032701	20171101083000	http://www.watfordcitynd.com/latest-news/getting-a-start-on-attending-college/
702887997	20171025	201710	2017	2017.8082	ZAF	CAPE TOWN	ZAF								COP	POLICE OFFICER						COP			1	173	173	17	4	-5.0	10	1	10	-11.5384615384615	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171101083000	http://ewn.co.za/2017/11/01/no-arrests-made-after-ct-cop-s-murder
702887998	20171025	201710	2017	2017.8082	ZAF	CAPE TOWN	ZAF								COP	CONSTABLE						COP			1	190	190	19	4	-10.0	10	1	10	-11.5384615384615	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171101083000	http://ewn.co.za/2017/11/01/no-arrests-made-after-ct-cop-s-murder
702887999	20171025	201710	2017	2017.8082	myn	MAYAN			myn																0	042	042	04	1	1.9	6	1	6	-10.6685633001423	4	Chajul, QuichéT, Guatemala	GT	GT14	65071	15.4853	-91.0342	-1132531	0								4	Chajul, QuichéT, Guatemala	GT	GT14	65071	15.4853	-91.0342	-1132531	20171101083000	https://www.reuters.com/article/us-guatemala-riosmontt-maya/guatemalas-maya-finally-find-justice-over-civil-war-crimes-idUSBRE94B0BX20130512
702888000	20171025	201710	2017	2017.8082	myn	MAYAN			myn						GTM	GUATEMALA	GTM								0	042	042	04	1	1.9	2	1	2	-10.6685633001423	4	Chajul, QuichéT, Guatemala	GT	GT14	65071	15.4853	-91.0342	-1132531	4	Chajul, QuichéT, Guatemala	GT	GT14	65071	15.4853	-91.0342	-1132531	4	Chajul, QuichéT, Guatemala	GT	GT14	65071	15.4853	-91.0342	-1132531	20171101083000	https://www.reuters.com/article/us-guatemala-riosmontt-maya/guatemalas-maya-finally-find-justice-over-civil-war-crimes-idUSBRE94B0BX20130512
702888001	20171031	201710	2017	2017.8247											COP	DEPUTY						COP			0	040	040	04	1	1.0	10	1	10	0.14285714285714	0								4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171101083000	http://www.newsofbahrain.com/viewNews.php?ppId=39162&pid=21&MNU=
702888002	20171031	201710	2017	2017.8247											COP	DEPUTY						COP			0	051	051	05	1	3.4	10	1	10	0.14285714285714	0								4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171101083000	http://www.newsofbahrain.com/viewNews.php?ppId=39162&pid=21&MNU=
702888003	20171031	201710	2017	2017.8247											LEG	PARLIAMENT						LEG			1	040	040	04	1	1.0	4	1	4	-0.91240875912408	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171101083000	http://www.polity.org.za/article/daily-podcast-november-01-2017-2017-11-01
702888004	20171031	201710	2017	2017.8247											LEG	PARLIAMENT						LEG			1	040	040	04	1	1.0	6	1	6	-0.91240875912408	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20171101083000	http://www.polity.org.za/article/daily-podcast-november-01-2017-2017-11-01
702888005	20171031	201710	2017	2017.8247											LEG	PARLIAMENT						LEG			1	046	046	04	1	7.0	4	1	4	-0.91240875912408	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171101083000	http://www.polity.org.za/article/daily-podcast-november-01-2017-2017-11-01
702888006	20171031	201710	2017	2017.8247											LEG	PARLIAMENT						LEG			1	046	046	04	1	7.0	6	1	6	-0.91240875912408	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20171101083000	http://www.polity.org.za/article/daily-podcast-november-01-2017-2017-11-01
702888007	20171031	201710	2017	2017.8247											MILMIL	MILITARY						MIL	MIL		1	112	112	11	3	-2.0	2	1	2	-7.16845878136201	0								4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171101083000	http://www.thepeninsulaqatar.com/article/01/11/2017/Libya-military-commander-blamed-for-Derna-airstrikes
702888008	20171031	201710	2017	2017.8247	COP	DEPUTY						COP													0	040	040	04	1	1.0	10	1	10	0.14285714285714	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	0								4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171101083000	http://www.newsofbahrain.com/viewNews.php?ppId=39162&pid=21&MNU=
702888009	20171031	201710	2017	2017.8247	GOV	PREMIER						GOV													0	012	012	01	1	-0.4	3	1	3	-1.15303983228512	4	Devonport, Tasmania, Australia	AS	AS06	5344	-41.1769	146.352	-1569696	0								4	Devonport, Tasmania, Australia	AS	AS06	5344	-41.1769	146.352	-1569696	20171101083000	http://www.theherald.com.au/story/5027027/i-see-only-weeds-lew-lashes-latest-myer-numbers/
702888010	20171031	201710	2017	2017.8247	GOV	MINIST						GOV			NGA	ABUJA	NGA								1	043	043	04	1	2.8	2	1	2	6.18556701030927	1	Niger	NG	NG		16	8	NG	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	Niger	NG	NG		16	8	NG	20171101083000	https://www.today.ng/news/nigeria/28526/presidential-amnesty-programme-partners-niger-delta-ministry-peace
702888011	20171031	201710	2017	2017.8247	KEN	KENYA	KEN																		0	010	010	01	1	0.0	4	1	4	-6.98529411764706	4	Mathari, Central, Kenya	KE	KE01	18585	-0.41741	36.9185	-2255444	0								4	Mathari, Central, Kenya	KE	KE01	18585	-0.41741	36.9185	-2255444	20171101083000	https://www.sde.co.ke/article/2001258996/former-mp-s-brother-charged-with-killing-mother-had-mental-illness
702888012	20171031	201710	2017	2017.8247	LBY	LIBYA	LBY								MILMIL	MILITARY						MIL	MIL		1	112	112	11	3	-2.0	4	1	4	-7.16845878136201	4	Derna, Sha`biyat Darnah, Libya	LY	LY70	19091	32.767	22.6367	-3165331	4	Derna, Sha`biyat Darnah, Libya	LY	LY70	19091	32.767	22.6367	-3165331	4	Derna, Sha`biyat Darnah, Libya	LY	LY70	19091	32.767	22.6367	-3165331	20171101083000	http://www.thepeninsulaqatar.com/article/01/11/2017/Libya-military-commander-blamed-for-Derna-airstrikes
702888013	20171031	201710	2017	2017.8247	LBY	LIBYA	LBY								MILMIL	MILITARY						MIL	MIL		1	112	112	11	3	-2.0	4	1	4	-7.16845878136201	4	Derna, Sha`biyat Darnah, Libya	LY	LY70	19091	32.767	22.6367	-3165331	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171101083000	http://www.thepeninsulaqatar.com/article/01/11/2017/Libya-military-commander-blamed-for-Derna-airstrikes
702888014	20171031	201710	2017	2017.8247	LEG	PARLIAMENT						LEG													1	040	040	04	1	1.0	4	1	4	-0.91240875912408	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171101083000	http://www.polity.org.za/article/daily-podcast-november-01-2017-2017-11-01
702888015	20171031	201710	2017	2017.8247	LEG	PARLIAMENT						LEG													1	040	040	04	1	1.0	6	1	6	-0.91240875912408	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20171101083000	http://www.polity.org.za/article/daily-podcast-november-01-2017-2017-11-01
702888016	20171031	201710	2017	2017.8247	LEG	PARLIAMENT						LEG													1	046	046	04	1	7.0	10	1	10	-0.91240875912408	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171101083000	http://www.polity.org.za/article/daily-podcast-november-01-2017-2017-11-01
