704912598	20171009	201710	2017	2017.7644	USAJUD	ILLINOIS	USA					JUD			COP	TROOPER						COP			1	193	193	19	4	-10.0	6	1	6	-3.60169491525424	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171108074500	http://wzoe.com/2017/11/07/news-headlines-november-8-2017/
704912599	20171101	201711	2017	2017.8247											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	2	1	2	-0.693240901213169	0								3	Berkshire County, Massachusetts, United States	US	USMA		42.3334	-73.2495	606928	3	Berkshire County, Massachusetts, United States	US	USMA		42.3334	-73.2495	606928	20171108074500	http://theartnewspaper.com/news/berkshire-museum-art-sale-to-go-ahead
704912600	20171101	201711	2017	2017.8247											PHL	PHILIPPINE	PHL								1	036	036	03	1	4.0	6	1	6	-4.02930402930403	0								4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	20171108074500	https://article.wn.com/view/2017/11/08/Philippines_backs_down_in_S_China_Sea_after_Beijing_protest_y/
704912601	20171101	201711	2017	2017.8247											PHL	PHILIPPINE	PHL								1	036	036	03	1	4.0	2	1	2	-4.02930402930403	0								1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171108074500	https://article.wn.com/view/2017/11/08/Philippines_backs_down_in_S_China_Sea_after_Beijing_protest_y/
704912602	20171101	201711	2017	2017.8247	CAN	CANADA	CAN																		0	010	010	01	1	0.0	4	1	4	-1.78217821782178	4	Roberts Bank, British Columbia, Canada	CA	CA02	12552	49.0667	-123.183	-572338	0								4	Roberts Bank, British Columbia, Canada	CA	CA02	12552	49.0667	-123.183	-572338	20171108074500	http://www.newwestrecord.ca/cruise-ship-proposal-not-sitting-well-with-some-1.23086468
704912603	20171101	201711	2017	2017.8247	IGOSEAASN	ASEAN	SEA	ASN				IGO													1	150	150	15	4	-7.2	3	1	3	1.31578947368421	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171108074500	http://newsinfo.inquirer.net/943946/bi-deploys-enough-manpower-at-airports-for-asean-summit-bi-asean-morente-naia-dignitaries
704912604	20171101	201711	2017	2017.8247	IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV		ZAF	CAPE TOWN	ZAF								1	040	040	04	1	1.0	5	1	5	-1.76991150442478	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171108074500	https://www.iol.co.za/business-report/gigabas-secret-nuclear-meeting-with-the-world-bank-11903334
704912605	20171101	201711	2017	2017.8247	LEG	REPRESENTATIVES						LEG			ZAFGOV	MALUSI GIGABA	ZAF					GOV			1	046	046	04	1	7.0	5	1	5	-1.76991150442478	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171108074500	https://www.iol.co.za/business-report/gigabas-secret-nuclear-meeting-with-the-world-bank-11903334
704912606	20171101	201711	2017	2017.8247	PAK	ISLAMABAD	PAK								JUD	JUDGE						JUD			0	020	020	02	1	3.0	4	1	4	-7.71558245083207	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171108074500	http://www.business-standard.com/article/pti-stories/pak-court-rejects-sharif-s-plea-to-merge-3-graft-cases-117110800407_1.html
704912607	20171101	201711	2017	2017.8247	PAKJUD	ISLAMABAD	PAK					JUD			JUD	JUDGE						JUD			0	020	020	02	1	3.0	6	1	6	-7.71558245083207	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171108074500	http://www.business-standard.com/article/pti-stories/pak-court-rejects-sharif-s-plea-to-merge-3-graft-cases-117110800407_1.html
704912608	20171101	201711	2017	2017.8247	PHL	PHILIPPINE	PHL																		1	036	036	03	1	4.0	6	1	6	-4.02930402930403	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	0								4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	20171108074500	https://article.wn.com/view/2017/11/08/Philippines_backs_down_in_S_China_Sea_after_Beijing_protest_y/
704912609	20171101	201711	2017	2017.8247	PHL	PHILIPPINE	PHL																		1	036	036	03	1	4.0	2	1	2	-4.02930402930403	1	North Korea	KN	KN		40	127	KN	0								1	North Korea	KN	KN		40	127	KN	20171108074500	https://article.wn.com/view/2017/11/08/Philippines_backs_down_in_S_China_Sea_after_Beijing_protest_y/
704912610	20171101	201711	2017	2017.8247	REB	REBEL						REB			GOV	KING						GOV			1	194	194	19	4	-10.0	2	1	2	-6.40243902439024	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	20171108074500	https://www.siasat.com/news/saudis-accuse-iran-possible-act-war-1253454/
704912611	20171101	201711	2017	2017.8247	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	1	1	1	-0.693240901213169	3	Berkshire County, Massachusetts, United States	US	USMA	MA003	42.3334	-73.2495	606928	3	Berkshire Museum, Massachusetts, United States	US	USMA		42.4473	-73.254	606018	3	Berkshire County, Massachusetts, United States	US	USMA		42.3334	-73.2495	606928	20171108074500	http://theartnewspaper.com/news/berkshire-museum-art-sale-to-go-ahead
704912612	20171101	201711	2017	2017.8247	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	5	1	5	-0.693240901213169	3	Berkshire County, Massachusetts, United States	US	USMA	MA003	42.3334	-73.2495	606928	3	Berkshire County, Massachusetts, United States	US	USMA		42.3334	-73.2495	606928	3	Berkshire County, Massachusetts, United States	US	USMA		42.3334	-73.2495	606928	20171108074500	http://theartnewspaper.com/news/berkshire-museum-art-sale-to-go-ahead
704912613	20171101	201711	2017	2017.8247	ZAF	CAPE TOWN	ZAF								IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV		1	040	040	04	1	1.0	5	1	5	-1.76991150442478	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171108074500	https://www.iol.co.za/business-report/gigabas-secret-nuclear-meeting-with-the-world-bank-11903334
704912614	20171101	201711	2017	2017.8247	ZAFGOV	MALUSI GIGABA	ZAF					GOV			LEG	REPRESENTATIVES						LEG			1	046	046	04	1	7.0	5	1	5	-1.76991150442478	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171108074500	https://www.iol.co.za/business-report/gigabas-secret-nuclear-meeting-with-the-world-bank-11903334
704912615	20171107	201711	2017	2017.8411	BGD	DHAKA	BGD								LEG	PARLIAMENT						LEG			1	013	013	01	1	0.4	10	1	10	-5.88235294117647	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171108074500	http://www.thesundaily.my/news/2017/11/08/review-zakir-naiks-speeches-shows-no-terrorism-zahid-updated
704912616	20171107	201711	2017	2017.8411	BUS	AEROSPACE						BUS			GOVMIL	MINIST OF DEFENCE						GOV	MIL		1	010	010	01	1	0.0	1	1	1	0.60024009603842	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Tajikistan	TI	TI		39	71	TI	20171108074500	Central Asian media/BBC Monitoring/(c) BBC
704912617	20171107	201711	2017	2017.8411	BUS	AEROSPACE						BUS			GOVMIL	MINIST OF DEFENCE						GOV	MIL		1	010	010	01	1	0.0	2	1	2	0.60024009603842	1	Tajikistan	TI	TI		39	71	TI	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171108074500	Central Asian media/BBC Monitoring/(c) BBC
704912618	20171107	201711	2017	2017.8411	BUS	AEROSPACE						BUS			GOVMIL	MINIST OF DEFENCE						GOV	MIL		1	010	010	01	1	0.0	1	1	1	0.60024009603842	1	Tajikistan	TI	TI		39	71	TI	1	Iran	IR	IR		32	53	IR	1	Tajikistan	TI	TI		39	71	TI	20171108074500	Central Asian media/BBC Monitoring/(c) BBC
704912619	20171107	201711	2017	2017.8411	BUS	AEROSPACE						BUS			GOVMIL	MINIST OF DEFENCE						GOV	MIL		1	010	010	01	1	0.0	1	1	1	0.60024009603842	1	Tajikistan	TI	TI		39	71	TI	1	Tajikistan	TI	TI		39	71	TI	1	Iran	IR	IR		32	53	IR	20171108074500	Central Asian media/BBC Monitoring/(c) BBC
704912620	20171107	201711	2017	2017.8411	CZEMED	CZECH REPUBLIC	CZE					MED													0	120	120	12	3	-4.0	4	1	4	-0.65681444991789	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	0								4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20171108074500	http://praguemonitor.com/2017/11/08/ex-pm-topol%C3%A1nek-says-zemans-steps-made-him-run-president
704912621	20171107	201711	2017	2017.8411	MED	SPOKESMAN						MED													0	120	120	12	3	-4.0	12	1	12	-0.65681444991789	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	0								4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20171108074500	http://praguemonitor.com/2017/11/08/ex-pm-topol%C3%A1nek-says-zemans-steps-made-him-run-president
704912622	20171107	201711	2017	2017.8411	MED	SPOKESMAN						MED			CZE	CZECH REPUBLIC	CZE								0	120	120	12	3	-4.0	4	1	4	-0.65681444991789	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20171108074500	http://praguemonitor.com/2017/11/08/ex-pm-topol%C3%A1nek-says-zemans-steps-made-him-run-president
704912623	20171108	201711	2017	2017.8438											AFR	AFRICA	AFR								0	040	040	04	1	1.0	8	1	8	-6.35083254248987	0								4	Kagiso, North-West, South Africa	SF	SF10	6325	-26.2657	23.4973	-1241138	4	Kagiso, North-West, South Africa	SF	SF10	6325	-26.2657	23.4973	-1241138	20171108074500	http://www.capetalk.co.za/articles/279751/political-desk-difficult-to-understand-what-gigaba-is-up-to
704912624	20171108	201711	2017	2017.8438											AFR	AFRICA	AFR								0	1056	105	10	3	-5.0	4	1	4	-7.50636132315522	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171108074500	http://www.dispatchlive.co.za/news/2017/11/08/kasrils-jacob-zuma-dangerous-deceitful-betrayed-country/
704912625	20171108	201711	2017	2017.8438											AGO	LUANDA	AGO								1	046	046	04	1	7.0	5	1	5	3.40909090909091	0								4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	20171108074500	https://reliefweb.int/report/angola/routine-vaccination-campaign-kicks-wednesday-luanda
704912626	20171108	201711	2017	2017.8438											AUS	AUSTRALIA	AUS								1	025	025	02	1	-0.3	4	1	4	-3.81165919282511	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171108074500	https://www.ipswichadvertiser.com.au/news/why-would-louis-kill-lainie-home-barrister-asks/3260425/
704912627	20171108	201711	2017	2017.8438											AUS	NEW SOUTH WALES	AUS								1	042	042	04	1	1.9	8	1	8	2.07612456747405	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Darling Downs, Queensland, Australia	AS	AS04	154700	-27.5	150.5	-1568996	20171108074500	https://www.thechronicle.com.au/news/de-villiers-continues-roll-with-charleville-cup-wi/3260336/
704912628	20171108	201711	2017	2017.8438											AUS	MURRAY	AUS								0	173	173	17	4	-5.0	9	1	9	1.74216027874564	0								4	Karoonda, South Australia, Australia	AS	AS05	5278	-35.0945	139.893	-1581047	4	Karoonda, South Australia, Australia	AS	AS05	5278	-35.0945	139.893	-1581047	20171108074500	http://www.murrayvalleystandard.com.au/story/5043497/career-myths-need-dispelling-for-kids-to-stay-in-regions/?cs=1527
704912629	20171108	201711	2017	2017.8438											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	4	1	4	-3.81165919282511	0								5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	20171108074500	https://www.ipswichadvertiser.com.au/news/why-would-louis-kill-lainie-home-barrister-asks/3260425/
704912630	20171108	201711	2017	2017.8438											BLR	BELARUS	BLR								1	042	042	04	1	1.9	13	1	9	2.4390243902439	0								4	Mogilev, Minskaya Voblasts', Belarus	BO	BO06	39990	53.9168	30.3449	-1945803	4	Mogilev, Minskaya Voblasts', Belarus	BO	BO06	39990	53.9168	30.3449	-1945803	20171108074500	https://www.tvr.by/eng/news/kultura/vernut/
704912631	20171108	201711	2017	2017.8438											BUS	COMPANIES						BUS			0	010	010	01	1	0.0	3	1	3	3.29113924050633	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20171108074500	http://www.business-standard.com/article/companies/paradise-papers-i-p-khaitan-managed-ruia-family-trusts-says-report-117110800265_1.html
704912632	20171108	201711	2017	2017.8438											BUS	COMPANIES						BUS			0	010	010	01	1	0.0	3	1	3	1.72684458398744	0								1	Lithuania	LH	LH		56	24	LH	1	Lithuania	LH	LH		56	24	LH	20171108074500	https://www.cnbc.com/2017/11/08/fintech-startup-revolut-applies-for-european-banking-license.html
704912633	20171108	201711	2017	2017.8438											BUS	COMPANIES						BUS			0	014	014	01	1	0.0	3	1	3	1.72684458398744	0								1	Lithuania	LH	LH		56	24	LH	1	Lithuania	LH	LH		56	24	LH	20171108074500	https://www.cnbc.com/2017/11/08/fintech-startup-revolut-applies-for-european-banking-license.html
704912634	20171108	201711	2017	2017.8438											BUS	PRODUCER						BUS			1	036	036	03	1	4.0	10	1	10	1.97215777262181	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171108074500	https://www.pr-inside.com/global-coffee-premixes-market-forecast-future-mark-r4652773.htm
704912635	20171108	201711	2017	2017.8438											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	10	1	10	-4.7936085219707	0								4	Papakura, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.0833	174.95	401897	4	Papakura, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.0833	174.95	401897	20171108074500	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11941871
704912636	20171108	201711	2017	2017.8438											BUS	BANK						BUS			1	090	090	09	2	-2.0	5	1	5	-5.94405594405594	0								4	Serre-Kunda, Banjul, Gambia	GA	GA01	16440	13.4383	-16.6781	-1201328	4	Serre-Kunda, Banjul, Gambia	GA	GA01	16440	13.4383	-16.6781	-1201328	20171108074500	https://www.freedomnewspaper.com/gambia-breaking-news-businesses-closing-in-gambia-due-to-lack-of-electricity-and-water-restaurant-and-hotel-owners-losing-millions-because-of-nawec/
704912637	20171108	201711	2017	2017.8438											BUS	COMPANIES						BUS			1	182	182	18	4	-9.5	10	1	10	2.43362831858407	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171108074500	http://www.financialexpress.com/market/this-3-billion-asset-manager-says-indias-stock-market-is-going-through-a-quality-rally/924410/
704912638	20171108	201711	2017	2017.8438											CHN	BEIJING	CHN								0	035	035	03	1	7.0	6	1	6	0.26455026455027	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108074500	https://opinion.inquirer.net/108529/trumps-opportunity-asia
704912639	20171108	201711	2017	2017.8438											CHN	CHINA	CHN								1	036	036	03	1	4.0	10	1	10	0	0								4	Liu Zhen, Hebei, China	CH	CH10	13238	37.6333	116.067	-1916030	4	Liu Zhen, Hebei, China	CH	CH10	13238	37.6333	116.067	-1916030	20171108074500	http://www.globaltimes.cn/content/1074155.shtml
704912640	20171108	201711	2017	2017.8438											CHN	CHINA	CHN								0	040	040	04	1	1.0	2	1	2	0.26455026455027	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	North Korea	KN	KN		40	127	KN	20171108074500	https://opinion.inquirer.net/108529/trumps-opportunity-asia
704912641	20171108	201711	2017	2017.8438											CHN	CHINA	CHN								1	042	042	04	1	1.9	1	1	1	-2.42374727668845	0								3	Santa Clara County, California, United States	US	USCA		37.2333	-121.768	277307	1	Canada	CA	CA		60	-96	CA	20171108074500	http://www.castanet.net/edition/news-story-211047-5-.htm
704912642	20171108	201711	2017	2017.8438											CHN	CHINA	CHN								1	042	042	04	1	1.9	7	1	7	-2.42374727668845	0								3	Palo Alto, California, United States	US	USCA		37.4419	-122.143	277572	3	Palo Alto, California, United States	US	USCA		37.4419	-122.143	277572	20171108074500	http://www.castanet.net/edition/news-story-211047-5-.htm
704912643	20171108	201711	2017	2017.8438											CHN	CHINA	CHN								1	043	043	04	1	2.8	2	1	2	1.08991825613079	0								4	Tianjin, Tianjin, China	CH	CH28	13279	39.1422	117.177	-1928564	4	Tianjin, Tianjin, China	CH	CH28	13279	39.1422	117.177	-1928564	20171108074500	http://businessworld.in/article/Tiens-Group-Selected-into-China-s-National-Brand-Publicity/08-11-2017-130940/
704912644	20171108	201711	2017	2017.8438											CHN	SUZHOU	CHN								1	057	057	05	1	8.0	2	1	2	2.13316095669036	0								1	Germany	GM	GM		51.5	10.5	GM	4	Suzhou, Jiangsu, China	CH	CH04	13148	31.3114	120.618	79514	20171108074500	http://www.4-traders.com/KENDRION-6442/news/Kendrion-Q3-results-2017-25461625/
704912645	20171108	201711	2017	2017.8438											CHN	SUZHOU	CHN								1	057	057	05	1	8.0	8	1	8	2.13316095669036	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171108074500	http://www.4-traders.com/KENDRION-6442/news/Kendrion-Q3-results-2017-25461625/
704912646	20171108	201711	2017	2017.8438											CHN	CHINA	CHN								0	060	060	06	2	6.0	2	1	2	-1.79775280898877	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171108074500	http://www.dailyrecord.co.uk/news/scottish-news/donald-trump-pals-firm-accused-11484453
704912647	20171108	201711	2017	2017.8438											CHN	CHINESE	CHN								1	100	100	10	3	-5.0	10	1	10	0.55555555555556	0								4	Herme, Îe-de-France, France	FR	FRA8	16281	48.4844	3.34629	-1431948	4	Herme, Îe-de-France, France	FR	FRA8	16281	48.4844	3.34629	-1431948	20171108074500	https://www.cnbc.com/2017/11/08/reuters-america-sales-growth-at-frances-hermes-picks-up-pace-in-third-quarter.html
704912648	20171108	201711	2017	2017.8438											CHRPRO	PROTESTANT				CHR	PRO				1	190	190	19	4	-10.0	1	1	1	-2.36406619385343	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20171108074500	http://www.newsletter.co.uk/news/enniskillen-30-years-on-adam-lambert-the-forgotten-13th-victim-1-8233604
704912649	20171108	201711	2017	2017.8438											CHRPRO	PROTESTANT				CHR	PRO				1	190	190	19	4	-10.0	4	1	4	-2.36406619385343	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Enniskillen, Fermanagh, United Kingdom	UK	UKS2	18294	54.3667	-7.63333	-2595628	20171108074500	http://www.newsletter.co.uk/news/enniskillen-30-years-on-adam-lambert-the-forgotten-13th-victim-1-8233604
704912650	20171108	201711	2017	2017.8438											COP	POLICE						COP			0	043	043	04	1	2.8	6	1	6	-8.50277264325327	0								4	Getulio, Province of Guimaras, Philippines	RP	RPJ3	24250	10.747	122.666	-2426443	4	Getulio, Province of Guimaras, Philippines	RP	RPJ3	24250	10.747	122.666	-2426443	20171108074500	http://www.philstar.com:8080/headlines/2017/11/08/1756891/aquino-charged-sandiganbayan-over-mamasapano
704912651	20171108	201711	2017	2017.8438											COP	POLICE OFFICER						COP			1	043	043	04	1	2.8	10	1	10	-7.60869565217391	0								3	Lyles Middle School, Texas, United States	US	USTX		32.8615	-96.5894	2004311	3	Lyles Middle School, Texas, United States	US	USTX		32.8615	-96.5894	2004311	20171108074500	http://dfw.cbslocal.com/2017/11/07/garland-teen-arrested-threat/
704912652	20171108	201711	2017	2017.8438											COP	POLICE						COP			0	043	043	04	1	2.8	4	1	4	-8.50277264325327	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171108074500	http://www.philstar.com:8080/headlines/2017/11/08/1756891/aquino-charged-sandiganbayan-over-mamasapano
704912653	20171108	201711	2017	2017.8438											COP	POLICE						COP			1	060	060	06	2	6.0	5	1	5	-9.7560975609756	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20171108074500	http://www.gjsentinel.com/news/articles/blotter-nov-8-2017
704912654	20171108	201711	2017	2017.8438											COP	POLICE						COP			1	173	173	17	4	-5.0	1	1	1	-9.7560975609756	0								4	Juarez, Méco, Mexico	MX	MX15	19743	31.7333	-106.483	-1658093	3	Garfield County, Colorado, United States	US	USCO		39.55	-107.834	198138	20171108074500	http://www.gjsentinel.com/news/articles/blotter-nov-8-2017
