705573591	20161110	201611	2016	2016.8493	GOV	GOVERNMENT						GOV			IND	KARNATAKA	IND								1	190	190	19	4	-10.0	1	1	1	-3.04347826086956	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20171110053000	https://www.aninews.in/news/national/general-news/tipu-jayanti-bjp-leaders-oppose-congress-celebration201711100849490002/
705573592	20161110	201611	2016	2016.8493	GOV	GOVERNMENT						GOV			IND	KARNATAKA	IND								1	190	190	19	4	-10.0	1	1	1	-3.04347826086956	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20171110053000	https://www.aninews.in/news/national/general-news/tipu-jayanti-bjp-leaders-oppose-congress-celebration201711100849490002/
705573593	20161110	201611	2016	2016.8493	GOV	PRESIDENT						GOV			USA	THE US	USA								1	110	110	11	3	-2.0	8	1	8	-9.29054054054049	1	El Salvador	ES	ES		13.833333	-88.916667	ES	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171110053000	http://bulatlat.com/main/2017/11/10/filipino-women-say-no-trump-neoliberal-policies/
705573594	20161110	201611	2016	2016.8493	GOV	PRESIDENT						GOV			USA	THE US	USA								1	110	110	11	3	-2.0	2	1	2	-9.29054054054049	1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	20171110053000	http://bulatlat.com/main/2017/11/10/filipino-women-say-no-trump-neoliberal-policies/
705573595	20161110	201611	2016	2016.8493	IND	KARNATAKA	IND								GOV	GOVERNMENT						GOV			1	190	190	19	4	-10.0	1	1	1	-3.04347826086956	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20171110053000	https://www.aninews.in/news/national/general-news/tipu-jayanti-bjp-leaders-oppose-congress-celebration201711100849490002/
705573596	20161110	201611	2016	2016.8493	IND	KARNATAKA	IND								GOV	GOVERNMENT						GOV			1	190	190	19	4	-10.0	1	1	1	-3.04347826086956	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20171110053000	https://www.aninews.in/news/national/general-news/tipu-jayanti-bjp-leaders-oppose-congress-celebration201711100849490002/
705573597	20161110	201611	2016	2016.8493	INDGOV	KARNATAKA	IND					GOV													1	190	190	19	4	-10.0	2	1	2	-3.04347826086956	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20171110053000	https://www.aninews.in/news/national/general-news/tipu-jayanti-bjp-leaders-oppose-congress-celebration201711100849490002/
705573598	20161110	201611	2016	2016.8493	USA	TEXAS	USA																		0	120	120	12	3	-4.0	1	1	1	-1.89753320683112	3	Capitol Hill, Tennessee, United States	US	USTN	TN051	35.2912	-86.0653	1314792	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20171110053000	http://slinkingtowardretirement.com/?p=276593
705573599	20161110	201611	2016	2016.8493	USA	THE US	USA								GOV	PRESIDENT						GOV			1	130	130	13	3	-4.4	10	1	10	-9.29054054054049	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi City, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171110053000	http://bulatlat.com/main/2017/11/10/filipino-women-say-no-trump-neoliberal-policies/
705573600	20171011	201710	2017	2017.7699	CVL	VOTER						CVL													0	0831	083	08	2	5.0	6	1	6	-0.48840048840049	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171110053000	https://mrtopstep.com/bush-bloomberg-highlight-global-financial-leadership-conference-2/
705573601	20171011	201710	2017	2017.7699	EGY	NASSER	EGY																		0	193	193	19	4	-10.0	6	1	6	-0.43668122270742	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110053000	https://www.siasat.com/news/saudi-aramco-signs-energy-deals-worth-nearly-4-5-bln-1254908/
705573602	20171011	201710	2017	2017.7699	EGY	NASSER	EGY								SAU	SAUDI ARABIA	SAU								0	193	193	19	4	-10.0	2	1	2	-0.43668122270742	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110053000	https://www.siasat.com/news/saudi-aramco-signs-energy-deals-worth-nearly-4-5-bln-1254908/
705573603	20171011	201710	2017	2017.7699	ESP	BARCELONA	ESP																		0	010	010	01	1	0.0	2	1	2	1.1049723756906	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	0								1	Costa Rica	CS	CS		10	-84	CS	20171110053000	https://www.4hoteliers.com/news/story/17699
705573604	20171011	201710	2017	2017.7699	GBRVGB	BRITISH VIRGIN ISLANDS	GBR								USA	UNITED STATES	USA								0	010	010	01	1	0.0	4	1	4	-0.48840048840049	1	British Virgin Islands	VI	VI		18.3482891	-64.9834807	VI	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171110053000	https://mrtopstep.com/bush-bloomberg-highlight-global-financial-leadership-conference-2/
705573605	20171011	201710	2017	2017.7699	GBRVGB	BRITISH VIRGIN ISLANDS	GBR								USA	UNITED STATES	USA								0	0831	083	08	2	5.0	4	1	4	-0.48840048840049	1	British Virgin Islands	VI	VI		18.3482891	-64.9834807	VI	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171110053000	https://mrtopstep.com/bush-bloomberg-highlight-global-financial-leadership-conference-2/
705573606	20171011	201710	2017	2017.7699	GOV	CITY MANAGER						GOV													0	010	010	01	1	0.0	10	1	10	-2.13523131672598	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20171110053000	http://trib.com/news/local/casper/rocky-mountain-power-fee-increase-passes-another-casper-city-council/article_119eee9b-d3dd-575f-9d82-39b996fd693c.html
705573607	20171011	201710	2017	2017.7699	GOVPTY	RULING PARTY						GOV			ELI	FIRST LADY						ELI			0	051	051	05	1	3.4	10	1	10	-1.88383045525903	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171110053000	http://www.phillytrib.com/news/zimbabwe-s-mugabe-says-fired-deputy-plotted-via-witchcraft/article_c4302263-8357-51e4-bdba-64d2b239803d.html
705573608	20171011	201710	2017	2017.7699	ISR	ISRAEL	ISR								GBR	LONDON	GBR								0	010	010	01	1	0.0	1	1	1	-2.66457680250784	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20171110053000	https://www.theguardian.com/world/2017/nov/10/saudi-arabia-orders-citizens-to-leave-lebanon-as-tensions-rise
705573609	20171011	201710	2017	2017.7699	ISR	ISRAEL	ISR								GBR	LONDON	GBR								0	010	010	01	1	0.0	1	1	1	-2.66457680250784	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110053000	https://www.theguardian.com/world/2017/nov/10/saudi-arabia-orders-citizens-to-leave-lebanon-as-tensions-rise
705573610	20171011	201710	2017	2017.7699	JUD	JUDGE						JUD													0	060	060	06	2	6.0	4	1	2	-1.44665461121158	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	0								3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	20171110053000	http://www.fox25boston.com/news/second-trooper-files-lawsuit-against-msp-related-to-altered-reports/644824166
705573611	20171011	201710	2017	2017.7699	MIL	ARMY						MIL			PHL	PHILIPPINE	PHL								1	190	190	19	4	-10.0	18	2	18	-11.2462676438653	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171110053000	http://in.reuters.com/article/philippines-security/islamist-militants-kill-six-soldiers-in-southern-philippines-idINKBN1DA0EY
705573612	20171011	201710	2017	2017.7699	MIL	ARMY						MIL			UAF	MILITANT						UAF			1	190	190	19	4	-10.0	6	2	6	-11.2462676438653	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171110053000	http://in.reuters.com/article/philippines-security/islamist-militants-kill-six-soldiers-in-southern-philippines-idINKBN1DA0EY
705573613	20171011	201710	2017	2017.7699	NGA	NIGERIA	NGA								CHN	CHINA	CHN								0	010	010	01	1	0.0	4	1	4	-4.14993306559571	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20171110053000	https://guardian.ng/news/ex-minister-under-probe-over-alleged-1b-illicit-deals/
705573614	20171011	201710	2017	2017.7699	SAU	SAUDI ARABIA	SAU																		0	193	193	19	4	-10.0	2	1	2	-0.43668122270742	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110053000	https://www.siasat.com/news/saudi-aramco-signs-energy-deals-worth-nearly-4-5-bln-1254908/
705573615	20171011	201710	2017	2017.7699	SAU	RIYADH	SAU								SAUGOV	SAUDI	SAU					GOV			0	040	040	04	1	1.0	6	1	6	-2.66457680250784	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110053000	https://www.theguardian.com/world/2017/nov/10/saudi-arabia-orders-citizens-to-leave-lebanon-as-tensions-rise
705573616	20171011	201710	2017	2017.7699	SAUGOV	SAUDI	SAU					GOV			SAU	RIYADH	SAU								0	040	040	04	1	1.0	6	1	6	-2.66457680250784	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110053000	https://www.theguardian.com/world/2017/nov/10/saudi-arabia-orders-citizens-to-leave-lebanon-as-tensions-rise
705573617	20171011	201710	2017	2017.7699	USA	CALIFORNIA	USA																		1	1724	172	17	4	-5.0	10	1	10	-4.78723404255319	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	0								3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20171110053000	http://slinkingtowardretirement.com/?p=276367
705573618	20171011	201710	2017	2017.7699	USAJUD	UNITED STATES	USA					JUD													0	060	060	06	2	6.0	16	1	8	-1.44665461121158	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	0								3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	20171110053000	http://www.fox25boston.com/news/second-trooper-files-lawsuit-against-msp-related-to-altered-reports/644824166
705573619	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								MED	MEDIA						MED			1	010	010	01	1	0.0	2	1	2	-0.23942537909019	4	Buderim, Queensland, Australia	AS	AS04	154693	-26.6844	153.057	-1562338	4	Buderim, Queensland, Australia	AS	AS04	154693	-26.6844	153.057	-1562338	4	Buderim, Queensland, Australia	AS	AS04	154693	-26.6844	153.057	-1562338	20171110053000	http://www.northweststar.com.au/story/5046739/one-nation-poised-to-be-kingmaker/
705573620	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								MED	MEDIA						MED			1	013	013	01	1	0.4	2	1	2	-0.23942537909019	4	Buderim, Queensland, Australia	AS	AS04	154693	-26.6844	153.057	-1562338	4	Buderim, Queensland, Australia	AS	AS04	154693	-26.6844	153.057	-1562338	4	Buderim, Queensland, Australia	AS	AS04	154693	-26.6844	153.057	-1562338	20171110053000	http://www.northweststar.com.au/story/5046739/one-nation-poised-to-be-kingmaker/
705573621	20171103	201711	2017	2017.8301	COP	POLICE						COP													1	090	090	09	2	-2.0	10	1	10	-6.50994575045208	1	North Korea	KN	KN		40	127	KN	0								1	North Korea	KN	KN		40	127	KN	20171110053000	http://www.hpenews.com/news/police-charge-suspected-heroin-dealer/article_fe48ea2e-c55a-11e7-8ff2-1bcc4600aa79.html
705573622	20171103	201711	2017	2017.8301	LBN	LEBANON	LBN																		0	0831	083	08	2	5.0	2	1	2	-3.43511450381679	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110053000	https://www.outlookindia.com/website/story/saudi-arabia-asks-its-citizens-to-leave-lebanon-immediately/304132
705573623	20171103	201711	2017	2017.8301	LBN	LEBANON	LBN																		0	0831	083	08	2	5.0	8	1	8	-3.43511450381679	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110053000	https://www.outlookindia.com/website/story/saudi-arabia-asks-its-citizens-to-leave-lebanon-immediately/304132
705573624	20171103	201711	2017	2017.8301	LBN	LEBANON	LBN								SAU	SAUDI	SAU								0	042	042	04	1	1.9	2	1	2	-3.43511450381679	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110053000	https://www.outlookindia.com/website/story/saudi-arabia-asks-its-citizens-to-leave-lebanon-immediately/304132
705573625	20171103	201711	2017	2017.8301	LBN	LEBANON	LBN								SAU	SAUDI ARABIA	SAU								0	042	042	04	1	1.9	8	1	8	-3.43511450381679	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171110053000	https://www.outlookindia.com/website/story/saudi-arabia-asks-its-citizens-to-leave-lebanon-immediately/304132
705573626	20171103	201711	2017	2017.8301	LBN	LEBANESE	LBN								SAU	RIYADH	SAU								0	0831	083	08	2	5.0	1	1	1	-6.62020905923345	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171110053000	http://www.manilatimes.net/saudi-arabia-says-201-people-held-anti-graft-swoop/361819/
705573627	20171103	201711	2017	2017.8301	LBN	LEBANESE	LBN								SAU	RIYADH	SAU								0	0831	083	08	2	5.0	1	1	1	-6.62020905923345	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171110053000	http://www.manilatimes.net/saudi-arabia-says-201-people-held-anti-graft-swoop/361819/
705573628	20171103	201711	2017	2017.8301	LEG	LAWMAKER						LEG													0	040	040	04	1	1.0	2	1	2	-3.53159851301115	1	Israel	IS	IS		31.5	34.75	IS	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171110053000	http://www.khmertimeskh.com/5090011/pm-may-faces-brexit-balancing-act-amid-crises/
705573629	20171103	201711	2017	2017.8301	MED	NEWSPAPER						MED			USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	-4.39882697947214	3	Oakhurst, California, United States	US	USCA	CA039	37.328	-119.649	277565	3	Oakhurst, California, United States	US	USCA	CA039	37.328	-119.649	277565	3	Oakhurst, California, United States	US	USCA	CA039	37.328	-119.649	277565	20171110053000	https://www.nbclosangeles.com/news/california/California-Highway-Patrol-Officer-Alleges-Harassment-Over-Air-Guard-Service-456192333.html
705573630	20171103	201711	2017	2017.8301	PTY	POLITICIAN									MED	MEDIA						MED			1	010	010	01	1	0.0	3	1	3	-0.23942537909019	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171110053000	http://www.northweststar.com.au/story/5046739/one-nation-poised-to-be-kingmaker/
705573631	20171103	201711	2017	2017.8301	REL	PRIEST									EGY	CAIRO	EGY								0	190	190	19	4	-10.0	120	1	120	-2.22873736973764	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171110053000	http://mobile.wnd.com/2017/11/bannon-warns-gop-fight-for-country-far-from-over/
705573632	20171103	201711	2017	2017.8301	REL	PRIEST									EGY	CAIRO	EGY								0	190	190	19	4	-10.0	72	1	72	-2.22873736973764	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171110053000	http://mobile.wnd.com/2017/11/bannon-warns-gop-fight-for-country-far-from-over/
705573633	20171103	201711	2017	2017.8301	REL	PRIEST									MOS	MUSLIM				MOS					0	190	190	19	4	-10.0	192	1	192	-2.22873736973764	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171110053000	http://mobile.wnd.com/2017/11/bannon-warns-gop-fight-for-country-far-from-over/
705573634	20171103	201711	2017	2017.8301	RUS	RUSSIA	RUS								PRK	NORTH KOREA	PRK								0	060	060	06	2	6.0	1	1	1	-3.3210332103321	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171110053000	http://www.1470wmbd.com/syndicated-article/?id=470208
705573635	20171103	201711	2017	2017.8301	RUS	RUSSIA	RUS								PRK	NORTH KOREA	PRK								0	060	060	06	2	6.0	3	1	3	-3.3210332103321	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171110053000	http://www.1470wmbd.com/syndicated-article/?id=470208
705573636	20171103	201711	2017	2017.8301	RUS	RUSSIA	RUS								PRK	NORTH KOREA	PRK								0	060	060	06	2	6.0	1	1	1	-3.3210332103321	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110053000	http://www.1470wmbd.com/syndicated-article/?id=470208
705573637	20171103	201711	2017	2017.8301	SAU	SAUDI ARABIA	SAU								LBN	LEBANON	LBN								0	043	043	04	1	2.8	8	1	8	-3.43511450381679	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171110053000	https://www.outlookindia.com/website/story/saudi-arabia-asks-its-citizens-to-leave-lebanon-immediately/304132
705573638	20171103	201711	2017	2017.8301	SAU	SAUDI	SAU								LBN	LEBANON	LBN								0	043	043	04	1	2.8	2	1	2	-3.43511450381679	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110053000	https://www.outlookindia.com/website/story/saudi-arabia-asks-its-citizens-to-leave-lebanon-immediately/304132
705573639	20171103	201711	2017	2017.8301	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	3	1	3	-4.23728813559322	3	University Of Miami, Florida, United States	US	USFL	FL086	25.7195	-80.2787	292693	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171110053000	http://www.mypalmbeachpost.com/news/state--regional/new-thousands-line-final-day-hurricane-irma-food-assistance/joVoBTSZZJAlICZ82y2I6I/
