703351514	20171026	201710	2017	2017.8110	LEG	PARLIAMENT						LEG			catELI	CATALAN			cat			ELI			1	173	173	17	4	-5.0	2	1	2	-9.82905982905987	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171102171500	http://www.ibtimes.co.uk/catalonia-8-ministers-ousted-government-jailed-by-spanish-judge-1645674
703351515	20171026	201710	2017	2017.8110	LEG	PARLIAMENT						LEG			catELI	CATALAN			cat			ELI			1	173	173	17	4	-5.0	8	1	8	-9.82905982905987	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171102171500	http://www.ibtimes.co.uk/catalonia-8-ministers-ousted-government-jailed-by-spanish-judge-1645674
703351516	20171026	201710	2017	2017.8110	scoGOV	SCOTTISH			sco			GOV													1	010	010	01	1	0.0	8	1	8	0.20703933747412	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171102171500	http://www.bbc.co.uk/news/uk-scotland-scotland-politics-41845255
703351517	20171101	201711	2017	2017.8247											BUS	COMPANY						BUS			1	040	040	04	1	1.0	8	1	8	-1.61290322580645	0								4	Vientiane, (LA11), Laos	LA	LA11	27147	17.9667	102.6	-2669740	4	Phongsaly, Phôali, Laos	LA	LA18	18700	21.6833	102.106	-2667650	20171102171500	http://vientianetimes.la/FreeContent/FreeConten_Govt_257.html
703351518	20171101	201711	2017	2017.8247											MYS	MALAYSIA	MYS								1	042	042	04	1	1.9	2	1	2	-0.76219512195122	0								4	Borneo, Malaysia (general), Malaysia	MY	MY00	18585	1	114	-2359175	4	Borneo, Malaysia (general), Malaysia	MY	MY00	18585	1	114	-2359175	20171102171500	http://www.theborneopost.com/2017/11/03/locals-back-riot-as-best-person-for-ge14/
703351519	20171101	201711	2017	2017.8247	BUS	COMPANY						BUS													1	040	040	04	1	1.0	8	1	8	-1.61290322580645	4	Phongsaly, Phôali, Laos	LA	LA18	18700	21.6833	102.106	-2667650	0								4	Phongsaly, Phôali, Laos	LA	LA18	18700	21.6833	102.106	-2667650	20171102171500	http://vientianetimes.la/FreeContent/FreeConten_Govt_257.html
703351520	20171101	201711	2017	2017.8247	BUS	COMPANY						BUS			LAO	LAOS	LAO								1	040	040	04	1	1.0	2	1	2	-1.61290322580645	4	Phongsaly, Phôali, Laos	LA	LA18	18700	21.6833	102.106	-2667650	4	Phongsaly, Phôali, Laos	LA	LA18	18700	21.6833	102.106	-2667650	4	Phongsaly, Phôali, Laos	LA	LA18	18700	21.6833	102.106	-2667650	20171102171500	http://vientianetimes.la/FreeContent/FreeConten_Govt_257.html
703351521	20171101	201711	2017	2017.8247	GOV	PRESIDENT						GOV			MED	JOURNALIST						MED			1	042	042	04	1	1.9	10	1	10	1.95227765726681	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20171102171500	http://www.taipeitimes.com/News/taiwan/archives/2017/11/03/2003681566
703351522	20171101	201711	2017	2017.8247	IRNGOV	IRAN	IRN					GOV			IRN	TEHRAN	IRN								0	110	110	11	3	-2.0	5	1	5	-6.38481449525452	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171102171500	https://nationalyemen.com/2017/11/02/cia-releases-bin-laden-files-with-iranian-connection/
703351523	20171101	201711	2017	2017.8247	JUD	LAWYER						JUD													1	011	011	01	1	-0.1	3	1	3	-0.59880239520958	1	Malaysia	MY	MY		2.5	112.5	MY	0								1	Malaysia	MY	MY		2.5	112.5	MY	20171102171500	http://www.theborneopost.com/2017/11/03/ambiga-should-not-remain-silent-on-accusations-salleh/
