702953720	20161101	201611	2016	2016.8247	JPN	JAPAN	JPN								PHL	PHILIPPINE	PHL								0	042	042	04	1	1.9	1	1	1	5.41516245487364	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171101130000	https://globalnation.inquirer.net/161344/duterte-thanks-japan-emperor-kindness-2016-visit-ph
702953721	20161101	201611	2016	2016.8247	JPN	JAPAN	JPN								PHL	PHILIPPINE	PHL								0	0833	083	08	2	5.0	1	1	1	5.41516245487364	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171101130000	https://globalnation.inquirer.net/161344/duterte-thanks-japan-emperor-kindness-2016-visit-ph
702953722	20161101	201611	2016	2016.8247	PHL	PHILIPPINE	PHL								GOV	EMPEROR						GOV			0	043	043	04	1	2.8	1	1	1	5.41516245487364	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171101130000	https://globalnation.inquirer.net/161344/duterte-thanks-japan-emperor-kindness-2016-visit-ph
702953723	20161101	201611	2016	2016.8247	PHL	PHILIPPINE	PHL								JPN	JAPAN	JPN								0	043	043	04	1	2.8	1	1	1	5.41516245487364	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171101130000	https://globalnation.inquirer.net/161344/duterte-thanks-japan-emperor-kindness-2016-visit-ph
702953724	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA																		0	129	129	12	3	-5.0	2	1	2	0.45180722891566	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	0								3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	20171101130000	http://www.staradvertiser.com/2017/11/01/hawaii-news/gov-ige-pursues-airbnb-tax-deal/?HSA=448275ec26dcb3b7b6685467c0263649d5ac6c49
702953725	20161101	201611	2016	2016.8247	USA	INDIANA	USA								USAEDU	INDIANA	USA					EDU			1	062	062	06	2	7.4	10	1	10	0.862068965517239	0								0								0								20171101130000	https://www.heraldtimesonline.com/htonow/indiana-university-city-announce-joint-bike-share-program/article_081f3994-beef-11e7-ab8d-c3eb8fabad2b.html
702953726	20161101	201611	2016	2016.8247	USAEDU	INDIANA	USA					EDU			USA	INDIANA	USA								1	062	062	06	2	7.4	10	1	10	0.862068965517239	0								0								0								20171101130000	https://www.heraldtimesonline.com/htonow/indiana-university-city-announce-joint-bike-share-program/article_081f3994-beef-11e7-ab8d-c3eb8fabad2b.html
702953727	20171002	201710	2017	2017.7452	CAN	TORONTO	CAN								USA	UNITED STATES	USA								0	046	046	04	1	7.0	2	1	2	3.77358490566038	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171101130000	http://wondradio.com/abc-national/6f8f5083c7ca424a07f6ff75618054fd
702953728	20171002	201710	2017	2017.7452	COP	POLICE						COP			USA	CALIF	USA								1	193	193	19	4	-10.0	3	1	3	-7.31707317073171	3	Orange County, California, United States	US	USCA	CA059	33.7	-117.768	277294	3	Huntington Beach, California, United States	US	USCA		33.6603	-117.999	1652724	3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	20171101130000	https://www.seattletimes.com/nation-world/california-police-suspect-shot-by-officer-had-beaten-man/
702953729	20171002	201710	2017	2017.7452	USA	UNITED STATES	USA								CAN	TORONTO	CAN								0	046	046	04	1	7.0	2	1	2	3.77358490566038	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171101130000	http://wondradio.com/abc-national/6f8f5083c7ca424a07f6ff75618054fd
702953730	20171002	201710	2017	2017.7452	USA	CALIF	USA								COP	POLICE						COP			1	190	190	19	4	-10.0	3	1	3	-7.31707317073171	3	Huntington Beach, California, United States	US	USCA	CA059	33.6603	-117.999	1652724	3	Huntington Beach, California, United States	US	USCA		33.6603	-117.999	1652724	3	Huntington Beach, California, United States	US	USCA		33.6603	-117.999	1652724	20171101130000	https://www.seattletimes.com/nation-world/california-police-suspect-shot-by-officer-had-beaten-man/
702953731	20171025	201710	2017	2017.8082											UAF	MILITANT						UAF			0	190	190	19	4	-10.0	2	1	2	-7.14285714285714	0								4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Davao City, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	20171101130000	http://www.ibtimes.sg/why-duterte-offering-houses-jobs-maoist-rebels-peace-talks-failed-japan-visit-truce-leftists-solution-19087
702953732	20171025	201710	2017	2017.8082	CAF	CENTRAL AFRICAN REPUBLIC	CAF								IGOUNO	THE SECURITY COUNCIL		UNO				IGO			1	013	013	01	1	0.4	4	1	4	-0.357398141529671	1	Central African Republic	CT	CT		7	21	CT	1	Central African Republic	CT	CT		7	21	CT	1	Central African Republic	CT	CT		7	21	CT	20171101130000	http://allafrica.com/stories/201711010517.html
702953733	20171025	201710	2017	2017.8082	EDU	COLLEGE						EDU			MED	NEWSPAPER						MED			1	090	090	09	2	-2.0	10	1	10	-2.85171102661597	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20171101130000	http://www.unionleader.com/AG-begins-probe-of-Dartmouth-professors-for-sexual-misconduct
702953734	20171025	201710	2017	2017.8082	IND	KERALA	IND								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	4	1	4	1.05485232067511	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20171101130000	http://gulfnews.com/news/asia/india/after-61-years-kerala-counts-feats-with-pride-1.2116962
702953735	20171025	201710	2017	2017.8082	KOR	SOUTH KOREA	KOR																		1	130	130	13	3	-4.4	1	1	1	1.42857142857143	1	South Korea	KS	KS		37	127.5	KS	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171101130000	https://www.thedailybeast.com/trump-scraps-visit-to-north-korean-border-its-a-cliche
702953736	20171025	201710	2017	2017.8082	KOR	SOUTH KOREA	KOR								USA	UNITED STATES	USA								1	036	036	03	1	4.0	6	1	6	1.42857142857143	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20171101130000	https://www.thedailybeast.com/trump-scraps-visit-to-north-korean-border-its-a-cliche
702953737	20171025	201710	2017	2017.8082	KOR	SOUTH KOREA	KOR								USA	UNITED STATES	USA								1	130	130	13	3	-4.4	4	1	4	1.42857142857143	1	South Korea	KS	KS		37	127.5	KS	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171101130000	https://www.thedailybeast.com/trump-scraps-visit-to-north-korean-border-its-a-cliche
702953738	20171025	201710	2017	2017.8082	UAF	MILITANT						UAF													0	190	190	19	4	-10.0	2	1	2	-7.14285714285714	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	0								4	Davao City, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	20171101130000	http://www.ibtimes.sg/why-duterte-offering-houses-jobs-maoist-rebels-peace-talks-failed-japan-visit-truce-leftists-solution-19087
702953739	20171025	201710	2017	2017.8082	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	-2.28898426323319	3	Falmouth, Maine, United States	US	USME	ME005	43.7295	-70.242	566028	0								3	Falmouth, Maine, United States	US	USME	ME005	43.7295	-70.242	566028	20171101130000	http://wgme.com/news/local/waterville-shelter-staff-agreed-pit-bulls-should-be-euthanized-director-says
702953740	20171031	201710	2017	2017.8247	EDU	SCHOOL						EDU			MED	TELEVISION						MED			1	112	112	11	3	-2.0	8	1	8	-10.5660377358491	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20171101130000	http://www.themalaymailonline.com/world/article/uzbekistan-offers-help-in-new-york-truck-attack-probe-says-president
702953741	20171031	201710	2017	2017.8247	EDU	SCHOOL						EDU			UZBCVL	UZBEKISTAN	UZB					CVL			1	112	112	11	3	-2.0	2	1	2	-10.5660377358491	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20171101130000	http://www.themalaymailonline.com/world/article/uzbekistan-offers-help-in-new-york-truck-attack-probe-says-president
702953742	20171031	201710	2017	2017.8247	USA	NEW YORK	USA								REL	PILGRIM									1	051	051	05	1	3.4	1	1	1	-8.5858585858586	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101130000	https://www.americamagazine.org/politics-society/2017/11/01/pope-francis-deplores-terrorist-attacks-new-york-somalia-and
702953743	20171031	201710	2017	2017.8247	USA	NEW YORK	USA								REL	PILGRIM									1	051	051	05	1	3.4	4	1	4	-8.5858585858586	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101130000	https://www.americamagazine.org/politics-society/2017/11/01/pope-francis-deplores-terrorist-attacks-new-york-somalia-and
702953744	20171101	201711	2017	2017.8247											AFR	AFRICA	AFR								1	014	014	01	1	0.0	4	1	4	-6.18705035971223	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171101130000	https://www.iol.co.za/news/south-africa/western-cape/vanbredatrial-henri-grilled-over-altered-timeline-11806097
702953745	20171101	201711	2017	2017.8247											AFR	AFRICA	AFR								0	014	014	01	1	0.0	1	1	1	-0.84745762711865	0								4	Diepkloof, Gauteng, South Africa	SF	SF06	77351	-26.466	28.2257	-1221627	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171101130000	http://www.polity.org.za/article/anc-branches-kick-off-race-to-succeed-zuma-2017-11-01
702953746	20171101	201711	2017	2017.8247											AFR	AFRICA	AFR								0	112	112	11	3	-2.0	4	1	4	-6.18705035971223	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171101130000	https://www.iol.co.za/news/south-africa/western-cape/vanbredatrial-henri-grilled-over-altered-timeline-11806097
702953747	20171101	201711	2017	2017.8247											BFAGOV	BURKINA FASO	BFA					GOV			0	190	190	19	4	-10.0	5	1	5	-4.67511885895404	0								1	Burkina Faso	UV	UV		13	-2	UV	1	Burkina Faso	UV	UV		13	-2	UV	20171101130000	https://www.truthdig.com/articles/american-war-machine-already-death-march-across-african-continent/
702953748	20171101	201711	2017	2017.8247											BGD	BANGLADESH	BGD								1	112	112	11	3	-2.0	8	2	8	-7.73816942955669	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171101130000	http://mareeg.com/bangladesh-police-arrest-pilot-suspected-of-air-attack-plot/
702953749	20171101	201711	2017	2017.8247											BRB	BARBADOS	BRB								0	046	046	04	1	7.0	2	1	2	0.27472527472528	0								1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	20171101130000	https://www.independent.ie/style/voices/sarah-caden-coleen-rooney-sticks-the-boot-in-on-badboy-hubby-wayne-36270599.html
702953750	20171101	201711	2017	2017.8247											BUS	BUSINESS						BUS			1	010	010	01	1	0.0	5	1	5	1.63934426229508	0								1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Dominican Republic	DR	DR		19	-70.666667	DR	20171101130000	https://dominicantoday.com/dr/economy/2017/11/01/dominican-republic-edges-closer-to-an-electric-pact/
702953751	20171101	201711	2017	2017.8247											BUS	EMPLOYER						BUS			1	013	013	01	1	0.4	10	1	10	2.50783699059561	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171101130000	http://globalsistersreport.org/column/contemplate/migration/encounter-dreamer-50051
702953752	20171101	201711	2017	2017.8247											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	10	1	10	3.8659793814433	0								4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171101130000	http://www.stalbansreview.co.uk/news/15572618.RETAILER_OF_THE_YEAR_AWARDS__Only_a_few_weeks_left_to_nominate_the_top_businesses_in_St_Albans/
702953753	20171101	201711	2017	2017.8247											BUS	EMPLOYER						BUS			1	036	036	03	1	4.0	10	1	10	2.50783699059561	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171101130000	http://globalsistersreport.org/column/contemplate/migration/encounter-dreamer-50051
702953754	20171101	201711	2017	2017.8247											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	5	1	5	1.63934426229508	0								1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Dominican Republic	DR	DR		19	-70.666667	DR	20171101130000	https://dominicantoday.com/dr/economy/2017/11/01/dominican-republic-edges-closer-to-an-electric-pact/
702953755	20171101	201711	2017	2017.8247											BUS	INDUSTRY						BUS			0	042	042	04	1	1.9	5	1	5	-1.73805090006208	0								1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20171101130000	http://www.captiveinsurancetimes.com/specialistfeatures/specialistfeature.php?specialist_id=198
702953756	20171101	201711	2017	2017.8247											BUS	BUSINESS						BUS			1	045	045	04	1	5.0	10	1	10	8.36197021764032	0								1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	20171101130000	https://cleantechnica.com/2017/11/01/making-cyprus-a-hub-for-cleantech-innovation-in-europe/
702953757	20171101	201711	2017	2017.8247											BUS	COMPANY						BUS			0	052	052	05	1	3.5	3	1	3	-7.19211822660099	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171101130000	http://www.aei.org/publication/clintons-link-to-putin-is-the-underreported-dossier-bombshell/
702953758	20171101	201711	2017	2017.8247											BUS	INDUSTRY						BUS			0	053	053	05	1	3.8	5	1	5	-0.19230769230769	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171101130000	https://qz.com/1116463/anita-hill-says-fixing-the-pay-gap-in-silicon-valley-wont-solve-gender-inequality/
702953759	20171101	201711	2017	2017.8247											BUS	COMPANY						BUS			1	110	110	11	3	-2.0	5	1	5	-3.92561983471075	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20171101130000	http://www.indiatvnews.com/business/news-gstn-glitches-officials-disappointed-with-infosys-performance-company-denies-claim-409642
702953760	20171101	201711	2017	2017.8247											BUS	COMPANY						BUS			1	120	120	12	3	-4.0	5	1	5	-3.92561983471075	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20171101130000	http://www.indiatvnews.com/business/news-gstn-glitches-officials-disappointed-with-infosys-performance-company-denies-claim-409642
702953761	20171101	201711	2017	2017.8247											BUS	COMPANIES						BUS			0	190	190	19	4	-10.0	10	1	10	2.54403131115459	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171101130000	http://www.ssuchronicle.com/2017/11/01/r-cisc-and-columbus-collaboratory-to-discuss-threat-intelligence-exchange-best-practices-at-inaugural-international-information-sharing-conference/
702953762	20171101	201711	2017	2017.8247											CHN	CHINA	CHN								0	020	020	02	1	3.0	5	1	5	1.76144942123805	0								4	Zhongguancun, China (general), China	CH	CH00	13274	29.5044	103.683	10408007	4	Zhongguancun, China (general), China	CH	CH00	13274	29.5044	103.683	10408007	20171101130000	https://www.skyword.com/contentstandard/creativity/should-we-be-looking-east-for-the-real-disruptors/
702953763	20171101	201711	2017	2017.8247											CHN	CHINA	CHN								1	036	036	03	1	4.0	5	1	5	3.21931589537224	0								4	Yunfeng, Sichuan, China	CH	CH32	13003	30.1222	105.526	10340959	4	Yunfeng, Sichuan, China	CH	CH32	13003	30.1222	105.526	10340959	20171101130000	https://www.prnewswire.com/news-releases/jack-ma-backed-yunfeng-capital-invested-in-xiaozhucom-airbnbs-no1-china-rival-300547253.html
702953764	20171101	201711	2017	2017.8247											CHN	CHINA	CHN								1	042	042	04	1	1.9	2	1	2	0.48780487804878	0								4	Zhang Jing, Henan, China	CH	CH09	13111	33.2624	112.643	10526494	4	Zhang Jing, Henan, China	CH	CH09	13111	33.2624	112.643	10526494	20171101130000	http://www.decanter.com/wine-news/china-ningxia-2017-harvest-report-379084/
702953765	20171101	201711	2017	2017.8247											CHN	CHINA	CHN								1	043	043	04	1	2.8	2	1	2	0.48780487804878	0								4	Zhang Jing, Henan, China	CH	CH09	13111	33.2624	112.643	10526494	4	Zhang Jing, Henan, China	CH	CH09	13111	33.2624	112.643	10526494	20171101130000	http://www.decanter.com/wine-news/china-ningxia-2017-harvest-report-379084/
702953766	20171101	201711	2017	2017.8247											CHN	CHINESE	CHN								1	060	060	06	2	6.0	2	1	2	-3.62694300518134	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171101130000	http://www.peacefmonline.com/pages/local/news/201711/333432.php
702953767	20171101	201711	2017	2017.8247											CHR	DIOCESE				CHR					0	043	043	04	1	2.8	2	1	2	1.25523012552302	0								4	Eldoret, Rift Valley, Kenya	KE	KE08	18585	0.520356	35.2699	-2244119	4	Eldoret, Rift Valley, Kenya	KE	KE08	18585	0.520356	35.2699	-2244119	20171101130000	http://allafrica.com/stories/201711010535.html
702953768	20171101	201711	2017	2017.8247											CHR	DIOCESE				CHR					0	043	043	04	1	2.8	8	1	8	1.25523012552302	0								4	Marakwet, Rift Valley, Kenya	KE	KE08	18585	0.981191	35.5614	-2248793	4	Marakwet, Rift Valley, Kenya	KE	KE08	18585	0.981191	35.5614	-2248793	20171101130000	http://allafrica.com/stories/201711010535.html
702953769	20171101	201711	2017	2017.8247											COP	POLICE						COP			0	042	042	04	1	1.9	6	1	6	-7.28291316526611	0								3	Castle View Elementary School, California, United States	US	USCA		33.9375	-117.344	240345	3	Castle View Elementary School, California, United States	US	USCA		33.9375	-117.344	240345	20171101130000	http://www.syracuse.com/us-news/index.ssf/2017/11/parent_holds_teacher_hostage_elementary_school.html
702953770	20171101	201711	2017	2017.8247											CRM	CRIMINAL						CRM			0	112	112	11	3	-2.0	10	1	10	-1.40515222482436	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171101130000	https://jonathanturley.org/2017/11/01/academic-or-asset-professor-emerges-from-shadows-of-the-russian-investigation/
702953771	20171101	201711	2017	2017.8247											CVL	VOTER						CVL			1	020	020	02	1	3.0	5	1	5	0.85022890778286	0								4	Harwood, Ontario, Canada	CA	CA08	12676	44.1333	-78.1833	-565980	4	Harwood, Ontario, Canada	CA	CA08	12676	44.1333	-78.1833	-565980	20171101130000	http://montrealgazette.com/news/local-news/off-island-gazette/pilon-and-seguin-faceoff-for-mayors-seat
702953772	20171101	201711	2017	2017.8247											CVL	VOTER						CVL			0	036	036	03	1	4.0	10	1	10	3.53089533417402	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20171101130000	http://www.commonsnews.org/site/site05/story.php?articleno=27114&page=1
702953773	20171101	201711	2017	2017.8247											CVL	IMMIGRANT						CVL			0	051	051	05	1	3.4	3	1	3	-2.14723926380368	0								1	Haiti	HA	HA		19	-72.416667	HA	1	Guinea	GV	GV		11	-10	GV	20171101130000	http://www.sun-sentinel.com/opinion/commentary/fl-op-viewpoint-caribbean-immigrants-tps-protection-20171031-story.html
702953774	20171101	201711	2017	2017.8247											CVL	IMMIGRANT						CVL			0	051	051	05	1	3.4	2	1	2	-2.14723926380368	0								1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20171101130000	http://www.sun-sentinel.com/opinion/commentary/fl-op-viewpoint-caribbean-immigrants-tps-protection-20171031-story.html
702953775	20171101	201711	2017	2017.8247											CVL	SETTLEMENT						CVL			0	141	141	14	3	-6.5	2	1	2	-1.24378109452737	0								4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	20171101130000	http://www.engineeringnews.co.za/article/fire-security-techniques-launches-new-fire-orbs-in-south-africa-2017-11-01
702953776	20171101	201711	2017	2017.8247											CVL	SETTLEMENT						CVL			0	190	190	19	4	-10.0	2	1	2	-1.24378109452737	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171101130000	http://www.engineeringnews.co.za/article/fire-security-techniques-launches-new-fire-orbs-in-south-africa-2017-11-01
