703630596	20171004	201710	2017	2017.7507	CHN	CHINA	CHN								USA	AMERICAN	USA								0	060	060	06	2	6.0	1	1	1	-3.95421436004162	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20171103143000	https://www.washingtonpost.com/national/2017/11/03/why-the-fight-against-opioid-abuse-is-happening-at-the-post-office/
703630597	20171004	201710	2017	2017.7507	EGY	CAIRO	EGY								COP	POLICE						COP			1	015	015	01	1	0.0	22	3	22	-11.548182032192	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171103143000	https://www.seattletimes.com/nation-world/new-militant-group-claims-responsibility-for-egypt-attack/
703630598	20171004	201710	2017	2017.7507	EGY	EGYPT	EGY								COP	POLICE						COP			1	015	015	01	1	0.0	2	1	2	-7.5	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171103143000	http://www.columbiabasinherald.com/article/20171103/AP/311039962
703630599	20171004	201710	2017	2017.7507	EGY	CAIRO	EGY								COP	POLICE						COP			1	015	015	01	1	0.0	8	1	8	-7.5	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	1	Pakistan	PK	PK		30	70	PK	1	Afghanistan	AF	AF		33	66	AF	20171103143000	http://www.columbiabasinherald.com/article/20171103/AP/311039962
703630600	20171004	201710	2017	2017.7507	EGY	CAIRO	EGY								COP	POLICE						COP			1	015	015	01	1	0.0	10	1	10	-10.0719424460432	4	Bahariya Oasis, Al Jizah, Egypt	EG	EG08	65866	28.25	28.95	-291968	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171103143000	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-03-ML-Egypt/id-413d1dec69474b688f697d26d316336b
703630601	20171004	201710	2017	2017.7507	EGY	CAIRO	EGY								COP	POLICE						COP			1	180	180	18	4	-9.0	42	5	42	-10.2328435516347	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171103143000	https://www.seattletimes.com/nation-world/new-militant-group-claims-responsibility-for-egypt-attack/
703630602	20171004	201710	2017	2017.7507	EGY	CAIRO	EGY								COP	POLICE						COP			1	190	190	19	4	-10.0	42	5	42	-10.2328435516347	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171103143000	https://www.seattletimes.com/nation-world/new-militant-group-claims-responsibility-for-egypt-attack/
703630603	20171004	201710	2017	2017.7507	EGYUAF	EGYPTIAN	EGY					UAF			COP	POLICE						COP			1	015	015	01	1	0.0	6	1	6	-11.9402985074627	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171103143000	http://abcnews.go.com/International/wireStory/militant-group-claims-responsibility-egypt-attack-50908661
703630604	20171004	201710	2017	2017.7507	EGYUAF	EGYPTIAN	EGY					UAF			COP	POLICE						COP			1	180	180	18	4	-9.0	6	1	6	-11.9402985074627	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171103143000	http://abcnews.go.com/International/wireStory/militant-group-claims-responsibility-egypt-attack-50908661
703630605	20171004	201710	2017	2017.7507	EGYUAF	EGYPTIAN	EGY					UAF			EGY	CAIRO	EGY								1	190	190	19	4	-10.0	6	1	6	-11.9402985074627	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171103143000	http://abcnews.go.com/International/wireStory/militant-group-claims-responsibility-egypt-attack-50908661
703630606	20171004	201710	2017	2017.7507	GBR	BRITAIN	GBR								HIN	HINDU				HIN					1	010	010	01	1	0.0	1	1	1	-3.2064128256513	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	India	IN	IN		20	77	IN	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103143000	http://zeenews.india.com/india/uk-watchdog-opens-case-against-hindu-group-over-inviting-rights-activist-tapan-ghosh-2054091.html
703630607	20171004	201710	2017	2017.7507	GBR	BRITAIN	GBR								HIN	HINDU				HIN					1	010	010	01	1	0.0	1	1	1	-3.2064128256513	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171103143000	http://zeenews.india.com/india/uk-watchdog-opens-case-against-hindu-group-over-inviting-rights-activist-tapan-ghosh-2054091.html
703630608	20171004	201710	2017	2017.7507	GBR	BRITAIN	GBR								HIN	HINDU				HIN					1	0833	083	08	2	5.0	2	1	2	-3.2064128256513	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	India	IN	IN		20	77	IN	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103143000	http://zeenews.india.com/india/uk-watchdog-opens-case-against-hindu-group-over-inviting-rights-activist-tapan-ghosh-2054091.html
703630609	20171004	201710	2017	2017.7507	GBR	UNITED KINGDOM	GBR								HIN102	HINDU FORUM OF BRITAIN				HIN					0	042	042	04	1	1.9	2	1	2	-3.2064128256513	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103143000	http://zeenews.india.com/india/uk-watchdog-opens-case-against-hindu-group-over-inviting-rights-activist-tapan-ghosh-2054091.html
703630610	20171004	201710	2017	2017.7507	GBR	UNITED KINGDOM	GBR								HIN102	HINDU FORUM OF BRITAIN				HIN					0	043	043	04	1	2.8	2	1	2	-3.2064128256513	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103143000	http://zeenews.india.com/india/uk-watchdog-opens-case-against-hindu-group-over-inviting-rights-activist-tapan-ghosh-2054091.html
703630611	20171004	201710	2017	2017.7507	HIN102	HINDU FORUM OF BRITAIN				HIN					GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	2	1	2	-3.2064128256513	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103143000	http://zeenews.india.com/india/uk-watchdog-opens-case-against-hindu-group-over-inviting-rights-activist-tapan-ghosh-2054091.html
703630612	20171004	201710	2017	2017.7507	HIN102	HINDU FORUM OF BRITAIN				HIN					GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	2	1	2	-3.2064128256513	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103143000	http://zeenews.india.com/india/uk-watchdog-opens-case-against-hindu-group-over-inviting-rights-activist-tapan-ghosh-2054091.html
703630613	20171004	201710	2017	2017.7507	IRL	IRELAND	IRL																		1	070	070	07	2	7.0	2	1	2	4.21052631578947	1	Indonesia	ID	ID		-5	120	ID	0								1	Indonesia	ID	ID		-5	120	ID	20171103143000	https://portfolio-adviser.com/fidelity-special-values-enjoys-bumper-five-years-under-alex-wright/
703630614	20171004	201710	2017	2017.7507	IRN	IRAN	IRN								IMGMOSALQ	AL QAIDA		ALQ		MOS		IMG			1	064	064	06	2	7.0	4	1	4	-3.65296803652968	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171103143000	https://en.radiofarda.com/a/iran-zarif-dismisses-cia-documents/28833285.html
703630615	20171004	201710	2017	2017.7507	JUD	PROSECUTOR						JUD			USA	AMERICAN	USA								0	060	060	06	2	6.0	7	1	7	-3.95421436004162	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171103143000	https://www.washingtonpost.com/national/2017/11/03/why-the-fight-against-opioid-abuse-is-happening-at-the-post-office/
703630616	20171004	201710	2017	2017.7507	JUD	PROSECUTOR						JUD			USA	AMERICAN	USA								0	060	060	06	2	6.0	1	1	1	-3.95421436004162	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20171103143000	https://www.washingtonpost.com/national/2017/11/03/why-the-fight-against-opioid-abuse-is-happening-at-the-post-office/
703630617	20171004	201710	2017	2017.7507	LEG	HOUSE OF REPRESENTATIVES						LEG													1	083	083	08	2	5.0	10	1	10	-2.88315629742033	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20171103143000	https://www.marketwatch.com/story/suicide-prevention-association-concludes-medical-aid-in-dying-is-not-suicide-2017-11-03
703630618	20171004	201710	2017	2017.7507	REB	INSURGENCY						REB			MIL	GOVERNMENT FORCES						MIL			1	060	060	06	2	6.0	2	1	2	-2.73972602739726	4	Maramag, Eastern Samar, Philippines	RP	RP23	24257	11.4436	125.515	-2438444	4	Bukidnon, Sagay City, Philippines	RP	RPM1	24253	10.8487	123.367	-2416249	4	Bukidnon, Sagay City, Philippines	RP	RPM1	24253	10.8487	123.367	-2416249	20171103143000	http://davaotoday.com/main/politics/npa-says-additional-army-battalions-to-defend-companies-out-to-plunder-lands/
703630619	20171004	201710	2017	2017.7507	REB	INSURGENCY						REB			MIL	GOVERNMENT FORCES						MIL			1	060	060	06	2	6.0	8	1	8	-2.73972602739726	4	Maramag, Eastern Samar, Philippines	RP	RP23	24257	11.4436	125.515	-2438444	4	Maramag, Eastern Samar, Philippines	RP	RP23	24257	11.4436	125.515	-2438444	4	Bukidnon, Sagay City, Philippines	RP	RPM1	24253	10.8487	123.367	-2416249	20171103143000	http://davaotoday.com/main/politics/npa-says-additional-army-battalions-to-defend-companies-out-to-plunder-lands/
703630620	20171004	201710	2017	2017.7507	SGP	SINGAPORE	SGP								AUS	SYDNEY	AUS								1	036	036	03	1	4.0	8	1	8	2.88808664259928	1	Singapore	SN	SN		1.366667	103.8	SN	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	Singapore	SN	SN		1.366667	103.8	SN	20171103143000	https://www.rushlane.com/singapore-airlines-airbus-a380-12254226.html
703630621	20171004	201710	2017	2017.7507	SGP	SINGAPORE	SGP								AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	2	1	2	2.88808664259928	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171103143000	https://www.rushlane.com/singapore-airlines-airbus-a380-12254226.html
703630622	20171004	201710	2017	2017.7507	TURGOV	ISTANBUL	TUR					GOV			TURGOV	TURKISH	TUR					GOV			1	173	173	17	4	-5.0	40	5	40	-1.8517618149373	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171103143000	http://www.roanoke.com/news/wire_headlines/turkish-prime-minister-to-visit-us-following-visa-dispute/article_ee428949-70fb-57f1-b862-9cde68881298.html
703630623	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA								CRM	PEDOPHILE						CRM			1	020	020	02	1	3.0	4	1	4	-4.0920716112532	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171103143000	http://variety.com/2017/film/news/corey-feldman-sexual-abuser-jon-grissom-1202606278/
703630624	20171004	201710	2017	2017.7507	USACRM	UNITED STATES	USA					CRM													1	020	020	02	1	3.0	4	1	4	-4.0920716112532	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171103143000	http://variety.com/2017/film/news/corey-feldman-sexual-abuser-jon-grissom-1202606278/
703630625	20171004	201710	2017	2017.7507	USAPRI	PUERTO RICAN	USA								GOV	ADMINISTRATION						GOV			0	010	010	01	1	0.0	2	1	2	-0.78671328671328	2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171103143000	http://www.watermarkonline.com/2017/11/03/puerto-ricos-first-lgbt-monument-undamaged-hurricane-maria/
703630626	20171004	201710	2017	2017.7507	USAPRI	PUERTO RICAN	USA								GOV	ADMINISTRATION						GOV			0	010	010	01	1	0.0	2	1	2	-0.78671328671328	2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	20171103143000	http://www.watermarkonline.com/2017/11/03/puerto-ricos-first-lgbt-monument-undamaged-hurricane-maria/
703630627	20171004	201710	2017	2017.7507	ZWECOP	ZIMBABWE	ZWE					COP			CVL	CITIZEN						CVL			1	173	173	17	4	-5.0	5	2	5	-6.61824505082932	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171103143000	http://www.nasdaq.com/article/zimbabwe-police-arrest-us-citizen-over-mugabe-goblin-tweet-20171103-00527
703630628	20171004	201710	2017	2017.7507	ZWEGOV	ROBERT MUGABE	ZWE					GOV			GOV	MINISTRY						GOV			1	173	173	17	4	-5.0	5	2	5	-6.61824505082932	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Magamba, Limpopo, South Africa	SF	SF09	77343	-22.7722	31.1914	-1255618	4	Magamba, Limpopo, South Africa	SF	SF09	77343	-22.7722	31.1914	-1255618	20171103143000	http://www.nasdaq.com/article/zimbabwe-police-arrest-us-citizen-over-mugabe-goblin-tweet-20171103-00527
703630629	20171004	201710	2017	2017.7507	ZWEGOV	ROBERT MUGABE	ZWE					GOV			ZWE	HARARE	ZWE								1	173	173	17	4	-5.0	5	2	5	-6.61824505082932	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171103143000	http://www.nasdaq.com/article/zimbabwe-police-arrest-us-citizen-over-mugabe-goblin-tweet-20171103-00527
703630630	20171027	201710	2017	2017.8137	CHN	CHINA	CHN								BUS	TRADER						BUS			1	052	052	05	1	3.5	2	1	2	0.52356020942408	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171103143000	https://auto.economictimes.indiatimes.com/news/industry/zinc-slips-as-inventories-rise-investors-pause-after-rally/61491832
703630631	20171027	201710	2017	2017.8137	DEU	GERMANY	DEU								TUR	TURKEY	TUR								1	043	043	04	1	2.8	5	1	5	-6.71140939597315	1	Germany	GM	GM		51.5	10.5	GM	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Germany	GM	GM		51.5	10.5	GM	20171103143000	https://www.expatica.com/de/news/country-news/Germany-Turkey-prison-release_1525246.html
703630632	20171027	201710	2017	2017.8137	GOV	PRESIDENT						GOV			USA	UTAH	USA								1	030	030	03	1	4.0	1	1	1	-2.73037542662116	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171103143000	http://wtaq.com/news/articles/2017/nov/03/green-groups-sue-for-access-to-us-monument-documents-lawsuit/
703630633	20171027	201710	2017	2017.8137	IGOUNO	THE UN		UNO				IGO			DEU	BONN	DEU								0	046	046	04	1	7.0	1	1	1	-2.58064516129032	4	Townsville, Queensland, Australia	AS	AS04	40197	-19.2664	146.806	-1605526	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171103143000	http://www.climatechangenews.com/2017/11/03/adani-coal-mine-australian-state-premier-will-veto-funding-reelected/
703630634	20171027	201710	2017	2017.8137	IGOUNO	THE UN		UNO				IGO			DEU	BONN	DEU								0	046	046	04	1	7.0	4	1	4	-2.58064516129032	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171103143000	http://www.climatechangenews.com/2017/11/03/adani-coal-mine-australian-state-premier-will-veto-funding-reelected/
703630635	20171027	201710	2017	2017.8137	LEGJUD	SENATE						LEG	JUD												0	110	110	11	3	-2.0	6	1	6	-1.44124168514412	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171103143000	http://www.breitbart.com/big-government/2017/11/02/rep-matt-gaetz-says-jeff-sessions-recused-uranium-one-deal/
703630636	20171027	201710	2017	2017.8137	LEGJUD	SENATE						LEG	JUD		JUD	COUNSEL						JUD			0	020	020	02	1	3.0	10	1	10	-1.44124168514412	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171103143000	http://www.breitbart.com/big-government/2017/11/02/rep-matt-gaetz-says-jeff-sessions-recused-uranium-one-deal/
703630637	20171027	201710	2017	2017.8137	LEGJUD	SENATE						LEG	JUD		RUS	RUSSIA	RUS								0	110	110	11	3	-2.0	4	1	4	-1.44124168514412	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171103143000	http://www.breitbart.com/big-government/2017/11/02/rep-matt-gaetz-says-jeff-sessions-recused-uranium-one-deal/
703630638	20171027	201710	2017	2017.8137	PHL	QUEZON	PHL								LEG	SENATOR						LEG			1	173	173	17	4	-5.0	8	1	8	-7.67696909272183	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171103143000	https://news.mb.com.ph/2017/11/03/de-lima-appeals-for-sc-favor/
703630639	20171027	201710	2017	2017.8137	PHLGOV	PHILIPPINE	PHL					GOV													1	020	020	02	1	3.0	1	1	1	-1.82767624020888	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171103143000	https://business.mb.com.ph/2017/11/03/rival-airlines-collaborate-with-govt-to-maximize-benefits-from-travel-boom/
703630640	20171027	201710	2017	2017.8137	TUR	TURKEY	TUR								DEU	GERMANY	DEU								1	042	042	04	1	1.9	5	1	5	-6.71140939597315	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171103143000	https://www.expatica.com/de/news/country-news/Germany-Turkey-prison-release_1525246.html
703630641	20171027	201710	2017	2017.8137	TUR	TURKEY	TUR								DEUOPP	GERMANY	DEU					OPP			1	084	084	08	2	7.0	2	1	2	-6.71140939597315	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Germany	GM	GM		51.5	10.5	GM	1	Turkey	TU	TU		39.059012	34.911546	TU	20171103143000	https://www.expatica.com/de/news/country-news/Germany-Turkey-prison-release_1525246.html
703630642	20171027	201710	2017	2017.8137	TUR	TURKEY	TUR								OPP	HUMAN RIGHTS ACTIVIST						OPP			1	0841	084	08	2	7.0	2	1	2	-6.71140939597315	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Germany	GM	GM		51.5	10.5	GM	1	Turkey	TU	TU		39.059012	34.911546	TU	20171103143000	https://www.expatica.com/de/news/country-news/Germany-Turkey-prison-release_1525246.html
