705219668	20171010	201710	2017	2017.7671											CUB	CUBAN	CUB								0	1123	112	11	3	-2.0	2	1	2	-4.79452054794521	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171109043000	http://daijiworld.com/news/newsDisplay.aspx?newsID=480559
705219669	20171010	201710	2017	2017.7671											CUBGOV	CUBAN	CUB					GOV			0	1123	112	11	3	-2.0	6	1	6	-4.79452054794521	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171109043000	http://daijiworld.com/news/newsDisplay.aspx?newsID=480559
705219670	20171010	201710	2017	2017.7671	CUBGOV	CUBA	CUB					GOV			CUB	CUBAN	CUB								0	1123	112	11	3	-2.0	2	1	2	-4.79452054794521	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171109043000	http://daijiworld.com/news/newsDisplay.aspx?newsID=480559
705219671	20171010	201710	2017	2017.7671	ELI	ACTOR						ELI													1	112	112	11	3	-2.0	6	1	6	-2.8169014084507	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171109043000	https://www.yahoo.com/news/kevin-spacey-getting-cut-apos-040419201.html
705219672	20171010	201710	2017	2017.7671	ELI	ACTOR						ELI			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	2	1	2	-2.8169014084507	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171109043000	https://www.yahoo.com/news/kevin-spacey-getting-cut-apos-040419201.html
705219673	20171010	201710	2017	2017.7671	SYR	SYRIAN	SYR								LEG	PARLIAMENT						LEG			1	057	057	05	1	8.0	2	1	2	0.32258064516129	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171109043000	http://www.pulse.ng/news/world/al-assad-trump-not-invited-to-paris-climate-accord-meet-id7572726.html
705219674	20171010	201710	2017	2017.7671	SYRGOV	SYRIAN	SYR					GOV			LEG	PARLIAMENT						LEG			1	010	010	01	1	0.0	6	1	6	0.32258064516129	1	Syria	SY	SY		35	38	SY	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Syria	SY	SY		35	38	SY	20171109043000	http://www.pulse.ng/news/world/al-assad-trump-not-invited-to-paris-climate-accord-meet-id7572726.html
705219675	20171010	201710	2017	2017.7671	SYRGOV	SYRIAN	SYR					GOV			LEG	PARLIAMENT						LEG			1	057	057	05	1	8.0	4	1	4	0.32258064516129	1	Syria	SY	SY		35	38	SY	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171109043000	http://www.pulse.ng/news/world/al-assad-trump-not-invited-to-paris-climate-accord-meet-id7572726.html
705219676	20171010	201710	2017	2017.7671	TJK	TAJIKISTAN	TJK								GOV	GOVERNMENT						GOV			1	139	139	13	3	-7.0	8	1	8	-5.50161812297735	4	Moskovskaya, Stavropol'skiy Kray, Russia	RS	RS70	25099	45.2842	41.9103	-2960553	4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	20171109043000	https://akipress.com/news:598609
705219677	20171010	201710	2017	2017.7671	TJK	TAJIKISTAN	TJK								GOV	GOVERNMENT						GOV			1	139	139	13	3	-7.0	2	1	2	-5.50161812297735	4	Moskovskaya, Stavropol'skiy Kray, Russia	RS	RS70	25099	45.2842	41.9103	-2960553	4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	4	Moskovskaya, Stavropol'skiy Kray, Russia	RS	RS70	25099	45.2842	41.9103	-2960553	20171109043000	https://akipress.com/news:598609
705219678	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA								ELI	ACTOR						ELI			1	180	180	18	4	-9.0	4	1	4	-2.8169014084507	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171109043000	https://www.yahoo.com/news/kevin-spacey-getting-cut-apos-040419201.html
705219679	20171010	201710	2017	2017.7671	USAELI	UNITED STATES	USA					ELI			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	2	1	2	-2.8169014084507	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171109043000	https://www.yahoo.com/news/kevin-spacey-getting-cut-apos-040419201.html
705219680	20171102	201711	2017	2017.8274											USA	OKLAHOMA	USA								1	020	020	02	1	3.0	5	1	5	-0.9009009009009	0								3	Elk City, Oklahoma, United States	US	USOK		35.412	-99.4043	1092527	3	Elk City, Oklahoma, United States	US	USOK		35.412	-99.4043	1092527	20171109043000	http://www.kecofm.com/2017/11/08/filing-voting-and-early-voting-is-here/
705219681	20171102	201711	2017	2017.8274	CVL	VOTER						CVL			USA	OKLAHOMA	USA								1	020	020	02	1	3.0	5	1	5	-0.9009009009009	3	Elk City, Oklahoma, United States	US	USOK	OK009	35.412	-99.4043	1092527	3	Elk City, Oklahoma, United States	US	USOK		35.412	-99.4043	1092527	3	Elk City, Oklahoma, United States	US	USOK		35.412	-99.4043	1092527	20171109043000	http://www.kecofm.com/2017/11/08/filing-voting-and-early-voting-is-here/
705219682	20171102	201711	2017	2017.8274	LEG	HOUSE OF REPRESENTATIVES						LEG													1	190	190	19	4	-10.0	2	1	2	-3.90720390720391	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171109043000	https://www.vosizneias.com/284322/2017/11/08/chicago-will-tax-reform-end-the-american-dream-of-owning-a-home/
705219683	20171102	201711	2017	2017.8274	LEG	HOUSE OF REPRESENTATIVES						LEG													1	190	190	19	4	-10.0	4	1	4	-3.90720390720391	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	0								3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20171109043000	https://www.vosizneias.com/284322/2017/11/08/chicago-will-tax-reform-end-the-american-dream-of-owning-a-home/
705219684	20171108	201711	2017	2017.8438											KHMMIL	CAMBODIA	KHM					MIL			1	043	043	04	1	2.8	2	1	2	0.843881856540088	0								4	Preah, KâóThum, Cambodia	CB	CB05	12396	13.5943	105.063	-1028841	4	Preah, KâóThum, Cambodia	CB	CB05	12396	13.5943	105.063	-1028841	20171109043000	http://www.phnompenhpost.com/national/russia-drills
705219685	20171108	201711	2017	2017.8438	AUS	AUSTRALIAN	AUS								GOV	FOREIGN MINIST						GOV			1	040	040	04	1	1.0	2	1	2	3.3259423503326	1	Australia	AS	AS		-25	135	AS	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Australia	AS	AS		-25	135	AS	20171109043000	http://vietnamnews.vn/politics-laws/417189/deputy-pm-minh-receives-australian-fm.html
705219686	20171108	201711	2017	2017.8438	AUSGOV	AUSTRALIAN	AUS					GOV			GOV	FOREIGN MINIST						GOV			1	040	040	04	1	1.0	3	1	3	3.3259423503326	1	Australia	AS	AS		-25	135	AS	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Australia	AS	AS		-25	135	AS	20171109043000	http://vietnamnews.vn/politics-laws/417189/deputy-pm-minh-receives-australian-fm.html
705219687	20171108	201711	2017	2017.8438	GOV	MINIST OF PETROLEUM						GOV			LKA	SRI LANKA	LKA								1	084	084	08	2	7.0	2	1	2	-6.69456066945607	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20171109043000	http://www.lankanewspapers.com/2017/11/09/neither-president-pm-pressured-arjuna/
705219688	20171108	201711	2017	2017.8438	GOV	MINIST OF PETROLEUM						GOV			LKAGOV	MAITHRIPALA SIRISENA	LKA					GOV			1	010	010	01	1	0.0	6	1	6	-6.69456066945607	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20171109043000	http://www.lankanewspapers.com/2017/11/09/neither-president-pm-pressured-arjuna/
705219689	20171108	201711	2017	2017.8438	GOV	MINIST OF PETROLEUM						GOV			LKAGOV	MAITHRIPALA SIRISENA	LKA					GOV			1	084	084	08	2	7.0	4	1	4	-6.69456066945607	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20171109043000	http://www.lankanewspapers.com/2017/11/09/neither-president-pm-pressured-arjuna/
705219690	20171108	201711	2017	2017.8438	GOV	GOVERNMENT						GOV			SAS	SOUTH ASIA	SAS								1	160	160	16	4	-4.0	10	1	10	-3.20512820512821	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20171109043000	http://www.lankanewspapers.com/2017/11/09/saitm%E2%80%88abolished-parents-call-off-fast-unto-death/
705219691	20171108	201711	2017	2017.8438	JUD	HIGH COURT						JUD			LEG	SENATE						LEG			1	053	053	05	1	3.8	5	1	5	-3.79008746355685	0								0								0								20171109043000	http://news2.onlinenigeria.com/news/general/675403-misau-igp-appears-before-senate-says-he-he-has-nothing-to-hide.html
705219692	20171108	201711	2017	2017.8438	KHMMIL	CAMBODIA	KHM					MIL													1	042	042	04	1	1.9	2	1	2	0.843881856540088	4	Koh Rong, Kaôong, Cambodia	CB	CB08	12370	10.745	103.256	-1023914	0								4	Koh Rong, Kaôong, Cambodia	CB	CB08	12370	10.745	103.256	-1023914	20171109043000	http://www.phnompenhpost.com/national/russia-drills
705219693	20171109	201711	2017	2017.8466											AFR	AFRICA	AFR								1	040	040	04	1	1.0	1	1	1	-0.44052863436123	0								4	Nyoka, Eastern Cape, South Africa	SF	SF05	77321	-31.6133	28.3604	-1268465	4	Nyoka, Eastern Cape, South Africa	SF	SF05	77321	-31.6133	28.3604	-1268465	20171109043000	https://www.news24.com/Africa/Zimbabwe/latest-we-wont-allow-mugabe-to-make-zanu-pf-his-own-property-war-veterans-vow-20171109
705219694	20171109	201711	2017	2017.8466											AFR	AFRICA	AFR								1	040	040	04	1	1.0	1	1	1	-0.44052863436123	0								4	Nyoka, Eastern Cape, South Africa	SF	SF05	77321	-31.6133	28.3604	-1268465	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171109043000	https://www.news24.com/Africa/Zimbabwe/latest-we-wont-allow-mugabe-to-make-zanu-pf-his-own-property-war-veterans-vow-20171109
705219695	20171109	201711	2017	2017.8466											AFR	AFRICA	AFR								1	040	040	04	1	1.0	4	1	4	-0.44052863436123	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171109043000	https://www.news24.com/Africa/Zimbabwe/latest-we-wont-allow-mugabe-to-make-zanu-pf-his-own-property-war-veterans-vow-20171109
705219696	20171109	201711	2017	2017.8466											AFRCVL	AFRICA	AFR					CVL			1	014	014	01	1	0.0	6	1	6	4.03726708074534	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171109043000	https://www.fin24.com/Tech/Companies/africas-journey-toward-fourth-industrial-revolution-begins-with-youth-20171109-2
705219697	20171109	201711	2017	2017.8466											ARE	DUBAI	ARE								1	042	042	04	1	1.9	5	1	5	0.865800865800866	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171109043000	http://www.sundaytimes.lk/article/1034530/naveska-lady-oil-tanker-docks-at-muthurajawela
705219698	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								0	014	014	01	1	0.0	4	1	4	-1.06544901065449	0								4	Blatherskite Park, Northern Territory, Australia	AS	AS03	5120	-23.7389	133.862	11348814	4	Blatherskite Park, Northern Territory, Australia	AS	AS03	5120	-23.7389	133.862	11348814	20171109043000	http://www.abc.net.au/news/rural/2017-11-09/alice-springs-rodeo-revival/9132146
705219699	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	0.82372322899506	0								4	Mount Gambier, South Australia, Australia	AS	AS05	5320	-37.8318	140.779	-1589313	4	Mount Gambier, South Australia, Australia	AS	AS05	5320	-37.8318	140.779	-1589313	20171109043000	http://www.portlincolntimes.com.au/story/5044149/murrays-life-of-surf-n-turf-on-ep/
705219700	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	8	1	8	0.82372322899506	0								4	Sunshine Coast, Queensland, Australia	AS	AS04	154693	-26.5	153	-1602923	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171109043000	http://www.portlincolntimes.com.au/story/5044149/murrays-life-of-surf-n-turf-on-ep/
705219701	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	0.82372322899506	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171109043000	http://www.portlincolntimes.com.au/story/5044149/murrays-life-of-surf-n-turf-on-ep/
705219702	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	060	060	06	2	6.0	10	1	10	-0.28490028490029	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171109043000	http://www.adelaidenow.com.au/business/sabased-coopers-brewery-toasts-strong-beer-sales/news-story/ec4e64dd479e15d4c37a818138a4109c?nk=d4314fcf29687e5eb926c5d5d0e6829b-1510201058
705219703	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	071	071	07	2	7.4	8	2	8	-3.04347826086956	0								4	Sydney Harbour, New South Wales, Australia	AS	AS02	5114	-33.8667	151.25	-1603141	4	Sydney Harbour, New South Wales, Australia	AS	AS02	5114	-33.8667	151.25	-1603141	20171109043000	http://www.theaustralian.com.au/news/latest-news/nsw-woman-sentenced-for-defrauding-union/news-story/0b2b86cce58bee870cabbcb597366ea8?nk=fb104ba6ea02dc58803ffdd70e358622-1510201047
705219704	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	8	2	8	-3.04347826086956	0								4	Sydney Harbour, New South Wales, Australia	AS	AS02	5114	-33.8667	151.25	-1603141	4	Sydney Harbour, New South Wales, Australia	AS	AS02	5114	-33.8667	151.25	-1603141	20171109043000	http://www.theaustralian.com.au/news/latest-news/nsw-woman-sentenced-for-defrauding-union/news-story/0b2b86cce58bee870cabbcb597366ea8?nk=fb104ba6ea02dc58803ffdd70e358622-1510201047
705219705	20171109	201711	2017	2017.8466											AUS	AUSTRALIAN	AUS								1	190	190	19	4	-10.0	6	1	6	-1.06544901065449	0								4	Harts Range, Northern Territory, Australia	AS	AS03	154722	-14.7167	134.283	-1577672	4	Harts Range, Northern Territory, Australia	AS	AS03	154722	-14.7167	134.283	-1577672	20171109043000	http://www.abc.net.au/news/rural/2017-11-09/alice-springs-rodeo-revival/9132146
705219706	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	4	1	4	-1.06544901065449	0								4	Blatherskite Park, Northern Territory, Australia	AS	AS03	5120	-23.7389	133.862	11348814	4	Blatherskite Park, Northern Territory, Australia	AS	AS03	5120	-23.7389	133.862	11348814	20171109043000	http://www.abc.net.au/news/rural/2017-11-09/alice-springs-rodeo-revival/9132146
705219707	20171109	201711	2017	2017.8466											AUS	SYDNEY	AUS								1	190	190	19	4	-10.0	8	1	8	-9.53608247422684	0								1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20171109043000	http://www.vir.com.vn/sydney-school-crash-driver-deeply-sorry-for-tragedy.html
705219708	20171109	201711	2017	2017.8466											BUS	BUSINESS						BUS			1	013	013	01	1	0.4	10	1	10	4.03225806451613	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20171109043000	http://www.adelaidenow.com.au/messenger/lovelocal/kik-coffee-opens-third-cafe-at-old-royal-adelaide-hospital/news-story/9b2bb1cdeb08a4dc9ac1c2cf0d83f207?nk=468a81b3ec3a0d34109d85793b9100c9-1510201008
705219709	20171109	201711	2017	2017.8466											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	6	1	6	-0.49164208456244	0								4	Smyrna, Izmir, Turkey	TU	TU35	27937	38.4104	27.142	-755097	4	Smyrna, Izmir, Turkey	TU	TU35	27937	38.4104	27.142	-755097	20171109043000	http://www.mdjonline.com/news/four-races-headed-to-dec-runoff/article_88a70818-c4ed-11e7-8d39-1f9653adbed9.html
705219710	20171109	201711	2017	2017.8466											BUS	COMPANY						BUS			0	043	043	04	1	2.8	10	1	10	-5.30209617755857	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109043000	https://www.fastcompany.com/40493814/smear-campaign-or-not-tech-investor-shervin-pishevar-really-was-arrested-earlier-this-year
705219711	20171109	201711	2017	2017.8466											BUS	COMPANIES						BUS			1	043	043	04	1	2.8	10	1	10	2.63157894736842	0								1	Suriname	NS	NS		4	-56	NS	1	Suriname	NS	NS		4	-56	NS	20171109043000	http://curacaochronicle.com/politics/suriname-delegation-on-an-exploratory-visit-in-curacao/
705219712	20171109	201711	2017	2017.8466											BUS	BUSINESS						BUS			1	046	046	04	1	7.0	5	1	5	2.63157894736842	0								1	Suriname	NS	NS		4	-56	NS	1	Suriname	NS	NS		4	-56	NS	20171109043000	http://curacaochronicle.com/politics/suriname-delegation-on-an-exploratory-visit-in-curacao/
705219713	20171109	201711	2017	2017.8466											BUS	BUSINESS						BUS			1	070	070	07	2	7.0	10	1	10	4.03225806451613	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20171109043000	http://www.adelaidenow.com.au/messenger/lovelocal/kik-coffee-opens-third-cafe-at-old-royal-adelaide-hospital/news-story/9b2bb1cdeb08a4dc9ac1c2cf0d83f207?nk=468a81b3ec3a0d34109d85793b9100c9-1510201008
705219714	20171109	201711	2017	2017.8466											CAN	MONTREAL	CAN								1	192	192	19	4	-9.5	7	1	7	-2.60047281323877	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20171109043000	http://montreal.ctvnews.ca/condo-developers-say-plante-s-plans-for-low-cost-housing-will-hurt-economy-1.3669826
705219715	20171109	201711	2017	2017.8466											CHN	CHINA	CHN								0	036	036	03	1	4.0	4	1	2	2.00210748155954	0								4	Quy Nhon, Tinh Binh Dinh, Vietnam, Republic Of	VM	VM46	32227	13.7667	109.233	-3727579	4	Quy Nhon, Tinh Binh Dinh, Vietnam, Republic Of	VM	VM46	32227	13.7667	109.233	-3727579	20171109043000	http://www.globaltimes.cn/content/1074321.shtml
705219716	20171109	201711	2017	2017.8466											CHN	CHINA	CHN								0	036	036	03	1	4.0	2	1	2	2.00210748155954	0								1	China	CH	CH		35	105	CH	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20171109043000	http://www.globaltimes.cn/content/1074321.shtml
705219717	20171109	201711	2017	2017.8466											CHN	CHINA	CHN								1	042	042	04	1	1.9	1	1	1	-1.32042253521127	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	North Korea	KN	KN		40	127	KN	20171109043000	https://www.bloomberg.com/news/articles/2017-11-09/trump-s-250-billion-china-haul-is-big-number-little-substance
705219718	20171109	201711	2017	2017.8466											CHN	CHINA	CHN								1	042	042	04	1	1.9	2	1	2	0.7177033492823	0								1	China	CH	CH		35	105	CH	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171109043000	http://www.tribuneindia.com/news/world/xi-jinping-holds-talks-with-donald-trump/494975.html
705219719	20171109	201711	2017	2017.8466											CHN	CHINA	CHN								1	043	043	04	1	2.8	2	1	2	-1.32042253521127	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	North Korea	KN	KN		40	127	KN	20171109043000	https://www.bloomberg.com/news/articles/2017-11-09/trump-s-250-billion-china-haul-is-big-number-little-substance
705219720	20171109	201711	2017	2017.8466											CHN	SHANGHAI	CHN								1	080	080	08	2	5.0	8	1	8	-5.58035714285715	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	1	Germany	GM	GM		51.5	10.5	GM	20171109043000	http://www.jwire.com.au/kristallnacht-remembered/
705219721	20171109	201711	2017	2017.8466											CHN	SHANGHAI	CHN								1	080	080	08	2	5.0	2	1	2	-5.58035714285715	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171109043000	http://www.jwire.com.au/kristallnacht-remembered/
705219722	20171109	201711	2017	2017.8466											CHRPRO210	LUTHERAN				CHR	PRO				0	010	010	01	1	0.0	6	1	6	-1.70454545454545	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171109043000	https://www.atlasobscura.com/articles/wizard-clip-west-virginia-priest-field
705219723	20171109	201711	2017	2017.8466											CHRPRO210	LUTHERAN				CHR	PRO				0	010	010	01	1	0.0	4	1	4	-1.70454545454545	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171109043000	https://www.atlasobscura.com/articles/wizard-clip-west-virginia-priest-field
705219724	20171109	201711	2017	2017.8466											CHRPRO210	LUTHERAN				CHR	PRO				0	020	020	02	1	3.0	6	1	6	-1.70454545454545	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171109043000	https://www.atlasobscura.com/articles/wizard-clip-west-virginia-priest-field
