704512121	20161107	201611	2016	2016.8411	MIL	MILITARY						MIL			USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	-1.30452507134122	1	Iraq	IZ	IZ		33	44	IZ	3	Army War College, District of Columbia, United States	US	USDC		38.8634	-77.0169	531541	3	Army War College, District of Columbia, United States	US	USDC		38.8634	-77.0169	531541	20171107031500	http://www.theamericanconservative.com/articles/u-s-commandos-training-right-on-russias-doorstep/
704512122	20161107	201611	2016	2016.8411	RUS	RUSSIAN	RUS								EUR	EUROPE	EUR								1	031	031	03	1	5.2	7	1	7	0.33898305084746	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171107031500	https://eadaily.com/en/news/2017/11/04/europe-will-not-take-any-notice-of-southern-gas-corridor
704512123	20161107	201611	2016	2016.8411	RUS	RUSSIAN	RUS								EUR	EUROPE	EUR								1	031	031	03	1	5.2	1	1	1	0.33898305084746	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171107031500	https://eadaily.com/en/news/2017/11/04/europe-will-not-take-any-notice-of-southern-gas-corridor
704512124	20161107	201611	2016	2016.8411	RUS	RUSSIA	RUS								USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	-1.30452507134122	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	National Defense University, District of Columbia, United States	US	USDC		38.8723	-77.0164	531343	3	National Defense University, District of Columbia, United States	US	USDC		38.8723	-77.0164	531343	20171107031500	http://www.theamericanconservative.com/articles/u-s-commandos-training-right-on-russias-doorstep/
704512125	20161107	201611	2016	2016.8411	RUS	RUSSIA	RUS								USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	-1.30452507134122	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	National Defense University, District of Columbia, United States	US	USDC		38.8723	-77.0164	531343	20171107031500	http://www.theamericanconservative.com/articles/u-s-commandos-training-right-on-russias-doorstep/
704512126	20161107	201611	2016	2016.8411	TUR	TURKEY	TUR								CYP	CYPRUS	CYP								0	071	071	07	2	7.4	4	1	4	-1.65662650602409	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Paphos, Cyprus (general), Cyprus	CY	CY00	14811	34.7667	32.4167	-2738671	4	Paphos, Cyprus (general), Cyprus	CY	CY00	14811	34.7667	32.4167	-2738671	20171107031500	https://www.legalbusiness.co.uk/countries/cyprus/return-of-the-black-dog-hard-times-return-for-cyprus-legal-community/
704512127	20161107	201611	2016	2016.8411	TUR	TURKEY	TUR								CYP	CYPRUS	CYP								0	071	071	07	2	7.4	1	1	1	-1.65662650602409	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171107031500	https://www.legalbusiness.co.uk/countries/cyprus/return-of-the-black-dog-hard-times-return-for-cyprus-legal-community/
704512128	20161107	201611	2016	2016.8411	TUR	TURKEY	TUR								MYS	SABAH	MYS								1	010	010	01	1	0.0	3	1	3	0.33898305084746	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171107031500	https://eadaily.com/en/news/2017/11/04/europe-will-not-take-any-notice-of-southern-gas-corridor
704512129	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			0	043	043	04	1	2.8	1	1	1	-1.30452507134122	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107031500	http://www.theamericanconservative.com/articles/u-s-commandos-training-right-on-russias-doorstep/
704512130	20161107	201611	2016	2016.8411	USA	WASHINGTON	USA								EDU	UNIVERSITY						EDU			0	043	043	04	1	2.8	2	1	2	-1.30452507134122	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	National Defense University, District of Columbia, United States	US	USDC		38.8723	-77.0164	531343	3	National Defense University, District of Columbia, United States	US	USDC		38.8723	-77.0164	531343	20171107031500	http://www.theamericanconservative.com/articles/u-s-commandos-training-right-on-russias-doorstep/
704512131	20161107	201611	2016	2016.8411	USA	WASHINGTON	USA								ELI	RETIRED						ELI			0	043	043	04	1	2.8	1	1	1	-1.30452507134122	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107031500	http://www.theamericanconservative.com/articles/u-s-commandos-training-right-on-russias-doorstep/
704512132	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								ELI	RETIRED						ELI			0	043	043	04	1	2.8	1	1	1	-1.30452507134122	3	National Defense University, District of Columbia, United States	US	USDC	DC001	38.8723	-77.0164	531343	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	National Defense University, District of Columbia, United States	US	USDC		38.8723	-77.0164	531343	20171107031500	http://www.theamericanconservative.com/articles/u-s-commandos-training-right-on-russias-doorstep/
704512133	20161107	201611	2016	2016.8411	USA	WASHINGTON	USA								ELI	RETIRED						ELI			0	043	043	04	1	2.8	3	1	3	-1.30452507134122	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	National Defense University, District of Columbia, United States	US	USDC		38.8723	-77.0164	531343	20171107031500	http://www.theamericanconservative.com/articles/u-s-commandos-training-right-on-russias-doorstep/
704512134	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								KOR	SOUTH KOREA	KOR								0	061	061	06	2	6.4	5	1	5	-2.44200244200244	2	California, United States	US	USCA		36.17	-119.746	CA	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	2	California, United States	US	USCA		36.17	-119.746	CA	20171107031500	http://www.latimes.com/world/asia/la-fg-korea-us-trade-20171106-story.html
704512135	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								MIL	MILITARY						MIL			0	040	040	04	1	1.0	1	1	1	-1.30452507134122	3	Army War College, District of Columbia, United States	US	USDC	DC001	38.8634	-77.0169	531541	3	Army War College, District of Columbia, United States	US	USDC		38.8634	-77.0169	531541	3	Army War College, District of Columbia, United States	US	USDC		38.8634	-77.0169	531541	20171107031500	http://www.theamericanconservative.com/articles/u-s-commandos-training-right-on-russias-doorstep/
704512136	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								MIL	MILITARY						MIL			0	040	040	04	1	1.0	1	1	1	-1.30452507134122	3	Army War College, District of Columbia, United States	US	USDC	DC001	38.8634	-77.0169	531541	1	Iraq	IZ	IZ		33	44	IZ	3	Army War College, District of Columbia, United States	US	USDC		38.8634	-77.0169	531541	20171107031500	http://www.theamericanconservative.com/articles/u-s-commandos-training-right-on-russias-doorstep/
704512137	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	043	043	04	1	2.8	1	1	1	-1.30452507134122	3	National Defense University, District of Columbia, United States	US	USDC	DC001	38.8723	-77.0164	531343	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	National Defense University, District of Columbia, United States	US	USDC		38.8723	-77.0164	531343	20171107031500	http://www.theamericanconservative.com/articles/u-s-commandos-training-right-on-russias-doorstep/
704512138	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	043	043	04	1	2.8	1	1	1	-1.30452507134122	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	National Defense University, District of Columbia, United States	US	USDC		38.8723	-77.0164	531343	20171107031500	http://www.theamericanconservative.com/articles/u-s-commandos-training-right-on-russias-doorstep/
704512139	20161107	201611	2016	2016.8411	sen	SENA			sen						INDGOV	BIHAR	IND					GOV			0	051	051	05	1	3.4	10	1	10	-2.90322580645162	0								0								0								20171107031500	http://www.dnaindia.com/mumbai/report-min-apologises-for-sexist-remark-2558188
704512140	20171008	201710	2017	2017.7616	CYPJUD	CYPRIOT	CYP					JUD			CYP	CYPRUS	CYP								0	020	020	02	1	3.0	10	1	10	-1.65662650602409	4	Larnaca, Larnaca, Cyprus	CY	CY03	14808	34.9167	33.6292	-2738479	4	Larnaca, Larnaca, Cyprus	CY	CY03	14808	34.9167	33.6292	-2738479	4	Larnaca, Larnaca, Cyprus	CY	CY03	14808	34.9167	33.6292	-2738479	20171107031500	https://www.legalbusiness.co.uk/countries/cyprus/return-of-the-black-dog-hard-times-return-for-cyprus-legal-community/
704512141	20171008	201710	2017	2017.7616	EGY	EGYPT	EGY																		1	015	015	01	1	0.0	4	1	4	-5.14851485148515	1	Egypt	EG	EG		27	30	EG	0								1	Egypt	EG	EG		27	30	EG	20171107031500	http://www.reddeeradvocate.com/news/drug-dealer-who-says-constitutional-rights-violated-in-court/
704512142	20171008	201710	2017	2017.7616	GOV	CHIEF EXECUTIVE						GOV													1	111	111	11	3	-2.0	10	1	10	0.73126142595978	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20171107031500	http://www.firstpost.com/business/royal-enfield-to-launch-heavyweight-bike-today-to-take-on-harley-davidsons-popular-street-750-in-india-4196723.html
704512143	20171008	201710	2017	2017.7616	GOV	GOVERNMENT						GOV			USA	CALIFORNIA	USA								1	030	030	03	1	4.0	3	1	3	0.564971751412428	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20171107031500	http://www.mercurynews.com/2017/11/06/first-self-driving-shuttle-on-public-roads-to-launch-in-las-vegas/
704512144	20171008	201710	2017	2017.7616	GOV	CHIEF EXECUTIVE						GOV			USAMED	REUTERS	USA					MED			1	010	010	01	1	0.0	4	1	4	0.73126142595978	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	1	India	IN	IN		20	77	IN	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20171107031500	http://www.firstpost.com/business/royal-enfield-to-launch-heavyweight-bike-today-to-take-on-harley-davidsons-popular-street-750-in-india-4196723.html
704512145	20171008	201710	2017	2017.7616	GOV	CHIEF EXECUTIVE						GOV			USAMED	REUTERS	USA					MED			1	010	010	01	1	0.0	4	1	4	0.73126142595978	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171107031500	http://www.firstpost.com/business/royal-enfield-to-launch-heavyweight-bike-today-to-take-on-harley-davidsons-popular-street-750-in-india-4196723.html
704512146	20171008	201710	2017	2017.7616	GOV	CHIEF EXECUTIVE						GOV			USAMED	REUTERS	USA					MED			1	010	010	01	1	0.0	2	1	2	0.73126142595978	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171107031500	http://www.firstpost.com/business/royal-enfield-to-launch-heavyweight-bike-today-to-take-on-harley-davidsons-popular-street-750-in-india-4196723.html
704512147	20171008	201710	2017	2017.7616	IRQ	BAGHDAD	IRQ																		1	160	160	16	4	-4.0	4	1	4	-3.90173410404624	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	0								4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171107031500	https://www.todayonline.com/world/iraq-cabinet-plans-cut-kurdistan-share-2018-federal-budget
704512148	20171008	201710	2017	2017.7616	IRQ	IRAQ	IRQ								GOV	GOVERNMENT						GOV			1	160	160	16	4	-4.0	4	1	4	-3.90173410404624	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171107031500	https://www.todayonline.com/world/iraq-cabinet-plans-cut-kurdistan-share-2018-federal-budget
704512149	20171008	201710	2017	2017.7616	IRQ	IRAQ	IRQ								MIL	MILITARY						MIL			1	190	190	19	4	-10.0	2	1	2	-3.90173410404624	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171107031500	https://www.todayonline.com/world/iraq-cabinet-plans-cut-kurdistan-share-2018-federal-budget
704512150	20171008	201710	2017	2017.7616	IRQ	BAGHDAD	IRQ								MIL	MILITARY						MIL			1	190	190	19	4	-10.0	6	1	6	-3.90173410404624	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	4	Erbil, Liwa' Irbil, Iraq	IZ	IZ11	123554	36.1926	44.0106	-3106433	20171107031500	https://www.todayonline.com/world/iraq-cabinet-plans-cut-kurdistan-share-2018-federal-budget
704512151	20171008	201710	2017	2017.7616	IRQ	BAGHDAD	IRQ								MIL	MILITARY						MIL			1	190	190	19	4	-10.0	2	1	2	-3.90173410404624	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	20171107031500	https://www.todayonline.com/world/iraq-cabinet-plans-cut-kurdistan-share-2018-federal-budget
704512152	20171008	201710	2017	2017.7616	IRQ	BAGHDAD	IRQ								MIL	MILITARY						MIL			1	192	192	19	4	-9.5	8	1	8	-3.90173410404624	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	20171107031500	https://www.todayonline.com/world/iraq-cabinet-plans-cut-kurdistan-share-2018-federal-budget
704512153	20171008	201710	2017	2017.7616	IRQ	IRAQ	IRQ								MIL	MILITARY						MIL			1	192	192	19	4	-9.5	2	1	2	-3.90173410404624	4	Erbil, Liwa' Irbil, Iraq	IZ	IZ11	123554	36.1926	44.0106	-3106433	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	20171107031500	https://www.todayonline.com/world/iraq-cabinet-plans-cut-kurdistan-share-2018-federal-budget
704512154	20171008	201710	2017	2017.7616	IRQ	IRAQI	IRQ								kur	KURD			kur						0	071	071	07	2	7.4	4	1	4	-3.90173410404624	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171107031500	https://www.todayonline.com/world/iraq-cabinet-plans-cut-kurdistan-share-2018-federal-budget
704512155	20171008	201710	2017	2017.7616	IRQ	IRAQI	IRQ								kur	KURD			kur						0	192	192	19	4	-9.5	4	1	4	-3.90173410404624	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171107031500	https://www.todayonline.com/world/iraq-cabinet-plans-cut-kurdistan-share-2018-federal-budget
704512156	20171008	201710	2017	2017.7616	IRQGOV	IRAQI	IRQ					GOV			IRQ	BAGHDAD	IRQ								0	071	071	07	2	7.4	6	1	6	-3.90173410404624	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171107031500	https://www.todayonline.com/world/iraq-cabinet-plans-cut-kurdistan-share-2018-federal-budget
704512157	20171008	201710	2017	2017.7616	IRQGOV	IRAQI	IRQ					GOV			kur	KURD			kur						0	192	192	19	4	-9.5	6	1	6	-3.90173410404624	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171107031500	https://www.todayonline.com/world/iraq-cabinet-plans-cut-kurdistan-share-2018-federal-budget
704512158	20171008	201710	2017	2017.7616	REL	BISHOP									USA	CALIFORNIA	USA								1	030	030	03	1	4.0	3	1	3	0.564971751412428	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20171107031500	http://www.mercurynews.com/2017/11/06/first-self-driving-shuttle-on-public-roads-to-launch-in-las-vegas/
704512159	20171008	201710	2017	2017.7616	REL	BISHOP									USA	UNITED STATES	USA								1	030	030	03	1	4.0	2	1	2	0.564971751412428	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171107031500	http://www.mercurynews.com/2017/11/06/first-self-driving-shuttle-on-public-roads-to-launch-in-las-vegas/
704512160	20171008	201710	2017	2017.7616	USA	CALIFORNIA	USA																		1	1712	171	17	4	-9.2	4	1	4	-2.23684210526316	3	Sonoma County, California, United States	US	USCA	CA097	38.55	-122.901	1657246	0								2	California, United States	US	USCA		36.17	-119.746	CA	20171107031500	http://www.pressdemocrat.com/news/local/7606846-181/sonoma-county-supervisors-santa-rosa
