704136494	20161105	201611	2016	2016.8356	USA	UNITED STATES	USA								USAEDU	UNITED STATES	USA					EDU			1	190	190	19	4	-10.0	2	1	2	-1.41843971631205	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171105204500	http://www.mysuncoast.com/florida-house-of-representatives-consider-bullying-bill/article_a46046a2-c252-11e7-8e5f-9b55b6bc74cb.html
704136495	20171006	201710	2017	2017.7562	AGR	FARMER						AGR			GBR	BRITISH	GBR								1	046	046	04	1	7.0	10	1	10	3.44036697247707	5	Herefordshire, Herefordshire, United Kingdom	UK	UKF7	40113	52.0833	-2.75	-2598551	5	Herefordshire, Herefordshire, United Kingdom	UK	UKF7	40113	52.0833	-2.75	-2598551	5	Herefordshire, Herefordshire, United Kingdom	UK	UKF7	40113	52.0833	-2.75	-2598551	20171105204500	http://www.ledburyreporter.co.uk/news/15640003.Importance_and_value_of_British_farming_showcased_in_the_House_of_Commons/
704136496	20171006	201710	2017	2017.7562	BUS	COMPANIES						BUS													1	127	127	12	3	-5.0	10	1	10	-2.18978102189781	0								0								0								20171105204500	https://www.westernjournalism.com/sears-announces-plans-close-63-us-stores/
704136497	20171006	201710	2017	2017.7562	GBR	BRITISH	GBR								AGR	FARMER						AGR			1	046	046	04	1	7.0	10	1	10	3.44036697247707	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	20171105204500	http://www.ledburyreporter.co.uk/news/15640003.Importance_and_value_of_British_farming_showcased_in_the_House_of_Commons/
704136498	20171006	201710	2017	2017.7562	GBR	BRITISH	GBR								AGR	FARMER						AGR			1	051	051	05	1	3.4	10	1	10	3.44036697247707	5	Herefordshire, Herefordshire, United Kingdom	UK	UKF7	40113	52.0833	-2.75	-2598551	5	Herefordshire, Herefordshire, United Kingdom	UK	UKF7	40113	52.0833	-2.75	-2598551	5	Herefordshire, Herefordshire, United Kingdom	UK	UKF7	40113	52.0833	-2.75	-2598551	20171105204500	http://www.ledburyreporter.co.uk/news/15640003.Importance_and_value_of_British_farming_showcased_in_the_House_of_Commons/
704136499	20171006	201710	2017	2017.7562	USA	THE US	USA								COP	POLICE						COP			0	112	112	11	3	-2.0	10	1	10	-5.859375	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171105204500	http://www.mirror.co.uk/news/world-news/suspected-paedophile-accused-using-ice-11473096
704136500	20171006	201710	2017	2017.7562	USA	THE US	USA								COP	POLICE						COP			0	180	180	18	4	-9.0	10	1	10	-5.859375	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171105204500	http://www.mirror.co.uk/news/world-news/suspected-paedophile-accused-using-ice-11473096
704136501	20171029	201710	2017	2017.8192	MNCUSA	MICROSOFT	USA					MNC													0	020	020	02	1	3.0	3	1	3	-0.19323671497584	4	Nanking, Jiangsu, China	CH	CH04	13144	32.0617	118.778	-1919548	0								4	Nanking, Jiangsu, China	CH	CH04	13144	32.0617	118.778	-1919548	20171105204500	http://www.mercurynews.com/2017/11/05/san-jose-park-dedicated-to-iris-chang-could-be-delayed-by-microsoft-project/
704136502	20171029	201710	2017	2017.8192	MNCUSA	MICROSOFT	USA					MNC													0	020	020	02	1	3.0	7	1	7	-0.19323671497584	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20171105204500	http://www.mercurynews.com/2017/11/05/san-jose-park-dedicated-to-iris-chang-could-be-delayed-by-microsoft-project/
704136503	20171029	201710	2017	2017.8192	USA	UNITED STATES	USA																		1	110	110	11	3	-2.0	4	1	4	-2.66457680250784	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171105204500	http://www.erienewsnow.com/story/36767725/brazile-i-found-no-evidence-democratic-primary-was-rigged
704136504	20171029	201710	2017	2017.8192	idg	INDIGENOUS			idg						IND	NEW DELHI	IND								1	173	173	17	4	-5.0	3	1	3	-5.85365853658537	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20171105204500	http://www.dailyexcelsior.com/will-go-for-nirbhaya-missile-trial-next-week-drdo-chief-2/
704136505	20171104	201711	2017	2017.8329											KOR	SOUTH KOREA	KOR								1	141	141	14	3	-6.5	2	1	2	-7.30337078651687	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105204500	http://www.thestandard.com.hk/section-news.php?id=189277
704136506	20171104	201711	2017	2017.8329											MYS	MALAYSIA	MYS								1	046	046	04	1	7.0	2	1	2	3.98230088495575	0								4	Kota Marudu, Sabah, Malaysia	MY	MY16	37410	6.41667	116.75	9133237	4	Kota Marudu, Sabah, Malaysia	MY	MY16	37410	6.41667	116.75	9133237	20171105204500	http://www.theborneopost.com/2017/11/06/govt-committed-to-realising-aspirations-of-youth-through-tn50/
704136507	20171104	201711	2017	2017.8329	CVL	VILLAGE						CVL													1	010	010	01	1	0.0	1	1	1	0	4	Borneo, Malaysia (general), Malaysia	MY	MY00	18585	1	114	-2359175	0								4	Borneo, Malaysia (general), Malaysia	MY	MY00	18585	1	114	-2359175	20171105204500	http://www.theborneopost.com/2017/11/06/local-youth-requests-relocation-of-crocs-sighted/
704136508	20171104	201711	2017	2017.8329	CVL	VILLAGE						CVL			MYS	MALAYSIA	MYS								1	010	010	01	1	0.0	2	1	2	0	4	Borneo, Malaysia (general), Malaysia	MY	MY00	18585	1	114	-2359175	4	Borneo, Malaysia (general), Malaysia	MY	MY00	18585	1	114	-2359175	4	Borneo, Malaysia (general), Malaysia	MY	MY00	18585	1	114	-2359175	20171105204500	http://www.theborneopost.com/2017/11/06/local-youth-requests-relocation-of-crocs-sighted/
704136509	20171104	201711	2017	2017.8329	KOR	SOUTH KOREA	KOR																		1	027	027	02	1	4.0	4	1	4	-7.30337078651687	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171105204500	http://www.thestandard.com.hk/section-news.php?id=189277
704136510	20171104	201711	2017	2017.8329	MED	BLOG						MED			LAB	WORKER						LAB			1	010	010	01	1	0.0	10	1	10	-5.24109014675052	0								0								0								20171105204500	http://www.thestandard.com.hk/section-news.php?id=189284
704136511	20171104	201711	2017	2017.8329	MYS	MALAYSIA	MYS																		1	010	010	01	1	0.0	2	1	2	3.98230088495575	4	Kota Marudu, Sabah, Malaysia	MY	MY16	37410	6.41667	116.75	9133237	0								4	Kota Marudu, Sabah, Malaysia	MY	MY16	37410	6.41667	116.75	9133237	20171105204500	http://www.theborneopost.com/2017/11/06/govt-committed-to-realising-aspirations-of-youth-through-tn50/
704136512	20171104	201711	2017	2017.8329	MYS	MALAYSIA	MYS																		1	046	046	04	1	7.0	2	1	2	3.98230088495575	4	Sandakan, Sabah, Malaysia	MY	MY16	24203	5.8402	118.118	-2404133	0								4	Sandakan, Sabah, Malaysia	MY	MY16	24203	5.8402	118.118	-2404133	20171105204500	http://www.theborneopost.com/2017/11/06/govt-committed-to-realising-aspirations-of-youth-through-tn50/
704136513	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								CVL	VILLAGE						CVL			1	017	017	01	1	0.0	5	1	5	0.92165898617511	3	Bradenton, Florida, United States	US	USFL	FL081	27.4989	-82.5748	279311	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171105204500	http://www.mysuncoast.com/festival-of-skeletons-honors-snooty-the-manatee/article_db2f07d2-c24c-11e7-afe0-67853a682107.html
704136514	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								CVL	VILLAGE						CVL			1	017	017	01	1	0.0	1	1	1	0.92165898617511	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171105204500	http://www.mysuncoast.com/festival-of-skeletons-honors-snooty-the-manatee/article_db2f07d2-c24c-11e7-afe0-67853a682107.html
704136515	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	036	036	03	1	4.0	20	1	20	1.02459016393442	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20171105204500	https://economictimes.indiatimes.com/industry/auto/news/two-wheelers/motorcycles/royal-enfield-to-premier-its-twin-cylinder-bike-at-milan-motorcycle-show/articleshow/61523216.cms
704136516	20171105	201711	2017	2017.8356											BUS	BANK						BUS			1	057	057	05	1	8.0	10	1	10	-5.62659846547314	0								4	Drochia, Drochia, Moldova	MD	MD71	41200	48.035	27.8161	-2276280	4	Drochia, Drochia, Moldova	MD	MD71	41200	48.035	27.8161	-2276280	20171105204500	Moldova One TV, Chisinau/BBC Monitoring/(c) BBC
704136517	20171105	201711	2017	2017.8356											BUS	CEOS						BUS			0	190	190	19	4	-10.0	3	1	3	0.277520814061051	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105204500	http://www.erienewsnow.com/story/36768066/saudi-corruption-case-spells-trouble-for-trump
704136518	20171105	201711	2017	2017.8356											CHL	CHILE	CHL								1	080	080	08	2	5.0	6	1	6	-5.69948186528498	0								4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20171105204500	http://www.thestandard.com.hk/section-news.php?id=189253
704136519	20171105	201711	2017	2017.8356											CRM	PAEDOPHILE						CRM			1	112	112	11	3	-2.0	20	1	10	-5.859375	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171105204500	http://www.mirror.co.uk/news/world-news/suspected-paedophile-accused-using-ice-11473096
704136520	20171105	201711	2017	2017.8356											CVL	VOTER						CVL			1	020	020	02	1	3.0	10	1	10	-2.40963855421687	0								3	East Lansing, Michigan, United States	US	USMI		42.737	-84.4839	625219	3	East Lansing, Michigan, United States	US	USMI		42.737	-84.4839	625219	20171105204500	http://wkar.org/post/current-state-november-4-5-2017
704136521	20171105	201711	2017	2017.8356											CVL	RESIDENTS						CVL			1	045	045	04	1	5.0	4	1	4	2.06766917293233	0								4	Roddickton, Newfoundland, Canada	CA	CA05	12616	50.85	-56.1167	-572416	4	Roddickton, Newfoundland, Canada	CA	CA05	12616	50.85	-56.1167	-572416	20171105204500	http://www.northernpen.ca/community/None/roddickton-bide-arm-gets-its-creative-juices-flowing-for-town-mosaic-158752/
704136522	20171105	201711	2017	2017.8356											CVL	IMMIGRANT						CVL			0	051	051	05	1	3.4	6	1	6	-0.72568940493469	0								3	Des Moines, Iowa, United States	US	USIA		41.6005	-93.6091	465961	3	Des Moines, Iowa, United States	US	USIA		41.6005	-93.6091	465961	20171105204500	http://www.desmoinesregister.com/story/news/2017/11/05/two-east-siders-run-des-moines-at-large-council-seat/817299001/
704136523	20171105	201711	2017	2017.8356											CVL	IMMIGRANT						CVL			0	051	051	05	1	3.4	4	1	4	-0.72568940493469	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171105204500	http://www.desmoinesregister.com/story/news/2017/11/05/two-east-siders-run-des-moines-at-large-council-seat/817299001/
704136524	20171105	201711	2017	2017.8356											CVL	NEIGHBOURHOOD						CVL			1	180	180	18	4	-9.0	10	1	10	-5.859375	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171105204500	http://www.mirror.co.uk/news/world-news/suspected-paedophile-accused-using-ice-11473096
704136525	20171105	201711	2017	2017.8356											EDU	PUPIL						EDU			1	043	043	04	1	2.8	5	1	5	6.97167755991286	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105204500	http://www.leicestermercury.co.uk/news/local-news/bosworth-academy-outstanding-areas-says-699890
704136526	20171105	201711	2017	2017.8356											ESP	SPAIN	ESP								0	013	013	01	1	0.4	6	1	6	-6.88259109311741	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171105204500	http://www.thedenverchannel.com/newsy/catalonia-leader-carles-puigdemont-turned-himself-in
704136527	20171105	201711	2017	2017.8356											FJI	FIJI	FJI								1	036	036	03	1	4.0	1	1	1	3.59281437125749	0								1	Fiji	FJ	FJ		-18	178	FJ	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105204500	https://economictimes.indiatimes.com/news/international/world-news/task-ahead-fiji-focused-on-ensuring-nations-stay-committed-to-paris-pact/articleshow/61523137.cms
704136528	20171105	201711	2017	2017.8356											FJI	FIJI	FJI								1	036	036	03	1	4.0	1	1	1	3.59281437125749	0								1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	20171105204500	https://economictimes.indiatimes.com/news/international/world-news/task-ahead-fiji-focused-on-ensuring-nations-stay-committed-to-paris-pact/articleshow/61523137.cms
704136529	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	1	1	1	1.6052880075543	0								5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20171105204500	http://www.eadt.co.uk:80/what-s-on/why-did-alpha-female-essex-girl-punch-man-in-ipswich-hotel-1-5266544
704136530	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	3	1	3	1.6052880075543	0								4	Torquay, Torbay, United Kingdom	UK	UKO4	40104	50.45	-3.5	-2610007	4	Torquay, Torbay, United Kingdom	UK	UKO4	40104	50.45	-3.5	-2610007	20171105204500	http://www.eadt.co.uk:80/what-s-on/why-did-alpha-female-essex-girl-punch-man-in-ipswich-hotel-1-5266544
704136531	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	1	1	1	1.6052880075543	0								4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	20171105204500	http://www.eadt.co.uk:80/what-s-on/why-did-alpha-female-essex-girl-punch-man-in-ipswich-hotel-1-5266544
704136532	20171105	201711	2017	2017.8356											GBR	BRITISH	GBR								1	042	042	04	1	1.9	6	1	6	-1.08695652173913	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171105204500	https://in.news.yahoo.com/married-top-american-isis-can-restart-life-suburban-mom-201338145.html
704136533	20171105	201711	2017	2017.8356											GBR	BRITISH	GBR								1	042	042	04	1	1.9	4	1	4	-1.08695652173913	0								1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171105204500	https://in.news.yahoo.com/married-top-american-isis-can-restart-life-suburban-mom-201338145.html
704136534	20171105	201711	2017	2017.8356											GBR	BRITISH	GBR								1	051	051	05	1	3.4	2	1	2	3.44036697247707	0								5	Herefordshire, Herefordshire, United Kingdom	UK	UKF7	40113	52.0833	-2.75	-2598551	5	Herefordshire, Herefordshire, United Kingdom	UK	UKF7	40113	52.0833	-2.75	-2598551	20171105204500	http://www.ledburyreporter.co.uk/news/15640003.Importance_and_value_of_British_farming_showcased_in_the_House_of_Commons/
704136535	20171105	201711	2017	2017.8356											GBRGOVHRICOP	THERESA MAY	GBR					GOV	HRI	COP	1	190	190	19	4	-10.0	10	1	10	-3.73831775700934	0								0								0								20171105204500	http://www.mirror.co.uk/news/politics/theresa-mays-deputy-damian-green-11473632
704136536	20171105	201711	2017	2017.8356											GBRLEG	UNITED KINGDOM	GBR					LEG			0	043	043	04	1	2.8	3	1	3	-1.96078431372549	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105204500	http://www.thestandard.com.hk/section-news.php?id=189269
704136537	20171105	201711	2017	2017.8356											GOV	MINISTRY						GOV			1	040	040	04	1	1.0	10	1	10	2.734375	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20171105204500	http://en.ammonnews.net/article.aspx?articleno=36417
704136538	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			1	046	046	04	1	7.0	2	1	2	0.76628352490421	0								4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	20171105204500	http://articles.economictimes.indiatimes.com/news/politics-and-nation/bihar-cm-nitish-kumar-focuses-on-smooth-running-of-government-liquor-ban-remains-top-agenda/articleshow/61522798.cms
704136539	20171105	201711	2017	2017.8356											GOV	CHIEF EXECUTIVE						GOV			0	112	112	11	3	-2.0	7	1	7	-4.6875	0								4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20171105204500	http://www.thestandard.com.hk/section-news.php?id=189268
704136540	20171105	201711	2017	2017.8356											IGOEUREEC	EUROPEAN PARLIAMENT	EUR	EEC				IGO			1	042	042	04	1	1.9	10	1	10	0.248138957816377	0								4	Satu Mare, Satu Mare, Romania	RO	RO32	17516	47.8	22.8833	-1169614	4	Satu Mare, Satu Mare, Romania	RO	RO32	17516	47.8	22.8833	-1169614	20171105204500	http://www.stiripesurse.ro/salary-union-collects-signatures-for-initiative-setting-same-salaries-for-same-job-at-eu-level_1229572.html
704136541	20171105	201711	2017	2017.8356											IRN	IRAN	IRN								1	173	173	17	4	-5.0	2	1	2	-11.1553784860558	0								4	Kurdistan, Khuzestan, Iran	IR	IR15	41008	30.6693	50.2055	-3072067	4	Kurdistan, Khuzestan, Iran	IR	IR15	41008	30.6693	50.2055	-3072067	20171105204500	http://www.rudaw.net/mobile/english/middleeast/iran/05112017
704136542	20171105	201711	2017	2017.8356											ITA	ITALY	ITA								0	010	010	01	1	0.0	1	1	1	-1.54577883472057	0								5	Sicily, Sicilia, Italy	IT	IT15	18395	37.75	14.25	-129695	5	Sicily, Sicilia, Italy	IT	IT15	18395	37.75	14.25	-129695	20171105204500	http://mashable.com/2017/11/05/franca-viola/
704136543	20171105	201711	2017	2017.8356											JPN	JAPAN	JPN								1	042	042	04	1	1.9	2	1	2	1.6052880075543	0								5	Hampshire, Hampshire, United Kingdom	UK	UKF2	40112	51.0833	-1.16667	-2598067	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20171105204500	http://www.eadt.co.uk:80/what-s-on/why-did-alpha-female-essex-girl-punch-man-in-ipswich-hotel-1-5266544
704136544	20171105	201711	2017	2017.8356											JPN	JAPAN	JPN								1	042	042	04	1	1.9	8	1	8	1.6052880075543	0								4	Torquay, Torbay, United Kingdom	UK	UKO4	40104	50.45	-3.5	-2610007	4	Torquay, Torbay, United Kingdom	UK	UKO4	40104	50.45	-3.5	-2610007	20171105204500	http://www.eadt.co.uk:80/what-s-on/why-did-alpha-female-essex-girl-punch-man-in-ipswich-hotel-1-5266544
704136545	20171105	201711	2017	2017.8356											JUDJUD	MAGISTRATE						JUD	JUD		0	036	036	03	1	4.0	5	1	5	-0.37174721189591	0								0								0								20171105204500	http://www.wftv.com/news/local/mount-dora-homeowner-could-start-facing-fines-for-van-gogh-mural-monday/640074137
704136546	20171105	201711	2017	2017.8356											KOR	SOUTH KOREA	KOR								1	130	130	13	3	-4.4	2	1	2	-7.30337078651687	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171105204500	http://www.thestandard.com.hk/section-news.php?id=189277
704136547	20171105	201711	2017	2017.8356											KOR	SOUTH KOREA	KOR								1	130	130	13	3	-4.4	2	1	2	-7.30337078651687	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105204500	http://www.thestandard.com.hk/section-news.php?id=189277
704136548	20171105	201711	2017	2017.8356											LEG	SENATOR						LEG			1	180	180	18	4	-9.0	4	1	4	-5.64102564102564	0								3	Erie, Washington, United States	US	USWA	WA005	46.1757	-119.289	1514779	3	Erie, Washington, United States	US	USWA	WA005	46.1757	-119.289	1514779	20171105204500	http://www.erienewsnow.com/story/36764484/rand-paul-gives-thanks-for-support-after-assault-in-bowling-green
704136549	20171105	201711	2017	2017.8356											MED	NEWSPAPER						MED			0	030	030	03	1	4.0	10	1	10	3.00623936471923	0								1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	20171105204500	http://www.athens-times.com/uncategorized/mla-design-school-assignment-aid-2/
704136550	20171105	201711	2017	2017.8356											MED	MAGAZINE						MED			1	040	040	04	1	1.0	10	1	10	3.50877192982456	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171105204500	http://instinctmagazine.com/post/kit-williamson-john-halbach-are-adorable-relationship-goals
