704097319	20161105	201611	2016	2016.8356	USA	UNITED STATES	USA								USAJUD	UNITED STATES	USA					JUD			0	020	020	02	1	3.0	2	1	2	-2.30642504118616	3	Laramie County, Wyoming, United States	US	USWY	WY021	41.35	-104.667	1605075	3	Laramie County, Wyoming, United States	US	USWY		41.35	-104.667	1605075	3	Laramie County, Wyoming, United States	US	USWY		41.35	-104.667	1605075	20171105154500	http://www.wyomingnews.com/news/local_news/wyoming-boot-camp-part-the-real-meaning-behind-the-program/article_fb8d5d8a-c1ed-11e7-8118-3b3377f963c1.html
704097320	20161105	201611	2016	2016.8356	ZMB	ZAMBIAN	ZMB																		1	125	125	12	3	-5.0	10	1	10	-4.75070555032926	4	Solwezi, Eastern, Zambia	ZA	ZA06	14982	-12.1688	26.3894	-2305157	0								4	Solwezi, Eastern, Zambia	ZA	ZA06	14982	-12.1688	26.3894	-2305157	20171105154500	https://www.lusakatimes.com/2017/11/05/brig-gen-godfrey-miyandas-comments-independence-day-celebrations/
704097321	20161105	201611	2016	2016.8356	tig	TIGRE			tig						USAGOV	HILLARY CLINTON	USA					GOV			1	084	084	08	2	7.0	8	1	8	-1.02040816326531	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171105154500	https://pitchfork.com/news/bikini-kill-reunite-for-the-first-time-in-20-years-watch/
704097322	20171006	201710	2017	2017.7562											CRM	GANG						CRM			1	173	173	17	4	-5.0	4	1	4	-8.08933002481389	0								4	Tyseley, Birmingham, United Kingdom	UK	UKA7	40136	52.45	-1.83333	-2610401	4	Tyseley, Birmingham, United Kingdom	UK	UKA7	40136	52.45	-1.83333	-2610401	20171105154500	http://www.birminghammail.co.uk/news/midlands-news/locked-up-october-criminals-jailed-13805468
704097323	20171006	201710	2017	2017.7562											CRM	GANG						CRM			1	173	173	17	4	-5.0	6	1	6	-8.08933002481389	0								4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	20171105154500	http://www.birminghammail.co.uk/news/midlands-news/locked-up-october-criminals-jailed-13805468
704097324	20171006	201710	2017	2017.7562	AUS	MELBOURNE	AUS								MED	WRITER						MED			0	042	042	04	1	1.9	10	1	10	2.26744186046511	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20171105154500	https://medium.com/open-collective/funding-open-source-how-webpack-reached-400k-year-dfb6d8384e19
704097325	20171006	201710	2017	2017.7562	GOV	PRESIDENT						GOV			USA	THE US	USA								0	025	025	02	1	-0.3	10	1	10	-4.82115085536548	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171105154500	http://www.thehindubusinessline.com/opinion/editorial/editorial-eyes-in-the-sky/article9944128.ece
704097326	20171006	201710	2017	2017.7562	MED	WRITER						MED			AUS	MELBOURNE	AUS								0	043	043	04	1	2.8	10	1	10	2.26744186046511	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171105154500	https://medium.com/open-collective/funding-open-source-how-webpack-reached-400k-year-dfb6d8384e19
704097327	20171029	201710	2017	2017.8192											GBR	UNITED KINGDOM	GBR								0	173	173	17	4	-5.0	8	1	8	-8.08933002481389	0								4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	20171105154500	http://www.birminghammail.co.uk/news/midlands-news/locked-up-october-criminals-jailed-13805468
704097328	20171029	201710	2017	2017.8192											JPN	MIYAZAKI	JPN								0	036	036	03	1	4.0	4	1	4	2.13143872113677	0								3	Anoka County, Minnesota, United States	US	USMN		45.2505	-93.2508	659447	3	Anoka County, Minnesota, United States	US	USMN		45.2505	-93.2508	659447	20171105154500	http://www.twincities.com/2017/11/05/she-arrived-in-1927-and-then-disappeared-what-happened-to-minnesotas-friendship-doll/
704097329	20171029	201710	2017	2017.8192											USA	UNITED STATES	USA								1	057	057	05	1	8.0	4	1	4	-0.51150895140665	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171105154500	http://www.courant.com/politics/hc-pol-themis-klarides-nancy-wyman-20171103-story.html
704097330	20171029	201710	2017	2017.8192	AUS	AUSTRALIA	AUS								UAF	TERRORIST						UAF			1	060	060	06	2	6.0	2	1	2	-11.2860892388451	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171105154500	http://www.dailymail.co.uk/news/article-5051685/Retired-police-commander-warns-ISIS-plotting-new-attacks.html
704097331	20171029	201710	2017	2017.8192	AUS	AUSTRALIA	AUS								UAF	TERRORIST						UAF			1	111	111	11	3	-2.0	2	1	2	-11.2860892388451	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171105154500	http://www.dailymail.co.uk/news/article-5051685/Retired-police-commander-warns-ISIS-plotting-new-attacks.html
704097332	20171029	201710	2017	2017.8192	GOV	CABINET						GOV			JPN	JAPANESE	JPN								1	013	013	01	1	0.4	2	1	2	-0.34904013961606	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105154500	http://warincontext.org/2017/11/05/trump-foolishly-said-samurai-japan-should-have-shot-down-overflying-north-korean-missiles/
704097333	20171029	201710	2017	2017.8192	GOV	CABINET						GOV			JPN	JAPANESE	JPN								1	013	013	01	1	0.4	8	1	8	-0.34904013961606	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171105154500	http://warincontext.org/2017/11/05/trump-foolishly-said-samurai-japan-should-have-shot-down-overflying-north-korean-missiles/
704097334	20171029	201710	2017	2017.8192	GOV	CHIEF EXECUTIVE						GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	-2.60223048327138	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171105154500	http://billingsgazette.com/opinion/editorial/gazette-opinion-save-montana-kids-mental-health-care/article_b6107699-9f23-5d03-8eac-e7f17e74254e.html
704097335	20171029	201710	2017	2017.8192	JPN	MIYAZAKI	JPN																		0	036	036	03	1	4.0	4	1	4	2.13143872113677	3	Anoka County, Minnesota, United States	US	USMN	MN003	45.2505	-93.2508	659447	0								3	Anoka County, Minnesota, United States	US	USMN		45.2505	-93.2508	659447	20171105154500	http://www.twincities.com/2017/11/05/she-arrived-in-1927-and-then-disappeared-what-happened-to-minnesotas-friendship-doll/
704097336	20171029	201710	2017	2017.8192	JPN	MIYAZAKI	JPN								USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	2.13143872113677	3	Anoka County, Minnesota, United States	US	USMN	MN003	45.2505	-93.2508	659447	3	Anoka County, Minnesota, United States	US	USMN		45.2505	-93.2508	659447	3	Anoka County, Minnesota, United States	US	USMN		45.2505	-93.2508	659447	20171105154500	http://www.twincities.com/2017/11/05/she-arrived-in-1927-and-then-disappeared-what-happened-to-minnesotas-friendship-doll/
704097337	20171029	201710	2017	2017.8192	JPN	MIYAZAKI	JPN								USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	2.13143872113677	3	Hennepin County, Minnesota, United States	US	USMN	MN053	45.0166	-93.4502	659472	3	Hennepin County, Minnesota, United States	US	USMN		45.0166	-93.4502	659472	3	Hennepin County, Minnesota, United States	US	USMN		45.0166	-93.4502	659472	20171105154500	http://www.twincities.com/2017/11/05/she-arrived-in-1927-and-then-disappeared-what-happened-to-minnesotas-friendship-doll/
704097338	20171029	201710	2017	2017.8192	USA	UNITED STATES	USA																		1	057	057	05	1	8.0	4	1	4	-0.51150895140665	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171105154500	http://www.courant.com/politics/hc-pol-themis-klarides-nancy-wyman-20171103-story.html
704097339	20171029	201710	2017	2017.8192	USA	UNITED STATES	USA								JPN	MIYAZAKI	JPN								0	036	036	03	1	4.0	4	1	4	2.13143872113677	3	Anoka County, Minnesota, United States	US	USMN	MN003	45.2505	-93.2508	659447	3	Anoka County, Minnesota, United States	US	USMN		45.2505	-93.2508	659447	3	Anoka County, Minnesota, United States	US	USMN		45.2505	-93.2508	659447	20171105154500	http://www.twincities.com/2017/11/05/she-arrived-in-1927-and-then-disappeared-what-happened-to-minnesotas-friendship-doll/
704097340	20171029	201710	2017	2017.8192	USA	UNITED STATES	USA								JPN	MIYAZAKI	JPN								0	036	036	03	1	4.0	2	1	2	2.13143872113677	3	Hennepin County, Minnesota, United States	US	USMN	MN053	45.0166	-93.4502	659472	3	Hennepin County, Minnesota, United States	US	USMN		45.0166	-93.4502	659472	3	Hennepin County, Minnesota, United States	US	USMN		45.0166	-93.4502	659472	20171105154500	http://www.twincities.com/2017/11/05/she-arrived-in-1927-and-then-disappeared-what-happened-to-minnesotas-friendship-doll/
704097341	20171029	201710	2017	2017.8192	cat	CATALAN			cat						BEL	BELGIUM	BEL								1	080	080	08	2	5.0	6	1	6	-4.62962962962963	1	Spain	SP	SP		40	-4	SP	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171105154500	https://www.wsj.com/articles/ousted-catalan-leader-turns-himself-in-to-belgian-authorities-1509890254
704097342	20171029	201710	2017	2017.8192	cat	CATALAN			cat						BEL	BELGIUM	BEL								1	080	080	08	2	5.0	2	1	2	-4.62962962962963	1	Spain	SP	SP		40	-4	SP	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Spain	SP	SP		40	-4	SP	20171105154500	https://www.wsj.com/articles/ousted-catalan-leader-turns-himself-in-to-belgian-authorities-1509890254
704097343	20171104	201711	2017	2017.8329											SLE	SIERRA LEONE	SLE								1	040	040	04	1	1.0	5	1	5	-1.3353115727003	0								4	Freetown, Western Area, Sierra Leone	SL	SL04	111381	8.49	-13.2342	-1315606	4	Freetown, Western Area, Sierra Leone	SL	SL04	111381	8.49	-13.2342	-1315606	20171105154500	http://www.thesierraleonetelegraph.com/maada-bio-kicks-off-consultation-on-2012-election-manifesto/
704097344	20171104	201711	2017	2017.8329	ARE	UNITED ARAB EMIRATES	ARE								EGY	EGYPT	EGY								1	042	042	04	1	1.9	2	1	2	2.13903743315508	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	28575	25.3573	55.4033	-782371	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171105154500	http://www.business-standard.com/article/pti-stories/egypt-recovers-354-antiques-seized-in-emirates-117110500673_1.html
704097345	20171104	201711	2017	2017.8329	ARE	UNITED ARAB EMIRATES	ARE								EGY	EGYPT	EGY								1	042	042	04	1	1.9	2	1	2	2.13903743315508	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	28575	25.3573	55.4033	-782371	4	Egyptian Museum, Al Qahirah, Egypt	EG	EG11	65350	30.0477	31.2337	11230304	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171105154500	http://www.business-standard.com/article/pti-stories/egypt-recovers-354-antiques-seized-in-emirates-117110500673_1.html
704097346	20171104	201711	2017	2017.8329	EGY	EGYPT	EGY								ARE	UNITED ARAB EMIRATES	ARE								1	043	043	04	1	2.8	2	1	2	2.13903743315508	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	28575	25.3573	55.4033	-782371	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171105154500	http://www.business-standard.com/article/pti-stories/egypt-recovers-354-antiques-seized-in-emirates-117110500673_1.html
704097347	20171104	201711	2017	2017.8329	EGY	EGYPT	EGY								ARE	UNITED ARAB EMIRATES	ARE								1	043	043	04	1	2.8	2	1	2	2.13903743315508	4	Egyptian Museum, Al Qahirah, Egypt	EG	EG11	65350	30.0477	31.2337	11230304	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	28575	25.3573	55.4033	-782371	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171105154500	http://www.business-standard.com/article/pti-stories/egypt-recovers-354-antiques-seized-in-emirates-117110500673_1.html
704097348	20171104	201711	2017	2017.8329	EGY	EGYPT	EGY								GOV	RULER						GOV			1	043	043	04	1	2.8	3	1	3	2.13903743315508	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	28575	25.3573	55.4033	-782371	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171105154500	http://www.business-standard.com/article/pti-stories/egypt-recovers-354-antiques-seized-in-emirates-117110500673_1.html
704097349	20171104	201711	2017	2017.8329	EGYGOV	EGYPT	EGY					GOV			EGY	EGYPTIAN	EGY								1	090	090	09	2	-2.0	1	1	1	2.13903743315508	4	Egyptian Museum, Al Qahirah, Egypt	EG	EG11	65350	30.0477	31.2337	11230304	4	Egyptian Museum, Al Qahirah, Egypt	EG	EG11	65350	30.0477	31.2337	11230304	4	Egyptian Museum, Al Qahirah, Egypt	EG	EG11	65350	30.0477	31.2337	11230304	20171105154500	http://www.business-standard.com/article/pti-stories/egypt-recovers-354-antiques-seized-in-emirates-117110500673_1.html
704097350	20171104	201711	2017	2017.8329	GBR	UNITED KINGDOM	GBR																		0	173	173	17	4	-5.0	6	1	6	-8.08933002481389	4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	0								4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	20171105154500	http://www.birminghammail.co.uk/news/midlands-news/locked-up-october-criminals-jailed-13805468
704097351	20171104	201711	2017	2017.8329	GOV	RULER						GOV			EGY	EGYPT	EGY								1	042	042	04	1	1.9	3	1	3	2.13903743315508	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	28575	25.3573	55.4033	-782371	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171105154500	http://www.business-standard.com/article/pti-stories/egypt-recovers-354-antiques-seized-in-emirates-117110500673_1.html
704097352	20171104	201711	2017	2017.8329	GOV	MINIST						GOV			EGY	EGYPTIAN	EGY								1	090	090	09	2	-2.0	4	1	4	2.13903743315508	4	Egyptian Museum, Al Qahirah, Egypt	EG	EG11	65350	30.0477	31.2337	11230304	4	Egyptian Museum, Al Qahirah, Egypt	EG	EG11	65350	30.0477	31.2337	11230304	4	Egyptian Museum, Al Qahirah, Egypt	EG	EG11	65350	30.0477	31.2337	11230304	20171105154500	http://www.business-standard.com/article/pti-stories/egypt-recovers-354-antiques-seized-in-emirates-117110500673_1.html
704097353	20171104	201711	2017	2017.8329	IND	GUJARAT	IND								LAB	WORKER						LAB			1	040	040	04	1	1.0	6	3	6	2.76704331165145	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Navsari, Gujarat, India	IN	IN09	70127	20.85	72.9167	-2105929	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	20171105154500	http://www.financialexpress.com/elections/gujarat-assembly-elections-2017/gujarat-assembly-elections-2017-bjp-chief-amit-shah-meets-party-leaders-workers/920590/
704097354	20171104	201711	2017	2017.8329	IND	GUJARAT	IND								LAB	WORKER						LAB			1	046	046	04	1	7.0	2	2	2	2.77801594786933	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171105154500	http://www.moneycontrol.com/news/politics/bjp-chief-amit-shah-meets-party-leaders-workers-in-gujarat-2429641.html
704097355	20171104	201711	2017	2017.8329	IND	GUJARAT	IND								LAB	WORKER						LAB			1	046	046	04	1	7.0	4	3	4	2.76155699354251	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Navsari, Gujarat, India	IN	IN09	70127	20.85	72.9167	-2105929	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	20171105154500	http://www.financialexpress.com/elections/gujarat-assembly-elections-2017/gujarat-assembly-elections-2017-bjp-chief-amit-shah-meets-party-leaders-workers/920590/
704097356	20171104	201711	2017	2017.8329	INDCOP	JAMMU AND KASHMIR	IND					COP			COP	CONSTABLE						COP			1	017	017	01	1	0.0	5	1	5	-4.54545454545455	0								0								0								20171105154500	http://www.ptinews.com/news/9210690_JK-Police-pay-tribute-to-constable-killed-in-firing-by.html
704097357	20171104	201711	2017	2017.8329	INDUAF	SRINAGAR	IND					UAF			COP	CONSTABLE						COP			1	017	017	01	1	0.0	5	1	5	-4.54545454545455	0								0								0								20171105154500	http://www.ptinews.com/news/9210690_JK-Police-pay-tribute-to-constable-killed-in-firing-by.html
704097358	20171104	201711	2017	2017.8329	LAB	WORKER						LAB			IND	GUJARAT	IND								1	040	040	04	1	1.0	6	3	6	2.76704331165145	4	Navsari, Gujarat, India	IN	IN09	70127	20.85	72.9167	-2105929	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	20171105154500	http://www.financialexpress.com/elections/gujarat-assembly-elections-2017/gujarat-assembly-elections-2017-bjp-chief-amit-shah-meets-party-leaders-workers/920590/
704097359	20171104	201711	2017	2017.8329	LAB	WORKER						LAB			IND	GUJARAT	IND								1	046	046	04	1	7.0	6	3	6	2.76704331165145	4	Navsari, Gujarat, India	IN	IN09	70127	20.85	72.9167	-2105929	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	20171105154500	http://www.financialexpress.com/elections/gujarat-assembly-elections-2017/gujarat-assembly-elections-2017-bjp-chief-amit-shah-meets-party-leaders-workers/920590/
704097360	20171104	201711	2017	2017.8329	NGOUSAJEW	AMIT	USA			JEW		NGO			LAB	WORKER						LAB			1	046	046	04	1	7.0	8	2	8	2.77801594786933	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171105154500	http://www.moneycontrol.com/news/politics/bjp-chief-amit-shah-meets-party-leaders-workers-in-gujarat-2429641.html
704097361	20171104	201711	2017	2017.8329	SLE	SIERRA LEONE	SLE																		1	040	040	04	1	1.0	2	1	2	-1.3353115727003	4	Freetown, Western Area, Sierra Leone	SL	SL04	111381	8.49	-13.2342	-1315606	0								4	Freetown, Western Area, Sierra Leone	SL	SL04	111381	8.49	-13.2342	-1315606	20171105154500	http://www.thesierraleonetelegraph.com/maada-bio-kicks-off-consultation-on-2012-election-manifesto/
