703543677	20161103	201611	2016	2016.8301	INDJUD	KARNATAKA	IND					JUD			GOV	GOVERNMENT						GOV			1	042	042	04	1	1.9	2	1	2	-4.66101694915255	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20171103083000	https://www.ndtv.com/karnataka-news/private-hospitals-in-karnataka-shut-outpatient-service-to-protest-new-bill-1770671
703543678	20161103	201611	2016	2016.8301	JUD	HIGH COURT						JUD			GOV	GOVERNMENT						GOV			1	042	042	04	1	1.9	4	1	4	-4.66101694915255	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20171103083000	https://www.ndtv.com/karnataka-news/private-hospitals-in-karnataka-shut-outpatient-service-to-protest-new-bill-1770671
703543679	20161103	201611	2016	2016.8301	JUD	HIGH COURT						JUD			INDELI	KARNATAKA	IND					ELI			1	043	043	04	1	2.8	4	1	4	-4.66101694915255	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20171103083000	https://www.ndtv.com/karnataka-news/private-hospitals-in-karnataka-shut-outpatient-service-to-protest-new-bill-1770671
703543680	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	1	1	1	-0.75	3	Fayette County, Pennsylvania, United States	US	USPA	PA051	40.1254	-79.75	1209179	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171103083000	http://www.nationalmemo.com/pure-delusion-coal-miners-refusing-learn-new-job-skills-faith-trump/
703543681	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA								AUS	MURRAY	AUS								0	013	013	01	1	0.4	1	1	1	-0.75	3	Fayette County, Pennsylvania, United States	US	USPA	PA051	40.1254	-79.75	1209179	3	Fayette County, Pennsylvania, United States	US	USPA		40.1254	-79.75	1209179	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171103083000	http://www.nationalmemo.com/pure-delusion-coal-miners-refusing-learn-new-job-skills-faith-trump/
703543682	20171004	201710	2017	2017.7507	CHN	CHINESE	CHN																		1	192	192	19	4	-9.5	3	1	3	0.576368876080692	4	Causeway Bay, Hong Kong (general), Hong Kong	HK	HK00	13031	22.2833	114.183	-1354454	0								4	Mongkok, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3167	114.167	-1353526	20171103083000	https://insideretail.asia/2017/11/03/topshop-hong-kong-chops-rent-in-half/
703543683	20171004	201710	2017	2017.7507	CHN	BEIJING	CHN								CHNGOV	CHINA	CHN					GOV			0	036	036	03	1	4.0	2	1	2	-2.04081632653061	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Bhutan	BT	BT		27.5	90.5	BT	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171103083000	http://pragativadi.com/china-blocks-masood-azhar-ban-willing-promote-bilateral-ties-india/
703543684	20171004	201710	2017	2017.7507	CHNGOVENV	CHINA	CHN					GOV	ENV		GOV	GOVERNMENT						GOV			1	015	015	01	1	0.0	2	1	2	-2.22551928783383	4	Dhampur, Uttar Pradesh, India	IN	IN36	17899	29.3167	78.5167	-2094525	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171103083000	http://www.btvi.in/article/read/news/39321/china-s-capital-issues-orange-alert-for-upcoming-smog
703543685	20171004	201710	2017	2017.7507	CHNGOVENV	CHINA	CHN					GOV	ENV		GOV	GOVERNMENT						GOV			1	015	015	01	1	0.0	8	1	8	-2.22551928783383	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171103083000	http://www.btvi.in/article/read/news/39321/china-s-capital-issues-orange-alert-for-upcoming-smog
703543686	20171004	201710	2017	2017.7507	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	051	051	05	1	3.4	1	1	1	0.68870523415978	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171103083000	http://www.krdo.com/health/notre-dame-will-stop-covering-birth-control/651281350
703543687	20171027	201710	2017	2017.8137											CRM	CRIMINAL						CRM			0	020	020	02	1	3.0	5	1	5	-0.24813895781638	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20171103083000	http://www.capradio.org/blogs/between-the-lines/2017/11/03/lee-child-has-sold-100-million-books-there-must-be-a-reason/
703543688	20171027	201710	2017	2017.8137											GHA	GHANA	GHA								0	190	190	19	4	-10.0	2	1	2	-7.16510903426791	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171103083000	https://au.news.yahoo.com/nsw/a/37730387/nsw-woman-jailed-for-role-in-sword-murder/
703543689	20171027	201710	2017	2017.8137	AFGUAF	AFGHANISTAN	AFG					UAF			MIL	MILITARY						MIL			0	193	193	19	4	-10.0	10	1	10	-7.86516853932585	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171103083000	http://www.foxnews.com/us/2017/11/02/bowe-bergdahl-sentencing-prosecutors-push-for-14-year-prison-term.html
703543690	20171027	201710	2017	2017.8137	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	2	1	2	1.48305084745763	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Marshall Islands	RM	RM		10	167	RM	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171103083000	http://www.scmp.com/news/china/policies-politics/article/2118295/guam-welcomes-taiwanese-president-unofficial-visit
703543691	20171027	201710	2017	2017.8137	CHRCTH	CATHOLIC				CHR	CTH				EDU	UNIVERSITY						EDU			1	051	051	05	1	3.4	1	1	1	0.68870523415978	1	Russia	RS	RS		60	100	RS	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171103083000	http://www.krdo.com/health/notre-dame-will-stop-covering-birth-control/651281350
703543692	20171027	201710	2017	2017.8137	GOV	PRESIDENT						GOV			CHN	CHINA	CHN								1	036	036	03	1	4.0	2	1	2	1.48305084745763	1	Marshall Islands	RM	RM		10	167	RM	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171103083000	http://www.scmp.com/news/china/policies-politics/article/2118295/guam-welcomes-taiwanese-president-unofficial-visit
703543693	20171027	201710	2017	2017.8137	GOV	PRESIDENT						GOV			TWN	TAIWAN	TWN								0	042	042	04	1	1.9	1	1	1	1.31578947368421	1	Guam	GQ	GQ		13.2613	145.096	GQ	1	Taiwan	TW	TW		24	121	TW	1	Guam	GQ	GQ		13.2613	145.096	GQ	20171103083000	http://www.kuam.com/story/36754262/2017/11/Friday/president-of-taiwan-makes-stop-on-guam
703543694	20171027	201710	2017	2017.8137	GOV	PRESIDENT						GOV			TWN	TAIWAN	TWN								0	042	042	04	1	1.9	4	1	4	1.31578947368421	1	Guam	GQ	GQ		13.2613	145.096	GQ	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20171103083000	http://www.kuam.com/story/36754262/2017/11/Friday/president-of-taiwan-makes-stop-on-guam
703543695	20171027	201710	2017	2017.8137	GRC	ATHENS	GRC								TUR	TURKISH	TUR								0	036	036	03	1	4.0	1	1	1	0.61162079510703	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20171103083000	http://www.worldbulletin.net/headlines/195572/greece-born-turkish-minister-visits-hometown
703543696	20171027	201710	2017	2017.8137	GRC	ATHENS	GRC								TUR	TURKISH	TUR								0	036	036	03	1	4.0	1	1	1	0.61162079510703	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171103083000	http://www.worldbulletin.net/headlines/195572/greece-born-turkish-minister-visits-hometown
703543697	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								DEUGOV	GERMANY	DEU					GOV			0	020	020	02	1	3.0	4	1	4	0.42979942693409	1	South Korea	KS	KS		37	127.5	KS	1	Germany	GM	GM		51.5	10.5	GM	1	South Korea	KS	KS		37	127.5	KS	20171103083000	http://www.btvi.in/article/read/news/39336/uk-lawmakers-chide-slow-progress-on-diversity-at-top-of-boe
703543698	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								DEUGOV	GERMANY	DEU					GOV			0	141	141	14	3	-6.5	4	1	4	0.42979942693409	1	South Korea	KS	KS		37	127.5	KS	1	Germany	GM	GM		51.5	10.5	GM	1	South Korea	KS	KS		37	127.5	KS	20171103083000	http://www.btvi.in/article/read/news/39336/uk-lawmakers-chide-slow-progress-on-diversity-at-top-of-boe
703543699	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GBRGOV	UNITED KINGDOM	GBR					GOV			1	020	020	02	1	3.0	12	1	12	0.505758544749228	4	Dhampur, Uttar Pradesh, India	IN	IN36	17899	29.3167	78.5167	-2094525	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171103083000	http://www.btvi.in/article/read/economy/39322/irish-services-sector-growth-slips-to-11-month-low-in-october
703543700	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GBRGOV	UNITED KINGDOM	GBR					GOV			1	020	020	02	1	3.0	11	1	11	0.45033765548875	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171103083000	http://www.btvi.in/article/read/news/39323/tata-comm-betting-big-on-iot--to-spend--100-million-in-2-3-yrs
703543701	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GBRGOV	UNITED KINGDOM	GBR					GOV			0	020	020	02	1	3.0	2	1	2	0.27173913043478	1	Japan	JA	JA		36	138	JA	4	Blackrock, United Kingdom (general), United Kingdom	UK	UK00	40184	51.8	-3.15	-2590136	4	Blackrock, United Kingdom (general), United Kingdom	UK	UK00	40184	51.8	-3.15	-2590136	20171103083000	http://www.btvi.in/article/read/stock_market/39337/reliance-nippon-amc-to-be-listed-on-nse-on-november-6
703543702	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GBRGOV	UNITED KINGDOM	GBR					GOV			0	020	020	02	1	3.0	2	1	2	-1.22137404580152	1	South Korea	KS	KS		37	127.5	KS	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	South Korea	KS	KS		37	127.5	KS	20171103083000	http://www.btvi.in/article/read/news/39329/pakistan-s-ex-pm-appears-in-court-for-trial-over-finances
703543703	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GBRGOV	UNITED KINGDOM	GBR					GOV			1	020	020	02	1	3.0	2	1	2	-2.22551928783383	1	South Korea	KS	KS		37	127.5	KS	1	United Kingdom	UK	UK		54	-4	UK	1	South Korea	KS	KS		37	127.5	KS	20171103083000	http://www.btvi.in/article/read/news/39321/china-s-capital-issues-orange-alert-for-upcoming-smog
703543704	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GBRGOV	UNITED KINGDOM	GBR					GOV			1	020	020	02	1	3.0	1	1	1	-2.35690235690235	1	South Korea	KS	KS		37	127.5	KS	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171103083000	http://www.btvi.in/article/read/news/39324/over-300-iphone-x-stolen-near-san-francisco-apple-store
703543705	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GBRGOV	UNITED KINGDOM	GBR					GOV			0	020	020	02	1	3.0	4	1	4	-2.80984572336524	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171103083000	http://www.btvi.in/article/read/international/39325/new-trump-immigration-efforts-aim-to-stop-child-border-crossers
703543706	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GBRGOV	UNITED KINGDOM	GBR					GOV			0	141	141	14	3	-6.5	2	1	2	0.27173913043478	1	Japan	JA	JA		36	138	JA	4	Blackrock, United Kingdom (general), United Kingdom	UK	UK00	40184	51.8	-3.15	-2590136	4	Blackrock, United Kingdom (general), United Kingdom	UK	UK00	40184	51.8	-3.15	-2590136	20171103083000	http://www.btvi.in/article/read/stock_market/39337/reliance-nippon-amc-to-be-listed-on-nse-on-november-6
703543707	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GBRGOV	UNITED KINGDOM	GBR					GOV			0	141	141	14	3	-6.5	2	1	2	-1.22137404580152	1	South Korea	KS	KS		37	127.5	KS	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	South Korea	KS	KS		37	127.5	KS	20171103083000	http://www.btvi.in/article/read/news/39329/pakistan-s-ex-pm-appears-in-court-for-trial-over-finances
703543708	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GBRGOV	UNITED KINGDOM	GBR					GOV			1	141	141	14	3	-6.5	26	1	26	0.162110608261422	1	South Korea	KS	KS		37	127.5	KS	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171103083000	http://www.btvi.in/article/read/news/39323/tata-comm-betting-big-on-iot--to-spend--100-million-in-2-3-yrs
703543709	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GBRGOV	UNITED KINGDOM	GBR					GOV			0	141	141	14	3	-6.5	4	1	4	-2.80984572336524	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171103083000	http://www.btvi.in/article/read/international/39325/new-trump-immigration-efforts-aim-to-stop-child-border-crossers
703543710	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	6	1	6	-3.41880341880342	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Changwon, Kyongsang-namdo, South Korea	KS	KS20	24982	35.2281	128.681	-706032	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171103083000	http://www.financialexpress.com/world-news/protests-planned-in-south-korea-ahead-of-donald-trumps-visit/918151/
703543711	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	108	1	108	0.284795682001247	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171103083000	http://www.btvi.in/article/read/news/39323/tata-comm-betting-big-on-iot--to-spend--100-million-in-2-3-yrs
703543712	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	2	1	2	-3.41880341880342	4	Changwon, Kyongsang-namdo, South Korea	KS	KS20	24982	35.2281	128.681	-706032	4	Changwon, Kyongsang-namdo, South Korea	KS	KS20	24982	35.2281	128.681	-706032	4	Changwon, Kyongsang-namdo, South Korea	KS	KS20	24982	35.2281	128.681	-706032	20171103083000	http://www.financialexpress.com/world-news/protests-planned-in-south-korea-ahead-of-donald-trumps-visit/918151/
703543713	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	2	1	2	0.27173913043478	1	South Korea	KS	KS		37	127.5	KS	4	Blackrock, United Kingdom (general), United Kingdom	UK	UK00	40184	51.8	-3.15	-2590136	4	Blackrock, United Kingdom (general), United Kingdom	UK	UK00	40184	51.8	-3.15	-2590136	20171103083000	http://www.btvi.in/article/read/stock_market/39337/reliance-nippon-amc-to-be-listed-on-nse-on-november-6
703543714	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	6	1	6	0.27173913043478	1	South Korea	KS	KS		37	127.5	KS	4	Blackrock, United Kingdom (general), United Kingdom	UK	UK00	40184	51.8	-3.15	-2590136	1	South Korea	KS	KS		37	127.5	KS	20171103083000	http://www.btvi.in/article/read/stock_market/39337/reliance-nippon-amc-to-be-listed-on-nse-on-november-6
703543715	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	2	1	2	-1.22137404580152	1	South Korea	KS	KS		37	127.5	KS	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103083000	http://www.btvi.in/article/read/news/39329/pakistan-s-ex-pm-appears-in-court-for-trial-over-finances
703543716	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	6	1	6	-1.22137404580152	1	South Korea	KS	KS		37	127.5	KS	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	South Korea	KS	KS		37	127.5	KS	20171103083000	http://www.btvi.in/article/read/news/39329/pakistan-s-ex-pm-appears-in-court-for-trial-over-finances
703543717	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	4	1	4	0.42979942693409	1	South Korea	KS	KS		37	127.5	KS	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171103083000	http://www.btvi.in/article/read/news/39336/uk-lawmakers-chide-slow-progress-on-diversity-at-top-of-boe
703543718	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	12	1	12	0.42979942693409	1	South Korea	KS	KS		37	127.5	KS	1	Germany	GM	GM		51.5	10.5	GM	1	South Korea	KS	KS		37	127.5	KS	20171103083000	http://www.btvi.in/article/read/news/39336/uk-lawmakers-chide-slow-progress-on-diversity-at-top-of-boe
703543719	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	21	1	21	-2.57818911800442	1	South Korea	KS	KS		37	127.5	KS	1	United Kingdom	UK	UK		54	-4	UK	1	South Korea	KS	KS		37	127.5	KS	20171103083000	http://www.btvi.in/article/read/news/39321/china-s-capital-issues-orange-alert-for-upcoming-smog
703543720	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	7	1	7	-2.57818911800442	1	South Korea	KS	KS		37	127.5	KS	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171103083000	http://www.btvi.in/article/read/news/39321/china-s-capital-issues-orange-alert-for-upcoming-smog
