704671430	20161107	201611	2016	2016.8411	TUR	TURKEY	TUR								GOV	AUTHORITIES						GOV			0	182	182	18	4	-9.5	8	1	8	-4.15162454873647	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171107144500	https://nsnbc.me/2017/11/07/turkey-demands-us-to-take-immediate-steps-in-extraditing-gulen/
704671431	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA																		0	042	042	04	1	1.9	2	1	2	1.41509433962264	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171107144500	http://www.orlandosentinel.com/business/technology/os-bz-iitsec-preparation-simulators-20171106-story.html
704671432	20161107	201611	2016	2016.8411	USAGOV	BARACK OBAMA	USA					GOV			AUS	AUSTRALIAN	AUS								1	050	050	05	1	3.5	1	1	1	-6.04026845637584	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	Nauru	NR	NR		-0.533333	166.916667	NR	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171107144500	http://gearsofbiz.com/australia-turns-down-nz-offer-to-take-asylum-seekers-barricaded-inside-camp/181002
704671433	20161107	201611	2016	2016.8411	USAGOV	BARACK OBAMA	USA					GOV			AUS	AUSTRALIAN	AUS								1	050	050	05	1	3.5	1	1	1	-6.04026845637584	1	United States	US	US		39.828175	-98.5795	US	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171107144500	http://gearsofbiz.com/australia-turns-down-nz-offer-to-take-asylum-seekers-barricaded-inside-camp/181002
704671434	20171008	201710	2017	2017.7616	BUS	CARMAKER						BUS			USA	CALIFORNIA	USA								1	036	036	03	1	4.0	1	1	1	2.75590551181102	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171107144500	http://www.businessinsider.com/tesla-buying-perbix-automated-manufacturing-2017-11
704671435	20171008	201710	2017	2017.7616	BUS	CARMAKER						BUS			USA	CALIFORNIA	USA								1	036	036	03	1	4.0	1	1	1	2.75590551181102	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20171107144500	http://www.businessinsider.com/tesla-buying-perbix-automated-manufacturing-2017-11
704671436	20171008	201710	2017	2017.7616	BUS	CARMAKER						BUS			USA	CALIFORNIA	USA								1	050	050	05	1	3.5	2	1	2	2.75590551181102	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171107144500	http://www.businessinsider.com/tesla-buying-perbix-automated-manufacturing-2017-11
704671437	20171008	201710	2017	2017.7616	GOV	GOVERNMENT						GOV			DEU	GERMAN	DEU								1	120	120	12	3	-4.0	2	1	2	-5.88235294117647	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171107144500	http://www.freemalaysiatoday.com/category/nation/2017/11/07/penang-flood-disaster-due-to-karma-says-padang-besar-mp/
704671438	20171008	201710	2017	2017.7616	HRVCOP	CROATIA	HRV					COP			HRV	CROATIA	HRV								1	175	175	17	4	-9.0	1	1	1	-6.86695278969957	1	Croatia	HR	HR		45.166667	15.5	HR	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171107144500	http://www.ctvnews.ca/business/croatian-businessman-ivica-todoric-arrested-in-london-1.3666721
704671439	20171008	201710	2017	2017.7616	USA	CHICAGO	USA																		1	173	173	17	4	-5.0	7	1	7	-8.7248322147651	3	Ravenswood, Illinois, United States	US	USIL	IL031	41.9656	-87.6667	1802408	0								3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	20171107144500	http://chicago.cbslocal.com/2017/11/07/north-side-armed-robberies/
704671440	20171008	201710	2017	2017.7616	USA	CHICAGO	USA																		1	173	173	17	4	-5.0	1	1	1	-8.7248322147651	3	Evanston, Illinois, United States	US	USIL	IL031	42.0411	-87.6901	408101	0								3	Ravenswood, Illinois, United States	US	USIL	IL031	41.9656	-87.6667	1802408	20171107144500	http://chicago.cbslocal.com/2017/11/07/north-side-armed-robberies/
704671441	20171008	201710	2017	2017.7616	USA	CHICAGO	USA								USACVL	UNITED STATES	USA					CVL			1	173	173	17	4	-5.0	1	1	1	-8.7248322147651	3	Ravenswood, Illinois, United States	US	USIL	IL031	41.9656	-87.6667	1802408	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	20171107144500	http://chicago.cbslocal.com/2017/11/07/north-side-armed-robberies/
704671442	20171008	201710	2017	2017.7616	USA	CHICAGO	USA								USACVL	UNITED STATES	USA					CVL			1	173	173	17	4	-5.0	1	1	1	-8.7248322147651	3	Evanston, Illinois, United States	US	USIL	IL031	42.0411	-87.6901	408101	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	3	Ravenswood, Illinois, United States	US	USIL	IL031	41.9656	-87.6667	1802408	20171107144500	http://chicago.cbslocal.com/2017/11/07/north-side-armed-robberies/
704671443	20171031	201710	2017	2017.8247											MYS	MALAYSIA	MYS								0	040	040	04	1	1.0	10	1	10	-1.32450331125827	0								4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	37409	5.9749	116.072	-2404760	4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	37409	5.9749	116.072	-2404760	20171107144500	https://24tanzania.com/winds-of-discontent-over-borneo/
704671444	20171031	201710	2017	2017.8247	AFR	AFRICA	AFR																		0	010	010	01	1	0.0	4	1	4	-5.66666666666666	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171107144500	https://www.dailymaverick.co.za/article/2017-11-07-scorpio-airports-company-takes-quick-action-against-legal-head-but-stalls-on-ceo-for-nine-months/
704671445	20171031	201710	2017	2017.8247	AFR	AFRICA	AFR																		0	114	114	11	3	-2.0	4	1	4	-5.66666666666666	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171107144500	https://www.dailymaverick.co.za/article/2017-11-07-scorpio-airports-company-takes-quick-action-against-legal-head-but-stalls-on-ceo-for-nine-months/
704671446	20171031	201710	2017	2017.8247	AUS	AUSTRALIA	AUS								FIN	FINN	FIN								1	173	173	17	4	-5.0	6	1	6	-3.27868852459016	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171107144500	http://metro.co.uk/2017/11/07/ashes-2017-tom-curran-called-up-to-england-ashes-squad-as-steven-finn-replacement-7060697/
704671447	20171031	201710	2017	2017.8247	COP	POLICE						COP			IRL	TARA	IRL								1	010	010	01	1	0.0	2	1	2	-6.61157024793388	3	Macungie, Pennsylvania, United States	US	USPA	PA077	40.5159	-75.5552	1180169	3	Macungie, Pennsylvania, United States	US	USPA	PA077	40.5159	-75.5552	1180169	3	Macungie, Pennsylvania, United States	US	USPA	PA077	40.5159	-75.5552	1180169	20171107144500	http://www.miamiherald.com/news/nation-world/national/article183169421.html
704671448	20171031	201710	2017	2017.8247	COP	POLICE						COP			IRL	TARA	IRL								1	020	020	02	1	3.0	2	1	2	-6.61157024793388	3	Macungie, Pennsylvania, United States	US	USPA	PA077	40.5159	-75.5552	1180169	3	Macungie, Pennsylvania, United States	US	USPA	PA077	40.5159	-75.5552	1180169	3	Macungie, Pennsylvania, United States	US	USPA	PA077	40.5159	-75.5552	1180169	20171107144500	http://www.miamiherald.com/news/nation-world/national/article183169421.html
704671449	20171031	201710	2017	2017.8247	FIN	FINN	FIN								AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	2	1	2	-3.27868852459016	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171107144500	http://metro.co.uk/2017/11/07/ashes-2017-tom-curran-called-up-to-england-ashes-squad-as-steven-finn-replacement-7060697/
704671450	20171031	201710	2017	2017.8247	GBR	UNITED KINGDOM	GBR								GBRLEG	UNITED KINGDOM	GBR					LEG			1	010	010	01	1	0.0	1	1	1	-5.03355704697987	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171107144500	http://www.erienewsnow.com/story/36779679/boris-johnson-backtracks-on-remarks-about-jailed-uk-iranian-woman
704671451	20171031	201710	2017	2017.8247	GBR	UNITED KINGDOM	GBR								GBRLEG	UNITED KINGDOM	GBR					LEG			1	010	010	01	1	0.0	1	1	1	-5.03355704697987	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171107144500	http://www.erienewsnow.com/story/36779679/boris-johnson-backtracks-on-remarks-about-jailed-uk-iranian-woman
704671452	20171031	201710	2017	2017.8247	GBR	UNITED KINGDOM	GBR								GBRLEG	UNITED KINGDOM	GBR					LEG			1	010	010	01	1	0.0	1	1	1	-4.68909276248726	3	First Baptist Church, Texas, United States	US	USTX	TX167	29.3941	-94.9155	1385009	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	20171107144500	http://www.yaktrinews.com/news/world-news/uk-foreign-secretary-urged-to-correct-statement-about-british-woman-jailed-in-iran/652789275
704671453	20171031	201710	2017	2017.8247	GBR	UNITED KINGDOM	GBR								GBRLEG	UNITED KINGDOM	GBR					LEG			1	010	010	01	1	0.0	1	1	1	-4.68909276248726	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107144500	http://www.yaktrinews.com/news/world-news/uk-foreign-secretary-urged-to-correct-statement-about-british-woman-jailed-in-iran/652789275
704671454	20171031	201710	2017	2017.8247	GBR	UNITED KINGDOM	GBR								IRN	IRANIAN	IRN								0	012	012	01	1	-0.4	6	2	6	-4.86132490473356	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171107144500	http://www.erienewsnow.com/story/36779679/boris-johnson-backtracks-on-remarks-about-jailed-uk-iranian-woman
704671455	20171031	201710	2017	2017.8247	ISR	ISRAELI	ISR								ISRPTY	ISRAEL	ISR								1	040	040	04	1	1.0	2	1	2	-1.58227848101266	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171107144500	https://www.middleeastmonitor.com/20171107-uk-mp-apologises-for-lying-about-undisclosed-meetings-in-israel/
704671456	20171031	201710	2017	2017.8247	ISRGOV	ISRAELI	ISR					GOV			ISRPTY	ISRAELI	ISR								1	040	040	04	1	1.0	6	1	6	-1.58227848101266	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171107144500	https://www.middleeastmonitor.com/20171107-uk-mp-apologises-for-lying-about-undisclosed-meetings-in-israel/
704671457	20171031	201710	2017	2017.8247	ISRPTY	ISRAEL	ISR								ISR	ISRAELI	ISR								1	040	040	04	1	1.0	2	1	2	-1.58227848101266	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171107144500	https://www.middleeastmonitor.com/20171107-uk-mp-apologises-for-lying-about-undisclosed-meetings-in-israel/
704671458	20171031	201710	2017	2017.8247	ISRPTY	ISRAELI	ISR								ISRGOV	ISRAELI	ISR					GOV			1	040	040	04	1	1.0	6	1	6	-1.58227848101266	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171107144500	https://www.middleeastmonitor.com/20171107-uk-mp-apologises-for-lying-about-undisclosed-meetings-in-israel/
704671459	20171031	201710	2017	2017.8247	LBN	LEBANESE	LBN								SAU	SAUDI ARABIA	SAU								1	173	173	17	4	-5.0	1	1	1	-4.29292929292929	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107144500	https://www.alaraby.co.uk/english/news/2017/11/7/detained-hariri-flown-to-abu-dhabi-to-meet-mbz
704671460	20171031	201710	2017	2017.8247	LBN	LEBANESE	LBN								SAU	SAUDI ARABIA	SAU								1	173	173	17	4	-5.0	3	1	3	-4.29292929292929	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107144500	https://www.alaraby.co.uk/english/news/2017/11/7/detained-hariri-flown-to-abu-dhabi-to-meet-mbz
704671461	20171031	201710	2017	2017.8247	LBN	LEBANESE	LBN								SAU	SAUDI ARABIA	SAU								1	173	173	17	4	-5.0	1	1	1	-4.29292929292929	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171107144500	https://www.alaraby.co.uk/english/news/2017/11/7/detained-hariri-flown-to-abu-dhabi-to-meet-mbz
704671462	20171031	201710	2017	2017.8247	LBNGOV	LEBANON	LBN					GOV			SAU	SAUDI ARABIA	SAU								1	173	173	17	4	-5.0	3	1	3	-4.29292929292929	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171107144500	https://www.alaraby.co.uk/english/news/2017/11/7/detained-hariri-flown-to-abu-dhabi-to-meet-mbz
704671463	20171031	201710	2017	2017.8247	LEG	CONGRESS						LEG			NAM	NAMIBIA	NAM								1	043	043	04	1	2.8	1	1	1	-0.9009009009009	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	20171107144500	http://allafrica.com/stories/201711070924.html
704671464	20171031	201710	2017	2017.8247	MYS	MALAYSIA	MYS																		0	040	040	04	1	1.0	10	1	10	-1.32450331125827	4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	37409	5.9749	116.072	-2404760	0								4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	37409	5.9749	116.072	-2404760	20171107144500	https://24tanzania.com/winds-of-discontent-over-borneo/
704671465	20171031	201710	2017	2017.8247	NAM	WINDHOEK	NAM								JUD	JUDGE						JUD			1	190	190	19	4	-10.0	8	1	8	-11.1111111111111	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	20171107144500	http://allafrica.com/stories/201711070845.html
704671466	20171031	201710	2017	2017.8247	NAM	NAMIBIA	NAM								LEG	CONGRESS						LEG			1	042	042	04	1	1.9	1	1	1	-0.9009009009009	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	20171107144500	http://allafrica.com/stories/201711070924.html
704671467	20171031	201710	2017	2017.8247	NAM	WINDHOEK	NAM								NAMCOP	NAMIBIA	NAM					COP			1	190	190	19	4	-10.0	2	1	2	-11.1111111111111	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	20171107144500	http://allafrica.com/stories/201711070845.html
704671468	20171031	201710	2017	2017.8247	NAM	WINDHOEK	NAM								NAMJUD	NAMIBIA	NAM					JUD			1	190	190	19	4	-10.0	2	1	2	-11.1111111111111	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	20171107144500	http://allafrica.com/stories/201711070845.html
704671469	20171031	201710	2017	2017.8247	NAMCOP	NAMIBIAN	NAM					COP			JUD	JUDGE						JUD			1	013	013	01	1	0.4	6	1	6	-11.1111111111111	4	Epako, Omaheke, Namibia	WA	WA35	22310	-22.4333	18.9833	-2581389	4	Epako, Omaheke, Namibia	WA	WA35	22310	-22.4333	18.9833	-2581389	4	Epako, Omaheke, Namibia	WA	WA35	22310	-22.4333	18.9833	-2581389	20171107144500	http://allafrica.com/stories/201711070845.html
