705554525	20161110	201611	2016	2016.8493	COP	POLICE						COP													1	071	071	07	2	7.4	6	1	6	2.11267605633802	3	Clarksville, Tennessee, United States	US	USTN	TN125	36.5298	-87.3595	1269467	0								3	Clarksville, Tennessee, United States	US	USTN	TN125	36.5298	-87.3595	1269467	20171110030000	http://wkrn.com/2017/11/09/mission-barbecue-honors-veterans-every-day-gives-back-millions-each-year/
705554526	20161110	201611	2016	2016.8493	COP	POLICE						COP													1	071	071	07	2	7.4	2	1	2	2.11267605633802	3	Clarksville, Tennessee, United States	US	USTN	TN125	36.5298	-87.3595	1269467	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20171110030000	http://wkrn.com/2017/11/09/mission-barbecue-honors-veterans-every-day-gives-back-millions-each-year/
705554527	20161110	201611	2016	2016.8493	COP	POLICE						COP													1	071	071	07	2	7.4	2	1	2	2.11267605633802	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20171110030000	http://wkrn.com/2017/11/09/mission-barbecue-honors-veterans-every-day-gives-back-millions-each-year/
705554528	20161110	201611	2016	2016.8493	CVL	TOURIST						CVL													0	036	036	03	1	4.0	1	1	1	1.03359173126615	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	0								3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	20171110030000	http://www.news-press.com/story/news/local/2017/11/09/gov-rick-scott-applauds-arthrex-growth-expands-again-hotel-fitness-center/847925001/
705554529	20161110	201611	2016	2016.8493	CVL	TOURIST						CVL													0	036	036	03	1	4.0	1	1	1	1.03359173126615	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	0								3	Collier County, Florida, United States	US	USFL		26.1337	-81.4831	295754	20171110030000	http://www.news-press.com/story/news/local/2017/11/09/gov-rick-scott-applauds-arthrex-growth-expands-again-hotel-fitness-center/847925001/
705554530	20161110	201611	2016	2016.8493	CVL	TOURIST						CVL													0	042	042	04	1	1.9	1	1	1	1.03359173126615	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	0								3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	20171110030000	http://www.news-press.com/story/news/local/2017/11/09/gov-rick-scott-applauds-arthrex-growth-expands-again-hotel-fitness-center/847925001/
705554531	20161110	201611	2016	2016.8493	CVL	TOURIST						CVL													0	042	042	04	1	1.9	1	1	1	1.03359173126615	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	0								3	Collier County, Florida, United States	US	USFL		26.1337	-81.4831	295754	20171110030000	http://www.news-press.com/story/news/local/2017/11/09/gov-rick-scott-applauds-arthrex-growth-expands-again-hotel-fitness-center/847925001/
705554532	20161110	201611	2016	2016.8493	FJI	FIJIAN	FJI								CHN	LIAONING	CHN								1	042	042	04	1	1.9	2	1	2	3.96825396825397	1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	20171110030000	http://www.fbc.com.fj/fiji/56516/standing-committee-meets-with-chinese-counterpart
705554533	20161110	201611	2016	2016.8493	FJILEG	FIJI	FJI					LEG			CHN	CHINA	CHN								1	042	042	04	1	1.9	2	1	2	3.96825396825397	5	Liaoning, Liaoning, China	CH	CH19	13186	41	123	-1914920	1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	20171110030000	http://www.fbc.com.fj/fiji/56516/standing-committee-meets-with-chinese-counterpart
705554534	20161110	201611	2016	2016.8493	FJILEG	FIJIAN	FJI					LEG			CHN	LIAONING	CHN								1	042	042	04	1	1.9	6	1	6	3.96825396825397	1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	20171110030000	http://www.fbc.com.fj/fiji/56516/standing-committee-meets-with-chinese-counterpart
705554535	20161110	201611	2016	2016.8493	GBR	UNITED KINGDOM	GBR								IMGSASMOS	ALTAF HUSSAIN	SAS			MOS		IMG			1	190	190	19	4	-10.0	4	1	4	-2.91858678955454	4	Sarfaraz, Federally Administered Tribal Areas, Pakistan	PK	PK01	23634	34.49	71.1406	6272681	4	Sarfaraz, Federally Administered Tribal Areas, Pakistan	PK	PK01	23634	34.49	71.1406	6272681	4	Sarfaraz, Federally Administered Tribal Areas, Pakistan	PK	PK01	23634	34.49	71.1406	6272681	20171110030000	https://www.thenews.com.pk/print/243226-Scotland-Yard-chief-says-MQM-related-probes-continuing
705554536	20161110	201611	2016	2016.8493	GOVJUD	GOVERNMENT						GOV	JUD		GBR	BRITAIN	GBR								0	020	020	02	1	3.0	10	1	10	-3.22085889570553	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171110030000	http://ewn.co.za/2017/11/10/brexit-never-britain-can-still-change-its-mind-says-article-50-author
705554537	20161110	201611	2016	2016.8493	IMGSASMOS	ALTAF HUSSAIN	SAS			MOS		IMG			GBR	LONDON	GBR								1	190	190	19	4	-10.0	6	1	6	-2.91858678955454	4	Sarfaraz, Federally Administered Tribal Areas, Pakistan	PK	PK01	23634	34.49	71.1406	6272681	4	Sarfaraz, Federally Administered Tribal Areas, Pakistan	PK	PK01	23634	34.49	71.1406	6272681	4	Sarfaraz, Federally Administered Tribal Areas, Pakistan	PK	PK01	23634	34.49	71.1406	6272681	20171110030000	https://www.thenews.com.pk/print/243226-Scotland-Yard-chief-says-MQM-related-probes-continuing
705554538	20161110	201611	2016	2016.8493	IRN	IRANIAN	IRN								IRNMIL	IRAN	IRN					MIL			0	020	020	02	1	3.0	1	1	1	-0.16474464579901	4	Makran, Mazandaran, Iran	IR	IR35	41093	36.7047	53.2279	-3073635	4	Makran, Mazandaran, Iran	IR	IR35	41093	36.7047	53.2279	-3073635	4	Makran, Mazandaran, Iran	IR	IR35	41093	36.7047	53.2279	-3073635	20171110030000	http://www.mei.edu/content/io/iran-plans-deploy-fleets-open-seas-between-europe-and-americas
705554539	20161110	201611	2016	2016.8493	IRN	IRANIAN	IRN								IRNMIL	IRAN	IRN					MIL			0	020	020	02	1	3.0	1	1	1	-0.16474464579901	4	Gulf Of Aden, Oceans (general), Oceans	OS	OS00		12	48	-3182182	4	Makran, Mazandaran, Iran	IR	IR35	41093	36.7047	53.2279	-3073635	4	Makran, Mazandaran, Iran	IR	IR35	41093	36.7047	53.2279	-3073635	20171110030000	http://www.mei.edu/content/io/iran-plans-deploy-fleets-open-seas-between-europe-and-americas
705554540	20161110	201611	2016	2016.8493	IRNGOV	IRAN	IRN					GOV			IRN	IRANIAN	IRN								0	020	020	02	1	3.0	1	1	1	-0.16474464579901	4	Makran, Mazandaran, Iran	IR	IR35	41093	36.7047	53.2279	-3073635	4	Makran, Mazandaran, Iran	IR	IR35	41093	36.7047	53.2279	-3073635	4	Makran, Mazandaran, Iran	IR	IR35	41093	36.7047	53.2279	-3073635	20171110030000	http://www.mei.edu/content/io/iran-plans-deploy-fleets-open-seas-between-europe-and-americas
705554541	20161110	201611	2016	2016.8493	IRNGOV	IRAN	IRN					GOV			IRN	IRANIAN	IRN								0	020	020	02	1	3.0	1	1	1	-0.16474464579901	4	Gulf Of Aden, Oceans (general), Oceans	OS	OS00		12	48	-3182182	4	Makran, Mazandaran, Iran	IR	IR35	41093	36.7047	53.2279	-3073635	4	Makran, Mazandaran, Iran	IR	IR35	41093	36.7047	53.2279	-3073635	20171110030000	http://www.mei.edu/content/io/iran-plans-deploy-fleets-open-seas-between-europe-and-americas
705554542	20161110	201611	2016	2016.8493	IRNGOV	IRANIAN	IRN					GOV			IRNMIL	IRANIAN	IRN					MIL			0	020	020	02	1	3.0	3	1	3	-0.16474464579901	4	Makran, Mazandaran, Iran	IR	IR35	41093	36.7047	53.2279	-3073635	4	Makran, Mazandaran, Iran	IR	IR35	41093	36.7047	53.2279	-3073635	4	Makran, Mazandaran, Iran	IR	IR35	41093	36.7047	53.2279	-3073635	20171110030000	http://www.mei.edu/content/io/iran-plans-deploy-fleets-open-seas-between-europe-and-americas
705554543	20161110	201611	2016	2016.8493	KHM	CAMBODIA	KHM								GOV	SECRETARIAT						GOV			1	061	061	06	2	6.4	10	1	10	0	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	1	China	CH	CH		35	105	CH	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20171110030000	http://www.phnompenhpost.com/business/rice-exports-grow-china-buys-lions-share
705554544	20161110	201611	2016	2016.8493	MED	MEDIA						MED			FJI	FIJI	FJI								1	060	060	06	2	6.0	2	1	2	3.33333333333333	1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	5	Liaoning, Liaoning, China	CH	CH19	13186	41	123	-1914920	20171110030000	http://www.fijitimes.com/story.aspx?id=423351
705554545	20161110	201611	2016	2016.8493	MIL	MAJOR GENERAL						MIL			IRNMIL	IRANIAN	IRN					MIL			0	020	020	02	1	3.0	3	1	3	-0.16474464579901	4	Makran, Mazandaran, Iran	IR	IR35	41093	36.7047	53.2279	-3073635	4	Makran, Mazandaran, Iran	IR	IR35	41093	36.7047	53.2279	-3073635	4	Makran, Mazandaran, Iran	IR	IR35	41093	36.7047	53.2279	-3073635	20171110030000	http://www.mei.edu/content/io/iran-plans-deploy-fleets-open-seas-between-europe-and-americas
705554546	20161110	201611	2016	2016.8493	USA	BOSTON	USA								GOV	ADMINISTRATION						GOV			1	012	012	01	1	-0.4	2	1	2	2.55439924314097	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171110030000	http://www.gazettenet.com/Solomon-Goldstein-Rose-13616871
705554547	20161110	201611	2016	2016.8493	USA	BOSTON	USA								GOV	ADMINISTRATION						GOV			1	012	012	01	1	-0.4	5	1	5	2.55439924314097	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171110030000	http://www.gazettenet.com/Solomon-Goldstein-Rose-13616871
705554548	20171011	201710	2017	2017.7699											PAK	PAKISTAN	PAK								1	020	020	02	1	3.0	2	1	2	-5.58842866535174	0								4	Kodagu, Karnataka, India	IN	IN19	17689	12.4167	75.75	-2101137	4	Kodagu, Karnataka, India	IN	IN19	17689	12.4167	75.75	-2101137	20171110030000	https://scroll.in/article/855126/bjp-wants-to-right-historys-wrongs-like-tipu-sultans-legacy-why-not-start-with-caste-oppression
705554549	20171011	201710	2017	2017.7699											PAK	PAKISTAN	PAK								1	020	020	02	1	3.0	6	1	6	-5.58842866535174	0								4	Taj Mahal, Punjab, Pakistan	PK	PK04	40381	30.4833	72.8	-2775518	4	Taj Mahal, Punjab, Pakistan	PK	PK04	40381	30.4833	72.8	-2775518	20171110030000	https://scroll.in/article/855126/bjp-wants-to-right-historys-wrongs-like-tipu-sultans-legacy-why-not-start-with-caste-oppression
705554550	20171011	201710	2017	2017.7699	GOV	EMBASSY						GOV			RUS	RUSSIAN	RUS								0	130	130	13	3	-4.4	6	2	6	-4.17362270450752	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110030000	http://www.smh.com.au/world/rt-the-russian-outlet-to-register-with-us-as-foreign-agent-20171110-gzirbx.html
705554551	20171011	201710	2017	2017.7699	GOV	EMBASSY						GOV			RUS	RUSSIAN	RUS								0	130	130	13	3	-4.4	2	2	2	-4.17362270450752	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171110030000	http://www.smh.com.au/world/rt-the-russian-outlet-to-register-with-us-as-foreign-agent-20171110-gzirbx.html
705554552	20171011	201710	2017	2017.7699	GOV	EMBASSY						GOV			RUSMED	RUSSIAN	RUS					MED			0	130	130	13	3	-4.4	12	2	12	-4.17362270450752	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110030000	http://www.smh.com.au/world/rt-the-russian-outlet-to-register-with-us-as-foreign-agent-20171110-gzirbx.html
705554553	20171011	201710	2017	2017.7699	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	1.67597765363128	3	Riverside, California, United States	US	USCA	CA067	38.5191	-121.521	253387	0								3	Riverside, California, United States	US	USCA	CA067	38.5191	-121.521	253387	20171110030000	http://www.dailybulletin.com/2017/11/09/in-riverside-visit-culture-and-food-were-his-mission/
705554554	20171103	201711	2017	2017.8301	CHN	CHINA	CHN																		1	010	010	01	1	0.0	2	1	2	0	2	Alaska, United States	US	USAK		61.385	-152.268	AK	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	20171110030000	http://www.ktuu.com/content/news/Alaskas-Gas-line-deal-with-China-explained-456520633.html
705554555	20171103	201711	2017	2017.8301	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			1	010	010	01	1	0.0	2	1	2	0	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20171110030000	http://www.ktuu.com/content/news/Alaskas-Gas-line-deal-with-China-explained-456520633.html
705554556	20171103	201711	2017	2017.8301	CVL	NEIGHBORHOOD						CVL			USA	UNITED STATES	USA								1	180	180	18	4	-9.0	2	1	2	-7.57238307349666	3	Bowling Green, Kentucky, United States	US	USKY	KY227	36.9903	-86.4436	487744	3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	20171110030000	http://www.ozarksfirst.com/news/suspect-in-sen-rand-paul-assault-pleads-not-guilty/854651796
705554557	20171103	201711	2017	2017.8301	CVL	NEIGHBORHOOD						CVL			USA	UNITED STATES	USA								1	180	180	18	4	-9.0	6	2	6	-6.45366698655851	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171110030000	http://www.wmal.com/2017/11/09/suspect-in-rand-paul-assault-pleads-not-guilty/
705554558	20171103	201711	2017	2017.8301	JUD	HIGH COURT						JUD			REB	REBELLION						REB			0	100	100	10	3	-5.0	10	1	10	-4.03225806451613	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171110030000	http://ewn.co.za/2017/11/10/spanish-supreme-court-frees-catalan-parliament-speaker-on-bail
705554559	20171103	201711	2017	2017.8301	LBN	LEBANON	LBN								SAU	SAUDI ARABIA	SAU								1	112	112	11	3	-2.0	10	1	10	-2.34806629834254	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171110030000	http://www.businessinsider.sg/lebanon-blaming-saudi-arabia-prime-minister-resignation-2017-11/
705554560	20171103	201711	2017	2017.8301	RUS	RUSSIA	RUS								RUSSPY	RUSSIA	RUS					SPY			1	042	042	04	1	1.9	4	1	4	-1.8348623853211	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171110030000	https://theconservativetreehouse.com/2017/11/09/beyond-sketchy-now-ludicrous-mode-reuters-fusion-gps-actually-wrote-memo-for-russian-meeting-with-don-jr/
705554561	20171103	201711	2017	2017.8301	RUS	RUSSIAN	RUS								RUSSPY	RUSSIAN	RUS					SPY			1	043	043	04	1	2.8	6	1	6	-1.8348623853211	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171110030000	https://theconservativetreehouse.com/2017/11/09/beyond-sketchy-now-ludicrous-mode-reuters-fusion-gps-actually-wrote-memo-for-russian-meeting-with-don-jr/
705554562	20171103	201711	2017	2017.8301	RUS	RUSSIAN	RUS								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-1.8348623853211	1	Russia	RS	RS		60	100	RS	3	Trump Tower, New York, United States	US	USNY		40.7625	-73.9744	2083283	3	Trump Tower, New York, United States	US	USNY		40.7625	-73.9744	2083283	20171110030000	https://theconservativetreehouse.com/2017/11/09/beyond-sketchy-now-ludicrous-mode-reuters-fusion-gps-actually-wrote-memo-for-russian-meeting-with-don-jr/
705554563	20171103	201711	2017	2017.8301	RUSSPY	RUSSIAN	RUS					SPY			RUS	RUSSIAN	RUS								1	042	042	04	1	1.9	6	1	6	-1.8348623853211	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171110030000	https://theconservativetreehouse.com/2017/11/09/beyond-sketchy-now-ludicrous-mode-reuters-fusion-gps-actually-wrote-memo-for-russian-meeting-with-don-jr/
705554564	20171103	201711	2017	2017.8301	RUSSPY	RUSSIA	RUS					SPY			RUS	RUSSIA	RUS								1	043	043	04	1	2.8	4	1	4	-1.8348623853211	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171110030000	https://theconservativetreehouse.com/2017/11/09/beyond-sketchy-now-ludicrous-mode-reuters-fusion-gps-actually-wrote-memo-for-russian-meeting-with-don-jr/
705554565	20171103	201711	2017	2017.8301	RUSSPY	RUSSIA	RUS					SPY			USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	-1.8348623853211	1	Russia	RS	RS		60	100	RS	3	Trump Tower, New York, United States	US	USNY		40.7625	-73.9744	2083283	3	Trump Tower, New York, United States	US	USNY		40.7625	-73.9744	2083283	20171110030000	https://theconservativetreehouse.com/2017/11/09/beyond-sketchy-now-ludicrous-mode-reuters-fusion-gps-actually-wrote-memo-for-russian-meeting-with-don-jr/
705554566	20171103	201711	2017	2017.8301	USA	MASSACHUSETTS	USA																		1	172	172	17	4	-5.0	2	1	2	-3.14645308924485	3	Natick, Massachusetts, United States	US	USMA	MA017	42.2834	-71.3495	611963	0								3	Natick, Massachusetts, United States	US	USMA	MA017	42.2834	-71.3495	611963	20171110030000	http://www.gazettenet.com/Bump-stock-ban-fails-to-address-human-element-of-gun-violence-13621047
705554567	20171103	201711	2017	2017.8301	USA	UNITED STATES	USA								RUS	RUSSIAN	RUS								1	043	043	04	1	2.8	2	1	2	-1.8348623853211	3	Trump Tower, New York, United States	US	USNY	NY061	40.7625	-73.9744	2083283	1	Russia	RS	RS		60	100	RS	3	Trump Tower, New York, United States	US	USNY		40.7625	-73.9744	2083283	20171110030000	https://theconservativetreehouse.com/2017/11/09/beyond-sketchy-now-ludicrous-mode-reuters-fusion-gps-actually-wrote-memo-for-russian-meeting-with-don-jr/
705554568	20171103	201711	2017	2017.8301	USA	UNITED STATES	USA								RUSSPY	RUSSIA	RUS					SPY			1	043	043	04	1	2.8	4	1	4	-1.8348623853211	3	Trump Tower, New York, United States	US	USNY	NY061	40.7625	-73.9744	2083283	1	Russia	RS	RS		60	100	RS	3	Trump Tower, New York, United States	US	USNY		40.7625	-73.9744	2083283	20171110030000	https://theconservativetreehouse.com/2017/11/09/beyond-sketchy-now-ludicrous-mode-reuters-fusion-gps-actually-wrote-memo-for-russian-meeting-with-don-jr/
705554569	20171103	201711	2017	2017.8301	ZAFGOV	JACOB ZUMA	ZAF					GOV			ZAFGOV	JACOB ZUMA	ZAF					GOV			1	111	111	11	3	-2.0	10	1	10	-3.69003690036901	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171110030000	http://www.dailysun.co.za/News/National/zuma-racism-is-still-alive-and-well-20171109
705554570	20171109	201711	2017	2017.8466											USA	LOS ANGELES	USA								1	041	041	04	1	1.0	10	1	10	0.67204301075268	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171110030000	http://www.dailymail.co.uk/tvshowbiz/article-5068571/Why-Carey-s-Woman-hour.html
705554571	20171109	201711	2017	2017.8466	JUD	LAWYER						JUD													1	010	010	01	1	0.0	2	1	2	-4.92957746478873	4	Waigani, National Capital, Papua New Guinea	PP	PP20	18585	-9.43333	147.167	-2202883	0								4	Waigani, National Capital, Papua New Guinea	PP	PP20	18585	-9.43333	147.167	-2202883	20171110030000	http://www.thenational.com.pg/tribunal-proceed-submissions-namah-decides-remain-silent/
705554572	20171109	201711	2017	2017.8466	JUD	LAWYER						JUD													1	011	011	01	1	-0.1	2	1	2	-4.92957746478873	4	Waigani, National Capital, Papua New Guinea	PP	PP20	18585	-9.43333	147.167	-2202883	0								4	Waigani, National Capital, Papua New Guinea	PP	PP20	18585	-9.43333	147.167	-2202883	20171110030000	http://www.thenational.com.pg/tribunal-proceed-submissions-namah-decides-remain-silent/
705554573	20171109	201711	2017	2017.8466	JUD	LAWYER						JUD			PNGJUD	PAPUA NEW GUINEA	PNG					JUD			1	010	010	01	1	0.0	6	1	6	-4.92957746478873	4	Waigani, National Capital, Papua New Guinea	PP	PP20	18585	-9.43333	147.167	-2202883	4	Waigani, National Capital, Papua New Guinea	PP	PP20	18585	-9.43333	147.167	-2202883	4	Waigani, National Capital, Papua New Guinea	PP	PP20	18585	-9.43333	147.167	-2202883	20171110030000	http://www.thenational.com.pg/tribunal-proceed-submissions-namah-decides-remain-silent/
705554574	20171109	201711	2017	2017.8466	JUD	LAWYER						JUD			PNGJUD	PAPUA NEW GUINEA	PNG					JUD			1	011	011	01	1	-0.1	8	1	8	-4.92957746478873	4	Waigani, National Capital, Papua New Guinea	PP	PP20	18585	-9.43333	147.167	-2202883	4	Waigani, National Capital, Papua New Guinea	PP	PP20	18585	-9.43333	147.167	-2202883	4	Waigani, National Capital, Papua New Guinea	PP	PP20	18585	-9.43333	147.167	-2202883	20171110030000	http://www.thenational.com.pg/tribunal-proceed-submissions-namah-decides-remain-silent/
