704547074	20161107	201611	2016	2016.8411	SYR	SYRIA	SYR								IDN	INDONESIA	IDN								0	043	043	04	1	2.8	2	1	2	-2.07305034550839	4	Pancasila, Riau, Indonesia	ID	ID37	18585	0.0232	101.201	10125131	4	Pancasila, Riau, Indonesia	ID	ID37	18585	0.0232	101.201	10125131	4	Pancasila, Riau, Indonesia	ID	ID37	18585	0.0232	101.201	10125131	20171107063000	http://www.ntd.tv/2017/11/07/indonesias-bid-to-root-out-islamists-throws-spotlight-on-universities/
704547075	20161107	201611	2016	2016.8411	TUR	TURKEY	TUR								LAB	EMPLOYEE						LAB			0	173	173	17	4	-5.0	7	1	7	-5.58482613277134	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171107063000	https://www.globalsecurity.org/wmd/library/news/turkey/2017/turkey-171106-voa01.htm
704547076	20161107	201611	2016	2016.8411	TUR	TURKEY	TUR								LAB	EMPLOYEE						LAB			0	173	173	17	4	-5.0	1	1	1	-5.58482613277134	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171107063000	https://www.globalsecurity.org/wmd/library/news/turkey/2017/turkey-171106-voa01.htm
704547077	20161107	201611	2016	2016.8411	TURJUD	TURKISH	TUR					JUD													0	112	112	11	3	-2.0	2	1	2	-5.58482613277134	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	0								4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171107063000	https://www.globalsecurity.org/wmd/library/news/turkey/2017/turkey-171106-voa01.htm
704547078	20161107	201611	2016	2016.8411	TURJUD	TURKEY	TUR					JUD													0	112	112	11	3	-2.0	1	1	1	-5.58482613277134	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171107063000	https://www.globalsecurity.org/wmd/library/news/turkey/2017/turkey-171106-voa01.htm
704547079	20161107	201611	2016	2016.8411	TURJUD	TURKISH	TUR					JUD			REL	CLERIC									0	112	112	11	3	-2.0	2	1	2	-5.58482613277134	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171107063000	https://www.globalsecurity.org/wmd/library/news/turkey/2017/turkey-171106-voa01.htm
704547080	20161107	201611	2016	2016.8411	TURJUD	TURKEY	TUR					JUD			REL	CLERIC									0	112	112	11	3	-2.0	1	1	1	-5.58482613277134	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171107063000	https://www.globalsecurity.org/wmd/library/news/turkey/2017/turkey-171106-voa01.htm
704547081	20161107	201611	2016	2016.8411	TURJUD	TURKEY	TUR					JUD			REL	CLERIC									0	120	120	12	3	-4.0	3	1	3	-5.58482613277134	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171107063000	https://www.globalsecurity.org/wmd/library/news/turkey/2017/turkey-171106-voa01.htm
704547082	20161107	201611	2016	2016.8411	TURJUD	TURKISH	TUR					JUD			REL	CLERIC									0	120	120	12	3	-4.0	2	1	2	-5.58482613277134	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107063000	https://www.globalsecurity.org/wmd/library/news/turkey/2017/turkey-171106-voa01.htm
704547083	20161107	201611	2016	2016.8411	TURJUD	TURKEY	TUR					JUD			REL	CLERIC									0	120	120	12	3	-4.0	1	1	1	-5.58482613277134	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171107063000	https://www.globalsecurity.org/wmd/library/news/turkey/2017/turkey-171106-voa01.htm
704547084	20161107	201611	2016	2016.8411	TURJUD	TURKEY	TUR					JUD			TUR	TURKEY	TUR								0	112	112	11	3	-2.0	3	1	3	-5.58482613277134	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171107063000	https://www.globalsecurity.org/wmd/library/news/turkey/2017/turkey-171106-voa01.htm
704547085	20161107	201611	2016	2016.8411	USA	LAWRENCE	USA																		0	013	013	01	1	0.4	8	1	8	2.84552845528455	4	Waterville, Quebec, Canada	CA	CA10	12770	45.2833	-71.8833	-575636	0								4	Waterville, Quebec, Canada	CA	CA10	12770	45.2833	-71.8833	-575636	20171107063000	http://www.kingscountynews.ca/community/None/first-world-war-honour-roll-discovered-in-waterville-church-attic-being-restored-preserved-159346/
704547086	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA																		0	173	173	17	4	-5.0	8	1	8	0.4601226993865	3	Hillsboro, Ohio, United States	US	USOH	OH081	40.3334	-80.6251	1063804	0								3	Hillsboro, Ohio, United States	US	USOH	OH081	40.3334	-80.6251	1063804	20171107063000	http://www.wsbtv.com/news/standup-comedian-says-he-wont-seek-3rd-term-as-ohio-mayor/641663314
704547087	20161107	201611	2016	2016.8411	USA	LAWRENCE	USA								CAN	CANADA	CAN								0	013	013	01	1	0.4	2	1	2	2.84552845528455	4	Waterville, Quebec, Canada	CA	CA10	12770	45.2833	-71.8833	-575636	4	Waterville, Quebec, Canada	CA	CA10	12770	45.2833	-71.8833	-575636	4	Waterville, Quebec, Canada	CA	CA10	12770	45.2833	-71.8833	-575636	20171107063000	http://www.kingscountynews.ca/community/None/first-world-war-honour-roll-discovered-in-waterville-church-attic-being-restored-preserved-159346/
704547088	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								LEG	CONGRESS						LEG			1	015	015	01	1	0.0	1	1	1	-0.25020850708924	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107063000	http://www.tampabay.com/former-trump-adviser-page-tells-panel-about--russia-trip-ap_national3a161d64d9ca4b7f80492739cbba661e
704547089	20161107	201611	2016	2016.8411	USA	WASHINGTON	USA								LEG	CONGRESS						LEG			1	015	015	01	1	0.0	1	1	1	-0.25020850708924	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171107063000	http://www.tampabay.com/former-trump-adviser-page-tells-panel-about--russia-trip-ap_national3a161d64d9ca4b7f80492739cbba661e
704547090	20161107	201611	2016	2016.8411	USA	WASHINGTON	USA								LEG	CONGRESS						LEG			1	015	015	01	1	0.0	2	1	2	-0.25020850708924	2	Washington, United States	US	USWA		47.3917	-121.571	WA	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107063000	http://www.tampabay.com/former-trump-adviser-page-tells-panel-about--russia-trip-ap_national3a161d64d9ca4b7f80492739cbba661e
704547091	20161107	201611	2016	2016.8411	USA	WASHINGTON	USA								LEG	CONGRESS						LEG			1	015	015	01	1	0.0	1	1	1	-0.25020850708924	2	Washington, United States	US	USWA		47.3917	-121.571	WA	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171107063000	http://www.tampabay.com/former-trump-adviser-page-tells-panel-about--russia-trip-ap_national3a161d64d9ca4b7f80492739cbba661e
704547092	20161107	201611	2016	2016.8411	USA	WASHINGTON	USA								RUS	RUSSIAN	RUS								1	046	046	04	1	7.0	3	1	3	-0.25020850708924	2	Washington, United States	US	USWA		47.3917	-121.571	WA	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107063000	http://www.tampabay.com/former-trump-adviser-page-tells-panel-about--russia-trip-ap_national3a161d64d9ca4b7f80492739cbba661e
704547093	20161107	201611	2016	2016.8411	USA	WASHINGTON	USA								USAGOV	UNITED STATES	USA					GOV			1	020	020	02	1	3.0	1	1	1	-0.25020850708924	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Brooklyn, Washington, United States	US	USWA	WA049	46.7762	-123.51	1510840	1	Chad	CD	CD		15	19	CD	20171107063000	http://www.tampabay.com/former-trump-adviser-page-tells-panel-about--russia-trip-ap_national3a161d64d9ca4b7f80492739cbba661e
704547094	20171008	201710	2017	2017.7616											CHN	CHINA	CHN								0	043	043	04	1	2.8	6	1	6	-2.84552845528456	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Nathu La, India (general), India	IN	IN00	17862	27.4	88.8167	-2105882	20171107063000	https://www.globalsecurity.org/military/library/news/2017/11/mil-171106-presstv03.htm
704547095	20171008	201710	2017	2017.7616	CHN	CHINA	CHN																		0	042	042	04	1	1.9	3	1	3	-2.84552845528456	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Nathu La, India (general), India	IN	IN00	17862	27.4	88.8167	-2105882	20171107063000	https://www.globalsecurity.org/military/library/news/2017/11/mil-171106-presstv03.htm
704547096	20171008	201710	2017	2017.7616	CHN	CHINA	CHN								CHNMIL	CHINESE	CHN					MIL			0	051	051	05	1	3.4	4	1	4	-2.84552845528456	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107063000	https://www.globalsecurity.org/military/library/news/2017/11/mil-171106-presstv03.htm
704547097	20171008	201710	2017	2017.7616	CHN	CHINA	CHN								CHNMIL	CHINA	CHN					MIL			0	051	051	05	1	3.4	2	1	2	-2.84552845528456	4	Nathu La, India (general), India	IN	IN00	17862	27.4	88.8167	-2105882	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107063000	https://www.globalsecurity.org/military/library/news/2017/11/mil-171106-presstv03.htm
704547098	20171008	201710	2017	2017.7616	CHN	CANTON	CHN								USA	OHIO	USA								1	071	071	07	2	7.4	6	1	6	0.60240963855422	4	University Of Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.958	18.4608	-1217215	4	University Of Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.958	18.4608	-1217215	4	University Of Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.958	18.4608	-1217215	20171107063000	http://www.sharenet.co.za/views/Emira-EMI-SAlisted-REIT-First-To-Invest-In-The-US/992b19256730fce82233cf24448dab40
704547099	20171008	201710	2017	2017.7616	EDU	SCHOLAR						EDU													0	128	128	12	3	-5.0	3	1	3	-5.52036199095023	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171107063000	http://www.mysanantonio.com/news/world/article/A-Saudi-orchestrated-resignation-throws-Lebanon-12337067.php
704547100	20171008	201710	2017	2017.7616	EDU	SCHOLAR						EDU			SAU	SAUDI ARABIA	SAU								0	128	128	12	3	-5.0	1	1	1	-5.52036199095023	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107063000	http://www.mysanantonio.com/news/world/article/A-Saudi-orchestrated-resignation-throws-Lebanon-12337067.php
704547101	20171008	201710	2017	2017.7616	EDU	SCHOLAR						EDU			SAU	SAUDI ARABIA	SAU								0	128	128	12	3	-5.0	1	1	1	-5.52036199095023	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171107063000	http://www.mysanantonio.com/news/world/article/A-Saudi-orchestrated-resignation-throws-Lebanon-12337067.php
704547102	20171008	201710	2017	2017.7616	EDU	SCHOLAR						EDU			SAU	SAUDI ARABIA	SAU								0	130	130	13	3	-4.4	4	1	4	-5.52036199095023	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107063000	http://www.mysanantonio.com/news/world/article/A-Saudi-orchestrated-resignation-throws-Lebanon-12337067.php
704547103	20171008	201710	2017	2017.7616	EDU	SCHOLAR						EDU			SAU	SAUDI	SAU								0	130	130	13	3	-4.4	1	1	1	-5.52036199095023	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	3	American University, District of Columbia, United States	US	USDC		38.9375	-77.0869	531560	3	American University, District of Columbia, United States	US	USDC		38.9375	-77.0869	531560	20171107063000	http://www.mysanantonio.com/news/world/article/A-Saudi-orchestrated-resignation-throws-Lebanon-12337067.php
704547104	20171008	201710	2017	2017.7616	EDU	SCHOLAR						EDU			SYR	SYRIA	SYR								0	114	114	11	3	-2.0	3	1	3	-5.52036199095023	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20171107063000	http://www.mysanantonio.com/news/world/article/A-Saudi-orchestrated-resignation-throws-Lebanon-12337067.php
704547105	20171008	201710	2017	2017.7616	EDU	SCHOLAR						EDU			SYR	SYRIA	SYR								0	114	114	11	3	-2.0	1	1	1	-5.52036199095023	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107063000	http://www.mysanantonio.com/news/world/article/A-Saudi-orchestrated-resignation-throws-Lebanon-12337067.php
704547106	20171008	201710	2017	2017.7616	EDU	SCHOLAR						EDU			SYR	SYRIA	SYR								0	114	114	11	3	-2.0	1	1	1	-5.52036199095023	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171107063000	http://www.mysanantonio.com/news/world/article/A-Saudi-orchestrated-resignation-throws-Lebanon-12337067.php
704547107	20171008	201710	2017	2017.7616	SYR	SYRIA	SYR								SAU	SAUDI ARABIA	SAU								0	114	114	11	3	-2.0	3	1	3	-5.52036199095023	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20171107063000	http://www.mysanantonio.com/news/world/article/A-Saudi-orchestrated-resignation-throws-Lebanon-12337067.php
704547108	20171008	201710	2017	2017.7616	SYR	SYRIA	SYR								SAU	SAUDI ARABIA	SAU								0	114	114	11	3	-2.0	1	1	1	-5.52036199095023	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107063000	http://www.mysanantonio.com/news/world/article/A-Saudi-orchestrated-resignation-throws-Lebanon-12337067.php
704547109	20171008	201710	2017	2017.7616	SYR	SYRIA	SYR								SAU	SAUDI ARABIA	SAU								0	114	114	11	3	-2.0	1	1	1	-5.52036199095023	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171107063000	http://www.mysanantonio.com/news/world/article/A-Saudi-orchestrated-resignation-throws-Lebanon-12337067.php
704547110	20171008	201710	2017	2017.7616	SYR	SYRIA	SYR								SAU	SAUDI ARABIA	SAU								0	128	128	12	3	-5.0	4	1	4	-5.52036199095023	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171107063000	http://www.mysanantonio.com/news/world/article/A-Saudi-orchestrated-resignation-throws-Lebanon-12337067.php
704547111	20171008	201710	2017	2017.7616	SYR	SYRIA	SYR								SAU	SAUDI ARABIA	SAU								0	128	128	12	3	-5.0	1	1	1	-5.52036199095023	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107063000	http://www.mysanantonio.com/news/world/article/A-Saudi-orchestrated-resignation-throws-Lebanon-12337067.php
704547112	20171008	201710	2017	2017.7616	SYR	SYRIA	SYR								SAU	SAUDI ARABIA	SAU								0	130	130	13	3	-4.4	4	1	4	-5.52036199095023	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107063000	http://www.mysanantonio.com/news/world/article/A-Saudi-orchestrated-resignation-throws-Lebanon-12337067.php
704547113	20171008	201710	2017	2017.7616	SYR	SYRIA	SYR								SAU	SAUDI	SAU								0	130	130	13	3	-4.4	1	1	1	-5.52036199095023	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	3	American University, District of Columbia, United States	US	USDC		38.9375	-77.0869	531560	3	American University, District of Columbia, United States	US	USDC		38.9375	-77.0869	531560	20171107063000	http://www.mysanantonio.com/news/world/article/A-Saudi-orchestrated-resignation-throws-Lebanon-12337067.php
704547114	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA																		0	055	055	05	1	7.0	2	1	2	-0.11904761904762	3	North Mankato, Minnesota, United States	US	USMN	MN103	44.1733	-94.0338	648669	0								3	North Mankato, Minnesota, United States	US	USMN		44.1733	-94.0338	648669	20171107063000	http://www.mankatofreepress.com/news/local_news/north-mankato-to-seek-league-aid-on-meeting-management/article_b57b9c22-c363-11e7-8696-83b127a786d2.html
704547115	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA																		1	071	071	07	2	7.4	4	1	4	0.60240963855422	4	University Of Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.958	18.4608	-1217215	0								4	University Of Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.958	18.4608	-1217215	20171107063000	http://www.sharenet.co.za/views/Emira-EMI-SAlisted-REIT-First-To-Invest-In-The-US/992b19256730fce82233cf24448dab40
704547116	20171008	201710	2017	2017.7616	USAGOV	UNITED STATES	USA					GOV			PRK	PYONGYANG	PRK								0	040	040	04	1	1.0	2	1	2	-2.78578290105668	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107063000	http://www.sunherald.com/news/business/article183152876.html
704547117	20171008	201710	2017	2017.7616	USAGOV	UNITED STATES	USA					GOV			USA	WASHINGTON	USA								0	013	013	01	1	0.4	2	1	2	-2.78578290105668	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171107063000	http://www.sunherald.com/news/business/article183152876.html
704547118	20171031	201710	2017	2017.8247											GOV	SPECIAL ENVOY						GOV			0	036	036	03	1	4.0	2	1	2	-7.72058823529411	0								4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107063000	https://www.globalsecurity.org/wmd/library/news/ukraine/2017/ukraine-171106-rferl01.htm
704547119	20171031	201710	2017	2017.8247											PAK	PAKISTAN	PAK								1	042	042	04	1	1.9	2	1	2	-1.09546165884194	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	20171107063000	https://www.ndtv.com/india-news/india-cracks-open-iran-sea-route-to-afghanistan-bypassing-pakistan-1772115
704547120	20171031	201710	2017	2017.8247											UAF	MILITANT						UAF			0	190	190	19	4	-10.0	4	1	4	-10.2112676056338	0								4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20171107063000	http://www.newsx.com/national/jammu-and-kashmir-army-jawan-martyred-3-jem-militants-killed-in-pulwama-encounter
