705605943	20171011	201710	2017	2017.7699	NGA	NIGERIA	NGA								CHN	CHINA	CHN								0	010	010	01	1	0.0	2	1	2	-3.86965376782077	1	Nigeria	NI	NI		10	8	NI	4	East River, Guangdong, China	CH	CH30	13044	23.0333	113.517	-1903905	1	Nigeria	NI	NI		10	8	NI	20171110080000	http://www.signalng.com/1-billion-fraud-nigerias-former-environment-minister-amina-mohammed-probe/
705605944	20171011	201710	2017	2017.7699	NIC	NICARAGUA	NIC								FRA	FRANCE	FRA								0	010	010	01	1	0.0	1	1	1	0	1	Nicaragua	NU	NU		13	-85	NU	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171110080000	https://carbon-pulse.com/43130/
705605945	20171011	201710	2017	2017.7699	NIC	NICARAGUA	NIC								FRA	PARIS	FRA								0	010	010	01	1	0.0	7	1	7	0	1	Nicaragua	NU	NU		13	-85	NU	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	2	California, United States	US	USCA		36.17	-119.746	CA	20171110080000	https://carbon-pulse.com/43130/
705605946	20171011	201710	2017	2017.7699	NIC	NICARAGUA	NIC								FRA	PARIS	FRA								0	030	030	03	1	4.0	7	1	7	0	1	Nicaragua	NU	NU		13	-85	NU	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Nicaragua	NU	NU		13	-85	NU	20171110080000	https://carbon-pulse.com/43130/
705605947	20171011	201710	2017	2017.7699	NIC	NICARAGUA	NIC								FRA	PARIS	FRA								0	030	030	03	1	4.0	1	1	1	0	1	Nicaragua	NU	NU		13	-85	NU	1	Nicaragua	NU	NU		13	-85	NU	1	Nicaragua	NU	NU		13	-85	NU	20171110080000	https://carbon-pulse.com/43130/
705605948	20171011	201710	2017	2017.7699	VNM	VIETNAM	VNM																		0	154	154	15	4	-7.2	2	1	2	2.76497695852534	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171110080000	http://santamariatimes.com/news/local/education/santa-maria-students-honor-veterans-with-songs-performances-and-letters/article_e0c8f68c-e21b-506d-9763-e2cf19421af4.html
705605949	20171103	201711	2017	2017.8301											USA	NORTH DAKOTA	USA								1	042	042	04	1	1.9	2	1	2	0.54249547920434	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20171110080000	http://www.wgow.com/news/cold-windy-weather-to-blast-northeast-this-weekend/
705605950	20171103	201711	2017	2017.8301	FRA	FRANCE	FRA								OPP	PROTESTER						OPP			0	036	036	03	1	4.0	1	1	1	-1.36986301369863	4	Bullecourt, Nord-Pas-de-Calais, France	FR	FRB4	16315	50.1912	2.92814	-1415761	4	Bullecourt, Nord-Pas-de-Calais, France	FR	FRB4	16315	50.1912	2.92814	-1415761	4	Bullecourt, Nord-Pas-de-Calais, France	FR	FRB4	16315	50.1912	2.92814	-1415761	20171110080000	http://www.standard.net.au/story/5047085/fighting-winds-of-change-on-the-western-front/
705605951	20171109	201711	2017	2017.8466											BEL	BELGIAN	BEL								0	046	046	04	1	7.0	10	1	10	-1.28022759601707	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	United Kingdom	UK	UK		54	-4	UK	20171110080000	http://www.express.co.uk/news/uk/877792/Brexit-news-EU-UK-Article-50-Lord-Kerr-Theresa-May-Michel-Barnier-David-Davis
705605952	20171109	201711	2017	2017.8466	BEL	BELGIAN	BEL																		0	046	046	04	1	7.0	10	1	10	-1.28022759601707	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	0								1	United Kingdom	UK	UK		54	-4	UK	20171110080000	http://www.express.co.uk/news/uk/877792/Brexit-news-EU-UK-Article-50-Lord-Kerr-Theresa-May-Michel-Barnier-David-Davis
705605953	20171109	201711	2017	2017.8466	COP	POLICE						COP													0	080	080	08	2	5.0	6	1	6	-2.18878248974008	1	Syria	SY	SY		35	38	SY	0								1	Syria	SY	SY		35	38	SY	20171110080000	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Inusah-Fuseini-seizes-NDC-Organizer-s-car-in-Mahama-and-Alabi-fght-599124
705605954	20171109	201711	2017	2017.8466	COP	POLICE						COP			SYR	SYRIA	SYR								0	013	013	01	1	0.4	4	1	4	-2.18878248974008	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171110080000	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Inusah-Fuseini-seizes-NDC-Organizer-s-car-in-Mahama-and-Alabi-fght-599124
705605955	20171109	201711	2017	2017.8466	EDU	SCHOOL						EDU			COP	POLICE COMMISSIONER						COP			1	010	010	01	1	0.0	8	1	8	-4.76190476190476	4	Gurgaon, Haryana, India	IN	IN10	17657	28.4667	77.0333	-2096897	4	Gurgaon, Haryana, India	IN	IN10	17657	28.4667	77.0333	-2096897	4	Gurgaon, Haryana, India	IN	IN10	17657	28.4667	77.0333	-2096897	20171110080000	https://www.ndtv.com/gurgaon-news/cbi-took-over-before-we-finished-probe-gurgaon-police-on-pradyuman-case-1773630
705605956	20171109	201711	2017	2017.8466	IND	AHMEDABAD	IND								PAK	PAKISTANI	PAK								1	173	173	17	4	-5.0	6	1	6	-2.5	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171110080000	https://www.ndtv.com/ahmedabad-news/3-pakistani-fishermen-apprehended-near-indo-pak-border-in-ahmedabad-1773656
705605957	20171109	201711	2017	2017.8466	MDG	MADAGASCAR	MDG								MWI	MALAWI	MWI								1	010	010	01	1	0.0	2	1	2	-5.6640625	1	Madagascar	MA	MA		-20	47	MA	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171110080000	http://mwnation.com/malawi-alert-plague/
705605958	20171109	201711	2017	2017.8466	MDG	MADAGASCAR	MDG								MWI	MALAWI	MWI								1	010	010	01	1	0.0	2	1	2	-5.6640625	1	United States	US	US		39.828175	-98.5795	US	1	Madagascar	MA	MA		-20	47	MA	1	United States	US	US		39.828175	-98.5795	US	20171110080000	http://mwnation.com/malawi-alert-plague/
705605959	20171109	201711	2017	2017.8466	MDG	MADAGASCAR	MDG								MWI	MALAWI	MWI								1	192	192	19	4	-9.5	4	1	4	-5.6640625	1	Madagascar	MA	MA		-20	47	MA	4	Ntcheu, Ntcheu, Malawi	MI	MI16	19313	-14.8176	34.6398	-1486354	4	Ntcheu, Ntcheu, Malawi	MI	MI16	19313	-14.8176	34.6398	-1486354	20171110080000	http://mwnation.com/malawi-alert-plague/
705605960	20171109	201711	2017	2017.8466	MIL	MILITARY OFFICIAL						MIL			USAMED	REUTERS	USA					MED			0	010	010	01	1	0.0	10	1	10	-5.02873563218391	1	Libya	LY	LY		25	17	LY	1	Libya	LY	LY		25	17	LY	1	Libya	LY	LY		25	17	LY	20171110080000	BBC Monitoring/BBC Monitoring/(c) BBC
705605961	20171109	201711	2017	2017.8466	MWI	MALAWI	MWI																		1	010	010	01	1	0.0	6	1	6	-5.6640625	1	Madagascar	MA	MA		-20	47	MA	0								1	United States	US	US		39.828175	-98.5795	US	20171110080000	http://mwnation.com/malawi-alert-plague/
705605962	20171109	201711	2017	2017.8466	MWI	MALAWI	MWI																		1	192	192	19	4	-9.5	6	1	6	-5.6640625	4	Ntcheu, Ntcheu, Malawi	MI	MI16	19313	-14.8176	34.6398	-1486354	0								4	Ntcheu, Ntcheu, Malawi	MI	MI16	19313	-14.8176	34.6398	-1486354	20171110080000	http://mwnation.com/malawi-alert-plague/
705605963	20171109	201711	2017	2017.8466	SYR	SYRIA	SYR								COP	POLICE						COP			0	080	080	08	2	5.0	4	1	4	-2.18878248974008	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171110080000	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Inusah-Fuseini-seizes-NDC-Organizer-s-car-in-Mahama-and-Alabi-fght-599124
705605964	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	1.01476014760147	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171110080000	https://www.iol.co.za/business-report/multinationals-still-dominate-the-african-tech-space-11945830
705605965	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								0	051	051	05	1	3.4	6	1	6	1.01476014760147	0								1	United Arab Emirates	AE	AE		24	54	AE	1	United Arab Emirates	AE	AE		24	54	AE	20171110080000	https://www.iol.co.za/business-report/multinationals-still-dominate-the-african-tech-space-11945830
705605966	20171110	201711	2017	2017.8493											AUS	AUSTRALIAN	AUS								0	014	014	01	1	0.0	8	1	8	4.73372781065089	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171110080000	http://www.standard.net.au/story/5048929/time-to-celebrate-all-things-agriculture-editorial/
705605967	20171110	201711	2017	2017.8493											AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	2	2	-4.99252021563342	0								4	Lorengau, Manus, Papua New Guinea	PP	PP13	18585	-2.02259	147.271	-2194176	4	Lorengau, Manus, Papua New Guinea	PP	PP13	18585	-2.02259	147.271	-2194176	20171110080000	http://www.macon.com/news/nation-world/article183826341.html
705605968	20171110	201711	2017	2017.8493											AUS	BRISBANE	AUS								1	042	042	04	1	1.9	6	1	6	-14.2857142857143	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	South Brisbane, Queensland, Australia	AS	AS04	154654	-27.4833	153.017	332751	20171110080000	http://www.dailymail.co.uk/news/article-5069127/Three-year-old-injured-alleged-sexual-assault.html
705605969	20171110	201711	2017	2017.8493											AUS	BRISBANE	AUS								1	042	042	04	1	1.9	4	1	4	-14.2857142857143	0								4	South Brisbane, Queensland, Australia	AS	AS04	154654	-27.4833	153.017	332751	4	South Brisbane, Queensland, Australia	AS	AS04	154654	-27.4833	153.017	332751	20171110080000	http://www.dailymail.co.uk/news/article-5069127/Three-year-old-injured-alleged-sexual-assault.html
705605970	20171110	201711	2017	2017.8493											AUS	AUSTRALIA	AUS								1	070	070	07	2	7.0	2	1	2	-4.21686746987952	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171110080000	https://www.3aw.com.au/gaze-denies-the-sydney-kings-are-in-a-crisis/
705605971	20171110	201711	2017	2017.8493											AZE	AZERBAIJAN	AZE								1	046	046	04	1	7.0	2	1	2	3.88349514563106	0								4	Lankaran, L?nk?ran*, Azerbaijan	AJ	AJ30	534	38.7559	48.8471	-2707450	3	Monterey, California, United States	US	USCA	CA053	36.6002	-121.895	1659762	20171110080000	https://www.azernews.az/nation/121979.html
705605972	20171110	201711	2017	2017.8493											BUDMAH420	TENDAI				BUD					1	110	110	11	3	-2.0	2	1	2	-8.57142857142857	0								4	Makosa, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.1333	32.3333	-2314918	5	Mashonaland East, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.5	32	-2315776	20171110080000	http://allafrica.com/stories/201711100191.html
705605973	20171110	201711	2017	2017.8493											BUDMAH420	TENDAI				BUD					1	112	112	11	3	-2.0	2	1	2	-8.57142857142857	0								4	Mutoko, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.7119	31.5312	10644194	4	Mutoko, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.7119	31.5312	10644194	20171110080000	http://allafrica.com/stories/201711100191.html
705605974	20171110	201711	2017	2017.8493											BUDMAH420	TENDAI				BUD					1	190	190	19	4	-10.0	2	1	2	-8.57142857142857	0								4	Makosa, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.1333	32.3333	-2314918	4	Makosa, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.1333	32.3333	-2314918	20171110080000	http://allafrica.com/stories/201711100191.html
705605975	20171110	201711	2017	2017.8493											BUS	INDUSTRY						BUS			0	035	035	03	1	7.0	6	1	6	1.20967741935484	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171110080000	http://www.gbcghana.com/1.11444048
705605976	20171110	201711	2017	2017.8493											BUS	INDUSTRY						BUS			0	036	036	03	1	4.0	6	1	6	1.20967741935484	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171110080000	http://www.gbcghana.com/1.11444048
705605977	20171110	201711	2017	2017.8493											BUS	ENTREPRENEUR						BUS			1	036	036	03	1	4.0	20	1	20	4.11622276029055	0								1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20171110080000	http://english.china.com/news/business/56/20171110/1122571.html
705605978	20171110	201711	2017	2017.8493											BUS	COMPANIES						BUS			1	040	040	04	1	1.0	5	1	5	3.24675324675325	0								4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171110080000	http://www.hindustantimes.com/education/iima-summer-placements-most-offers-from-goods-and-services-companies/story-0bn3HG27HEEJRQPnunVBAP.html
705605979	20171110	201711	2017	2017.8493											BUS	COMPANY						BUS			1	042	042	04	1	1.9	4	1	4	1.18694362017804	0								3	Central Valley, California, United States	US	USCA		34.0186	-119.682	240442	3	Central Valley, California, United States	US	USCA		34.0186	-119.682	240442	20171110080000	http://www.centralvalleybusinesstimes.com/stories/001/?ID=33608
705605980	20171110	201711	2017	2017.8493											BUS	COMPANY						BUS			1	042	042	04	1	1.9	4	1	4	1.18694362017804	0								2	California, United States	US	USCA		36.17	-119.746	CA	3	Central Valley, California, United States	US	USCA		34.0186	-119.682	240442	20171110080000	http://www.centralvalleybusinesstimes.com/stories/001/?ID=33608
705605981	20171110	201711	2017	2017.8493											BUS	COMPANY						BUS			1	042	042	04	1	1.9	4	1	4	2.08333333333334	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171110080000	http://bismarcktribune.com/opinion/columnists/it-s-a-small-world-after-all/article_8c5f2d69-e350-5f59-8fec-9ae3223299a3.html
705605982	20171110	201711	2017	2017.8493											BUS	COMPANY						BUS			0	043	043	04	1	2.8	6	1	6	2.16836734693878	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171110080000	https://timesofindia.indiatimes.com/life-style/books/features/book-swap-parties-are-the-latest-social-trend/articleshow/61590053.cms
705605983	20171110	201711	2017	2017.8493											BUS	COMPANY						BUS			0	043	043	04	1	2.8	4	1	4	2.16836734693878	0								4	Khar, Maharashtra, India	IN	IN16	70184	19.0667	72.8333	-2100573	4	Khar, Maharashtra, India	IN	IN16	70184	19.0667	72.8333	-2100573	20171110080000	https://timesofindia.indiatimes.com/life-style/books/features/book-swap-parties-are-the-latest-social-trend/articleshow/61590053.cms
705605984	20171110	201711	2017	2017.8493											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	6	1	6	3.54477611940299	0								3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20171110080000	http://www.dailycal.org/2017/11/09/new-thai-restaurant-funky-elephant-to-open-in-west-berkeley-next-year/
705605985	20171110	201711	2017	2017.8493											BUS	BUSINESS						BUS			1	064	064	06	2	7.0	10	1	10	0.588235294117649	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20171110080000	https://keralaitnews.com/6270/bsnl-to-give-more-thrust-to-enterprise-business-customers-in-kerala
705605986	20171110	201711	2017	2017.8493											CAN	CANADA	CAN								1	020	020	02	1	3.0	2	1	2	-2.10280373831776	0								4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	20171110080000	https://www.mapleridgenews.com/buzz/b-c-man-captures-cougar-take-down-on-camera/
705605987	20171110	201711	2017	2017.8493											CAN	SASKATCHEWAN	CAN								1	042	042	04	1	1.9	2	1	2	1.40350877192982	0								4	Redwater, Ontario, Canada	CA	CA08	12669	46.9	-79.6333	-572110	4	Redwater, Ontario, Canada	CA	CA08	12669	46.9	-79.6333	-572110	20171110080000	http://www.octafinance.com/tamarack-valley-energy-tsetve-stock-price-target-increased-to-3-75-released-a-research-note-earlier-today-by-raymond-james/527516/
705605988	20171110	201711	2017	2017.8493											CAN	CANADA	CAN								1	042	042	04	1	1.9	7	1	7	1.40350877192982	0								4	Wilson Creek, Manitoba, Canada	CA	CA03	154724	56.4	-94.3333	-576050	4	Westlock, Alberta, Canada	CA	CA01	154724	54.15	-113.867	-575786	20171110080000	http://www.octafinance.com/tamarack-valley-energy-tsetve-stock-price-target-increased-to-3-75-released-a-research-note-earlier-today-by-raymond-james/527516/
705605989	20171110	201711	2017	2017.8493											CAN	SASKATCHEWAN	CAN								1	042	042	04	1	1.9	7	1	7	1.40350877192982	0								4	Wilson Creek, Manitoba, Canada	CA	CA03	154724	56.4	-94.3333	-576050	4	Wilson Creek, Manitoba, Canada	CA	CA03	154724	56.4	-94.3333	-576050	20171110080000	http://www.octafinance.com/tamarack-valley-energy-tsetve-stock-price-target-increased-to-3-75-released-a-research-note-earlier-today-by-raymond-james/527516/
705605990	20171110	201711	2017	2017.8493											CANGOV	CANADA	CAN					GOV			1	020	020	02	1	3.0	4	2	4	-0.248145069425205	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110080000	http://infotel.ca/newsitem/trudeau-asia/cp898457291
705605991	20171110	201711	2017	2017.8493											CANGOV	CANADA	CAN					GOV			1	030	030	03	1	4.0	4	2	4	-0.248145069425205	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110080000	http://infotel.ca/newsitem/trudeau-asia/cp898457291
705605992	20171110	201711	2017	2017.8493											CHN	CHINESE	CHN								1	026	026	02	1	4.0	2	1	2	1.06007067137809	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171110080000	http://www.koreaherald.com/view.php?ud=20171110000728
705605993	20171110	201711	2017	2017.8493											CHNHLH	CHINESE	CHN					HLH			1	042	042	04	1	1.9	10	1	10	-10.2803738317757	0								4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	20171110080000	https://radiotamazuj.org/en/news/article/three-children-injured-in-grenade-explosion-in-juba
705605994	20171110	201711	2017	2017.8493											COP	SECURITY FORCE						COP			0	036	036	03	1	4.0	4	2	4	-0.248145069425205	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110080000	http://infotel.ca/newsitem/trudeau-asia/cp898457291
