703810606	20171028	201710	2017	2017.8164	CHRCTH	CATHOLIC BISHOP				CHR	CTH				GOV	ADMINISTRATION						GOV			0	060	060	06	2	6.0	10	1	10	-2.43542435424354	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171104040000	http://gazette.com/churches-are-usually-reluctant-to-push-tax-reform.-but-catholic-bishops-are-trying./article/1614559
703810607	20171028	201710	2017	2017.8164	CVL	RESIDENTS						CVL			EGY	ALEXANDRIA	EGY								1	120	120	12	3	-4.0	10	1	10	2.14477211796246	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20171104040000	http://www.alexandrianews.org/2017/11/virginia-supreme-court-refuses-to-hear-la-bergerie-case-appeal/
703810608	20171028	201710	2017	2017.8164	LEG	LAWMAKER						LEG			USAGOVELI	HILLARY CLINTON	USA					GOV	ELI		1	090	090	09	2	-2.0	8	1	8	-2.27272727272727	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171104040000	http://www.dailymail.co.uk/news/article-5047379/U-S-Republicans-seek-special-counsels-removal-Russia-probe.html
703810609	20171028	201710	2017	2017.8164	LEG	LAWMAKER						LEG			USAGOVELI	HILLARY CLINTON	USA					GOV	ELI		1	090	090	09	2	-2.0	2	1	2	-2.27272727272727	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Canada	CA	CA		60	-96	CA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171104040000	http://www.dailymail.co.uk/news/article-5047379/U-S-Republicans-seek-special-counsels-removal-Russia-probe.html
703810610	20171103	201711	2017	2017.8301											GOV	GOVERNMENT						GOV			0	057	057	05	1	8.0	2	1	2	1.63132137030995	0								5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	20171104040000	http://news2.onlinenigeria.com/news/general/673490-fresh-push-for-oil-find-in-benue-trough.html
703810611	20171103	201711	2017	2017.8301	GOV	GOVERNMENT						GOV													0	057	057	05	1	8.0	2	1	2	1.63132137030995	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	0								5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	20171104040000	http://news2.onlinenigeria.com/news/general/673490-fresh-push-for-oil-find-in-benue-trough.html
703810612	20171103	201711	2017	2017.8301	GOV	GOVERNMENT						GOV			NGAGOV	NIGERIA	NGA					GOV			0	057	057	05	1	8.0	1	1	1	1.63132137030995	5	Benue State, Benue, Nigeria	NI	NI26	22689	7.33333	8.75	-2002535	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	5	Benue State, Benue, Nigeria	NI	NI26	22689	7.33333	8.75	-2002535	20171104040000	http://news2.onlinenigeria.com/news/general/673490-fresh-push-for-oil-find-in-benue-trough.html
703810613	20171103	201711	2017	2017.8301	GOV	GOVERNMENT						GOV			NGAGOV	NIGERIA	NGA					GOV			0	057	057	05	1	8.0	5	1	5	1.63132137030995	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	20171104040000	http://news2.onlinenigeria.com/news/general/673490-fresh-push-for-oil-find-in-benue-trough.html
703810614	20171103	201711	2017	2017.8301	MNCUSAHLH	STRYKER CORPORATION	USA					MNC	HLH												1	010	010	01	1	0.0	6	1	6	2.18181818181819	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171104040000	http://www.analystratings.com/articles/stryker-corporation-gets-a-hold-rating-from-needham/
703810615	20171103	201711	2017	2017.8301	MNCUSAHLH	STRYKER CORPORATION	USA					MNC	HLH		USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	2.18181818181819	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171104040000	http://www.analystratings.com/articles/stryker-corporation-gets-a-hold-rating-from-needham/
703810616	20171103	201711	2017	2017.8301	NGAGOV	NIGERIA	NGA					GOV			GOV	GOVERNMENT						GOV			0	057	057	05	1	8.0	1	1	1	1.63132137030995	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	5	Benue State, Benue, Nigeria	NI	NI26	22689	7.33333	8.75	-2002535	5	Benue State, Benue, Nigeria	NI	NI26	22689	7.33333	8.75	-2002535	20171104040000	http://news2.onlinenigeria.com/news/general/673490-fresh-push-for-oil-find-in-benue-trough.html
703810617	20171103	201711	2017	2017.8301	NGAGOV	NIGERIA	NGA					GOV			GOV	GOVERNMENT						GOV			0	057	057	05	1	8.0	5	1	5	1.63132137030995	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	20171104040000	http://news2.onlinenigeria.com/news/general/673490-fresh-push-for-oil-find-in-benue-trough.html
703810618	20171104	201711	2017	2017.8329											AGR	FARMER						AGR			0	042	042	04	1	1.9	10	1	10	-0.32356299961933	0								3	University Of Illinois, Illinois, United States	US	USIL		40.1086	-88.2284	420156	3	University Of Illinois, Illinois, United States	US	USIL		40.1086	-88.2284	420156	20171104040000	http://bombmagazine.org/articles/richard-powers/
703810619	20171104	201711	2017	2017.8329											AGR	FARMER						AGR			1	130	130	13	3	-4.4	10	1	10	-6.6147859922179	0								4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20171104040000	http://dunyanews.tv/en/Pakistan/412803-Thick-smog-continues-to-paralyse-routine-life-in-Punjab
703810620	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	12	1	6	-1.03305785123967	0								4	Rubyvale, Queensland, Australia	AS	AS04	154673	-23.4182	147.699	-1598602	4	Rubyvale, Queensland, Australia	AS	AS04	154673	-23.4182	147.699	-1598602	20171104040000	https://www.cqnews.com.au/news/central-qld-mystery-disappearance-torments-family/3255826/
703810621	20171104	201711	2017	2017.8329											AUSOPP	AUSTRALIA	AUS					OPP			1	040	040	04	1	1.0	2	1	2	-8.84353741496603	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171104040000	http://www.theaustralian.com.au/news/latest-news/officer-dies-in-nonsuspicious-shooting/news-story/423809b339c817d26321f99a04f6de2f?nk=4c5d211ed1f6388a3d848aa109b654c9-1509767225
703810622	20171104	201711	2017	2017.8329											BEL	WATERLOO	BEL								1	036	036	03	1	4.0	10	1	10	2.03883495145631	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171104040000	http://www.redwatch.org.au/?month:int=12&year:int=2017&orig_query=
703810623	20171104	201711	2017	2017.8329											BGD	BANGLADESH	BGD								1	042	042	04	1	1.9	10	1	10	-4.72334682860998	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171104040000	http://www.pressreleasepoint.com/one-four-rohingya-children-bangladesh-are-malnourished-placing-them-increased-risk-death-warns-save
703810624	20171104	201711	2017	2017.8329											BGD	BANGLADESH	BGD								1	130	130	13	3	-4.4	4	1	4	-4.72334682860998	0								4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	20171104040000	http://www.pressreleasepoint.com/one-four-rohingya-children-bangladesh-are-malnourished-placing-them-increased-risk-death-warns-save
703810625	20171104	201711	2017	2017.8329											BUS	PRODUCER						BUS			1	020	020	02	1	3.0	10	1	10	-1.5625	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171104040000	http://www.bollywoodlife.com/news-gossip/nia-sharma-rytasha-rathore-kushal-tandon-make-the-newsmakers-of-the-week-from-tv/
703810626	20171104	201711	2017	2017.8329											BUS	CORPORATION						BUS			0	036	036	03	1	4.0	10	1	10	0.35922766052986	0								4	Kiruna, Norbotten, Sweden	SW	SW14	26080	67.85	20.2167	-2494657	4	Kiruna, Norbotten, Sweden	SW	SW14	26080	67.85	20.2167	-2494657	20171104040000	http://bombmagazine.org/articles/rosa-barba/
703810627	20171104	201711	2017	2017.8329											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	1	1	1	1.77073625349487	0								3	Shenandoah, Virginia, United States	US	USVA	VA139	38.4851	-78.625	1494269	3	Shenandoah, Virginia, United States	US	USVA	VA139	38.4851	-78.625	1494269	20171104040000	http://www.nvdaily.com/news/local-news/2017/11/front-royal-finally-climbs-out-of-the-great-recession/
703810628	20171104	201711	2017	2017.8329											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	4	1	4	1.77073625349487	0								1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20171104040000	http://www.nvdaily.com/news/local-news/2017/11/front-royal-finally-climbs-out-of-the-great-recession/
703810629	20171104	201711	2017	2017.8329											CHN	CHINESE	CHN								1	043	043	04	1	2.8	3	1	3	2.75229357798165	0								4	Kunming, Yunnan, China	CH	CH29	13303	25.0389	102.718	-1913826	4	Kunming, Yunnan, China	CH	CH29	13303	25.0389	102.718	-1913826	20171104040000	https://www.spotlightnepal.com/2017/11/04/china-south-asia-expo-lures-customers-nepal/
703810630	20171104	201711	2017	2017.8329											CHN	CHINA	CHN								1	173	173	17	4	-5.0	10	1	10	2.75229357798165	0								4	Diqing, Guizhou, China	CH	CH18	13141	26.1256	109.308	413216	4	Diqing, Guizhou, China	CH	CH18	13141	26.1256	109.308	413216	20171104040000	https://www.spotlightnepal.com/2017/11/04/china-south-asia-expo-lures-customers-nepal/
703810631	20171104	201711	2017	2017.8329											CHRPRO	METHODIST CHURCH				CHR	PRO				1	036	036	03	1	4.0	10	1	10	-0.72992700729927	0								0								0								20171104040000	http://www.sidneydailynews.com/features/community/88070/jc-church-readies-election-day-meal
703810632	20171104	201711	2017	2017.8329											COP	DEPUTY						COP			1	173	173	17	4	-5.0	10	1	10	-8.17610062893081	0								4	Johor, Johor, Malaysia	MY	MY01	18585	1.4655	103.758	-2405456	4	Johor, Johor, Malaysia	MY	MY01	18585	1.4655	103.758	-2405456	20171104040000	https://www.thestar.com.my/news/nation/2017/11/04/johor-dosh-deputy-director-nabbed-over-rm8_000-bribe/
703810633	20171104	201711	2017	2017.8329											CRM	CRIMINAL						CRM			0	046	046	04	1	7.0	5	1	5	0.37174721189591	0								0								0								20171104040000	http://www.heralddemocrat.com/news/20171103/denison-sherman-face-off-in-criminal-justice-competition
703810634	20171104	201711	2017	2017.8329											CRM	KIDNAPPER						CRM			1	046	046	04	1	7.0	10	1	10	-6.19637750238322	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171104040000	http://saharareporters.com/2017/11/03/billionaire-kidnapper-evans-collects-nothing-less-n100-million-ransom-witness
703810635	20171104	201711	2017	2017.8329											CRM	KIDNAPPER						CRM			1	050	050	05	1	3.5	6	1	6	-6.19637750238322	0								4	Ikeja, Lagos, Nigeria	NI	NI05	191295	6.59422	3.33748	-2011499	4	Ikeja, Lagos, Nigeria	NI	NI05	191295	6.59422	3.33748	-2011499	20171104040000	http://saharareporters.com/2017/11/03/billionaire-kidnapper-evans-collects-nothing-less-n100-million-ransom-witness
703810636	20171104	201711	2017	2017.8329											CRM	KIDNAPPER						CRM			1	050	050	05	1	3.5	4	1	4	-6.19637750238322	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171104040000	http://saharareporters.com/2017/11/03/billionaire-kidnapper-evans-collects-nothing-less-n100-million-ransom-witness
703810637	20171104	201711	2017	2017.8329											CRM	KIDNAPPER						CRM			0	084	084	08	2	7.0	3	1	3	-6.19637750238322	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171104040000	http://saharareporters.com/2017/11/03/billionaire-kidnapper-evans-collects-nothing-less-n100-million-ransom-witness
703810638	20171104	201711	2017	2017.8329											CRM	KIDNAPPER						CRM			1	111	111	11	3	-2.0	3	1	3	-6.19637750238322	0								4	Ikeja, Lagos, Nigeria	NI	NI05	191295	6.59422	3.33748	-2011499	4	Ikeja, Lagos, Nigeria	NI	NI05	191295	6.59422	3.33748	-2011499	20171104040000	http://saharareporters.com/2017/11/03/billionaire-kidnapper-evans-collects-nothing-less-n100-million-ransom-witness
703810639	20171104	201711	2017	2017.8329											CRM	KIDNAPPER						CRM			1	111	111	11	3	-2.0	2	1	2	-6.19637750238322	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171104040000	http://saharareporters.com/2017/11/03/billionaire-kidnapper-evans-collects-nothing-less-n100-million-ransom-witness
703810640	20171104	201711	2017	2017.8329											CRM	KIDNAPPER						CRM			0	173	173	17	4	-5.0	6	1	6	-6.19637750238322	0								4	Baba Eko, Nigeria (general), Nigeria	NI	NI00	23034	8.51667	4.2	-2001260	4	Baba Eko, Nigeria (general), Nigeria	NI	NI00	23034	8.51667	4.2	-2001260	20171104040000	http://saharareporters.com/2017/11/03/billionaire-kidnapper-evans-collects-nothing-less-n100-million-ransom-witness
703810641	20171104	201711	2017	2017.8329											CVL	COMMUNITY						CVL			1	020	020	02	1	3.0	10	1	10	2.28690228690229	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171104040000	http://www.wtol.com/story/36762201/voters-answer-question-do-endorsements-really-matter
703810642	20171104	201711	2017	2017.8329											CVL	COMMUNITY						CVL			0	020	020	02	1	3.0	10	1	10	5.12820512820513	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171104040000	https://www.thestar.com.my/news/nation/2017/11/04/each-wanita-mca-member-urged-to-get-support-of-five-non-members-in-ge14/
703810643	20171104	201711	2017	2017.8329											CVL	COMMUNITY						CVL			1	120	120	12	3	-4.0	10	1	10	2.93255131964809	0								3	Oakton, Virginia, United States	US	USVA	VA059	38.8809	-77.3008	1471790	3	Oakton, Virginia, United States	US	USVA	VA059	38.8809	-77.3008	1471790	20171104040000	https://patch.com/virginia/oakton/oakton-based-drug-prevention-coalition-closing
703810644	20171104	201711	2017	2017.8329											DEU	GERMAN	DEU								0	051	051	05	1	3.4	8	1	8	2.51517779705118	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171104040000	http://bombmagazine.org/articles/shifting-connections-hans-haacke/
703810645	20171104	201711	2017	2017.8329											DEU	GERMAN	DEU								0	051	051	05	1	3.4	2	1	2	2.51517779705118	0								4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20171104040000	http://bombmagazine.org/articles/shifting-connections-hans-haacke/
703810646	20171104	201711	2017	2017.8329											DNK	DENMARK	DNK								1	042	042	04	1	1.9	10	1	10	-0.1885014137606	0								1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20171104040000	http://www.ancient-origins.net/history/symbolic-key-viking-woman-s-independence-009080
703810647	20171104	201711	2017	2017.8329											EDU	SCHOOL						EDU			0	020	020	02	1	3.0	10	1	10	0	0								4	Mandale, Mandalay, Myanmar	BM	BM08	41806	22	96.0833	-427446	4	Mandale, Mandalay, Myanmar	BM	BM08	41806	22	96.0833	-427446	20171104040000	http://dailynews.co.tz/index.php/home-news/53997-tanesco-offers-electrical-hazards-precautionary-training-to-students
703810648	20171104	201711	2017	2017.8329											EDU	STUDENT						EDU			0	036	036	03	1	4.0	6	1	6	1.30039011703511	0								3	Bear Creek, Oregon, United States	US	USOR		44.7165	-119.735	1117347	3	Bear Creek, Oregon, United States	US	USOR		44.7165	-119.735	1117347	20171104040000	http://www.dailytidings.com/news/20171103/getting-their-hands-dirty
703810649	20171104	201711	2017	2017.8329											EDU	STUDENT						EDU			0	036	036	03	1	4.0	4	1	4	1.30039011703511	0								3	Ashland, Oregon, United States	US	USOR	OR029	42.1946	-122.709	1137318	3	Ashland, Oregon, United States	US	USOR	OR029	42.1946	-122.709	1137318	20171104040000	http://www.dailytidings.com/news/20171103/getting-their-hands-dirty
703810650	20171104	201711	2017	2017.8329											EDU	UNIVERSITY						EDU			1	042	042	04	1	1.9	2	1	2	1.875	0								4	Visakhapatnam, Andhra Pradesh, India	IN	IN02	17566	17.7	83.3	-2114520	4	Visakhapatnam, Andhra Pradesh, India	IN	IN02	17566	17.7	83.3	-2114520	20171104040000	http://www.andhranews.net/updates/State_government_allots_651_acres_for_six_greenfield_universities
703810651	20171104	201711	2017	2017.8329											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	2	1	2	-1.34474327628361	0								3	Naperville, Illinois, United States	US	USIL	IL043	41.7859	-88.1473	421954	3	Naperville, Illinois, United States	US	USIL	IL043	41.7859	-88.1473	421954	20171104040000	http://www.chicagotribune.com/suburbs/naperville-sun/news/ct-nvs-napeville-head-lice-st-1105-20171103-story.html
703810652	20171104	201711	2017	2017.8329											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	2.66666666666667	0								3	Orono, Maine, United States	US	USME	ME019	44.8831	-68.672	572773	3	Orono, Maine, United States	US	USME	ME019	44.8831	-68.672	572773	20171104040000	http://www.wabi.tv/content/news/Culturefest-To-Take-Place-On-Saturday-455015773.html
703810653	20171104	201711	2017	2017.8329											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	3	1	3	-1.34474327628361	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171104040000	http://www.chicagotribune.com/suburbs/naperville-sun/news/ct-nvs-napeville-head-lice-st-1105-20171103-story.html
703810654	20171104	201711	2017	2017.8329											EDU	STUDENT						EDU			0	130	130	13	3	-4.4	10	1	10	1.34529147982063	0								3	Murfreesboro, Tennessee, United States	US	USTN	TN149	35.8456	-86.3903	1295105	3	Murfreesboro, Tennessee, United States	US	USTN	TN149	35.8456	-86.3903	1295105	20171104040000	http://fox17.com/news/local/murfreesboro-neighbors-encouraged-to-shop-local-on-saturday-following-closures-for-rally
703810655	20171104	201711	2017	2017.8329											ESP	SIERRA NEVADA	ESP								1	043	043	04	1	2.8	4	1	4	0	0								3	Sierra Nevada, California, United States	US	USCA		36.5785	-118.293	253582	3	Sierra Nevada, California, United States	US	USCA		36.5785	-118.293	253582	20171104040000	http://ktla.com/2017/11/03/as-snow-falls-in-the-sierra-nevada-a-chance-of-showers-forecast-across-socal-this-weekend/
703810656	20171104	201711	2017	2017.8329											GBR	LONDON	GBR								1	036	036	03	1	4.0	6	1	6	-0.86705202312138	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20171104040000	http://www.andhranews.net/updates/Andhra_Pradesh_News_on_November_3,_2017
703810657	20171104	201711	2017	2017.8329											GBR	UNITED KINGDOM	GBR								0	114	114	11	3	-2.0	4	1	4	0.0971817298347903	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20171104040000	http://www.bbc.co.uk/news/uk-41851871
703810658	20171104	201711	2017	2017.8329											GBR	UNITED KINGDOM	GBR								0	114	114	11	3	-2.0	2	1	2	0.0971817298347903	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171104040000	http://www.bbc.co.uk/news/uk-41851871
