703984893	20171029	201710	2017	2017.8192	GBREDU	LONDON	GBR					EDU			GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	2	1	2	-4.61538461538462	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105011500	https://www.thetimes.co.uk/edition/news/lord-winston-warning-on-sex-change-surgery-sparks-abuse-v0c6q95pb
703984894	20171029	201710	2017	2017.8192	GOV	CROWN PRINCE						GOV			LBN	LEBANON	LBN								1	042	042	04	1	1.9	1	1	1	-6.2780269058296	1	Saudi Arabia	SA	SA		25	45	SA	1	Yemen	YM	YM		15.5	47.5	YM	1	Iran	IR	IR		32	53	IR	20171105011500	https://www.thetimes.co.uk/edition/world/fears-of-lebanon-sliding-back-into-war-as-pm-quits-hxlwsqm95
703984895	20171029	201710	2017	2017.8192	GOV	CROWN PRINCE						GOV			LBN	LEBANESE	LBN								1	042	042	04	1	1.9	2	1	2	-6.2780269058296	1	Saudi Arabia	SA	SA		25	45	SA	1	Yemen	YM	YM		15.5	47.5	YM	1	Saudi Arabia	SA	SA		25	45	SA	20171105011500	https://www.thetimes.co.uk/edition/world/fears-of-lebanon-sliding-back-into-war-as-pm-quits-hxlwsqm95
703984896	20171029	201710	2017	2017.8192	GOV	CROWN PRINCE						GOV			SAU	SAUDI ARABIA	SAU								1	046	046	04	1	7.0	7	1	7	-6.2780269058296	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171105011500	https://www.thetimes.co.uk/edition/world/fears-of-lebanon-sliding-back-into-war-as-pm-quits-hxlwsqm95
703984897	20171029	201710	2017	2017.8192	GOVMIL	DEFENCE SECRETARY						GOV	MIL		GBRGOV	DOWNING STREET	GBR					GOV			1	114	114	11	3	-2.0	10	1	10	-7.57575757575757	0								0								0								20171105011500	https://www.thetimes.co.uk/edition/news/michael-fallon-lunged-at-journalist-jane-merrick-after-lunch-r7m0p06wf
703984898	20171029	201710	2017	2017.8192	IRL	IRELAND	IRL								GOV	GOVERNMENT						GOV			1	0841	084	08	2	7.0	10	1	10	-3.97727272727273	4	Dromiskin, Louth, Ireland	EI	EI19	18297	53.9275	-6.41139	-1502486	4	Dromiskin, Louth, Ireland	EI	EI19	18297	53.9275	-6.41139	-1502486	4	Dromiskin, Louth, Ireland	EI	EI19	18297	53.9275	-6.41139	-1502486	20171105011500	https://www.thetimes.co.uk/edition/ireland/top-terrorist-was-released-early-v5bz5njgp
703984899	20171029	201710	2017	2017.8192	ITAJUD	ITALY	ITA					JUD													1	114	114	11	3	-2.0	2	1	2	-4.83091787439614	1	Italy	IT	IT		42.833333	12.833333	IT	0								1	Italy	IT	IT		42.833333	12.833333	IT	20171105011500	https://www.thetimes.co.uk/edition/ireland/our-cups-runneth-over-with-agencies-making-laws-x9phdw2wc
703984900	20171029	201710	2017	2017.8192	JUD	CHIEF JUSTICE						JUD			ITA	ITALY	ITA								1	114	114	11	3	-2.0	2	1	2	-4.83091787439614	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171105011500	https://www.thetimes.co.uk/edition/ireland/our-cups-runneth-over-with-agencies-making-laws-x9phdw2wc
703984901	20171029	201710	2017	2017.8192	LBN	LEBANESE	LBN								GOV	CROWN PRINCE						GOV			1	043	043	04	1	2.8	3	1	3	-6.2780269058296	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171105011500	https://www.thetimes.co.uk/edition/world/fears-of-lebanon-sliding-back-into-war-as-pm-quits-hxlwsqm95
703984902	20171029	201710	2017	2017.8192	SAU	SAUDI ARABIA	SAU								GOV	CROWN PRINCE						GOV			1	046	046	04	1	7.0	1	1	1	-6.2780269058296	1	Iran	IR	IR		32	53	IR	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171105011500	https://www.thetimes.co.uk/edition/world/fears-of-lebanon-sliding-back-into-war-as-pm-quits-hxlwsqm95
703984903	20171029	201710	2017	2017.8192	SAU	SAUDI ARABIA	SAU								GOV	CROWN PRINCE						GOV			1	046	046	04	1	7.0	2	1	2	-6.2780269058296	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Iran	IR	IR		32	53	IR	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171105011500	https://www.thetimes.co.uk/edition/world/fears-of-lebanon-sliding-back-into-war-as-pm-quits-hxlwsqm95
703984904	20171029	201710	2017	2017.8192	SAU	SAUDI ARABIA	SAU								GOV	CROWN PRINCE						GOV			1	046	046	04	1	7.0	1	1	1	-6.2780269058296	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Saudi Arabia	SA	SA		25	45	SA	1	Iran	IR	IR		32	53	IR	20171105011500	https://www.thetimes.co.uk/edition/world/fears-of-lebanon-sliding-back-into-war-as-pm-quits-hxlwsqm95
703984905	20171029	201710	2017	2017.8192	SAU	SAUDI ARABIA	SAU								GOV	CROWN PRINCE						GOV			1	046	046	04	1	7.0	3	1	3	-6.2780269058296	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171105011500	https://www.thetimes.co.uk/edition/world/fears-of-lebanon-sliding-back-into-war-as-pm-quits-hxlwsqm95
703984906	20171104	201711	2017	2017.8329	CRM	DEALER						CRM													1	173	173	17	4	-5.0	6	1	6	-3.74331550802139	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20171105011500	https://www.thetimes.co.uk/edition/news/wealthy-antiques-dealer-robert-peters-charged-after-girl-7-dies-j2j6jqgj6
703984907	20171104	201711	2017	2017.8329	PRK	NORTH KOREA	PRK								USA	UNITED STATES	USA								1	017	017	01	1	0.0	3	1	3	-5.70175438596491	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105011500	https://www.thetimes.co.uk/edition/world/donald-trumps-asian-trip-may-spark-north-korean-nuclear-test-sl9r90h5d
703984908	20171104	201711	2017	2017.8329	PRK	NORTH KOREA	PRK								USA	UNITED STATES	USA								1	017	017	01	1	0.0	1	1	1	-5.70175438596491	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	Russia	RS	RS		60	100	RS	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105011500	https://www.thetimes.co.uk/edition/world/donald-trumps-asian-trip-may-spark-north-korean-nuclear-test-sl9r90h5d
703984909	20171104	201711	2017	2017.8329	PRK	NORTH KOREA	PRK								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-5.70175438596491	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171105011500	https://www.thetimes.co.uk/edition/world/donald-trumps-asian-trip-may-spark-north-korean-nuclear-test-sl9r90h5d
703984910	20171104	201711	2017	2017.8329	PRK	NORTH KOREA	PRK								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-5.70175438596491	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171105011500	https://www.thetimes.co.uk/edition/world/donald-trumps-asian-trip-may-spark-north-korean-nuclear-test-sl9r90h5d
703984911	20171104	201711	2017	2017.8329	USA	HAWAII	USA																		1	017	017	01	1	0.0	6	1	6	-5.70175438596491	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20171105011500	https://www.thetimes.co.uk/edition/world/donald-trumps-asian-trip-may-spark-north-korean-nuclear-test-sl9r90h5d
703984912	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								PRK	NORTH KOREA	PRK								1	043	043	04	1	2.8	2	1	2	-5.70175438596491	3	Pearl Harbor, Hawaii, United States	US	USHI	HI003	21.355	-157.972	363230	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171105011500	https://www.thetimes.co.uk/edition/world/donald-trumps-asian-trip-may-spark-north-korean-nuclear-test-sl9r90h5d
703984913	20171105	201711	2017	2017.8356											AFGLEG	AFGHANISTAN	AFG					LEG			0	112	112	11	3	-2.0	2	1	2	-7.04225352112676	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171105011500	http://www.outlookafghanistan.net/national_detail.php?post_id=19355
703984914	20171105	201711	2017	2017.8356											AGR	FARMER						AGR			1	042	042	04	1	1.9	6	1	6	0	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105011500	http://news2.onlinenigeria.com/news/general/673841-popular-nollywood-actor-ordered-to-pay-lady-n15-7m-6-years-after-he-was-accused-of-fraud.html
703984915	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	6	1	6	2.33463035019455	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171105011500	http://www.crookwellgazette.com.au/story/5032227/crookwell-wind-farm-to-power-act-homes/
703984916	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	4	1	4	2.33463035019455	0								4	Crookwell, New South Wales, Australia	AS	AS02	154641	-34.4593	149.471	-1568133	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171105011500	http://www.crookwellgazette.com.au/story/5032227/crookwell-wind-farm-to-power-act-homes/
703984917	20171105	201711	2017	2017.8356											AUS	MELBOURNE	AUS								1	060	060	06	2	6.0	10	1	10	1.48809523809524	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171105011500	http://www.northerndailyleader.com.au/story/5032223/tamworths-the-atrium-shopping-centre-sold-to-investors/?cs=159
703984918	20171105	201711	2017	2017.8356											AUS	SYDNEY	AUS								1	062	062	06	2	7.4	10	1	10	1.48809523809524	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171105011500	http://www.northerndailyleader.com.au/story/5032223/tamworths-the-atrium-shopping-centre-sold-to-investors/?cs=159
703984919	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	6	1	6	-5.53505535055351	0								4	Williamstown, South Australia, Australia	AS	AS05	5259	-34.6721	138.891	-1609759	4	Williamstown, South Australia, Australia	AS	AS05	5259	-34.6721	138.891	-1609759	20171105011500	http://www.news.com.au/national/victoria/police-called-in-to-investigate-after-family-of-four-escape-house-fire-in-melbournes-north/news-story/b0e36f85d2e01b00e6416460467c5719
703984920	20171105	201711	2017	2017.8356											BGR	BULGARIA	BGR								0	014	014	01	1	0.0	2	1	2	-4.05117270788913	0								1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20171105011500	http://www.mirror.co.uk/news/uk-news/madeleine-mccann-detectives-travel-bulgaria-11469937
703984921	20171105	201711	2017	2017.8356											BOL	SANTA CRUZ	BOL								1	036	036	03	1	4.0	5	1	5	1.32743362831859	0								0								0								20171105011500	http://www.santacruzsentinel.com/general-news/20171104/coast-line-santa-cruz-water-commission-hears-desal-update-at-nov-6-meeting
703984922	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	014	014	01	1	0.0	5	1	5	-0.44052863436123	0								0								0								20171105011500	http://www.wect.com/story/36764726/scavenger-hunt-fights-human-trafficking
703984923	20171105	201711	2017	2017.8356											BUS	INVESTOR						BUS			1	060	060	06	2	6.0	4	1	4	1.48809523809524	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171105011500	http://www.northerndailyleader.com.au/story/5032223/tamworths-the-atrium-shopping-centre-sold-to-investors/?cs=159
703984924	20171105	201711	2017	2017.8356											BUS	INVESTOR						BUS			1	060	060	06	2	6.0	6	1	6	1.48809523809524	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171105011500	http://www.northerndailyleader.com.au/story/5032223/tamworths-the-atrium-shopping-centre-sold-to-investors/?cs=159
703984925	20171105	201711	2017	2017.8356											BUS	CHAMBER OF COMMERCE						BUS			1	061	061	06	2	6.4	1	1	1	-2.77777777777778	0								5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	20171105011500	http://www.outlookafghanistan.net/national_detail.php?post_id=19354
703984926	20171105	201711	2017	2017.8356											BUS	BUSINESS						BUS			1	100	100	10	3	-5.0	5	1	5	2.91627469426153	0								0								0								20171105011500	http://www.tribdem.com/news/entrepreneur-endeavors-a-great-business-opportunity-partners-use-establishments-to/article_54eaddd2-c0d4-11e7-b224-73b7e572f749.html
703984927	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								0	042	042	04	1	1.9	33	1	33	0.138647702229217	0								4	Brockville, Ontario, Canada	CA	CA08	30554	44.5833	-75.6833	-561684	4	Brockville, Ontario, Canada	CA	CA08	30554	44.5833	-75.6833	-561684	20171105011500	https://www.insidebrockville.com/news-story/7773293-bc-liberals-debate-resource-sector-opioid-crisis/
703984928	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								0	042	042	04	1	1.9	2	1	2	-0.52980132450331	0								4	Brockville, Ontario, Canada	CA	CA08	30554	44.5833	-75.6833	-561684	1	Cuba	CU	CU		22	-79.5	CU	20171105011500	https://www.insidebrockville.com/news-story/7773293-bc-liberals-debate-resource-sector-opioid-crisis/
703984929	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	190	190	19	4	-10.0	4	1	4	-1.42857142857143	0								4	Williams Lake, British Columbia, Canada	CA	CA02	154724	52.1167	-122.15	-576014	4	Williams Lake, British Columbia, Canada	CA	CA02	154724	52.1167	-122.15	-576014	20171105011500	http://www.wltribune.com/news/fire-crews-back-at-tolko-lakeview-division-saturday/
703984930	20171105	201711	2017	2017.8356											CHN	CHINESE	CHN								1	060	060	06	2	6.0	8	1	8	3.80434782608696	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171105011500	https://www.thetimes.co.uk/edition/business/q-a-with-angel-investor-peter-cowley-vdc7z5pnd
703984931	20171105	201711	2017	2017.8356											COP	DETECTIVE						COP			0	036	036	03	1	4.0	3	1	3	-4.16666666666667	0								3	East Cleveland, Ohio, United States	US	USOH		41.5331	-81.579	1064577	3	East Cleveland, Ohio, United States	US	USOH		41.5331	-81.579	1064577	20171105011500	http://www.baynews9.com/content/news/baynews9/news/article.html/content/news/articles/ap/2017/11/04/Ohio_pair_charged_with_securing_child_to_bed_with_duct_tape.html
703984932	20171105	201711	2017	2017.8356											COP	DETECTIVE						COP			0	036	036	03	1	4.0	2	1	2	-4.16666666666667	0								3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20171105011500	http://www.baynews9.com/content/news/baynews9/news/article.html/content/news/articles/ap/2017/11/04/Ohio_pair_charged_with_securing_child_to_bed_with_duct_tape.html
703984933	20171105	201711	2017	2017.8356											COP	PRISON						COP			0	043	043	04	1	2.8	6	1	6	-8.79396984924623	0								4	Hurghada, Al Ba?r al A?mar, Egypt	EG	EG02	65985	27.2529	33.8181	-290029	4	Hurghada, Al Ba?r al A?mar, Egypt	EG	EG02	65985	27.2529	33.8181	-290029	20171105011500	http://www.independent.co.uk/news/world/africa/laura-plummer-british-tourist-egypt-painkillers-tramadol-jail-death-penalty-murdered-or-kill-herslef-a8038126.html
703984934	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	043	043	04	1	2.8	6	1	6	-6.25	0								4	Chanesar Goth, Sindh, Pakistan	PK	PK05	40395	24.85	67.0615	10526282	4	Chanesar Goth, Sindh, Pakistan	PK	PK05	40395	24.85	67.0615	10526282	20171105011500	https://www.thenews.com.pk/print/241998-Drug-addict-found-dead
703984935	20171105	201711	2017	2017.8356											COP	DEPUTIES						COP			1	043	043	04	1	2.8	2	1	2	-8.63309352517986	0								3	Elmore County, Idaho, United States	US	USID		43.3121	-115.439	400252	3	Elmore County, Idaho, United States	US	USID		43.3121	-115.439	400252	20171105011500	https://www.eastidahonews.com/2017/11/man-child-die-apparent-carbon-monoxide-poisoning-camping-trip/
703984936	20171105	201711	2017	2017.8356											COP	PRISON						COP			0	043	043	04	1	2.8	4	1	4	-8.79396984924623	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105011500	http://www.independent.co.uk/news/world/africa/laura-plummer-british-tourist-egypt-painkillers-tramadol-jail-death-penalty-murdered-or-kill-herslef-a8038126.html
703984937	20171105	201711	2017	2017.8356											CVL	ENGINEER						CVL			0	030	030	03	1	4.0	10	1	10	-2.84222737819025	0								0								0								20171105011500	http://www.startribune.com/lane-brained-minneapolis-traffic-policy-seems-designed-on-paper-not-for-practice/455040683/
703984938	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	1	1	1	1.97740112994351	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171105011500	http://www.mainevalleypost.com/2017/11/04/kerry-citizens-information-unit-in-castleisland-on-monday/
703984939	20171105	201711	2017	2017.8356											CVL	INDIGENOUS PEOPLE						CVL			1	042	042	04	1	1.9	2	1	2	-1.3986013986014	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171105011500	http://www.freepressjournal.in/mumbai/prakash-amte-in-trouble-for-domesticating-wild-animals/1165108
703984940	20171105	201711	2017	2017.8356											CVL	INDIGENOUS PEOPLE						CVL			1	042	042	04	1	1.9	6	1	6	-1.3986013986014	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171105011500	http://www.freepressjournal.in/mumbai/prakash-amte-in-trouble-for-domesticating-wild-animals/1165108
703984941	20171105	201711	2017	2017.8356											CVL	VILLAGE						CVL			1	043	043	04	1	2.8	5	1	5	4.375	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105011500	http://www.wifr.com/content/news/Cherry-Valley-veterans-host-remembrance-ceremony--455249873.html
703984942	20171105	201711	2017	2017.8356											DEU	GERMANY	DEU								1	036	036	03	1	4.0	1	1	1	1.92307692307692	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171105011500	https://www.thisisanfield.com/2017/11/steven-gerrard-urges-emre-can-sign-new-liverpool-contract/
703984943	20171105	201711	2017	2017.8356											DZA	HIPPO	DZA								1	190	190	19	4	-10.0	10	1	10	1.78041543026706	0								0								0								20171105011500	http://www.haberajans.net/wild-wolf-3d-run-apk-mod-money-download.html
703984944	20171105	201711	2017	2017.8356											EDU	COLLEGE						EDU			1	014	014	01	1	0.0	5	1	5	-0.74257425742574	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20171105011500	http://www.bbc.co.uk/news/health-41860343
703984945	20171105	201711	2017	2017.8356											EDU	COLLEGE						EDU			1	042	042	04	1	1.9	4	1	2	3.63636363636364	0								3	Great Falls, Montana, United States	US	USMT		47.5002	-111.301	802113	3	Great Falls, Montana, United States	US	USMT		47.5002	-111.301	802113	20171105011500	http://www.krtv.com/story/36765145/girl-scouts-visit-great-falls-college-msu-for-stem-stars
