704610347	20161107	201611	2016	2016.8411	MIL	MILITARY						MIL			GOV	GOVERNMENT						GOV			1	085	085	08	2	7.0	3	1	3	-8.66141732283465	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171107110000	http://freebeacon.com/issues/ethnic-minorities-condemn-obama-era-sanctions-lift-myanmar/
704610348	20161107	201611	2016	2016.8411	MIL	MILITARY						MIL			GOV	GOVERNMENT						GOV			1	085	085	08	2	7.0	2	1	2	-8.66141732283465	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171107110000	http://freebeacon.com/issues/ethnic-minorities-condemn-obama-era-sanctions-lift-myanmar/
704610349	20161107	201611	2016	2016.8411	TUR	ANKARA	TUR								REL	PREACHER									1	112	112	11	3	-2.0	3	1	3	-1.70731707317073	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171107110000	https://guardian.ng/news/turkey-prime-minister-hails-us-visa-move-as-positive-step/
704610350	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	2	1	2	-0.54054054054054	3	Fairbanks, Oregon, United States	US	USOR	OR065	45.624	-121.002	1136274	0								3	Fairbanks, Oregon, United States	US	USOR	OR065	45.624	-121.002	1136274	20171107110000	http://www.newsminer.com/news/local_news/looking-back-nov/article_de38c83e-c38f-11e7-b3be-5f836af03972.html
704610351	20171008	201710	2017	2017.7616	BEL	BELGIUM	BEL								ESP	SPAIN	ESP								1	1044	104	10	3	-5.0	10	3	10	-8.79320396243312	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171107110000	https://www.channelstv.com/2017/11/07/spain-planned-wave-of-violence-says-puigdemont/
704610352	20171008	201710	2017	2017.7616	DEU	GERMANY	DEU								ISR	ISRAEL	ISR								1	0831	083	08	2	5.0	4	1	4	-1.52439024390244	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171107110000	https://www.today.ng/news/world/30493/israeli-premier-benjamin-netanyahu-confidant-named-german-submarine-graft-probe
704610353	20171008	201710	2017	2017.7616	ESP	MADRID	ESP								BEL	BELGIUM	BEL								1	112	112	11	3	-2.0	2	1	2	-8.47457627118644	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171107110000	https://www.channelstv.com/2017/11/07/spain-planned-wave-of-violence-says-puigdemont/
704610354	20171008	201710	2017	2017.7616	GBR	BRITISH	GBR																		1	0841	084	08	2	7.0	4	1	4	1.19047619047619	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171107110000	https://www.worthynews.com/28666-christian-missionary-killed-nigeria
704610355	20171008	201710	2017	2017.7616	GBR	BRITISH	GBR								NGA	NIGERIA	NGA								1	181	181	18	4	-9.0	4	1	4	1.19047619047619	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171107110000	https://www.worthynews.com/28666-christian-missionary-killed-nigeria
704610356	20171008	201710	2017	2017.7616	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	-4.79452054794521	1	United Kingdom	UK	UK		54	-4	UK	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171107110000	https://www.rte.ie/entertainment/2017/1107/918020-harvey-weinstein/
704610357	20171008	201710	2017	2017.7616	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	-4.79452054794521	1	United Kingdom	UK	UK		54	-4	UK	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	1	United Kingdom	UK	UK		54	-4	UK	20171107110000	https://www.rte.ie/entertainment/2017/1107/918020-harvey-weinstein/
704610358	20171008	201710	2017	2017.7616	GBRGOV	UNITED KINGDOM	GBR					GOV													1	0841	084	08	2	7.0	2	1	2	1.19047619047619	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	0								1	United Kingdom	UK	UK		54	-4	UK	20171107110000	https://www.worthynews.com/28666-christian-missionary-killed-nigeria
704610359	20171008	201710	2017	2017.7616	GBRGOV	BRITISH	GBR					GOV													1	0841	084	08	2	7.0	4	1	4	1.19047619047619	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171107110000	https://www.worthynews.com/28666-christian-missionary-killed-nigeria
704610360	20171008	201710	2017	2017.7616	GBRGOV	BRITISH	GBR					GOV			NGA	NIGERIA	NGA								1	181	181	18	4	-9.0	6	1	6	1.19047619047619	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171107110000	https://www.worthynews.com/28666-christian-missionary-killed-nigeria
704610361	20171008	201710	2017	2017.7616	GOV	GOVERNMENT						GOV			ESP	SPAIN	ESP								1	1044	104	10	3	-5.0	4	1	4	-9.24369747899162	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Belgium	BE	BE		50.833333	4	BE	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171107110000	http://www.channelnewsasia.com/news/world/catalan-ex-leader-says-spain-planned--wave-of-violence--9383926
704610362	20171008	201710	2017	2017.7616	GOV	GOVERNMENT						GOV			ESP	SPAIN	ESP								1	1044	104	10	3	-5.0	2	1	2	-8.50202429149797	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171107110000	http://www.digitaljournal.com/news/world/catalan-ex-leader-says-spain-planned-wave-of-violence/article/507010
704610363	20171008	201710	2017	2017.7616	GOV	GOVERNMENT						GOV			ESP	SPAIN	ESP								1	1044	104	10	3	-5.0	4	1	4	-8.50202429149797	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171107110000	http://www.digitaljournal.com/news/world/catalan-ex-leader-says-spain-planned-wave-of-violence/article/507010
704610364	20171008	201710	2017	2017.7616	JUD	LAWYER						JUD													1	0831	083	08	2	5.0	3	1	3	-1.52439024390244	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20171107110000	https://www.today.ng/news/world/30493/israeli-premier-benjamin-netanyahu-confidant-named-german-submarine-graft-probe
704610365	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	1	1	1	-4.79452054794521	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	1	United Kingdom	UK	UK		54	-4	UK	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171107110000	https://www.rte.ie/entertainment/2017/1107/918020-harvey-weinstein/
704610366	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	1	1	1	-4.79452054794521	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171107110000	https://www.rte.ie/entertainment/2017/1107/918020-harvey-weinstein/
704610367	20171031	201710	2017	2017.8247	BLZ	BELIZE	BLZ								LEG	SENATE						LEG			0	013	013	01	1	0.4	10	1	10	4.45765230312036	1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	20171107110000	http://amandala.com.bz/news/pms-brief-press-conference/
704610368	20171031	201710	2017	2017.8247	GBR	LONDON	GBR								NOR	NORWAY	NOR								1	138	138	13	3	-7.0	2	1	2	-4.82315112540193	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171107110000	https://www.tnp.no/norway/panorama/oslo-norway-main-street-closed-possible-terror-threats
704610369	20171031	201710	2017	2017.8247	GBR	LONDON	GBR								NOR	NORWAY	NOR								1	138	138	13	3	-7.0	2	1	2	-4.82315112540193	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171107110000	https://www.tnp.no/norway/panorama/oslo-norway-main-street-closed-possible-terror-threats
704610370	20171031	201710	2017	2017.8247	GOV	CHIEF EXECUTIVE						GOV													1	010	010	01	1	0.0	6	1	6	-2.62172284644194	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171107110000	http://mtstandard.com/opinion/save-montana-kids-mental-health-care/article_190cb051-099a-51f8-9a7d-33d37a1eed7f.html
704610371	20171031	201710	2017	2017.8247	GOV	SECRETARY OF STATE						GOV			MMR	MYANMAR	MMR								0	036	036	03	1	4.0	4	1	4	-8.66141732283465	1	Myanmar	BM	BM		22	98	BM	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171107110000	http://freebeacon.com/issues/ethnic-minorities-condemn-obama-era-sanctions-lift-myanmar/
704610372	20171031	201710	2017	2017.8247	GOV	SECRETARY OF STATE						GOV			MMR	MYANMAR	MMR								0	036	036	03	1	4.0	2	1	2	-8.66141732283465	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	1	Bangladesh	BG	BG		24	90	BG	20171107110000	http://freebeacon.com/issues/ethnic-minorities-condemn-obama-era-sanctions-lift-myanmar/
704610373	20171031	201710	2017	2017.8247	GOV	SECRETARY OF STATE						GOV			MMR	MYANMAR	MMR								0	036	036	03	1	4.0	2	1	2	-8.66141732283465	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171107110000	http://freebeacon.com/issues/ethnic-minorities-condemn-obama-era-sanctions-lift-myanmar/
704610374	20171031	201710	2017	2017.8247	GOV	SECRETARY OF STATE						GOV			MMR	MYANMAR	MMR								0	042	042	04	1	1.9	4	1	4	-8.66141732283465	1	Myanmar	BM	BM		22	98	BM	1	Bangladesh	BG	BG		24	90	BG	1	Myanmar	BM	BM		22	98	BM	20171107110000	http://freebeacon.com/issues/ethnic-minorities-condemn-obama-era-sanctions-lift-myanmar/
704610375	20171031	201710	2017	2017.8247	GOV	SECRETARY OF STATE						GOV			MMR	MYANMAR	MMR								0	042	042	04	1	1.9	4	1	4	-8.66141732283465	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171107110000	http://freebeacon.com/issues/ethnic-minorities-condemn-obama-era-sanctions-lift-myanmar/
704610376	20171031	201710	2017	2017.8247	HLH	HOSPITAL						HLH													1	080	080	08	2	5.0	10	1	10	-2.97619047619048	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107110000	http://www.innisfailprovince.ca/article/Innisfails-special-child-passes-away-20171107
704610377	20171031	201710	2017	2017.8247	MMR	MYANMAR	MMR								GOV	SECRETARY OF STATE						GOV			0	043	043	04	1	2.8	4	1	4	-8.66141732283465	1	Bangladesh	BG	BG		24	90	BG	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171107110000	http://freebeacon.com/issues/ethnic-minorities-condemn-obama-era-sanctions-lift-myanmar/
704610378	20171031	201710	2017	2017.8247	MMR	MYANMAR	MMR								GOV	SECRETARY OF STATE						GOV			0	043	043	04	1	2.8	4	1	4	-8.66141732283465	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171107110000	http://freebeacon.com/issues/ethnic-minorities-condemn-obama-era-sanctions-lift-myanmar/
704610379	20171031	201710	2017	2017.8247	MMR	MYANMAR	MMR								MMRGOV	MYANMAR	MMR					GOV			0	043	043	04	1	2.8	2	1	2	-8.66141732283465	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171107110000	http://freebeacon.com/issues/ethnic-minorities-condemn-obama-era-sanctions-lift-myanmar/
704610380	20171031	201710	2017	2017.8247	MMRGOV	MYANMAR	MMR					GOV			MMR	MYANMAR	MMR								0	036	036	03	1	4.0	2	1	2	-8.66141732283465	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171107110000	http://freebeacon.com/issues/ethnic-minorities-condemn-obama-era-sanctions-lift-myanmar/
704610381	20171031	201710	2017	2017.8247	MMRGOV	MYANMAR	MMR					GOV			MMR	MYANMAR	MMR								0	042	042	04	1	1.9	2	1	2	-8.66141732283465	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171107110000	http://freebeacon.com/issues/ethnic-minorities-condemn-obama-era-sanctions-lift-myanmar/
704610382	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	8	1	8	4.91803278688524	3	Hall County, Nebraska, United States	US	USNE	NE079	40.8667	-98.5009	835861	0								3	Hall County, Nebraska, United States	US	USNE		40.8667	-98.5009	835861	20171107110000	http://www.theindependent.com/opinion/editorial/common-sense-prevails/article_dd2af96c-c349-11e7-b962-c39145bb31ae.html
704610383	20171107	201711	2017	2017.8411											AFR	AFRICA	AFR								1	010	010	01	1	0.0	3	1	3	-1.07411385606874	0								1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20171107110000	http://www.itweb.co.za/index.php?option=com_content&view=article&id=166235
704610384	20171107	201711	2017	2017.8411											AFRGOV	AFRICA	AFR					GOV			1	036	036	03	1	4.0	6	1	6	0.35714285714285	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171107110000	http://www.angop.ao/angola/en_us/noticias/politica/2017/10/45/Angola-South-Africa-visa-suppression-deal-force-December,e219467e-b3f7-480e-9328-b7a5e0340442.html
704610385	20171107	201711	2017	2017.8411											ARMLEG	ARMENIAN	ARM					LEG			1	040	040	04	1	1.0	14	1	8	0	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20171107110000	https://news.am/eng/news/419702.html
704610386	20171107	201711	2017	2017.8411											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	6	1	6	-7.67716535433071	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107110000	http://www.abc.net.au/news/2017-11-07/hail-winds-sweep-south-east-qld-some-bundaberg-homes-damaged/9126692
704610387	20171107	201711	2017	2017.8411											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	4	1	4	3.62116991643454	0								4	Illawarra, Victoria, Australia	AS	AS07	5410	-37.0667	142.7	-1579342	4	Illawarra, Victoria, Australia	AS	AS07	5410	-37.0667	142.7	-1579342	20171107110000	http://www.illawarramercury.com.au/story/5040276/chillis-hot-on-debut/?cs=302
704610388	20171107	201711	2017	2017.8411											AUS	AUSTRALIA	AUS								0	130	130	13	3	-4.4	8	1	8	-7.67716535433071	0								4	Stanthorpe, Queensland, Australia	AS	AS04	5091	-28.6572	151.934	-1601987	4	Stanthorpe, Queensland, Australia	AS	AS04	5091	-28.6572	151.934	-1601987	20171107110000	http://www.abc.net.au/news/2017-11-07/hail-winds-sweep-south-east-qld-some-bundaberg-homes-damaged/9126692
704610389	20171107	201711	2017	2017.8411											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	6	1	6	-4.61285008237232	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	South Korea	KS	KS		37	127.5	KS	20171107110000	https://www.stuff.co.nz/world/australia/98657927/Car-crashes-into-classroom-killing-two-children-in-NSW-Australia
704610390	20171107	201711	2017	2017.8411											BRA	BRAZIL	BRA								1	042	042	04	1	1.9	1	1	1	3.13588850174216	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171107110000	https://www.pitpass.com/60628/Leclerc-replaces-Wehrlein-in-FP1-in-Brazil
704610391	20171107	201711	2017	2017.8411											BUS	BUSINESS						BUS			0	020	020	02	1	3.0	10	1	10	-0.16839066634593	0								3	Hillsboro, Ohio, United States	US	USOH	OH081	40.3334	-80.6251	1063804	3	Hillsboro, Ohio, United States	US	USOH	OH081	40.3334	-80.6251	1063804	20171107110000	http://highlandcountypress.com/Content/Default/Rotator-Articles-/Article/Opera-house-financial-concerns-addressed-at-public-meeting-on-Downtown-Redevelopment-Districts/-3/546/41337
704610392	20171107	201711	2017	2017.8411											BUS	BUSINESS						BUS			0	020	020	02	1	3.0	6	1	6	-0.16839066634593	0								3	Highland County, Ohio, United States	US	USOH		39.1834	-83.6166	1074048	3	Highland County, Ohio, United States	US	USOH		39.1834	-83.6166	1074048	20171107110000	http://highlandcountypress.com/Content/Default/Rotator-Articles-/Article/Opera-house-financial-concerns-addressed-at-public-meeting-on-Downtown-Redevelopment-Districts/-3/546/41337
704610393	20171107	201711	2017	2017.8411											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	10	1	10	7.36842105263158	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171107110000	http://www.agriland.ie/farming-news/co-down-bagged-salad-firm-top-of-the-crops-at-uk-food-manufacture-excellence-awards/
704610394	20171107	201711	2017	2017.8411											BUS	COMPANY						BUS			1	036	036	03	1	4.0	6	1	6	1.81818181818182	0								1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20171107110000	https://www.investegate.co.uk/targovax-asa/gnw/targovax-asa--notice-of-extraordinary-general-m---/20171107103925H7595/
704610395	20171107	201711	2017	2017.8411											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	1	1	1	2.3778071334214	0								4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	20171107110000	https://www.theverge.com/2017/11/7/16610720/xiaomi-spain-mi-mix-2-launch-europe-android-business
704610396	20171107	201711	2017	2017.8411											BUS	INDUSTRY						BUS			1	042	042	04	1	1.9	5	1	5	2.58064516129032	0								4	Leipzig, Sachsen, Germany	GM	GM13	40699	51.3	12.3333	-1817680	4	Leipzig, Sachsen, Germany	GM	GM13	40699	51.3	12.3333	-1817680	20171107110000	http://cineuropa.org/nw.aspx?t=newsdetail&l=en&did=342501
704610397	20171107	201711	2017	2017.8411											BUS	BANK						BUS			1	042	042	04	1	1.9	10	1	10	2.08333333333333	0								4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	20171107110000	http://gozonews.com/69177/bov-victoria-branch-in-gozo-opening-longer-during-november/
704610398	20171107	201711	2017	2017.8411											BUS	COMPANY						BUS			1	043	043	04	1	2.8	10	1	10	-1.1605415860735	0								3	Montgomery County, Texas, United States	US	USTX		30.3169	-95.4669	1383955	3	Montgomery County, Texas, United States	US	USTX		30.3169	-95.4669	1383955	20171107110000	http://www.journalreview.com/opinion/article_7ceec5b4-c331-11e7-b385-efdc104c48a5.html
704610399	20171107	201711	2017	2017.8411											BUS	COMPANIES						BUS			1	062	062	06	2	7.4	10	1	10	1.76991150442478	0								0								0								20171107110000	https://www.newsfactor.com/news/Google--Cisco-Tout-New-Cloud-Offering/story.xhtml?story_id=013001AODHM8
704610400	20171107	201711	2017	2017.8411											BUS	INDUSTRY						BUS			1	111	111	11	3	-2.0	6	1	6	-5.83700440528635	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171107110000	http://www.abc.net.au/news/2017-11-07/concern-over-more-cost-for-electronic-conveyancing/9127814
704610401	20171107	201711	2017	2017.8411											BUS	BUSINESS TYCOON						BUS			1	186	186	18	4	-10.0	10	1	10	-2.84396617986165	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107110000	http://www.aljazeera.com/news/2017/11/lebanon-caught-saudi-iran-regional-power-play-171107075704436.html
704610402	20171107	201711	2017	2017.8411											CAN	CANADA	CAN								0	190	190	19	4	-10.0	2	1	2	-4.29223744292237	0								4	Innisfail, Alberta, Canada	CA	CA01	154724	52.0333	-113.95	-566608	4	Innisfail, Alberta, Canada	CA	CA01	154724	52.0333	-113.95	-566608	20171107110000	http://www.innisfailprovince.ca/article/Innisfailians-paid-heavy-price-at-Vimy-Ridge-20171107
704610403	20171107	201711	2017	2017.8411											CHE	SWITZERLAND	CHE								1	042	042	04	1	1.9	10	1	10	2.39808153477218	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171107110000	https://www.coolum-news.com.au/news/jesse-lands-some-top-tricks-in-switzerland/3259565/
704610404	20171107	201711	2017	2017.8411											CHN	CHINA	CHN								1	043	043	04	1	2.8	2	1	2	4.78260869565218	0								4	Lanzhou, Gansu, China	CH	CH15	13026	36.0564	103.792	-1914139	4	Lanzhou, Gansu, China	CH	CH15	13026	36.0564	103.792	-1914139	20171107110000	https://finance.yahoo.com/news/germany-ambassador-lauds-lanzhou-zhongshan-103800126.html
704610405	20171107	201711	2017	2017.8411											CHN	CHINA	CHN								0	051	051	05	1	3.4	2	1	2	1.61290322580645	0								5	Tibet, Xizang, China	CH	CH14	13213	32	90	-1934604	5	Tibet, Xizang, China	CH	CH14	13213	32	90	-1934604	20171107110000	http://tibet.net/2017/11/taiwan-international-conference-on-tibet-iterates-support-for-ctas-middle-way-approach/
