703838461	20171104	201711	2017	2017.8329											CHNGOV	XI JINPING	CHN					GOV			0	036	036	03	1	4.0	8	1	8	-2.77777777777778	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104073000	https://www.japantimes.co.jp/news/2017/11/04/national/politics-diplomacy/trump-warns-china-face-big-problem-warrior-nation-japan-north-korea/
703838462	20171104	201711	2017	2017.8329											COP	POLICE CHIEF						COP			1	041	041	04	1	1.0	3	1	3	1.54838709677419	0								1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	20171104073000	http://www.leaderherald.com/news/local-news/2017/11/seniors-enjoy-soup-speakers-while-learning-valuable-services/
703838463	20171104	201711	2017	2017.8329											COP	POLICE						COP			1	042	042	04	1	1.9	10	1	10	-5.12820512820513	0								1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171104073000	http://www.tribuneonlineng.com/i-paid-evans-223000-euros-secure-brothers-release-witness-tells-court/
703838464	20171104	201711	2017	2017.8329											COP	PRISON						COP			0	043	043	04	1	2.8	10	1	10	-4.30274753758424	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171104073000	http://peakoil.com/forums/viewtopic.php?p=1379497
703838465	20171104	201711	2017	2017.8329											COP	DEPUTY						COP			1	043	043	04	1	2.8	10	1	10	-7.65027322404372	0								4	Simariya, Madhya Pradesh, India	IN	IN35	17744	24.0422	78.3595	10449511	4	Simariya, Madhya Pradesh, India	IN	IN35	17744	24.0422	78.3595	10449511	20171104073000	http://m.indiatvnews.com/news/india-4-dead-several-injured-in-stampede-in-bihar-s-simaria-live-updates-410158
703838466	20171104	201711	2017	2017.8329											COP	POLICE						COP			1	0841	084	08	2	7.0	10	1	10	-11.6666666666667	0								4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20171104073000	http://inseconline.org/en/news/arrested-on-charge-of-human-trafficking-5/
703838467	20171104	201711	2017	2017.8329											COP	POLICE						COP			1	190	190	19	4	-10.0	3	1	3	-6.19834710743801	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171104073000	http://www.lmtonline.com/local/crime/article/Man-charged-with-murder-in-International-Blvd-12331461.php
703838468	20171104	201711	2017	2017.8329											CUB	CUBAN	CUB								1	020	020	02	1	3.0	2	1	2	0.63082830499177	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171104073000	http://bombmagazine.org/articles/los-carpinteros/
703838469	20171104	201711	2017	2017.8329											CUB	CUBAN	CUB								1	020	020	02	1	3.0	6	1	6	0.63082830499177	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171104073000	http://bombmagazine.org/articles/los-carpinteros/
703838470	20171104	201711	2017	2017.8329											CUB	CUBAN	CUB								1	020	020	02	1	3.0	2	1	2	0.63082830499177	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171104073000	http://bombmagazine.org/articles/los-carpinteros/
703838471	20171104	201711	2017	2017.8329											CUB	CUBA	CUB								1	036	036	03	1	4.0	4	1	4	0.63082830499177	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171104073000	http://bombmagazine.org/articles/los-carpinteros/
703838472	20171104	201711	2017	2017.8329											CVL	RESIDENTS						CVL			0	040	040	04	1	1.0	6	1	6	1.54838709677419	0								1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	20171104073000	http://www.leaderherald.com/news/local-news/2017/11/seniors-enjoy-soup-speakers-while-learning-valuable-services/
703838473	20171104	201711	2017	2017.8329											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	3	1	3	1.60857908847185	0								4	Hutong, Guangdong, China	CH	CH30	13057	22.0708	110.627	6001055	4	Hutong, Guangdong, China	CH	CH30	13057	22.0708	110.627	6001055	20171104073000	http://www.thebeijinger.com/blog/2017/11/04/dp-hutong-winter-fayre-survives-close-call-after-neighborhood-chai-ing-set-dec-10
703838474	20171104	201711	2017	2017.8329											CVL	CITIZEN						CVL			1	042	042	04	1	1.9	6	3	6	-3.46598607303778	0								1	United States	US	US		39.828175	-98.5795	US	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171104073000	http://www.lmtonline.com/news/world/article/Iran-displays-missile-during-anniversary-of-12331483.php
703838475	20171104	201711	2017	2017.8329											CVL	POPULATION						CVL			1	100	100	10	3	-5.0	1	1	1	0.1980198019802	0								3	Owensboro, Kentucky, United States	US	USKY	KY059	37.7742	-87.1133	500082	3	Owensboro, Kentucky, United States	US	USKY	KY059	37.7742	-87.1133	500082	20171104073000	http://www.messenger-inquirer.com/news/local/ride-sharing-company-makes-contact-after-thursday-campaign/article_8b665646-6471-5688-b3d9-813624f1df67.html
703838476	20171104	201711	2017	2017.8329											EDU	COLLEGE						EDU			1	036	036	03	1	4.0	10	1	10	1.08359133126935	0								4	Stavanger, Rogaland, Norway	NO	NO14	23433	58.9667	5.75	-280816	4	Stavanger, Rogaland, Norway	NO	NO14	23433	58.9667	5.75	-280816	20171104073000	http://www.utdailybeacon.com/news/campus_life/college-of-nursing-to-host-dementia-conference/article_7d8db9c6-c0c0-11e7-8e2c-3bb9e6fd9342.html
703838477	20171104	201711	2017	2017.8329											EDU	PROFESSOR						EDU			1	036	036	03	1	4.0	3	1	3	1.08359133126935	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171104073000	http://www.utdailybeacon.com/news/campus_life/college-of-nursing-to-host-dementia-conference/article_7d8db9c6-c0c0-11e7-8e2c-3bb9e6fd9342.html
703838478	20171104	201711	2017	2017.8329											EDU	COLLEGE						EDU			1	042	042	04	1	1.9	10	1	10	1.08359133126935	0								4	Stavanger, Rogaland, Norway	NO	NO14	23433	58.9667	5.75	-280816	4	Stavanger, Rogaland, Norway	NO	NO14	23433	58.9667	5.75	-280816	20171104073000	http://www.utdailybeacon.com/news/campus_life/college-of-nursing-to-host-dementia-conference/article_7d8db9c6-c0c0-11e7-8e2c-3bb9e6fd9342.html
703838479	20171104	201711	2017	2017.8329											EDU	STUDENT						EDU			0	130	130	13	3	-4.4	10	1	10	-0.19607843137255	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171104073000	http://bombmagazine.org/articles/tina-chang-misfit-and-starlet/
703838480	20171104	201711	2017	2017.8329											EDU	SCHOOL						EDU			1	186	186	18	4	-10.0	10	1	10	-5.41516245487364	0								0								0								20171104073000	http://www.tribuneonlineng.com/kogi-killings-hands-clean-gov-bello/
703838481	20171104	201711	2017	2017.8329											EUR	EUROPE	EUR								1	046	046	04	1	7.0	10	1	10	-2.68628078030061	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171104073000	http://peakoil.com/forums/viewtopic.php?p=1379494
703838482	20171104	201711	2017	2017.8329											FRA	FRANCE	FRA								1	061	061	06	2	6.4	2	1	2	0.70921985815603	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171104073000	http://www.theolympian.com/news/business/article182393416.html
703838483	20171104	201711	2017	2017.8329											GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	2	1	2	-2.79503105590062	0								1	United Kingdom	UK	UK		54	-4	UK	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171104073000	https://www.shropshirestar.com/news/voices/in-depth/2017/11/04/stop-shameful-practice-says-chris-moncrieff/
703838484	20171104	201711	2017	2017.8329											GOV	AUDITOR GENERAL						GOV			1	036	036	03	1	4.0	5	1	5	-2.66666666666667	0								4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	20171104073000	https://www.stabroeknews.com/2017/news/stories/11/04/govt-misuse-of-contingencies-fund-for-routine-expenditure-disappointing/
703838485	20171104	201711	2017	2017.8329											GOV	GOVERNMENT						GOV			0	043	043	04	1	2.8	2	1	2	-3.34821428571429	0								4	Mansehra, North-West Frontier, Pakistan	PK	PK03	40344	34.3333	73.2	-2768564	4	Mansehra, North-West Frontier, Pakistan	PK	PK03	40344	34.3333	73.2	-2768564	20171104073000	https://www.dawn.com/news/1368333/strike-threatened-against-biometric-verification-for-pilgrims
703838486	20171104	201711	2017	2017.8329											GOV	PRIME MINISTER						GOV			0	043	043	04	1	2.8	5	1	5	4.09090909090909	0								4	Voskhod, Rostovskaya Oblast', Russia	RS	RS61	25090	47.4406	41.6994	121048	4	Voskhod, Rostovskaya Oblast', Russia	RS	RS61	25090	47.4406	41.6994	121048	20171104073000	http://www.newsbtc.com/2017/11/04/biocoin-ico-live-russia-crypto-friendly/
703838487	20171104	201711	2017	2017.8329											GOV	GOVERNMENT OFFICIAL						GOV			1	051	051	05	1	3.4	10	1	10	4.09090909090909	0								4	Voskhod, Rostovskaya Oblast', Russia	RS	RS61	25090	47.4406	41.6994	121048	4	Voskhod, Rostovskaya Oblast', Russia	RS	RS61	25090	47.4406	41.6994	121048	20171104073000	http://www.newsbtc.com/2017/11/04/biocoin-ico-live-russia-crypto-friendly/
703838488	20171104	201711	2017	2017.8329											GOV	RULER						GOV			0	057	057	05	1	8.0	6	1	6	-0.61032863849765	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20171104073000	http://www.merinews.com/article/sardar-patel-the-prophet-of-peace/15927768.shtml
703838489	20171104	201711	2017	2017.8329											GOV	KING						GOV			1	057	057	05	1	8.0	3	1	3	-4.82142857142857	0								4	Fort Victoria, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	4	Fort Victoria, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	20171104073000	http://bulawayo24.com/opinion/columnist/121154
703838490	20171104	201711	2017	2017.8329											GOV	GOVERNMENT						GOV			0	111	111	11	3	-2.0	4	1	4	-4.99108734402852	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171104073000	http://www.thenational.scot/news/15640790.Spain_issues_European_arrest_warrant_for_Catalan_President/
703838491	20171104	201711	2017	2017.8329											GOV	GOVERNMENT						GOV			0	111	111	11	3	-2.0	6	1	6	-4.99108734402852	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171104073000	http://www.thenational.scot/news/15640790.Spain_issues_European_arrest_warrant_for_Catalan_President/
703838492	20171104	201711	2017	2017.8329											GOV	AUTHORITIES						GOV			1	190	190	19	4	-10.0	10	1	10	-12.7272727272727	0								4	Simaria, Madhya Pradesh, India	IN	IN35	17745	24.8	81.15	-2111353	4	Simaria, Madhya Pradesh, India	IN	IN35	17745	24.8	81.15	-2111353	20171104073000	https://www.siasat.com/news/bihar-stampede-four-killed-several-inured-katik-purnima-puja-1251589/
703838493	20171104	201711	2017	2017.8329											GOVAGR	MINIST OF AGRICULTURE						GOV	AGR		1	036	036	03	1	4.0	2	1	2	0	0								4	Aktobe, AqtöKZ, Kazakhstan	KZ	KZ04	37185	50.2981	57.1814	-2334225	4	Aktobe, AqtöKZ, Kazakhstan	KZ	KZ04	37185	50.2981	57.1814	-2334225	20171104073000	https://en.trend.az/casia/2816958.html
703838494	20171104	201711	2017	2017.8329											GOVAGR	MINIST OF AGRICULTURE						GOV	AGR		1	040	040	04	1	1.0	2	1	2	0	0								4	Pavlodar, Pavlodar, Kazakhstan	KZ	KZ11	37272	52.274	77.0044	-2342298	4	Pavlodar, Pavlodar, Kazakhstan	KZ	KZ11	37272	52.274	77.0044	-2342298	20171104073000	https://en.trend.az/casia/2816958.html
703838495	20171104	201711	2017	2017.8329											GOVAGR	MINIST OF AGRICULTURE						GOV	AGR		1	046	046	04	1	7.0	2	1	2	0	0								4	Pavlodar, Pavlodar, Kazakhstan	KZ	KZ11	37272	52.274	77.0044	-2342298	4	Pavlodar, Pavlodar, Kazakhstan	KZ	KZ11	37272	52.274	77.0044	-2342298	20171104073000	https://en.trend.az/casia/2816958.html
703838496	20171104	201711	2017	2017.8329											GUY	GUYANA	GUY								1	112	112	11	3	-2.0	4	1	4	-2.93333333333333	0								4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	20171104073000	https://www.stabroeknews.com/2017/news/stories/11/04/bus-driver-to-face-new-trial-over-pensioners-death/
703838497	20171104	201711	2017	2017.8329											HLH	HOSPITAL						HLH			1	040	040	04	1	1.0	5	1	5	0.71258907363421	0								5	Anambra State, Anambra, Nigeria	NI	NI25	22646	6.33333	7	-1999834	5	Anambra State, Anambra, Nigeria	NI	NI25	22646	6.33333	7	-1999834	20171104073000	http://www.thisdaylive.com/index.php/2017/11/04/buhari-approves-ekwuemes-treatment-abroad/
703838498	20171104	201711	2017	2017.8329											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	10	1	10	-10	0								4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	20171104073000	http://www.nagpurtoday.in/3-killed-in-stampede-in-bihars-begusarai/11041135
703838499	20171104	201711	2017	2017.8329											HLH	INFIRMARY						HLH			1	043	043	04	1	2.8	5	1	5	-3.68098159509202	0								3	Webb County, Texas, United States	US	USTX		27.667	-99.3336	1384025	3	Webb County, Texas, United States	US	USTX		27.667	-99.3336	1384025	20171104073000	http://www.lmtonline.com/local/politics/article/Early-voting-total-for-125M-jail-bond-election-12331474.php
703838500	20171104	201711	2017	2017.8329											IND	AMRITSAR	IND								1	051	051	05	1	3.4	2	1	2	10.1351351351351	0								4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	4	Golden Temple, Punjab, India	IN	IN23	17821	31.6	74.8667	-2096500	20171104073000	http://m.indiatvnews.com/lifestyle/books-culture-happy-gurpurab-2017-messages-images-whatsapp-and-facebook-status-410111
703838501	20171104	201711	2017	2017.8329											IND	AMRITSAR	IND								1	051	051	05	1	3.4	1	1	1	10.1351351351351	0								4	Jayanti, West Bengal, India	IN	IN28	17951	26.7026	89.6113	-2098449	4	Jayanti, West Bengal, India	IN	IN28	17951	26.7026	89.6113	-2098449	20171104073000	http://m.indiatvnews.com/lifestyle/books-culture-happy-gurpurab-2017-messages-images-whatsapp-and-facebook-status-410111
703838502	20171104	201711	2017	2017.8329											IND	NAGPUR	IND								1	190	190	19	4	-10.0	1	1	1	-10	0								4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	20171104073000	http://www.nagpurtoday.in/3-killed-in-stampede-in-bihars-begusarai/11041135
703838503	20171104	201711	2017	2017.8329											INDELIGOV	ATAL BIHARI VAJPAYEE	IND					ELI	GOV		1	046	046	04	1	7.0	2	1	2	2.8169014084507	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171104073000	http://www.thehindu.com/todays-paper/mukul-roy-joins-bjp-predicts-bengal-win/article19978571.ece
703838504	20171104	201711	2017	2017.8329											IRN	TEHRAN	IRN								0	042	042	04	1	1.9	1	1	1	-2.48995983935743	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171104073000	http://www.whig.com/article/20171102/AP/311029746
