705051475	20171101	201711	2017	2017.8247	USA	UNITED STATES	USA								BUS	SHOP OWNER						BUS			1	043	043	04	1	2.8	2	1	2	-3.8	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20171108164500	https://qz.com/1122679/puerto-rico-news-100000-have-left-the-island-after-hurricane-maria/
705051476	20171101	201711	2017	2017.8247	USA	UNITED STATES	USA								USACVL	JERSEY	USA					CVL			1	042	042	04	1	1.9	2	1	2	-11.1336032388664	3	Jersey Community Hospital, Illinois, United States	US	USIL	IL083	39.1105	-90.3428	1815744	3	Jersey Community Hospital, Illinois, United States	US	USIL		39.1105	-90.3428	1815744	3	Jersey Community Hospital, Illinois, United States	US	USIL		39.1105	-90.3428	1815744	20171108164500	https://www.inquisitr.com/4608592/boy-dies-of-starvation-in-illinois-after-parents-withhold-food-for-nearly-two-years/
705051477	20171101	201711	2017	2017.8247	USA	PENNSYLVANIA	USA								USAPRI	PUERTO RICO	USA								1	043	043	04	1	2.8	2	1	2	-3.8	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171108164500	https://qz.com/1122679/puerto-rico-news-100000-have-left-the-island-after-hurricane-maria/
705051478	20171101	201711	2017	2017.8247	USACVL	JERSEY	USA					CVL			HLHCVL	HOSPITAL						HLH	CVL		1	043	043	04	1	2.8	2	1	2	-11.1336032388664	3	Jersey Community Hospital, Illinois, United States	US	USIL	IL083	39.1105	-90.3428	1815744	3	Jersey Community Hospital, Illinois, United States	US	USIL		39.1105	-90.3428	1815744	3	Jersey Community Hospital, Illinois, United States	US	USIL		39.1105	-90.3428	1815744	20171108164500	https://www.inquisitr.com/4608592/boy-dies-of-starvation-in-illinois-after-parents-withhold-food-for-nearly-two-years/
705051479	20171101	201711	2017	2017.8247	USACVL	JERSEY	USA					CVL			USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-11.1336032388664	3	Jersey Community Hospital, Illinois, United States	US	USIL	IL083	39.1105	-90.3428	1815744	3	Jersey Community Hospital, Illinois, United States	US	USIL		39.1105	-90.3428	1815744	3	Jersey Community Hospital, Illinois, United States	US	USIL		39.1105	-90.3428	1815744	20171108164500	https://www.inquisitr.com/4608592/boy-dies-of-starvation-in-illinois-after-parents-withhold-food-for-nearly-two-years/
705051480	20171101	201711	2017	2017.8247	USAPRI	PUERTO RICO	USA								USA	PENNSYLVANIA	USA								1	042	042	04	1	1.9	4	1	4	-3.8	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171108164500	https://qz.com/1122679/puerto-rico-news-100000-have-left-the-island-after-hurricane-maria/
705051481	20171107	201711	2017	2017.8411											GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	1	1	1	-2.82574568288854	0								4	River Thames, United Kingdom (general), United Kingdom	UK	UK00	40108	51.5	0.466667	-2609593	4	River Thames, United Kingdom (general), United Kingdom	UK	UK00	40108	51.5	0.466667	-2609593	20171108164500	http://www.dailymail.co.uk/news/article-5062849/Dolphin-survived-nine-days-Thames-dies.html
705051482	20171107	201711	2017	2017.8411											GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	5	1	5	-2.82574568288854	0								4	Twickenham, Richmond upon Thames, United Kingdom	UK	UKL1	40133	51.4333	-0.316667	-2610350	4	Twickenham, Richmond upon Thames, United Kingdom	UK	UKL1	40133	51.4333	-0.316667	-2610350	20171108164500	http://www.dailymail.co.uk/news/article-5062849/Dolphin-survived-nine-days-Thames-dies.html
705051483	20171107	201711	2017	2017.8411	CVL	VOTER						CVL			USA	COLORADO	USA								1	061	061	06	2	6.4	1	1	1	-0.70224719101123	2	Washington, United States	US	USWA		47.3917	-121.571	WA	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20171108164500	https://arstechnica.com/tech-policy/2017/11/voters-reject-cable-lobby-misinformation-campaign-against-muni-broadband/
705051484	20171107	201711	2017	2017.8411	CVL	VOTER						CVL			USA	COLORADO	USA								1	061	061	06	2	6.4	2	1	2	-0.70224719101123	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20171108164500	https://arstechnica.com/tech-policy/2017/11/voters-reject-cable-lobby-misinformation-campaign-against-muni-broadband/
705051485	20171107	201711	2017	2017.8411	CYM	GEORGE TOWN	CYM								GOV	PRINCE						GOV			1	036	036	03	1	4.0	5	1	5	2.88713910761155	1	India	IN	IN		20	77	IN	4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	20171108164500	http://www.theborneopost.com/2017/11/09/prince-charles-camilla-conclude-visit-to-malaysia-leave-for-india/
705051486	20171107	201711	2017	2017.8411	GOV	PRINCE						GOV			CYM	GEORGE TOWN	CYM								1	036	036	03	1	4.0	5	1	5	2.88713910761155	4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	1	India	IN	IN		20	77	IN	4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	20171108164500	http://www.theborneopost.com/2017/11/09/prince-charles-camilla-conclude-visit-to-malaysia-leave-for-india/
705051487	20171107	201711	2017	2017.8411	GOV	MINIST OF STATE						GOV			IRL	IRELAND	IRL								1	051	051	05	1	3.4	5	1	5	1.72642762284196	5	Meath, Meath, Ireland	EI	EI21	18299	53.6667	-6.66667	-1504473	5	Meath, Meath, Ireland	EI	EI21	18299	53.6667	-6.66667	-1504473	5	Meath, Meath, Ireland	EI	EI21	18299	53.6667	-6.66667	-1504473	20171108164500	http://www.meathchronicle.ie/news/roundup/articles/2017/11/08/4148212-new-book-marks-40-years-of-alone/
705051488	20171107	201711	2017	2017.8411	SAU	RIYADH	SAU								IRN	IRAN	IRN								1	1123	112	11	3	-2.0	2	1	2	-4	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171108164500	http://www.asianews.it/news-en/Mohammed-bin-Salman-launches-
705051489	20171107	201711	2017	2017.8411	SAU	RIYADH	SAU								YEMREB	YEMEN	YEM					REB			1	0332	033	03	1	5.2	2	1	2	-4	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Yemen	YM	YM		15.5	47.5	YM	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171108164500	http://www.asianews.it/news-en/Mohammed-bin-Salman-launches-
705051490	20171107	201711	2017	2017.8411	SAUMED	SAUDI ARABIA	SAU					MED			SAU	SAUDI	SAU								0	130	130	13	3	-4.4	2	1	2	-7.75	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171108164500	https://reliefweb.int/report/yemen/un-should-consider-sanctions-yemen-aid-obstruction
705051491	20171107	201711	2017	2017.8411	USACVL	UNITED STATES	USA					CVL													1	061	061	06	2	6.4	2	1	2	-0.70224719101123	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20171108164500	https://arstechnica.com/tech-policy/2017/11/voters-reject-cable-lobby-misinformation-campaign-against-muni-broadband/
705051492	20171108	201711	2017	2017.8438											AFG	AFGHANISTAN	AFG								0	040	040	04	1	1.0	3	1	3	-2.83430232558139	0								5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	20171108164500	https://www.npr.org/sections/parallels/2017/11/08/561258185/in-helmand-afghan-general-fights-taliban-cancer-with-some-help-from-u-s-marines
705051493	20171108	201711	2017	2017.8438											AFG	AFGHANISTAN	AFG								1	042	042	04	1	1.9	4	1	4	-2.83430232558139	0								5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	4	Shorabak, Badghis, Afghanistan	AF	AF02	3460	35.2906	64.0955	-3392719	20171108164500	https://www.npr.org/sections/parallels/2017/11/08/561258185/in-helmand-afghan-general-fights-taliban-cancer-with-some-help-from-u-s-marines
705051494	20171108	201711	2017	2017.8438											AFG	AFGHANISTAN	AFG								1	042	042	04	1	1.9	2	1	2	-2.83430232558139	0								4	Shorabak, Badghis, Afghanistan	AF	AF02	3460	35.2906	64.0955	-3392719	4	Shorabak, Badghis, Afghanistan	AF	AF02	3460	35.2906	64.0955	-3392719	20171108164500	https://www.npr.org/sections/parallels/2017/11/08/561258185/in-helmand-afghan-general-fights-taliban-cancer-with-some-help-from-u-s-marines
705051495	20171108	201711	2017	2017.8438											AFR	AFRICA	AFR								0	027	027	02	1	4.0	10	1	10	0.77639751552795	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171108164500	http://www.politicsweb.co.za/news-and-analysis/sassa-should-not-have-disqualified-post-office--tr
