703775835	20171005	201710	2017	2017.7534	EDU	STUDENT						EDU			FJIMIL	FIJI	FJI					MIL			1	042	042	04	1	1.9	10	1	10	3.57142857142857	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	20171104010000	http://fijisun.com.fj/2017/11/04/build-upband-will-round-up-centennial-celebration-with-military-tattoo/
703775836	20171005	201710	2017	2017.7534	ELI	ACTOR						ELI			USA	UNITED STATES	USA								0	013	013	01	1	0.4	4	1	4	-3.87755102040816	3	Beverly Hills, California, United States	US	USCA	CA037	34.0736	-118.4	1652672	3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	20171104010000	http://www.jsonline.com/story/life/2017/11/03/harvey-weinstein-news-criminal-investigations-updates-sexual-assault-harassment/828432001/
703775837	20171005	201710	2017	2017.7534	ELI	ACTOR						ELI			USA	UNITED STATES	USA								0	013	013	01	1	0.4	3	1	3	-3.40909090909091	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171104010000	http://www.wbir.com/article/news/nation-now/harvey-weinstein-scandal-new-york-police-building-case-to-arrest-weinstein/465-d0165c56-e7d6-424d-ad42-6b19085d4312
703775838	20171005	201710	2017	2017.7534	ELI	ACTOR						ELI			USA	UNITED STATES	USA								0	013	013	01	1	0.4	1	1	1	-3.40909090909091	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171104010000	http://www.wbir.com/article/news/nation-now/harvey-weinstein-scandal-new-york-police-building-case-to-arrest-weinstein/465-d0165c56-e7d6-424d-ad42-6b19085d4312
703775839	20171005	201710	2017	2017.7534	ELI	ACTOR						ELI			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	1	1	1	-3.87755102040816	3	Beverly Hills, California, United States	US	USCA	CA037	34.0736	-118.4	1652672	3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171104010000	http://www.jsonline.com/story/life/2017/11/03/harvey-weinstein-news-criminal-investigations-updates-sexual-assault-harassment/828432001/
703775840	20171005	201710	2017	2017.7534	ELI	ACTOR						ELI			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	3	1	3	-3.87755102040816	3	Beverly Hills, California, United States	US	USCA	CA037	34.0736	-118.4	1652672	3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	20171104010000	http://www.jsonline.com/story/life/2017/11/03/harvey-weinstein-news-criminal-investigations-updates-sexual-assault-harassment/828432001/
703775841	20171005	201710	2017	2017.7534	ELI	ACTOR						ELI			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	2	1	2	-3.40909090909091	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171104010000	http://www.wbir.com/article/news/nation-now/harvey-weinstein-scandal-new-york-police-building-case-to-arrest-weinstein/465-d0165c56-e7d6-424d-ad42-6b19085d4312
703775842	20171005	201710	2017	2017.7534	ELI	ACTOR						ELI			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	1	1	1	-3.40909090909091	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171104010000	http://www.wbir.com/article/news/nation-now/harvey-weinstein-scandal-new-york-police-building-case-to-arrest-weinstein/465-d0165c56-e7d6-424d-ad42-6b19085d4312
703775843	20171005	201710	2017	2017.7534	ELI	ACTOR						ELI			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	1	1	1	-3.40909090909091	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171104010000	http://www.wbir.com/article/news/nation-now/harvey-weinstein-scandal-new-york-police-building-case-to-arrest-weinstein/465-d0165c56-e7d6-424d-ad42-6b19085d4312
703775844	20171005	201710	2017	2017.7534	FJIMIL	FIJI	FJI					MIL			EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	3.57142857142857	4	Lautoka, Western, Fiji	FJ	FJ05	40204	-17.6167	177.467	-1188543	4	Lautoka, Western, Fiji	FJ	FJ05	40204	-17.6167	177.467	-1188543	4	Lautoka, Western, Fiji	FJ	FJ05	40204	-17.6167	177.467	-1188543	20171104010000	http://fijisun.com.fj/2017/11/04/build-upband-will-round-up-centennial-celebration-with-military-tattoo/
703775845	20171005	201710	2017	2017.7534	GOV	ADMINISTRATION						GOV													1	114	114	11	3	-2.0	2	1	2	-1.1600928074246	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171104010000	http://bangordailynews.com/2017/11/03/environment/maine-environmental-advocates-pan-trumps-climate-stance-despite-release-of-federal-report/
703775846	20171005	201710	2017	2017.7534	GOV	ATTORNEY GENERAL						GOV			JUD	PROSECUTOR						JUD			1	060	060	06	2	6.0	12	1	12	-8.21256038647343	3	Des Moines, Iowa, United States	US	USIA	IA153	41.6005	-93.6091	465961	3	Burlington, Iowa, United States	US	USIA	IA057	40.8075	-91.1129	454995	3	Burlington, Iowa, United States	US	USIA	IA057	40.8075	-91.1129	454995	20171104010000	http://www.nonpareilonline.com/news/state/wire/man-found-guilty-in-death-of-gender-fluid-iowa-teenager/article_20ac30d2-1fdf-59b8-8cfc-4891e082fd22.html
703775847	20171005	201710	2017	2017.7534	GOV	ATTORNEY GENERAL						GOV			JUD	PROSECUTOR						JUD			1	060	060	06	2	6.0	4	1	4	-8.21256038647343	3	Des Moines, Iowa, United States	US	USIA	IA153	41.6005	-93.6091	465961	3	Des Moines, Iowa, United States	US	USIA		41.6005	-93.6091	465961	3	Des Moines, Iowa, United States	US	USIA		41.6005	-93.6091	465961	20171104010000	http://www.nonpareilonline.com/news/state/wire/man-found-guilty-in-death-of-gender-fluid-iowa-teenager/article_20ac30d2-1fdf-59b8-8cfc-4891e082fd22.html
703775848	20171005	201710	2017	2017.7534	HUN	BUDAPEST	HUN																		0	010	010	01	1	0.0	3	1	3	1.22630992196209	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20171104010000	http://www.eonline.com/news/891495/jennifer-lawrence-got-butt-naked-in-kris-jenner-s-closet-and-more-of-her-best-drinking-stories
703775849	20171005	201710	2017	2017.7534	JUD	LAWYER						JUD													1	172	172	17	4	-5.0	5	1	5	-1.04529616724739	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171104010000	http://www.the-review.com/news/20171103/democratic-auditor-candidate-spaces-law-license-suspended/3
703775850	20171005	201710	2017	2017.7534	JUD	SUPREME COURT						JUD													1	190	190	19	4	-10.0	6	1	6	1.50375939849624	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20171104010000	http://nhpr.org/?page=2257
703775851	20171005	201710	2017	2017.7534	JUD	SUPREME COURT						JUD			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	1.50375939849624	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20171104010000	http://nhpr.org/?page=2257
703775852	20171005	201710	2017	2017.7534	LEG	CONGRESS						LEG			USA	CALIFORNIA	USA								0	070	070	07	2	7.0	1	1	1	0	3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	20171104010000	http://www.charlotteobserver.com/news/business/national-business/article182559211.html
703775853	20171005	201710	2017	2017.7534	RUS	MOSCOW	RUS								CAN	CANADA	CAN								0	130	130	13	3	-4.4	2	1	2	-14.4781144781145	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171104010000	http://www.financialexpress.com/world-news/canada-imposes-sanctions-on-30-russians-over-death-of-lawyer/919032/
703775854	20171005	201710	2017	2017.7534	RUS	MOSCOW	RUS								CAN	CANADA	CAN								0	130	130	13	3	-4.4	8	1	8	-14.4781144781145	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171104010000	http://www.financialexpress.com/world-news/canada-imposes-sanctions-on-30-russians-over-death-of-lawyer/919032/
703775855	20171005	201710	2017	2017.7534	RUS	MOSCOW	RUS								CAN	CANADA	CAN								0	138	138	13	3	-7.0	2	1	2	-14.4781144781145	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171104010000	http://www.financialexpress.com/world-news/canada-imposes-sanctions-on-30-russians-over-death-of-lawyer/919032/
703775856	20171005	201710	2017	2017.7534	RUS	MOSCOW	RUS								CAN	CANADA	CAN								0	138	138	13	3	-7.0	8	1	8	-14.4781144781145	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171104010000	http://www.financialexpress.com/world-news/canada-imposes-sanctions-on-30-russians-over-death-of-lawyer/919032/
703775857	20171005	201710	2017	2017.7534	RUS	MOSCOW	RUS								CAN	CANADA	CAN								0	172	172	17	4	-5.0	2	1	2	-14.4781144781145	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171104010000	http://www.financialexpress.com/world-news/canada-imposes-sanctions-on-30-russians-over-death-of-lawyer/919032/
703775858	20171005	201710	2017	2017.7534	RUS	MOSCOW	RUS								CAN	CANADA	CAN								0	172	172	17	4	-5.0	8	1	8	-14.4781144781145	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171104010000	http://www.financialexpress.com/world-news/canada-imposes-sanctions-on-30-russians-over-death-of-lawyer/919032/
703775859	20171005	201710	2017	2017.7534	USA	UNITED STATES	USA								JUD	JUDGE						JUD			0	120	120	12	3	-4.0	2	1	2	-6.15671641791044	3	Norristown, Pennsylvania, United States	US	USPA	PA091	40.1215	-75.3399	1213641	3	Norristown, Pennsylvania, United States	US	USPA	PA091	40.1215	-75.3399	1213641	3	Norristown, Pennsylvania, United States	US	USPA	PA091	40.1215	-75.3399	1213641	20171104010000	http://jam.canoe.com/Celebrities/2017/11/03/22762734.html
703775860	20171005	201710	2017	2017.7534	USA	UNITED STATES	USA								JUD	SUPREME COURT						JUD			1	190	190	19	4	-10.0	4	1	4	1.50375939849624	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20171104010000	http://nhpr.org/?page=2257
703775861	20171005	201710	2017	2017.7534	USAGOV	UNITED STATES	USA					GOV			JUD	PROSECUTOR						JUD			1	060	060	06	2	6.0	4	1	4	-8.21256038647343	3	Des Moines, Iowa, United States	US	USIA	IA153	41.6005	-93.6091	465961	3	Des Moines, Iowa, United States	US	USIA		41.6005	-93.6091	465961	3	Des Moines, Iowa, United States	US	USIA		41.6005	-93.6091	465961	20171104010000	http://www.nonpareilonline.com/news/state/wire/man-found-guilty-in-death-of-gender-fluid-iowa-teenager/article_20ac30d2-1fdf-59b8-8cfc-4891e082fd22.html
703775862	20171028	201710	2017	2017.8164											USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	0	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Lake Oswego, Oregon, United States	US	USOR		45.4207	-122.671	1166669	20171104010000	http://pamplinmediagroup.com/ttt/89-news/377596-263733-tualatin-city-council-president-to-seek-senate-appointment
703775863	20171028	201710	2017	2017.8164	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			1	046	046	04	1	7.0	1	1	1	-3.84615384615385	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171104010000	https://www.beckershospitalreview.com/opioids/chinese-drug-official-downplays-country-s-role-in-us-fentanyl-problem.html
703775864	20171028	201710	2017	2017.8164	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								1	036	036	03	1	4.0	2	1	2	-3.84615384615385	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171104010000	https://www.beckershospitalreview.com/opioids/chinese-drug-official-downplays-country-s-role-in-us-fentanyl-problem.html
703775865	20171028	201710	2017	2017.8164	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								1	046	046	04	1	7.0	1	1	1	-3.84615384615385	1	China	CH	CH		35	105	CH	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	China	CH	CH		35	105	CH	20171104010000	https://www.beckershospitalreview.com/opioids/chinese-drug-official-downplays-country-s-role-in-us-fentanyl-problem.html
703775866	20171028	201710	2017	2017.8164	CHNGOV	CHINESE	CHN					GOV			GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	7	1	7	-3.84615384615385	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171104010000	https://www.beckershospitalreview.com/opioids/chinese-drug-official-downplays-country-s-role-in-us-fentanyl-problem.html
703775867	20171028	201710	2017	2017.8164	EUR	EUROPEAN	EUR																		0	051	051	05	1	3.4	6	1	6	0.69790628115653	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20171104010000	http://www.palestinemonitor.org/details.php?id=p1br4ta16504y69zz62ewe
703775868	20171028	201710	2017	2017.8164	EUR	EUROPEAN	EUR								GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	2	1	2	0.69790628115653	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171104010000	http://www.palestinemonitor.org/details.php?id=p1br4ta16504y69zz62ewe
703775869	20171028	201710	2017	2017.8164	EUR	EUROPEAN	EUR								GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	2	1	2	0.69790628115653	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20171104010000	http://www.palestinemonitor.org/details.php?id=p1br4ta16504y69zz62ewe
703775870	20171028	201710	2017	2017.8164	GOV	PRESIDENT						GOV			CHNGOV	CHINESE	CHN					GOV			1	046	046	04	1	7.0	7	1	7	-3.84615384615385	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171104010000	https://www.beckershospitalreview.com/opioids/chinese-drug-official-downplays-country-s-role-in-us-fentanyl-problem.html
703775871	20171028	201710	2017	2017.8164	GOV	PRESIDENT						GOV			JUD	JUDGE						JUD			1	071	071	07	2	7.4	4	1	4	-2.56410256410256	1	Equatorial Guinea	EK	EK		2	10	EK	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171104010000	https://www.expatica.com/fr/news/country-news/France-EGuinea-trial-corruption-Obiang-appeal_1525285.html
703775872	20171028	201710	2017	2017.8164	GOV	PRESIDENT						GOV			JUD	JUDGE						JUD			1	071	071	07	2	7.4	1	1	1	-2.56410256410256	1	Equatorial Guinea	EK	EK		2	10	EK	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Equatorial Guinea	EK	EK		2	10	EK	20171104010000	https://www.expatica.com/fr/news/country-news/France-EGuinea-trial-corruption-Obiang-appeal_1525285.html
