704063965	20161105	201611	2016	2016.8356	USAGOV	BARACK OBAMA	USA					GOV			AUS	AUSTRALIAN	AUS								1	050	050	05	1	3.5	1	1	1	-6.10687022900763	1	United States	US	US		39.828175	-98.5795	US	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	United States	US	US		39.828175	-98.5795	US	20171105120000	https://www.geo.tv/latest/166158-australia-turns-down-nz-offer-to-take-asylum-seekers-barricaded-inside-camp
704063966	20161105	201611	2016	2016.8356	USAMED	REUTERS	USA					MED			AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	18	3	18	2.98165137614679	4	Doncaster, Victoria, Australia	AS	AS07	5393	-37.7833	145.133	-1570220	4	Doncaster, Victoria, Australia	AS	AS07	5393	-37.7833	145.133	-1570220	4	Doncaster, Victoria, Australia	AS	AS07	5393	-37.7833	145.133	-1570220	20171105120000	http://team921fm.com/news/articles/2017/nov/05/horse-racing-dettori-looks-to-end-melbourne-cup-wait-on-almandin/
704063967	20171006	201710	2017	2017.7562	BUS	BUSINESS						BUS			COL	COLOMBIA	COL								0	112	112	11	3	-2.0	2	1	2	-1.41643059490085	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20171105120000	http://todaycolombia.com/first-reading-of-colombia-us-fta-is-passed/
704063968	20171006	201710	2017	2017.7562	GOV	GOVERNMENT						GOV													0	057	057	05	1	8.0	2	1	2	1.13636363636364	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171105120000	Ma'an News Agency website, Bethlehem/BBC Monitoring/(c) BBC
704063969	20171006	201710	2017	2017.7562	GOV	GOVERNMENT						GOV													0	057	057	05	1	8.0	2	1	2	1.13636363636364	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171105120000	Ma'an News Agency website, Bethlehem/BBC Monitoring/(c) BBC
704063970	20171006	201710	2017	2017.7562	GOV	GOVERNMENT						GOV													0	057	057	05	1	8.0	6	1	6	1.13636363636364	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	0								1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20171105120000	Ma'an News Agency website, Bethlehem/BBC Monitoring/(c) BBC
704063971	20171006	201710	2017	2017.7562	IND	UTTAR PRADESH	IND								CHE	SWITZERLAND	CHE								0	190	190	19	4	-10.0	1	1	1	-8.86075949367089	4	Fatehpur Sikri, India (general), India	IN	IN00	17888	27.1	77.6667	-2095629	4	Fatehpur Sikri, India (general), India	IN	IN00	17888	27.1	77.6667	-2095629	4	Fatehpur Sikri, India (general), India	IN	IN00	17888	27.1	77.6667	-2095629	20171105120000	http://www.newsx.com/national/up-branch-manager-arrested-for-repeatedly-raping-russian-national-in-vrindavan
704063972	20171006	201710	2017	2017.7562	IND	UTTAR PRADESH	IND								CHE	SWITZERLAND	CHE								0	190	190	19	4	-10.0	1	1	1	-8.86075949367089	4	Fatehpur Sikri, India (general), India	IN	IN00	17888	27.1	77.6667	-2095629	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20171105120000	http://www.newsx.com/national/up-branch-manager-arrested-for-repeatedly-raping-russian-national-in-vrindavan
704063973	20171006	201710	2017	2017.7562	IND	UTTAR PRADESH	IND								CHE	SWITZERLAND	CHE								0	190	190	19	4	-10.0	1	1	1	-8.86075949367089	1	Switzerland	SZ	SZ		47	8	SZ	4	Robertsganj, Uttar Pradesh, India	IN	IN36	70279	24.7	83.0667	-2109489	1	Switzerland	SZ	SZ		47	8	SZ	20171105120000	http://www.newsx.com/national/up-branch-manager-arrested-for-repeatedly-raping-russian-national-in-vrindavan
704063974	20171006	201710	2017	2017.7562	USA	THE US	USA								RUS	RUSSIA	RUS								1	173	173	17	4	-5.0	4	1	4	-6.94864048338369	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171105120000	https://www.yahoo.com/news/trump-team-apos-lawyers-demand-171641751.html
704063975	20171029	201710	2017	2017.8192											BRA	BRAZILIAN	BRA								1	046	046	04	1	7.0	2	1	2	-1.82054616384916	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171105120000	http://www.thepropertypin.com/./viewtopic.php?f=4&p=923354
704063976	20171029	201710	2017	2017.8192	AUS	AUSTRALIA	AUS								BRA	BRAZIL	BRA								1	046	046	04	1	7.0	4	1	4	-1.82054616384916	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171105120000	http://www.thepropertypin.com/./viewtopic.php?f=4&p=923354
704063977	20171029	201710	2017	2017.8192	AUS	AUSTRALIA	AUS								BRA	BRAZILIAN	BRA								1	046	046	04	1	7.0	2	1	2	-1.82054616384916	4	Fairview, New South Wales, Australia	AS	AS02	5096	-31.5833	150.8	-1572888	4	Fairview, New South Wales, Australia	AS	AS02	5096	-31.5833	150.8	-1572888	4	Fairview, New South Wales, Australia	AS	AS02	5096	-31.5833	150.8	-1572888	20171105120000	http://www.thepropertypin.com/./viewtopic.php?f=4&p=923354
704063978	20171029	201710	2017	2017.8192	BRA	BRAZILIAN	BRA																		1	046	046	04	1	7.0	2	1	2	-1.82054616384916	1	Brazil	BR	BR		-10	-55	BR	0								1	Brazil	BR	BR		-10	-55	BR	20171105120000	http://www.thepropertypin.com/./viewtopic.php?f=4&p=923354
704063979	20171029	201710	2017	2017.8192	BRA	BRAZILIAN	BRA								AUS	AUSTRALIA	AUS								1	046	046	04	1	7.0	6	1	6	-1.82054616384916	1	Brazil	BR	BR		-10	-55	BR	4	Fairview, New South Wales, Australia	AS	AS02	5096	-31.5833	150.8	-1572888	1	Brazil	BR	BR		-10	-55	BR	20171105120000	http://www.thepropertypin.com/./viewtopic.php?f=4&p=923354
704063980	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								PRK	PYONGYANG	PRK								1	063	063	06	2	7.4	5	1	5	-8.89487870619949	4	Shenyang, Liaoning, China	CH	CH19	13177	41.7922	123.433	-1925258	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Shenyang, Liaoning, China	CH	CH19	13177	41.7922	123.433	-1925258	20171105120000	http://www.express.co.uk/news/world/875675/north-korea-news-US-china-deports-defectors-back-pyongyang-world-war-3-nuclear-bomb
704063981	20171029	201710	2017	2017.8192	sco	SCOTTISH			sco						GBR	UNITED KINGDOM	GBR								1	0831	083	08	2	5.0	5	1	5	-6.85840707964602	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105120000	http://www.thejournal.ie/scottish-minister-resigns-3680745-Nov2017/
704063982	20171029	201710	2017	2017.8192	sco	SCOTTISH			sco						GOVMIL	DEFENCE SECRETARY						GOV	MIL		1	0831	083	08	2	5.0	5	1	5	-6.85840707964602	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105120000	http://www.thejournal.ie/scottish-minister-resigns-3680745-Nov2017/
704063983	20171029	201710	2017	2017.8192	sco	SCOTTISH			sco						GOVMIL	DEFENCE SECRETARY						GOV	MIL		1	112	112	11	3	-2.0	10	1	10	-6.85840707964602	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105120000	http://www.thejournal.ie/scottish-minister-resigns-3680745-Nov2017/
704063984	20171029	201710	2017	2017.8192	sco	SCOTTISH			sco						MED	JOURNALIST						MED			1	0831	083	08	2	5.0	10	1	10	-6.85840707964602	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105120000	http://www.thejournal.ie/scottish-minister-resigns-3680745-Nov2017/
704063985	20171104	201711	2017	2017.8329											USAGOV	THE US	USA					GOV			0	130	130	13	3	-4.4	10	1	10	-8.89487870619949	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105120000	http://www.express.co.uk/news/world/875675/north-korea-news-US-china-deports-defectors-back-pyongyang-world-war-3-nuclear-bomb
704063986	20171104	201711	2017	2017.8329	GBRGOV	SCOTLAND	GBR					GOV			GBRPTY	BRITISH	GBR								1	0831	083	08	2	5.0	6	1	6	-6.85840707964602	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105120000	http://www.thejournal.ie/scottish-minister-resigns-3680745-Nov2017/
704063987	20171104	201711	2017	2017.8329	OPP	DEFECTOR						OPP			CHN	CHINESE	CHN								1	173	173	17	4	-5.0	2	1	2	-8.89487870619949	4	Shenyang, Liaoning, China	CH	CH19	13177	41.7922	123.433	-1925258	4	Shenyang, Liaoning, China	CH	CH19	13177	41.7922	123.433	-1925258	4	Shenyang, Liaoning, China	CH	CH19	13177	41.7922	123.433	-1925258	20171105120000	http://www.express.co.uk/news/world/875675/north-korea-news-US-china-deports-defectors-back-pyongyang-world-war-3-nuclear-bomb
704063988	20171104	201711	2017	2017.8329	OPP	DEFECTOR						OPP			CHNCOP	CHINESE	CHN					COP			1	173	173	17	4	-5.0	3	1	3	-8.89487870619949	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105120000	http://www.express.co.uk/news/world/875675/north-korea-news-US-china-deports-defectors-back-pyongyang-world-war-3-nuclear-bomb
704063989	20171104	201711	2017	2017.8329	OPP	DEFECTOR						OPP			CHNCOP	CHINESE	CHN					COP			1	173	173	17	4	-5.0	3	1	3	-8.89487870619949	4	Shenyang, Liaoning, China	CH	CH19	13177	41.7922	123.433	-1925258	4	Shenyang, Liaoning, China	CH	CH19	13177	41.7922	123.433	-1925258	4	Shenyang, Liaoning, China	CH	CH19	13177	41.7922	123.433	-1925258	20171105120000	http://www.express.co.uk/news/world/875675/north-korea-news-US-china-deports-defectors-back-pyongyang-world-war-3-nuclear-bomb
704063990	20171105	201711	2017	2017.8356											AFG	AFGHANISTAN	AFG								1	112	112	11	3	-2.0	2	1	2	-5.64516129032258	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171105120000	Afghan Channel One (1TV), Kabul/BBC Monitoring/(c) BBC
704063991	20171105	201711	2017	2017.8356											BGD	BANGLADESH	BGD								1	080	080	08	2	5.0	10	1	10	-9.76744186046513	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171105120000	http://www.dhakatribune.com/bangladesh/2017/11/05/pm-inaugurates-cpc-rohingya-crisis/
704063992	20171105	201711	2017	2017.8356											BUS	INDUSTRY						BUS			0	036	036	03	1	4.0	2	1	2	3.08464849354376	0								3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	20171105120000	https://www.southbendtribune.com/news/local/regional-projects-aim-to-attract-new-residents-spur-economic-growth/article_cf80c218-91fb-59ac-956b-a216534bf012.html
704063993	20171105	201711	2017	2017.8356											BUS	BUSINESS LEADER						BUS			0	040	040	04	1	1.0	3	1	3	-5.43478260869566	0								3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	20171105120000	http://westhawaiitoday.com/news/nation-world-news/ap-news-brief-11-05-17
704063994	20171105	201711	2017	2017.8356											BUS	BUSINESS LEADER						BUS			0	040	040	04	1	1.0	2	1	2	-5.43478260869566	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171105120000	http://westhawaiitoday.com/news/nation-world-news/ap-news-brief-11-05-17
704063995	20171105	201711	2017	2017.8356											BUS	AIRLINE						BUS			1	042	042	04	1	1.9	6	1	6	1.01522842639594	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20171105120000	http://www.travelandleisure.com/airlines-airports/united-airlines
704063996	20171105	201711	2017	2017.8356											BUS	COMPANIES						BUS			1	046	046	04	1	7.0	10	1	10	0.57803468208092	0								4	Metro Manila, Philippines (general), Philippines	RP	RP00	24210	14.5833	121	-2439768	4	Metro Manila, Philippines (general), Philippines	RP	RP00	24210	14.5833	121	-2439768	20171105120000	http://cnnphilippines.com/news/2017/11/05/Cebu-mayor-wants-city-employees-to-use-Grab-Uber-to-avoid-misuse-of-govt-vehicles.html
704063997	20171105	201711	2017	2017.8356											BUS	COMPANIES						BUS			1	050	050	05	1	3.5	10	1	10	0.57803468208092	0								4	Metro Manila, Philippines (general), Philippines	RP	RP00	24210	14.5833	121	-2439768	4	Metro Manila, Philippines (general), Philippines	RP	RP00	24210	14.5833	121	-2439768	20171105120000	http://cnnphilippines.com/news/2017/11/05/Cebu-mayor-wants-city-employees-to-use-Grab-Uber-to-avoid-misuse-of-govt-vehicles.html
704063998	20171105	201711	2017	2017.8356											BUS	COMPANIES						BUS			1	062	062	06	2	7.4	10	1	10	1.76991150442478	0								0								0								20171105120000	https://www.newsfactor.com/news/Google--Cisco-Tout-New-Cloud-Offering/story.xhtml?story_id=0110013HUSR4
704063999	20171105	201711	2017	2017.8356											BUS	INVESTOR						BUS			0	071	071	07	2	7.4	6	1	6	-3.83403361344538	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171105120000	http://investmentwatchblog.com/ag-sessions-must-appoint-special-prosecutor-to-investigate-uranium-one-resolution-for-robert-mueller-to-step-down/
704064000	20171105	201711	2017	2017.8356											BUS	BUSINESS						BUS			0	100	100	10	3	-5.0	10	1	10	0.3780718336484	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171105120000	http://www.vancourier.com/news/b-c-s-commercial-rent-controls-debated-1.377028
704064001	20171105	201711	2017	2017.8356											CHN	CHINA	CHN								1	036	036	03	1	4.0	2	1	2	-3.44827586206897	0								4	Qu Long, Xizang, China	CH	CH14	13301	31.7333	82.8333	-1903446	4	Qu Long, Xizang, China	CH	CH14	13301	31.7333	82.8333	-1903446	20171105120000	http://blog.dwnews.com/post-981268.html
704064002	20171105	201711	2017	2017.8356											CHN	CHINA	CHN								1	036	036	03	1	4.0	8	1	8	-3.44827586206897	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171105120000	http://blog.dwnews.com/post-981268.html
704064003	20171105	201711	2017	2017.8356											CHR	CHRISTIAN				CHR					1	112	112	11	3	-2.0	5	1	5	3.04347826086956	0								0								0								20171105120000	https://www.soompi.com/2017/11/05/christian-dior-reveals-song-hye-kyos-wedding-dress-made/
704064004	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	042	042	04	1	1.9	16	2	16	-2.67460317460317	0								4	Samastipur, Bihar, India	IN	IN34	17626	25.85	85.7833	-2110052	4	Samastipur, Bihar, India	IN	IN34	17626	25.85	85.7833	-2110052	20171105120000	http://www.business-standard.com/article/pti-stories/bihar-12-drown-in-two-incidents-in-vaishali-samastipur-117110500439_1.html
704064005	20171105	201711	2017	2017.8356											COP	POLICE COMMISSIONER						COP			0	141	141	14	3	-6.5	5	1	5	-0.86666666666666	0								1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20171105120000	http://www.independent.com.mt/articles/2017-11-05/local-news/Interview-To-kill-a-journalist-is-to-kill-freedom-EP-President-Antonio-Tajani-6736181066
704064006	20171105	201711	2017	2017.8356											CVL	VOTER						CVL			1	020	020	02	1	3.0	2	1	2	-2.38993710691824	0								5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	20171105120000	http://www.newsx.com/national/himachal-pradesh-assembly-elections-2017-pm-modi-launch-charm-offensive-in-poll-bound-state
704064007	20171105	201711	2017	2017.8356											CVL	VOTER						CVL			1	020	020	02	1	3.0	8	1	8	-2.38993710691824	0								4	Kangra, Himachal Pradesh, India	IN	IN11	17669	32.1	76.2667	-2099472	4	Kangra, Himachal Pradesh, India	IN	IN11	17669	32.1	76.2667	-2099472	20171105120000	http://www.newsx.com/national/himachal-pradesh-assembly-elections-2017-pm-modi-launch-charm-offensive-in-poll-bound-state
704064008	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	6	1	6	-1.82967846091753	0								4	Glaukos, Greece (general), Greece	GR	GR00	16681	38.2167	21.7167	-817776	4	Glaukos, Greece (general), Greece	GR	GR00	16681	38.2167	21.7167	-817776	20171105120000	http://bombmagazine.org/articles/frances-richard-and-anne-waldman/
704064009	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	10	1	10	9.63855421686747	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171105120000	http://magicvalley.com/news/local/community/shoshone-school-district-plans-veteran-s-day-celebration/article_08b9687b-f03b-5b8d-8155-9a6b9f69c4b3.html
704064010	20171105	201711	2017	2017.8356											CVL	PROPERTY OWNER						CVL			0	051	051	05	1	3.4	4	1	4	-1.82054616384916	0								4	Fairview, New South Wales, Australia	AS	AS02	5096	-31.5833	150.8	-1572888	4	Fairview, New South Wales, Australia	AS	AS02	5096	-31.5833	150.8	-1572888	20171105120000	http://www.thepropertypin.com/./viewtopic.php?f=4&p=923354
704064011	20171105	201711	2017	2017.8356											CVL	PROPERTY OWNER						CVL			0	051	051	05	1	3.4	6	1	6	-1.82054616384916	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20171105120000	http://www.thepropertypin.com/./viewtopic.php?f=4&p=923354
704064012	20171105	201711	2017	2017.8356											DEU	GERMANY	DEU								0	041	041	04	1	1.0	4	1	4	-0.11764705882353	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171105120000	https://www.phonearena.com/news/Inside-the-failed-T-Mobile-Sprint-talks_id99529
704064013	20171105	201711	2017	2017.8356											EDU	UNIVERSITY						EDU			1	020	020	02	1	3.0	10	1	10	-0.75757575757576	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20171105120000	http://www.newstribune.com/news/local/story/2017/nov/05/lincoln-universitys-identity-crisis-spans-finances-enrollment/698735/
704064014	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	20	1	10	0.80913850547359	0								4	Bundu, Jigawa, Nigeria	NI	NI39	190992	12.6634	8.21931	10434419	4	Bundu, Jigawa, Nigeria	NI	NI39	190992	12.6634	8.21931	10434419	20171105120000	http://www.nairaland.com/526430/apostle-chibuzor-gift-chinyere-homeless
704064015	20171105	201711	2017	2017.8356											EDU	COLLEGE						EDU			0	042	042	04	1	1.9	10	1	10	-1.82967846091753	0								4	Glaukos, Greece (general), Greece	GR	GR00	16681	38.2167	21.7167	-817776	4	Glaukos, Greece (general), Greece	GR	GR00	16681	38.2167	21.7167	-817776	20171105120000	http://bombmagazine.org/articles/frances-richard-and-anne-waldman/
704064016	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	046	046	04	1	7.0	6	1	6	4.53808752025932	0								4	Pilton, Somerset, United Kingdom	UK	UKM3	40129	51.1653	-2.58722	-2605360	4	Pilton, Somerset, United Kingdom	UK	UKM3	40129	51.1653	-2.58722	-2605360	20171105120000	http://www.northdevongazette.co.uk:80/news/pilton-community-college-principal-louise-miller-marshall-is-leaving-the-barnstaple-secondary-school-1-5266223
704064017	20171105	201711	2017	2017.8356											ELI	ACTOR						ELI			1	190	190	19	4	-10.0	5	1	5	-3.33333333333333	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171105120000	http://merlefm.com/car-crashes-into-lion-king-actors-bedroom/
704064018	20171105	201711	2017	2017.8356											EUR	EUROPE	EUR								0	061	061	06	2	6.4	10	1	10	-0.26281208935611	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171105120000	https://seekingalpha.com/article/4120749-synchronized-global-quite-growth
