705818310	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA																		0	111	111	11	3	-2.0	2	1	2	-5.09554140127388	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	0								3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	20171110223000	http://observer.com/2017/11/bernie-madoff-victims-cash-payouts-begin/
705818311	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA																		0	111	111	11	3	-2.0	2	1	2	-5.09554140127388	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	20171110223000	http://observer.com/2017/11/bernie-madoff-victims-cash-payouts-begin/
705818312	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								BUS	COMPANIES						BUS			0	010	010	01	1	0.0	2	1	2	3.65853658536585	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171110223000	http://www.laht.com/article.asp?ArticleId=2446060&CategoryId=13936
705818313	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			1	020	020	02	1	3.0	12	3	12	-8.97734439752494	3	Langley, Washington, United States	US	USWA	WA029	48.0401	-122.406	1512376	3	Langley, Washington, United States	US	USWA	WA029	48.0401	-122.406	1512376	3	Langley, Washington, United States	US	USWA	WA029	48.0401	-122.406	1512376	20171110223000	http://www.saobserver.net/news/psychiatrist-says-schoenborns-angry-outbursts-have-dropped-in-past-six-months/
705818314	20161110	201611	2016	2016.8493	USAGOV	BARACK OBAMA	USA					GOV			USA	UNITED STATES	USA								0	114	114	11	3	-2.0	1	1	1	-3.89016018306636	1	Liberia	LI	LI		6.5	-9.5	LI	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171110223000	https://www.alternet.org/activism/wilmot-collins-montana
705818315	20161110	201611	2016	2016.8493	USAGOV	BARACK OBAMA	USA					GOV			USA	UNITED STATES	USA								0	114	114	11	3	-2.0	1	1	1	-3.89016018306636	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171110223000	https://www.alternet.org/activism/wilmot-collins-montana
705818316	20171011	201710	2017	2017.7699											USA	WISCONSIN	USA								1	036	036	03	1	4.0	1	1	1	4.27350427350427	0								3	Sheboygan, Wisconsin, United States	US	USWI	WI117	43.7508	-87.7145	1573989	3	Sheboygan, Wisconsin, United States	US	USWI	WI117	43.7508	-87.7145	1573989	20171110223000	https://www.wispolitics.com/2017/gubernatorial-candidate-forum-hosted-by-the-democratic-party-of-manitowoc-ozaukee-and-sheboygan-counties-with-andy-gronick/
705818317	20171011	201710	2017	2017.7699											USA	WISCONSIN	USA								1	036	036	03	1	4.0	5	1	5	4.27350427350427	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	3	Sheboygan, Wisconsin, United States	US	USWI	WI117	43.7508	-87.7145	1573989	20171110223000	https://www.wispolitics.com/2017/gubernatorial-candidate-forum-hosted-by-the-democratic-party-of-manitowoc-ozaukee-and-sheboygan-counties-with-andy-gronick/
705818318	20171011	201710	2017	2017.7699	EURGOV	EUROPEAN	EUR					GOV													1	060	060	06	2	6.0	10	1	10	0	1	Italy	IT	IT		42.833333	12.833333	IT	0								1	Italy	IT	IT		42.833333	12.833333	IT	20171110223000	https://www.yahoo.com/news/m/f93ae017-b165-3ec7-827f-16ae0eea9bff/ss_mysterious-radioactive-cloud.html
705818319	20171011	201710	2017	2017.7699	RUS	RUSSIA	RUS								RUSGOV	VLADIMIR PUTIN	RUS					GOV			0	114	114	11	3	-2.0	2	1	2	-3.2520325203252	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110223000	https://www.thenews.com.pk/latest/243342-Russia-to-make-US-media-register-as-foreign-agents
705818320	20171011	201710	2017	2017.7699	RUS	RUSSIA	RUS								RUSGOV	VLADIMIR PUTIN	RUS					GOV			0	114	114	11	3	-2.0	2	1	2	-3.2520325203252	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171110223000	https://www.thenews.com.pk/latest/243342-Russia-to-make-US-media-register-as-foreign-agents
705818321	20171011	201710	2017	2017.7699	USA	UNITED STATES	USA								RUSGOV	VLADIMIR PUTIN	RUS					GOV			0	100	100	10	3	-5.0	2	1	2	-3.2520325203252	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171110223000	https://www.thenews.com.pk/latest/243342-Russia-to-make-US-media-register-as-foreign-agents
705818322	20171103	201711	2017	2017.8301											DEU	FRANKFURT	DEU								1	042	042	04	1	1.9	10	1	10	2.71142672692059	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171110223000	https://3dprint.com/193921/3d-printing-news-briefs-11-10-17/
705818323	20171103	201711	2017	2017.8301											DEU	FRANKFURT	DEU								1	141	141	14	3	-6.5	10	1	10	2.71142672692059	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171110223000	https://3dprint.com/193921/3d-printing-news-briefs-11-10-17/
705818324	20171103	201711	2017	2017.8301	CAN	CANADA	CAN								CANGOVAGR	CANADA	CAN					GOV	AGR		1	084	084	08	2	7.0	2	1	2	0.5800464037123	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110223000	https://pembinavalleyonline.com/ag-news/canada-s-ag-sector-continues-to-experience-economic-growth
705818325	20171103	201711	2017	2017.8301	CAN	CANADA	CAN								CHN	CHINA	CHN								1	036	036	03	1	4.0	32	1	32	0.158898934025941	1	Canada	CA	CA		60	-96	CA	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171110223000	https://pembinavalleyonline.com/ag-news/canada-s-ag-sector-continues-to-experience-economic-growth
705818326	20171103	201711	2017	2017.8301	CAN	CANADA	CAN								CHN	CHINA	CHN								1	036	036	03	1	4.0	4	1	4	0.5800464037123	1	Canada	CA	CA		60	-96	CA	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	1	Canada	CA	CA		60	-96	CA	20171110223000	https://pembinavalleyonline.com/ag-news/canada-s-ag-sector-continues-to-experience-economic-growth
705818327	20171103	201711	2017	2017.8301	CAN	CANADA	CAN								CHN	CHINA	CHN								1	036	036	03	1	4.0	4	1	4	0.02331002331002	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110223000	https://pembinavalleyonline.com/ag-news/significant-loss-in-hog-barn-fire
705818328	20171103	201711	2017	2017.8301	CAN	CANADA	CAN								CHNGOVAGR	CHINA	CHN					GOV	AGR		1	084	084	08	2	7.0	4	1	4	0.469501762605205	1	Canada	CA	CA		60	-96	CA	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	1	Canada	CA	CA		60	-96	CA	20171110223000	https://pembinavalleyonline.com/ag-news/kap-manitoba-pork-pleased-with-passing-of-key-ag-bills
705818329	20171103	201711	2017	2017.8301	CAN	CANADA	CAN								CHNGOVAGR	CHINA	CHN					GOV	AGR		1	084	084	08	2	7.0	2	1	2	-0.76923076923077	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110223000	https://pembinavalleyonline.com/ag-news/significant-loss-in-hog-barn-fire
705818330	20171103	201711	2017	2017.8301	CAN	CANADA	CAN								USAGOVAGR	LAWRENCE	USA					GOV	AGR		1	084	084	08	2	7.0	4	1	4	0.469501762605205	1	Canada	CA	CA		60	-96	CA	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	1	Canada	CA	CA		60	-96	CA	20171110223000	https://pembinavalleyonline.com/ag-news/kap-manitoba-pork-pleased-with-passing-of-key-ag-bills
705818331	20171103	201711	2017	2017.8301	CAN	CANADA	CAN								USAGOVAGR	LAWRENCE	USA					GOV	AGR		1	084	084	08	2	7.0	28	1	28	0.147162365254096	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110223000	https://pembinavalleyonline.com/ag-news/canada-s-ag-sector-continues-to-experience-economic-growth
705818332	20171103	201711	2017	2017.8301	CHNGOVAGR	CHINA	CHN					GOV	AGR		CHN	CHINA	CHN								1	036	036	03	1	4.0	2	1	2	0.81585081585081	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110223000	https://pembinavalleyonline.com/ag-news/macaulay-leading-trade-mission-to-china
705818333	20171103	201711	2017	2017.8301	CVL	RESIDENTS						CVL													0	036	036	03	1	4.0	10	1	10	-2.95420974889217	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171110223000	http://www.fosters.com/news/20171110/eliot-planning-assistant-resigns-after-investigation
705818334	20171103	201711	2017	2017.8301	CVL	VILLAGE						CVL			MOSRAD	MUSLIM				MOS		RAD			1	010	010	01	1	0.0	2	1	2	-3.77358490566038	4	Kozhikode, Kerala, India	IN	IN13	17703	11.25	75.7667	-2101691	4	Kozhikode, Kerala, India	IN	IN13	17703	11.25	75.7667	-2101691	4	Kozhikode, Kerala, India	IN	IN13	17703	11.25	75.7667	-2101691	20171110223000	http://indianexpress.com/article/india/kerala-protest-shows-cpms-two-extreme-stands-against-pipeline-while-in-oppn-cpm-now-calls-agitators-names-4932060/
705818335	20171103	201711	2017	2017.8301	CVL	VILLAGE						CVL			MOSRAD	MUSLIM				MOS		RAD			1	010	010	01	1	0.0	8	1	8	-3.77358490566038	4	Kozhikode, Kerala, India	IN	IN13	17703	11.25	75.7667	-2101691	4	Malappuram, Andaman and Nicobar Islands, India	IN	IN01	17545	11.7833	92.7167	-2103416	4	Malappuram, Andaman and Nicobar Islands, India	IN	IN01	17545	11.7833	92.7167	-2103416	20171110223000	http://indianexpress.com/article/india/kerala-protest-shows-cpms-two-extreme-stands-against-pipeline-while-in-oppn-cpm-now-calls-agitators-names-4932060/
705818336	20171103	201711	2017	2017.8301	DEU	FRANKFURT	DEU																		1	043	043	04	1	2.8	10	1	10	2.71142672692059	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171110223000	https://3dprint.com/193921/3d-printing-news-briefs-11-10-17/
705818337	20171103	201711	2017	2017.8301	IRN	IRAN	IRN								LBN	LEBANESE	LBN								1	0831	083	08	2	5.0	4	1	4	0.57471264367816	1	Iran	IR	IR		32	53	IR	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171110223000	http://www.washingtonexaminer.com/is-french-president-emmanuel-macron-gearing-up-against-iran/article/2640352
705818338	20171103	201711	2017	2017.8301	IRN	IRAN	IRN								LBNGOV	LEBANESE	LBN					GOV			1	0831	083	08	2	5.0	6	1	6	0.57471264367816	1	Iran	IR	IR		32	53	IR	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171110223000	http://www.washingtonexaminer.com/is-french-president-emmanuel-macron-gearing-up-against-iran/article/2640352
705818339	20171103	201711	2017	2017.8301	KEN	KILIFI	KEN																		1	040	040	04	1	1.0	6	1	6	-2.26804123711341	4	Nyamira, Nyanza, Kenya	KE	KE07	18585	-0.083333	34.25	-2259950	0								4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	20171110223000	https://www.standardmedia.co.ke/article/2001259868/county-assemblies-pass-nasa-motion
705818340	20171103	201711	2017	2017.8301	LEG	HOUSE OF REPRESENTATIVES						LEG			EDU	SCHOOL						EDU			1	020	020	02	1	3.0	10	1	10	-3.52112676056338	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171110223000	http://www.esquire.com/news-politics/politics/a13517592/republican-tax-plan-senate/
705818341	20171103	201711	2017	2017.8301	USAGOVAGR	LAWRENCE	USA					GOV	AGR		CHN	CHINA	CHN								1	036	036	03	1	4.0	8	1	8	0.81585081585081	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110223000	https://pembinavalleyonline.com/ag-news/macaulay-leading-trade-mission-to-china
705818342	20171109	201711	2017	2017.8466	AZEGOV	AZERBAIJANI	AZE					GOV			BHR	BAHRAIN	BHR								1	042	042	04	1	1.9	6	1	6	2.7027027027027	4	Muharraq, Al Mu?arraq, Bahrain	BA	BA15	25307	26.2572	50.6119	-784841	4	Muharraq, Al Mu?arraq, Bahrain	BA	BA15	25307	26.2572	50.6119	-784841	4	Muharraq, Al Mu?arraq, Bahrain	BA	BA15	25307	26.2572	50.6119	-784841	20171110223000	http://www.bna.bh/portal/en/news/810555
705818343	20171109	201711	2017	2017.8466	BEL	BRUSSELS	BEL								GBR	BRITAIN	GBR								1	057	057	05	1	8.0	7	1	7	-3.09278350515464	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	United Kingdom	UK	UK		54	-4	UK	1	Ireland	EI	EI		53	-8	EI	20171110223000	https://www.thesun.co.uk/news/4889870/iras-political-wing-sinn-fein-to-blame-for-new-brexit-stand-off-over-northern-ireland-border-ministers-say/
705818344	20171109	201711	2017	2017.8466	BEL	BRUSSELS	BEL								GBR	BRITAIN	GBR								1	057	057	05	1	8.0	1	1	1	-3.09278350515464	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171110223000	https://www.thesun.co.uk/news/4889870/iras-political-wing-sinn-fein-to-blame-for-new-brexit-stand-off-over-northern-ireland-border-ministers-say/
705818345	20171109	201711	2017	2017.8466	BEL	BRUSSELS	BEL								GBR	BRITAIN	GBR								1	080	080	08	2	5.0	7	1	7	-3.09278350515464	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171110223000	https://www.thesun.co.uk/news/4889870/iras-political-wing-sinn-fein-to-blame-for-new-brexit-stand-off-over-northern-ireland-border-ministers-say/
705818346	20171109	201711	2017	2017.8466	BEL	BRUSSELS	BEL								GBR	BRITAIN	GBR								1	080	080	08	2	5.0	1	1	1	-3.09278350515464	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171110223000	https://www.thesun.co.uk/news/4889870/iras-political-wing-sinn-fein-to-blame-for-new-brexit-stand-off-over-northern-ireland-border-ministers-say/
705818347	20171109	201711	2017	2017.8466	BHR	BAHRAIN	BHR								AZEGOV	AZERBAIJANI	AZE					GOV			1	043	043	04	1	2.8	6	1	6	2.7027027027027	4	Muharraq, Al Mu?arraq, Bahrain	BA	BA15	25307	26.2572	50.6119	-784841	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Muharraq, Al Mu?arraq, Bahrain	BA	BA15	25307	26.2572	50.6119	-784841	20171110223000	http://www.bna.bh/portal/en/news/810555
705818348	20171109	201711	2017	2017.8466	GBR	BRITAIN	GBR								BEL	BRUSSELS	BEL								1	057	057	05	1	8.0	1	1	1	-3.09278350515464	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171110223000	https://www.thesun.co.uk/news/4889870/iras-political-wing-sinn-fein-to-blame-for-new-brexit-stand-off-over-northern-ireland-border-ministers-say/
705818349	20171109	201711	2017	2017.8466	GBR	BRITAIN	GBR								BEL	BRUSSELS	BEL								1	057	057	05	1	8.0	7	1	7	-3.09278350515464	1	United Kingdom	UK	UK		54	-4	UK	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Ireland	EI	EI		53	-8	EI	20171110223000	https://www.thesun.co.uk/news/4889870/iras-political-wing-sinn-fein-to-blame-for-new-brexit-stand-off-over-northern-ireland-border-ministers-say/
705818350	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								0	043	043	04	1	2.8	1	1	1	2.5062656641604	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171110223000	https://www.fairobserver.com/region/europe/culture-and-education-can-bind-brics-64078/
705818351	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								0	043	043	04	1	2.8	1	1	1	2.5062656641604	0								1	South Africa	SF	SF		-30	26	SF	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171110223000	https://www.fairobserver.com/region/europe/culture-and-education-can-bind-brics-64078/
705818352	20171110	201711	2017	2017.8493											AUS	VICTORIA	AUS								1	036	036	03	1	4.0	3	1	3	2.25225225225225	0								4	Saanich, British Columbia, Canada	CA	CA02	12541	48.55	-123.367	-572612	4	Saanich, British Columbia, Canada	CA	CA02	12541	48.55	-123.367	-572612	20171110223000	https://www.sookenewsmirror.com/community/indigenous-men-renowned-for-activism-and-courage-among-those-to-receive-honorary-doctorates/
705818353	20171110	201711	2017	2017.8493											AUS	ADELAIDE	AUS								0	042	042	04	1	1.9	8	1	8	-1.41843971631205	0								4	Maitland Park, New South Wales, Australia	AS	AS02	5096	-32.7318	151.551	11354995	4	Maitland Park, New South Wales, Australia	AS	AS02	5096	-32.7318	151.551	11354995	20171110223000	http://www.theherald.com.au/story/5047419/a-special-day-like-no-other-for-wwii-veteran-john/
