704095219	20171006	201710	2017	2017.7562	REB	REBELLION						REB			GOV	CABINET						GOV			0	112	112	11	3	-2.0	4	1	4	-6.52173913043478	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171105153000	http://www.turkishny.com/english-news/5-english-news/256996-catalan-politicians-turn-themselves-into-belgian-police
704095220	20171006	201710	2017	2017.7562	REB	REBELLION						REB			GOV	CABINET						GOV			0	112	112	11	3	-2.0	6	1	6	-6.52173913043478	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171105153000	http://www.turkishny.com/english-news/5-english-news/256996-catalan-politicians-turn-themselves-into-belgian-police
704095221	20171006	201710	2017	2017.7562	REB	REBELLION						REB			catLEG	CATALAN			cat			LEG			0	071	071	07	2	7.4	4	1	4	-6.52173913043478	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171105153000	http://www.turkishny.com/english-news/5-english-news/256996-catalan-politicians-turn-themselves-into-belgian-police
704095222	20171006	201710	2017	2017.7562	REB	REBELLION						REB			catLEG	CATALAN			cat			LEG			0	071	071	07	2	7.4	6	1	6	-6.52173913043478	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171105153000	http://www.turkishny.com/english-news/5-english-news/256996-catalan-politicians-turn-themselves-into-belgian-police
704095223	20171006	201710	2017	2017.7562	USA	UNITED STATES	USA																		1	192	192	19	4	-9.5	1	1	1	4.51306413301663	3	Metropolitan Museum Of Art, New York, United States	US	USNY	NY061	40.7795	-73.9629	957042	0								3	Metropolitan Museum Of Art, New York, United States	US	USNY		40.7795	-73.9629	957042	20171105153000	https://www.wmagazine.com/story/bass-museum-miami-reopen-ugo-rondinone-instagram
704095224	20171029	201710	2017	2017.8192											COP	POLICE						COP			1	190	190	19	4	-10.0	3	1	3	-3.16973415132924	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105153000	http://kxan.com/2017/10/10/1000-leads-later-authorities-still-stumped-by-vegas-gunman/
704095225	20171029	201710	2017	2017.8192											USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-2.25352112676056	0								3	Lone Peak, Utah, United States	US	USUT		40.5266	-111.756	1429865	2	California, United States	US	USCA		36.17	-119.746	CA	20171105153000	http://www.heraldextra.com/news/local/north/alpine/lone-peak-fire-district-struggling-under-staffing-issues-board-says/article_04338a17-fe4c-5dae-9f04-82b8a9db9819.html
704095226	20171029	201710	2017	2017.8192	COP	POLICE						COP			MMR	MYANMAR	MMR								1	190	190	19	4	-10.0	1	1	1	-3.16973415132924	4	Mandalay, Mandalay, Myanmar	BM	BM08	41806	22	96.0833	-427446	4	Mandalay, Mandalay, Myanmar	BM	BM08	41806	22	96.0833	-427446	4	Mandalay, Mandalay, Myanmar	BM	BM08	41806	22	96.0833	-427446	20171105153000	http://kxan.com/2017/10/10/1000-leads-later-authorities-still-stumped-by-vegas-gunman/
704095227	20171029	201710	2017	2017.8192	COP	POLICE						COP			MMR	MYANMAR	MMR								1	190	190	19	4	-10.0	1	1	1	-3.16973415132924	4	Mandalay, Mandalay, Myanmar	BM	BM08	41806	22	96.0833	-427446	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105153000	http://kxan.com/2017/10/10/1000-leads-later-authorities-still-stumped-by-vegas-gunman/
704095228	20171029	201710	2017	2017.8192	CVL	VILLAGE						CVL			OPP	ACTIVIST						OPP			1	036	036	03	1	4.0	10	1	10	-1.73697270471464	0								0								0								20171105153000	https://www.hendersonvillelightning.com/four-seasons-politics/6504-moss-column-the-no-grow-movement-is-winning.html
704095229	20171029	201710	2017	2017.8192	DEU	BONN	DEU								CHN	CHINA	CHN								0	010	010	01	1	0.0	2	1	2	0	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Zhenhua, Heilongjiang, China	CH	CH08	13097	46.0163	127.429	10936218	20171105153000	http://www.todayonline.com/world/europe/china-may-grasp-climate-leadership-un-talks-trump-pulling-out
704095230	20171029	201710	2017	2017.8192	MIL	AIRCRAFT CARRIER						MIL													0	013	013	01	1	0.4	1	1	1	-1.6304347826087	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171105153000	https://www.yahoo.com/news/japan-plans-killing-china-apos-120900837.html
704095231	20171029	201710	2017	2017.8192	MIL	AIRCRAFT CARRIER						MIL													0	013	013	01	1	0.4	4	1	4	-1.6304347826087	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20171105153000	https://www.yahoo.com/news/japan-plans-killing-china-apos-120900837.html
704095232	20171029	201710	2017	2017.8192	OPP	ACTIVIST						OPP			CVL	VILLAGE						CVL			1	036	036	03	1	4.0	10	1	10	-1.73697270471464	0								0								0								20171105153000	https://www.hendersonvillelightning.com/four-seasons-politics/6504-moss-column-the-no-grow-movement-is-winning.html
704095233	20171029	201710	2017	2017.8192	USA	UNITED STATES	USA																		0	190	190	19	4	-10.0	2	1	2	-2.25352112676056	3	Lone Peak, Utah, United States	US	USUT	UT035	40.5266	-111.756	1429865	0								3	Lone Peak, Utah, United States	US	USUT		40.5266	-111.756	1429865	20171105153000	http://www.heraldextra.com/news/local/north/alpine/lone-peak-fire-district-struggling-under-staffing-issues-board-says/article_04338a17-fe4c-5dae-9f04-82b8a9db9819.html
704095234	20171029	201710	2017	2017.8192	USA	UNITED STATES	USA																		0	190	190	19	4	-10.0	1	1	1	-2.25352112676056	3	Lone Peak, Utah, United States	US	USUT	UT035	40.5266	-111.756	1429865	0								3	Cedar Hills, Utah, United States	US	USUT		40.4141	-111.759	1455858	20171105153000	http://www.heraldextra.com/news/local/north/alpine/lone-peak-fire-district-struggling-under-staffing-issues-board-says/article_04338a17-fe4c-5dae-9f04-82b8a9db9819.html
704095235	20171029	201710	2017	2017.8192	USA	CALIFORNIA	USA																		0	190	190	19	4	-10.0	1	1	1	-2.25352112676056	3	Lone Peak, Utah, United States	US	USUT	UT035	40.5266	-111.756	1429865	0								2	California, United States	US	USCA		36.17	-119.746	CA	20171105153000	http://www.heraldextra.com/news/local/north/alpine/lone-peak-fire-district-struggling-under-staffing-issues-board-says/article_04338a17-fe4c-5dae-9f04-82b8a9db9819.html
704095236	20171029	201710	2017	2017.8192	USA	UNITED STATES	USA																		0	190	190	19	4	-10.0	1	1	1	-2.25352112676056	3	Cedar Hills, Utah, United States	US	USUT	UT049	40.4141	-111.759	1455858	0								3	Cedar Hills, Utah, United States	US	USUT		40.4141	-111.759	1455858	20171105153000	http://www.heraldextra.com/news/local/north/alpine/lone-peak-fire-district-struggling-under-staffing-issues-board-says/article_04338a17-fe4c-5dae-9f04-82b8a9db9819.html
704095237	20171029	201710	2017	2017.8192	USA	WASHINGTON	USA								USAGOVBUS	US TREASURY	USA					GOV	BUS		0	040	040	04	1	1.0	3	1	3	-2.27894257064722	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105153000	https://themarketmogul.com/trump-asia-trip-china/
704095238	20171029	201710	2017	2017.8192	USAGOVBUS	US TREASURY	USA					GOV	BUS		USA	WASHINGTON	USA								0	040	040	04	1	1.0	3	1	3	-2.27894257064722	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105153000	https://themarketmogul.com/trump-asia-trip-china/
