705679697	20171109	201711	2017	2017.8466	ISRGOV	ISRAEL	ISR					GOV			ISR	ISRAELI	ISR								1	084	084	08	2	7.0	2	1	2	-4.94699646643109	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171110130000	http://themillenniumreport.com/2017/11/leaked-secret-cable-confirms-israel-conspiring-with-saudi-arabia-to-provoke-war/
705679698	20171109	201711	2017	2017.8466	ISRGOV	ISRAEL	ISR					GOV			ISR	ISRAELI	ISR								1	113	113	11	3	-2.0	1	1	1	-4.94699646643109	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Syria	SY	SY		35	38	SY	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110130000	http://themillenniumreport.com/2017/11/leaked-secret-cable-confirms-israel-conspiring-with-saudi-arabia-to-provoke-war/
705679699	20171109	201711	2017	2017.8466	ISRGOV	ISRAEL	ISR					GOV			ISR	ISRAELI	ISR								1	113	113	11	3	-2.0	1	1	1	-4.94699646643109	1	Syria	SY	SY		35	38	SY	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Israel	IS	IS		31.5	34.75	IS	20171110130000	http://themillenniumreport.com/2017/11/leaked-secret-cable-confirms-israel-conspiring-with-saudi-arabia-to-provoke-war/
705679700	20171109	201711	2017	2017.8466	JUD	JUDGE						JUD													1	090	090	09	2	-2.0	8	1	8	-2.53920836445109	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	0								4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	20171110130000	http://www.dnaindia.com/india/report-cji-misra-s-bench-annuls-order-passed-by-justice-chelameswar-into-pil-regarding-judicial-accountability-2559132
705679701	20171109	201711	2017	2017.8466	JUD	JUDGE						JUD													1	090	090	09	2	-2.0	2	1	2	-2.53920836445109	5	Orissa, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	0								4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	20171110130000	http://www.dnaindia.com/india/report-cji-misra-s-bench-annuls-order-passed-by-justice-chelameswar-into-pil-regarding-judicial-accountability-2559132
705679702	20171110	201711	2017	2017.8493											AFG	AFGHANISTAN	AFG								0	040	040	04	1	1.0	3	1	3	0.60975609756097	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171110130000	http://gazette.com/column-veterans-day-is-about-creating-community/article/1614987
705679703	20171110	201711	2017	2017.8493											AFG	AFGHANISTAN	AFG								1	061	061	06	2	6.4	7	1	7	1.14942528735632	0								4	Herat, Herat, Afghanistan	AF	AF11	3562	34.3482	62.1997	-3377359	4	Herat, Herat, Afghanistan	AF	AF11	3562	34.3482	62.1997	-3377359	20171110130000	http://www.tolonews.com/business/saffron-production-makes-dramatic-increase-herat
705679704	20171110	201711	2017	2017.8493											AFG	AFGHANISTAN	AFG								1	061	061	06	2	6.4	13	1	10	1.14942528735632	0								4	Nazak, Ghazni, Afghanistan	AF	AF08	3519	32.8955	67.9539	-3385489	4	Nazak, Ghazni, Afghanistan	AF	AF08	3519	32.8955	67.9539	-3385489	20171110130000	http://www.tolonews.com/business/saffron-production-makes-dramatic-increase-herat
705679705	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								1	040	040	04	1	1.0	8	1	8	0.18050541516245	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171110130000	https://www.bloomberg.com/news/articles/2017-11-10/kenya-s-arm-is-said-to-become-next-target-in-africa-cement-wars
705679706	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								1	040	040	04	1	1.0	2	1	2	0.18050541516245	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171110130000	https://www.bloomberg.com/news/articles/2017-11-10/kenya-s-arm-is-said-to-become-next-target-in-africa-cement-wars
705679707	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								0	060	060	06	2	6.0	2	1	2	2.37430167597765	0								4	Stellenbosch, Western Cape, South Africa	SF	SF11	77338	-33.9346	18.8668	-1287082	4	Stellenbosch, Western Cape, South Africa	SF	SF11	77338	-33.9346	18.8668	-1287082	20171110130000	https://www.iol.co.za/lifestyle/food-drink/drink/bashews---a-throwback-to-your-childhood-11932459
705679708	20171110	201711	2017	2017.8493											AGR	FARMER						AGR			0	060	060	06	2	6.0	10	1	10	-3.72602739726027	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20171110130000	https://www.counterpunch.org/2017/11/10/gm-food-crops-illegally-growing-in-india/
705679709	20171110	201711	2017	2017.8493											ARM	ARMENIA	ARM								1	036	036	03	1	4.0	10	1	10	0	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20171110130000	https://news.am/eng/news/420265.html
705679710	20171110	201711	2017	2017.8493											AUS	TASMANIA	AUS								1	051	051	05	1	3.4	10	1	10	6.69975186104218	0								4	Breadalbane, New South Wales, Australia	AS	AS02	154641	-34.8	149.483	-1561483	4	Breadalbane, New South Wales, Australia	AS	AS02	154641	-34.8	149.483	-1561483	20171110130000	http://www.examiner.com.au/story/5047931/champion-josef-chromy-awarded-top-honour-at-tasmanian-tourism-awards/
705679711	20171110	201711	2017	2017.8493											AUS	TASMANIA	AUS								1	060	060	06	2	6.0	10	1	10	6.69975186104218	0								4	Breadalbane, New South Wales, Australia	AS	AS02	154641	-34.8	149.483	-1561483	4	Breadalbane, New South Wales, Australia	AS	AS02	154641	-34.8	149.483	-1561483	20171110130000	http://www.examiner.com.au/story/5047931/champion-josef-chromy-awarded-top-honour-at-tasmanian-tourism-awards/
705679712	20171110	201711	2017	2017.8493											BUS	BANK						BUS			1	0214	021	02	1	3.4	10	1	10	0.377358490566038	0								4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20171110130000	https://www.bloomberg.com/news/articles/2017-11-10/cvc-backed-converse-retailer-is-said-to-prepare-indonesian-ipo
705679713	20171110	201711	2017	2017.8493											BUS	COMPANY						BUS			1	030	030	03	1	4.0	10	1	10	4.0948275862069	0								4	Iscor, Gauteng, South Africa	SF	SF06	77346	-25.7715	28.1358	-1239420	4	Iscor, Gauteng, South Africa	SF	SF06	77346	-25.7715	28.1358	-1239420	20171110130000	http://www.itnewsafrica.com/2017/11/in2it-technologies-appoints-andrew-hoseck-as-coo-for-south-africa/
705679714	20171110	201711	2017	2017.8493											BUS	COMPANY						BUS			1	030	030	03	1	4.0	10	1	10	0	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20171110130000	http://aviationweek.com/dubai-air-show-2017/antonov-reveals-small-uav
705679715	20171110	201711	2017	2017.8493											BUS	AIRLINE						BUS			0	036	036	03	1	4.0	10	1	10	0.18148820326679	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20171110130000	https://www.apartmentspain.co.uk/ibiza_information.htm
705679716	20171110	201711	2017	2017.8493											BUS	BANK						BUS			1	036	036	03	1	4.0	10	1	10	0.377358490566038	0								4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20171110130000	https://www.bloomberg.com/news/articles/2017-11-10/cvc-backed-converse-retailer-is-said-to-prepare-indonesian-ipo
705679717	20171110	201711	2017	2017.8493											BUS	COMPANY						BUS			1	040	040	04	1	1.0	5	1	5	0.80428954423592	0								5	Hertfordshire, Hertfordshire, United Kingdom	UK	UKF8	40114	51.8333	-0.25	-2598579	5	Hertfordshire, Hertfordshire, United Kingdom	UK	UKF8	40114	51.8333	-0.25	-2598579	20171110130000	https://news.finance.co.uk/amazon-shuts-two-whole-foods-stores-united-kingdom/
705679718	20171110	201711	2017	2017.8493											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	10	1	10	-0.46439628482972	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171110130000	http://www.afr.com/lifestyle/travel/muffins-in-the-firing-line-as-hotels-target-buffet-waste-20171107-gzgxud
705679719	20171110	201711	2017	2017.8493											BUS	BUSINESS						BUS			1	057	057	05	1	8.0	5	1	5	-0.90909090909091	0								1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20171110130000	https://finance.yahoo.com/news/november-top-cheap-stocks-buy-080220497.html
705679720	20171110	201711	2017	2017.8493											BUS	COMPANY						BUS			1	060	060	06	2	6.0	10	1	10	-0.38910505836576	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171110130000	https://www.marketwatch.com/story/enanta-pharmaceuticals-ranked-as-one-of-north-americas-fastest-growingcompanies-on-deloittes-2017-technology-fast-500tm-2017-11-10
705679721	20171110	201711	2017	2017.8493											BUS	COMPANY						BUS			1	070	070	07	2	7.0	10	1	10	-0.38910505836576	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171110130000	https://www.marketwatch.com/story/enanta-pharmaceuticals-ranked-as-one-of-north-americas-fastest-growingcompanies-on-deloittes-2017-technology-fast-500tm-2017-11-10
705679722	20171110	201711	2017	2017.8493											BUS	BUSINESS						BUS			0	1123	112	11	3	-2.0	10	1	10	-1.03986135181976	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171110130000	http://www.al.com/opinion/index.ssf/2017/11/alabama_exiles_its_prophets_an.html
705679723	20171110	201711	2017	2017.8493											BUSLAB	INDUSTRY						BUS	LAB		0	036	036	03	1	4.0	10	1	10	4	0								3	El Dorado, California, United States	US	USCA		38.6827	-120.848	223029	3	El Dorado, California, United States	US	USCA		38.6827	-120.848	223029	20171110130000	http://sonomasun.com/2017/11/10/light-community-and-hope/
705679724	20171110	201711	2017	2017.8493											BWA	BOTSWANA	BWA								1	042	042	04	1	1.9	2	1	2	2.27848101265823	0								4	Kwasa, Nigeria (general), Nigeria	NI	NI00	191163	8.51667	12.35	-2017055	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20171110130000	https://southernafrican.news/2017/11/10/zahara-mellows-tekno-avoids-slip-up/
705679725	20171110	201711	2017	2017.8493											BWA	BOTSWANA	BWA								1	042	042	04	1	1.9	5	1	5	2.27848101265823	0								4	Kwasa, Nigeria (general), Nigeria	NI	NI00	191163	8.51667	12.35	-2017055	4	Kwasa, Nigeria (general), Nigeria	NI	NI00	191163	8.51667	12.35	-2017055	20171110130000	https://southernafrican.news/2017/11/10/zahara-mellows-tekno-avoids-slip-up/
705679726	20171110	201711	2017	2017.8493											CHE	SWITZERLAND	CHE								0	080	080	08	2	5.0	10	1	10	-7.7007700770077	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171110130000	http://axisoflogic.com/artman/publish/Article_77944.shtml
705679727	20171110	201711	2017	2017.8493											CHN	CHINA	CHN								0	020	020	02	1	3.0	2	1	2	-0.81012658227848	0								4	Lianyungang, Jiangsu, China	CH	CH04	13150	34.7319	119.442	-1914881	4	Lianyungang, Jiangsu, China	CH	CH04	13150	34.7319	119.442	-1914881	20171110130000	http://www.afr.com/business/mining/blue-skies-ahead-as-china-plots-winter-of-content-20171108-gzhn33
705679728	20171110	201711	2017	2017.8493											CHN	CHINA	CHN								0	020	020	02	1	3.0	1	1	1	-0.81012658227848	0								4	Lianyungang, Jiangsu, China	CH	CH04	13150	34.7319	119.442	-1914881	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20171110130000	http://www.afr.com/business/mining/blue-skies-ahead-as-china-plots-winter-of-content-20171108-gzhn33
705679729	20171110	201711	2017	2017.8493											CHN	CHINA	CHN								1	040	040	04	1	1.0	2	1	2	0.67340067340067	0								4	Khorgos, Almaty, Kazakhstan	KZ	KZ01	13292	44.2243	80.3854	-2339062	4	Kalzhat, Almaty, Kazakhstan	KZ	KZ01	13292	43.5095	80.6743	-2339443	20171110130000	https://astanatimes.com/2017/11/kazakhstan-china-discuss-improving-controls-at-khorgos-border-trading-centre/
705679730	20171110	201711	2017	2017.8493											CHN	CHINA	CHN								1	046	046	04	1	7.0	2	1	2	0	0								4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	20171110130000	https://finance.yahoo.com/news/boeing-co-stock-prices-depend-113758768.html
705679731	20171110	201711	2017	2017.8493											CHR	CHRISTIAN				CHR					1	014	014	01	1	0.0	3	1	3	0.97402597402598	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171110130000	http://kdhnews.com/news/politics/party-in-german-gov-t-talks-backs-off-eurozone-fund/article_338adeb3-4bb1-56d0-a70a-20e85ae9e812.html
705679732	20171110	201711	2017	2017.8493											COGCOP	CONGO	COG					COP			1	046	046	04	1	7.0	5	1	5	4.59770114942529	0								1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171110130000	http://www.business-standard.com/article/current-affairs/sushma-meets-congo-deputy-pm-okitundu-holds-bilateral-talks-to-boost-ties-117111000835_1.html
705679733	20171110	201711	2017	2017.8493											COP	POLICE						COP			0	043	043	04	1	2.8	6	1	6	-8.75763747454175	0								3	Pleasantville, Pennsylvania, United States	US	USPA	PA003	40.622	-79.7367	1184099	3	Pleasantville, Pennsylvania, United States	US	USPA	PA003	40.622	-79.7367	1184099	20171110130000	http://www.pressofatlanticcity.com/news/crime/suspect-in-ac-expressway-shootout-appears-in-court/article_2dbb318c-8de3-510f-9d46-699f378684d2.html
705679734	20171110	201711	2017	2017.8493											COP	CONSTAB						COP			1	1056	105	10	3	-5.0	5	1	5	0.8	0								0								0								20171110130000	http://iwradio.co.uk/2017/11/10/police-tell-customers-of-sightguard-in-wootton-to-find-new-alarm-firm/
705679735	20171110	201711	2017	2017.8493											CRM	PERPETRATOR						CRM			1	080	080	08	2	5.0	1	1	1	-0.49079754601227	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20171110130000	http://www.wgow.com/news/the-creator-of-metoo-is-ready-to-move-forward/
705679736	20171110	201711	2017	2017.8493											CVL	VOTER						CVL			1	013	013	01	1	0.4	5	1	5	-1.59090909090909	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171110130000	http://www.express.co.uk/news/uk/877908/Brexit-News-Theresa-May-Brexit-Gordon-Brown-BBC-Brexit-European-Union-News-UK
705679737	20171110	201711	2017	2017.8493											CVL	COMMUNITY						CVL			0	036	036	03	1	4.0	2	1	2	-5.20833333333333	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171110130000	http://www.goldcoastbulletin.com.au/news/queensland/state-election-2017/queensland-election-2017-lnp-to-appeal-sentence-in-tyrell-cobb-case/news-story/af53533f3a61c5f74209f3706624a1d1?nk=6e40221d4617b4b199df0fe8c6698d4c-1510318306
