703192466	20171026	201710	2017	2017.8110	USA	UNITED STATES	USA																		1	071	071	07	2	7.4	4	1	4	-1.60714285714285	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171102063000	http://bismarcktribune.com/opinion/editorial/trump-right-in-declaring-opioid-crisis/article_2342c7fd-239c-5974-bf3b-b17643887355.html
703192467	20171026	201710	2017	2017.8110	catGOV	CATALAN			cat			GOV													0	112	112	11	3	-2.0	5	1	5	-3.71389270976616	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171102063000	https://www.japantimes.co.jp/?post_type=news&p=1297814
703192468	20171101	201711	2017	2017.8247	EGY	NASSER	EGY								ITA	ITALY	ITA								1	042	042	04	1	1.9	2	1	2	0	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171102063000	http://thepeninsulaqatar.com/article/02/11/2017/Sheikha-Moza-meets-Italian-Prime-Minister
703192469	20171101	201711	2017	2017.8247	EGY	NASSER	EGY								ITA	ITALY	ITA								1	042	042	04	1	1.9	2	1	2	0	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Qatar	QA	QA		25.5	51.25	QA	20171102063000	http://thepeninsulaqatar.com/article/02/11/2017/Sheikha-Moza-meets-Italian-Prime-Minister
703192470	20171101	201711	2017	2017.8247	EGY	NASSER	EGY								QAT	QATAR	QAT								1	043	043	04	1	2.8	2	1	2	0	1	Italy	IT	IT		42.833333	12.833333	IT	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171102063000	http://thepeninsulaqatar.com/article/02/11/2017/Sheikha-Moza-meets-Italian-Prime-Minister
703192471	20171101	201711	2017	2017.8247	EGY	NASSER	EGY								QAT	QATAR	QAT								1	043	043	04	1	2.8	4	1	4	0	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171102063000	http://thepeninsulaqatar.com/article/02/11/2017/Sheikha-Moza-meets-Italian-Prime-Minister
703192472	20171101	201711	2017	2017.8247	GBR	SCOTLAND	GBR								COP	PRISON						COP			1	052	052	05	1	3.5	3	1	3	-7.31182795698925	4	Lothian, Midlothian, United Kingdom	UK	UKV5	40173	55.8667	-3.15	-2602058	4	Lothian, Midlothian, United Kingdom	UK	UKV5	40173	55.8667	-3.15	-2602058	4	Lothian, Midlothian, United Kingdom	UK	UKV5	40173	55.8667	-3.15	-2602058	20171102063000	http://www.scotsman.com/news/politics/chief-inspector-of-prisons-warns-of-rehabilitation-failure-1-4602601
703192473	20171101	201711	2017	2017.8247	GOVHLH	MINIST OF HEALTH						GOV	HLH		HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	3	1	3	-0.11890606420927	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171102063000	http://www.nigeriatoday.ng/2017/11/family-allays-fears-over-ekwuemes-health/
703192474	20171101	201711	2017	2017.8247	GOVHLH	MINIST OF HEALTH						GOV	HLH		NGA	NIGERIA	NGA								1	042	042	04	1	1.9	2	1	2	-0.11890606420927	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171102063000	http://www.nigeriatoday.ng/2017/11/family-allays-fears-over-ekwuemes-health/
703192475	20171101	201711	2017	2017.8247	GOVHLH	MINIST OF HEALTH						GOV	HLH		NGAHLH	NIGERIA	NGA					HLH			1	042	042	04	1	1.9	2	1	2	-0.11890606420927	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171102063000	http://www.nigeriatoday.ng/2017/11/family-allays-fears-over-ekwuemes-health/
703192476	20171101	201711	2017	2017.8247	HLH	HOSPITAL						HLH			GOVHLH	MINIST OF HEALTH						GOV	HLH		1	043	043	04	1	2.8	3	1	3	-0.11890606420927	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171102063000	http://www.nigeriatoday.ng/2017/11/family-allays-fears-over-ekwuemes-health/
703192477	20171101	201711	2017	2017.8247	IRN	TEHRAN	IRN								RUS	MOSCOW	RUS								1	050	050	05	1	3.5	2	1	2	-4.32	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171102063000	Russian media in Russian/BBC Monitoring/(c) BBC
703192478	20171101	201711	2017	2017.8247	ITA	ITALY	ITA								EGY	NASSER	EGY								1	043	043	04	1	2.8	2	1	2	0	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171102063000	http://thepeninsulaqatar.com/article/02/11/2017/Sheikha-Moza-meets-Italian-Prime-Minister
703192479	20171101	201711	2017	2017.8247	ITA	ITALY	ITA								EGY	NASSER	EGY								1	043	043	04	1	2.8	2	1	2	0	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Qatar	QA	QA		25.5	51.25	QA	20171102063000	http://thepeninsulaqatar.com/article/02/11/2017/Sheikha-Moza-meets-Italian-Prime-Minister
703192480	20171101	201711	2017	2017.8247	NGA	NIGERIA	NGA								GOVHLH	MINIST OF HEALTH						GOV	HLH		1	043	043	04	1	2.8	2	1	2	-0.11890606420927	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171102063000	http://www.nigeriatoday.ng/2017/11/family-allays-fears-over-ekwuemes-health/
703192481	20171101	201711	2017	2017.8247	NGA	NIGERIA	NGA								HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	2	1	2	-0.11890606420927	4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	20171102063000	http://www.nigeriatoday.ng/2017/11/family-allays-fears-over-ekwuemes-health/
703192482	20171101	201711	2017	2017.8247	NGA	NIGERIA	NGA								HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	8	1	8	-0.11890606420927	4	Onitsha, Anambra, Nigeria	NI	NI25	191304	6.14543	6.78845	-2023802	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171102063000	http://www.nigeriatoday.ng/2017/11/family-allays-fears-over-ekwuemes-health/
703192483	20171101	201711	2017	2017.8247	NGAHLH	NIGERIA	NGA					HLH			GOVHLH	MINIST OF HEALTH						GOV	HLH		1	043	043	04	1	2.8	2	1	2	-0.11890606420927	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171102063000	http://www.nigeriatoday.ng/2017/11/family-allays-fears-over-ekwuemes-health/
703192484	20171101	201711	2017	2017.8247	QAT	QATAR	QAT								EGY	NASSER	EGY								1	042	042	04	1	1.9	2	1	2	0	1	Qatar	QA	QA		25.5	51.25	QA	1	Italy	IT	IT		42.833333	12.833333	IT	1	Qatar	QA	QA		25.5	51.25	QA	20171102063000	http://thepeninsulaqatar.com/article/02/11/2017/Sheikha-Moza-meets-Italian-Prime-Minister
703192485	20171101	201711	2017	2017.8247	QAT	QATAR	QAT								EGY	NASSER	EGY								1	042	042	04	1	1.9	4	1	4	0	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171102063000	http://thepeninsulaqatar.com/article/02/11/2017/Sheikha-Moza-meets-Italian-Prime-Minister
703192486	20171101	201711	2017	2017.8247	RUS	MOSCOW	RUS								IRN	TEHRAN	IRN								1	050	050	05	1	3.5	2	1	2	-4.32	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171102063000	Russian media in Russian/BBC Monitoring/(c) BBC
703192487	20171101	201711	2017	2017.8247	USA	NEW YORK CITY	USA								USAMED	REUTERS	USA					MED			0	182	182	18	4	-9.5	1	1	1	-2.89687137891078	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171102063000	https://www.stabroeknews.com/2017/news/world/11/02/nobel-laureates-demand-justice-for-slain-honduran-activist-berta-caceres/
703192488	20171102	201711	2017	2017.8274											AFG	AFGHAN	AFG								1	040	040	04	1	1.0	12	2	12	-2.70558056241228	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171102063000	Negah TV, Kabul/BBC Monitoring/(c) BBC
703192489	20171102	201711	2017	2017.8274											AGR	FARMER						AGR			1	040	040	04	1	1.0	6	1	6	0.7168458781362	0								4	Northland, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.2833	174.75	-1514781	4	Northland, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.2833	174.75	-1514781	20171102063000	http://www.radionz.co.nz/news/country/342962/fed-farmers-withdraws-appeal
703192490	20171102	201711	2017	2017.8274											ARE	DUBAI	ARE								1	042	042	04	1	1.9	8	1	8	4.55373406193078	0								3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	20171102063000	http://www.idahostatesman.com/opinion/readers-opinion/article182228411.html
703192491	20171102	201711	2017	2017.8274											ARE	UNITED ARAB EMIRATES	ARE								1	057	057	05	1	8.0	2	1	2	3.9344262295082	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171102063000	http://www.emirates247.com/business/rta-emaar-ink-joint-venture-to-launch-autonomous-vehicles-2017-11-02-1.661209
703192492	20171102	201711	2017	2017.8274											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	14	1	8	2.67857142857143	0								4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	20171102063000	http://www.standard.net.au/story/5029531/keeping-up-with-whats-going-on/
703192493	20171102	201711	2017	2017.8274											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	4	1	4	2.67857142857143	0								4	Jubilee Park, New South Wales, Australia	AS	AS02	5096	-29.0485	152.018	11352777	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171102063000	http://www.standard.net.au/story/5029531/keeping-up-with-whats-going-on/
703192494	20171102	201711	2017	2017.8274											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	4	1	4	2.67857142857143	0								4	Jubilee Park, New South Wales, Australia	AS	AS02	5096	-29.0485	152.018	11352777	4	Jubilee Park, New South Wales, Australia	AS	AS02	5096	-29.0485	152.018	11352777	20171102063000	http://www.standard.net.au/story/5029531/keeping-up-with-whats-going-on/
703192495	20171102	201711	2017	2017.8274											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	1.90476190476191	0								4	Hamilton Island, Queensland, Australia	AS	AS04	40197	-20.346	148.952	11430537	4	Great Barrier Reef, Queensland, Australia	AS	AS04	40197	-18	146.833	-1576458	20171102063000	http://www.gippslandtimes.com.au/story/5031070/half-price-holiday-on-hamilton-island-in-the-whitsundays/
703192496	20171102	201711	2017	2017.8274											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	6	1	6	1.90476190476191	0								4	Hamilton Island, Queensland, Australia	AS	AS04	40197	-20.346	148.952	11430537	4	Hamilton Island, Queensland, Australia	AS	AS04	40197	-20.346	148.952	11430537	20171102063000	http://www.gippslandtimes.com.au/story/5031070/half-price-holiday-on-hamilton-island-in-the-whitsundays/
703192497	20171102	201711	2017	2017.8274											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	10	1	10	2.710027100271	0								4	Yarra, New South Wales, Australia	AS	AS02	154641	-34.7833	149.633	-1611642	4	Yarra, New South Wales, Australia	AS	AS02	154641	-34.7833	149.633	-1611642	20171102063000	http://www.starobserver.com.au/news/national-news/toby-allen-plea-embarrassing-married-australia/163468
703192498	20171102	201711	2017	2017.8274											AUS	AUSTRALIA	AUS								0	112	112	11	3	-2.0	1	1	1	-0.7181328545781	0								4	Armidale, New South Wales, Australia	AS	AS02	5096	-30.5083	151.671	-1556250	4	Armidale, New South Wales, Australia	AS	AS02	5096	-30.5083	151.671	-1556250	20171102063000	https://www.theguardian.com/australia-news/2017/nov/02/labor-runs-its-david-against-goliath-barnaby-joyce-in-new-england
703192499	20171102	201711	2017	2017.8274											AUSCVL	AUSTRALIA	AUS					CVL			1	042	042	04	1	1.9	8	1	8	2.67857142857143	0								4	Port Fairy, Victoria, Australia	AS	AS07	5407	-38.3852	142.228	-1595870	4	Port Fairy, Victoria, Australia	AS	AS07	5407	-38.3852	142.228	-1595870	20171102063000	http://www.standard.net.au/story/5029531/keeping-up-with-whats-going-on/
703192500	20171102	201711	2017	2017.8274											AUT	AUSTRIAN	AUT								0	060	060	06	2	6.0	2	1	2	-2.08728652751423	0								5	Waikato, Waikato, New Zealand	NZ	NZG1	22389	-38	175.5	11483309	5	Waikato, Waikato, New Zealand	NZ	NZG1	22389	-38	175.5	11483309	20171102063000	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11939899
703192501	20171102	201711	2017	2017.8274											BLZ	BELIZE	BLZ								1	010	010	01	1	0.0	8	1	8	-1.4336917562724	0								4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	20171102063000	https://akipress.com/news:598464/
703192502	20171102	201711	2017	2017.8274											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	10	1	10	5.26315789473684	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20171102063000	http://www.wdtv.com/content/news/Education-is-Everyones-Business-Summit--454583343.html
703192503	20171102	201711	2017	2017.8274											BUS	AIRLINE						BUS			1	042	042	04	1	1.9	3	1	3	1.88172043010753	0								4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20171102063000	http://www.moneycontrol.com/news/world/the-airline-that-is-weighing-its-passengers-before-the-flight-2426627.html
703192504	20171102	201711	2017	2017.8274											BUS	CORPORATION						BUS			0	042	042	04	1	1.9	4	1	4	1.82648401826484	0								4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20171102063000	http://www.dnaindia.com/business/report-swedish-firm-ikea-buys-10-acre-land-from-huda-in-gurugram-for-rs-842-crore-2557199
703192505	20171102	201711	2017	2017.8274											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	10	1	10	5.26315789473684	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20171102063000	http://www.wdtv.com/content/news/Education-is-Everyones-Business-Summit--454583343.html
703192506	20171102	201711	2017	2017.8274											BUS	INDUSTRY						BUS			1	051	051	05	1	3.4	10	1	10	11.8236472945892	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171102063000	https://www.prnewswire.com/news-releases/chow-tai-fook-shanghai-diamond-exchange-as-jna-awards-2018-headline-partners-300548223.html
703192507	20171102	201711	2017	2017.8274											BUS	COMPANY						BUS			1	112	112	11	3	-2.0	2	1	2	-4.83005366726297	0								4	Katosi, Mukono, Uganda	UG	UG90	18585	0.15	32.8	-1729492	4	Katosi, Mukono, Uganda	UG	UG90	18585	0.15	32.8	-1729492	20171102063000	http://allafrica.com/stories/201711020050.html
703192508	20171102	201711	2017	2017.8274											BUS	COMPANY						BUS			1	112	112	11	3	-2.0	4	2	4	1.40014192981005	0								4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Larnaca, Larnaca, Cyprus	CY	CY03	14808	34.9167	33.6292	-2738479	20171102063000	http://www.4-traders.com/PROSAFE-SE-1413250/news/Prosafe-Third-quarter-2017-results-25418543/
703192509	20171102	201711	2017	2017.8274											BUS	COMPANY						BUS			1	112	112	11	3	-2.0	16	2	16	1.40014192981005	0								4	Larnaca, Larnaca, Cyprus	CY	CY03	14808	34.9167	33.6292	-2738479	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20171102063000	http://www.4-traders.com/PROSAFE-SE-1413250/news/Prosafe-Third-quarter-2017-results-25418543/
703192510	20171102	201711	2017	2017.8274											BUS	INDUSTRY						BUS			1	115	115	11	3	-2.0	2	1	2	0.38412291933419	0								4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	20171102063000	https://www.news4jax.com/news/florida/nursery-challenges-pot-license-preference-for-citrus-industry
703192511	20171102	201711	2017	2017.8274											BUS	INDUSTRY						BUS			1	115	115	11	3	-2.0	8	1	8	0.38412291933419	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171102063000	https://www.news4jax.com/news/florida/nursery-challenges-pot-license-preference-for-citrus-industry
703192512	20171102	201711	2017	2017.8274											BUS	BUSINESS						BUS			1	139	139	13	3	-7.0	4	1	4	2.17096336499322	0								3	Sacred Heart Catholic Church, Iowa, United States	US	USIA		43.3422	-96.3011	1906774	3	Sacred Heart Catholic Church, Iowa, United States	US	USIA		43.3422	-96.3011	1906774	20171102063000	http://www.spencerdailyreporter.com/story/2457480.html
703192513	20171102	201711	2017	2017.8274											BUS	BUSINESS						BUS			1	139	139	13	3	-7.0	6	1	6	2.17096336499322	0								3	West Des Moines, Iowa, United States	US	USIA		41.5772	-93.7113	462839	3	West Des Moines, Iowa, United States	US	USIA		41.5772	-93.7113	462839	20171102063000	http://www.spencerdailyreporter.com/story/2457480.html
703192514	20171102	201711	2017	2017.8274											CAN	CANADA	CAN								1	042	042	04	1	1.9	2	1	2	-4.56521739130435	0								4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	20171102063000	http://www.agassizharrisonobserver.com/news/maple-ridge-hosts-fentanyl-forum/
703192515	20171102	201711	2017	2017.8274											CAN	CANADA	CAN								1	042	042	04	1	1.9	2	1	2	-4.56521739130435	0								4	Salmon Arm, British Columbia, Canada	CA	CA02	12566	50.7	-119.283	-573088	4	Salmon Arm, British Columbia, Canada	CA	CA02	12566	50.7	-119.283	-573088	20171102063000	http://www.agassizharrisonobserver.com/news/maple-ridge-hosts-fentanyl-forum/
703192516	20171102	201711	2017	2017.8274											CAN	CANADA	CAN								0	173	173	17	4	-5.0	2	1	2	-1.98019801980198	0								4	South River, Ontario, Canada	CA	CA08	12673	45.85	-79.3667	-573950	4	South River, Ontario, Canada	CA	CA08	12673	45.85	-79.3667	-573950	20171102063000	https://www.northbaynipissing.com/news-story/7767900-remains-found-on-b-c-farm-identified/
703192517	20171102	201711	2017	2017.8274											CAN	CANADA	CAN								0	173	173	17	4	-5.0	2	1	2	-1.98019801980198	0								1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171102063000	https://www.northbaynipissing.com/news-story/7767900-remains-found-on-b-c-farm-identified/
703192518	20171102	201711	2017	2017.8274											CHN	BEIJING	CHN								1	042	042	04	1	1.9	3	1	3	2.01005025125628	0								4	Fu Ying, Henan, China	CH	CH09	13111	33.0693	112.289	10536878	4	Fu Ying, Henan, China	CH	CH09	13111	33.0693	112.289	10536878	20171102063000	http://world.kbs.co.kr/english/news/news_Po_detail.htm?No=131329
703192519	20171102	201711	2017	2017.8274											CHN	CHINESE	CHN								1	1712	171	17	4	-9.2	2	1	2	0.20408163265306	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171102063000	http://www.reuters.com/article/ck-asset-disposal-office/update-1-hong-kongs-ck-asset-to-sell-office-tower-for-record-5-15-bln-idUSL4N1N81Q3
703192520	20171102	201711	2017	2017.8274											COP	PRISON						COP			1	081	081	08	2	5.0	10	1	10	-9.06344410876133	0								4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	20171102063000	http://www.asiaone.com/china/chinese-court-shows-83-year-old-woman-mercy-killing-disabled-son
703192521	20171102	201711	2017	2017.8274											COP	POLICE						COP			1	141	141	14	3	-6.5	10	1	10	-0.66889632107024	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20171102063000	http://www.news.com.au/national/breaking-news/the-story-of-black-lives-matter/news-story/4f1485248053089868fff053fc0e8b84
703192522	20171102	201711	2017	2017.8274											COP	POLICE						COP			1	173	173	17	4	-5.0	10	1	10	-9.18367346938775	0								4	Couva, Caroni, Trinidad And Tobago	TD	TD02	27410	10.4232	-61.4618	-1359778	4	Couva, Caroni, Trinidad And Tobago	TD	TD02	27410	10.4232	-61.4618	-1359778	20171102063000	http://newsday.co.tt/2017/11/01/police-nab-fake-passenger-in-couva-robbery/
703192523	20171102	201711	2017	2017.8274											COP	POLICE						COP			0	190	190	19	4	-10.0	6	1	6	-1.47420147420147	0								4	Garissa, North-Eastern, Kenya	KE	KE06	18585	-0.453548	39.6401	-2245008	4	Garissa, North-Eastern, Kenya	KE	KE06	18585	-0.453548	39.6401	-2245008	20171102063000	The Standard website/BBC Monitoring/(c) BBC
