703974059	20171105	201711	2017	2017.8356											BUS	INDUSTRY						BUS			0	040	040	04	1	1.0	10	1	10	0.45871559633027	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171105001500	http://www.investopedia.com/partner/reuters/sprint-and-tmobile-call-merger-after-months-talks/
703974060	20171105	201711	2017	2017.8356											BUS	BUSINESS						BUS			1	130	130	13	3	-4.4	10	1	10	-2.46636771300449	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105001500	http://files.heraldscotland.com/politics/15636353.Sturgeon_signals_income_tax_hike_for_top_earners/
703974061	20171105	201711	2017	2017.8356											BUS	EMPLOYER						BUS			1	173	173	17	4	-5.0	10	1	10	-6.91489361702128	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171105001500	https://www.newkerala.com/news/fullnews-285535.html
703974062	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	036	036	03	1	4.0	10	1	10	0.99800399201597	0								4	Prince Edward Island, Prince Edward Island, Canada	CA	CA09	12692	46.3333	-63.5	-571727	4	Prince Edward Island, Prince Edward Island, Canada	CA	CA09	12692	46.3333	-63.5	-571727	20171105001500	http://www.theadvocate.com/baton_rouge/entertainment_life/danny_heitman/article_4c7303a2-bdad-11e7-9036-c3c082df1d6d.html
703974063	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								0	042	042	04	1	1.9	4	1	4	-3.68098159509203	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171105001500	https://www.guelphmercury.com/news-story/7773178-sexual-harassment-scandal-hits-hot-spot-frequented-by-ottawa-s-political-elite/
703974064	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	190	190	19	4	-10.0	4	1	4	-3.48258706467661	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171105001500	http://kitchener.ctvnews.ca/guelph/she-was-just-basically-the-perfect-mom-family-mourns-loss-of-fergus-woman-following-fatal-crash-1.3662350
703974065	20171105	201711	2017	2017.8356											CHN	CHINESE	CHN								0	0874	087	08	2	10.0	7	1	7	-2.0066889632107	0								4	Ladakh, Jammu and Kashmir, India	IN	IN12	72785	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	72785	34.5	77.5	-2102224	20171105001500	http://www.dailymail.co.uk/indiahome/indianews/article-5050571/India-s-Air-Force-beefs-Ladakh-front.html
703974066	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	084	084	08	2	7.0	5	1	5	-3.18627450980392	0								0								0								20171105001500	http://www.pressofatlanticcity.com/news/atlantic-city-police-seize-large-amount-of-heroin-weapon-cash/article_34abf5da-6394-55b8-9614-00371783ed0d.html
703974067	20171105	201711	2017	2017.8356											COP	DEPUTIES						COP			1	190	190	19	4	-10.0	3	1	3	-3.98773006134969	0								3	Wayne County, New York, United States	US	USNY		43.1501	-77.033	974156	3	Wayne County, New York, United States	US	USNY		43.1501	-77.033	974156	20171105001500	http://www.whec.com/news/sodus-teen-murder-ties-family-tragic-past/4658766/?cat=565
703974068	20171105	201711	2017	2017.8356											COP	DEPUTIES						COP			1	190	190	19	4	-10.0	1	1	1	-3.98773006134969	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171105001500	http://www.whec.com/news/sodus-teen-murder-ties-family-tragic-past/4658766/?cat=565
703974069	20171105	201711	2017	2017.8356											CVL	VOTER						CVL			1	020	020	02	1	3.0	5	1	5	1.36268343815514	0								0								0								20171105001500	http://www.trentonian.com/government-and-politics/20171104/election-preview-team-yaede-vs-democrats-in-hamilton-council-race
703974070	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			0	0353	035	03	1	7.0	10	1	10	2.67241379310344	0								0								0								20171105001500	http://thegardnernews.com/main.asp?SectionID=12&SubSectionID=46&TM=70128.03
703974071	20171105	201711	2017	2017.8356											CVL	RESIDENTS						CVL			1	036	036	03	1	4.0	10	1	10	0.78947368421053	0								0								0								20171105001500	http://www.newsadvance.com/news/local/brookneal-library-will-host-social-services-representative-monthly/article_4d22490f-fc0a-5fc2-b6d7-3a0603cb1c6f.html
703974072	20171105	201711	2017	2017.8356											CVL	RESIDENTS						CVL			0	043	043	04	1	2.8	5	1	5	-3.43347639484978	0								4	Shepparton, Victoria, Australia	AS	AS07	5381	-36.3805	145.399	-1600331	4	Shepparton, Victoria, Australia	AS	AS07	5381	-36.3805	145.399	-1600331	20171105001500	http://www.goldcoastbulletin.com.au/news/national/police-to-stage-town-hall-meetings-as-part-of-new-anticrime-networks/news-story/493952626fe61a563b8ad618245d932b?nk=da3d38e3af1f68ab4a90a385aa01083b-1509840106
703974073	20171105	201711	2017	2017.8356											DEU	DEUTSCHE	DEU								1	030	030	03	1	4.0	5	1	5	2.06185567010309	0								0								0								20171105001500	https://www.technobuffalo.com/2017/11/04/t-mobile-and-sprint-officially-end-merger-talks/
703974074	20171105	201711	2017	2017.8356											DEU	GERMANY	DEU								0	042	042	04	1	1.9	6	1	6	0.90791180285344	0								4	Kreuzberg, Bayern, Germany	GM	GM02	16535	47.6833	10.8667	-1812633	4	Kreuzberg, Bayern, Germany	GM	GM02	16535	47.6833	10.8667	-1812633	20171105001500	http://bombmagazine.org/articles/abraham-cruzvillegas/
703974075	20171105	201711	2017	2017.8356											DEU	GERMANY	DEU								1	042	042	04	1	1.9	10	1	10	0	0								3	Rossville, Georgia, United States	US	USGA	GA295	34.9831	-85.2861	332928	3	Rossville, Georgia, United States	US	USGA	GA295	34.9831	-85.2861	332928	20171105001500	https://www.stripes.com/news/veterans/wwii-veteran-came-in-late-but-saw-the-war-to-the-end-1.496356
703974076	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	020	020	02	1	3.0	5	1	5	0.13404825737265	0								4	Sentul, Malaysia (general), Malaysia	MY	MY00	18585	3.18333	101.683	-2393282	4	Sentul, Malaysia (general), Malaysia	MY	MY00	18585	3.18333	101.683	-2393282	20171105001500	http://www.themalaymailonline.com/malaysia/article/three-penang-convent-schools-going-private
703974077	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	020	020	02	1	3.0	5	1	5	0.13404825737265	0								4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	20171105001500	http://www.themalaymailonline.com/malaysia/article/three-penang-convent-schools-going-private
703974078	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	020	020	02	1	3.0	5	1	5	5.47112462006079	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171105001500	http://www.goldcoastbulletin.com.au/lifestyle/gold-coast-radio-star-emilyjade-okeefe-takes-special-needs-teen-to-his-formal/news-story/6a1b319106d436bdb8e676bc0bfc9167?nk=0453c454898b5915d62241d179e1c925-1509840119
703974079	20171105	201711	2017	2017.8356											EDU	COLLEGE						EDU			0	043	043	04	1	2.8	2	1	2	-0.27272727272727	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171105001500	http://bombmagazine.org/articles/procedural-musings-kelsey-henderson/
703974080	20171105	201711	2017	2017.8356											EDU	COLLEGE						EDU			0	043	043	04	1	2.8	8	1	8	-0.27272727272727	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171105001500	http://bombmagazine.org/articles/procedural-musings-kelsey-henderson/
703974081	20171105	201711	2017	2017.8356											EDU	UNIVERSITY						EDU			0	051	051	05	1	3.4	2	1	2	0.90791180285344	0								3	National University, California, United States	US	USCA		32.7775	-117.106	1869490	3	National University, California, United States	US	USCA		32.7775	-117.106	1869490	20171105001500	http://bombmagazine.org/articles/abraham-cruzvillegas/
703974082	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	190	190	19	4	-10.0	10	1	10	3.33333333333333	0								3	Manatee County, Florida, United States	US	USFL		27.5009	-82.2915	295744	3	Manatee County, Florida, United States	US	USFL		27.5009	-82.2915	295744	20171105001500	http://www.snntv.com/2017/11/04/america-recycles-day-sandblast/
703974083	20171105	201711	2017	2017.8356											ELI	ACTOR						ELI			1	112	112	11	3	-2.0	10	1	10	-4.38957475994514	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171105001500	https://www.aceshowbiz.com/news/view/00115200.html
703974084	20171105	201711	2017	2017.8356											EUR	EUROPE	EUR								1	042	042	04	1	1.9	10	1	10	-1.6969696969697	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171105001500	http://www.pressconnects.com/story/news/ask-amy/2017/11/04/ask-amy-death-family-redefines-family/107290894/
703974085	20171105	201711	2017	2017.8356											EUR	EUROPE	EUR								1	043	043	04	1	2.8	10	1	10	-1.6969696969697	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171105001500	http://www.pressconnects.com/story/news/ask-amy/2017/11/04/ask-amy-death-family-redefines-family/107290894/
703974086	20171105	201711	2017	2017.8356											FRA	FRANCE	FRA								0	040	040	04	1	1.0	2	1	2	0.46948356807512	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105001500	http://bombmagazine.org/articles/valerie-snobeck/
703974087	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	2	1	2	-7.08117443868739	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105001500	http://www.clintonnewsrecord.com/2017/11/03/opp-boss-blames-truckers-for-401-havoc-official-statistics-suggest-otherwise
703974088	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								1	030	030	03	1	4.0	6	1	6	0.23148148148149	0								5	Suffolk, Suffolk, United Kingdom	UK	UKN5	40132	52.1667	1	-2609091	5	Suffolk, Suffolk, United Kingdom	UK	UKN5	40132	52.1667	1	-2609091	20171105001500	http://www.ipswichstar.co.uk:80/news/lord-deben-tells-suffolk-eu-alliance-s-cafe-continental-conference-countryside-will-be-significantly-poorer-after-brexit-1-5266088
703974089	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								0	030	030	03	1	4.0	2	1	2	3.21931589537223	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105001500	http://www.hollywoodtake.com/taylor-swift-and-joe-alwyn-engaged-2017-what-call-it-what-you-want-lyrics-mean-266551
703974090	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	2	1	2	-3.52220520673813	0								5	Staffordshire, Staffordshire, United Kingdom	UK	UKM9	40131	52.8333	-2	-2608511	5	Staffordshire, Staffordshire, United Kingdom	UK	UKM9	40131	52.8333	-2	-2608511	20171105001500	http://files.heraldscotland.com/politics/15637629.Tory_backlash_over_Williamson___s_Cabinet_appointment/
703974091	20171105	201711	2017	2017.8356											GBR	MANCHESTER	GBR								1	040	040	04	1	1.0	5	1	5	1.06796116504854	0								5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20171105001500	http://files.heraldscotland.com/politics/15640737.Kevin_Hopkins__statement_in_full/
703974092	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	4	1	4	-4.7191011235955	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105001500	http://deadline.com/2017/11/harry-dreyfuss-son-of-richard-dreyfuss-alleges-kevin-spacey-groping-1202202012/
703974093	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	4	1	4	1.06796116504854	0								4	Colchester, Essex, United Kingdom	UK	UKE4	40108	51.8833	0.9	-2592989	4	Colchester, Essex, United Kingdom	UK	UKE4	40108	51.8833	0.9	-2592989	20171105001500	http://files.heraldscotland.com/politics/15640737.Kevin_Hopkins__statement_in_full/
703974094	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	1.06796116504854	0								4	Colchester, Essex, United Kingdom	UK	UKE4	40108	51.8833	0.9	-2592989	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20171105001500	http://files.heraldscotland.com/politics/15640737.Kevin_Hopkins__statement_in_full/
703974095	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	1.06796116504854	0								5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20171105001500	http://files.heraldscotland.com/politics/15640737.Kevin_Hopkins__statement_in_full/
703974096	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	8	1	8	-2.1671826625387	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171105001500	http://rinf.com/alt-news/newswire/did-visit-to-shakespeares-birthplace-turn-bin-laden-against-the-uk-rt-uk-news/
703974097	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	2	1	2	3.21931589537223	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105001500	http://www.hollywoodtake.com/taylor-swift-and-joe-alwyn-engaged-2017-what-call-it-what-you-want-lyrics-mean-266551
703974098	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	4	1	2	-2.1671826625387	0								4	Stratford-Upon-Avon, Warwickshire, United Kingdom	UK	UKP3	40135	52.1833	-1.7	-2608939	4	Stratford-Upon-Avon, Warwickshire, United Kingdom	UK	UKP3	40135	52.1833	-1.7	-2608939	20171105001500	http://rinf.com/alt-news/newswire/did-visit-to-shakespeares-birthplace-turn-bin-laden-against-the-uk-rt-uk-news/
