704784952	20161107	201611	2016	2016.8411	JUD	ATTORNEY						JUD			USA	CALIF	USA								0	100	100	10	3	-5.0	3	1	3	-11.0367892976589	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	20171107221500	http://www.rgj.com/story/news/2017/11/07/reno-man-sent-55-years-prison-stabbing-man-his-sleep/841076001/
704784953	20161107	201611	2016	2016.8411	LEGGOV	SENATE						LEG	GOV												0	040	040	04	1	1.0	3	1	3	-1.26903553299492	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171107221500	https://www.idahopress.com/opinion/columnists/trump-bashing-works-only-for-dems-and-lame-ducks/article_ffc5aeef-f37d-577c-9807-541e91a78a8c.html
704784954	20161107	201611	2016	2016.8411	LEGGOV	SENATE						LEG	GOV												0	040	040	04	1	1.0	1	1	1	-1.26903553299492	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171107221500	https://www.idahopress.com/opinion/columnists/trump-bashing-works-only-for-dems-and-lame-ducks/article_ffc5aeef-f37d-577c-9807-541e91a78a8c.html
704784955	20161107	201611	2016	2016.8411	LEGGOV	SENATE						LEG	GOV												0	040	040	04	1	1.0	1	1	1	-1.26903553299492	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20171107221500	https://www.idahopress.com/opinion/columnists/trump-bashing-works-only-for-dems-and-lame-ducks/article_ffc5aeef-f37d-577c-9807-541e91a78a8c.html
704784956	20161107	201611	2016	2016.8411	LEGGOV	SENATE						LEG	GOV		USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	-1.26903553299492	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171107221500	https://www.idahopress.com/opinion/columnists/trump-bashing-works-only-for-dems-and-lame-ducks/article_ffc5aeef-f37d-577c-9807-541e91a78a8c.html
704784957	20161107	201611	2016	2016.8411	LEGGOV	SENATE						LEG	GOV		USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	-1.26903553299492	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20171107221500	https://www.idahopress.com/opinion/columnists/trump-bashing-works-only-for-dems-and-lame-ducks/article_ffc5aeef-f37d-577c-9807-541e91a78a8c.html
704784958	20161107	201611	2016	2016.8411	REF	REFUGEE						REF			GOV	ADMINISTRATION						GOV			0	080	080	08	2	5.0	2	1	2	-2.77992277992278	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20171107221500	https://rewire.news/article/2017/11/07/trump-finds-another-way-slash-legal-immigration/
704784959	20161107	201611	2016	2016.8411	REF	REFUGEE						REF			GOV	ADMINISTRATION						GOV			0	080	080	08	2	5.0	8	1	8	-2.77992277992278	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171107221500	https://rewire.news/article/2017/11/07/trump-finds-another-way-slash-legal-immigration/
704784960	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	3	1	3	0.75614366729678	3	Lake Havasu City, Arizona, United States	US	USAZ	AZ015	34.4839	-114.322	6840	0								3	Lake Havasu City, Arizona, United States	US	USAZ		34.4839	-114.322	6840	20171107221500	http://www.eacourier.com/news/gop-tour-hits-safford/article_43aee744-c36c-11e7-8264-874d48cfdaef.html
704784961	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA																		0	081	081	08	2	5.0	4	1	4	-9.15915915915915	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20171107221500	http://www.dailymail.co.uk/news/article-5059791/Driver-not-guilty-21-charges-Freddie-Gray-case.html
704784962	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								LEGGOV	SENATE						LEG	GOV		0	040	040	04	1	1.0	1	1	1	-1.26903553299492	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171107221500	https://www.idahopress.com/opinion/columnists/trump-bashing-works-only-for-dems-and-lame-ducks/article_ffc5aeef-f37d-577c-9807-541e91a78a8c.html
704784963	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								LEGGOV	SENATE						LEG	GOV		0	040	040	04	1	1.0	1	1	1	-1.26903553299492	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20171107221500	https://www.idahopress.com/opinion/columnists/trump-bashing-works-only-for-dems-and-lame-ducks/article_ffc5aeef-f37d-577c-9807-541e91a78a8c.html
704784964	20171008	201710	2017	2017.7616	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-7.9646017699115	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171107221500	https://rollingout.com/2017/11/07/north-carolina-man-used-ice-cream-truck-lure-rape-young-boys/
704784965	20171008	201710	2017	2017.7616	GOV	GOVERNMENT						GOV			PHL	MINDANAO	PHL								1	190	190	19	4	-10.0	10	1	10	-9.31034482758621	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171107221500	http://www.benarnews.org/english/news/philippine/philippines-militants-11072017125044.html
704784966	20171008	201710	2017	2017.7616	GOV	PRESIDENT						GOV			SEA	SOUTHEAST ASIA	SEA								0	190	190	19	4	-10.0	4	1	4	-9.31034482758621	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171107221500	http://www.benarnews.org/english/news/philippine/philippines-militants-11072017125044.html
704784967	20171008	201710	2017	2017.7616	GOV	AUTHORITIES						GOV			USA	MINNEAPOLIS	USA								1	070	070	07	2	7.0	4	1	4	-4.41176470588235	3	Andover, Minnesota, United States	US	USMN	MN003	45.2333	-93.2913	654568	3	Andover, Minnesota, United States	US	USMN	MN003	45.2333	-93.2913	654568	3	Andover, Minnesota, United States	US	USMN	MN003	45.2333	-93.2913	654568	20171107221500	http://lacrossetribune.com/news/state-and-regional/mn/cocaine-use-contributed-to-co-deaths-of-in-parked-car/article_c8baf43f-29fc-578d-91e0-b9391aa0a48f.html
704784968	20171008	201710	2017	2017.7616	JUD	PROSECUTOR						JUD			USA	IDAHO	USA								0	015	015	01	1	0.0	2	1	2	-6.8178553311456	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20171107221500	http://www.latimes.com/nation/la-na-nevada-bundy-trial-20171107-story.html
704784969	20171008	201710	2017	2017.7616	JUD	PROSECUTOR						JUD			USA	IDAHO	USA								0	015	015	01	1	0.0	2	1	2	-6.8178553311456	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171107221500	http://www.latimes.com/nation/la-na-nevada-bundy-trial-20171107-story.html
704784970	20171008	201710	2017	2017.7616	LAB	EMPLOYEE						LAB			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	4	1	4	-5.95611285266458	3	Dry Ridge, Kentucky, United States	US	USKY	KY081	38.682	-84.5899	491228	3	Ohio River, Kentucky, United States	US	USKY		36.9867	-89.1306	425264	3	Dry Ridge, Kentucky, United States	US	USKY		38.682	-84.5899	491228	20171107221500	https://www.cincinnati.com/story/news/local/boone-county/2017/11/07/nky-state-rep-named-sexual-harassment-scandal-fbi-investigating/839398001/
704784971	20171008	201710	2017	2017.7616	LAB	EMPLOYEE						LAB			USA	OHIO RIVER	USA								1	112	112	11	3	-2.0	6	1	6	-5.95611285266458	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	3	Ohio River, Kentucky, United States	US	USKY		36.9867	-89.1306	425264	3	Ohio River, Kentucky, United States	US	USKY		36.9867	-89.1306	425264	20171107221500	https://www.cincinnati.com/story/news/local/boone-county/2017/11/07/nky-state-rep-named-sexual-harassment-scandal-fbi-investigating/839398001/
704784972	20171008	201710	2017	2017.7616	MED	JOURNALIST						MED			PAN	PANAMA	PAN								0	190	190	19	4	-10.0	3	1	3	-2.41187384044527	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	1	Malta	MT	MT		35.916667	14.433333	MT	20171107221500	https://www.prisonplanet.com/paradise-papers-global-elites-offshore-tax-havens-exposed-in-financial-leak.html
704784973	20171008	201710	2017	2017.7616	PAN	PANAMA	PAN								MLT	MALTA	MLT								0	010	010	01	1	0.0	4	1	4	-2.41187384044527	1	Panama	PM	PM		9	-80	PM	1	Malta	MT	MT		35.916667	14.433333	MT	1	Panama	PM	PM		9	-80	PM	20171107221500	https://www.prisonplanet.com/paradise-papers-global-elites-offshore-tax-havens-exposed-in-financial-leak.html
704784974	20171008	201710	2017	2017.7616	PAN	PANAMA	PAN								MLT	MALTA	MLT								0	010	010	01	1	0.0	1	1	1	-2.41187384044527	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20171107221500	https://www.prisonplanet.com/paradise-papers-global-elites-offshore-tax-havens-exposed-in-financial-leak.html
704784975	20171008	201710	2017	2017.7616	PANMED	PANAMA	PAN					MED			PAN	PANAMA	PAN								0	190	190	19	4	-10.0	1	1	1	-2.41187384044527	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20171107221500	https://www.prisonplanet.com/paradise-papers-global-elites-offshore-tax-havens-exposed-in-financial-leak.html
704784976	20171008	201710	2017	2017.7616	PHL	MINDANAO	PHL								GOV	GOVERNMENT						GOV			1	190	190	19	4	-10.0	10	1	10	-9.31034482758621	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171107221500	http://www.benarnews.org/english/news/philippine/philippines-militants-11072017125044.html
704784977	20171008	201710	2017	2017.7616	PHLGOV	PHILIPPINE	PHL					GOV			SEA	SOUTHEAST ASIA	SEA								0	190	190	19	4	-10.0	1	1	1	-9.31034482758621	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171107221500	http://www.benarnews.org/english/news/philippine/philippines-militants-11072017125044.html
704784978	20171008	201710	2017	2017.7616	SEA	SOUTHEAST ASIA	SEA								GOV	PRESIDENT						GOV			0	190	190	19	4	-10.0	4	1	4	-9.31034482758621	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171107221500	http://www.benarnews.org/english/news/philippine/philippines-militants-11072017125044.html
704784979	20171008	201710	2017	2017.7616	SEA	SOUTHEAST ASIA	SEA								PHLGOV	PHILIPPINE	PHL					GOV			0	190	190	19	4	-10.0	1	1	1	-9.31034482758621	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171107221500	http://www.benarnews.org/english/news/philippine/philippines-militants-11072017125044.html
704784980	20171008	201710	2017	2017.7616	USA	IDAHO	USA																		0	015	015	01	1	0.0	10	1	10	-6.8178553311456	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171107221500	http://www.latimes.com/nation/la-na-nevada-bundy-trial-20171107-story.html
704784981	20171008	201710	2017	2017.7616	USA	KANSAS	USA								EDU	SCHOOL						EDU			1	071	071	07	2	7.4	4	1	4	-0.69444444444444	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171107221500	https://www.seattletimes.com/nation-world/nation-politics/kansas-lawmakers-to-spend-400k-for-help-on-school-funding/
704784982	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA								GOV	AUTHORITIES						GOV			1	070	070	07	2	7.0	6	1	6	-4.41176470588235	3	Andover, Minnesota, United States	US	USMN	MN003	45.2333	-93.2913	654568	3	Andover, Minnesota, United States	US	USMN	MN003	45.2333	-93.2913	654568	3	Andover, Minnesota, United States	US	USMN	MN003	45.2333	-93.2913	654568	20171107221500	http://lacrossetribune.com/news/state-and-regional/mn/cocaine-use-contributed-to-co-deaths-of-in-parked-car/article_c8baf43f-29fc-578d-91e0-b9391aa0a48f.html
704784983	20171008	201710	2017	2017.7616	USAJUD	KANSAS	USA					JUD			EDU	SCHOOL						EDU			1	071	071	07	2	7.4	6	1	6	-0.69444444444444	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171107221500	https://www.seattletimes.com/nation-world/nation-politics/kansas-lawmakers-to-spend-400k-for-help-on-school-funding/
704784984	20171031	201710	2017	2017.8247	AFG	KABUL	AFG								PAK	PAKISTAN	PAK								1	042	042	04	1	1.9	1	1	1	-0.8174386920981	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	Pakistan	PK	PK		30	70	PK	4	Kandla Port, Gujarat, India	IN	IN09	17647	22.9833	70.2167	-2099435	20171107221500	https://financialtribune.com/articles/economy-domestic-economy/75836/india-cracks-open-iran-sea-route-to-afghanistan
704784985	20171031	201710	2017	2017.8247	GBR	UNITED KINGDOM	GBR																		0	012	012	01	1	-0.4	2	1	2	0.39100684261975	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20171107221500	https://www.chalkbeat.org/posts/in/2017/11/07/in-a-surprise-move-a-state-panel-pushes-using-a-college-entrance-exam-as-its-high-school-test/
704784986	20171031	201710	2017	2017.8247	GOV	GOVERNMENT OFFICIAL						GOV													1	043	043	04	1	2.8	2	1	2	-0.8174386920981	1	Pakistan	PK	PK		30	70	PK	0								4	Kandla Port, Gujarat, India	IN	IN09	17647	22.9833	70.2167	-2099435	20171107221500	https://financialtribune.com/articles/economy-domestic-economy/75836/india-cracks-open-iran-sea-route-to-afghanistan
704784987	20171031	201710	2017	2017.8247	GOV	KING						GOV			USA	UNITED STATES	USA								1	181	181	18	4	-9.0	1	1	1	-10.1449275362319	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20171107221500	http://www.insideedition.com/2-nypd-cops-accused-sexually-assaulting-handcuffed-18-year-old-police-van-resign-37882
704784988	20171031	201710	2017	2017.8247	GOV	KING						GOV			USA	UNITED STATES	USA								1	181	181	18	4	-9.0	1	1	1	-10.1449275362319	3	Kings County, New York, United States	US	USNY	NY047	40.6501	-73.9496	974122	3	Kings County, New York, United States	US	USNY		40.6501	-73.9496	974122	3	Kings County, New York, United States	US	USNY		40.6501	-73.9496	974122	20171107221500	http://www.insideedition.com/2-nypd-cops-accused-sexually-assaulting-handcuffed-18-year-old-police-van-resign-37882
704784989	20171031	201710	2017	2017.8247	INDGOV	NEW DELHI	IND					GOV			AFG	KABUL	AFG								1	043	043	04	1	2.8	1	1	1	-0.8174386920981	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kandla Port, Gujarat, India	IN	IN09	17647	22.9833	70.2167	-2099435	20171107221500	https://financialtribune.com/articles/economy-domestic-economy/75836/india-cracks-open-iran-sea-route-to-afghanistan
704784990	20171031	201710	2017	2017.8247	ISR	ISRAEL	ISR								GOV	FOREIGN SECRETARY						GOV			0	010	010	01	1	0.0	4	1	4	-3.36633663366337	1	Israel	IS	IS		31.5	34.75	IS	1	United Kingdom	UK	UK		54	-4	UK	1	Israel	IS	IS		31.5	34.75	IS	20171107221500	https://www.spirefm.co.uk/news/national/2424114/labour-calls-for-probe-into-priti-patel-meetings-in-israel/
704784991	20171031	201710	2017	2017.8247	ISR	ISRAEL	ISR								GOV	FOREIGN SECRETARY						GOV			0	013	013	01	1	0.4	4	1	4	-3.36633663366337	1	Israel	IS	IS		31.5	34.75	IS	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171107221500	https://www.spirefm.co.uk/news/national/2424114/labour-calls-for-probe-into-priti-patel-meetings-in-israel/
704784992	20171031	201710	2017	2017.8247	ISR	ISRAEL	ISR								GOV	FOREIGN SECRETARY						GOV			0	020	020	02	1	3.0	4	1	4	-3.36633663366337	1	Israel	IS	IS		31.5	34.75	IS	1	United Kingdom	UK	UK		54	-4	UK	1	Israel	IS	IS		31.5	34.75	IS	20171107221500	https://www.spirefm.co.uk/news/national/2424114/labour-calls-for-probe-into-priti-patel-meetings-in-israel/
704784993	20171031	201710	2017	2017.8247	PAK	PAKISTAN	PAK																		1	043	043	04	1	2.8	2	1	2	-0.8174386920981	1	Pakistan	PK	PK		30	70	PK	0								4	Kandla Port, Gujarat, India	IN	IN09	17647	22.9833	70.2167	-2099435	20171107221500	https://financialtribune.com/articles/economy-domestic-economy/75836/india-cracks-open-iran-sea-route-to-afghanistan
704784994	20171031	201710	2017	2017.8247	PAK	PAKISTAN	PAK								AFG	KABUL	AFG								1	043	043	04	1	2.8	1	1	1	-0.8174386920981	1	Pakistan	PK	PK		30	70	PK	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kandla Port, Gujarat, India	IN	IN09	17647	22.9833	70.2167	-2099435	20171107221500	https://financialtribune.com/articles/economy-domestic-economy/75836/india-cracks-open-iran-sea-route-to-afghanistan
704784995	20171031	201710	2017	2017.8247	PAK	PAKISTAN	PAK								GOV	GOVERNMENT OFFICIAL						GOV			1	043	043	04	1	2.8	2	1	2	-0.8174386920981	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	4	Kandla Port, Gujarat, India	IN	IN09	17647	22.9833	70.2167	-2099435	20171107221500	https://financialtribune.com/articles/economy-domestic-economy/75836/india-cracks-open-iran-sea-route-to-afghanistan
704784996	20171031	201710	2017	2017.8247	PAK	PAKISTAN	PAK								INDGOV	NEW DELHI	IND					GOV			1	043	043	04	1	2.8	3	1	3	-0.8174386920981	1	Pakistan	PK	PK		30	70	PK	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Kandla Port, Gujarat, India	IN	IN09	17647	22.9833	70.2167	-2099435	20171107221500	https://financialtribune.com/articles/economy-domestic-economy/75836/india-cracks-open-iran-sea-route-to-afghanistan
704784997	20171031	201710	2017	2017.8247	SAU	SAUDI	SAU								GOV	KINGDOM						GOV			0	010	010	01	1	0.0	2	1	2	-4.39068100358423	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	1	Iran	IR	IR		32	53	IR	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	20171107221500	http://www.bostonherald.com/news/international/2017/11/the_latest_un_calls_for_aid_to_be_allowed_into_yemen
704784998	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA																		1	014	014	01	1	0.0	2	1	2	1.18811881188119	3	Salt Lake, Utah, United States	US	USUT	UT027	39.1559	-112.691	1436291	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171107221500	http://www.sfgate.com/news/education/article/The-Latest-Voter-turnout-at-31-percent-in-key-12338436.php
704784999	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA																		1	014	014	01	1	0.0	2	1	2	1.41287284144427	3	Brigham Young University, Utah, United States	US	USUT	UT049	40.2458	-111.651	1439112	0								3	Brigham Young University, Utah, United States	US	USUT		40.2458	-111.651	1439112	20171107221500	http://www.lmtonline.com/news/education/article/The-Latest-Voter-turnout-at-31-percent-in-key-12338436.php
704785000	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA																		1	014	014	01	1	0.0	2	1	2	1.41287284144427	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								3	Brigham Young University, Utah, United States	US	USUT		40.2458	-111.651	1439112	20171107221500	http://www.lmtonline.com/news/education/article/The-Latest-Voter-turnout-at-31-percent-in-key-12338436.php
704785001	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA																		0	042	042	04	1	1.9	1	1	1	0.1980198019802	3	Fairfax County, Virginia, United States	US	USVA	VA059	38.8501	-77.3497	1480119	0								3	Fairfax County, Virginia, United States	US	USVA		38.8501	-77.3497	1480119	20171107221500	https://www.restonnow.com/tag/ed-gillespie/
704785002	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA																		0	042	042	04	1	1.9	1	1	1	0.1980198019802	3	Fairfax County, Virginia, United States	US	USVA	VA059	38.8501	-77.3497	1480119	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171107221500	https://www.restonnow.com/tag/ed-gillespie/
704785003	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA																		1	1821	182	18	4	-9.0	1	1	1	-10.1449275362319	3	Kings County, New York, United States	US	USNY	NY047	40.6501	-73.9496	974122	0								3	Kings County, New York, United States	US	USNY		40.6501	-73.9496	974122	20171107221500	http://www.insideedition.com/2-nypd-cops-accused-sexually-assaulting-handcuffed-18-year-old-police-van-resign-37882
704785004	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	173	173	17	4	-5.0	2	1	2	-3.20512820512821	2	Texas, United States	US	USTX		31.106	-97.6475	TX	4	Rosa Maria, Sinaloa, Mexico	MX	MX25	20887	24.6708	-107.689	-1694171	4	Rosa Maria, Sinaloa, Mexico	MX	MX25	20887	24.6708	-107.689	-1694171	20171107221500	http://www.newsweek.com/whos-lying-conflicting-accounts-about-rosa-maria-hernandez-detainment-emerge-704229
