702829638	20161101	201611	2016	2016.8247	JUD	ATTORNEY						JUD													1	173	173	17	4	-5.0	6	1	6	-9.62566844919791	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20171101031500	http://www.bnd.com/news/politics-government/national-politics/article181826286.html
702829639	20161101	201611	2016	2016.8247	JUDJUD	HIGH COURT						JUD	JUD												0	193	193	19	4	-10.0	6	2	6	-7.29758828596038	4	Atteridgeville, Gauteng, South Africa	SF	SF06	77346	-25.7704	28.0807	-1208058	0								4	Atteridgeville, Gauteng, South Africa	SF	SF06	77346	-25.7704	28.0807	-1208058	20171101031500	https://www.modernghana.com/news/813454/state-to-appeal-for-longer-pistorius-sentence.html
702829640	20161101	201611	2016	2016.8247	JUDJUD	HIGH COURT						JUD	JUD												0	193	193	19	4	-10.0	6	2	6	-7.29758828596038	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171101031500	https://www.modernghana.com/news/813454/state-to-appeal-for-longer-pistorius-sentence.html
702829641	20161101	201611	2016	2016.8247	MYS	MALAYSIA	MYS								GOV	SOVEREIGN						GOV			1	130	130	13	3	-4.4	5	1	5	-2.38907849829352	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171101031500	http://www.freemalaysiatoday.com/category/nation/2017/11/01/fitch-budget-2018-maintains-fiscal-discipline-despite-eye-on-polls/
702829642	20161101	201611	2016	2016.8247	RUS	RUSSIA	RUS								CYP	CYPRUS	CYP								0	042	042	04	1	1.9	1	1	1	-2.07253886010362	1	Russia	RS	RS		60	100	RS	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171101031500	https://www.businessinsider.com.au/prosecutors-say-manafort-and-gates-received-millions-from-russian-oligarchs-2017-10
702829643	20161101	201611	2016	2016.8247	USA	ILLINOIS	USA								BUS	BANK						BUS			1	172	172	17	4	-5.0	4	1	4	-11.5942028985507	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	3	Divernon, Illinois, United States	US	USIL	IL167	39.5656	-89.6573	407240	3	Divernon, Illinois, United States	US	USIL	IL167	39.5656	-89.6573	407240	20171101031500	http://newschannel20.com/news/local/woman-arrested-for-illini-bank-robbery
702829644	20161101	201611	2016	2016.8247	USA	ILLINOIS	USA								BUS	BANK						BUS			1	172	172	17	4	-5.0	2	1	2	-11.5942028985507	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	3	Divernon, Illinois, United States	US	USIL	IL167	39.5656	-89.6573	407240	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171101031500	http://newschannel20.com/news/local/woman-arrested-for-illini-bank-robbery
702829645	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								EDU	COLLEGE						EDU			0	036	036	03	1	4.0	2	1	2	-4.7191011235955	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20171101031500	https://www.thestar.com/news/world/2017/10/31/protesters-gather-at-california-campus-fight-breaks-out-before-milo-yiannopoulos-speech.html
702829646	20161101	201611	2016	2016.8247	USA	AMERICAN	USA								LEG	CONGRESS						LEG			1	010	010	01	1	0.0	2	1	2	-6.34482758620689	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171101031500	https://www.expatica.com/ru/news/country-news/US-politics-Russia-probe-internet-computers_1520963.html
702829647	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								LEG	CONGRESS						LEG			1	013	013	01	1	0.4	2	1	2	-6.34482758620689	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171101031500	https://www.expatica.com/ru/news/country-news/US-politics-Russia-probe-internet-computers_1520963.html
702829648	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								USABUS	UNITED STATES	USA					BUS			1	172	172	17	4	-5.0	2	1	2	-11.5942028985507	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	3	Divernon, Illinois, United States	US	USIL	IL167	39.5656	-89.6573	407240	3	Divernon, Illinois, United States	US	USIL	IL167	39.5656	-89.6573	407240	20171101031500	http://newschannel20.com/news/local/woman-arrested-for-illini-bank-robbery
702829649	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								USABUS	UNITED STATES	USA					BUS			1	172	172	17	4	-5.0	2	1	2	-11.5942028985507	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	3	Divernon, Illinois, United States	US	USIL	IL167	39.5656	-89.6573	407240	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171101031500	http://newschannel20.com/news/local/woman-arrested-for-illini-bank-robbery
702829650	20161101	201611	2016	2016.8247	USABUS	UNITED STATES	USA					BUS			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-11.5942028985507	3	Divernon, Illinois, United States	US	USIL	IL167	39.5656	-89.6573	407240	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171101031500	http://newschannel20.com/news/local/woman-arrested-for-illini-bank-robbery
702829651	20161101	201611	2016	2016.8247	USAJUD	UNITED STATES	USA					JUD			JUD	JUDGE						JUD			1	010	010	01	1	0.0	4	1	4	-9.62566844919791	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20171101031500	http://www.bnd.com/news/politics-government/national-politics/article181826286.html
702829652	20161101	201611	2016	2016.8247	USAJUD	UNITED STATES	USA					JUD			JUD	JUDGE						JUD			1	120	120	12	3	-4.0	4	1	4	-9.62566844919791	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20171101031500	http://www.bnd.com/news/politics-government/national-politics/article181826286.html
702829653	20161101	201611	2016	2016.8247	USAJUD	UNITED STATES	USA					JUD			JUD	JUDGE						JUD			1	173	173	17	4	-5.0	4	1	4	-9.62566844919791	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20171101031500	http://www.bnd.com/news/politics-government/national-politics/article181826286.html
702829654	20161101	201611	2016	2016.8247	nepLEG	NEPALI			nep			LEG			NPL	NEPAL	NPL								0	051	051	05	1	3.4	5	1	5	3.41655716162943	1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	20171101031500	http://kathmandupost.ekantipur.com/news/2017-11-01/nc-advocates-for-wealth-redistribution-social-insurance.html
702829655	20171025	201710	2017	2017.8082	CAN	OTTAWA	CAN																		1	051	051	05	1	3.4	2	1	2	2.4390243902439	4	Parry Sound, Ontario, Canada	CA	CA08	12673	45.3333	-80.0333	-570949	0								4	Parry Sound, Ontario, Canada	CA	CA08	12673	45.3333	-80.0333	-570949	20171101031500	http://www.country600.com/2017/10/31/book-created-parry-sound-students-receiving-award/
702829656	20171025	201710	2017	2017.8082	GOV	PRESIDENT						GOV													1	036	036	03	1	4.0	10	1	10	-0.73746312684366	4	Cabri, Saskatchewan, Canada	CA	CA11	12800	50.6167	-108.45	-561951	0								4	Cabri, Saskatchewan, Canada	CA	CA11	12800	50.6167	-108.45	-561951	20171101031500	http://thestarphoenix.com/news/saskatchewan/sarm-to-lobby-sask-government-to-help-farmers-affected-by-wildfire/wcm/1cdf2632-58d5-485c-8046-7f406771245c
702829657	20171025	201710	2017	2017.8082	GOV	AUTHORITIES						GOV													1	090	090	09	2	-2.0	4	1	4	-5.97014925373135	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171101031500	https://www.ndtv.com/world-news/a-serial-killer-may-be-responsible-for-body-parts-found-in-coolers-japanese-police-say-1769600
702829658	20171025	201710	2017	2017.8082	GOV	AUTHORITIES						GOV													1	090	090	09	2	-2.0	6	1	6	-5.97014925373135	4	Zama, Kanagawa, Japan	JA	JA19	34862	35.4889	139.389	-249056	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171101031500	https://www.ndtv.com/world-news/a-serial-killer-may-be-responsible-for-body-parts-found-in-coolers-japanese-police-say-1769600
702829659	20171025	201710	2017	2017.8082	GOV	AUTHORITIES						GOV			JPNMED	JAPANESE	JPN					MED			1	010	010	01	1	0.0	6	1	6	-5.97014925373135	4	Zama, Kanagawa, Japan	JA	JA19	34862	35.4889	139.389	-249056	4	Zama, Kanagawa, Japan	JA	JA19	34862	35.4889	139.389	-249056	4	Zama, Kanagawa, Japan	JA	JA19	34862	35.4889	139.389	-249056	20171101031500	https://www.ndtv.com/world-news/a-serial-killer-may-be-responsible-for-body-parts-found-in-coolers-japanese-police-say-1769600
702829660	20171025	201710	2017	2017.8082	GOV	AMBASSADOR TO THE U						GOV			REF	DISPLACED PEOPLE						REF			1	040	040	04	1	1.0	6	1	6	-2.64797507788162	1	France	FR	FR		46	2	FR	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	1	France	FR	FR		46	2	FR	20171101031500	https://www.voanews.com/a/french-charity-acted-responds-after-un-camp-demo/4094956.html
702829661	20171025	201710	2017	2017.8082	GOV	AMBASSADOR TO THE U						GOV			REF	DISPLACED PEOPLE						REF			1	040	040	04	1	1.0	4	1	4	-2.64797507788162	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171101031500	https://www.voanews.com/a/french-charity-acted-responds-after-un-camp-demo/4094956.html
702829662	20171025	201710	2017	2017.8082	GOV	ADMINISTRATION						GOV			REF	REFUGEE						REF			1	172	172	17	4	-5.0	9	3	9	-8.49198597962542	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101031500	http://www.channelnewsasia.com/news/world/in-wake-of-new-york-attack-trump-steps-up-extreme-vetting-of-9363936
702829663	20171025	201710	2017	2017.8082	GOV	ADMINISTRATION						GOV			REF	REFUGEE						REF			1	172	172	17	4	-5.0	6	2	6	-9.67300619000624	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101031500	https://timesofindia.indiatimes.com/world/us/new-york-attack-trump-orders-extreme-vetting-of-foreign-travellers/articleshow/61382226.cms
702829664	20171025	201710	2017	2017.8082	GOV	PRESIDENT						GOV			USAMIL	UNITED STATES	USA					MIL			1	036	036	03	1	4.0	6	1	6	-1.18577075098814	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Japan	JA	JA		36	138	JA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171101031500	http://ijr.com/the-declaration/2017/10/1008355-trump-visits-asia-hes-going-bring-americas-full-military-might/
702829665	20171025	201710	2017	2017.8082	GOV	PRESIDENT						GOV			USAMIL	UNITED STATES	USA					MIL			1	036	036	03	1	4.0	2	1	2	-1.18577075098814	1	North Korea	KN	KN		40	127	KN	1	Japan	JA	JA		36	138	JA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171101031500	http://ijr.com/the-declaration/2017/10/1008355-trump-visits-asia-hes-going-bring-americas-full-military-might/
702829666	20171025	201710	2017	2017.8082	GOVMIL	SECRETARY OF DEFENSE						GOV	MIL		KOR	SOUTH KOREAN	KOR								0	042	042	04	1	1.9	7	1	7	-1.18577075098814	1	North Korea	KN	KN		40	127	KN	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20171101031500	http://ijr.com/the-declaration/2017/10/1008355-trump-visits-asia-hes-going-bring-americas-full-military-might/
702829667	20171025	201710	2017	2017.8082	GOVMIL	SECRETARY OF DEFENSE						GOV	MIL		PRK	NORTH KOREAN	PRK								0	027	027	02	1	4.0	7	1	7	-1.18577075098814	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171101031500	http://ijr.com/the-declaration/2017/10/1008355-trump-visits-asia-hes-going-bring-americas-full-military-might/
702829668	20171025	201710	2017	2017.8082	JUD	FEDERAL JUDGE						JUD													0	110	110	11	3	-2.0	6	1	6	-6.03488920320604	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171101031500	http://www.pnj.com/story/news/2017/10/31/pensacola-plays-pivotal-role-abortion-struggle/819921001/
702829669	20171025	201710	2017	2017.8082	JUD	FEDERAL JUDGE						JUD			USA	UNITED STATES	USA								0	110	110	11	3	-2.0	4	1	4	-6.03488920320604	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171101031500	http://www.pnj.com/story/news/2017/10/31/pensacola-plays-pivotal-role-abortion-struggle/819921001/
702829670	20171025	201710	2017	2017.8082	KOR	SOUTH KOREAN	KOR								GOVMIL	SECRETARY OF DEFENSE						GOV	MIL		0	043	043	04	1	2.8	7	1	7	-1.18577075098814	1	South Korea	KS	KS		37	127.5	KS	1	North Korea	KN	KN		40	127	KN	1	South Korea	KS	KS		37	127.5	KS	20171101031500	http://ijr.com/the-declaration/2017/10/1008355-trump-visits-asia-hes-going-bring-americas-full-military-might/
702829671	20171025	201710	2017	2017.8082	KOR	SOUTH KOREAN	KOR								KORGOVMIL	SOUTH KOREA	KOR					GOV	MIL		0	043	043	04	1	2.8	1	1	1	-1.18577075098814	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20171101031500	http://ijr.com/the-declaration/2017/10/1008355-trump-visits-asia-hes-going-bring-americas-full-military-might/
702829672	20171025	201710	2017	2017.8082	KORGOVMIL	SOUTH KOREA	KOR					GOV	MIL		KOR	SOUTH KOREAN	KOR								0	042	042	04	1	1.9	1	1	1	-1.18577075098814	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20171101031500	http://ijr.com/the-declaration/2017/10/1008355-trump-visits-asia-hes-going-bring-americas-full-military-might/
702829673	20171025	201710	2017	2017.8082	KORGOVMIL	SOUTH KOREA	KOR					GOV	MIL		PRK	NORTH KOREAN	PRK								0	027	027	02	1	4.0	1	1	1	-1.18577075098814	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20171101031500	http://ijr.com/the-declaration/2017/10/1008355-trump-visits-asia-hes-going-bring-americas-full-military-might/
702829674	20171025	201710	2017	2017.8082	REF	DISPLACED PEOPLE						REF			GOV	AMBASSADOR TO THE U						GOV			1	040	040	04	1	1.0	6	1	6	-2.64797507788162	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171101031500	https://www.voanews.com/a/french-charity-acted-responds-after-un-camp-demo/4094956.html
702829675	20171025	201710	2017	2017.8082	REF	DISPLACED PEOPLE						REF			GOV	AMBASSADOR TO THE U						GOV			1	040	040	04	1	1.0	4	1	4	-2.64797507788162	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171101031500	https://www.voanews.com/a/french-charity-acted-responds-after-un-camp-demo/4094956.html
702829676	20171025	201710	2017	2017.8082	REF	DISPLACED PEOPLE						REF			USAGOV	THE US	USA					GOV			1	141	141	14	3	-6.5	10	1	10	-2.64797507788162	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171101031500	https://www.voanews.com/a/french-charity-acted-responds-after-un-camp-demo/4094956.html
702829677	20171025	201710	2017	2017.8082	USA	FLORIDA	USA								USABUS	UNITED STATES	USA					BUS			1	020	020	02	1	3.0	2	1	2	0.48840048840048	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171101031500	http://www.metrowestdailynews.com/news/20171031/framingham-should-developers-be-required-to-pay-for-open-space
702829678	20171025	201710	2017	2017.8082	USABUS	FLORIDA	USA					BUS													1	020	020	02	1	3.0	3	1	3	0.48840048840048	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171101031500	http://www.metrowestdailynews.com/news/20171031/framingham-should-developers-be-required-to-pay-for-open-space
702829679	20171025	201710	2017	2017.8082	USAGOV	UNITED STATES	USA					GOV			USAMIL	UNITED STATES	USA					MIL			1	036	036	03	1	4.0	2	1	2	-1.18577075098814	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	North Korea	KN	KN		40	127	KN	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171101031500	http://ijr.com/the-declaration/2017/10/1008355-trump-visits-asia-hes-going-bring-americas-full-military-might/
702829680	20171025	201710	2017	2017.8082	catLEG	CATALAN			cat			LEG			GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	2	1	2	-7.04845814977974	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171101031500	http://english.chosun.com/site/data/html_dir/2017/11/01/2017110100636.html
702829681	20171025	201710	2017	2017.8082	catLEG	CATALAN			cat			LEG			GOV	GOVERNMENT						GOV			0	1044	104	10	3	-5.0	2	1	2	-7.04845814977974	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171101031500	http://english.chosun.com/site/data/html_dir/2017/11/01/2017110100636.html
702829682	20171031	201710	2017	2017.8247	BELGOV	BELGIUM	BEL					GOV													1	010	010	01	1	0.0	1	1	1	-3.40236686390533	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	0								1	Spain	SP	SP		40	-4	SP	20171101031500	https://wrp.org.uk/news/13773
702829683	20171031	201710	2017	2017.8247	COP	POLICE						COP			GOV	MINIST						GOV			1	042	042	04	1	1.9	5	1	5	-7.82608695652174	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20171101031500	http://www.trinidadexpress.com/20171031/letters-to-the-editor/silence-from-minister-and-police-on-traffic-gridlock
702829684	20171031	201710	2017	2017.8247	ESP	SPAIN	ESP								BUS	COMPANY						BUS			1	084	084	08	2	7.0	4	1	4	2.02702702702702	1	Spain	SP	SP		40	-4	SP	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	20171101031500	http://www.defenseworld.net/news/21116/Indonesia_orders_Kongsberg_Surface_to_Air_Missile_System
702829685	20171031	201710	2017	2017.8247	ESP	SPAIN	ESP								BUS	COMPANY						BUS			1	084	084	08	2	7.0	1	1	1	2.02702702702702	1	United States	US	US		39.828175	-98.5795	US	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	20171101031500	http://www.defenseworld.net/news/21116/Indonesia_orders_Kongsberg_Surface_to_Air_Missile_System
702829686	20171031	201710	2017	2017.8247	ESP	SPAIN	ESP								COP	POLICE						COP			0	173	173	17	4	-5.0	5	1	5	-3.40236686390533	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171101031500	https://wrp.org.uk/news/13773
702829687	20171031	201710	2017	2017.8247	FIN	FINLAND	FIN								BUS	COMPANY						BUS			1	084	084	08	2	7.0	1	1	1	2.02702702702702	4	Kongsberg, Buskerud, Norway	NO	NO04	23182	59.65	9.65	-266589	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	20171101031500	http://www.defenseworld.net/news/21116/Indonesia_orders_Kongsberg_Surface_to_Air_Missile_System
702829688	20171031	201710	2017	2017.8247	FIN	FINLAND	FIN								BUS	COMPANY						BUS			1	084	084	08	2	7.0	4	1	4	2.02702702702702	1	Finland	FI	FI		64	26	FI	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	20171101031500	http://www.defenseworld.net/news/21116/Indonesia_orders_Kongsberg_Surface_to_Air_Missile_System
702829689	20171031	201710	2017	2017.8247	GBR	UNITED KINGDOM	GBR								THA	THAILAND	THA								0	010	010	01	1	0.0	3	1	3	-0.64935064935064	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20171101031500	https://aecnewstoday.com/2017/thailand-morning-news-for-november-1/
702829690	20171031	201710	2017	2017.8247	GBR	UNITED KINGDOM	GBR								THAGOV	THAI	THA					GOV			0	042	042	04	1	1.9	3	1	3	-0.64935064935064	4	Khon Kaen, Khon Kaen, Thailand	TH	TH22	26591	16.4467	102.833	-3249423	4	Khon Kaen, Khon Kaen, Thailand	TH	TH22	26591	16.4467	102.833	-3249423	4	Khon Kaen, Khon Kaen, Thailand	TH	TH22	26591	16.4467	102.833	-3249423	20171101031500	https://aecnewstoday.com/2017/thailand-morning-news-for-november-1/
702829691	20171031	201710	2017	2017.8247	GOV	MINIST						GOV			COP	POLICE						COP			1	040	040	04	1	1.0	5	1	5	-7.82608695652174	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20171101031500	http://www.trinidadexpress.com/20171031/letters-to-the-editor/silence-from-minister-and-police-on-traffic-gridlock
