703003478	20161101	201611	2016	2016.8247	MNCBRA	EMBRAER	BRA					MNC			BRA	BRAZILIAN	BRA								1	060	060	06	2	6.0	2	1	2	1.56739811912226	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20171101161500	http://eng.belta.by/society/view/belavia-expects-to-receive-three-new-embraer-jets-by-2018-summer-season-106404-2017/
703003479	20161101	201611	2016	2016.8247	MNCBRA	EMBRAER	BRA					MNC			BRABUS	BRAZILIAN	BRA					BUS			1	060	060	06	2	6.0	3	1	3	1.56739811912226	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20171101161500	http://eng.belta.by/society/view/belavia-expects-to-receive-three-new-embraer-jets-by-2018-summer-season-106404-2017/
703003480	20161101	201611	2016	2016.8247	TUR	TURKEY	TUR																		1	073	073	07	2	7.4	10	1	10	2.68199233716476	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171101161500	https://www.rexburgstandardjournal.com/news/idaho/les-schwab-tire-centers-launch-turkey-drive/article_26f0045b-2643-5c3d-8fed-d4b223945dab.html
703003481	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	2	1	2	-0.39920159680639	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	0								3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	20171101161500	http://www.washingtontimes.com/news/2017/nov/1/past-due-freelancers-small-businesses-struggle-to-/
703003482	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	2	1	2	6.41711229946524	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								4	Folles, Limousin, France	FR	FRB1	16293	46.1154	1.46057	-1427210	20171101161500	https://www.broadwayworld.com/article/Breaking-MOULIN-ROUGE-Will-Re-Open-Bostons-Emerson-Colonial-Theatre-Before-Heading-to-Broadway-20171101
703003483	20171002	201710	2017	2017.7452											AFR	AFRICA	AFR								1	173	173	17	4	-5.0	4	1	4	-10.427807486631	0								4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	20171101161500	http://www.dailysun.co.za/News/National/man-bust-having-sex-with-dog-gets-suspended-sentence-20171101
703003484	20171002	201710	2017	2017.7452	GBR	LONDON	GBR								GOV	PRINCE						GOV			1	051	051	05	1	3.4	6	1	6	3.7037037037037	4	Paddington, Westminster, United Kingdom	UK	UKP5	40110	51.5207	-0.196524	-2604948	4	Paddington, Westminster, United Kingdom	UK	UKP5	40110	51.5207	-0.196524	-2604948	4	Paddington, Westminster, United Kingdom	UK	UKP5	40110	51.5207	-0.196524	-2604948	20171101161500	http://www.thenorthernecho.co.uk/news/local/darlington/15633895.Royal_welcome_for_world_famous_Tornado_built_in_the_North_East/
703003485	20171002	201710	2017	2017.7452	GOV	PRINCE						GOV													1	051	051	05	1	3.4	1	1	1	3.7037037037037	4	Paddington, Westminster, United Kingdom	UK	UKP5	40110	51.5207	-0.196524	-2604948	0								4	Paddington, Westminster, United Kingdom	UK	UKP5	40110	51.5207	-0.196524	-2604948	20171101161500	http://www.thenorthernecho.co.uk/news/local/darlington/15633895.Royal_welcome_for_world_famous_Tornado_built_in_the_North_East/
703003486	20171002	201710	2017	2017.7452	SYR	SYRIA	SYR								TURMIL	TURKISH	TUR					MIL			0	080	080	08	2	5.0	3	1	3	-1.12359550561798	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171101161500	https://www.newsdeeply.com/syria/articles/2017/11/01/turkey-eyeing-further-expansion-in-northern-syria-say-rebels
703003487	20171002	201710	2017	2017.7452	TUR	TURKEY	TUR								SYR	SYRIA	SYR								0	100	100	10	3	-5.0	1	1	1	-1.12359550561798	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	20171101161500	https://www.newsdeeply.com/syria/articles/2017/11/01/turkey-eyeing-further-expansion-in-northern-syria-say-rebels
703003488	20171002	201710	2017	2017.7452	TUR	TURKEY	TUR								SYR	SYRIA	SYR								0	100	100	10	3	-5.0	1	1	1	-1.12359550561798	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	20171101161500	https://www.newsdeeply.com/syria/articles/2017/11/01/turkey-eyeing-further-expansion-in-northern-syria-say-rebels
703003489	20171025	201710	2017	2017.8082	BUS	AIRLINE						BUS			MED	MEDIA						MED			1	020	020	02	1	3.0	5	1	5	9.1743119266055	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171101161500	https://www.marhaba.qa/qatar-airways-launches-spectacular-deals-20th-anniversary/
703003490	20171025	201710	2017	2017.8082	CAN	CANADA	CAN								JPN	JAPAN	JPN								0	073	073	07	2	7.4	2	1	2	-4.98466257668712	1	Canada	CA	CA		60	-96	CA	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171101161500	http://www.castanet.net/edition/news-story-210498-5-.htm
703003491	20171025	201710	2017	2017.8082	CAN	CANADA	CAN								MIL	NAVY						MIL			0	080	080	08	2	5.0	2	1	2	-4.98466257668712	1	Canada	CA	CA		60	-96	CA	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171101161500	http://www.castanet.net/edition/news-story-210498-5-.htm
703003492	20171025	201710	2017	2017.8082	CAN	CANADA	CAN								MIL	NAVY						MIL			0	080	080	08	2	5.0	2	1	2	-4.77714285714286	1	Canada	CA	CA		60	-96	CA	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20171101161500	http://www.castanet.net/edition/news-story-210499-5-.htm
703003493	20171025	201710	2017	2017.8082	CVL	ENGINEER						CVL			BUS	COMPANY						BUS			1	173	173	17	4	-5.0	10	1	10	-1.52224824355972	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171101161500	https://www.northbaynipissing.com/news-story/7766077-tech-sector-has-few-women-in-upper-ranks-report/
703003494	20171025	201710	2017	2017.8082	IRL	GALWAY	IRL																		1	1821	182	18	4	-9.0	10	1	10	-10.958904109589	0								0								0								20171101161500	http://connachttribune.ie/file-for-dpp-in-relation-to-glenamaddy-alleged-sexual-assault/
703003495	20171025	201710	2017	2017.8082	JPN	JAPAN	JPN								CAN	CANADA	CAN								0	073	073	07	2	7.4	2	1	2	-4.98466257668712	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	Canada	CA	CA		60	-96	CA	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171101161500	http://www.castanet.net/edition/news-story-210498-5-.htm
703003496	20171025	201710	2017	2017.8082	JPN	JAPAN	JPN								MIL	NAVY						MIL			0	080	080	08	2	5.0	2	1	2	-4.98466257668712	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171101161500	http://www.castanet.net/edition/news-story-210498-5-.htm
703003497	20171025	201710	2017	2017.8082	JPN	JAPAN	JPN								MIL	NAVY						MIL			0	080	080	08	2	5.0	2	1	2	-4.77714285714286	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20171101161500	http://www.castanet.net/edition/news-story-210499-5-.htm
703003498	20171025	201710	2017	2017.8082	LEG	PARLIAMENT						LEG			PTY	PARTY LEADER									1	040	040	04	1	1.0	10	2	10	-3.21533923303835	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171101161500	http://www.france24.com/en/20171101-british-pm-calls-cross-party-talks-over-harassment-scandal
703003499	20171025	201710	2017	2017.8082	PTY	PARTY LEADER																			1	0831	083	08	2	5.0	14	1	7	-2.30414746543779	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171101161500	http://www.plenglish.com/index.php?o=rn&id=20429&SEO=australias-senate-president-resigns-over-dual-citizenship
703003500	20171025	201710	2017	2017.8082	PTY	PARTY LEADER									AUS	AUSTRALIA	AUS								1	0831	083	08	2	5.0	6	1	3	-2.30414746543779	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171101161500	http://www.plenglish.com/index.php?o=rn&id=20429&SEO=australias-senate-president-resigns-over-dual-citizenship
703003501	20171025	201710	2017	2017.8082	PTY	PARTY LEADER									LEG	PARLIAMENT						LEG			1	040	040	04	1	1.0	10	2	10	-3.21533923303835	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171101161500	http://www.france24.com/en/20171101-british-pm-calls-cross-party-talks-over-harassment-scandal
703003502	20171025	201710	2017	2017.8082	QATBUS	QATAR	QAT					BUS			MED	MEDIA						MED			1	020	020	02	1	3.0	5	1	5	9.1743119266055	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171101161500	https://www.marhaba.qa/qatar-airways-launches-spectacular-deals-20th-anniversary/
703003503	20171025	201710	2017	2017.8082	USAELIBUS	GEORGE SOROS	USA					ELI	BUS		RUS	RUSSIA	RUS								0	071	071	07	2	7.4	1	1	1	-2.10930009587727	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171101161500	https://socialismisnottheanswer.wordpress.com/2017/11/01/clinton-and-the-rosenbergs-lets-dare-call-it-treason/
703003504	20171031	201710	2017	2017.8247	ARG	ARGENTINA	ARG								USA	NEW YORK	USA								1	111	111	11	3	-2.0	5	1	5	-3.56294536817102	1	Argentina	AR	AR		-34	-64	AR	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101161500	http://www.theweek.co.uk/terrorism/89421/new-york-attack-five-argentinian-friends-on-visit-to-us-among-the-dead
703003505	20171031	201710	2017	2017.8247	ARG	ARGENTINA	ARG								USA	NEW YORK	USA								1	111	111	11	3	-2.0	3	1	3	-3.56294536817102	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101161500	http://www.theweek.co.uk/terrorism/89421/new-york-attack-five-argentinian-friends-on-visit-to-us-among-the-dead
703003506	20171031	201710	2017	2017.8247	FRA	FRANCE	FRA								GOV	PRIME MINISTER						GOV			1	172	172	17	4	-5.0	2	1	2	-4.69973890339426	4	Matignon, Bretagne, France	FR	FRA2	16258	48.5963	-2.29125	-1450241	4	Matignon, Bretagne, France	FR	FRA2	16258	48.5963	-2.29125	-1450241	4	Matignon, Bretagne, France	FR	FRA2	16258	48.5963	-2.29125	-1450241	20171101161500	http://www.humaniteinenglish.com/spip.php?article3136
703003507	20171031	201710	2017	2017.8247	GOV	GOVERNMENT						GOV			FRA	FRANCE	FRA								1	172	172	17	4	-5.0	8	1	8	-4.69973890339426	4	Matignon, Bretagne, France	FR	FRA2	16258	48.5963	-2.29125	-1450241	4	Matignon, Bretagne, France	FR	FRA2	16258	48.5963	-2.29125	-1450241	4	Matignon, Bretagne, France	FR	FRA2	16258	48.5963	-2.29125	-1450241	20171101161500	http://www.humaniteinenglish.com/spip.php?article3136
703003508	20171031	201710	2017	2017.8247	MNCUSAMEDLEG	GOOGLE	USA					MNC	MED	LEG											1	010	010	01	1	0.0	10	1	10	-6.11439842209073	0								0								0								20171101161500	https://hightimes.com/news/weed-related-google-docs-disappeared-dont-panic/
703003509	20171031	201710	2017	2017.8247	MYS	JOHOR	MYS																		1	173	173	17	4	-5.0	10	1	10	-2.60416666666667	4	Johor, Johor, Malaysia	MY	MY01	18585	1.4655	103.758	-2405456	0								4	Johor, Johor, Malaysia	MY	MY01	18585	1.4655	103.758	-2405456	20171101161500	http://www.bernama.com/bernama/v8/newsindex.php?id=1406315
703003510	20171031	201710	2017	2017.8247	RUSJUD	RUSSIA	RUS					JUD			RUS	RUSSIA	RUS								1	173	173	17	4	-5.0	1	1	1	-5.69210866752911	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171101161500	https://www.theguardian.com/culture/2017/nov/01/late-night-russia-inquiry-stephen-colbert-trevor-noah
703003511	20171101	201711	2017	2017.8247											AGR	FARMER						AGR			0	060	060	06	2	6.0	10	1	10	7.26015557476232	0								3	Yolo, California, United States	US	USCA	CA113	38.7318	-121.808	1660214	3	Yolo, California, United States	US	USCA	CA113	38.7318	-121.808	1660214	20171101161500	http://www.dailydemocrat.com/20171101/woodlands-art-walk-showcases-10th-annual-art-farm-gala
703003512	20171101	201711	2017	2017.8247											AIA	ANGUILLA	AIA								0	014	014	01	1	0.0	4	1	4	-1.96850393700788	0								1	Anguilla	AV	AV		18.216667	-63.05	AV	1	Anguilla	AV	AV		18.216667	-63.05	AV	20171101161500	https://www.devex.com/news/uk-proposal-on-aid-for-overseas-territories-withdrawn-at-dac-but-sparks-debate-91438
703003513	20171101	201711	2017	2017.8247											AIA	ANGUILLA	AIA								0	030	030	03	1	4.0	4	1	4	-1.96850393700788	0								1	Anguilla	AV	AV		18.216667	-63.05	AV	1	Anguilla	AV	AV		18.216667	-63.05	AV	20171101161500	https://www.devex.com/news/uk-proposal-on-aid-for-overseas-territories-withdrawn-at-dac-but-sparks-debate-91438
703003514	20171101	201711	2017	2017.8247											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	5	1	5	-2.56024096385542	0								4	Uluru-Kata Tjuta National Park, Northern Territory, Australia	AS	AS03	154716	-25.2892	131.166	11359231	4	Uluru-Kata Tjuta National Park, Northern Territory, Australia	AS	AS03	154716	-25.2892	131.166	11359231	20171101161500	http://www.capradio.org/news/npr/story?storyid=561326720
703003515	20171101	201711	2017	2017.8247											AUS	AUSTRALIA	AUS								0	046	046	04	1	7.0	1	1	1	-11.520737327189	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20171101161500	http://www.skynews.com.au/news/national/sa/2017/11/02/adelaide-cancer-fraud-jailed-for-five-years.html
703003516	20171101	201711	2017	2017.8247											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	2	1	2	-3.42960288808665	0								4	Brighton East, Victoria, Australia	AS	AS07	5375	-37.9167	145.017	-1561683	4	Brighton East, Victoria, Australia	AS	AS07	5375	-37.9167	145.017	-1561683	20171101161500	https://www.washingtonpost.com/news/true-crime/wp/2017/11/01/he-didnt-like-the-energy-at-his-airbnb-now-his-housemates-are-charged-with-his-murder/
703003517	20171101	201711	2017	2017.8247											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	2	1	2	-3.42960288808665	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171101161500	https://www.washingtonpost.com/news/true-crime/wp/2017/11/01/he-didnt-like-the-energy-at-his-airbnb-now-his-housemates-are-charged-with-his-murder/
703003518	20171101	201711	2017	2017.8247											AUS	AUSTRALIA	AUS								1	120	120	12	3	-4.0	4	1	4	-3.42960288808665	0								4	Brighton East, Victoria, Australia	AS	AS07	5375	-37.9167	145.017	-1561683	4	Brighton East, Victoria, Australia	AS	AS07	5375	-37.9167	145.017	-1561683	20171101161500	https://www.washingtonpost.com/news/true-crime/wp/2017/11/01/he-didnt-like-the-energy-at-his-airbnb-now-his-housemates-are-charged-with-his-murder/
703003519	20171101	201711	2017	2017.8247											AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	2	1	2	-11.520737327189	0								1	Ghana	GH	GH		8	-2	GH	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20171101161500	http://www.skynews.com.au/news/national/sa/2017/11/02/adelaide-cancer-fraud-jailed-for-five-years.html
703003520	20171101	201711	2017	2017.8247											AUS	ADELAIDE	AUS								1	173	173	17	4	-5.0	6	1	6	-11.520737327189	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171101161500	http://www.skynews.com.au/news/national/sa/2017/11/02/adelaide-cancer-fraud-jailed-for-five-years.html
703003521	20171101	201711	2017	2017.8247											BEL	BELGIUM	BEL								0	190	190	19	4	-10.0	2	1	2	-3.56294536817102	0								1	Belgium	BE	BE		50.833333	4	BE	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20171101161500	http://www.theweek.co.uk/terrorism/89421/new-york-attack-five-argentinian-friends-on-visit-to-us-among-the-dead
703003522	20171101	201711	2017	2017.8247											BGD	BANGLADESH	BGD								0	040	040	04	1	1.0	20	2	20	-0.36776915413095	0								4	Padma, Barisal, Bangladesh	BG	BG85	5761	22.0215	90.0215	10816541	4	Padma, Barisal, Bangladesh	BG	BG85	5761	22.0215	90.0215	10816541	20171101161500	http://www.thedailystar.net/rohingya-crisis/eu-european-union-want-rohingyas-safe-dignified-return-rakhine-myanmar-1484929
703003523	20171101	201711	2017	2017.8247											BGD	BANGLADESH	BGD								0	042	042	04	1	1.9	20	2	20	-0.36776915413095	0								4	Padma, Barisal, Bangladesh	BG	BG85	5761	22.0215	90.0215	10816541	4	Padma, Barisal, Bangladesh	BG	BG85	5761	22.0215	90.0215	10816541	20171101161500	http://www.thedailystar.net/rohingya-crisis/eu-european-union-want-rohingyas-safe-dignified-return-rakhine-myanmar-1484929
703003524	20171101	201711	2017	2017.8247											BUS	COMPANY						BUS			0	014	014	01	1	0.0	5	1	5	3.20956576463185	0								4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20171101161500	https://www.bloomberg.com/news/articles/2017-11-01/how-to-get-your-car-company-to-pay-for-the-best-road-trip-of-your-life
703003525	20171101	201711	2017	2017.8247											BUS	INVESTOR						BUS			1	020	020	02	1	3.0	10	1	10	0.688705234159784	0								4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	20171101161500	https://www.vccircle.com/new-india-assurances-1-5-bn-ipo-mahindra-logistics-offer-sail-through/
703003526	20171101	201711	2017	2017.8247											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	5	1	5	5.28052805280528	0								4	Scalpay, Highland, United Kingdom	UK	UKV3	40178	57.2833	-5.98333	-2607211	4	Scalpay, Highland, United Kingdom	UK	UKV3	40178	57.2833	-5.98333	-2607211	20171101161500	http://www.stornowaygazette.co.uk/news/islands-set-sail-to-attract-more-visitors-1-4602105
703003527	20171101	201711	2017	2017.8247											BUS	INDUSTRY						BUS			1	040	040	04	1	1.0	4	1	4	3.15236427320491	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20171101161500	http://halalfocus.net/china-xian-intl-halal-food-trade-expo-concludes-successfully/
703003528	20171101	201711	2017	2017.8247											BUS	INDUSTRY						BUS			1	040	040	04	1	1.0	1	1	1	3.15236427320491	0								1	Brunei	BX	BX		4.5	114.666667	BX	1	Brunei	BX	BX		4.5	114.666667	BX	20171101161500	http://halalfocus.net/china-xian-intl-halal-food-trade-expo-concludes-successfully/
703003529	20171101	201711	2017	2017.8247											BUS	COMPANIES						BUS			0	043	043	04	1	2.8	10	1	10	3.1986531986532	0								4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	20171101161500	http://www.gurtong.net/ECM/Editorial/tabid/124/ctl/ArticleView/mid/519/articleId/21025/VISTASAECOM-RFP-For-WASH-Support-to-JDF-Supported-Clinic-in-Kongor-Twic-East-Jonglei-State.aspx
703003530	20171101	201711	2017	2017.8247											BUS	INDUSTRY						BUS			1	046	046	04	1	7.0	6	1	6	0.60975609756098	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171101161500	http://www.radioworld.com/news-and-business/0002/avery-schultz-joins-gatesair-as-regional-sales-manager/340687
703003531	20171101	201711	2017	2017.8247											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	5	1	5	7.65472312703583	0								1	Ukraine	UP	UP		49	32	UP	1	France	FR	FR		46	2	FR	20171101161500	http://www.4-traders.com/news/edit-Agricole-Credit-Agricole-Bank-wins-ldquo-Financial-Oscar-rdquo-in-the-nomination-ldquo-Bes--25415251/
703003532	20171101	201711	2017	2017.8247											BUS	MERCHANT						BUS			1	080	080	08	2	5.0	10	1	10	0	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171101161500	https://www.hedgeweek.com/2017/11/01/257838/cftc-allows-cme-commingle-customer-funds-related-dme-futures-and-foreign-futures
703003533	20171101	201711	2017	2017.8247											BUS	INVESTOR						BUS			1	192	192	19	4	-9.5	10	1	10	2.90076335877862	0								1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20171101161500	https://thewallstreetreview.com/taiwan-semiconductor-manufacturing-tsm-moves-0-14/
