703011204	20161101	201611	2016	2016.8247	AUSGOV	AUSTRALIA	AUS					GOV			AUS	NORTHERN TERRITORY	AUS								0	051	051	05	1	3.4	1	1	1	0.45454545454546	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171101164500	https://article.wn.com/view/2017/11/01/Australia_Bans_Climbing_on_Sacred_Indigenous_Site_Uluru/
703011205	20161101	201611	2016	2016.8247	AUSGOV	AUSTRALIA	AUS					GOV			AUS	NORTHERN TERRITORY	AUS								0	172	172	17	4	-5.0	2	1	2	0.45454545454546	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	20171101164500	https://article.wn.com/view/2017/11/01/Australia_Bans_Climbing_on_Sacred_Indigenous_Site_Uluru/
703011206	20161101	201611	2016	2016.8247	BUS	COMPANY						BUS													1	040	040	04	1	1.0	5	1	5	1.93236714975846	1	South Korea	KS	KS		37	127.5	KS	0								1	South Korea	KS	KS		37	127.5	KS	20171101164500	https://findbiometrics.com/interview-precise-biometrics-ceo-411010/
703011207	20161101	201611	2016	2016.8247	CHN	TIANJIN	CHN																		0	172	172	17	4	-5.0	10	1	10	-4.10557184750733	4	Tianjin, Tianjin, China	CH	CH28	13279	39.1422	117.177	-1928564	0								4	Hebei, Jilin, China	CH	CH05	13176	43.0999	129.768	10869701	20171101164500	https://www.shine.cn/archive/nation/Joint-approach-in-fight-against-winter-smog/shdaily.shtml
703011208	20161101	201611	2016	2016.8247	COP	POLICE						COP			USA	MISSOURI	USA								0	173	173	17	4	-5.0	1	1	1	-3.72578241430701	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20171101164500	https://www.myjoyonline.com/world/2017/November-1st/five-friends-killed-in-new-york-attack.php
703011209	20161101	201611	2016	2016.8247	DNK	DENMARK	DNK								TWN	TAIWAN	TWN								0	036	036	03	1	4.0	1	1	1	2.05655526992288	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20171101164500	https://www.wallpaper.com/travel/one-room-wonders-danish-brand-vipp-launches-its-new-hotel-line
703011210	20161101	201611	2016	2016.8247	DNK	COPENHAGEN	DNK								TWN	TAIWAN	TWN								0	036	036	03	1	4.0	7	1	7	2.05655526992288	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	1	Taiwan	TW	TW		24	121	TW	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20171101164500	https://www.wallpaper.com/travel/one-room-wonders-danish-brand-vipp-launches-its-new-hotel-line
703011211	20161101	201611	2016	2016.8247	GBR	WALES	GBR								GBRMED	WALES	GBR					MED			1	043	043	04	1	2.8	5	1	5	2.83687943262411	4	Stoke-On-Trent, Stoke-on-Trent, United Kingdom	UK	UKN4	40131	53	-2.18333	-2608811	4	Stoke-On-Trent, Stoke-on-Trent, United Kingdom	UK	UKN4	40131	53	-2.18333	-2608811	4	Stoke-On-Trent, Stoke-on-Trent, United Kingdom	UK	UKN4	40131	53	-2.18333	-2608811	20171101164500	http://www.stokesentinel.co.uk/whats-on/food-drink/costa-coffee-announced-christmas-drinks-711149
703011212	20161101	201611	2016	2016.8247	GBRMED	WALES	GBR					MED													1	043	043	04	1	2.8	5	1	5	2.83687943262411	4	Stoke-On-Trent, Stoke-on-Trent, United Kingdom	UK	UKN4	40131	53	-2.18333	-2608811	0								4	Stoke-On-Trent, Stoke-on-Trent, United Kingdom	UK	UKN4	40131	53	-2.18333	-2608811	20171101164500	http://www.stokesentinel.co.uk/whats-on/food-drink/costa-coffee-announced-christmas-drinks-711149
703011213	20161101	201611	2016	2016.8247	GBRMED	WALES	GBR					MED			GBR	WALES	GBR								1	042	042	04	1	1.9	5	1	5	2.83687943262411	4	Stoke-On-Trent, Stoke-on-Trent, United Kingdom	UK	UKN4	40131	53	-2.18333	-2608811	4	Stoke-On-Trent, Stoke-on-Trent, United Kingdom	UK	UKN4	40131	53	-2.18333	-2608811	4	Stoke-On-Trent, Stoke-on-Trent, United Kingdom	UK	UKN4	40131	53	-2.18333	-2608811	20171101164500	http://www.stokesentinel.co.uk/whats-on/food-drink/costa-coffee-announced-christmas-drinks-711149
703011214	20161101	201611	2016	2016.8247	GBRMED	WALES	GBR					MED			GBR	WALES	GBR								1	110	110	11	3	-2.0	5	1	5	2.83687943262411	5	Staffordshire, Staffordshire, United Kingdom	UK	UKM9	40131	52.8333	-2	-2608511	5	Staffordshire, Staffordshire, United Kingdom	UK	UKM9	40131	52.8333	-2	-2608511	5	Staffordshire, Staffordshire, United Kingdom	UK	UKM9	40131	52.8333	-2	-2608511	20171101164500	http://www.stokesentinel.co.uk/whats-on/food-drink/costa-coffee-announced-christmas-drinks-711149
703011215	20161101	201611	2016	2016.8247	GOV	INTERIOR MINIST						GOV			ITA	ITALY	ITA								0	042	042	04	1	1.9	10	1	10	-6.59340659340659	4	Lampedusa, Italy (general), Italy	IT	IT00	18390	35.5	12.6	-119645	4	Lampedusa, Italy (general), Italy	IT	IT00	18390	35.5	12.6	-119645	4	Lampedusa, Italy (general), Italy	IT	IT00	18390	35.5	12.6	-119645	20171101164500	https://www.today.ng/news/africa/28635/libya-coastguard-rescues-300-migrants-sea
703011216	20161101	201611	2016	2016.8247	ITA	ITALY	ITA								GOV	INTERIOR MINIST						GOV			0	043	043	04	1	2.8	10	1	10	-6.59340659340659	4	Lampedusa, Italy (general), Italy	IT	IT00	18390	35.5	12.6	-119645	4	Lampedusa, Italy (general), Italy	IT	IT00	18390	35.5	12.6	-119645	4	Lampedusa, Italy (general), Italy	IT	IT00	18390	35.5	12.6	-119645	20171101164500	https://www.today.ng/news/africa/28635/libya-coastguard-rescues-300-migrants-sea
703011217	20161101	201611	2016	2016.8247	MNCNLD	RABOBANK	NLD					MNC			MED	COMMENTATOR						MED			1	061	061	06	2	6.4	5	1	5	-1.21317157712305	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171101164500	https://www.agrimoney.com/news/rabobank-lowers-bar-on-australian-wheat-export-prospects-41801
703011218	20161101	201611	2016	2016.8247	RUS	RUSSIA	RUS								PAK	PAKISTAN	PAK								1	150	150	15	4	-7.2	1	1	1	-0.39525691699605	4	Satpura, Northern Areas, Pakistan	PK	PK07	40417	35.1945	75.6288	-2773741	4	Druzba, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.493	21.1918	-2903493	4	Druzba, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.493	21.1918	-2903493	20171101164500	https://timesofindia.indiatimes.com/india/russias-relation-with-india-second-to-none-russian-ambassador/articleshow/61418178.cms
703011219	20161101	201611	2016	2016.8247	RUS	RUSSIA	RUS								PAK	PAKISTAN	PAK								1	150	150	15	4	-7.2	7	1	7	-0.39525691699605	4	Druzba, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.493	21.1918	-2903493	4	Druzba, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.493	21.1918	-2903493	4	Druzba, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.493	21.1918	-2903493	20171101164500	https://timesofindia.indiatimes.com/india/russias-relation-with-india-second-to-none-russian-ambassador/articleshow/61418178.cms
703011220	20161101	201611	2016	2016.8247	TWN	TAIWAN	TWN								DNK	DENMARK	DNK								0	036	036	03	1	4.0	1	1	1	2.05655526992288	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20171101164500	https://www.wallpaper.com/travel/one-room-wonders-danish-brand-vipp-launches-its-new-hotel-line
703011221	20161101	201611	2016	2016.8247	TWN	TAIWAN	TWN								DNK	COPENHAGEN	DNK								0	036	036	03	1	4.0	7	1	7	2.05655526992288	1	Taiwan	TW	TW		24	121	TW	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20171101164500	https://www.wallpaper.com/travel/one-room-wonders-danish-brand-vipp-launches-its-new-hotel-line
703011222	20161101	201611	2016	2016.8247	USA	HOUSTON	USA																		1	060	060	06	2	6.0	10	1	10	1.44927536231884	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20171101164500	http://www.chron.com/business/bizfeed/article/U-S-airlines-to-fly-28-5M-passengers-for-12323180.php
703011223	20161101	201611	2016	2016.8247	USA	OKLAHOMA	USA																		1	190	190	19	4	-10.0	6	1	6	-9.33333333333333	3	Choctaw, Oklahoma, United States	US	USOK	OK109	35.4976	-97.2689	1091323	0								3	Choctaw, Oklahoma, United States	US	USOK	OK109	35.4976	-97.2689	1091323	20171101164500	http://lacrossetribune.com/news/state-and-regional/wi/oklahoma-trial-delayed-in-toddler-s-drowning-death-case/article_deb2c16e-5473-50cd-beba-6a409e3fd342.html
703011224	20161101	201611	2016	2016.8247	USA	OKLAHOMA	USA																		1	190	190	19	4	-10.0	4	1	4	-9.33333333333333	3	Pittsburg County, Oklahoma, United States	US	USOK	OK121	34.9501	-95.7669	1101848	0								3	Pittsburg County, Oklahoma, United States	US	USOK		34.9501	-95.7669	1101848	20171101164500	http://lacrossetribune.com/news/state-and-regional/wi/oklahoma-trial-delayed-in-toddler-s-drowning-death-case/article_deb2c16e-5473-50cd-beba-6a409e3fd342.html
703011225	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	051	051	05	1	3.4	4	2	4	-1.81818181818182	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171101164500	http://www.washingtontimes.com/news/2017/nov/1/gop-challenger-pledges-no-salary-as-s-carolina-gov/
703011226	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	051	051	05	1	3.4	4	2	4	-1.81818181818182	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171101164500	http://www.washingtontimes.com/news/2017/nov/1/gop-challenger-pledges-no-salary-as-s-carolina-gov/
703011227	20171002	201710	2017	2017.7452											USA	SOUTH CAROLINA	USA								0	043	043	04	1	2.8	4	2	4	-1.81818181818182	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	20171101164500	http://www.washingtontimes.com/news/2017/nov/1/gop-challenger-pledges-no-salary-as-s-carolina-gov/
703011228	20171002	201710	2017	2017.7452	CHN	CHINESE	CHN								SGP	SINGAPOREAN	SGP								1	040	040	04	1	1.0	2	1	2	1.08108108108108	4	Xiangqi, Guangxi, China	CH	CH16	13052	23.1692	110.732	-1931675	4	Xiangqi, Guangxi, China	CH	CH16	13052	23.1692	110.732	-1931675	4	Xiangqi, Guangxi, China	CH	CH16	13052	23.1692	110.732	-1931675	20171101164500	http://www.globaltimes.cn/content/1073132.shtml
703011229	20171002	201710	2017	2017.7452	CHN	CHINESE	CHN								SGP	SINGAPOREAN	SGP								1	040	040	04	1	1.0	2	1	2	1.08108108108108	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	1	Singapore	SN	SN		1.366667	103.8	SN	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20171101164500	http://www.globaltimes.cn/content/1073132.shtml
703011230	20171002	201710	2017	2017.7452	CHN	CHINESE	CHN								SGPGOVMIL	SINGAPOREAN	SGP					GOV	MIL		1	040	040	04	1	1.0	3	1	3	1.08108108108108	4	Xiangqi, Guangxi, China	CH	CH16	13052	23.1692	110.732	-1931675	4	Xiangqi, Guangxi, China	CH	CH16	13052	23.1692	110.732	-1931675	4	Xiangqi, Guangxi, China	CH	CH16	13052	23.1692	110.732	-1931675	20171101164500	http://www.globaltimes.cn/content/1073132.shtml
703011231	20171002	201710	2017	2017.7452	CHN	CHINA	CHN								SGPGOVMIL	SINGAPORE	SGP					GOV	MIL		1	040	040	04	1	1.0	1	1	1	1.08108108108108	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20171101164500	http://www.globaltimes.cn/content/1073132.shtml
703011232	20171002	201710	2017	2017.7452	CHN	CHINESE	CHN								SGPGOVMIL	SINGAPOREAN	SGP					GOV	MIL		1	040	040	04	1	1.0	2	1	2	1.08108108108108	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	1	Singapore	SN	SN		1.366667	103.8	SN	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20171101164500	http://www.globaltimes.cn/content/1073132.shtml
703011233	20171002	201710	2017	2017.7452	GOV	MINIST						GOV			ROU	ROMANIA									1	010	010	01	1	0.0	2	1	2	1.03092783505155	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171101164500	http://www.zawya.com/mena/en/story/Egypt_says_wheat_reserves_sufficient_for_4_months-TR20171023nL4N1MY4O4X2/
703011234	20171002	201710	2017	2017.7452	JUD	LAWYER						JUD													1	110	110	11	3	-2.0	10	1	10	0.96153846153846	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20171101164500	http://www.bbc.co.uk/news/technology-41829534
703011235	20171002	201710	2017	2017.7452	ROUGOV	ROMANIA						GOV													1	010	010	01	1	0.0	1	1	1	1.03092783505155	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20171101164500	http://www.zawya.com/mena/en/story/Egypt_says_wheat_reserves_sufficient_for_4_months-TR20171023nL4N1MY4O4X2/
703011236	20171002	201710	2017	2017.7452	USA	UNITED STATES	USA																		0	043	043	04	1	2.8	4	2	4	-1.81818181818182	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171101164500	http://www.washingtontimes.com/news/2017/nov/1/gop-challenger-pledges-no-salary-as-s-carolina-gov/
703011237	20171002	201710	2017	2017.7452	USA	MINNESOTA	USA																		1	120	120	12	3	-4.0	1	1	1	1.47420147420147	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171101164500	http://newsok.com/midwest-economy-october-state-by-state-glance/article/feed/1491002
703011238	20171002	201710	2017	2017.7452	USA	MINNESOTA	USA																		1	120	120	12	3	-4.0	7	1	7	1.47420147420147	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171101164500	http://newsok.com/midwest-economy-october-state-by-state-glance/article/feed/1491002
703011239	20171025	201710	2017	2017.8082	COP	POLICE						COP													1	040	040	04	1	1.0	16	2	16	-5.83557159644116	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	0								4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20171101164500	https://www.seattletimes.com/nation-world/new-mexico-congressional-candidate-accused-of-stalking-woman/
703011240	20171025	201710	2017	2017.8082	COP	POLICE						COP													1	040	040	04	1	1.0	4	2	4	-5.83557159644116	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	0								4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20171101164500	https://www.seattletimes.com/nation-world/new-mexico-congressional-candidate-accused-of-stalking-woman/
703011241	20171025	201710	2017	2017.8082	CYM	CAYMAN ISLAND	CYM								LEG	LEGISLATIVE ASSEMBLY						LEG			1	010	010	01	1	0.0	2	1	2	1.73410404624277	1	Cayman Islands	CJ	CJ		19.5	-80.666667	CJ	1	Cayman Islands	CJ	CJ		19.5	-80.666667	CJ	1	Cayman Islands	CJ	CJ		19.5	-80.666667	CJ	20171101164500	https://caymannewsservice.com/2017/11/cinico-reform-to-open-up-access/
703011242	20171025	201710	2017	2017.8082	DEU	GERMAN	DEU								FRA	FRENCH	FRA								0	010	010	01	1	0.0	8	1	8	-4.97427101200686	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	1	France	FR	FR		46	2	FR	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20171101164500	http://www.taipeitimes.com/News/world/archives/2017/11/02/2003681520
703011243	20171025	201710	2017	2017.8082	DEU	GERMANY	DEU								FRA	FRANCE	FRA								0	010	010	01	1	0.0	2	1	2	-4.97427101200686	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171101164500	http://www.taipeitimes.com/News/world/archives/2017/11/02/2003681520
703011244	20171025	201710	2017	2017.8082	GOVBUS	CENTRAL BANK						GOV	BUS		MNCUSA	CITIGROUP	USA					MNC			1	071	071	07	2	7.4	10	1	10	4.33070866141732	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20171101164500	http://www.nasdaq.com/article/citigroup-to-gain-150m-from-sale-of-hilton-cards-portfolio-cm869527
703011245	20171025	201710	2017	2017.8082	LAB	UNIONS						LAB			CVLHRI	IMMIGRANT						CVL	HRI		0	141	141	14	3	-6.5	10	1	10	-2.20306513409962	4	Tegucigalpa, Francisco MorazáHO, Honduras	HO	HO08	17301	14.1	-87.2167	-1130280	4	Tegucigalpa, Francisco MorazáHO, Honduras	HO	HO08	17301	14.1	-87.2167	-1130280	4	Tegucigalpa, Francisco MorazáHO, Honduras	HO	HO08	17301	14.1	-87.2167	-1130280	20171101164500	http://www.njherald.com/article/20171030/AP/310309945
703011246	20171025	201710	2017	2017.8082	TWN	TAIWAN	TWN								USA	THE US	USA								1	043	043	04	1	2.8	10	1	10	2.49376558603492	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20171101164500	http://www.taipeitimes.com/News/taiwan/archives/2017/11/02/2003681504
703011247	20171025	201710	2017	2017.8082	USA	THE US	USA								TWN	TAIWAN	TWN								1	042	042	04	1	1.9	10	1	10	2.49376558603492	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20171101164500	http://www.taipeitimes.com/News/taiwan/archives/2017/11/02/2003681504
703011248	20171031	201710	2017	2017.8247											ELICOP	RETIRED						ELI	COP		1	173	173	17	4	-5.0	10	1	10	-5	0								0								0								20171101164500	http://www.taipeitimes.com/News/taiwan/archives/2017/11/02/2003681511
703011249	20171031	201710	2017	2017.8247											USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	3.80549682875264	0								1	Monaco	MN	MN		43.733333	7.4	MN	1	Monaco	MN	MN		43.733333	7.4	MN	20171101164500	http://hauteliving.com/2017/11/rossano-ferretti/646228/
703011250	20171031	201710	2017	2017.8247	COP	POLICE						COP			CVLCVL	IMMIGRANT						CVL	CVL		0	192	192	19	4	-9.5	8	1	8	-5.23168908819133	3	Passaic, New Jersey, United States	US	USNJ	NJ031	40.8568	-74.1285	879156	3	Passaic, New Jersey, United States	US	USNJ	NJ031	40.8568	-74.1285	879156	3	Passaic, New Jersey, United States	US	USNJ	NJ031	40.8568	-74.1285	879156	20171101164500	http://www.taipeitimes.com/News/front/archives/2017/11/02/2003681487
703011251	20171031	201710	2017	2017.8247	COP	POLICE						COP			CVLCVL	IMMIGRANT						CVL	CVL		0	192	192	19	4	-9.5	2	1	2	-5.23168908819133	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	3	Passaic, New Jersey, United States	US	USNJ	NJ031	40.8568	-74.1285	879156	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171101164500	http://www.taipeitimes.com/News/front/archives/2017/11/02/2003681487
703011252	20171031	201710	2017	2017.8247	ERI	ERITREA	ERI								EDU	SCHOOL						EDU			1	141	141	14	3	-6.5	10	1	10	1.34529147982062	1	Eritrea	ER	ER		15	39	ER	1	Eritrea	ER	ER		15	39	ER	1	Eritrea	ER	ER		15	39	ER	20171101164500	http://asmarino.com/press-releases/4973-eritrea-arbi-harnet-updates-nov-1-2017
703011253	20171031	201710	2017	2017.8247	ITA	MARCHE	ITA																		1	160	160	16	4	-4.0	5	1	5	-3.96375990939977	4	Ventersdorp, North-West, South Africa	SF	SF10	77350	-26.314	26.8222	-1296094	0								4	Ventersdorp, North-West, South Africa	SF	SF10	77350	-26.314	26.8222	-1296094	20171101164500	https://www.sapeople.com/2017/11/01/south-africans-speak-trash-countrys-reputation-not-name/
703011254	20171031	201710	2017	2017.8247	ITA	MARCHE	ITA								COPGOV	POLICE						COP	GOV		1	160	160	16	4	-4.0	5	1	5	-3.96375990939977	4	Ventersdorp, North-West, South Africa	SF	SF10	77350	-26.314	26.8222	-1296094	4	Ventersdorp, North-West, South Africa	SF	SF10	77350	-26.314	26.8222	-1296094	4	Ventersdorp, North-West, South Africa	SF	SF10	77350	-26.314	26.8222	-1296094	20171101164500	https://www.sapeople.com/2017/11/01/south-africans-speak-trash-countrys-reputation-not-name/
703011255	20171031	201710	2017	2017.8247	PSEREB	HAMAS	PSE					REB			PSE	GAZA	PSE								1	080	080	08	2	5.0	5	1	5	-2.86259541984733	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20171101164500	http://www.taipeitimes.com/News/world/archives/2017/11/02/2003681528
703011256	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	4	1	4	3.80549682875264	3	Fuller Building, New York, United States	US	USNY	NY061	40.7622	-73.9722	2083284	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101164500	http://hauteliving.com/2017/11/rossano-ferretti/646228/
