703997528	20171006	201710	2017	2017.7562	BEN	BENIN	BEN								CRM	KIDNAPPER						CRM			1	181	181	18	4	-9.0	4	1	4	-4.30555555555555	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20171105030000	http://www.businessdayonline.com/edo-residents-count-gains-anti-crime-strategy-commend-govt-new-cp/
703997529	20171006	201710	2017	2017.7562	CAN	ONTARIO	CAN								CANGOV	ONTARIO	CAN					GOV			1	010	010	01	1	0.0	10	1	10	-5.93607305936073	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171105030000	https://www.vice.com/en_ca/article/kz33jm/ontario-plans-to-fine-weed-dispensaries-up-to-dollar500000-a-day
703997530	20171006	201710	2017	2017.7562	CRM	KIDNAPPER						CRM													1	080	080	08	2	5.0	3	1	3	-4.30555555555555	5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	0								5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	20171105030000	http://www.businessdayonline.com/edo-residents-count-gains-anti-crime-strategy-commend-govt-new-cp/
703997531	20171006	201710	2017	2017.7562	CRM	KIDNAPPER						CRM													1	080	080	08	2	5.0	3	1	3	-4.30555555555555	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	0								5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	20171105030000	http://www.businessdayonline.com/edo-residents-count-gains-anti-crime-strategy-commend-govt-new-cp/
703997532	20171006	201710	2017	2017.7562	CRM	KIDNAPPER						CRM													1	084	084	08	2	7.0	6	1	6	-4.30555555555555	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	0								5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	20171105030000	http://www.businessdayonline.com/edo-residents-count-gains-anti-crime-strategy-commend-govt-new-cp/
703997533	20171006	201710	2017	2017.7562	CRM	KIDNAPPER						CRM													1	181	181	18	4	-9.0	6	1	6	-4.30555555555555	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	0								5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	20171105030000	http://www.businessdayonline.com/edo-residents-count-gains-anti-crime-strategy-commend-govt-new-cp/
703997534	20171006	201710	2017	2017.7562	CVL	RESIDENTS						CVL													1	042	042	04	1	1.9	4	1	4	-0.24783147459727	3	Modesto, California, United States	US	USCA	CA099	37.6391	-120.997	277609	0								3	Modesto, California, United States	US	USCA	CA099	37.6391	-120.997	277609	20171105030000	http://www.modbee.com/news/article182824456.html
703997535	20171006	201710	2017	2017.7562	CVL	RESIDENTS						CVL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	-0.24783147459727	3	Modesto, California, United States	US	USCA	CA099	37.6391	-120.997	277609	3	Modesto, California, United States	US	USCA	CA099	37.6391	-120.997	277609	3	Modesto, California, United States	US	USCA	CA099	37.6391	-120.997	277609	20171105030000	http://www.modbee.com/news/article182824456.html
703997536	20171006	201710	2017	2017.7562	CVL	RESIDENTS						CVL			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	-0.24783147459727	3	Modesto, California, United States	US	USCA	CA099	37.6391	-120.997	277609	3	Modesto, California, United States	US	USCA	CA099	37.6391	-120.997	277609	3	Modesto, California, United States	US	USCA	CA099	37.6391	-120.997	277609	20171105030000	http://www.modbee.com/news/article182824456.html
703997537	20171006	201710	2017	2017.7562	GOV	GOVERNMENT						GOV													1	020	020	02	1	3.0	5	1	5	-0.74453234062354	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	0								5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	20171105030000	http://www.theage.com.au/environment/smoke-money-offers-an-unexpected-way-forward-for-indigenous-communities-20171102-gzdxn6.html
703997538	20171006	201710	2017	2017.7562	GOV	GOVERNMENT						GOV													1	120	120	12	3	-4.0	5	1	5	-0.74453234062354	4	Ramingining, Northern Territory, Australia	AS	AS03	154722	-12.3318	134.932	11430667	0								4	Ramingining, Northern Territory, Australia	AS	AS03	154722	-12.3318	134.932	11430667	20171105030000	http://www.theage.com.au/environment/smoke-money-offers-an-unexpected-way-forward-for-indigenous-communities-20171102-gzdxn6.html
703997539	20171006	201710	2017	2017.7562	GOV	GOVERNMENT						GOV			CVL	TENANTS						CVL			1	083	083	08	2	5.0	5	1	5	-4.49438202247191	0								0								0								20171105030000	http://www.perthnow.com.au/news/breaking-news/vic-rent-reforms-to-push-out-landlords/news-story/88fe9f79de4eda80719e9d5b0aa9fd85
703997540	20171006	201710	2017	2017.7562	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	2	1	2	-5.06208213944604	3	Sonoma County, California, United States	US	USCA	CA097	38.55	-122.901	1657246	0								3	Sonoma County, California, United States	US	USCA		38.55	-122.901	1657246	20171105030000	http://www.marinij.com/article/NO/20171104/NEWS/171109896
703997541	20171006	201710	2017	2017.7562	USA	UNITED STATES	USA																		0	036	036	03	1	4.0	2	1	2	-5.06208213944604	3	Sonoma County, California, United States	US	USCA	CA097	38.55	-122.901	1657246	0								3	Sonoma County, California, United States	US	USCA		38.55	-122.901	1657246	20171105030000	http://www.marinij.com/article/NO/20171104/NEWS/171109896
703997542	20171006	201710	2017	2017.7562	USA	UNITED STATES	USA								CVL	RESIDENTS						CVL			1	043	043	04	1	2.8	4	1	4	-0.24783147459727	3	Modesto, California, United States	US	USCA	CA099	37.6391	-120.997	277609	3	Modesto, California, United States	US	USCA	CA099	37.6391	-120.997	277609	3	Modesto, California, United States	US	USCA	CA099	37.6391	-120.997	277609	20171105030000	http://www.modbee.com/news/article182824456.html
703997543	20171006	201710	2017	2017.7562	ZWE	ZIMBABWEAN	ZWE								USA	UNITED STATES	USA								0	112	112	11	3	-2.0	1	1	1	-8.48806366047746	4	Shava, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.9217	31.654	10804876	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105030000	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Zimbabwe-police-charge-US-woman-over-anti-Mugabe-tweet-597102
703997544	20171006	201710	2017	2017.7562	ZWE	ZIMBABWEAN	ZWE								USA	UNITED STATES	USA								0	112	112	11	3	-2.0	1	1	1	-8.48806366047746	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105030000	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Zimbabwe-police-charge-US-woman-over-anti-Mugabe-tweet-597102
703997545	20171029	201710	2017	2017.8192											USA	UNITED STATES	USA								1	040	040	04	1	1.0	8	1	8	1.94264569842738	0								3	Rosiclare, Illinois, United States	US	USIL	IL069	37.4237	-88.3461	416968	3	Rosiclare, Illinois, United States	US	USIL	IL069	37.4237	-88.3461	416968	20171105030000	http://www.sj-r.com/opinion/20171104/bernard-schoenburg-more-democrats-jump-in-state-county-races
703997546	20171029	201710	2017	2017.8192	CAN	CANADA	CAN								AUS	MURRAY	AUS								1	012	012	01	1	-0.4	1	1	1	-1.79806362378977	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171105030000	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11940670
703997547	20171029	201710	2017	2017.8192	COP	POLICE OFFICER						COP													0	020	020	02	1	3.0	8	1	8	1.94264569842738	3	Sangamon County, Illinois, United States	US	USIL	IL167	39.7667	-89.6501	1785010	0								3	Sangamon County, Illinois, United States	US	USIL		39.7667	-89.6501	1785010	20171105030000	http://www.sj-r.com/opinion/20171104/bernard-schoenburg-more-democrats-jump-in-state-county-races
703997548	20171029	201710	2017	2017.8192	COP	POLICE OFFICER						COP													0	020	020	02	1	3.0	2	1	2	1.94264569842738	3	Rosiclare, Illinois, United States	US	USIL	IL069	37.4237	-88.3461	416968	0								3	Rosiclare, Illinois, United States	US	USIL	IL069	37.4237	-88.3461	416968	20171105030000	http://www.sj-r.com/opinion/20171104/bernard-schoenburg-more-democrats-jump-in-state-county-races
703997549	20171029	201710	2017	2017.8192	GOV	GOVERNOR						GOV			COP	POLICE COMMISSIONER						COP			1	030	030	03	1	4.0	4	1	4	-4.30555555555555	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	20171105030000	http://www.businessdayonline.com/edo-residents-count-gains-anti-crime-strategy-commend-govt-new-cp/
703997550	20171029	201710	2017	2017.8192	GOV	GOVERNOR						GOV			COP	POLICE COMMISSIONER						COP			1	030	030	03	1	4.0	2	1	2	-4.30555555555555	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	1	Benin	BN	BN		9.5	2.25	BN	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	20171105030000	http://www.businessdayonline.com/edo-residents-count-gains-anti-crime-strategy-commend-govt-new-cp/
703997551	20171029	201710	2017	2017.8192	GRC	GREEK	GRC								USAEDU	ARIZONA	USA					EDU			1	043	043	04	1	2.8	4	1	4	-2.50481695568401	3	Greek Island, Texas, United States	US	USTX	TX321	28.6142	-95.9836	1358367	3	Greek Island, Texas, United States	US	USTX		28.6142	-95.9836	1358367	3	Greek Island, Texas, United States	US	USTX		28.6142	-95.9836	1358367	20171105030000	http://www.keeptalkinggreece.com/2017/11/03/bakari-henderson-us-lawmakers/
703997552	20171029	201710	2017	2017.8192	NGAGOV	NIGERIA	NGA					GOV			COP	POLICE COMMISSIONER						COP			1	030	030	03	1	4.0	4	1	4	-4.30555555555555	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	20171105030000	http://www.businessdayonline.com/edo-residents-count-gains-anti-crime-strategy-commend-govt-new-cp/
703997553	20171029	201710	2017	2017.8192	SYR	SYRIA	SYR								SYRCVL	SYRIA	SYR					CVL			1	040	040	04	1	1.0	2	1	2	-3.125	1	North Korea	KN	KN		40	127	KN	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171105030000	https://www.yahoo.com/news/syria-deal-being-discussed-possible-putin-trump-meeting-120410933.html
703997554	20171029	201710	2017	2017.8192	SYR	SYRIA	SYR								SYRCVL	SYRIA	SYR					CVL			1	040	040	04	1	1.0	2	1	2	-3.125	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20171105030000	https://www.yahoo.com/news/syria-deal-being-discussed-possible-putin-trump-meeting-120410933.html
703997555	20171029	201710	2017	2017.8192	SYRCVL	SYRIA	SYR					CVL			SYR	SYRIA	SYR								1	040	040	04	1	1.0	4	1	4	-3.125	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171105030000	https://www.yahoo.com/news/syria-deal-being-discussed-possible-putin-trump-meeting-120410933.html
703997556	20171029	201710	2017	2017.8192	SYRCVL	SYRIA	SYR					CVL			VNM	VIETNAM	VNM								1	040	040	04	1	1.0	4	1	4	-3.125	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20171105030000	https://www.yahoo.com/news/syria-deal-being-discussed-possible-putin-trump-meeting-120410933.html
703997557	20171029	201710	2017	2017.8192	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	8	1	8	1.94264569842738	3	Sangamon County, Illinois, United States	US	USIL	IL167	39.7667	-89.6501	1785010	0								3	Sangamon County, Illinois, United States	US	USIL		39.7667	-89.6501	1785010	20171105030000	http://www.sj-r.com/opinion/20171104/bernard-schoenburg-more-democrats-jump-in-state-county-races
703997558	20171029	201710	2017	2017.8192	USA	UNITED STATES	USA								USAEDU	ARIZONA	USA					EDU			1	043	043	04	1	2.8	6	1	6	-2.50481695568401	3	Greek Island, Texas, United States	US	USTX	TX321	28.6142	-95.9836	1358367	3	Greek Island, Texas, United States	US	USTX		28.6142	-95.9836	1358367	3	Greek Island, Texas, United States	US	USTX		28.6142	-95.9836	1358367	20171105030000	http://www.keeptalkinggreece.com/2017/11/03/bakari-henderson-us-lawmakers/
703997559	20171029	201710	2017	2017.8192	USAEDU	ARIZONA	USA					EDU			GRC	GREEK	GRC								1	042	042	04	1	1.9	4	1	4	-2.50481695568401	3	Greek Island, Texas, United States	US	USTX	TX321	28.6142	-95.9836	1358367	3	Greek Island, Texas, United States	US	USTX		28.6142	-95.9836	1358367	3	Greek Island, Texas, United States	US	USTX		28.6142	-95.9836	1358367	20171105030000	http://www.keeptalkinggreece.com/2017/11/03/bakari-henderson-us-lawmakers/
703997560	20171029	201710	2017	2017.8192	USAEDU	ARIZONA	USA					EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	6	1	6	-2.50481695568401	3	Greek Island, Texas, United States	US	USTX	TX321	28.6142	-95.9836	1358367	3	Greek Island, Texas, United States	US	USTX		28.6142	-95.9836	1358367	3	Greek Island, Texas, United States	US	USTX		28.6142	-95.9836	1358367	20171105030000	http://www.keeptalkinggreece.com/2017/11/03/bakari-henderson-us-lawmakers/
703997561	20171029	201710	2017	2017.8192	VNM	VIETNAM	VNM								SYRCVL	SYRIA	SYR					CVL			1	040	040	04	1	1.0	4	1	4	-3.125	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171105030000	https://www.yahoo.com/news/syria-deal-being-discussed-possible-putin-trump-meeting-120410933.html
703997562	20171104	201711	2017	2017.8329	GBR	UNITED KINGDOM	GBR								GBRMIL	UNITED KINGDOM	GBR					MIL			0	020	020	02	1	3.0	1	1	1	0.95465393794749	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105030000	http://www.business-standard.com/article/news-ani/defence-experts-hail-proposal-of-bharat-ratna-for-field-mashal-cariappa-117110500082_1.html
703997563	20171104	201711	2017	2017.8329	GBR	UNITED KINGDOM	GBR								MIL	FIELD MARSHAL						MIL			0	020	020	02	1	3.0	1	1	1	0.95465393794749	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105030000	http://www.business-standard.com/article/news-ani/defence-experts-hail-proposal-of-bharat-ratna-for-field-mashal-cariappa-117110500082_1.html
703997564	20171105	201711	2017	2017.8356											ABR010	FREEMASON									1	030	030	03	1	4.0	2	1	2	0	0								4	Balgowlah, New South Wales, Australia	AS	AS02	5044	-33.8	151.267	-1557090	4	Balgowlah, New South Wales, Australia	AS	AS02	5044	-33.8	151.267	-1557090	20171105030000	http://www.dailytelegraph.com.au/newslocal/manly-daily/divorced-you-can-now-become-a-member-of-the-freemasons/news-story/06115ac644adc57fe1570ac2699361a4?nk=c348fb280be57471d4d6f6997dfed769-1509849992
703997565	20171105	201711	2017	2017.8356											ABR010	FREEMASON									1	030	030	03	1	4.0	8	1	8	0	0								4	Pittwater, New South Wales, Australia	AS	AS02	5104	-33.6167	151.3	-1595452	4	Pittwater, New South Wales, Australia	AS	AS02	5104	-33.6167	151.3	-1595452	20171105030000	http://www.dailytelegraph.com.au/newslocal/manly-daily/divorced-you-can-now-become-a-member-of-the-freemasons/news-story/06115ac644adc57fe1570ac2699361a4?nk=c348fb280be57471d4d6f6997dfed769-1509849992
703997566	20171105	201711	2017	2017.8356											AFG	AFGHAN	AFG								1	051	051	05	1	3.4	8	1	8	-6	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171105030000	http://news.xinhuanet.com/english/2017-11/05/c_136729086.htm
703997567	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	6	1	6	-0.74453234062354	0								4	Ramingining, Northern Territory, Australia	AS	AS03	154722	-12.3318	134.932	11430667	4	Ramingining, Northern Territory, Australia	AS	AS03	154722	-12.3318	134.932	11430667	20171105030000	http://www.theage.com.au/environment/smoke-money-offers-an-unexpected-way-forward-for-indigenous-communities-20171102-gzdxn6.html
703997568	20171105	201711	2017	2017.8356											BUS	BANK						BUS			0	043	043	04	1	2.8	4	1	4	1.45985401459854	0								4	Port Macquarie, New South Wales, Australia	AS	AS02	5096	-31.4308	152.909	-1595897	4	Port Macquarie, New South Wales, Australia	AS	AS02	5096	-31.4308	152.909	-1595897	20171105030000	http://www.portnews.com.au/story/5034826/jack-and-pat-campbell-celebrate-70-years-of-marriage/?cs=257
703997569	20171105	201711	2017	2017.8356											BUS	BANK						BUS			0	043	043	04	1	2.8	6	1	6	1.45985401459854	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171105030000	http://www.portnews.com.au/story/5034826/jack-and-pat-campbell-celebrate-70-years-of-marriage/?cs=257
703997570	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	090	090	09	2	-2.0	2	1	2	-2.6431718061674	0								4	Peace River, Alberta, Canada	CA	CA01	154724	56.2333	-117.283	-571025	4	Mount Waddington, British Columbia, Canada	CA	CA02	154724	51.3667	-125.25	-575440	20171105030000	http://www.northislandgazette.com/business/energy-issues-face-ndp-leaders-john-horgan-jagmeet-singh/
703997571	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	090	090	09	2	-2.0	2	1	2	-2.80373831775701	0								4	Prince Rupert, British Columbia, Canada	CA	CA02	154724	54.3167	-130.333	-571743	4	Prince Rupert, British Columbia, Canada	CA	CA02	154724	54.3167	-130.333	-571743	20171105030000	http://www.grandforksgazette.ca/business/energy-issues-face-ndp-leaders-john-horgan-jagmeet-singh/
703997572	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	090	090	09	2	-2.0	2	1	2	-2.6431718061674	0								4	Mount Waddington, British Columbia, Canada	CA	CA02	154724	51.3667	-125.25	-575440	4	Mount Waddington, British Columbia, Canada	CA	CA02	154724	51.3667	-125.25	-575440	20171105030000	http://www.northislandgazette.com/business/energy-issues-face-ndp-leaders-john-horgan-jagmeet-singh/
703997573	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	090	090	09	2	-2.0	2	1	2	-2.80373831775701	0								4	Williams Lake, British Columbia, Canada	CA	CA02	154724	52.1167	-122.15	-576014	4	Williams Lake, British Columbia, Canada	CA	CA02	154724	52.1167	-122.15	-576014	20171105030000	http://www.grandforksgazette.ca/business/energy-issues-face-ndp-leaders-john-horgan-jagmeet-singh/
703997574	20171105	201711	2017	2017.8356											CHN	CHINA	CHN								1	110	110	11	3	-2.0	4	1	4	-3.24675324675324	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171105030000	http://www.pressreleasepoint.com/watch-mma-fighter-deliver-absolutely-devastating-flying-knee-knockout
703997575	20171105	201711	2017	2017.8356											COL	COLOMBIA	COL								0	042	042	04	1	1.9	10	1	10	-1.98757763975155	0								4	Maipures, Comisaria del Vichada, Colombia	CO	CO31	31857	5.19188	-67.8341	-591621	4	Maipures, Comisaria del Vichada, Colombia	CO	CO31	31857	5.19188	-67.8341	-591621	20171105030000	https://thebogotapost.com/2017/10/31/travel-beaten-track-edge-tuparro/
703997576	20171105	201711	2017	2017.8356											COP	TROOPER						COP			0	020	020	02	1	3.0	6	1	6	-7.69230769230769	0								3	Orleans Parish, Louisiana, United States	US	USLA		30.0335	-89.9501	558113	3	Orleans Parish, Louisiana, United States	US	USLA		30.0335	-89.9501	558113	20171105030000	http://www.fox8live.com/story/36765723/la-state-police-arrest-murder-suspect-who-escaped-from-missouri-jail
703997577	20171105	201711	2017	2017.8356											COP	DETECTIVE						COP			0	036	036	03	1	4.0	5	1	5	-7.90697674418604	0								3	Centreville, Virginia, United States	US	USVA	VA109	38.0476	-77.8169	1477223	3	Centreville, Virginia, United States	US	USVA	VA109	38.0476	-77.8169	1477223	20171105030000	http://www.fox5dc.com/news/man-dies-of-injuries-from-bar-fight-in-centreville
703997578	20171105	201711	2017	2017.8356											COP	POLICE						COP			0	160	160	16	4	-4.0	3	1	3	-8.20433436532507	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171105030000	https://www.ghanaweb.com/GhanaHomePage/world/Far-right-conspiracies-fizzle-amid-anti-Trump-rallies-597333
703997579	20171105	201711	2017	2017.8356											COP	POLICE						COP			0	160	160	16	4	-4.0	1	1	1	-8.20433436532507	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171105030000	https://www.ghanaweb.com/GhanaHomePage/world/Far-right-conspiracies-fizzle-amid-anti-Trump-rallies-597333
703997580	20171105	201711	2017	2017.8356											COP	POLICE						COP			0	160	160	16	4	-4.0	1	1	1	-8.20433436532507	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171105030000	https://www.ghanaweb.com/GhanaHomePage/world/Far-right-conspiracies-fizzle-amid-anti-Trump-rallies-597333
703997581	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	1823	182	18	4	-10.0	10	1	10	-9.6	0								0								0								20171105030000	http://www.wben.com/articles/ap-news/police-deacon-ny-group-home-fatally-stabbed-resident
703997582	20171105	201711	2017	2017.8356											CRM	GANG						CRM			0	112	112	11	3	-2.0	6	1	6	-7.44509908944831	0								3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	20171105030000	http://www.tulsaworld.com/news/crimewatch/eyes-are-on-youths-with-guns-as-rise-in-violent/article_9fba3072-d487-5d0e-90d1-ea74cfd5baa6.html
703997583	20171105	201711	2017	2017.8356											CRM	ASSAILANT						CRM			0	173	173	17	4	-5.0	6	1	6	-8.91089108910891	0								3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	20171105030000	http://www.fox5dc.com/news/sen-rand-paul-assaulted-at-kentucky-home
703997584	20171105	201711	2017	2017.8356											CRM	ASSAILANT						CRM			0	173	173	17	4	-5.0	4	1	4	-8.91089108910891	0								3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	3	Warren County, Kentucky, United States	US	USKY		36.9834	-86.4	516960	20171105030000	http://www.fox5dc.com/news/sen-rand-paul-assaulted-at-kentucky-home
