704806537	20161108	201611	2016	2016.8438	AUS	AUSTRALIAN	AUS								NZL	NEW ZEALAND	NZL								1	0353	035	03	1	7.0	10	1	10	1.65745856353591	1	New Zealand	NZ	NZ		-42	174	NZ	1	Australia	AS	AS		-25	135	AS	1	New Zealand	NZ	NZ		-42	174	NZ	20171108000000	https://www.coolum-news.com.au/news/want-free-education-just-pop-over-new-zealand/3259853/
704806538	20161108	201611	2016	2016.8438	BUS	COMPANIES						BUS			CVL	SETTLEMENT						CVL			0	043	043	04	1	2.8	5	1	5	-4.58377239199157	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20171108000000	http://www.wisconsingazette.com/news/wisconsin-taxpayers-lose-out-on-millions-after-walker-lawmakers-repeal/article_723a5346-c3e4-11e7-a4c5-17354eb6718e.html
704806539	20161108	201611	2016	2016.8438	CVL	SETTLEMENT						CVL			BUS	COMPANIES						BUS			0	042	042	04	1	1.9	5	1	5	-4.58377239199157	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20171108000000	http://www.wisconsingazette.com/news/wisconsin-taxpayers-lose-out-on-millions-after-walker-lawmakers-repeal/article_723a5346-c3e4-11e7-a4c5-17354eb6718e.html
704806540	20161108	201611	2016	2016.8438	GBRGOV	UNITED KINGDOM	GBR					GOV													1	010	010	01	1	0.0	4	1	4	-3.54330708661418	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171108000000	https://www.9news.com.au/world/2017/11/08/09/49/boris-johnson-apologises-for-endangering-jailed-uk-woman-in-iran
704806541	20161108	201611	2016	2016.8438	GBRGOV	UNITED KINGDOM	GBR					GOV													1	010	010	01	1	0.0	1	1	1	-3.54330708661418	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171108000000	https://www.9news.com.au/world/2017/11/08/09/49/boris-johnson-apologises-for-endangering-jailed-uk-woman-in-iran
704806542	20161108	201611	2016	2016.8438	GBRGOV	UNITED KINGDOM	GBR					GOV			GBR	UNITED KINGDOM	GBR								1	013	013	01	1	0.4	2	1	2	-3.54330708661418	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171108000000	https://www.9news.com.au/world/2017/11/08/09/49/boris-johnson-apologises-for-endangering-jailed-uk-woman-in-iran
704806543	20161108	201611	2016	2016.8438	GOV	ADMINISTRATION						GOV			LEG	SENATOR						LEG			0	040	040	04	1	1.0	6	1	6	-3.89447236180904	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171108000000	https://finance.yahoo.com/news/house-republicans-seek-u-tax-vote-next-week-173934855--sector.html
704806544	20161108	201611	2016	2016.8438	GRCLEG	GREECE	GRC					LEG			AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	1	1	1	-0.17889087656529	1	Greece	GR	GR		39	22	GR	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	Greece	GR	GR		39	22	GR	20171108000000	http://www.theland.com.au/story/5041297/disqualified-fiona-nash-has-unfinished-business-in-canberra/?cs=4963
704806545	20161108	201611	2016	2016.8438	HLH	HOSPITAL						HLH			CVL	RESIDENTS						CVL			1	1712	171	17	4	-9.2	10	1	10	-0.60240963855422	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171108000000	http://wnct.com/2017/11/07/belhaven-to-elect-new-mayor-for-first-time-in-12-years/
704806546	20161108	201611	2016	2016.8438	HLH	HOSPITAL						HLH			USA	WASHINGTON	USA								1	042	042	04	1	1.9	10	1	10	-0.60240963855422	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171108000000	http://wnct.com/2017/11/07/belhaven-to-elect-new-mayor-for-first-time-in-12-years/
704806547	20161108	201611	2016	2016.8438	IRN	IRAN	IRN								GBR	LONDON	GBR								0	084	084	08	2	7.0	6	1	6	-3.54330708661418	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171108000000	https://www.9news.com.au/world/2017/11/08/09/49/boris-johnson-apologises-for-endangering-jailed-uk-woman-in-iran
704806548	20161108	201611	2016	2016.8438	JUD	ADVOCATE						JUD													0	051	051	05	1	3.4	6	1	6	-0.73260073260073	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	20171108000000	https://thinkprogress.org/virginia-former-felons-vote-a3d9318a7945/
704806549	20161108	201611	2016	2016.8438	LEG	SENATOR						LEG			AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	1	1	1	-0.17889087656529	1	Greece	GR	GR		39	22	GR	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	Greece	GR	GR		39	22	GR	20171108000000	http://www.theland.com.au/story/5041297/disqualified-fiona-nash-has-unfinished-business-in-canberra/?cs=4963
704806550	20161108	201611	2016	2016.8438	LEG	SENATOR						LEG			GOV	ADMINISTRATION						GOV			0	040	040	04	1	1.0	6	1	6	-3.89447236180904	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171108000000	https://finance.yahoo.com/news/house-republicans-seek-u-tax-vote-next-week-173934855--sector.html
704806551	20161108	201611	2016	2016.8438	PRT	PORTUGAL	PRT								RUS	RUSSIA	RUS								1	043	043	04	1	2.8	2	1	2	4.06976744186047	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	1	Russia	RS	RS		60	100	RS	20171108000000	http://www.sunderlandecho.com/news/celebs/russia-returns-to-eurovision-for-next-year-s-contest-in-lisbon-1-8845626
704806552	20161108	201611	2016	2016.8438	PRT	LISBON	PRT								RUS	RUSSIA	RUS								1	043	043	04	1	2.8	18	1	10	4.06976744186047	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171108000000	http://www.sunderlandecho.com/news/celebs/russia-returns-to-eurovision-for-next-year-s-contest-in-lisbon-1-8845626
704806553	20161108	201611	2016	2016.8438	RUS	RUSSIA	RUS								PRT	LISBON	PRT								1	042	042	04	1	1.9	10	1	10	4.06976744186047	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20171108000000	http://www.sunderlandecho.com/news/celebs/russia-returns-to-eurovision-for-next-year-s-contest-in-lisbon-1-8845626
704806554	20161108	201611	2016	2016.8438	RUS	RUSSIA	RUS								PRT	PORTUGAL	PRT								1	042	042	04	1	1.9	2	1	2	4.06976744186047	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	1	Russia	RS	RS		60	100	RS	20171108000000	http://www.sunderlandecho.com/news/celebs/russia-returns-to-eurovision-for-next-year-s-contest-in-lisbon-1-8845626
704806555	20161108	201611	2016	2016.8438	RUS	RUSSIA	RUS								PRT	LISBON	PRT								1	042	042	04	1	1.9	8	1	8	4.06976744186047	1	Russia	RS	RS		60	100	RS	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	1	Russia	RS	RS		60	100	RS	20171108000000	http://www.sunderlandecho.com/news/celebs/russia-returns-to-eurovision-for-next-year-s-contest-in-lisbon-1-8845626
704806556	20161108	201611	2016	2016.8438	RUS	RUSSIA	RUS								PRT	PORTUGAL	PRT								1	110	110	11	3	-2.0	2	1	2	4.06976744186047	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20171108000000	http://www.sunderlandecho.com/news/celebs/russia-returns-to-eurovision-for-next-year-s-contest-in-lisbon-1-8845626
704806557	20161108	201611	2016	2016.8438	RUS	RUSSIA	RUS								PRT	LISBON	PRT								1	110	110	11	3	-2.0	18	1	10	4.06976744186047	1	Russia	RS	RS		60	100	RS	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20171108000000	http://www.sunderlandecho.com/news/celebs/russia-returns-to-eurovision-for-next-year-s-contest-in-lisbon-1-8845626
704806558	20161108	201611	2016	2016.8438	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								1	172	172	17	4	-5.0	5	1	5	4.06976744186047	1	Russia	RS	RS		60	100	RS	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20171108000000	http://www.sunderlandecho.com/news/celebs/russia-returns-to-eurovision-for-next-year-s-contest-in-lisbon-1-8845626
704806559	20161108	201611	2016	2016.8438	SGPBUS	SINGAPORE	SGP					BUS			MED	MEDIA						MED			1	013	013	01	1	0.4	10	1	10	-0.98039215686275	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171108000000	http://sglinks.com/pages/104975275-paradise-papers-fortis-ceo-under-nppas-scanner-for-singapore
704806560	20161108	201611	2016	2016.8438	SWE	SWEDEN	SWE								USA	UNITED STATES	USA								1	050	050	05	1	3.5	2	1	2	-1.53846153846154	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171108000000	http://www.digitaljournal.com/news/world/sweden-picks-us-patriot-missile-system-over-european-rival/article/507058
704806561	20161108	201611	2016	2016.8438	SWE	STOCKHOLM	SWE								USA	WASHINGTON	USA								1	050	050	05	1	3.5	6	1	6	-1.53846153846154	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171108000000	http://www.digitaljournal.com/news/world/sweden-picks-us-patriot-missile-system-over-european-rival/article/507058
704806562	20161108	201611	2016	2016.8438	SWE	STOCKHOLM	SWE								USA	WASHINGTON	USA								1	057	057	05	1	8.0	8	1	8	-1.53846153846154	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20171108000000	http://www.digitaljournal.com/news/world/sweden-picks-us-patriot-missile-system-over-european-rival/article/507058
704806563	20161108	201611	2016	2016.8438	USA	VERMONT	USA																		0	081	081	08	2	5.0	3	1	3	0.69576217583807	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20171108000000	https://www.sevendaysvt.com/vermont/vermont-legislature-poised-to-approve-legal-weed-in-2018/Content?oid=9959756
704806564	20161108	201611	2016	2016.8438	USA	LAWRENCE	USA								EDU	COLLEGE						EDU			0	020	020	02	1	3.0	5	1	5	-2.660406885759	3	Pleasant Hill, California, United States	US	USCA	CA013	37.948	-122.061	1659406	3	Pleasant Hill, California, United States	US	USCA		37.948	-122.061	1659406	3	Pleasant Hill, California, United States	US	USCA		37.948	-122.061	1659406	20171108000000	http://www.sfgate.com/crime/article/Father-demands-justice-for-son-with-big-12339401.php
704806565	20161108	201611	2016	2016.8438	USA	LAWRENCE	USA								EDU	COLLEGE						EDU			0	020	020	02	1	3.0	1	1	1	-2.660406885759	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171108000000	http://www.sfgate.com/crime/article/Father-demands-justice-for-son-with-big-12339401.php
704806566	20161108	201611	2016	2016.8438	USA	ARKANSAS	USA								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	8	1	8	0.85470085470086	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20171108000000	http://harrisondaily.com/news/state/president-trump-approval-rating-high-in-arkansas/article_113ab2f0-65fb-53ca-9d7c-beaf00dc5503.html
704806567	20161108	201611	2016	2016.8438	USA	WASHINGTON	USA								HLH	HOSPITAL						HLH			1	043	043	04	1	2.8	10	1	10	-0.60240963855422	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171108000000	http://wnct.com/2017/11/07/belhaven-to-elect-new-mayor-for-first-time-in-12-years/
704806568	20161108	201611	2016	2016.8438	USA	UNITED STATES	USA								SWE	SWEDEN	SWE								1	050	050	05	1	3.5	2	1	2	-1.53846153846154	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171108000000	http://www.digitaljournal.com/news/world/sweden-picks-us-patriot-missile-system-over-european-rival/article/507058
704806569	20161108	201611	2016	2016.8438	USA	WASHINGTON	USA								SWE	STOCKHOLM	SWE								1	050	050	05	1	3.5	6	1	6	-1.53846153846154	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171108000000	http://www.digitaljournal.com/news/world/sweden-picks-us-patriot-missile-system-over-european-rival/article/507058
704806570	20161108	201611	2016	2016.8438	USA	UNITED STATES	USA								SWE	SWEDEN	SWE								1	057	057	05	1	8.0	2	1	2	-1.53846153846154	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20171108000000	http://www.digitaljournal.com/news/world/sweden-picks-us-patriot-missile-system-over-european-rival/article/507058
704806571	20161108	201611	2016	2016.8438	USA	WASHINGTON	USA								SWE	STOCKHOLM	SWE								1	057	057	05	1	8.0	6	1	6	-1.53846153846154	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20171108000000	http://www.digitaljournal.com/news/world/sweden-picks-us-patriot-missile-system-over-european-rival/article/507058
704806572	20161108	201611	2016	2016.8438	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	073	073	07	2	7.4	2	1	2	-3.59281437125749	3	Morro Bay, California, United States	US	USCA	CA079	35.3658	-120.85	1661062	3	Morro Bay, California, United States	US	USCA		35.3658	-120.85	1661062	2	California, United States	US	USCA		36.17	-119.746	CA	20171108000000	http://abc7news.com/pets-animals/sea-otter-found-shot-killed-in-morro-bay/2614788/
704806573	20161108	201611	2016	2016.8438	USA	CALIF	USA								USAGOV	UNITED STATES	USA					GOV			1	073	073	07	2	7.4	7	2	7	-3.98558699198799	3	Morro Bay, California, United States	US	USCA	CA079	35.3658	-120.85	1661062	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171108000000	http://www.wacotrib.com/news/ap_nation/fatal-shooting-of-protected-sea-otter-probed-by-california/article_74cb3386-d590-57e0-a9aa-a67755c71f9a.html
704806574	20161108	201611	2016	2016.8438	USA	CALIF	USA								USAGOV	CALIFORNIA	USA					GOV			1	073	073	07	2	7.4	5	2	5	-3.77610826093172	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171108000000	http://abc7news.com/pets-animals/sea-otter-found-shot-killed-in-morro-bay/2614788/
704806575	20161108	201611	2016	2016.8438	USA	CALIF	USA								USAGOV	CALIFORNIA	USA					GOV			1	193	193	19	4	-10.0	10	1	10	-3.59281437125749	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171108000000	http://abc7news.com/pets-animals/sea-otter-found-shot-killed-in-morro-bay/2614788/
704806576	20161108	201611	2016	2016.8438	USACVL	UNITED STATES	USA					CVL			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	8	1	8	0.38546255506608	3	Lynchburg, Virginia, United States	US	USVA	VA680	37.4138	-79.1423	1479007	3	Lynchburg, Virginia, United States	US	USVA	VA680	37.4138	-79.1423	1479007	3	Lynchburg, Virginia, United States	US	USVA	VA680	37.4138	-79.1423	1479007	20171108000000	http://www.newsadvance.com/news/local/update-less-than-an-hour-remains-until-polls-close-in/article_6172a3ac-c3ca-11e7-8991-b3859c9da8c9.html
704806577	20161108	201611	2016	2016.8438	USAGOV	CALIFORNIA	USA					GOV													1	073	073	07	2	7.4	1	1	1	-4.50928381962865	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20171108000000	http://www.wacotrib.com/news/ap_nation/fatal-shooting-of-protected-sea-otter-probed-by-california/article_74cb3386-d590-57e0-a9aa-a67755c71f9a.html
704806578	20161108	201611	2016	2016.8438	USAGOV	CALIFORNIA	USA					GOV													1	193	193	19	4	-10.0	1	1	1	-4.50928381962865	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20171108000000	http://www.wacotrib.com/news/ap_nation/fatal-shooting-of-protected-sea-otter-probed-by-california/article_74cb3386-d590-57e0-a9aa-a67755c71f9a.html
704806579	20171009	201710	2017	2017.7644	BUS	COMPANY						BUS													1	010	010	01	1	0.0	8	1	8	1.78926441351888	1	France	FR	FR		46	2	FR	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171108000000	http://www.chinadaily.com.cn/business/tech/2017-11/08/content_34259854.htm
704806580	20171009	201710	2017	2017.7644	BUS	COMPANY						BUS			FRA	FRENCH	FRA								1	057	057	05	1	8.0	2	1	2	1.78926441351888	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171108000000	http://www.chinadaily.com.cn/business/tech/2017-11/08/content_34259854.htm
704806581	20171009	201710	2017	2017.7644	BUS	COMPANY						BUS			FRAMED	FRENCH	FRA					MED			1	057	057	05	1	8.0	2	1	2	1.78926441351888	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171108000000	http://www.chinadaily.com.cn/business/tech/2017-11/08/content_34259854.htm
704806582	20171009	201710	2017	2017.7644	BUS	COMPANY						BUS			MNCFRAMEDMIL	FRANCE TELECOM	FRA					MNC	MED	MIL	1	057	057	05	1	8.0	4	1	4	1.78926441351888	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171108000000	http://www.chinadaily.com.cn/business/tech/2017-11/08/content_34259854.htm
704806583	20171009	201710	2017	2017.7644	DEU	GERMANY	DEU																		1	084	084	08	2	7.0	10	1	10	-6.66066606660666	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171108000000	http://ukprogressive.co.uk/the-ecosystem-is-breaking-down/article69075.html
704806584	20171009	201710	2017	2017.7644	FRA	FRENCH	FRA								BUS	COMPANY						BUS			1	057	057	05	1	8.0	2	1	2	1.78926441351888	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171108000000	http://www.chinadaily.com.cn/business/tech/2017-11/08/content_34259854.htm
704806585	20171009	201710	2017	2017.7644	FRAMED	FRENCH	FRA					MED			BUS	COMPANY						BUS			1	057	057	05	1	8.0	2	1	2	1.78926441351888	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171108000000	http://www.chinadaily.com.cn/business/tech/2017-11/08/content_34259854.htm
704806586	20171009	201710	2017	2017.7644	GOV	KING						GOV			RUSGOV	VLADIMIR PUTIN	RUS					GOV			0	020	020	02	1	3.0	3	1	3	-1.94690265486726	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171108000000	https://www.nbcnews.com/news/mideast/trump-administration-backs-saudi-crown-prince-s-housecleaning-n818621
