702961466	20161101	201611	2016	2016.8247	AFG	AFGHANISTAN	AFG								PAKGOV	PAKISTAN	PAK					GOV			1	040	040	04	1	1.0	2	1	2	-1.50289017341041	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961467	20161101	201611	2016	2016.8247	AFG	AFGHAN	AFG								PAKGOV	PAKISTANI	PAK					GOV			1	046	046	04	1	7.0	4	1	4	-1.50289017341041	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961468	20161101	201611	2016	2016.8247	AFG	AFGHANISTAN	AFG								PAKGOV	PAKISTAN	PAK					GOV			1	046	046	04	1	7.0	2	1	2	-1.50289017341041	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961469	20161101	201611	2016	2016.8247	AFG	AFGHAN	AFG								USA	AMERICAN	USA								1	040	040	04	1	1.0	4	1	4	-1.50289017341041	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961470	20161101	201611	2016	2016.8247	AFG	AFGHAN	AFG								USA	AMERICAN	USA								1	040	040	04	1	1.0	4	1	4	-1.50289017341041	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961471	20161101	201611	2016	2016.8247	AFG	AFGHANISTAN	AFG								USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-1.50289017341041	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961472	20161101	201611	2016	2016.8247	AFG	AFGHAN	AFG								USA	AMERICAN	USA								1	046	046	04	1	7.0	8	1	8	-1.50289017341041	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961473	20161101	201611	2016	2016.8247	AFG	AFGHANISTAN	AFG								USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	-1.50289017341041	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961474	20161101	201611	2016	2016.8247	ARE	DUBAI	ARE								CVL	TRAVELER						CVL			0	043	043	04	1	2.8	4	1	4	-5.1413881748072	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171101134500	http://www.dailymail.co.uk/news/article-5039159/Manafort-wearing-ankle-monitor-t-flee.html
702961475	20161101	201611	2016	2016.8247	ARE	DUBAI	ARE								CVL	TRAVELER						CVL			0	043	043	04	1	2.8	1	1	1	-5.1413881748072	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171101134500	http://www.dailymail.co.uk/news/article-5039159/Manafort-wearing-ankle-monitor-t-flee.html
702961476	20161101	201611	2016	2016.8247	CANBUS	CANADIAN	CAN					BUS			USA	WASHINGTON	USA								1	031	031	03	1	5.2	1	1	1	-0.30604437643458	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171101134500	http://www.spokesman.com/stories/2017/nov/01/smelter-plans-raise-concerns/
702961477	20161101	201611	2016	2016.8247	CHN	CHINA	CHN								AFG	AFGHANISTAN	AFG								1	040	040	04	1	1.0	2	1	2	-1.50289017341041	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961478	20161101	201611	2016	2016.8247	CHN	CHINESE	CHN								AFG	AFGHAN	AFG								1	040	040	04	1	1.0	4	1	4	-1.50289017341041	1	China	CH	CH		35	105	CH	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961479	20161101	201611	2016	2016.8247	CHN	CHINESE	CHN								AFG	AFGHAN	AFG								1	040	040	04	1	1.0	4	1	4	-1.50289017341041	1	China	CH	CH		35	105	CH	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961480	20161101	201611	2016	2016.8247	CHN	CHINA	CHN								AFG	AFGHANISTAN	AFG								1	046	046	04	1	7.0	2	1	2	-1.50289017341041	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961481	20161101	201611	2016	2016.8247	CHN	CHINESE	CHN								AFG	AFGHAN	AFG								1	046	046	04	1	7.0	4	1	4	-1.50289017341041	1	China	CH	CH		35	105	CH	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961482	20161101	201611	2016	2016.8247	CHN	CHINA	CHN								BUS	COMPANIES						BUS			1	120	120	12	3	-4.0	6	1	6	-1.80878552971576	4	Xiali, Henan, China	CH	CH09	13111	33.015	112.783	6001777	4	Xiali, Henan, China	CH	CH09	13111	33.015	112.783	6001777	4	Xiali, Henan, China	CH	CH09	13111	33.015	112.783	6001777	20171101134500	http://autonews.gasgoo.com/china_news/70011172.html
702961483	20161101	201611	2016	2016.8247	CHN	CHINESE	CHN								PAK	PAKISTANI	PAK								1	040	040	04	1	1.0	4	1	4	-1.50289017341041	1	China	CH	CH		35	105	CH	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961484	20161101	201611	2016	2016.8247	CHN	CHINA	CHN								PAKGOV	PAKISTAN	PAK					GOV			1	040	040	04	1	1.0	2	1	2	-1.50289017341041	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961485	20161101	201611	2016	2016.8247	CHN	CHINESE	CHN								PAKGOV	PAKISTANI	PAK					GOV			1	040	040	04	1	1.0	4	1	4	-1.50289017341041	1	China	CH	CH		35	105	CH	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961486	20161101	201611	2016	2016.8247	CHN	CHINA	CHN								PAKGOV	PAKISTAN	PAK					GOV			1	046	046	04	1	7.0	2	1	2	-1.50289017341041	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961487	20161101	201611	2016	2016.8247	CHN	CHINESE	CHN								PAKGOV	PAKISTANI	PAK					GOV			1	046	046	04	1	7.0	4	1	4	-1.50289017341041	1	China	CH	CH		35	105	CH	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961488	20161101	201611	2016	2016.8247	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-1.50289017341041	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961489	20161101	201611	2016	2016.8247	CHN	CHINESE	CHN								USA	AMERICAN	USA								1	040	040	04	1	1.0	4	1	4	-1.50289017341041	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961490	20161101	201611	2016	2016.8247	CHN	CHINESE	CHN								USA	AMERICAN	USA								1	040	040	04	1	1.0	4	1	4	-1.50289017341041	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961491	20161101	201611	2016	2016.8247	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	-1.50289017341041	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961492	20161101	201611	2016	2016.8247	CHN	CHINESE	CHN								USA	AMERICAN	USA								1	046	046	04	1	7.0	8	1	8	-1.50289017341041	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961493	20161101	201611	2016	2016.8247	CVL	TRAVELER						CVL			ARE	DUBAI	ARE								0	042	042	04	1	1.9	1	1	1	-5.1413881748072	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171101134500	http://www.dailymail.co.uk/news/article-5039159/Manafort-wearing-ankle-monitor-t-flee.html
702961494	20161101	201611	2016	2016.8247	CVL	TRAVELER						CVL			ARE	DUBAI	ARE								0	042	042	04	1	1.9	1	1	1	-5.1413881748072	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171101134500	http://www.dailymail.co.uk/news/article-5039159/Manafort-wearing-ankle-monitor-t-flee.html
702961495	20161101	201611	2016	2016.8247	CVL	TRAVELER						CVL			ARE	DUBAI	ARE								0	042	042	04	1	1.9	3	1	3	-5.1413881748072	1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	20171101134500	http://www.dailymail.co.uk/news/article-5039159/Manafort-wearing-ankle-monitor-t-flee.html
702961496	20161101	201611	2016	2016.8247	DEU	GERMAN	DEU								MOS	ISLAMIC				MOS					0	084	084	08	2	7.0	1	1	1	-7.07850707850708	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171101134500	https://www.washingtonpost.com/news/worldviews/wp/2017/11/01/harsh-measures-keep-is-fighters-from-returning-but-they-may-have-radicalized-them-in-the-first-place/
702961497	20161101	201611	2016	2016.8247	DEU	GERMAN	DEU								MOS	ISLAMIC				MOS					0	084	084	08	2	7.0	1	1	1	-7.07850707850708	1	Syria	SY	SY		35	38	SY	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171101134500	https://www.washingtonpost.com/news/worldviews/wp/2017/11/01/harsh-measures-keep-is-fighters-from-returning-but-they-may-have-radicalized-them-in-the-first-place/
702961498	20161101	201611	2016	2016.8247	GBR	BRITISH	GBR																		1	0874	087	08	2	10.0	5	1	5	-8.96809058157488	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20171101134500	https://gizmodo.com/?startTime=1509475080590
702961499	20161101	201611	2016	2016.8247	GBR	UNITED KINGDOM	GBR																		1	180	180	18	4	-9.0	4	1	4	-11.7460317460318	4	Snaresbrook, Redbridge, United Kingdom	UK	UKK8	40110	51.5899	0.014345	-2608055	0								4	Snaresbrook, Redbridge, United Kingdom	UK	UKK8	40110	51.5899	0.014345	-2608055	20171101134500	http://www.eastlondonadvertiser.co.uk:80/news/crime-court/jailed-newham-thugs-who-carried-out-acid-attack-on-two-men-in-docklands-1-5260669
702961500	20161101	201611	2016	2016.8247	GBR	UNITED KINGDOM	GBR								USA	WASHINGTON	USA								1	031	031	03	1	5.2	2	1	2	-0.30604437643458	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	20171101134500	http://www.spokesman.com/stories/2017/nov/01/smelter-plans-raise-concerns/
702961501	20161101	201611	2016	2016.8247	GBR	UNITED KINGDOM	GBR								USA	WASHINGTON	USA								1	031	031	03	1	5.2	2	1	2	-0.30604437643458	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	2	Idaho, United States	US	USID		44.2394	-114.51	ID	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	20171101134500	http://www.spokesman.com/stories/2017/nov/01/smelter-plans-raise-concerns/
702961502	20161101	201611	2016	2016.8247	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	031	031	03	1	5.2	2	1	2	-0.30604437643458	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171101134500	http://www.spokesman.com/stories/2017/nov/01/smelter-plans-raise-concerns/
702961503	20161101	201611	2016	2016.8247	GOV	GOVERNMENT						GOV													1	172	172	17	4	-5.0	4	1	4	-1.47783251231527	4	Jambusar, Gujarat, India	IN	IN09	17638	22.05	72.8	-2098199	0								4	Jambusar, Gujarat, India	IN	IN09	17638	22.05	72.8	-2098199	20171101134500	http://www.prokerala.com/news/articles/a784186.html
702961504	20161101	201611	2016	2016.8247	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	0831	083	08	2	5.0	1	1	1	0.88028169014085	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171101134500	http://www.birminghammail.co.uk/news/midlands-news/pound-rising-reason-13839871
702961505	20161101	201611	2016	2016.8247	MIL	SPECIAL FORCES						MIL			NGA	NIGERIA	NGA								0	036	036	03	1	4.0	2	1	2	-4.31472081218274	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171101134500	https://www.eveningtelegraph.co.uk/2017/11/01/our-girl-fans-hit-out-at-bbc-after-elvis-harte-is-killed-off/
702961506	20161101	201611	2016	2016.8247	MIL	SPECIAL FORCES						MIL			NGA	NIGERIA	NGA								0	060	060	06	2	6.0	2	1	2	-4.31472081218274	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171101134500	https://www.eveningtelegraph.co.uk/2017/11/01/our-girl-fans-hit-out-at-bbc-after-elvis-harte-is-killed-off/
702961507	20161101	201611	2016	2016.8247	OMN	OMAN	OMN								AFG	AFGHANISTAN	AFG								1	046	046	04	1	7.0	2	1	2	-1.50289017341041	1	Oman	MU	MU		21	57	MU	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961508	20161101	201611	2016	2016.8247	OMN	OMAN	OMN								AFG	AFGHANISTAN	AFG								1	046	046	04	1	7.0	6	1	6	-1.50289017341041	1	Oman	MU	MU		21	57	MU	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	Oman	MU	MU		21	57	MU	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961509	20161101	201611	2016	2016.8247	OMN	OMAN	OMN								AFG	AFGHANISTAN	AFG								1	046	046	04	1	7.0	2	1	2	-1.50289017341041	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961510	20161101	201611	2016	2016.8247	PAK	PAKISTANI	PAK								AFG	AFGHAN	AFG								1	040	040	04	1	1.0	4	1	4	-1.50289017341041	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961511	20161101	201611	2016	2016.8247	PAK	PAKISTANI	PAK								CHN	CHINESE	CHN								1	040	040	04	1	1.0	4	1	4	-1.50289017341041	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	1	China	CH	CH		35	105	CH	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961512	20161101	201611	2016	2016.8247	PAK	PAKISTANI	PAK								USA	AMERICAN	USA								1	040	040	04	1	1.0	4	1	4	-1.50289017341041	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961513	20161101	201611	2016	2016.8247	PAKGOV	PAKISTANI	PAK					GOV			AFG	AFGHAN	AFG								1	040	040	04	1	1.0	4	1	4	-1.50289017341041	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961514	20161101	201611	2016	2016.8247	PAKGOV	PAKISTAN	PAK					GOV			AFG	AFGHANISTAN	AFG								1	040	040	04	1	1.0	2	1	2	-1.50289017341041	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
702961515	20161101	201611	2016	2016.8247	PAKGOV	PAKISTANI	PAK					GOV			AFG	AFGHAN	AFG								1	046	046	04	1	7.0	4	1	4	-1.50289017341041	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171101134500	http://lobelog.com/omans-diplomatic-bridge-in-afghanistan/
