704570587	20171031	201710	2017	2017.8247											GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	2	1	2	0.9433962264151	0								4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	20171107081500	http://nairobinews.nation.co.ke/news/uhuru-gifts-sh3m-to-voter-born-without-arms-photos/
704570588	20171031	201710	2017	2017.8247											KEN	KENYA	KEN								1	043	043	04	1	2.8	4	1	4	0.9433962264151	0								4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	20171107081500	http://nairobinews.nation.co.ke/news/uhuru-gifts-sh3m-to-voter-born-without-arms-photos/
704570589	20171031	201710	2017	2017.8247											USA	AMERICAN	USA								1	0253	025	02	1	-0.3	4	1	4	-0.56497175141243	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107081500	http://www.scmp.com/news/china/policies-politics/article/2118753/chinas-human-rights-record-wont-be-trumps-agenda
704570590	20171031	201710	2017	2017.8247											USA	AMERICAN	USA								1	0253	025	02	1	-0.3	1	1	1	-0.56497175141243	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107081500	http://www.scmp.com/news/china/policies-politics/article/2118753/chinas-human-rights-record-wont-be-trumps-agenda
704570591	20171031	201710	2017	2017.8247	BUS	INDUSTRY						BUS			NAM	WINDHOEK	NAM								1	043	043	04	1	2.8	10	1	10	4.76190476190476	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Keetmanshoop, Karas, Namibia	WA	WA31	22269	-26.5833	18.1333	-2582924	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20171107081500	https://www.newera.com.na/2017/11/07/swakara-celebrates-110-years-in-splendid-style/
704570592	20171031	201710	2017	2017.8247	GOV	MAYOR						GOV													1	040	040	04	1	1.0	6	1	6	1.14942528735632	3	Nikiski, Alaska, United States	US	USAK	AK122	60.6903	-151.289	1416651	0								3	Nikiski, Alaska, United States	US	USAK	AK122	60.6903	-151.289	1416651	20171107081500	http://peninsulaclarion.com/news/local/2017-11-06/pierce-takes-helm-borough
704570593	20171031	201710	2017	2017.8247	GOV	PRESIDENT						GOV													1	042	042	04	1	1.9	2	1	2	0.9433962264151	4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	0								4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	20171107081500	http://nairobinews.nation.co.ke/news/uhuru-gifts-sh3m-to-voter-born-without-arms-photos/
704570594	20171031	201710	2017	2017.8247	GOV	PRESIDENT						GOV													1	084	084	08	2	7.0	6	1	6	0.9433962264151	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171107081500	http://nairobinews.nation.co.ke/news/uhuru-gifts-sh3m-to-voter-born-without-arms-photos/
704570595	20171031	201710	2017	2017.8247	GOV	PRESIDENT						GOV			KEN	KENYA	KEN								1	042	042	04	1	1.9	2	1	2	0.9433962264151	4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	20171107081500	http://nairobinews.nation.co.ke/news/uhuru-gifts-sh3m-to-voter-born-without-arms-photos/
704570596	20171031	201710	2017	2017.8247	GOV	PRESIDENT						GOV			KEN	KENYA	KEN								1	084	084	08	2	7.0	1	1	1	0.9433962264151	4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	20171107081500	http://nairobinews.nation.co.ke/news/uhuru-gifts-sh3m-to-voter-born-without-arms-photos/
704570597	20171031	201710	2017	2017.8247	GOV	PRESIDENT						GOV			KEN	KENYA	KEN								1	084	084	08	2	7.0	1	1	1	0.9433962264151	4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171107081500	http://nairobinews.nation.co.ke/news/uhuru-gifts-sh3m-to-voter-born-without-arms-photos/
704570598	20171031	201710	2017	2017.8247	GOV	MAYOR						GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	1.14942528735632	3	Nikiski, Alaska, United States	US	USAK	AK122	60.6903	-151.289	1416651	3	Nikiski, Alaska, United States	US	USAK	AK122	60.6903	-151.289	1416651	3	Nikiski, Alaska, United States	US	USAK	AK122	60.6903	-151.289	1416651	20171107081500	http://peninsulaclarion.com/news/local/2017-11-06/pierce-takes-helm-borough
704570599	20171031	201710	2017	2017.8247	GOV	ADMINISTRATION						GOV			USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	2	1	2	1.14942528735632	3	Kenai Peninsula Borough, Alaska, United States	US	USAK	AK122	60.4167	-151.251	1419972	3	Kenai Peninsula Borough, Alaska, United States	US	USAK		60.4167	-151.251	1419972	3	Kenai Peninsula Borough, Alaska, United States	US	USAK		60.4167	-151.251	1419972	20171107081500	http://peninsulaclarion.com/news/local/2017-11-06/pierce-takes-helm-borough
704570600	20171031	201710	2017	2017.8247	IRQ	IRAQI	IRQ								IRQGOV	BAGHDAD	IRQ					GOV			0	036	036	03	1	4.0	6	1	6	-4.59770114942529	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171107081500	https://www.today.ng/news/world/15545/erdogan-warns-sanctions-kurds-independence-bid
704570601	20171031	201710	2017	2017.8247	IRQ	IRAQI	IRQ								LEG	PARLIAMENT						LEG			0	110	110	11	3	-2.0	10	1	10	-4.59770114942529	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171107081500	https://www.today.ng/news/world/15545/erdogan-warns-sanctions-kurds-independence-bid
704570602	20171031	201710	2017	2017.8247	KEN	KENYA	KEN																		1	042	042	04	1	1.9	4	1	4	0.9433962264151	4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	0								4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	20171107081500	http://nairobinews.nation.co.ke/news/uhuru-gifts-sh3m-to-voter-born-without-arms-photos/
704570603	20171031	201710	2017	2017.8247	KEN	KENYA	KEN								GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	2	1	2	0.9433962264151	4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	20171107081500	http://nairobinews.nation.co.ke/news/uhuru-gifts-sh3m-to-voter-born-without-arms-photos/
704570604	20171031	201710	2017	2017.8247	LAB	EMPLOYEE						LAB			USA	AUSTIN	USA								1	050	050	05	1	3.5	2	1	2	-0.88148873653281	3	Travis County, Texas, United States	US	USTX	TX453	30.3335	-97.8003	1384012	3	Travis County, Texas, United States	US	USTX		30.3335	-97.8003	1384012	3	Travis County, Texas, United States	US	USTX		30.3335	-97.8003	1384012	20171107081500	https://www.austinmonitor.com/stories/2017/11/city-ems-labor-negotiations-likely-to-continue/
704570605	20171031	201710	2017	2017.8247	NAM	WINDHOEK	NAM								BUS	INDUSTRY						BUS			1	042	042	04	1	1.9	10	1	10	4.76190476190476	4	Keetmanshoop, Karas, Namibia	WA	WA31	22269	-26.5833	18.1333	-2582924	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20171107081500	https://www.newera.com.na/2017/11/07/swakara-celebrates-110-years-in-splendid-style/
704570606	20171031	201710	2017	2017.8247	NAM	WINDHOEK	NAM								DNK	DENMARK	DNK								1	017	017	01	1	0.0	2	1	2	4.76190476190476	4	Swakopmund, Erongo, Namibia	WA	WA29	22258	-22.6833	14.5333	-2586743	4	Swakopmund, Erongo, Namibia	WA	WA29	22258	-22.6833	14.5333	-2586743	4	Swakopmund, Erongo, Namibia	WA	WA29	22258	-22.6833	14.5333	-2586743	20171107081500	https://www.newera.com.na/2017/11/07/swakara-celebrates-110-years-in-splendid-style/
704570607	20171031	201710	2017	2017.8247	NAM	WINDHOEK	NAM								LEG	REPRESENTATIVES						LEG			1	017	017	01	1	0.0	8	1	8	4.76190476190476	4	Swakopmund, Erongo, Namibia	WA	WA29	22258	-22.6833	14.5333	-2586743	4	Swakopmund, Erongo, Namibia	WA	WA29	22258	-22.6833	14.5333	-2586743	4	Swakopmund, Erongo, Namibia	WA	WA29	22258	-22.6833	14.5333	-2586743	20171107081500	https://www.newera.com.na/2017/11/07/swakara-celebrates-110-years-in-splendid-style/
704570608	20171031	201710	2017	2017.8247	PSEREB	HAMAS	PSE					REB			ISR	ISRAEL	ISR								1	173	173	17	4	-5.0	1	1	1	-0.706713780918729	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171107081500	https://www.upi.com/Netanyahu-suggests-swap-of-Palestinians-bodies-for-Israeli-captives/4731509981599/
704570609	20171031	201710	2017	2017.8247	RUS	RUSSIA	RUS								TUR	TURKISH	TUR								1	040	040	04	1	1.0	4	1	4	0.51107325383305	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	20171107081500	http://www.tert.am/en/news/2017/11/07/safrastyan/2532234
704570610	20171031	201710	2017	2017.8247	RUS	RUSSIA	RUS								TURGOV	TURKISH	TUR					GOV			1	040	040	04	1	1.0	6	1	6	0.51107325383305	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	20171107081500	http://www.tert.am/en/news/2017/11/07/safrastyan/2532234
704570611	20171031	201710	2017	2017.8247	RUSGOV	VLADIMIR PUTIN	RUS					GOV			TUR	TURKISH	TUR								1	046	046	04	1	7.0	2	1	2	0.51107325383305	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171107081500	http://www.tert.am/en/news/2017/11/07/safrastyan/2532234
704570612	20171031	201710	2017	2017.8247	RUSGOV	VLADIMIR PUTIN	RUS					GOV			TURGOV	TURKISH	TUR					GOV			1	046	046	04	1	7.0	6	1	6	0.51107325383305	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171107081500	http://www.tert.am/en/news/2017/11/07/safrastyan/2532234
704570613	20171031	201710	2017	2017.8247	TUR	TURKISH	TUR								RUS	RUSSIA	RUS								1	040	040	04	1	1.0	4	1	4	0.51107325383305	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	20171107081500	http://www.tert.am/en/news/2017/11/07/safrastyan/2532234
704570614	20171031	201710	2017	2017.8247	TURGOV	TURKISH	TUR					GOV			RUS	RUSSIA	RUS								1	040	040	04	1	1.0	6	1	6	0.51107325383305	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	20171107081500	http://www.tert.am/en/news/2017/11/07/safrastyan/2532234
704570615	20171031	201710	2017	2017.8247	TURGOV	TURKISH	TUR					GOV			RUSGOV	VLADIMIR PUTIN	RUS					GOV			1	046	046	04	1	7.0	6	1	6	0.51107325383305	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171107081500	http://www.tert.am/en/news/2017/11/07/safrastyan/2532234
704570616	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								GOV	MAYOR						GOV			1	040	040	04	1	1.0	2	1	2	1.14942528735632	3	Kenai Peninsula Borough, Alaska, United States	US	USAK	AK122	60.4167	-151.251	1419972	3	Kenai Peninsula Borough, Alaska, United States	US	USAK		60.4167	-151.251	1419972	3	Kenai Peninsula Borough, Alaska, United States	US	USAK		60.4167	-151.251	1419972	20171107081500	http://peninsulaclarion.com/news/local/2017-11-06/pierce-takes-helm-borough
704570617	20171031	201710	2017	2017.8247	USA	AUSTIN	USA								LAB	EMPLOYEE						LAB			1	012	012	01	1	-0.4	2	1	2	-0.88148873653281	3	Travis County, Texas, United States	US	USTX	TX453	30.3335	-97.8003	1384012	3	Travis County, Texas, United States	US	USTX		30.3335	-97.8003	1384012	3	Travis County, Texas, United States	US	USTX		30.3335	-97.8003	1384012	20171107081500	https://www.austinmonitor.com/stories/2017/11/city-ems-labor-negotiations-likely-to-continue/
704570618	20171031	201710	2017	2017.8247	USA	AUSTIN	USA								LAB	EMPLOYEE						LAB			1	046	046	04	1	7.0	2	1	2	-0.88148873653281	3	Travis County, Texas, United States	US	USTX	TX453	30.3335	-97.8003	1384012	3	Travis County, Texas, United States	US	USTX		30.3335	-97.8003	1384012	3	Travis County, Texas, United States	US	USTX		30.3335	-97.8003	1384012	20171107081500	https://www.austinmonitor.com/stories/2017/11/city-ems-labor-negotiations-likely-to-continue/
704570619	20171031	201710	2017	2017.8247	USA	AUSTIN	USA								LAB	EMPLOYEE						LAB			1	050	050	05	1	3.5	2	1	2	-0.88148873653281	3	City Of Austin, Texas, United States	US	USTX	TX453	30.3024	-97.7619	2409761	3	City Of Austin, Texas, United States	US	USTX		30.3024	-97.7619	2409761	3	City Of Austin, Texas, United States	US	USTX		30.3024	-97.7619	2409761	20171107081500	https://www.austinmonitor.com/stories/2017/11/city-ems-labor-negotiations-likely-to-continue/
