704351826	20161106	201611	2016	2016.8384	GOV	GOVERNMENT						GOV			TWN	TAIWAN	TWN								1	051	051	05	1	3.4	7	1	7	5.05415162454874	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20171106153000	http://focustaiwan.tw/news/aipl/201711060027.aspx
704351827	20161106	201611	2016	2016.8384	IGOUNO	THE SECURITY COUNCIL		UNO				IGO			IRN	IRAN	IRN								0	120	120	12	3	-4.0	10	1	10	-2.27445034116755	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171106153000	http://www.themedialine.org/top-stories/iran-fulfilling-letter-spirit-nuclear-deal/
704351828	20161106	201611	2016	2016.8384	IND	KOLKATA	IND								BUSLAB	BANK						BUS	LAB		1	0874	087	08	2	10.0	5	1	5	-3.56321839080459	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171106153000	http://english.manoramaonline.com/in-depth/demonetization-india-anniversary/2017/11/06/how-banks-weathered-demonetization.html
704351829	20161106	201611	2016	2016.8384	IRN	IRAN	IRN								GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	-4.86577181208054	4	Hampstead, Camden, United Kingdom	UK	UKC4	40110	51.55	-0.183333	-2598069	4	Hampstead, Camden, United Kingdom	UK	UKC4	40110	51.55	-0.183333	-2598069	4	Hampstead, Camden, United Kingdom	UK	UKC4	40110	51.55	-0.183333	-2598069	20171106153000	http://www.dailymail.co.uk/news/article-5054801/Boris-Johnson-gaffe-Nazanin-Zaghari-Ratcliffe.html
704351830	20161106	201611	2016	2016.8384	IRN	IRAN	IRN								GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	-4.86577181208054	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Hampstead, Camden, United Kingdom	UK	UKC4	40110	51.55	-0.183333	-2598069	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171106153000	http://www.dailymail.co.uk/news/article-5054801/Boris-Johnson-gaffe-Nazanin-Zaghari-Ratcliffe.html
704351831	20161106	201611	2016	2016.8384	IRN	IRAN	IRN								GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	4	1	4	-4.86577181208054	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171106153000	http://www.dailymail.co.uk/news/article-5054801/Boris-Johnson-gaffe-Nazanin-Zaghari-Ratcliffe.html
704351832	20161106	201611	2016	2016.8384	MED	JOURNALIST						MED			PAN	PANAMA	PAN								1	084	084	08	2	7.0	5	1	5	-1.29533678756477	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20171106153000	http://galacticconnection.com/paradise-papers-over-500-people-entities-in-belgium-mentioned-in-leaked-docs/
704351833	20161106	201611	2016	2016.8384	MNCUSAMED	GOOGLE	USA					MNC	MED												1	020	020	02	1	3.0	10	1	10	-4.92866407263294	5	East Java, Jawa Timur, Indonesia	ID	ID08	18585	-7.7394	112.51	-2679925	0								5	East Java, Jawa Timur, Indonesia	ID	ID08	18585	-7.7394	112.51	-2679925	20171106153000	https://www.forbes.com/sites/thomasbrewster/2017/11/06/google-whatsapp-fake-problem-is-big/
704351834	20171007	201710	2017	2017.7589											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	3	1	3	3.09859154929578	0								5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	20171106153000	http://www.meltontimes.co.uk/whats-on/mep-joins-fight-to-retain-protected-geographical-status-of-melton-pork-pies-and-stilton-after-brexit-1-8231138
704351835	20171007	201710	2017	2017.7589											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	3	1	3	3.09859154929578	0								5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	20171106153000	http://www.meltontimes.co.uk/whats-on/mep-joins-fight-to-retain-protected-geographical-status-of-melton-pork-pies-and-stilton-after-brexit-1-8231138
704351836	20171007	201710	2017	2017.7589											GOV	FIREFIGHTER						GOV			1	193	193	19	4	-10.0	10	1	10	3.24483775811209	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171106153000	http://www.positivelynaperville.com/2017/11/06/exchange-happenings-firefighter-year-2/79740
704351837	20171007	201710	2017	2017.7589	CAN	VANCOUVER	CAN								CANGOV	CANADA	CAN					GOV			1	031	031	03	1	5.2	4	1	4	-4.21686746987952	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171106153000	http://vancouversun.com/news/local-news/daily-poll-is-opposition-to-marpole-homeless-shelter-just-nimbyism
704351838	20171007	201710	2017	2017.7589	CANGOV	VANCOUVER	CAN					GOV													1	031	031	03	1	5.2	3	1	3	-4.21686746987952	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171106153000	http://vancouversun.com/news/local-news/daily-poll-is-opposition-to-marpole-homeless-shelter-just-nimbyism
704351839	20171007	201710	2017	2017.7589	GBR	UNITED KINGDOM	GBR																		0	043	043	04	1	2.8	3	1	3	3.09859154929578	5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	0								5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	20171106153000	http://www.meltontimes.co.uk/whats-on/mep-joins-fight-to-retain-protected-geographical-status-of-melton-pork-pies-and-stilton-after-brexit-1-8231138
704351840	20171007	201710	2017	2017.7589	GBR	UNITED KINGDOM	GBR																		0	043	043	04	1	2.8	3	1	3	3.09859154929578	5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	0								4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	20171106153000	http://www.meltontimes.co.uk/whats-on/mep-joins-fight-to-retain-protected-geographical-status-of-melton-pork-pies-and-stilton-after-brexit-1-8231138
704351841	20171007	201710	2017	2017.7589	GOV	FIREFIGHTER						GOV													1	193	193	19	4	-10.0	10	1	10	3.24483775811209	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171106153000	http://www.positivelynaperville.com/2017/11/06/exchange-happenings-firefighter-year-2/79740
704351842	20171007	201710	2017	2017.7589	NGA	NIGERIA	NGA																		1	0841	084	08	2	7.0	9	3	9	-3.38309312682783	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	0								4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171106153000	http://www.wacotrib.com/news/ap_nation/headlines/britons-kidnapped-in-nigeria-are-freed-is-killed/article_f5ce5ce1-2b36-5048-b180-b57402947db3.html
704351843	20171007	201710	2017	2017.7589	NGA	NIGERIA	NGA								GBR	BRITISH	GBR								1	0841	084	08	2	7.0	6	3	6	-3.38309312682783	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171106153000	http://www.wacotrib.com/news/ap_nation/headlines/britons-kidnapped-in-nigeria-are-freed-is-killed/article_f5ce5ce1-2b36-5048-b180-b57402947db3.html
704351844	20171007	201710	2017	2017.7589	NGA	NIGERIA	NGA								GBR	BRITISH	GBR								1	181	181	18	4	-9.0	9	3	9	-3.38309312682783	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171106153000	http://www.wacotrib.com/news/ap_nation/headlines/britons-kidnapped-in-nigeria-are-freed-is-killed/article_f5ce5ce1-2b36-5048-b180-b57402947db3.html
704351845	20171007	201710	2017	2017.7589	NGA	NIGERIA	NGA								GBR	BRITISH	GBR								1	190	190	19	4	-10.0	15	3	15	-3.38309312682783	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171106153000	http://www.wacotrib.com/news/ap_nation/headlines/britons-kidnapped-in-nigeria-are-freed-is-killed/article_f5ce5ce1-2b36-5048-b180-b57402947db3.html
704351846	20171007	201710	2017	2017.7589	TUR	TURKEY	TUR								RUS	RUSSIA	RUS								1	010	010	01	1	0.0	1	1	1	-1.68634064080944	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	China	CH	CH		35	105	CH	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106153000	https://themoscowtimes.com/news/turkey-might-not-buy-russian-s-400-missle-system-after-all-says-retired-general-59489
704351847	20171007	201710	2017	2017.7589	TUR	TURKEY	TUR								RUS	RUSSIA	RUS								1	010	010	01	1	0.0	2	1	2	-1.68634064080944	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171106153000	https://themoscowtimes.com/news/turkey-might-not-buy-russian-s-400-missle-system-after-all-says-retired-general-59489
704351848	20171007	201710	2017	2017.7589	TUR	TURKEY	TUR								RUS	RUSSIA	RUS								1	010	010	01	1	0.0	1	1	1	-1.68634064080944	1	China	CH	CH		35	105	CH	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	1	China	CH	CH		35	105	CH	20171106153000	https://themoscowtimes.com/news/turkey-might-not-buy-russian-s-400-missle-system-after-all-says-retired-general-59489
704351849	20171030	201710	2017	2017.8219	BUS	EMPLOYER						BUS			GOV	FOREIGN SECRETARY						GOV			1	120	120	12	3	-4.0	4	1	4	-7.27272727272727	1	United Kingdom	UK	UK		54	-4	UK	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	United Kingdom	UK	UK		54	-4	UK	20171106153000	https://www.thetimes.co.uk/edition/news/boris-johnson-gaffe-risks-five-more-years-in-iran-jail-for-british-mother-mgbt80xj9
704351850	20171030	201710	2017	2017.8219	GOV	PRIME MINISTER						GOV			PHL	PHILIPPINE	PHL								1	042	042	04	1	1.9	5	1	5	1.52990264255911	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106153000	http://www.insightsonindia.com/2017/11/06/insights-editorial-beyond-big-game-hunting-quadrilateral-meeting/
704351851	20171030	201710	2017	2017.8219	GOV	PRIME MINISTER						GOV			PHL	PHILIPPINE	PHL								1	042	042	04	1	1.9	5	1	5	1.52990264255911	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171106153000	http://www.insightsonindia.com/2017/11/06/insights-editorial-beyond-big-game-hunting-quadrilateral-meeting/
704351852	20171030	201710	2017	2017.8219	GOV	PRIME MINISTER						GOV			PHL	PHILIPPINE	PHL								1	046	046	04	1	7.0	5	1	5	1.52990264255911	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106153000	http://www.insightsonindia.com/2017/11/06/insights-editorial-beyond-big-game-hunting-quadrilateral-meeting/
704351853	20171030	201710	2017	2017.8219	KORSPY	SOUTH KOREA	KOR					SPY			PRK	NORTH KOREA	PRK								0	010	010	01	1	0.0	4	1	4	-4.30733410942957	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106153000	https://www.reuters.com/article/us-trump-asia-southkorea/trumps-seoul-visit-to-put-him-at-heart-of-north-korea-nuclear-standoff-idUSKBN1D61YG
704351854	20171030	201710	2017	2017.8219	KORSPY	SOUTH KOREA	KOR					SPY			PRK	NORTH KOREA	PRK								0	010	010	01	1	0.0	16	1	16	-4.30733410942957	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171106153000	https://www.reuters.com/article/us-trump-asia-southkorea/trumps-seoul-visit-to-put-him-at-heart-of-north-korea-nuclear-standoff-idUSKBN1D61YG
704351855	20171030	201710	2017	2017.8219	PHL	PHILIPPINE	PHL								GOV	PRIME MINISTER						GOV			1	043	043	04	1	2.8	10	1	10	1.52990264255911	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171106153000	http://www.insightsonindia.com/2017/11/06/insights-editorial-beyond-big-game-hunting-quadrilateral-meeting/
704351856	20171030	201710	2017	2017.8219	PHL	PHILIPPINE	PHL								GOV	PRIME MINISTER						GOV			1	046	046	04	1	7.0	5	1	5	1.52990264255911	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106153000	http://www.insightsonindia.com/2017/11/06/insights-editorial-beyond-big-game-hunting-quadrilateral-meeting/
704351857	20171030	201710	2017	2017.8219	PHL	PHILIPPINE	PHL								IDN	INDONESIA	IDN								0	173	173	17	4	-5.0	1	1	1	-4.44444444444445	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171106153000	http://www.aljazeera.com/news/2017/11/marawi-fighting-continues-pro-isil-group-chose-emir-171106120102320.html
704351858	20171030	201710	2017	2017.8219	SAUGOV	ABDULLAH	SAU					GOV													1	172	172	17	4	-5.0	40	1	20	-0.752823086574661	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171106153000	http://www.tolonews.com/science-technology/nug-leaders-overturn-whatsapp-and-telegram-ban
704351859	20171105	201711	2017	2017.8356	AFGINSTALMED	TALIBAN	AFG	TAL				INS	MED		COP	SECURITY FORCE						COP			1	130	130	13	3	-4.4	10	1	10	-10.2222222222222	5	Fariab, Faryab, Afghanistan	AF	AF07	3518	36.25	64.8333	-3375130	5	Fariab, Faryab, Afghanistan	AF	AF07	3518	36.25	64.8333	-3375130	5	Fariab, Faryab, Afghanistan	AF	AF07	3518	36.25	64.8333	-3375130	20171106153000	Voice of Jihad website in Pashto/BBC Monitoring/(c) BBC
704351860	20171105	201711	2017	2017.8356	CHNGOV	LI KEQIANG	CHN					GOV			PHL	PHILIPPINE	PHL								1	036	036	03	1	4.0	8	1	8	1.09748224661071	1	China	CH	CH		35	105	CH	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171106153000	http://sl.chineseembassy.org/eng/./fyrth/t1507940.htm
704351861	20171105	201711	2017	2017.8356	CRM	GANG						CRM			EDU	SCHOOL						EDU			1	171	171	17	4	-9.2	10	1	10	-4.20168067226891	0								0								0								20171106153000	http://www.dailyecho.co.uk/news/15643310.Safe_and_documents_stolen_from_Hampshire_school/
704351862	20171105	201711	2017	2017.8356	GOV	FOREIGN MINIST						GOV			CHNGOV	LI KEQIANG	CHN					GOV			1	036	036	03	1	4.0	8	1	8	1.09748224661071	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171106153000	http://sl.chineseembassy.org/eng/./fyrth/t1507940.htm
704351863	20171105	201711	2017	2017.8356	GOV	FOREIGN MINIST						GOV			CHNGOV	LI KEQIANG	CHN					GOV			1	084	084	08	2	7.0	7	1	7	1.09748224661071	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171106153000	http://sl.chineseembassy.org/eng/./fyrth/t1507940.htm
704351864	20171105	201711	2017	2017.8356	GOV	FOREIGN MINIST						GOV			CHNGOV	LI KEQIANG	CHN					GOV			1	084	084	08	2	7.0	1	1	1	1.09748224661071	1	India	IN	IN		20	77	IN	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171106153000	http://sl.chineseembassy.org/eng/./fyrth/t1507940.htm
704351865	20171105	201711	2017	2017.8356	USA	TEXAS	USA								USAREL	TEXAS	USA								1	190	190	19	4	-10.0	1	1	1	-6	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106153000	http://www.zerohedge.com/news/2017-11-06/trump-texas-massacre-mental-health-problem-not-guns-situation
704351866	20171105	201711	2017	2017.8356	USA	TEXAS	USA								USAREL	TEXAS	USA								1	190	190	19	4	-10.0	1	1	1	-6	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106153000	http://www.zerohedge.com/news/2017-11-06/trump-texas-massacre-mental-health-problem-not-guns-situation
704351867	20171106	201711	2017	2017.8384											AFG	HERAT	AFG								1	051	051	05	1	3.4	20	1	10	2.31788079470199	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171106153000	http://www.tolonews.com/index.php/afghanistan/hand-written-quran-goes-display-herat
704351868	20171106	201711	2017	2017.8384											AFR	AFRICA	AFR								1	040	040	04	1	1.0	6	1	6	3.07692307692308	0								4	Madiba, North-West, South Africa	SF	SF10	77348	-26.0102	25.5354	-1255435	4	Madiba, North-West, South Africa	SF	SF10	77348	-26.0102	25.5354	-1255435	20171106153000	https://www.iol.co.za/travel/all-you-need-to-know-about-mandela-presidential-centre-11879794
704351869	20171106	201711	2017	2017.8384											AGO	LUANDA	AGO								1	046	046	04	1	7.0	5	1	5	3.125	0								4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	20171106153000	http://www.angop.ao/angola/en_us/noticias/saude/2017/10/45/Routine-vaccination-campaign-kicks-off-Tuesday-Luanda,e6eb16c6-70bb-4ded-8328-0a5a5a7a7ba7.html
704351870	20171106	201711	2017	2017.8384											ALB	ALBANIAN	ALB								1	036	036	03	1	4.0	10	1	10	-3.13588850174216	0								4	Elbasan, Qarku Elbasan, Albania	AL	AL43	3849	41.1125	20.0822	-104633	4	Elbasan, Qarku Elbasan, Albania	AL	AL43	3849	41.1125	20.0822	-104633	20171106153000	http://www.albaniannews.com/index.php?idm=16482&mod=2
704351871	20171106	201711	2017	2017.8384											ARE	DUBAI	ARE								1	112	112	11	3	-2.0	10	1	10	-7.20461095100864	0								4	Hor Al Anz, Dubayy, United Arab Emirates	AE	AE03	28575	25.2774	55.3368	11374917	4	Al Quoz, Dubayy, United Arab Emirates	AE	AE03	28575	25.1689	55.2535	384107	20171106153000	http://gulfnews.com/news/uae/courts/jobless-trio-burgled-a-supermarket-1.2119830
704351872	20171106	201711	2017	2017.8384											ARG	ARGENTINA	ARG								1	042	042	04	1	1.9	6	1	6	-2.94117647058823	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20171106153000	http://www.portsmouth-dailytimes.com/opinion/21041/did-hitler-escape-and-move-to-colombia
704351873	20171106	201711	2017	2017.8384											AUT	AUSTRIAN	AUT								1	071	071	07	2	7.4	10	1	10	-0.95693779904306	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20171106153000	https://www.eurekalert.org/pub_releases/2017-11/uoi-rdd110617.php
704351874	20171106	201711	2017	2017.8384											BUS	ENTREPRENEUR						BUS			0	020	020	02	1	3.0	10	1	10	0.89147286821705	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20171106153000	https://www.forbes.com/sites/peterhigh/2017/11/06/why-montreal-has-emerged-as-an-artificial-intelligence-powerhouse/
704351875	20171106	201711	2017	2017.8384											BUS	COMPANY						BUS			1	031	031	03	1	5.2	10	1	10	2.50391236306729	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106153000	http://www.kcentv.com/news/investigations/coryell-county-tire-investigation-when-are-they-getting-cleaned-up/489413500
