705620472	20171011	201710	2017	2017.7699	BUS	AIRLINE						BUS			USA	UNITED STATES	USA								0	046	046	04	1	7.0	4	1	4	2.86298568507157	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171110090000	https://www.traveldailynews.com/post/united-airlines-adds-second-regional-president-to-leadership-bench-deepening-commitment-in-california
705620473	20171011	201710	2017	2017.7699	GOV	MINIST						GOV			MED	MEDIA						MED			0	060	060	06	2	6.0	2	1	2	-11.8483412322275	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	1	Zimbabwe	ZI	ZI		-19	29	ZI	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171110090000	https://www.iol.co.za/news/africa/us-woman-accused-of-insulting-mugabe-freed-on-bail-11947100
705620474	20171011	201710	2017	2017.7699	GOV	MINIST						GOV			MED	MEDIA						MED			0	060	060	06	2	6.0	8	1	8	-11.8483412322275	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171110090000	https://www.iol.co.za/news/africa/us-woman-accused-of-insulting-mugabe-freed-on-bail-11947100
705620475	20171011	201710	2017	2017.7699	GOV	MINIST						GOV			MED	MEDIA						MED			0	090	090	09	2	-2.0	2	1	2	-11.8483412322275	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171110090000	https://www.iol.co.za/news/africa/us-woman-accused-of-insulting-mugabe-freed-on-bail-11947100
705620476	20171011	201710	2017	2017.7699	GOV	MINIST						GOV			MED	MEDIA						MED			0	090	090	09	2	-2.0	8	1	8	-11.8483412322275	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171110090000	https://www.iol.co.za/news/africa/us-woman-accused-of-insulting-mugabe-freed-on-bail-11947100
705620477	20171011	201710	2017	2017.7699	GOV	MINIST						GOV			OPP	ACTIVIST						OPP			0	060	060	06	2	6.0	5	1	5	-12.2340425531915	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171110090000	https://www.1065thearch.com/2017/11/10/us-woman-accused-in-zimbabwe-is-set-to-be-freed-on-bail/
705620478	20171011	201710	2017	2017.7699	GOV	MINIST						GOV			OPP	ACTIVIST						OPP			0	111	111	11	3	-2.0	5	1	5	-12.2340425531915	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171110090000	https://www.1065thearch.com/2017/11/10/us-woman-accused-in-zimbabwe-is-set-to-be-freed-on-bail/
705620479	20171011	201710	2017	2017.7699	GOV	MINIST						GOV			OPP	ACTIVIST						OPP			0	173	173	17	4	-5.0	5	1	5	-12.2340425531915	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171110090000	https://www.1065thearch.com/2017/11/10/us-woman-accused-in-zimbabwe-is-set-to-be-freed-on-bail/
705620480	20171011	201710	2017	2017.7699	JUD	DEFENSE LAWYER						JUD													0	110	110	11	3	-2.0	6	1	6	-6.98576972833118	3	Central New Mexico Correctional Facility, New Mexico, United States	US	USNM	NM061	34.7706	-106.75	928997	0								3	Central New Mexico Correctional Facility, New Mexico, United States	US	USNM		34.7706	-106.75	928997	20171110090000	http://www.santafenewmexican.com/news/local_news/immunity-ruling-clouds-timeline-in-prison-workers-sex-harassment-case/article_a6c199e3-daf8-503c-b9e6-428b0449d768.html
705620481	20171011	201710	2017	2017.7699	OPP	DETAINEE						OPP													0	120	120	12	3	-4.0	20	2	20	-4.80411342619239	4	Naypyitaw, Mandalay, Myanmar	BM	BM08	41807	19.745	96.1297	9272014	0								4	Naypyitaw, Mandalay, Myanmar	BM	BM08	41807	19.745	96.1297	9272014	20171110090000	http://www.newsadvance.com/news/world/wire/myanmar-sentences-reporters-to-jail-for-flying-drone/article_0ec37137-e607-5442-8057-8fea4b606934.html
705620482	20171011	201710	2017	2017.7699	USA	UNITED STATES	USA								BUS	AIRLINE						BUS			0	046	046	04	1	7.0	4	1	4	2.86298568507157	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171110090000	https://www.traveldailynews.com/post/united-airlines-adds-second-regional-president-to-leadership-bench-deepening-commitment-in-california
705620483	20171011	201710	2017	2017.7699	USA	UNITED STATES	USA								JUD	DEFENSE LAWYER						JUD			0	110	110	11	3	-2.0	4	1	4	-6.98576972833118	3	Glorieta, New Mexico, United States	US	USNM	NM049	35.5831	-105.77	918193	3	Glorieta, New Mexico, United States	US	USNM	NM049	35.5831	-105.77	918193	3	Central New Mexico Correctional Facility, New Mexico, United States	US	USNM		34.7706	-106.75	928997	20171110090000	http://www.santafenewmexican.com/news/local_news/immunity-ruling-clouds-timeline-in-prison-workers-sex-harassment-case/article_a6c199e3-daf8-503c-b9e6-428b0449d768.html
705620484	20171011	201710	2017	2017.7699	USA	UNITED STATES	USA								UAF	VIOLENT GROUP						UAF			0	010	010	01	1	0.0	2	1	2	-3.59281437125748	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171110090000	https://www.samaa.tv/technology/2017/11/twitter-suspends-blue-check-mark/
705620485	20171103	201711	2017	2017.8301											USA	UNITED STATES	USA								1	042	042	04	1	1.9	6	1	6	1.51187904967603	0								3	Town Of La Plata, Maryland, United States	US	USMD		38.5351	-76.9692	2391260	3	Town Of La Plata, Maryland, United States	US	USMD		38.5351	-76.9692	2391260	20171110090000	http://www.somdnews.com/independent/opinion/editorials/it-means-more-than-a-parade-to-this-community/article_306e6c8d-b06f-5de8-aa85-294be0a0a750.html
705620486	20171103	201711	2017	2017.8301	AFR	AFRICA	AFR								LEG	PARLIAMENT						LEG			0	100	100	10	3	-5.0	2	1	2	0.20833333333333	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20171110090000	http://www.capetalk.co.za/articles/280111/political-desk-anc-nec-to-meet-in-the-background-of-pending-court-cases
705620487	20171103	201711	2017	2017.8301	AFR	AFRICA	AFR								LEG	PARLIAMENT						LEG			0	100	100	10	3	-5.0	2	1	2	0.20833333333333	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20171110090000	http://www.capetalk.co.za/articles/280111/political-desk-anc-nec-to-meet-in-the-background-of-pending-court-cases
705620488	20171103	201711	2017	2017.8301	CANGOV	CANADA	CAN					GOV			GOV	MINIST						GOV			1	084	084	08	2	7.0	1	1	1	2.17391304347826	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	1	Canada	CA	CA		60	-96	CA	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20171110090000	http://www.business-standard.com/article/news-ani/three-canadian-ministers-to-visit-india-117111000471_1.html
705620489	20171103	201711	2017	2017.8301	CANGOV	CANADA	CAN					GOV			GOV	MINIST						GOV			1	084	084	08	2	7.0	4	1	4	2.17391304347826	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110090000	http://www.business-standard.com/article/news-ani/three-canadian-ministers-to-visit-india-117111000471_1.html
705620490	20171103	201711	2017	2017.8301	ESPJUD	MADRID	ESP					JUD			ESP	SPAIN	ESP								0	173	173	17	4	-5.0	2	1	2	-7.01219512195122	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171110090000	https://aawsat.com/english/home/article/1079426/catalan-parliament-speaker-detained-pending-150000-euro-bail
705620491	20171103	201711	2017	2017.8301	ESPJUD	MADRID	ESP					JUD			GOV	GOVERNMENT						GOV			0	173	173	17	4	-5.0	3	1	3	-7.01219512195122	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171110090000	https://aawsat.com/english/home/article/1079426/catalan-parliament-speaker-detained-pending-150000-euro-bail
705620492	20171103	201711	2017	2017.8301	ROU	ROMANIA																			1	010	010	01	1	0.0	4	1	4	-3.25077399380805	1	Croatia	HR	HR		45.166667	15.5	HR	0								1	Croatia	HR	HR		45.166667	15.5	HR	20171110090000	http://www.zfenglish.com/analysis/press-review-november-10-2017-16814602
705620493	20171103	201711	2017	2017.8301	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	6	1	6	1.51187904967603	3	Town Of La Plata, Maryland, United States	US	USMD	MD017	38.5351	-76.9692	2391260	0								3	Town Of La Plata, Maryland, United States	US	USMD		38.5351	-76.9692	2391260	20171110090000	http://www.somdnews.com/independent/opinion/editorials/it-means-more-than-a-parade-to-this-community/article_306e6c8d-b06f-5de8-aa85-294be0a0a750.html
705620494	20171103	201711	2017	2017.8301	USA	UNITED STATES	USA								VNM	VIETNAM	VNM								0	042	042	04	1	1.9	1	1	1	-1.78799489144317	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	1	China	CH	CH		35	105	CH	20171110090000	http://www.dailymail.co.uk/news/article-5069223/U-S-Army-pilot-Bobby-Zizelman-gave-Sarah-Sanders-coat.html
705620495	20171103	201711	2017	2017.8301	USA	UNITED STATES	USA								VNM	VIETNAM	VNM								0	042	042	04	1	1.9	1	1	1	-1.78799489144317	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171110090000	http://www.dailymail.co.uk/news/article-5069223/U-S-Army-pilot-Bobby-Zizelman-gave-Sarah-Sanders-coat.html
705620496	20171103	201711	2017	2017.8301	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	-1.78799489144317	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	China	CH	CH		35	105	CH	20171110090000	http://www.dailymail.co.uk/news/article-5069223/U-S-Army-pilot-Bobby-Zizelman-gave-Sarah-Sanders-coat.html
705620497	20171103	201711	2017	2017.8301	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	-1.78799489144317	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171110090000	http://www.dailymail.co.uk/news/article-5069223/U-S-Army-pilot-Bobby-Zizelman-gave-Sarah-Sanders-coat.html
705620498	20171103	201711	2017	2017.8301	ZAFGOVDEV	BATHABILE DLAMINI	ZAF					GOV	DEV		LEG	PARLIAMENT						LEG			0	100	100	10	3	-5.0	6	1	6	0.20833333333333	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171110090000	http://www.capetalk.co.za/articles/280111/political-desk-anc-nec-to-meet-in-the-background-of-pending-court-cases
705620499	20171109	201711	2017	2017.8466											LEG	PARLIAMENT						LEG			0	046	046	04	1	7.0	7	1	7	6.46766169154229	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20171110090000	https://armenpress.am/eng/news/911991/farewell-ceremony-for-president-of-moldova-held-in-armenian-presidential-palace.html
705620500	20171109	201711	2017	2017.8466											LEG	PARLIAMENT						LEG			0	046	046	04	1	7.0	3	1	3	6.46766169154229	0								1	Moldova	MD	MD		47	29	MD	1	Moldova	MD	MD		47	29	MD	20171110090000	https://armenpress.am/eng/news/911991/farewell-ceremony-for-president-of-moldova-held-in-armenian-presidential-palace.html
705620501	20171109	201711	2017	2017.8466											MIL	REGIMENT						MIL			1	043	043	04	1	2.8	5	1	5	3.49854227405247	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171110090000	http://royalcentral.co.uk/uk/princeharry/prince-harry-teases-solider-about-meghan-markle-at-field-of-remembrance-event-91406
705620502	20171109	201711	2017	2017.8466	GOV	PRINCE						GOV			MIL	REGIMENT						MIL			1	043	043	04	1	2.8	4	1	4	3.49854227405247	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171110090000	http://royalcentral.co.uk/uk/princeharry/prince-harry-teases-solider-about-meghan-markle-at-field-of-remembrance-event-91406
705620503	20171109	201711	2017	2017.8466	LEG	PARLIAMENT						LEG													0	046	046	04	1	7.0	10	1	10	6.46766169154229	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20171110090000	https://armenpress.am/eng/news/911991/farewell-ceremony-for-president-of-moldova-held-in-armenian-presidential-palace.html
705620504	20171109	201711	2017	2017.8466	MIL	REGIMENT						MIL			GOV	PRINCE						GOV			1	042	042	04	1	1.9	1	1	1	3.49854227405247	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171110090000	http://royalcentral.co.uk/uk/princeharry/prince-harry-teases-solider-about-meghan-markle-at-field-of-remembrance-event-91406
705620505	20171109	201711	2017	2017.8466	MIL	REGIMENT						MIL			GOV	PRINCE						GOV			1	042	042	04	1	1.9	3	1	3	3.49854227405247	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20171110090000	http://royalcentral.co.uk/uk/princeharry/prince-harry-teases-solider-about-meghan-markle-at-field-of-remembrance-event-91406
705620506	20171109	201711	2017	2017.8466	TTOGOVELI	ANAND RAMLOGAN	TTO					GOV	ELI												1	020	020	02	1	3.0	4	1	4	-1.71606864274571	4	Chaguaramas, Saint George, Trinidad And Tobago	TD	TD08	27411	10.6893	-61.6395	-1359696	0								4	Chaguaramas, Saint George, Trinidad And Tobago	TD	TD08	27411	10.6893	-61.6395	-1359696	20171110090000	http://newsday.co.tt/2017/11/09/young-pp-activists-got-high-class-housing/
705620507	20171109	201711	2017	2017.8466	TTOGOVELI	ANAND RAMLOGAN	TTO					GOV	ELI												1	020	020	02	1	3.0	1	1	1	-1.71606864274571	4	Princes Town, Victoria, Trinidad And Tobago	TD	TD12	27415	10.2735	-61.3761	-1360620	0								4	Princes Town, Victoria, Trinidad And Tobago	TD	TD12	27415	10.2735	-61.3761	-1360620	20171110090000	http://newsday.co.tt/2017/11/09/young-pp-activists-got-high-class-housing/
705620508	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								1	040	040	04	1	1.0	4	1	4	-6.84410646387833	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171110090000	http://www.capetalk.co.za/articles/280120/there-is-at-least-r-200-billion-that-needs-to-be-explained-ted-blom
705620509	20171110	201711	2017	2017.8493											AGR	FARMER						AGR			1	042	042	04	1	1.9	10	1	10	0.33057851239669	0								4	Yorkton, Saskatchewan, Canada	CA	CA11	154724	51.2167	-102.467	-576314	4	Yorkton, Saskatchewan, Canada	CA	CA11	154724	51.2167	-102.467	-576314	20171110090000	http://www.yorktonthisweek.com/how-did-your-street-get-its-name-1.1642197
705620510	20171110	201711	2017	2017.8493											ARE	UNITED ARAB EMIRATES	ARE								0	040	040	04	1	1.0	2	1	2	0.99846390168971	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171110090000	WAM news agency website in English/BBC Monitoring/(c) BBC
705620511	20171110	201711	2017	2017.8493											ARE	UNITED ARAB EMIRATES	ARE								0	040	040	04	1	1.0	1	1	1	0.99846390168971	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171110090000	WAM news agency website in English/BBC Monitoring/(c) BBC
705620512	20171110	201711	2017	2017.8493											ARE	DUBAI	ARE								0	040	040	04	1	1.0	4	1	4	0.99846390168971	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171110090000	WAM news agency website in English/BBC Monitoring/(c) BBC
705620513	20171110	201711	2017	2017.8493											ARE	DUBAI	ARE								1	1711	171	17	4	-9.2	5	1	5	3.57852882703777	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171110090000	https://www.thenational.ae/business/money/top-5-affordable-dream-cars-in-the-uae-if-you-buy-second-hand-1.674568
705620514	20171110	201711	2017	2017.8493											AUS	AUSTRALIA	AUS								1	014	014	01	1	0.0	8	1	8	3.84615384615384	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171110090000	http://www.theherald.com.au/story/5046967/big-finish-to-season-proves-lachlan-fits-in/
705620515	20171110	201711	2017	2017.8493											AUS	AUSTRALIA	AUS								0	031	031	03	1	5.2	10	1	10	1.90703218116806	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171110090000	http://www.pireport.org/articles/1999/10/11/australian-prime-minister-signs-papua-new-guinea-aid-package
705620516	20171110	201711	2017	2017.8493											AUS	SYDNEY	AUS								1	042	042	04	1	1.9	2	1	2	4.9438202247191	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	United States	US	US		39.828175	-98.5795	US	20171110090000	https://www.iaea.org/newscenter/pressreleases/iaea-completes-nuclear-security-advisory-mission-in-australia
705620517	20171110	201711	2017	2017.8493											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	16	1	8	1.36054421768707	0								4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	20171110090000	http://www.standard.net.au/story/5047877/a-pride-of-lions-gathers-for-convention/
705620518	20171110	201711	2017	2017.8493											AUSHLH	AUSTRALIA	AUS					HLH			1	042	042	04	1	1.9	6	1	6	-7.93650793650793	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171110090000	https://thewest.com.au/news/crime/baby-boy-dies-from-multiple-injuries-in-brookdale-ng-b88655921z
705620519	20171110	201711	2017	2017.8493											BGD	FARIDPUR	BGD								1	1823	182	18	4	-10.0	5	1	5	-6.81818181818182	0								0								0								20171110090000	https://bdnews24.com/bangladesh/2017/11/10/brothers-hacked-to-death-in-faridpur
705620520	20171110	201711	2017	2017.8493											BTNEDU	BHUTAN	BTN					EDU			0	040	040	04	1	1.0	10	1	10	0.20429009193055	0								1	Bhutan	BT	BT		27.5	90.5	BT	1	Bhutan	BT	BT		27.5	90.5	BT	20171110090000	http://www.thenewsminute.com/article/how-arun-scientist-nasa-fooled-indian-media-two-years-22514
705620521	20171110	201711	2017	2017.8493											BUS	INVESTOR						BUS			1	019	019	01	1	3.4	10	1	10	-1.21212121212121	0								0								0								20171110090000	https://www.marketwatch.com/story/capita-to-pay-up-to-87-mln-to-connaught-investors-2017-11-10
705620522	20171110	201711	2017	2017.8493											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	10	1	10	1.43603133159269	0								4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	20171110090000	http://www.4-traders.com/NORCOM-INFORMATION-TECHNO-18474985/news/NorCom-Information-Technology-AG-Quarterly-figures-Investments-burden-earnings-25481118/
705620523	20171110	201711	2017	2017.8493											BUS	COMPANY						BUS			1	036	036	03	1	4.0	2	1	2	-1.15197164377493	0								4	Reigate, Surrey, United Kingdom	UK	UKN7	40133	51.2333	-0.216667	-2606136	4	Reigate, Surrey, United Kingdom	UK	UKN7	40133	51.2333	-0.216667	-2606136	20171110090000	https://www.constructionnews.co.uk/analysis/interviews/osborne-ceo-i-want-to-leave-behind-a-legacy/10024858.article
705620524	20171110	201711	2017	2017.8493											BUS	ENTREPRENEUR						BUS			0	036	036	03	1	4.0	2	1	2	7.28260869565218	0								3	Lexington, Kentucky, United States	US	USKY	KY067	37.9887	-84.4777	496343	3	Lexington, Kentucky, United States	US	USKY	KY067	37.9887	-84.4777	496343	20171110090000	http://www.kyforward.com/uk-lexington-set-celebrate-business-innovation-global-entrpreneurship-week-nov-13-19/
705620525	20171110	201711	2017	2017.8493											BUS	ENTREPRENEUR						BUS			0	036	036	03	1	4.0	8	1	8	7.28260869565218	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171110090000	http://www.kyforward.com/uk-lexington-set-celebrate-business-innovation-global-entrpreneurship-week-nov-13-19/
705620526	20171110	201711	2017	2017.8493											BUS	COMPANIES						BUS			1	036	036	03	1	4.0	10	1	10	0.37383177570094	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171110090000	http://www.moneycontrol.com/news/interview/markets-business/india-story-still-shining-bright-medium-long-term-outlook-positive-ambits-wadhwa-2435091.html
